,sent_raw
831,"Still, I had also judged the jungle of both banks quite impenetrable--and yet eyes were in it, eyes that had seen us."
832,The river-side bushes were certainly very thick; but the undergrowth behind was evidently penetrable.
833,"However, during the short lift I had seen no canoes anywhere in the reach--certainly not abreast of the steamer. But what made the idea of attack inconceivable to me was the nature of the noise--of the cries we had heard."
834,They had not the fierce character boding of immediate hostile intention.
835,"Unexpected, wild, and violent as they had been, they had given me an irresistible impression of sorrow."
836,The glimpse of the steamboat had for some reason filled those savages with unrestrained grief.
837,"The danger, if any, I expounded, was from our proximity to a great human passion let loose."
838,Even extreme grief may ultimately vent itself in violence--but more generally takes the form of apathy. . . .
839,"""You should have seen the pilgrims stare!"
840,"They had no heart to grin, or even to revile me; but I believe they thought me gone mad--with fright, maybe."
841,I delivered a regular lecture.
842,"My dear boys, it was no good bothering."
843,Keep a look-out?
844,"Well, you may guess I watched the fog for the signs of lifting as a cat watches a mouse; but for anything else our eyes were of no more use to us than if we had been buried miles deep in a heap of cotton-wool."
845,"It felt like it too--choking, warm, stifling. Besides, all I said, though it sounded extravagant, was absolutely true to fact. What we afterwards alluded to as an attack was really an attempt at repulse. The action was very far from being aggressive--it was not even defensive, in the usual sense: it was undertaken under the stress of desperation, and in its essence was purely protective."
846,"""It developed itself, I should say, two hours after the fog lifted, and its commencement was at a spot, roughly speaking, about a mile and a half below Kurtz's station."
847,"We had just floundered and flopped round a bend, when I saw an islet, a mere grassy hummock of bright green, in the middle of the stream."
848,"It was the only thing of the kind; but as we opened the reach more, I perceived it was the head of a long sandbank, or rather of a chain of shallow patches stretching down the middle of the river."
849,"They were discolored, just awash, and the whole lot was seen just under the water, exactly as a man's backbone is seen running down the middle of his back under the skin."
850,"Now, as far as I did see, I could go to the right or to the left of this."
851,"I didn't know either channel, of course."
852,"The banks looked pretty well alike, the depth appeared the same; but as I had been informed the station was on the west side, I naturally headed for the western passage."
853,"""No sooner had we fairly entered it than I became aware it was much narrower than I had supposed."
854,"To the left of us there was the long uninterrupted shoal, and to the right a high, steep bank heavily overgrown with bushes."
855,Above the bush the trees stood in serried ranks.
856,"The twigs overhung the current thickly, and from distance to distance a large limb of some tree projected rigidly over the stream."
857,"It was then well on in the afternoon, the face of the forest was gloomy, and a broad strip of shadow had already fallen on the water."
858,"In this shadow we steamed up--very slowly, as you may imagine. I sheered her well inshore--the water being deepest near the bank, as the sounding-pole informed me."
859,"""One of my hungry and forbearing friends was sounding in the bows just below me."
860,This steamboat was exactly like a decked scow.
861,"On the deck there were two little teak-wood houses, with doors and windows."
862,"The boiler was in the fore-end, and the machinery right astern."
863,"Over the whole there was a light roof, supported on stanchions."
864,"The funnel projected through that roof, and in front of the funnel a small cabin built of light planks served for a pilot-house."
865,"It contained a couch, two camp-stools, a loaded Martini-Henry leaning in one corner, a tiny table, and the steering-wheel."
866,It had a wide door in front and a broad shutter at each side.
867,"All these were always thrown open, of course."
868,"I spent my days perched up there on the extreme fore-end of that roof, before the door."
869,"At night I slept, or tried to, on the couch."
870,"An athletic black belonging to some coast tribe, and educated by my poor predecessor, was the helmsman."
871,"He sported a pair of brass earrings, wore a blue cloth wrapper from the waist to the ankles, and thought all the world of himself."
872,He was the most unstable kind of fool I had ever seen.
873,"He steered with no end of a swagger while you were by; but if he lost sight of you, he became instantly the prey of an abject funk, and would let that cripple of a steamboat get the upper hand of him in a minute."
874,"""I was looking down at the sounding-pole, and feeling much annoyed to see at each try a little more of it stick out of that river, when I saw my poleman give up the business suddenly, and stretch himself flat on the deck, without even taking the trouble to haul his pole in."
875,"He kept hold on it though, and it trailed in the water."
876,"At the same time the fireman, whom I could also see below me, sat down abruptly before his furnace and ducked his head."
877,I was amazed.
878,"Then I had to look at the river mighty quick, because there was a snag in the fairway."
879,"Sticks, little sticks, were flying about--thick: they were whizzing before my nose, dropping below me, striking behind me against my pilot-house."
880,"All this time the river, the shore, the woods, were very quiet--perfectly quiet."
881,I could only hear the heavy splashing thump of the stern-wheel and the patter of these things.
882,We cleared the snag clumsily.
883,"Arrows, by Jove!"
884,We were being shot at!
885,I stepped in quickly to close the shutter on the land side.
886,"That fool-helmsman, his hands on the spokes, was lifting his knees high, stamping his feet, champing his mouth, like a reined-in horse."
887,Confound him!
888,And we were staggering within ten feet of the bank.
889,"I had to lean right out to swing the heavy shutter, and I saw a face amongst the leaves on the level with my own, looking at me very fierce and steady; and then suddenly, as though a veil had been removed from my eyes, I made out, deep in the tangled gloom, naked breasts, arms, legs, glaring eyes,--the bush was swarming with human limbs in movement, glistening, of bronze color."
890,"The twigs shook, swayed, and rustled, the arrows flew out of them, and then the shutter came to."
891,"'Steer her straight,' I said to the helmsman."
892,"He held his head rigid, face forward; but his eyes rolled, he kept on lifting and setting down his feet gently, his mouth foamed a little."
893,'Keep quiet!'
894,I said in a fury.
895,I might just as well have ordered a tree not to sway in the wind.
896,I darted out.
897,"Below me there was a great scuffle of feet on the iron deck; confused exclamations; a voice screamed, 'Can you turn back?'"
898,I caught shape of a V-shaped ripple on the water ahead.
899,What?
900,Another snag!
901,A fusillade burst out under my feet.
902,"The pilgrims had opened with their Winchesters, and were simply squirting lead into that bush."
903,A deuce of a lot of smoke came up and drove slowly forward.
904,I swore at it.
905,Now I couldn't see the ripple or the snag either.
906,"I stood in the doorway, peering, and the arrows came in swarms."
907,"They might have been poisoned, but they looked as though they wouldn't kill a cat."
908,The bush began to howl.
909,"Our wood-cutters raised a warlike whoop; the report of a rifle just at my back deafened me. I glanced over my shoulder, and the pilot-house was yet full of noise and smoke when I made a dash at the wheel."
910,"The fool-nigger had dropped everything, to throw the shutter open and let off that Martini-Henry."
911,"He stood before the wide opening, glaring, and I yelled at him to come back, while I straightened the sudden twist out of that steamboat."
912,"There was no room to turn even if I had wanted to, the snag was somewhere very near ahead in that confounded smoke, there was no time to lose, so I just crowded her into the bank--right into the bank, where I knew the water was deep."
913,"""We tore slowly along the overhanging bushes in a whirl of broken twigs and flying leaves."
914,"The fusillade below stopped short, as I had foreseen it would when the squirts got empty."
915,"I threw my head back to a glinting whizz that traversed the pilot-house, in at one shutter-hole and out at the other."
916,"Looking past that mad helmsman, who was shaking the empty rifle and yelling at the shore, I saw vague forms of men running bent double, leaping, gliding, distinct, incomplete, evanescent."
917,"Something big appeared in the air before the shutter, the rifle went overboard, and the man stepped back swiftly, looked at me over his shoulder in an extraordinary, profound, familiar manner, and fell upon my feet."
918,"The side of his head hit the wheel twice, and the end of what appeared a long cane clattered round and knocked over a little camp-stool."
919,It looked as though after wrenching that thing from somebody ashore he had lost his balance in the effort.
920,"The thin smoke had blown away, we were clear of the snag, and looking ahead I could see that in another hundred yards or so I would be free to sheer off, away from the bank; but my feet felt so very warm and wet that I had to look down."
921,The man had rolled on his back and stared straight up at me; both his hands clutched that cane.
922,"It was the shaft of a spear that, either thrown or lunged through the opening, had caught him in the side just below the ribs; the blade had gone in out of sight, after making a frightful gash; my shoes were full; a pool of blood lay very still, gleaming dark-red under the wheel; his eyes shone with an amazing luster."
923,The fusillade burst out again.
924,"He looked at me anxiously, gripping the spear like something precious, with an air of being afraid I would try to take it away from him."
925,I had to make an effort to free my eyes from his gaze and attend to the steering.
926,"With one hand I felt above my head for the line of the steam-whistle, and jerked out screech after screech hurriedly."
927,"The tumult of angry and warlike yells was checked instantly, and then from the depths of the woods went out such a tremulous and prolonged wail of mournful fear and utter despair as may be imagined to follow the flight of the last hope from the earth."
928,"There was a great commotion in the bush; the shower of arrows stopped, a few dropping shots rang out sharply--then silence, in which the languid beat of the stern-wheel came plainly to my ears."
929,"I put the helm hard a-starboard at the moment when the pilgrim in pink pyjamas, very hot and agitated, appeared in the doorway."
930,"'The manager sends me--' he began in an official tone, and stopped short."
931,"'Good God!' he said, glaring at the wounded man."
932,"""We two whites stood over him, and his lustrous and inquiring glance enveloped us both."
933,"I declare it looked as though he would presently put to us some question in an understandable language; but he died without uttering a sound, without moving a limb, without twitching a muscle."
934,"Only in the very last moment, as though in response to some sign we could not see, to some whisper we could not hear, he frowned heavily, and that frown gave to his black death-mask an inconceivably somber, brooding, and menacing expression."
935,The luster of inquiring glance faded swiftly into vacant glassiness.
936,'Can you steer?'
937,I asked the agent eagerly.
938,"He looked very dubious; but I made a grab at his arm, and he understood at once I meant him to steer whether or no."
939,"To tell you the truth, I was morbidly anxious to change my shoes and socks."
940,"'He is dead,' murmured the fellow, immensely impressed."
941,"'No doubt about it,' said I, tugging like mad at the shoe-laces."
942,"'And, by the way, I suppose Mr. Kurtz is dead as well by this time.'"
943,"""For the moment that was the dominant thought."
944,"There was a sense of extreme disappointment, as though I had found out I had been striving after something altogether without a substance."
945,I couldn't have been more disgusted if I had traveled all this way for the sole purpose of talking with Mr. Kurtz.
946,Talking with.
947,". . . I flung one shoe overboard, and became aware that that was exactly what I had been looking forward to--a talk with Kurtz."
948,"I made the strange discovery that I had never imagined him as doing, you know, but as discoursing."
949,"I didn't say to myself, 'Now I will never see him,' or 'Now I will never shake him by the hand,' but, 'Now I will never hear him.'"
950,The man presented himself as a voice.
951,Not of course that I did not connect him with some sort of action.
952,"Hadn't I been told in all the tones of jealousy and admiration that he had collected, bartered, swindled, or stolen more ivory than all the other agents together?"
953,That was not the point.
954,"The point was in his being a gifted creature, and that of all his gifts the one that stood out pre-eminently, that carried with it a sense of real presence, was his ability to talk, his words--the gift of expression, the bewildering, the illuminating, the most exalted and the most contemptible, the pulsating stream of light, or the deceitful flow from the heart of an impenetrable darkness."
955,"""The other shoe went flying unto the devil-god of that river. I thought, 'By Jove! it's all over. We are too late; he has vanished--the gift has vanished, by means of some spear, arrow, or club. I will never hear that chap speak after all,'--and my sorrow had a startling extravagance of emotion, even such as I had noticed in the howling sorrow of these savages in the bush. I couldn't have felt more of lonely desolation somehow, had I been robbed of a belief or had missed my destiny in life. . . . Why do you sigh in this beastly way, somebody? Absurd? Well, absurd. Good Lord! mustn't a man ever--Here, give me some tobacco."""
956,"There was a pause of profound stillness, then a match flared, and Marlow's lean face appeared, worn, hollow, with downward folds and dropped eyelids, with an aspect of concentrated attention; and as he took vigorous draws at his pipe, it seemed to retreat and advance out of the night in the regular flicker of the tiny flame."
957,The match went out.
958,"""Absurd!"" he cried."
959,"""This is the worst of trying to tell. . . . Here you all are, each moored with two good addresses, like a hulk with two anchors, a butcher round one corner, a policeman round another, excellent appetites, and temperature normal--you hear--normal from year's end to year's end. And you say, Absurd! Absurd be--exploded! Absurd! My dear boys, what can you expect from a man who out of sheer nervousness had just flung overboard a pair of new shoes. Now I think of it, it is amazing I did not shed tears. I am, upon the whole, proud of my fortitude. I was cut to the quick at the idea of having lost the inestimable privilege of listening to the gifted Kurtz. Of course I was wrong. The privilege was waiting for me. Oh yes, I heard more than enough. And I was right, too. A voice. He was very little more than a voice. And I heard--him--it--this voice--other voices--all of them were so little more than voices--and the memory of that time itself lingers around me, impalpable, like a dying vibration of one immense jabber, silly, atrocious, sordid, savage, or simply mean, without any kind of sense. Voices, voices--even the girl herself--now--"""
960,He was silent for a long time.
961,"""I laid the ghost of his gifts at last with a lie,"" he began suddenly."
962,"""Girl!"
963,What?
964,Did I mention a girl?
965,"Oh, she is out of it--completely. They--the women, I mean--are out of it--should be out of it."
966,"We must help them to stay in that beautiful world of their own, lest ours gets worse."
967,"Oh, she had to be out of it."
968,"You should have heard the disinterred body of Mr. Kurtz saying, 'My Intended.'"
969,You would have perceived directly then how completely she was out of it.
970,And the lofty frontal bone of Mr. Kurtz!
971,"They say the hair goes on growing sometimes, but this--ah specimen, was impressively bald. The wilderness had patted him on the head, and, behold, it was like a ball--an ivory ball; it had caressed him, and--lo!--he had withered; it had taken him, loved him, embraced him, got into his veins, consumed his flesh, and sealed his soul to its own by the inconceivable ceremonies of some devilish initiation."
972,He was its spoiled and pampered favorite.
973,Ivory?
974,I should think so.
975,"Heaps of it, stacks of it."
976,The old mud shanty was bursting with it.
977,You would think there was not a single tusk left either above or below the ground in the whole country.
978,"'Mostly fossil,' the manager had remarked disparagingly."
979,It was no more fossil than I am; but they call it fossil when it is dug up.
980,"It appears these niggers do bury the tusks sometimes--but evidently they couldn't bury this parcel deep enough to save the gifted Mr. Kurtz from his fate. We filled the steamboat with it, and had to pile a lot on the deck. Thus he could see and enjoy as long as he could see, because the appreciation of this favor had remained with him to the last. You should have heard him say, 'My ivory.' Oh yes, I heard him. 'My Intended, my ivory, my station, my river, my--' everything belonged to him."
981,It made me hold my breath in expectation of hearing the wilderness burst into a prodigious peal of laughter that would shake the fixed stars in their places.
982,"Everything belonged to him--but that was a trifle. The thing was to know what he belonged to, how many powers of darkness claimed him for their own. That was the reflection that made you creepy all over. It was impossible--it was not good for one either--trying to imagine. He had taken a high seat amongst the devils of the land--I mean literally."
983,You can't understand.
984,"How could you?--with solid pavement under your feet, surrounded by kind neighbors ready to cheer you or to fall on you, stepping delicately between the butcher and the policeman, in the holy terror of scandal and gallows and lunatic asylums--how can you imagine what particular region of the first ages a man's untrammeled feet may take him into by the way of solitude--utter solitude without a policeman--by the way of silence, utter silence, where no warning voice of a kind neighbor can be heard whispering of public opinion?"
985,These little things make all the great difference.
986,"When they are gone you must fall back upon your own innate strength, upon your own capacity for faithfulness."
987,"Of course you may be too much of a fool to go wrong--too dull even to know you are being assaulted by the powers of darkness. I take it, no fool ever made a bargain for his soul with the devil: the fool is too much of a fool, or the devil too much of a devil--I don't know which."
988,Or you may be such a thunderingly exalted creature as to be altogether deaf and blind to anything but heavenly sights and sounds.
989,"Then the earth for you is only a standing place--and whether to be like this is your loss or your gain I won't pretend to say. But most of us are neither one nor the other. The earth for us is a place to live in, where we must put up with sights, with sounds, with smells too, by Jove!--breathe dead hippo, so to speak, and not be contaminated."
990,"And there, don't you see?"
991,"Your strength comes in, the faith in your ability for the digging of unostentatious holes to bury the stuff in--your power of devotion, not to yourself, but to an obscure, back-breaking business."
992,And that's difficult enough.
993,"Mind, I am not trying to excuse or even explain--I am trying to account to myself for--for--Mr. Kurtz--for the shade of Mr. Kurtz."
994,This initiated wraith from the back of Nowhere honored me with its amazing confidence before it vanished altogether.
995,This was because it could speak English to me.
996,"The original Kurtz had been educated partly in England, and--as he was good enough to say himself--his sympathies were in the right place."
997,"His mother was half-English, his father was half-French."
998,"All Europe contributed to the making of Kurtz; and by-and-by I learned that, most appropriately, the International Society for the Suppression of Savage Customs had intrusted him with the making of a report, for its future guidance."
999,And he had written it too.
1000,I've seen it.
1001,I've read it.
1002,"It was eloquent, vibrating with eloquence, but too high-strung, I think."
1003,Seventeen pages of close writing he had found time for!
1004,"But this must have been before his--let us say--nerves, went wrong, and caused him to preside at certain midnight dances ending with unspeakable rites, which--as far as I reluctantly gathered from what I heard at various times--were offered up to him--do you understand?--to Mr. Kurtz himself."
1005,But it was a beautiful piece of writing.
1006,"The opening paragraph, however, in the light of later information, strikes me now as ominous."
1007,"He began with the argument that we whites, from the point of development we had arrived at, 'must necessarily appear to them [savages] in the nature of supernatural beings--we approach them with the might as of a deity,' and so on, and so on. 'By the simple exercise of our will we can exert a power for good practically unbounded,' &c., &c. From that point he soared and took me with him. The peroration was magnificent, though difficult to remember, you know. It gave me the notion of an exotic Immensity ruled by an august Benevolence. It made me tingle with enthusiasm. This was the unbounded power of eloquence--of words--of burning noble words."
1008,"There were no practical hints to interrupt the magic current of phrases, unless a kind of note at the foot of the last page, scrawled evidently much later, in an unsteady hand, may be regarded as the exposition of a method."
1009,"It was very simple, and at the end of that moving appeal to every altruistic sentiment it blazed at you, luminous and terrifying, like a flash of lightning in a serene sky: 'Exterminate all the brutes!'"
1010,"The curious part was that he had apparently forgotten all about that valuable postscriptum, because, later on, when he in a sense came to himself, he repeatedly entreated me to take good care of 'my pamphlet' (he called it), as it was sure to have in the future a good influence upon his career."
1011,"I had full information about all these things, and, besides, as it turned out, I was to have the care of his memory."
1012,"I've done enough for it to give me the indisputable right to lay it, if I choose, for an everlasting rest in the dust-bin of progress, amongst all the sweepings and, figuratively speaking, all the dead cats of civilization."
1013,"But then, you see, I can't choose."
1014,He won't be forgotten.
1015,"Whatever he was, he was not common."
1016,"He had the power to charm or frighten rudimentary souls into an aggravated witch-dance in his honor; he could also fill the small souls of the pilgrims with bitter misgivings: he had one devoted friend at least, and he had conquered one soul in the world that was neither rudimentary nor tainted with self-seeking."
1017,"No; I can't forget him, though I am not prepared to affirm the fellow was exactly worth the life we lost in getting to him."
1018,"I missed my late helmsman awfully,--I missed him even while his body was still lying in the pilot-house."
1019,Perhaps you will think it passing strange this regret for a savage who was no more account than a grain of sand in a black Sahara.
1020,"Well, don't you see, he had done something, he had steered; for months I had him at my back--a help--an instrument."
1021,It was a kind of partnership.
1022,"He steered for me--I had to look after him, I worried about his deficiencies, and thus a subtle bond had been created, of which I only became aware when it was suddenly broken. And the intimate profundity of that look he gave me when he received his hurt remains to this day in my memory--like a claim of distant kinship affirmed in a supreme moment."
1023,"""Poor fool!"
1024,If he had only left that shutter alone.
1025,"He had no restraint, no restraint--just like Kurtz--a tree swayed by the wind."
1026,"As soon as I had put on a dry pair of slippers, I dragged him out, after first jerking the spear out of his side, which operation I confess I performed with my eyes shut tight."
1027,His heels leaped together over the little door-step; his shoulders were pressed to my breast; I hugged him from behind desperately.
1028,"Oh! he was heavy, heavy; heavier than any man on earth, I should imagine."
1029,Then without more ado I tipped him overboard.
1030,"The current snatched him as though he had been a wisp of grass, and I saw the body roll over twice before I lost sight of it for ever."
1031,"All the pilgrims and the manager were then congregated on the awning-deck about the pilot-house, chattering at each other like a flock of excited magpies, and there was a scandalized murmur at my heartless promptitude."
1032,What they wanted to keep that body hanging about for I can't guess.
1033,"Embalm it, maybe."
1034,"But I had also heard another, and a very ominous, murmur on the deck below."
1035,"My friends the wood-cutters were likewise scandalized, and with a better show of reason--though I admit that the reason itself was quite inadmissible."
1036,"Oh, quite!"
1037,"I had made up my mind that if my late helmsman was to be eaten, the fishes alone should have him."
1038,"He had been a very second-rate helmsman while alive, but now he was dead he might have become a first-class temptation, and possibly cause some startling trouble."
1039,"Besides, I was anxious to take the wheel, the man in pink pyjamas showing himself a hopeless duffer at the business."
1040,"""This I did directly the simple funeral was over."
1041,"We were going half-speed, keeping right in the middle of the stream, and I listened to the talk about me."
1042,"They had given up Kurtz, they had given up the station; Kurtz was dead, and the station had been burnt--and so on--and so on."
1043,The red-haired pilgrim was beside himself with the thought that at least this poor Kurtz had been properly revenged.
1044,'Say! We must have made a glorious slaughter of them in the bush. Eh? What do you think? Say?'
1045,"He positively danced, the bloodthirsty little gingery beggar."
1046,And he had nearly fainted when he saw the wounded man!
1047,"I could not help saying, 'You made a glorious lot of smoke, anyhow.'"
1048,"I had seen, from the way the tops of the bushes rustled and flew, that almost all the shots had gone too high."
1049,You can't hit anything unless you take aim and fire from the shoulder; but these chaps fired from the hip with their eyes shut.
1050,"The retreat, I maintained--and I was right--was caused by the screeching of the steam-whistle."
1051,"Upon this they forgot Kurtz, and began to howl at me with indignant protests."
1052,"""The manager stood by the wheel murmuring confidentially about the necessity of getting well away down the river before dark at all events, when I saw in the distance a clearing on the river-side and the outlines of some sort of building."
1053,'What's this?'
1054,I asked.
1055,He clapped his hands in wonder.
1056,'The station!' he cried.
1057,"I edged in at once, still going half-speed."
1058,"""Through my glasses I saw the slope of a hill interspersed with rare trees and perfectly free from undergrowth."
1059,A long decaying building on the summit was half buried in the high grass; the large holes in the peaked roof gaped black from afar; the jungle and the woods made a background.
1060,"There was no inclosure or fence of any kind; but there had been one apparently, for near the house half-a-dozen slim posts remained in a row, roughly trimmed, and with their upper ends ornamented with round carved balls."
1061,"The rails, or whatever there had been between, had disappeared."
1062,Of course the forest surrounded all that.
1063,"The river-bank was clear, and on the water-side I saw a white man under a hat like a cart-wheel beckoning persistently with his whole arm."
1064,"Examining the edge of the forest above and below, I was almost certain I could see movements--human forms gliding here and there. I steamed past prudently, then stopped the engines and let her drift down. The man on the shore began to shout, urging us to land. 'We have been attacked,' screamed the manager. 'I know--I know. It's all right,' yelled back the other, as cheerful as you please."
1065,'Come along. It's all right. I am glad.'
1066,"""His aspect reminded me of something I had seen--something funny I had seen somewhere. As I maneuvered to get alongside, I was asking myself, 'What does this fellow look like?' Suddenly I got it. He looked like a harlequin. His clothes had been made of some stuff that was brown holland probably, but it was covered with patches all over, with bright patches, blue, red, and yellow,--patches on the back, patches on front, patches on elbows, on knees; colored binding round his jacket, scarlet edging at the bottom of his trousers; and the sunshine made him look extremely gay and wonderfully neat withal, because you could see how beautifully all this patching had been done."
1067,"A beardless, boyish face, very fair, no features to speak of, nose peeling, little blue eyes, smiles and frowns chasing each other over that open countenance like sunshine and shadow on a windswept plain."
1068,"'Look out, captain!' he cried; 'there's a snag lodged in here last night.'"
1069,What!
1070,Another snag?
1071,I confess I swore shamefully.
1072,"I had nearly holed my cripple, to finish off that charming trip."
1073,The harlequin on the bank turned his little pug nose up to me.
1074,"'You English?' he asked, all smiles."
1075,'Are you?'
1076,I shouted from the wheel.
1077,"The smiles vanished, and he shook his head as if sorry for my disappointment."
1078,Then he brightened up.
1079,'Never mind!' he cried encouragingly.
1080,'Are we in time?'
1081,I asked.
1082,"'He is up there,' he replied, with a toss of the head up the hill, and becoming gloomy all of a sudden."
1083,"His face was like the autumn sky, overcast one moment and bright the next."
1084,"""When the manager, escorted by the pilgrims, all of them armed to the teeth, had gone to the house, this chap came on board."
1085,"'I say, I don't like this. These natives are in the bush,' I said."
1086,He assured me earnestly it was all right.
1087,"'They are simple people,' he added; 'well, I am glad you came. It took me all my time to keep them off.' 'But you said it was all right,' I cried."
1088,"'Oh, they meant no harm,' he said; and as I stared he corrected himself, 'Not exactly.'"
1089,"Then vivaciously, 'My faith, your pilot-house wants a clean up!'"
1090,In the next breath he advised me to keep enough steam on the boiler to blow the whistle in case of any trouble.
1091,"'One good screech will do more for you than all your rifles. They are simple people,' he repeated."
1092,He rattled away at such a rate he quite overwhelmed me.
1093,"He seemed to be trying to make up for lots of silence, and actually hinted, laughing, that such was the case."
1094,'Don't you talk with Mr. Kurtz?'
1095,I said.
1096,"'You don't talk with that man--you listen to him,' he exclaimed with severe exaltation. 'But now--'"
1097,"He waved his arm, and in the twinkling of an eye was in the uttermost depths of despondency."
1098,"In a moment he came up again with a jump, possessed himself of both my hands, shook them continuously, while he gabbled: 'Brother sailor . . . honor . . . pleasure . . . delight . . . introduce myself . . . Russian . . . son of an arch-priest . . . Government of Tambov . . . What? Tobacco! English tobacco; the excellent English tobacco! Now, that's brotherly. Smoke? Where's a sailor that does not smoke?'"
1099,"""The pipe soothed him, and gradually I made out he had run away from school, had gone to sea in a Russian ship; ran away again; served some time in English ships; was now reconciled with the arch-priest."
1100,He made a point of that.
1101,"'But when one is young one must see things, gather experience, ideas; enlarge the mind.' 'Here!'"
1102,I interrupted.
1103,"'You can never tell! Here I have met Mr. Kurtz,' he said, youthfully solemn and reproachful."
1104,I held my tongue after that.
1105,"It appears he had persuaded a Dutch trading-house on the coast to fit him out with stores and goods, and had started for the interior with a light heart, and no more idea of what would happen to him than a baby."
1106,"He had been wandering about that river for nearly two years alone, cut off from everybody and everything."
1107,"'I am not so young as I look. I am twenty-five,' he said."
1108,"'At first old Van Shuyten would tell me to go to the devil,' he narrated with keen enjoyment; 'but I stuck to him, and talked and talked, till at last he got afraid I would talk the hind-leg off his favorite dog, so he gave me some cheap things and a few guns, and told me he hoped he would never see my face again. Good old Dutchman, Van Shuyten. I've sent him one small lot of ivory a year ago, so that he can't call me a little thief when I get back. I hope he got it. And for the rest I don't care. I had some wood stacked for you. That was my old house. Did you see?'"
1109,"""I gave him Towson's book. He made as though he would kiss me, but restrained himself. 'The only book I had left, and I thought I had lost it,' he said, looking at it ecstatically. 'So many accidents happen to a man going about alone, you know. Canoes get upset sometimes--and sometimes you've got to clear out so quick when the people get angry.' He thumbed the pages. 'You made notes in Russian?' I asked. He nodded. 'I thought they were written in cipher,' I said. He laughed, then became serious. 'I had lots of trouble to keep these people off,' he said. 'Did they want to kill you?' I asked. 'Oh no!' he cried, and checked himself. 'Why did they attack us?' I pursued. He hesitated, then said shamefacedly, 'They don't want him to go.' 'Don't they?' I said, curiously. He nodded a nod full of mystery and wisdom. 'I tell you,' he cried, 'this man has enlarged my mind.' He opened his arms wide, staring at me with his little blue eyes that were perfectly round."""
1110,"""I looked at him, lost in astonishment."
1111,"There he was before me, in motley, as though he had absconded from a troupe of mimes, enthusiastic, fabulous."
1112,"His very existence was improbable, inexplicable, and altogether bewildering."
1113,He was an insoluble problem.
1114,"It was inconceivable how he had existed, how he had succeeded in getting so far, how he had managed to remain--why he did not instantly disappear. 'I went a little farther,' he said, 'then still a little farther--till I had gone so far that I don't know how I'll ever get back. Never mind. Plenty time. I can manage. You take Kurtz away quick--quick--I tell you.'"
1115,"The glamour of youth enveloped his particolored rags, his destitution, his loneliness, the essential desolation of his futile wanderings."
1116,"For months--for years--his life hadn't been worth a day's purchase; and there he was gallantly, thoughtlessly alive, to all appearance indestructible solely by the virtue of his few years and of his unreflecting audacity."
1117,I was seduced into something like admiration--like envy.
1118,"Glamour urged him on, glamour kept him unscathed."
1119,He surely wanted nothing from the wilderness but space to breathe in and to push on through.
1120,"His need was to exist, and to move onwards at the greatest possible risk, and with a maximum of privation."
1121,"If the absolutely pure, uncalculating, unpractical spirit of adventure had ever ruled a human being, it ruled this be-patched youth."
1122,I almost envied him the possession of this modest and clear flame.
1123,"It seemed to have consumed all thought of self so completely, that, even while he was talking to you, you forgot that it was he--the man before your eyes--who had gone through these things."
1124,"I did not envy him his devotion to Kurtz, though."
1125,He had not meditated over it.
1126,"It came to him, and he accepted it with a sort of eager fatalism."
1127,I must say that to me it appeared about the most dangerous thing in every way he had come upon so far.
1128,"""They had come together unavoidably, like two ships becalmed near each other, and lay rubbing sides at last."
1129,"I suppose Kurtz wanted an audience, because on a certain occasion, when encamped in the forest, they had talked all night, or more probably Kurtz had talked."
1130,"'We talked of everything,' he said, quite transported at the recollection."
1131,"'I forgot there was such a thing as sleep. The night did not seem to last an hour. Everything! Everything! . . . Of love too.' 'Ah, he talked to you of love!'"
1132,"I said, much amused."
1133,"'It isn't what you think,' he cried, almost passionately."
1134,'It was in general. He made me see things--things.'
1135,"""He threw his arms up."
1136,"We were on deck at the time, and the headman of my wood-cutters, lounging near by, turned upon him his heavy and glittering eyes."
1137,"I looked around, and I don't know why, but I assure you that never, never before, did this land, this river, this jungle, the very arch of this blazing sky, appear to me so hopeless and so dark, so impenetrable to human thought, so pitiless to human weakness."
1138,"'And, ever since, you have been with him, of course?'"
1139,I said.
1140,"""On the contrary."
1141,It appears their intercourse had been very much broken by various causes.
1142,"He had, as he informed me proudly, managed to nurse Kurtz through two illnesses (he alluded to it as you would to some risky feat), but as a rule Kurtz wandered alone, far in the depths of the forest."
1143,"'Very often coming to this station, I had to wait days and days before he would turn up,' he said."
