,sent_clean
764,not the faintest sound of any kind could be heard 
765,you looked on amazed  and began to suspect yourself of being deaf  then the night came suddenly  and struck you blind as well  about three in the morning some large fish leaped  and the loud splash made me jump as though a gun had been fired  when the sun rose there was a white fog  very warm and clammy  and more blinding than the night  it did not shift or drive  it was just there  standing all round you like something solid  at eight or nine  perhaps  it lifted as a shutter lifts  we had a glimpse of the towering multitude of trees  of the immense matted jungle  with the blazing little ball of the sun hanging over it  all perfectly still  and then the white shutter came down again  smoothly  as if sliding in greased grooves  i ordered the chain  which we had begun to heave in  to be paid out again  before it stopped running with a muffled rattle  a cry  a very loud cry  as of infinite desolation  soared slowly in the opaque air  it ceased  a complaining clamor  modulated in savage discords  filled our ears  the sheer unexpectedness of it made my hair stir under my cap  i do not know how it struck the others  to me it seemed as though the mist itself had screamed  so suddenly  and apparently from all sides at once  did this tumultuous and mournful uproar arise  it culminated in a hurried outbreak of almost intolerably excessive shrieking  which stopped short  leaving us stiffened in a variety of silly attitudes  and obstinately listening to the nearly as appalling and excessive silence   good god  what is the meaning     stammered at my elbow one of the pilgrims   a little fat man  with sandy hair and red whiskers  who wore side spring boots  and pink pyjamas tucked into his socks 
766,two others remained open mouthed a whole minute  then dashed into the little cabin  to rush out incontinently and stand darting scared glances  with winchesters at  ready  in their hands 
767,what we could see was just the steamer we were on  her outlines blurred as though she had been on the point of dissolving  and a misty strip of water  perhaps two feet broad  around her  and that was all 
768,the rest of the world was nowhere  as far as our eyes and ears were concerned 
769,just nowhere 
770,gone  disappeared  swept off without leaving a whisper or a shadow behind 
771, i went forward  and ordered the chain to be hauled in short  so as to be ready to trip the anchor and move the steamboat at once if necessary 
772, will they attack   whispered an awed voice 
773, we will all be butchered in this fog   murmured another 
774,the faces twitched with the strain  the hands trembled slightly  the eyes forgot to wink 
775,it was very curious to see the contrast of expressions of the white men and of the black fellows of our crew  who were as much strangers to that part of the river as we  though their homes were only eight hundred miles away 
776,the whites  of course greatly discomposed  had besides a curious look of being painfully shocked by such an outrageous row 
777,the others had an alert  naturally interested expression  but their faces were essentially quiet  even those of the one or two who grinned as they hauled at the chain 
778,several exchanged short  grunting phrases  which seemed to settle the matter to their satisfaction 
779,their headman  a young  broad chested black  severely draped in dark blue fringed cloths  with fierce nostrils and his hair all done up artfully in oily ringlets  stood near me 
780, aha  
781,i said  just for good fellowship own sake 
782, catch  I am   he snapped  with a bloodshot widening of his eyes and a flash of sharp teeth   catch  I am  give  I am to us    to you  eh   i asked   what would you do with them    eat  I am   he said curtly  and  leaning his elbow on the rail  looked out into the fog in a dignified and profoundly pensive attitude  i would no doubt have been properly horrified  had it not occurred to me that he and his chaps must be very hungry  that they must have been growing increasingly hungry for at least this month past  they had been engaged for six months  i do not think a single one of them had any clear idea of time  as we at the end of countless ages have  they still belonged to the beginnings of time  had no inherited experience to teach them as it were   and of course  as long as there was a piece of paper written over in accordance with some farcical law or other made down the river  it did not enter anybody own head to trouble how they would live 
783,certainly they had brought with them some rotten hippo meat  which could not have lasted very long  anyway  even if the pilgrims had not  in the midst of a shocking hullabaloo  thrown a considerable quantity of it overboard 
784,it looked like a high handed proceeding  but it was really a case of legitimate self defense 
785,you cannot breathe dead hippo waking  sleeping  and eating  and at the same time keep your precarious grip on existence 
786,besides that  they had given them every week three pieces of brass wire  each about nine inches long  and the theory was they were to buy their provisions with that currency in river side villages 
787,you can see how  that  worked 
788,there were either no villages  or the people were hostile  or the director  who like the rest of us fed out of tins  with an occasional old he goat thrown in  did not want to stop the steamer for some more or less recondite reason 
789,so  unless they swallowed the wire itself  or made loops of it to snare the fishes with  i do not see what good their extravagant salary could be to them 
790,i must say it was paid with a regularity worthy of a large and honorable trading company 
791,for the rest  the only thing to eat  though it did not look eatable in the least  i saw in their possession was a few lumps of some stuff like half cooked dough  of a dirty lavender color  they kept wrapped in leaves  and now and then swallowed a piece of  but so small that it seemed done more for the looks of the thing than for any serious purpose of sustenance 
792,why in the name of all the gnawing devils of hunger they did not go for us  they were thirty to five  and have a good tuck in for once  amazes me now when i think of it 
793,they were big powerful men  with not much capacity to weigh the consequences  with courage  with strength  even yet  though their skins were no longer glossy and their muscles no longer hard 
794,and i saw that something restraining  one of those human secrets that baffle probability  had come into play there 
795,i looked at them with a swift quickening of interest  not because it occurred to me i might be eaten by them before very long  though i own to you that just then i perceived  in a new light  as it were  how unwholesome the pilgrims looked  and i hoped  yes  i positively hoped  that my aspect was not so  what shall i say   so  unappetizing  a touch of fantastic vanity which fitted well with the dream sensation that pervaded all my days at that time 
796,perhaps i had a little fever too 
797,one cannot live with one own finger everlastingly on one own pulse 
798,i had often  a little fever   or a little touch of other things  the playful paw strokes of the wilderness  the preliminary trifling before the more serious onslaught which came in due course 
799,yes  i looked at them as you would on any human being  with a curiosity of their impulses  motives  capacities  weaknesses  when brought to the test of an inexorable physical necessity 
800,restraint 
801,what possible restraint 
802,was it superstition  disgust  patience  fear  or some kind of primitive honor  no fear can stand up to hunger  no patience can wear it out  disgust simply does not exist where hunger is  and as to superstition  beliefs  and what you may call principles  they are less than chaff in a breeze  do not you know the devilry of lingering starvation  its exasperating torment  its black thoughts  its somber and brooding ferocity  well  i do  it takes a man all his inborn strength to fight hunger properly  it is really easier to face bereavement  dishonor  and the perdition of one own soul  than this kind of prolonged hunger 
803,sad  but true 
804,and these chaps too had no earthly reason for any kind of scruple 
805,restraint 
806,i would just as soon have expected restraint from a hyena prowling amongst the corpses of a battlefield 
807,but there was the fact facing me  the fact dazzling  to be seen  like the foam on the depths of the sea  like a ripple on an unfathomable enigma  a mystery greater  when i thought of it  than the curious  inexplicable note of desperate grief in this savage clamor that had swept by us on the river bank  behind the blind whiteness of the fog 
808, two pilgrims were quarreling in hurried whispers as to which bank 
809, left    no  no  how can you  right  right  of course    it is very serious   said the manager own voice behind me   i would be desolated if anything should happen to mr  kurtz before we came up  
810,i looked at him  and had not the slightest doubt he was sincere 
811,he was just the kind of man who would wish to preserve appearances 
812,that was his restraint 
813,but when he muttered something about going on at once  i did not even take the trouble to answer him 
814,i knew  and he knew  that it was impossible 
815,were we to let go our hold of the bottom  we would be absolutely in the air  in space  we would not be able to tell where we were going to  whether up or down stream  or across  till we fetched against one bank or the other   and then we would not know at first which it was 
816,of course i made no move 
817,i had no mind for a smash up 
818,you could not imagine a more deadly place for a shipwreck 
819,whether drowned at once or not  we were sure to perish speedily in one way or another 
820, i authorize you to take all the risks   he said  after a short silence 
821, i refuse to take any   i said shortly  which was just the answer he expected  though its tone might have surprised him 
822, well  i must defer to your judgment  you are captain   he said  with marked civility 
823,i turned my shoulder to him in sign of my appreciation  and looked into the fog 
824,how long would it last 
825,it was the most hopeless look out 
826,the approach to this kurtz grubbing for ivory in the wretched bush was beset by as many dangers as though he had been an enchanted princess sleeping in a fabulous castle 
827, will they attack  do you think   asked the manager  in a confidential tone 
828, i did not think they would attack  for several obvious reasons 
829,the thick fog was one 
830,if they left the bank in their canoes they would get lost in it  as we would be if we attempted to move 
831,still  i had also judged the jungle of both banks quite impenetrable  and yet eyes were in it  eyes that had seen us 
832,the river side bushes were certainly very thick  but the undergrowth behind was evidently penetrable 
833,however  during the short lift i had seen no canoes anywhere in the reach  certainly not abreast of the steamer  but what made the idea of attack inconceivable to me was the nature of the noise  of the cries we had heard 
834,they had not the fierce character boding of immediate hostile intention 
835,unexpected  wild  and violent as they had been  they had given me an irresistible impression of sorrow 
836,the glimpse of the steamboat had for some reason filled those savages with unrestrained grief 
837,the danger  if any  i expounded  was from our proximity to a great human passion let loose 
838,even extreme grief may ultimately vent itself in violence  but more generally takes the form of apathy       
839, you should have seen the pilgrims stare 
840,they had no heart to grin  or even to revile me  but i believe they thought me gone mad  with fright  maybe 
841,i delivered a regular lecture 
842,my dear boys  it was no good bothering 
843,keep a look out 
844,well  you may guess i watched the fog for the signs of lifting as a cat watches a mouse  but for anything else our eyes were of no more use to us than if we had been buried miles deep in a heap of cotton wool 
845,it felt like it too  choking  warm  stifling  besides  all i said  though it sounded extravagant  was absolutely true to fact  what we afterwards alluded to as an attack was really an attempt at repulse  the action was very far from being aggressive  it was not even defensive  in the usual sense  it was undertaken under the stress of desperation  and in its essence was purely protective 
846, it developed itself  i should say  two hours after the fog lifted  and its commencement was at a spot  roughly speaking  about a mile and a half below kurtz own station 
847,we had just floundered and flopped round a bend  when i saw an islet  a mere grassy hummock of bright green  in the middle of the stream 
848,it was the only thing of the kind  but as we opened the reach more  i perceived it was the head of a long sandbank  or rather of a chain of shallow patches stretching down the middle of the river 
849,they were discolored  just awash  and the whole lot was seen just under the water  exactly as a man own backbone is seen running down the middle of his back under the skin 
850,now  as far as i did see  i could go to the right or to the left of this 
851,i did not know either channel  of course 
852,the banks looked pretty well alike  the depth appeared the same  but as i had been informed the station was on the west side  i naturally headed for the western passage 
853, no sooner had we fairly entered it than i became aware it was much narrower than i had supposed 
854,to the left of us there was the long uninterrupted shoal  and to the right a high  steep bank heavily overgrown with bushes 
855,above the bush the trees stood in serried ranks 
856,the twigs overhung the current thickly  and from distance to distance a large limb of some tree projected rigidly over the stream 
857,it was then well on in the afternoon  the face of the forest was gloomy  and a broad strip of shadow had already fallen on the water 
858,in this shadow we steamed up  very slowly  as you may imagine  i sheered her well inshore  the water being deepest near the bank  as the sounding pole informed me 
859, one of my hungry and forbearing friends was sounding in the bows just below me 
860,this steamboat was exactly like a decked scow 
861,on the deck there were two little teak wood houses  with doors and windows 
862,the boiler was in the fore end  and the machinery right astern 
863,over the whole there was a light roof  supported on stanchions 
864,the funnel projected through that roof  and in front of the funnel a small cabin built of light planks served for a pilot house 
865,it contained a couch  two camp stools  a loaded martini henry leaning in one corner  a tiny table  and the steering wheel 
866,it had a wide door in front and a broad shutter at each side 
867,all these were always thrown open  of course 
868,i spent my days perched up there on the extreme fore end of that roof  before the door 
869,at night i slept  or tried to  on the couch 
870,an athletic black belonging to some coast tribe  and educated by my poor predecessor  was the helmsman 
871,he sported a pair of brass earrings  wore a blue cloth wrapper from the waist to the ankles  and thought all the world of himself 
872,he was the most unstable kind of fool i had ever seen 
873,he steered with no end of a swagger while you were by  but if he lost sight of you  he became instantly the prey of an abject funk  and would let that cripple of a steamboat get the upper hand of him in a minute 
874, i was looking down at the sounding pole  and feeling much annoyed to see at each try a little more of it stick out of that river  when i saw my poleman give up the business suddenly  and stretch himself flat on the deck  without even taking the trouble to haul his pole in 
875,he kept hold on it though  and it trailed in the water 
876,at the same time the fireman  whom i could also see below me  sat down abruptly before his furnace and ducked his head 
877,i was amazed 
878,then i had to look at the river mighty quick  because there was a snag in the fairway 
879,sticks  little sticks  were flying about  thick  they were whizzing before my nose  dropping below me  striking behind me against my pilot house 
880,all this time the river  the shore  the woods  were very quiet  perfectly quiet 
881,i could only hear the heavy splashing thump of the stern wheel and the patter of these things 
882,we cleared the snag clumsily 
883,arrows  by jove 
884,we were being shot at 
885,i stepped in quickly to close the shutter on the land side 
886,that fool helmsman  his hands on the spokes  was lifting his knees high  stamping his feet  champing his mouth  like a reined in horse 
887,confound him 
888,and we were staggering within ten feet of the bank 
889,i had to lean right out to swing the heavy shutter  and i saw a face amongst the leaves on the level with my own  looking at me very fierce and steady  and then suddenly  as though a veil had been removed from my eyes  i made out  deep in the tangled gloom  naked breasts  arms  legs  glaring eyes   the bush was swarming with human limbs in movement  glistening  of bronze color 
890,the twigs shook  swayed  and rustled  the arrows flew out of them  and then the shutter came to 
891, ownteer her straight   i said to the helmsman 
892,he held his head rigid  face forward  but his eyes rolled  he kept on lifting and setting down his feet gently  his mouth foamed a little 
893, keep quiet  
894,i said in a fury 
895,i might just as well have ordered a tree not to sway in the wind 
896,i darted out 
897,below me there was a great scuffle of feet on the iron deck  confused exclamations  a voice screamed   can you turn back  
898,i caught shape of a v shaped ripple on the water ahead 
899,what 
900,another snag 
901,a fusillade burst out under my feet 
902,the pilgrims had opened with their winchesters  and were simply squirting lead into that bush 
903,a deuce of a lot of smoke came up and drove slowly forward 
904,i swore at it 
905,now i could not see the ripple or the snag either 
906,i stood in the doorway  peering  and the arrows came in swarms 
907,they might have been poisoned  but they looked as though they would not kill a cat 
908,the bush began to howl 
909,our wood cutters raised a warlike whoop  the report of a rifle just at my back deafened me  i glanced over my shoulder  and the pilot house was yet full of noise and smoke when i made a dash at the wheel 
910,the fool nigger had dropped everything  to throw the shutter open and let off that martini henry 
911,he stood before the wide opening  glaring  and i yelled at him to come back  while i straightened the sudden twist out of that steamboat 
912,there was no room to turn even if i had wanted to  the snag was somewhere very near ahead in that confounded smoke  there was no time to lose  so i just crowded her into the bank  right into the bank  where i knew the water was deep 
913, we tore slowly along the overhanging bushes in a whirl of broken twigs and flying leaves 
914,the fusillade below stopped short  as i had foreseen it would when the squirts got empty 
915,i threw my head back to a glinting whizz that traversed the pilot house  in at one shutter hole and out at the other 
916,looking past that mad helmsman  who was shaking the empty rifle and yelling at the shore  i saw vague forms of men running bent double  leaping  gliding  distinct  incomplete  evanescent 
917,something big appeared in the air before the shutter  the rifle went overboard  and the man stepped back swiftly  looked at me over his shoulder in an extraordinary  profound  familiar manner  and fell upon my feet 
918,the side of his head hit the wheel twice  and the end of what appeared a long cane clattered round and knocked over a little camp stool 
919,it looked as though after wrenching that thing from somebody ashore he had lost his balance in the effort 
920,the thin smoke had blown away  we were clear of the snag  and looking ahead i could see that in another hundred yards or so i would be free to sheer off  away from the bank  but my feet felt so very warm and wet that i had to look down 
921,the man had rolled on his back and stared straight up at me  both his hands clutched that cane 
922,it was the shaft of a spear that  either thrown or lunged through the opening  had caught him in the side just below the ribs  the blade had gone in out of sight  after making a frightful gash  my shoes were full  a pool of blood lay very still  gleaming dark red under the wheel  his eyes shone with an amazing luster 
923,the fusillade burst out again 
924,he looked at me anxiously  gripping the spear like something precious  with an air of being afraid i would try to take it away from him 
925,i had to make an effort to free my eyes from his gaze and attend to the steering 
926,with one hand i felt above my head for the line of the steam whistle  and jerked out screech after screech hurriedly 
927,the tumult of angry and warlike yells was checked instantly  and then from the depths of the woods went out such a tremulous and prolonged wail of mournful fear and utter despair as may be imagined to follow the flight of the last hope from the earth 
928,there was a great commotion in the bush  the shower of arrows stopped  a few dropping shots rang out sharply  then silence  in which the languid beat of the stern wheel came plainly to my ears 
929,i put the helm hard a starboard at the moment when the pilgrim in pink pyjamas  very hot and agitated  appeared in the doorway 
930, the manager sends me    he began in an official tone  and stopped short 
931, good god   he said  glaring at the wounded man 
932, we two whites stood over him  and his lustrous and inquiring glance enveloped us both 
933,i declare it looked as though he would presently put to us some question in an understandable language  but he died without uttering a sound  without moving a limb  without twitching a muscle 
934,only in the very last moment  as though in response to some sign we could not see  to some whisper we could not hear  he frowned heavily  and that frown gave to his black death mask an inconceivably somber  brooding  and menacing expression 
935,the luster of inquiring glance faded swiftly into vacant glassiness 
936, can you steer  
937,i asked the agent eagerly 
938,he looked very dubious  but i made a grab at his arm  and he understood at once i meant him to steer whether or no 
939,to tell you the truth  i was morbidly anxious to change my shoes and socks 
940, he is dead   murmured the fellow  immensely impressed 
941, no doubt about it   said i  tugging like mad at the shoe laces 
942, and  by the way  i suppose mr  kurtz is dead as well by this time  
943, for the moment that was the dominant thought 
944,there was a sense of extreme disappointment  as though i had found out i had been striving after something altogether without a substance 
945,i could not have been more disgusted if i had traveled all this way for the sole purpose of talking with mr  kurtz 
946,talking with 
947,      i flung one shoe overboard  and became aware that that was exactly what i had been looking forward to  a talk with kurtz 
948,i made the strange discovery that i had never imagined him as doing  you know  but as discoursing 
949,i did not say to myself   now i will never see him   or  now i will never shake him by the hand   but   now i will never hear him  
950,the man presented himself as a voice 
951,not of course that i did not connect him with some sort of action 
952,had not i been told in all the tones of jealousy and admiration that he had collected  bartered  swindled  or stolen more ivory than all the other agents together 
953,that was not the point 
954,the point was in his being a gifted creature  and that of all his gifts the one that stood out pre eminently  that carried with it a sense of real presence  was his ability to talk  his words  the gift of expression  the bewildering  the illuminating  the most exalted and the most contemptible  the pulsating stream of light  or the deceitful flow from the heart of an impenetrable darkness 
955, the other shoe went flying unto the devil god of that river  i thought   by jove  it is all over  we are too late  he has vanished  the gift has vanished  by means of some spear  arrow  or club  i will never hear that chap speak after all    and my sorrow had a startling extravagance of emotion  even such as i had noticed in the howling sorrow of these savages in the bush  i could not have felt more of lonely desolation somehow  had i been robbed of a belief or had missed my destiny in life        why do you sigh in this beastly way  somebody  absurd  well  absurd  good lord  must not a man ever  here  give me some tobacco  
956,there was a pause of profound stillness  then a match flared  and marlow own lean face appeared  worn  hollow  with downward folds and dropped eyelids  with an aspect of concentrated attention  and as he took vigorous draws at his pipe  it seemed to retreat and advance out of the night in the regular flicker of the tiny flame 
957,the match went out 
958, absurd   he cried 
959, this is the worst of trying to tell        here you all are  each moored with two good addresses  like a hulk with two anchors  a butcher round one corner  a policeman round another  excellent appetites  and temperature normal  you hear  normal from year own end to year own end  and you say  absurd  absurd be  exploded  absurd  my dear boys  what can you expect from a man who out of sheer nervousness had just flung overboard a pair of new shoes  now i think of it  it is amazing i did not she would tears  i am  upon the whole  proud of my fortitude  i was cut to the quick at the idea of having lost the inestimable privilege of listening to the gifted kurtz  of course i was wrong  the privilege was waiting for me  oh yes  i heard more than enough  and i was right  too  a voice  he was very little more than a voice  and i heard  him  it  this voice  other voices  all of them were so little more than voices  and the memory of that time itself lingers around me  impalpable  like a dying vibration of one immense jabber  silly  atrocious  sordid  savage  or simply mean  without any kind of sense  voices  voices  even the girl herself  now   
960,he was silent for a long time 
961, i laid the ghost of his gifts at last with a lie   he began suddenly 
962, girl 
963,what 
964,did i mention a girl 
965,oh  she is out of it  completely  they  the women  i mean  are out of it  should be out of it 
966,we must help them to stay in that beautiful world of their own  lest ours gets worse 
967,oh  she had to be out of it 
968,you should have heard the disinterred body of mr  kurtz saying   my intended  
969,you would have perceived directly then how completely she was out of it 
970,and the lofty frontal bone of mr  kurtz 
971,they say the hair goes on growing sometimes  but this  ah specimen  was impressively bald  the wilderness had patted him on the head  and  behold  it was like a ball  an ivory ball  it had caressed him  and  lo   he had withered  it had taken him  loved him  embraced him  got into his veins  consumed his flesh  and sealed his soul to its own by the inconceivable ceremonies of some devilish initiation 
972,he was its spoiled and pampered favorite 
973,ivory 
974,i should think so 
975,heaps of it  stacks of it 
976,the old mud shanty was bursting with it 
977,you would think there was not a single tusk left either above or below the ground in the whole country 
978, mostly fossil   the manager had remarked disparagingly 
979,it was no more fossil than i am  but they call it fossil when it is dug up 
980,it appears these niggers do bury the tusks sometimes  but evidently they could not bury this parcel deep enough to save the gifted mr  kurtz from his fate  we filled the steamboat with it  and had to pile a lot on the deck  thus he could see and enjoy as long as he could see  because the appreciation of this favor had remained with him to the last  you should have heard him say   my ivory   oh yes  i heard him   my intended  my ivory  my station  my river  my    everything belonged to him 
981,it made me hold my breath in expectation of hearing the wilderness burst into a prodigious peal of laughter that would shake the fixed stars in their places 
982,everything belonged to him  but that was a trifle  the thing was to know what he belonged to  how many powers of darkness claimed him for their own  that was the reflection that made you creepy all over  it was impossible  it was not good for one either  trying to imagine  he had taken a high seat amongst the devils of the land  i mean literally 
983,you cannot understand 
984,how could you   with solid pavement under your feet  surrounded by kind neighbors ready to cheer you or to fall on you  stepping delicately between the butcher and the policeman  in the holy terror of scandal and gallows and lunatic asylums  how can you imagine what particular region of the first ages a man own untrammeled feet may take him into by the way of solitude  utter solitude without a policeman  by the way of silence  utter silence  where no warning voice of a kind neighbor can be heard whispering of public opinion 
985,these little things make all the great difference 
986,when they are gone you must fall back upon your own innate strength  upon your own capacity for faithfulness 
987,of course you may be too much of a fool to go wrong  too dull even to know you are being assaulted by the powers of darkness  i take it  no fool ever made a bargain for his soul with the devil  the fool is too much of a fool  or the devil too much of a devil  i do not know which 
988,or you may be such a thunderingly exalted creature as to be altogether deaf and blind to anything but heavenly sights and sounds 
989,then the earth for you is only a standing place  and whether to be like this is your loss or your gain i will not pretend to say  but most of us are neither one nor the other  the earth for us is a place to live in  where we must put up with sights  with sounds  with smells too  by jove   breathe dead hippo  so to speak  and not be contaminated 
990,and there  do not you see 
991,your strength comes in  the faith in your ability for the digging of unostentatious holes to bury the stuff in  your power of devotion  not to yourself  but to an obscure  back breaking business 
992,and that is difficult enough 
993,mind  i am not trying to excuse or even explain  i am trying to account to myself for  for  mr  kurtz  for the shade of mr  kurtz 
994,this initiated wraith from the back of nowhere honored me with its amazing confidence before it vanished altogether 
995,this was because it could speak english to me 
996,the original kurtz had been educated partly in england  and  as he was good enough to say himself  his sympathies were in the right place 
997,his mother was half english  his father was half french 
998,all europe contributed to the making of kurtz  and by and by i learned that  most appropriately  the international society for the suppression of savage customs had intrusted him with the making of a report  for its future guidance 
999,and he had written it too 
1000,I have seen it 
1001,I have read it 
1002,it was eloquent  vibrating with eloquence  but too high strung  i think 
1003,seventeen pages of close writing he had found time for 
1004,but this must have been before his  let us say  nerves  went wrong  and caused him to preside at certain midnight dances ending with unspeakable rites  which  as far as i reluctantly gathered from what i heard at various times  were offered up to him  do you understand   to mr  kurtz himself 
1005,but it was a beautiful piece of writing 
1006,the opening paragraph  however  in the light of later information  strikes me now as ominous 
1007,he began with the argument that we whites  from the point of development we had arrived at   must necessarily appear to them   in the nature of supernatural beings  we approach them with the might as of a deity   and so on  and so on   by the simple exercise of our will we can exert a power for good practically unbounded    c    c  from that point he soared and took me with him  the peroration was magnificent  though difficult to remember  you know  it gave me the notion of an exotic immensity ruled by an august benevolence  it made me tingle with enthusiasm  this was the unbounded power of eloquence  of words  of burning noble words 
1008,there were no practical hints to interrupt the magic current of phrases  unless a kind of note at the foot of the last page  scrawled evidently much later  in an unsteady hand  may be regarded as the exposition of a method 
1009,it was very simple  and at the end of that moving appeal to every altruistic sentiment it blazed at you  luminous and terrifying  like a flash of lightning in a serene sky   exterminate all the brutes  
1010,the curious part was that he had apparently forgotten all about that valuable postscriptum  because  later on  when he in a sense came to himself  he repeatedly entreated me to take good care of  my pamphlet   he called it   as it was sure to have in the future a good influence upon his career 
1011,i had full information about all these things  and  besides  as it turned out  i was to have the care of his memory 
1012,I have done enough for it to give me the indisputable right to lay it  if i choose  for an everlasting rest in the dust bin of progress  amongst all the sweepings and  figuratively speaking  all the dead cats of civilization 
1013,but then  you see  i cannot choose 
1014,he will not be forgotten 
1015,whatever he was  he was not common 
1016,he had the power to charm or frighten rudimentary souls into an aggravated witch dance in his honor  he could also fill the small souls of the pilgrims with bitter misgivings  he had one devoted friend at least  and he had conquered one soul in the world that was neither rudimentary nor tainted with self seeking 
1017,no  i cannot forget him  though i am not prepared to affirm the fellow was exactly worth the life we lost in getting to him 
1018,i missed my late helmsman awfully   i missed him even while his body was still lying in the pilot house 
1019,perhaps you will think it passing strange this regret for a savage who was no more account than a grain of sand in a black sahara 
1020,well  do not you see  he had done something  he had steered  for months i had him at my back  a help  an instrument 
1021,it was a kind of partnership 
1022,he steered for me  i had to look after him  i worried about his deficiencies  and thus a subtle bond had been created  of which i only became aware when it was suddenly broken  and the intimate profundity of that look he gave me when he received his hurt remains to this day in my memory  like a claim of distant kinship affirmed in a supreme moment 
1023, poor fool 
1024,if he had only left that shutter alone 
1025,he had no restraint  no restraint  just like kurtz  a tree swayed by the wind 
1026,as soon as i had put on a dry pair of slippers  i dragged him out  after first jerking the spear out of his side  which operation i confess i performed with my eyes shut tight 
1027,his heels leaped together over the little door step  his shoulders were pressed to my breast  i hugged him from behind desperately 
1028,oh  he was heavy  heavy  heavier than any man on earth  i should imagine 
1029,then without more ado i tipped him overboard 
1030,the current snatched him as though he had been a wisp of grass  and i saw the body roll over twice before i lost sight of it for ever 
1031,all the pilgrims and the manager were then congregated on the awning deck about the pilot house  chattering at each other like a flock of excited magpies  and there was a scandalized murmur at my heartless promptitude 
1032,what they wanted to keep that body hanging about for i cannot guess 
1033,embalm it  maybe 
1034,but i had also heard another  and a very ominous  murmur on the deck below 
1035,my friends the wood cutters were likewise scandalized  and with a better show of reason  though i admit that the reason itself was quite inadmissible 
1036,oh  quite 
1037,i had made up my mind that if my late helmsman was to be eaten  the fishes alone should have him 
1038,he had been a very second rate helmsman while alive  but now he was dead he might have become a first class temptation  and possibly because some startling trouble 
1039,besides  i was anxious to take the wheel  the man in pink pyjamas showing himself a hopeless duffer at the business 
1040, this i did directly the simple funeral was over 
1041,we were going half speed  keeping right in the middle of the stream  and i listened to the talk about me 
1042,they had given up kurtz  they had given up the station  kurtz was dead  and the station had been burnt  and so on  and so on 
1043,the red haired pilgrim was beside himself with the thought that at least this poor kurtz had been properly revenged 
1044, ownay  we must have made a glorious slaughter of them in the bush  eh  what do you think  say  
1045,he positively danced  the bloodthirsty little gingery beggar 
1046,and he had nearly fainted when he saw the wounded man 
1047,i could not help saying   you made a glorious lot of smoke  anyhow  
1048,i had seen  from the way the tops of the bushes rustled and flew  that almost all the shots had gone too high 
1049,you cannot hit anything unless you take aim and fire from the shoulder  but these chaps fired from the hip with their eyes shut 
1050,the retreat  i maintained  and i was right  was caused by the screeching of the steam whistle 
1051,upon this they forgot kurtz  and began to howl at me with indignant protests 
1052, the manager stood by the wheel murmuring confidentially about the necessity of getting well away down the river before dark at all events  when i saw in the distance a clearing on the river side and the outlines of some sort of building 
1053, what is this  
1054,i asked 
1055,he clapped his hands in wonder 
1056, the station   he cried 
1057,i edged in at once  still going half speed 
1058, through my glasses i saw the slope of a hill interspersed with rare trees and perfectly free from undergrowth 
1059,a long decaying building on the summit was half buried in the high grass  the large holes in the peaked roof gaped black from afar  the jungle and the woods made a background 
1060,there was no inclosure or fence of any kind  but there had been one apparently  for near the house half a dozen slim posts remained in a row  roughly trimmed  and with their upper ends ornamented with round carved balls 
1061,the rails  or whatever there had been between  had disappeared 
1062,of course the forest surrounded all that 
1063,the river bank was clear  and on the water side i saw a white man under a hat like a cart wheel beckoning persistently with his whole arm 
1064,examining the edge of the forest above and below  i was almost certain i could see movements  human forms gliding here and there  i steamed past prudently  then stopped the engines and let her drift down  the man on the shore began to shout  urging us to land   we have been attacked   screamed the manager   i know  i know  it is all right   yelled back the other  as cheerful as you please 
1065, come along  it is all right  i am glad  
1066, his aspect reminded me of something i had seen  something funny i had seen somewhere  as i maneuvered to get alongside  i was asking myself   what does this fellow look like   suddenly i got it  he looked like a harlequin  his clothes had been made of some stuff that was brown holland probably  but it was covered with patches all over  with bright patches  blue  red  and yellow   patches on the back  patches on front  patches on elbows  on knees  colored binding round his jacket  scarlet edging at the bottom of his trousers  and the sunshine made him look extremely gay and wonderfully neat withal  because you could see how beautifully all this patching had been done 
1067,a beardless  boyish face  very fair  no features to speak of  nose peeling  little blue eyes  smiles and frowns chasing each other over that open countenance like sunshine and shadow on a windswept plain 
1068, look out  captain   he cried   there is a snag lodged in here last night  
1069,what 
1070,another snag 
1071,i confess i swore shamefully 
1072,i had nearly holed my cripple  to finish off that charming trip 
1073,the harlequin on the bank turned his little pug nose up to me 
1074, you english   he asked  all smiles 
1075, are you  
1076,i shouted from the wheel 
1077,the smiles vanished  and he shook his head as if sorry for my disappointment 
1078,then he brightened up 
1079, never mind   he cried encouragingly 
1080, are we in time  
1081,i asked 
1082, he is up there   he replied  with a toss of the head up the hill  and becoming gloomy all of a sudden 
1083,his face was like the autumn sky  overcast one moment and bright the next 
1084, when the manager  escorted by the pilgrims  all of them armed to the teeth  had gone to the house  this chap came on board 
1085, i say  i do not like this  these natives are in the bush   i said 
1086,he assured me earnestly it was all right 
1087, they are simple people   he added   well  i am glad you came  it took me all my time to keep them off    but you said it was all right   i cried 
1088, oh  they meant no harm   he said  and as i stared he corrected himself   not exactly  
1089,then vivaciously   my faith  your pilot house wants a clean up  
1090,in the next breath he advised me to keep enough steam on the boiler to blow the whistle in case of any trouble 
1091, one good screech will do more for you than all your rifles  they are simple people   he repeated 
