,sent_raw
1537,"Certainly there was an alcove in her drawing-room, and a table in that alcove, and a photograph upon that table of General Sir Talbot Moore, now deceased, who had written there (one evening in the eighties) in Lady Bruton's presence, with her cognisance, perhaps advice, a telegram ordering the British troops to advance upon an historical occasion."
1538,(She kept the pen and told the story.)
1539,"Thus, when she said in her offhand way ""How's Clarissa?"" husbands had difficulty in persuading their wives and indeed, however devoted, were secretly doubtful themselves, of her interest in women who often got in their husbands' way, prevented them from accepting posts abroad, and had to be taken to the seaside in the middle of the session to recover from influenza."
1540,"Nevertheless her inquiry, ""How's Clarissa?"" was known by women infallibly, to be a signal from a well-wisher, from an almost silent companion, whose utterances (half a dozen perhaps in the course of a lifetime) signified recognition of some feminine comradeship which went beneath masculine lunch parties and united Lady Bruton and Mrs. Dalloway, who seldom met, and appeared when they did meet indifferent and even hostile, in a singular bond."
1541,"""I met Clarissa in the Park this morning,"" said Hugh Whitbread, diving into the casserole, anxious to pay himself this little tribute, for he had only to come to London and he met everybody at once; but greedy, one of the greediest men she had ever known, Milly Brush thought, who observed men with unflinching rectitude, and was capable of everlasting devotion, to her own sex in particular, being knobbed, scraped, angular, and entirely without feminine charm."
1542,"""D'you know who's in town?"" said Lady Bruton suddenly bethinking her."
1543,"""Our old friend, Peter Walsh."""
1544,They all smiled.
1545,Peter Walsh!
1546,"And Mr. Dalloway was genuinely glad, Milly Brush thought; and Mr. Whitbread thought only of his chicken."
1547,Peter Walsh!
1548,"All three, Lady Bruton, Hugh Whitbread, and Richard Dalloway, remembered the same thing--how passionately Peter had been in love; been rejected; gone to India; come a cropper; made a mess of things; and Richard Dalloway had a very great liking for the dear old fellow too."
1549,"Milly Brush saw that; saw a depth in the brown of his eyes; saw him hesitate; consider; which interested her, as Mr. Dalloway always interested her, for what was he thinking, she wondered, about Peter Walsh?"
1550,"That Peter Walsh had been in love with Clarissa; that he would go back directly after lunch and find Clarissa; that he would tell her, in so many words, that he loved her."
1551,"Yes, he would say that."
1552,Milly Brush once might almost have fallen in love with these silences; and Mr. Dalloway was always so dependable; such a gentleman too.
1553,"Now, being forty, Lady Bruton had only to nod, or turn her head a little abruptly, and Milly Brush took the signal, however deeply she might be sunk in these reflections of a detached spirit, of an uncorrupted soul whom life could not bamboozle, because life had not offered her a trinket of the slightest value; not a curl, smile, lip, cheek, nose; nothing whatever; Lady Bruton had only to nod, and Perkins was instructed to quicken the coffee."
1554,"""Yes; Peter Walsh has come back,"" said Lady Bruton."
1555,It was vaguely flattering to them all.
1556,"He had come back, battered, unsuccessful, to their secure shores."
1557,"But to help him, they reflected, was impossible; there was some flaw in his character."
1558,Hugh Whitbread said one might of course mention his name to So-and-so.
1559,"He wrinkled lugubriously, consequentially, at the thought of the letters he would write to the heads of Government offices about ""my old friend, Peter Walsh,"" and so on."
1560,"But it wouldn't lead to anything--not to anything permanent, because of his character."
1561,"""In trouble with some woman,"" said Lady Bruton."
1562,They had all guessed that that was at the bottom of it.
1563,"""However,"" said Lady Bruton, anxious to leave the subject, ""we shall hear the whole story from Peter himself."""
1564,(The coffee was very slow in coming.)
1565,"""The address?"" murmured Hugh Whitbread; and there was at once a ripple in the grey tide of service which washed round Lady Bruton day in, day out, collecting, intercepting, enveloping her in a fine tissue which broke concussions, mitigated interruptions, and spread round the house in Brook Street a fine net where things lodged and were picked out accurately, instantly, by grey-haired Perkins, who had been with Lady Bruton these thirty years and now wrote down the address; handed it to Mr. Whitbread, who took out his pocket-book, raised his eyebrows, and slipping it in among documents of the highest importance, said that he would get Evelyn to ask him to lunch."
1566,(They were waiting to bring the coffee until Mr. Whitbread had finished.)
1567,"Hugh was very slow, Lady Bruton thought."
1568,"He was getting fat, she noticed."
1569,Richard always kept himself in the pink of condition.
1570,"She was getting impatient; the whole of her being was setting positively, undeniably, domineeringly brushing aside all this unnecessary trifling (Peter Walsh and his affairs) upon that subject which engaged her attention, and not merely her attention, but that fibre which was the ramrod of her soul, that essential part of her without which Millicent Bruton would not have been Millicent Bruton; that project for emigrating young people of both sexes born of respectable parents and setting them up with a fair prospect of doing well in Canada."
1571,She exaggerated.
1572,She had perhaps lost her sense of proportion.
1573,"Emigration was not to others the obvious remedy, the sublime conception."
1574,"It was not to them (not to Hugh, or Richard, or even to devoted Miss Brush) the liberator of the pent egotism, which a strong martial woman, well nourished, well descended, of direct impulses, downright feelings, and little introspective power (broad and simple--why could not every one be broad and simple? she asked) feels rise within her, once youth is past, and must eject upon some object--it may be Emigration, it may be Emancipation; but whatever it be, this object round which the essence of her soul is daily secreted, becomes inevitably prismatic, lustrous, half looking-glass, half precious stone; now carefully hidden in case people should sneer at it; now proudly displayed."
1575,"Emigration had become, in short, largely Lady Bruton."
1576,But she had to write.
1577,"And one letter to the Times, she used to say to Miss Brush, cost her more than to organise an expedition to South Africa (which she had done in the war)."
1578,"After a morning's battle beginning, tearing up, beginning again, she used to feel the futility of her own womanhood as she felt it on no other occasion, and would turn gratefully to the thought of Hugh Whitbread who possessed--no one could doubt it--the art of writing letters to the Times."
1579,"A being so differently constituted from herself, with such a command of language; able to put things as editors like them put; had passions which one could not call simply greed."
1580,"Lady Bruton often suspended judgement upon men in deference to the mysterious accord in which they, but no woman, stood to the laws of the universe; knew how to put things; knew what was said; so that if Richard advised her, and Hugh wrote for her, she was sure of being somehow right."
1581,"So she let Hugh eat his souffl ; asked after poor Evelyn; waited until they were smoking, and then said,"
1582,"""Milly, would you fetch the papers?"""
1583,"And Miss Brush went out, came back; laid papers on the table; and Hugh produced his fountain pen; his silver fountain pen, which had done twenty years' service, he said, unscrewing the cap."
1584,"It was still in perfect order; he had shown it to the makers; there was no reason, they said, why it should ever wear out; which was somehow to Hugh's credit, and to the credit of the sentiments which his pen expressed (so Richard Dalloway felt) as Hugh began carefully writing capital letters with rings round them in the margin, and thus marvellously reduced Lady Bruton's tangles to sense, to grammar such as the editor of the Times, Lady Bruton felt, watching the marvellous transformation, must respect."
1585,Hugh was slow.
1586,Hugh was pertinacious.
1587,Richard said one must take risks.
1588,"Hugh proposed modifications in deference to people's feelings, which, he said rather tartly when Richard laughed, ""had to be considered,"" and read out ""how, therefore, we are of opinion that the times are ripe . . . the superfluous youth of our ever-increasing population . . . what we owe to the dead . . ."" which Richard thought all stuffing and bunkum, but no harm in it, of course, and Hugh went on drafting sentiments in alphabetical order of the highest nobility, brushing the cigar ash from his waistcoat, and summing up now and then the progress they had made until, finally, he read out the draft of a letter which Lady Bruton felt certain was a masterpiece."
1589,Could her own meaning sound like that?
1590,Hugh could not guarantee that the editor would put it in; but he would be meeting somebody at luncheon.
1591,"Whereupon Lady Bruton, who seldom did a graceful thing, stuffed all Hugh's carnations into the front of her dress, and flinging her hands out called him ""My Prime Minister!"""
1592,What she would have done without them both she did not know.
1593,They rose.
1594,"And Richard Dalloway strolled off as usual to have a look at the General's portrait, because he meant, whenever he had a moment of leisure, to write a history of Lady Bruton's family."
1595,And Millicent Bruton was very proud of her family.
1596,"But they could wait, they could wait, she said, looking at the picture; meaning that her family, of military men, administrators, admirals, had been men of action, who had done their duty; and Richard's first duty was to his country, but it was a fine face, she said; and all the papers were ready for Richard down at Aldmixton whenever the time came; the Labour Government she meant."
1597,"""Ah, the news from India!"" she cried."
1598,"And then, as they stood in the hall taking yellow gloves from the bowl on the malachite table and Hugh was offering Miss Brush with quite unnecessary courtesy some discarded ticket or other compliment, which she loathed from the depths of her heart and blushed brick red, Richard turned to Lady Bruton, with his hat in his hand, and said,"
1599,"""We shall see you at our party to-night?"" whereupon Lady Bruton resumed the magnificence which letter-writing had shattered."
1600,She might come; or she might not come.
1601,Clarissa had wonderful energy.
1602,Parties terrified Lady Bruton.
1603,"But then, she was getting old."
1604,"So she intimated, standing at her doorway; handsome; very erect; while her chow stretched behind her, and Miss Brush disappeared into the background with her hands full of papers."
1605,"And Lady Bruton went ponderously, majestically, up to her room, lay, one arm extended, on the sofa."
1606,"She sighed, she snored, not that she was asleep, only drowsy and heavy, drowsy and heavy, like a field of clover in the sunshine this hot June day, with the bees going round and about and the yellow butterflies."
1607,"Always she went back to those fields down in Devonshire, where she had jumped the brooks on Patty, her pony, with Mortimer and Tom, her brothers."
1608,"And there were the dogs; there were the rats; there were her father and mother on the lawn under the trees, with the tea-things out, and the beds of dahlias, the hollyhocks, the pampas grass; and they, little wretches, always up to some mischief! stealing back through the shrubbery, so as not to be seen, all bedraggled from some roguery."
1609,What old nurse used to say about her frocks!
1610,"Ah dear, she remembered--it was Wednesday in Brook Street."
1611,"Those kind good fellows, Richard Dalloway, Hugh Whitbread, had gone this hot day through the streets whose growl came up to her lying on the sofa."
1612,"Power was hers, position, income."
1613,She had lived in the forefront of her time.
1614,She had had good friends; known the ablest men of her day.
1615,"Murmuring London flowed up to her, and her hand, lying on the sofa back, curled upon some imaginary baton such as her grandfathers might have held, holding which she seemed, drowsy and heavy, to be commanding battalions marching to Canada, and those good fellows walking across London, that territory of theirs, that little bit of carpet, Mayfair."
1616,"And they went further and further from her, being attached to her by a thin thread (since they had lunched with her) which would stretch and stretch, get thinner and thinner as they walked across London; as if one's friends were attached to one's body, after lunching with them, by a thin thread, which (as she dozed there) became hazy with the sound of bells, striking the hour or ringing to service, as a single spider's thread is blotted with rain-drops, and, burdened, sags down."
1617,So she slept.
1618,"And Richard Dalloway and Hugh Whitbread hesitated at the corner of Conduit Street at the very moment that Millicent Bruton, lying on the sofa, let the thread snap; snored."
1619,Contrary winds buffeted at the street corner.
1620,"They looked in at a shop window; they did not wish to buy or to talk but to part, only with contrary winds buffeting the street corner, with some sort of lapse in the tides of the body, two forces meeting in a swirl, morning and afternoon, they paused."
1621,"Some newspaper placard went up in the air, gallantly, like a kite at first, then paused, swooped, fluttered; and a lady's veil hung."
1622,Yellow awnings trembled.
1623,"The speed of the morning traffic slackened, and single carts rattled carelessly down half-empty streets."
1624,"In Norfolk, of which Richard Dalloway was half thinking, a soft warm wind blew back the petals; confused the waters; ruffled the flowering grasses."
1625,"Haymakers, who had pitched beneath hedges to sleep away the morning toil, parted curtains of green blades; moved trembling globes of cow parsley to see the sky; the blue, the steadfast, the blazing summer sky."
1626,"Aware that he was looking at a silver two-handled Jacobean mug, and that Hugh Whitbread admired condescendingly with airs of connoisseurship a Spanish necklace which he thought of asking the price of in case Evelyn might like it--still Richard was torpid; could not think or move. Life had thrown up this wreckage; shop windows full of coloured paste, and one stood stark with the lethargy of the old, stiff with the rigidity of the old, looking in. Evelyn Whitbread might like to buy this Spanish necklace--so she might."
1627,Yawn he must.
1628,Hugh was going into the shop.
1629,"""Right you are!"" said Richard, following."
1630,Goodness knows he didn't want to go buying necklaces with Hugh.
1631,But there are tides in the body.
1632,Morning meets afternoon.
1633,"Borne like a frail shallop on deep, deep floods, Lady Bruton's great-grandfather and his memoir and his campaigns in North America were whelmed and sunk."
1634,And Millicent Bruton too.
1635,She went under.
1636,"Richard didn't care a straw what became of Emigration; about that letter, whether the editor put it in or not."
1637,The necklace hung stretched between Hugh's admirable fingers.
1638,"Let him give it to a girl, if he must buy jewels--any girl, any girl in the street. For the worthlessness of this life did strike Richard pretty forcibly--buying necklaces for Evelyn."
1639,"If he'd had a boy he'd have said, Work, work."
1640,But he had his Elizabeth; he adored his Elizabeth.
1641,"""I should like to see Mr. Dubonnet,"" said Hugh in his curt worldly way."
1642,"It appeared that this Dubonnet had the measurements of Mrs. Whitbread's neck, or, more strangely still, knew her views upon Spanish jewellery and the extent of her possessions in that line (which Hugh could not remember)."
1643,All of which seemed to Richard Dalloway awfully odd.
1644,"For he never gave Clarissa presents, except a bracelet two or three years ago, which had not been a success."
1645,She never wore it.
1646,It pained him to remember that she never wore it.
1647,"And as a single spider's thread after wavering here and there attaches itself to the point of a leaf, so Richard's mind, recovering from its lethargy, set now on his wife, Clarissa, whom Peter Walsh had loved so passionately; and Richard had had a sudden vision of her there at luncheon; of himself and Clarissa; of their life together; and he drew the tray of old jewels towards him, and taking up first this brooch then that ring, ""How much is that?"" he asked, but doubted his own taste."
1648,He wanted to open the drawing-room door and come in holding out something; a present for Clarissa.
1649,Only what?
1650,But Hugh was on his legs again.
1651,He was unspeakably pompous.
1652,"Really, after dealing here for thirty-five years he was not going to be put off by a mere boy who did not know his business."
1653,"For Dubonnet, it seemed, was out, and Hugh would not buy anything until Mr. Dubonnet chose to be in; at which the youth flushed and bowed his correct little bow."
1654,It was all perfectly correct.
1655,And yet Richard couldn't have said that to save his life!
1656,Why these people stood that damned insolence he could not conceive.
1657,Hugh was becoming an intolerable ass.
1658,Richard Dalloway could not stand more than an hour of his society.
1659,"And, flicking his bowler hat by way of farewell, Richard turned at the corner of Conduit Street eager, yes, very eager, to travel that spider's thread of attachment between himself and Clarissa; he would go straight to her, in Westminster."
1660,But he wanted to come in holding something.
1661,Flowers?
1662,"Yes, flowers, since he did not trust his taste in gold; any number of flowers, roses, orchids, to celebrate what was, reckoning things as you will, an event; this feeling about her when they spoke of Peter Walsh at luncheon; and they never spoke of it; not for years had they spoken of it; which, he thought, grasping his red and white roses together (a vast bunch in tissue paper), is the greatest mistake in the world."
1663,"The time comes when it can't be said; one's too shy to say it, he thought, pocketing his sixpence or two of change, setting off with his great bunch held against his body to Westminster to say straight out in so many words (whatever she might think of him), holding out his flowers, ""I love you."""
1664,Why not?
1665,"Really it was a miracle thinking of the war, and thousands of poor chaps, with all their lives before them, shovelled together, already half forgotten; it was a miracle."
1666,Here he was walking across London to say to Clarissa in so many words that he loved her.
1667,"Which one never does say, he thought."
1668,Partly one's lazy; partly one's shy.
1669,"And Clarissa--it was difficult to think of her; except in starts, as at luncheon, when he saw her quite distinctly; their whole life. He stopped at the crossing; and repeated--being simple by nature, and undebauched, because he had tramped, and shot; being pertinacious and dogged, having championed the down-trodden and followed his instincts in the House of Commons; being preserved in his simplicity yet at the same time grown rather speechless, rather stiff--he repeated that it was a miracle that he should have married Clarissa; a miracle--his life had been a miracle, he thought; hesitating to cross."
1670,But it did make his blood boil to see little creatures of five or six crossing Piccadilly alone.
1671,The police ought to have stopped the traffic at once.
1672,He had no illusions about the London police.
1673,"Indeed, he was collecting evidence of their malpractices; and those costermongers, not allowed to stand their barrows in the streets; and prostitutes, good Lord, the fault wasn't in them, nor in young men either, but in our detestable social system and so forth; all of which he considered, could be seen considering, grey, dogged, dapper, clean, as he walked across the Park to tell his wife that he loved her."
1674,"For he would say it in so many words, when he came into the room."
1675,"Because it is a thousand pities never to say what one feels, he thought, crossing the Green Park and observing with pleasure how in the shade of the trees whole families, poor families, were sprawling; children kicking up their legs; sucking milk; paper bags thrown about, which could easily be picked up (if people objected) by one of those fat gentlemen in livery; for he was of opinion that every park, and every square, during the summer months should be open to children (the grass of the park flushed and faded, lighting up the poor mothers of Westminster and their crawling babies, as if a yellow lamp were moved beneath)."
1676,"But what could be done for female vagrants like that poor creature, stretched on her elbow (as if she had flung herself on the earth, rid of all ties, to observe curiously, to speculate boldly, to consider the whys and the wherefores, impudent, loose-lipped, humorous), he did not know."
1677,"Bearing his flowers like a weapon, Richard Dalloway approached her; intent he passed her; still there was time for a spark between them--she laughed at the sight of him, he smiled good-humouredly, considering the problem of the female vagrant; not that they would ever speak."
1678,"But he would tell Clarissa that he loved her, in so many words."
1679,"He had, once upon a time, been jealous of Peter Walsh; jealous of him and Clarissa."
1680,"But she had often said to him that she had been right not to marry Peter Walsh; which, knowing Clarissa, was obviously true; she wanted support."
1681,Not that she was weak; but she wanted support.
1682,"As for Buckingham Palace (like an old prima donna facing the audience all in white) you can't deny it a certain dignity, he considered, nor despise what does, after all, stand to millions of people (a little crowd was waiting at the gate to see the King drive out) for a symbol, absurd though it is; a child with a box of bricks could have done better, he thought; looking at the memorial to Queen Victoria (whom he could remember in her horn spectacles driving through Kensington), its white mound, its billowing motherliness; but he liked being ruled by the descendant of Horsa; he liked continuity; and the sense of handing on the traditions of the past."
1683,It was a great age in which to have lived.
1684,"Indeed, his own life was a miracle; let him make no mistake about it; here he was, in the prime of life, walking to his house in Westminster to tell Clarissa that he loved her."
1685,Happiness is this he thought.
1686,"It is this, he said, as he entered Dean's Yard."
1687,"Big Ben was beginning to strike, first the warning, musical; then the hour, irrevocable."
1688,"Lunch parties waste the entire afternoon, he thought, approaching his door."
1689,"The sound of Big Ben flooded Clarissa's drawing-room, where she sat, ever so annoyed, at her writing-table; worried; annoyed."
1690,It was perfectly true that she had not asked Ellie Henderson to her party; but she had done it on purpose.
1691,"Now Mrs. Marsham wrote ""she had told Ellie Henderson she would ask Clarissa--Ellie so much wanted to come."""
1692,But why should she invite all the dull women in London to her parties?
1693,Why should Mrs. Marsham interfere?
1694,And there was Elizabeth closeted all this time with Doris Kilman.
1695,Anything more nauseating she could not conceive.
1696,Prayer at this hour with that woman.
1697,"And the sound of the bell flooded the room with its melancholy wave; which receded, and gathered itself together to fall once more, when she heard, distractingly, something fumbling, something scratching at the door."
1698,Who at this hour?
1699,"Three, good Heavens!"
1700,Three already!
1701,For with overpowering directness and dignity the clock struck three; and she heard nothing else; but the door handle slipped round and in came Richard!
1702,What a surprise!
1703,"In came Richard, holding out flowers."
1704,"She had failed him, once at Constantinople; and Lady Bruton, whose lunch parties were said to be extraordinarily amusing, had not asked her."
1705,"He was holding out flowers--roses, red and white roses."
1706,(But he could not bring himself to say he loved her; not in so many words.)
1707,"But how lovely, she said, taking his flowers."
1708,She understood; she understood without his speaking; his Clarissa.
1709,She put them in vases on the mantelpiece.
1710,How lovely they looked! she said.
1711,"And was it amusing, she asked?"
1712,Had Lady Bruton asked after her?
1713,Peter Walsh was back.
1714,Mrs. Marsham had written.
1715,Must she ask Ellie Henderson?
1716,That woman Kilman was upstairs.
1717,"""But let us sit down for five minutes,"" said Richard."
1718,It all looked so empty.
1719,All the chairs were against the wall.
1720,What had they been doing?
1721,"Oh, it was for the party; no, he had not forgotten, the party."
1722,Peter Walsh was back.
1723,Oh yes; she had had him.
1724,And he was going to get a divorce; and he was in love with some woman out there.
1725,And he hadn't changed in the slightest.
1726,"There she was, mending her dress. . . ."
1727,"""Thinking of Bourton,"" she said."
1728,"""Hugh was at lunch,"" said Richard."
1729,She had met him too!
1730,"Well, he was getting absolutely intolerable."
1731,Buying Evelyn necklaces; fatter than ever; an intolerable ass.
1732,"""And it came over me 'I might have married you,'"" she said, thinking of Peter sitting there in his little bow-tie; with that knife, opening it, shutting it."
1733,"""Just as he always was, you know."""
1734,"They were talking about him at lunch, said Richard."
1735,"(But he could not tell her he loved her. He held her hand. Happiness is this, he thought.)"
1736,They had been writing a letter to the Times for Millicent Bruton.
1737,That was about all Hugh was fit for.
1738,"""And our dear Miss Kilman?"" he asked."
1739,Clarissa thought the roses absolutely lovely; first bunched together; now of their own accord starting apart.
1740,"""Kilman arrives just as we've done lunch,"" she said."
1741,"""Elizabeth turns pink. They shut themselves up. I suppose they're praying."""
1742,Lord!
1743,He didn't like it; but these things pass over if you let them.
1744,"""In a mackintosh with an umbrella,"" said Clarissa."
1745,"He had not said ""I love you""; but he held her hand."
1746,"Happiness is this, is this, he thought."
1747,"""But why should I ask all the dull women in London to my parties?"" said Clarissa."
1748,"And if Mrs. Marsham gave a party, did she invite her guests?"
1749,"""Poor Ellie Henderson,"" said Richard--it was a very odd thing how much Clarissa minded about her parties, he thought."
1750,But Richard had no notion of the look of a room.
1751,However--what was he going to say?
1752,If she worried about these parties he would not let her give them.
1753,Did she wish she had married Peter?
1754,But he must go.
1755,"He must be off, he said, getting up."
1756,But he stood for a moment as if he were about to say something; and she wondered what?
1757,Why?
1758,There were the roses.
1759,"""Some Committee?"" she asked, as he opened the door."
1760,"""Armenians,"" he said; or perhaps it was ""Albanians."""
1761,"And there is a dignity in people; a solitude; even between husband and wife a gulf; and that one must respect, thought Clarissa, watching him open the door; for one would not part with it oneself, or take it, against his will, from one's husband, without losing one's independence, one's self-respect--something, after all, priceless."
1762,He returned with a pillow and a quilt.
1763,"""An hour's complete rest after luncheon,"" he said."
1764,And he went.
1765,How like him!
1766,"He would go on saying ""An hour's complete rest after luncheon"" to the end of time, because a doctor had ordered it once."
1767,"It was like him to take what doctors said literally; part of his adorable, divine simplicity, which no one had to the same extent; which made him go and do the thing while she and Peter frittered their time away bickering."
1768,"He was already halfway to the House of Commons, to his Armenians, his Albanians, having settled her on the sofa, looking at his roses."
1769,"And people would say, ""Clarissa Dalloway is spoilt."""
1770,She cared much more for her roses than for the Armenians.
1771,"Hunted out of existence, maimed, frozen, the victims of cruelty and injustice (she had heard Richard say so over and over again)--no, she could feel nothing for the Albanians, or was it the Armenians? but she loved her roses (didn't that help the Armenians?)--the only flowers she could bear to see cut."
1772,"But Richard was already at the House of Commons; at his Committee, having settled all her difficulties."
1773,"But no; alas, that was not true."
1774,He did not see the reasons against asking Ellie Henderson.
1775,"She would do it, of course, as he wished it."
1776,"Since he had brought the pillows, she would lie down."
1777,". . . But--but--why did she suddenly feel, for no reason that she could discover, desperately unhappy?"
1778,"As a person who has dropped some grain of pearl or diamond into the grass and parts the tall blades very carefully, this way and that, and searches here and there vainly, and at last spies it there at the roots, so she went through one thing and another; no, it was not Sally Seton saying that Richard would never be in the Cabinet because he had a second-class brain (it came back to her); no, she did not mind that; nor was it to do with Elizabeth either and Doris Kilman; those were facts."
1779,"It was a feeling, some unpleasant feeling, earlier in the day perhaps; something that Peter had said, combined with some depression of her own, in her bedroom, taking off her hat; and what Richard had said had added to it, but what had he said?"
1780,There were his roses.
1781,Her parties!
1782,That was it!
1783,Her parties!
1784,"Both of them criticised her very unfairly, laughed at her very unjustly, for her parties."
1785,That was it!
1786,That was it!
1787,"Well, how was she going to defend herself?"
1788,"Now that she knew what it was, she felt perfectly happy."
1789,"They thought, or Peter at any rate thought, that she enjoyed imposing herself; liked to have famous people about her; great names; was simply a snob in short."
1790,"Well, Peter might think so."
1791,Richard merely thought it foolish of her to like excitement when she knew it was bad for her heart.
1792,"It was childish, he thought."
1793,And both were quite wrong.
1794,What she liked was simply life.
1795,"""That's what I do it for,"" she said, speaking aloud, to life."
1796,"Since she was lying on the sofa, cloistered, exempt, the presence of this thing which she felt to be so obvious became physically existent; with robes of sound from the street, sunny, with hot breath, whispering, blowing out the blinds."
1797,"But suppose Peter said to her, ""Yes, yes, but your parties--what's the sense of your parties?"" all she could say was (and nobody could be expected to understand): They're an offering; which sounded horribly vague. But who was Peter to make out that life was all plain sailing?--Peter always in love, always in love with the wrong woman?"
1798,What's your love?
1799,she might say to him.
1800,And she knew his answer; how it is the most important thing in the world and no woman possibly understood it.
1801,Very well.
1802,But could any man understand what she meant either?
1803,about life?
1804,She could not imagine Peter or Richard taking the trouble to give a party for no reason whatever.
1805,"But to go deeper, beneath what people said (and these judgements, how superficial, how fragmentary they are!) in her own mind now, what did it mean to her, this thing she called life?"
1806,"Oh, it was very queer."
1807,"Here was So-and-so in South Kensington; some one up in Bayswater; and somebody else, say, in Mayfair."
1808,And she felt quite continuously a sense of their existence; and she felt what a waste; and she felt what a pity; and she felt if only they could be brought together; so she did it.
1809,"And it was an offering; to combine, to create; but to whom?"
1810,"An offering for the sake of offering, perhaps."
1811,"Anyhow, it was her gift."
1812,"Nothing else had she of the slightest importance; could not think, write, even play the piano."
1813,"She muddled Armenians and Turks; loved success; hated discomfort; must be liked; talked oceans of nonsense: and to this day, ask her what the Equator was, and she did not know."
1814,"All the same, that one day should follow another; Wednesday, Thursday, Friday, Saturday; that one should wake up in the morning; see the sky; walk in the park; meet Hugh Whitbread; then suddenly in came Peter; then these roses; it was enough."
1815,"After that, how unbelievable death was!--that it must end; and no one in the whole world would know how she had loved it all; how, every instant"
1816,The door opened.
1817,Elizabeth knew that her mother was resting.
1818,She came in very quietly.
1819,She stood perfectly still.
1820,"Was it that some Mongol had been wrecked on the coast of Norfolk (as Mrs. Hilbery said), had mixed with the Dalloway ladies, perhaps, a hundred years ago?"
1821,"For the Dalloways, in general, were fair-haired; blue-eyed; Elizabeth, on the contrary, was dark; had Chinese eyes in a pale face; an Oriental mystery; was gentle, considerate, still."
1822,"As a child, she had had a perfect sense of humour; but now at seventeen, why, Clarissa could not in the least understand, she had become very serious; like a hyacinth, sheathed in glossy green, with buds just tinted, a hyacinth which has had no sun."
1823,"She stood quite still and looked at her mother; but the door was ajar, and outside the door was Miss Kilman, as Clarissa knew; Miss Kilman in her mackintosh, listening to whatever they said."
1824,"Yes, Miss Kilman stood on the landing, and wore a mackintosh; but had her reasons."
1825,"First, it was cheap; second, she was over forty; and did not, after all, dress to please."
1826,"She was poor, moreover; degradingly poor."
1827,"Otherwise she would not be taking jobs from people like the Dalloways; from rich people, who liked to be kind."
1828,"Mr. Dalloway, to do him justice, had been kind."
1829,But Mrs. Dalloway had not.
1830,She had been merely condescending.
1831,"She came from the most worthless of all classes--the rich, with a smattering of culture."
1832,"They had expensive things everywhere; pictures, carpets, lots of servants."
1833,She considered that she had a perfect right to anything that the Dalloways did for her.
1834,She had been cheated.
1835,"Yes, the word was no exaggeration, for surely a girl has a right to some kind of happiness?"
1836,"And she had never been happy, what with being so clumsy and so poor."
1837,"And then, just as she might have had a chance at Miss Dolby's school, the war came; and she had never been able to tell lies."
1838,Miss Dolby thought she would be happier with people who shared her views about the Germans.
1839,She had had to go.
1840,It was true that the family was of German origin; spelt the name Kiehlman in the eighteenth century; but her brother had been killed.
1841,"They turned her out because she would not pretend that the Germans were all villains--when she had German friends, when the only happy days of her life had been spent in Germany!"
1842,"And after all, she could read history."
1843,She had had to take whatever she could get.
1844,Mr. Dalloway had come across her working for the Friends.
1845,He had allowed her (and that was really generous of him) to teach his daughter history.
1846,Also she did a little Extension lecturing and so on.
1847,Then Our Lord had come to her (and here she always bowed her head).
1848,She had seen the light two years and three months ago.
1849,Now she did not envy women like Clarissa Dalloway; she pitied them.
1850,"She pitied and despised them from the bottom of her heart, as she stood on the soft carpet, looking at the old engraving of a little girl with a muff."
1851,"With all this luxury going on, what hope was there for a better state of things?"
1852,"Instead of lying on a sofa--""My mother is resting,"" Elizabeth had said--she should have been in a factory; behind a counter; Mrs. Dalloway and all the other fine ladies!"
1853,"Bitter and burning, Miss Kilman had turned into a church two years three months ago."
1854,"She had heard the Rev. Edward Whittaker preach; the boys sing; had seen the solemn lights descend, and whether it was the music, or the voices (she herself when alone in the evening found comfort in a violin; but the sound was excruciating; she had no ear), the hot and turbulent feelings which boiled and surged in her had been assuaged as she sat there, and she had wept copiously, and gone to call on Mr. Whittaker at his private house in Kensington."
1855,"It was the hand of God, he said."
1856,The Lord had shown her the way.
1857,"So now, whenever the hot and painful feelings boiled within her, this hatred of Mrs. Dalloway, this grudge against the world, she thought of God."
1858,She thought of Mr. Whittaker.
1859,Rage was succeeded by calm.
1860,"A sweet savour filled her veins, her lips parted, and, standing formidable upon the landing in her mackintosh, she looked with steady and sinister serenity at Mrs. Dalloway, who came out with her daughter."
1861,Elizabeth said she had forgotten her gloves.
1862,That was because Miss Kilman and her mother hated each other.
1863,She could not bear to see them together.
1864,She ran upstairs to find her gloves.
1865,But Miss Kilman did not hate Mrs. Dalloway.
1866,"Turning her large gooseberry-coloured eyes upon Clarissa, observing her small pink face, her delicate body, her air of freshness and fashion, Miss Kilman felt, Fool!"
1867,Simpleton!
1868,You who have known neither sorrow nor pleasure; who have trifled your life away!
1869,And there rose in her an overmastering desire to overcome her; to unmask her.
1870,If she could have felled her it would have eased her.
1871,But it was not the body; it was the soul and its mockery that she wished to subdue; make feel her mastery.
1872,"If only she could make her weep; could ruin her; humiliate her; bring her to her knees crying, You are right!"
1873,"But this was God's will, not Miss Kilman's."
1874,It was to be a religious victory.
1875,So she glared; so she glowered.
1876,Clarissa was really shocked.
1877,This a Christian--this woman!
1878,This woman had taken her daughter from her!
1879,She in touch with invisible presences!
