,sent_raw
1721,Sometimes the God himself vouchsafed his presence for a moment.
1722,"Intellect alone admitted the suppliant, and nothing (so the report ran) was said inside that was not witty."
1723,It was thus with great trepidation that Orlando entered the room.
1724,She found a company already assembled in a semicircle round the fire.
1725,"Lady R., an oldish lady, of dark complexion, with a black lace mantilla on her head, was seated in a great arm-chair in the centre."
1726,"Thus being somewhat deaf, she could control the conversation on both sides of her."
1727,On both sides of her sat men and women of the highest distinction.
1728,"Every man, it was said, had been a Prime Minister and every woman, it was whispered, had been the mistress of a king."
1729,"Certain it is that all were brilliant, and all were famous."
1730,"Orlando took her seat with a deep reverence in silence...After three hours, she curtseyed profoundly and left."
1731,"But what, the reader may ask with some exasperation, happened in between."
1732,"In three hours, such a company must have said the wittiest, the profoundest, the most interesting things in the world."
1733,So it would seem indeed.
1734,But the fact appears to be that they said nothing.
1735,It is a curious characteristic which they share with all the most brilliant societies that the world has seen.
1736,Old Madame du Deffand and her friends talked for fifty years without stopping.
1737,"And of it all, what remains?"
1738,Perhaps three witty sayings.
1739,"So that we are at liberty to suppose either that nothing was said, or that nothing witty was said, or that the fraction of three witty sayings lasted eighteen thousand two hundred and fifty nights, which does not leave a liberal allowance of wit for any one of them."
1740,The truth would seem to be--if we dare use such a word in such a connection--that all these groups of people lie under an enchantment.
1741,The hostess is our modern Sibyl.
1742,She is a witch who lays her guests under a spell.
1743,In this house they think themselves happy; in that witty; in a third profound.
1744,"It is all an illusion (which is nothing against it, for illusions are the most valuable and necessary of all things, and she who can create one is among the world's greatest benefactors), but as it is notorious that illusions are shattered by conflict with reality, so no real happiness, no real wit, no real profundity are tolerated where the illusion prevails."
1745,This serves to explain why Madame du Deffand said no more than three witty things in the course of fifty years.
1746,"Had she said more, her circle would have been destroyed."
1747,"The witticism, as it left her lips, bowled over the current conversation as a cannon ball lays low the violets and the daisies."
1748,When she made her famous 'mot de Saint Denis' the very grass was singed.
1749,Disillusionment and desolation followed.
1750,Not a word was uttered.
1751,"'Spare us another such, for Heaven's sake, Madame!' her friends cried with one accord."
1752,And she obeyed.
1753,For almost seventeen years she said nothing memorable and all went well.
1754,"The beautiful counterpane of illusion lay unbroken on her circle as it lay unbroken on the circle of Lady R. The guests thought that they were happy, thought that they were witty, thought that they were profound, and, as they thought this, other people thought it still more strongly; and so it got about that nothing was more delightful than one of Lady R.'s assemblies; everyone envied those who were admitted; those who were admitted envied themselves because other people envied them; and so there seemed no end to it--except that which we have now to relate."
1755,For about the third time Orlando went there a certain incident occurred.
1756,"She was still under the illusion that she was listening to the most brilliant epigrams in the world, though, as a matter of fact, old General C. was only saying, at some length, how the gout had left his left leg and gone to his right, while Mr L. interrupted when any proper name was mentioned, 'R."
1757,I know Billy R. as well as I know myself.
1758,My dearest friend.
1759,"Stayed with him a fortnight in Yorkshire'--which, such is the force of illusion, sounded like the wittiest repartee, the most searching comment upon human life, and kept the company in a roar; when the door opened and a little gentleman entered whose name Orlando did not catch."
1760,Soon a curiously disagreeable sensation came over her.
1761,"To judge from their faces, the rest began to feel it as well."
1762,One gentleman said there was a draught.
1763,The Marchioness of C. feared a cat must be under the sofa.
1764,It was as if their eyes were being slowly opened after a pleasant dream and nothing met them but a cheap wash-stand and a dirty counterpane.
1765,It was as if the fumes of some delicious wine were slowly leaving them.
1766,Still the General talked and still Mr L. remembered.
1767,"But it became more and more apparent how red the General's neck was, how bald Mr L.'s head was."
1768,As for what they said--nothing more tedious and trivial could be imagined.
1769,Everybody fidgeted and those who had fans yawned behind them.
1770,At last Lady R. rapped with hers upon the arm of her great chair.
1771,Both gentlemen stopped talking.
1772,"Then the little gentleman said, He said next, He said finally (These sayings are too well known to require repetition, and besides, they are all to be found in his published works.),"
1773,"Here, it cannot be denied, was true wit, true wisdom, true profundity."
1774,The company was thrown into complete dismay.
1775,"One such saying was bad enough; but three, one after another, on the same evening!"
1776,No society could survive it.
1777,"'Mr Pope,' said old Lady R. in a voice trembling with sarcastic fury, 'you are pleased to be witty.'"
1778,Mr Pope flushed red.
1779,Nobody spoke a word.
1780,They sat in dead silence some twenty minutes.
1781,"Then, one by one, they rose and slunk from the room."
1782,That they would ever come back after such an experience was doubtful.
1783,Link-boys could be heard calling their coaches all down South Audley Street.
1784,Doors were slammed and carriages drove off.
1785,Orlando found herself near Mr Pope on the staircase.
1786,His lean and misshapen frame was shaken by a variety of emotions.
1787,"Darts of malice, rage, triumph, wit, and terror (he was shaking like a leaf) shot from his eyes."
1788,He looked like some squat reptile set with a burning topaz in its forehead.
1789,"At the same time, the strangest tempest of emotion seized now upon the luckless Orlando."
1790,A disillusionment so complete as that inflicted not an hour ago leaves the mind rocking from side to side.
1791,Everything appears ten times more bare and stark than before.
1792,It is a moment fraught with the highest danger for the human spirit.
1793,Women turn nuns and men priests in such moments.
1794,"In such moments, rich men sign away their wealth; and happy men cut their throats with carving knives."
1795,"Orlando would have done all willingly, but there was a rasher thing still for her to do, and this she did."
1796,She invited Mr Pope to come home with her.
1797,"For if it is rash to walk into a lion's den unarmed, rash to navigate the Atlantic in a rowing boat, rash to stand on one foot on the top of St Paul's, it is still more rash to go home alone with a poet."
1798,A poet is Atlantic and lion in one.
1799,While one drowns us the other gnaws us.
1800,"If we survive the teeth, we succumb to the waves."
1801,A man who can destroy illusions is both beast and flood.
1802,Illusions are to the soul what atmosphere is to the earth.
1803,"Roll up that tender air and the plant dies, the colour fades."
1804,The earth we walk on is a parched cinder.
1805,It is marl we tread and fiery cobbles scorch our feet.
1806,By the truth we are undone.
1807,Life is a dream.
1808,'Tis waking that kills us.
1809,"He who robs us of our dreams robs us of our life--(and so on for six pages if you will, but the style is tedious and may well be dropped)."
1810,"On this showing, however, Orlando should have been a heap of cinders by the time the chariot drew up at her house in Blackfriars."
1811,"That she was still flesh and blood, though certainly exhausted, is entirely due to a fact to which we drew attention earlier in the narrative."
1812,The less we see the more we believe.
1813,Now the streets that lie between Mayfair and Blackfriars were at that time very imperfectly lit.
1814,"True, the lighting was a great improvement upon that of the Elizabethan age."
1815,Then the benighted traveller had to trust to the stars or the red flame of some night watchman to save him from the gravel pits at Park Lane or the oak woods where swine rooted in the Tottenham Court Road.
1816,But even so it wanted much of our modern efficiency.
1817,"Lamp-posts lit with oil-lamps occurred every two hundred yards or so, but between lay a considerable stretch of pitch darkness."
1818,Thus for ten minutes Orlando and Mr Pope would be in blackness; and then for about half a minute again in the light.
1819,A very strange state of mind was thus bred in Orlando.
1820,"As the light faded, she began to feel steal over her the most delicious balm."
1821,"'This is indeed a very great honour for a young woman to be driving with Mr Pope,' she began to think, looking at the outline of his nose."
1822,"'I am the most blessed of my sex. Half an inch from me--indeed, I feel the knot of his knee ribbons pressing against my thigh--is the greatest wit in Her Majesty's dominions. Future ages will think of us with curiosity and envy me with fury.'"
1823,Here came the lamp-post again.
1824,'What a foolish wretch I am!' she thought.
1825,"'There is no such thing as fame and glory. Ages to come will never cast a thought on me or on Mr Pope either. What's an ""age"", indeed? What are ""we""?' and their progress through Berkeley Square seemed the groping of two blind ants, momentarily thrown together without interest or concern in common, across a blackened desert."
1826,She shivered.
1827,But here again was darkness.
1828,Her illusion revived.
1829,"'How noble his brow is,' she thought (mistaking a hump on a cushion for Mr Pope's forehead in the darkness)."
1830,"'What a weight of genius lives in it! What wit, wisdom, and truth--what a wealth of all those jewels, indeed, for which people are ready to barter their lives! Yours is the only light that burns for ever. But for you the human pilgrimage would be performed in utter darkness'; (here the coach gave a great lurch as it fell into a rut in Park Lane) 'without genius we should be upset and undone. Most august, most lucid of beams,'--thus she was apostrophizing the hump on the cushion when they drove beneath one of the street lamps in Berkeley Square and she realized her mistake."
1831,Mr Pope had a forehead no bigger than another man's.
1832,"'Wretched man,' she thought, 'how you have deceived me! I took that hump for your forehead. When one sees you plain, how ignoble, how despicable you are! Deformed and weakly, there is nothing to venerate in you, much to pity, most to despise.'"
1833,Again they were in darkness and her anger became modified directly she could see nothing but the poet's knees.
1834,"'But it is I that am a wretch,' she reflected, once they were in complete obscurity again, 'for base as you may be, am I not still baser? It is you who nourish and protect me, you who scare the wild beast, frighten the savage, make me clothes of the silkworm's wool, and carpets of the sheep's. If I want to worship, have you not provided me with an image of yourself and set it in the sky? Are not evidences of your care everywhere? How humble, how grateful, how docile, should I not be, therefore? Let it be all my joy to serve, honour, and obey you.'"
1835,Here they reached the big lamp-post at the corner of what is now Piccadilly Circus.
1836,"The light blazed in her eyes, and she saw, besides some degraded creatures of her own sex, two wretched pigmies on a stark desert land."
1837,"Both were naked, solitary, and defenceless."
1838,The one was powerless to help the other.
1839,Each had enough to do to look after itself.
1840,"Looking Mr Pope full in the face, 'It is equally vain', she thought; 'for you to think you can protect me, or for me to think I can worship you."
1841,"The light of truth beats upon us without shadow, and the light of truth is damnably unbecoming to us both."
1842,"All this time, of course, they went on talking agreeably, as people of birth and education use, about the Queen's temper and the Prime Minister's gout, while the coach went from light to darkness down the Haymarket, along the Strand, up Fleet Street, and reached, at length, her house in Blackfriars."
1843,"For some time the dark spaces between the lamps had been becoming brighter and the lamps themselves less bright--that is to say, the sun was rising, and it was in the equable but confused light of a summer's morning in which everything is seen but nothing is seen distinctly that they alighted, Mr Pope handing Orlando from her carriage and Orlando curtseying Mr Pope to precede her into her mansion with the most scrupulous attention to the rites of the Graces."
1844,"From the foregoing passage, however, it must not be supposed that genius (but the disease is now stamped out in the British Isles, the late Lord Tennyson, it is said, being the last person to suffer from it) is constantly alight, for then we should see everything plain and perhaps should be scorched to death in the process."
1845,"Rather it resembles the lighthouse in its working, which sends one ray and then no more for a time; save that genius is much more capricious in its manifestations and may flash six or seven beams in quick succession (as Mr Pope did that night) and then lapse into darkness for a year or for ever."
1846,"To steer by its beams is therefore impossible, and when the dark spell is on them men of genius are, it is said, much like other people."
1847,"It was happy for Orlando, though at first disappointing, that this should be so, for she now began to live much in the company of men of genius."
1848,Nor were they so different from the rest of us as one might have supposed.
1849,"Addison, Pope, Swift, proved, she found, to be fond of tea."
1850,They liked arbours.
1851,They collected little bits of coloured glass.
1852,They adored grottos.
1853,Rank was not distasteful to them.
1854,Praise was delightful.
1855,They wore plum-coloured suits one day and grey another.
1856,Mr Swift had a fine malacca cane.
1857,Mr Addison scented his handkerchiefs.
1858,Mr Pope suffered with his head.
1859,A piece of gossip did not come amiss.
1860,Nor were they without their jealousies.
1861,(We are jotting down a few reflections that came to Orlando higgledy-piggledy.)
1862,"At first, she was annoyed with herself for noticing such trifles, and kept a book in which to write down their memorable sayings, but the page remained empty."
1863,"All the same, her spirits revived, and she took to tearing up her cards of invitation to great parties; kept her evenings free; began to look forward to Mr Pope's visit, to Mr Addison's, to Mr Swift's--and so on and so on."
1864,"If the reader will here refer to the ""Rape of the Lock"", to the ""Spectator"", to ""Gulliver's Travels"", he will understand precisely what these mysterious words may mean."
1865,"Indeed, biographers and critics might save themselves all their labours if readers would only take this advice."
1866,For when we read:
1867,"Whether the Nymph shall break Diana's Law, Or some frail China Jar receive a Flaw, Or stain her Honour, or her new Brocade, Forget her Pray'rs or miss a Masquerade, Or lose her Heart, or Necklace, at a Ball."
1868,"--we know as if we heard him how Mr Pope's tongue flickered like a lizard's, how his eyes flashed, how his hand trembled, how he loved, how he lied, how he suffered."
1869,"In short, every secret of a writer's soul, every experience of his life; every quality of his mind is written large in his works; yet we require critics to explain the one and biographers to expound the other."
1870,That time hangs heavy on people's hands is the only explanation of the monstrous growth.
1871,"So, now that we have read a page or two of the ""Rape of the Lock"", we know exactly why Orlando was so much amused and so much frightened and so very bright-cheeked and bright-eyed that afternoon."
1872,Mrs Nelly then knocked at the door to say that Mr Addison waited on her Ladyship.
1873,"At this, Mr Pope got up with a wry smile, made his congee, and limped off."
1874,In came Mr Addison.
1875,"Let us, as he takes his seat, read the following passage from the ""Spectator"":"
1876,"'I consider woman as a beautiful, romantic animal, that may be adorned with furs and feathers, pearls and diamonds, ores and silks."
1877,"The lynx shall cast its skin at her feet to make her a tippet, the peacock, parrot and swan shall pay contributions to her muff; the sea shall be searched for shells, and the rocks for gems, and every part of nature furnish out its share towards the embellishment of a creature that is the most consummate work of it."
1878,"All this, I shall indulge them in, but as for the petticoat I have been speaking of, I neither can, nor will allow it."
1879,"We hold that gentleman, cocked hat and all, in the hollow, of our hands."
1880,Look once more into the crystal.
1881,Is he not clear to the very wrinkle in his stocking?
1882,"Does not every ripple and curve of his wit lie exposed before us, and his benignity and his timidity and his urbanity and the fact that he would marry a Countess and die very respectably in the end?"
1883,All is clear.
1884,"And when Mr Addison has said his say, there is a terrific rap at the door, and Mr Swift, who had these arbitrary ways with him, walks in unannounced."
1885,"One moment, where is ""Gulliver's Travels""?"
1886,Here it is!
1887,Let us read a passage from the voyage to the Houyhnhnms:
1888,"'I enjoyed perfect Health of Body and Tranquillity of Mind; I did not find the Treachery or Inconstancy of a Friend, nor the Injuries of a secret or open Enemy."
1889,"I had no occasion of bribing, flattering or pimping, to procure the Favour of any great Man or of his Minion."
1890,"I wanted no Fence against Fraud or Oppression; Here was neither Physician to destroy my Body, nor Lawyer to ruin my Fortune; No Informer to watch my Words, and Actions, or forge Accusations against me for Hire: Here were no Gibers, Censurers, Backbiters, Pickpockets, Highwaymen, Housebreakers, Attorneys, Bawds, Buffoons, Gamesters, Politicians, Wits, splenetick tedious Talkers...'"
1891,"But stop, stop your iron pelt of words, lest you flay us all alive, and yourself too!"
1892,Nothing can be plainer than that violent man.
1893,"He is so coarse and yet so clean; so brutal, yet so kind; scorns the whole world, yet talks baby language to a girl, and will die, can we doubt it?"
1894,in a madhouse.
1895,"So Orlando poured out tea for them all; and sometimes, when the weather was fine, she carried them down to the country with her, and feasted them royally in the Round Parlour, which she had hung with their pictures all in a circle, so that Mr Pope could not say that Mr Addison came before him, or the other way about."
1896,"They were very witty, too (but their wit is all in their books) and taught her the most important part of style, which is the natural run of the voice in speaking--a quality which none that has not heard it can imitate, not Greene even, with all his skill; for it is born of the air, and breaks like a wave on the furniture, and rolls and fades away, and is never to be recaptured, least of all by those who prick up their ears, half a century later, and try."
1897,"They taught her this, merely by the cadence of their voices in speech; so that her style changed somewhat, and she wrote some very pleasant, witty verses and characters in prose."
1898,"And so she lavished her wine on them and put bank-notes, which they took very kindly, beneath their plates at dinner, and accepted their dedications, and thought herself highly honoured by the exchange."
1899,"Thus time ran on, and Orlando could often be heard saying to herself with an emphasis which might, perhaps, make the hearer a little suspicious, 'Upon my soul, what a life this is!' (For she was still in search of that commodity.) But circumstances soon forced her to consider the matter more narrowly."
1900,"One day she was pouring out tea for Mr Pope while, as anyone can tell from the verses quoted above, he sat very bright-eyed, observant, and all crumpled up in a chair by her side."
1901,"'Lord,' she thought, as she raised the sugar tongs, 'how women in ages to come will envy me! And yet--' she paused; for Mr Pope needed her attention. And yet--let us finish her thought for her--when anybody says 'How future ages will envy me', it is safe to say that they are extremely uneasy at the present moment."
1902,"Was this life quite so exciting, quite so flattering, quite so glorious as it sounds when the memoir writer has done his work upon it?"
1903,"For one thing, Orlando had a positive hatred of tea; for another, the intellect, divine as it is, and all-worshipful, has a habit of lodging in the most seedy of carcases, and often, alas, acts the cannibal among the other faculties so that often, where the Mind is biggest, the Heart, the Senses, Magnanimity, Charity, Tolerance, Kindliness, and the rest of them scarcely have room to breathe."
1904,"Then the high opinion poets have of themselves; then the low one they have of others; then the enmities, injuries, envies, and repartees in which they are constantly engaged; then the volubility with which they impart them; then the rapacity with which they demand sympathy for them; all this, one may whisper, lest the wits may overhear us, makes pouring out tea a more precarious and, indeed, arduous occupation than is generally allowed."
1905,"Added to which (we whisper again lest the women may overhear us), there is a little secret which men share among them; Lord Chesterfield whispered it to his son with strict injunctions to secrecy, 'Women are but children of a larger growth...A man of sense only trifles with them, plays with them, humours and flatters them', which, since children always hear what they are not meant to, and sometimes, even, grow up, may have somehow leaked out, so that the whole ceremony of pouring out tea is a curious one."
1906,"A woman knows very well that, though a wit sends her his poems, praises her judgment, solicits her criticism, and drinks her tea, this by no means signifies that he respects her opinions, admires her understanding, or will refuse, though the rapier is denied him, to run her through the body with his pen."
1907,"All this, we say, whisper it as low as we can, may have leaked out by now; so that even with the cream jug suspended and the sugar tongs distended the ladies may fidget a little, look out of the window a little, yawn a little, and so let the sugar fall with a great plop--as Orlando did now--into Mr Pope's tea."
1908,Never was any mortal so ready to suspect an insult or so quick to avenge one as Mr Pope.
1909,He turned to Orlando and presented her instantly with the rough draught of a certain famous line in the 'Characters of Women'.
1910,"Much polish was afterwards bestowed on it, but even in the original it was striking enough."
1911,Orlando received it with a curtsey.
1912,Mr Pope left her with a bow.
1913,"Orlando, to cool her cheeks, for really she felt as if the little man had struck her, strolled in the nut grove at the bottom of the garden."
1914,Soon the cool breezes did their work.
1915,To her amazement she found that she was hugely relieved to find herself alone.
1916,She watched the merry boatloads rowing up the river.
1917,No doubt the sight put her in mind of one or two incidents in her past life.
1918,She sat herself down in profound meditation beneath a fine willow tree.
1919,There she sat till the stars were in the sky.
1920,"Then she rose, turned, and went into the house, where she sought her bedroom and locked the door."
1921,"Now she opened a cupboard in which hung still many of the clothes she had worn as a young man of fashion, and from among them she chose a black velvet suit richly trimmed with Venetian lace."
1922,"It was a little out of fashion, indeed, but it fitted her to perfection and dressed in it she looked the very figure of a noble Lord."
1923,"She took a turn or two before the mirror to make sure that her petticoats had not lost her the freedom of her legs, and then let herself secretly out of doors."
1924,It was a fine night early in April.
1925,"A myriad stars mingling with the light of a sickle moon, which again was enforced by the street lamps, made a light infinitely becoming to the human countenance and to the architecture of Mr Wren."
1926,"Everything appeared in its tenderest form, yet, just as it seemed on the point of dissolution, some drop of silver sharpened it to animation."
1927,"Thus it was that talk should be, thought Orlando (indulging in foolish reverie); that society should be, that friendship should be, that love should be."
1928,"For, Heaven knows why, just as we have lost faith in human intercourse some random collocation of barns and trees or a haystack and a waggon presents us with so perfect a symbol of what is unattainable that we begin the search again."
1929,She entered Leicester Square as she made these observations.
1930,The buildings had an airy yet formal symmetry not theirs by day.
1931,The canopy of the sky seemed most dexterously washed in to fill up the outline of roof and chimney.
1932,"A young woman who sat dejectedly with one arm drooping by her side, the other reposing in her lap, on a seat beneath a plane tree in the middle of the square seemed the very figure of grace, simplicity, and desolation."
1933,Orlando swept her hat off to her in the manner of a gallant paying his addresses to a lady of fashion in a public place.
1934,The young woman raised her head.
1935,It was of the most exquisite shapeliness.
1936,The young woman raised her eyes.
1937,Orlando saw them to be of a lustre such as is sometimes seen on teapots but rarely in a human face.
1938,"Through this silver glaze the young woman looked up at him (for a man he was to her) appealing, hoping, trembling, fearing."
1939,She rose; she accepted his arm.
1940,"For--need we stress the point?--she was of the tribe which nightly burnishes their wares, and sets them in order on the common counter to wait the highest bidder."
1941,She led Orlando to the room in Gerrard Street which was her lodging.
1942,"To feel her hanging lightly yet like a suppliant on her arm, roused in Orlando all the feelings which become a man."
1943,"She looked, she felt, she talked like one."
1944,"Yet, having been so lately a woman herself, she suspected that the girl's timidity and her hesitating answers and the very fumbling with the key in the latch and the fold of her cloak and the droop of her wrist were all put on to gratify her masculinity."
1945,"Upstairs they went, and the pains which the poor creature had been at to decorate her room and hide the fact that she had no other deceived Orlando not a moment."
1946,The deception roused her scorn; the truth roused her pity.
1947,"One thing showing through the other bred the oddest assortment of feeling, so that she did not know whether to laugh or to cry."
1948,"Meanwhile Nell, as the girl called herself, unbuttoned her gloves; carefully concealed the left-hand thumb, which wanted mending; then drew behind a screen, where, perhaps, she rouged her cheeks, arranged her clothes, fixed a new kerchief round her neck--all the time prattling as women do, to amuse her lover, though Orlando could have sworn, from the tone of her voice, that her thoughts were elsewhere. When all was ready, out she came, prepared--but here Orlando could stand it no longer."
1949,"In the strangest torment of anger, merriment, and pity she flung off all disguise and admitted herself a woman."
1950,"At this, Nell burst into such a roar of laughter as might have been heard across the way."
1951,"'Well, my dear,' she said, when she had somewhat recovered, 'I'm by no means sorry to hear it. For the plain Dunstable of the matter is' (and it was remarkable how soon, on discovering that they were of the same sex, her manner changed and she dropped her plaintive, appealing ways), 'the plain Dunstable of the matter is, that I'm not in the mood for the society of the other sex to-night. Indeed, I'm in the devil of a fix.'"
1952,"Whereupon, drawing up the fire and stirring a bowl of punch, she told Orlando the whole story of her life."
1953,"Since it is Orlando's life that engages us at present, we need not relate the adventures of the other lady, but it is certain that Orlando had never known the hours speed faster or more merrily, though Mistress Nell had not a particle of wit about her, and when the name of Mr Pope came up in talk asked innocently if he were connected with the perruque maker of that name in Jermyn Street."
1954,"Yet, to Orlando, such is the charm of ease and the seduction of beauty, this poor girl's talk, larded though it was with the commonest expressions of the street corners, tasted like wine after the fine phrases she had been used to, and she was forced to the conclusion that there was something in the sneer of Mr Pope, in the condescension of Mr Addison, and in the secret of Lord Chesterfield which took away her relish for the society of wits, deeply though she must continue to respect their works."
1955,"These poor creatures, she ascertained, for Nell brought Prue, and Prue Kitty, and Kitty Rose, had a society of their own of which they now elected her a member."
1956,Each would tell the story of the adventures which had landed her in her present way of life.
1957,Several were the natural daughters of earls and one was a good deal nearer than she should have been to the King's person.
1958,None was too wretched or too poor but to have some ring or handkerchief in her pocket which stood her in lieu of pedigree.
1959,"So they would draw round the punch-bowl which Orlando made it her business to furnish generously, and many were the fine tales they told and many the amusing observations they made, for it cannot be denied that when women get together--but hist--they are always careful to see that the doors are shut and that not a word of it gets into print."
1960,All they desire is--but hist again--is that not a man's step on the stair?
1961,"All they desire, we were about to say when the gentleman took the very words out of our mouths."
1962,"Women have no desires, says this gentleman, coming into Nell's parlour; only affectations."
1963,Without desires (she has served him and he is gone) their conversation cannot be of the slightest interest to anyone.
1964,"'It is well known', says Mr S. W., 'that when they lack the stimulus of the other sex, women can find nothing to say to each other. When they are alone, they do not talk, they scratch.'"
1965,"And since they cannot talk together and scratching cannot continue without interruption and it is well known (Mr T. R. has proved it) 'that women are incapable of any feeling of affection for their own sex and hold each other in the greatest aversion', what can we suppose that women do when they seek out each other's society?"
1966,"As that is not a question that can engage the attention of a sensible man, let us, who enjoy the immunity of all biographers and historians from any sex whatever, pass it over, and merely state that Orlando professed great enjoyment in the society of her own sex, and leave it to the gentlemen to prove, as they are very fond of doing, that this is impossible."
1967,But to give an exact and particular account of Orlando's life at this time becomes more and more out of the question.
1968,"As we peer and grope in the ill-lit, ill-paved, ill-ventilated courtyards that lay about Gerrard Street and Drury Lane at that time, we seem now to catch sight of her and then again to lose it."
1969,The task is made still more difficult by the fact that she found it convenient at this time to change frequently from one set of clothes to another.
1970,"Thus she often occurs in contemporary memoirs as 'Lord' So-and-so, who was in fact her cousin; her bounty is ascribed to him, and it is he who is said to have written the poems that were really hers."
1971,"She had, it seems, no difficulty in sustaining the different parts, for her sex changed far more frequently than those who have worn only one set of clothing can conceive; nor can there be any doubt that she reaped a twofold harvest by this device; the pleasures of life were increased and its experiences multiplied."
1972,For the probity of breeches she exchanged the seductiveness of petticoats and enjoyed the love of both sexes equally.
1973,"So then one may sketch her spending her morning in a China robe of ambiguous gender among her books; then receiving a client or two (for she had many scores of suppliants) in the same garment; then she would take a turn in the garden and clip the nut trees--for which knee-breeches were convenient; then she would change into a flowered taffeta which best suited a drive to Richmond and a proposal of marriage from some great nobleman; and so back again to town, where she would don a snuff-coloured gown like a lawyer's and visit the courts to hear how her cases were doing,--for her fortune was wasting hourly and the suits seemed no nearer consummation than they had been a hundred years ago; and so, finally, when night came, she would more often than not become a nobleman complete from head to toe and walk the streets in search of adventure."
1974,"Returning from some of these junketings--of which there were many stories told at the time, as, that she fought a duel, served on one of the King's ships as a captain, was seen to dance naked on a balcony, and fled with a certain lady to the Low Countries where the lady's husband followed them--but of the truth or otherwise of these stories, we express no opinion--returning from whatever her occupation may have been, she made a point sometimes of passing beneath the windows of a coffee house, where she could see the wits without being seen, and thus could fancy from their gestures what wise, witty, or spiteful things they were saying without hearing a word of them; which was perhaps an advantage; and once she stood half an hour watching three shadows on the blind drinking tea together in a house in Bolt Court."
1975,Never was any play so absorbing.
1976,"She wanted to cry out, Bravo!"
1977,Bravo!
1978,"For, to be sure, what a fine drama it was--what a page torn from the thickest volume of human life!"
1979,"There was the little shadow with the pouting lips, fidgeting this way and that on his chair, uneasy, petulant, officious; there was the bent female shadow, crooking a finger in the cup to feel how deep the tea was, for she was blind; and there was the Roman-looking rolling shadow in the big armchair--he who twisted his fingers so oddly and jerked his head from side to side and swallowed down the tea in such vast gulps. Dr Johnson, Mr Boswell, and Mrs Williams,--those were the shadows' names."
1980,"So absorbed was she in the sight, that she forgot to think how other ages would have envied her, though it seems probable that on this occasion they would."
1981,She was content to gaze and gaze.
1982,At length Mr Boswell rose.
1983,He saluted the old woman with tart asperity.
1984,"But with what humility did he not abase himself before the great Roman shadow, who now rose to its full height and rocking somewhat as he stood there rolled out the most magnificent phrases that ever left human lips; so Orlando thought them, though she never heard a word that any of the three shadows said as they sat there drinking tea."
1985,At length she came home one night after one of these saunterings and mounted to her bedroom.
1986,She took off her laced coat and stood there in shirt and breeches looking out of the window.
1987,There was something stirring in the air which forbade her to go to bed.
1988,"A white haze lay over the town, for it was a frosty night in midwinter and a magnificent vista lay all round her."
1989,"She could see St Paul's, the Tower, Westminster Abbey, with all the spires and domes of the city churches, the smooth bulk of its banks, the opulent and ample curves of its halls and meeting-places."
1990,"On the north rose the smooth, shorn heights of Hampstead, and in the west the streets and squares of Mayfair shone out in one clear radiance."
1991,"Upon this serene and orderly prospect the stars looked down, glittering, positive, hard, from a cloudless sky."
1992,"In the extreme clearness of the atmosphere the line of every roof, the cowl of every chimney, was perceptible; even the cobbles in the streets showed distinct one from another, and Orlando could not help comparing this orderly scene with the irregular and huddled purlieus which had been the city of London in the reign of Queen Elizabeth."
1993,"Then, she remembered, the city, if such one could call it, lay crowded, a mere huddle and conglomeration of houses, under her windows at Blackfriars."
1994,The stars reflected themselves in deep pits of stagnant water which lay in the middle of the streets.
1995,"A black shadow at the corner where the wine shop used to stand was, as likely as not, the corpse of a murdered man."
1996,"She could remember the cries of many a one wounded in such night brawlings, when she was a little boy, held to the diamond-paned window in her nurse's arms."
1997,"Troops of ruffians, men and women, unspeakably interlaced, lurched down the streets, trolling out wild songs with jewels flashing in their ears, and knives gleaming in their fists."
1998,"On such a night as this the impermeable tangle of the forests on Highgate and Hampstead would be outlined, writhing in contorted intricacy against the sky."
1999,"Here and there, on one of the hills which rose above London, was a stark gallows tree, with a corpse nailed to rot or parch on its cross; for danger and insecurity, lust and violence, poetry and filth swarmed over the tortuous Elizabethan highways and buzzed and stank--Orlando could remember even now the smell of them on a hot night--in the little rooms and narrow pathways of the city."
2000,"Now--she leant out of her window--all was light, order, and serenity."
2001,There was the faint rattle of a coach on the cobbles.
2002,She heard the far-away cry of the night watchman--'Just twelve o'clock on a frosty morning'.
2003,No sooner had the words left his lips than the first stroke of midnight sounded.
2004,Orlando then for the first time noticed a small cloud gathered behind the dome of St Paul's.
2005,"As the strokes sounded, the cloud increased, and she saw it darken and spread with extraordinary speed."
2006,"At the same time a light breeze rose and by the time the sixth stroke of midnight had struck the whole of the eastern sky was covered with an irregular moving darkness, though the sky to the west and north stayed clear as ever."
2007,Then the cloud spread north.
2008,Height upon height above the city was engulfed by it.
2009,"Only Mayfair, with all its lights shining."
2010,burnt more brilliantly than ever by contrast.
2011,"With the eighth stroke, some hurrying tatters of cloud sprawled over Piccadilly."
2012,They seemed to mass themselves and to advance with extraordinary rapidity towards the west end.
2013,"As the ninth, tenth, and eleventh strokes struck, a huge blackness sprawled over the whole of London."
2014,"With the twelfth stroke of midnight, the darkness was complete."
2015,A turbulent welter of cloud covered the city.
2016,All was darkness; all was doubt; all was confusion.
2017,The Eighteenth century was over; the Nineteenth century had begun.
