,sent_clean
1333, it must be remembered that she was like a child entering into possession of a pleasaunce or toy cupboard  her arguments would not commend themselves to mature women  who have had the run of it all their lives  
1334, but what used we young fellows in the cockpit of the  marie rose  to say about a woman who threw herself overboard for the pleasure of being rescued by a blue jacket   she said 
1335, we had a word for them  ah  i have it      but we must omit that word  it was disrespectful in the extreme and passing strange on a lady own lips    lord  lord  she cried again at the conclusion of her thoughts   must i then begin to respect the opinion of the other sex  however monstrous i think it  if i wear skirts  if i cannot swim  if i have to be rescued by a blue jacket  by god   she cried   i must  
1336,upon which a gloom fell over her 
1337,candid by nature  and averse to all kinds of equivocation  to tell lies bored her 
1338,it seemed to her a roundabout way of going to work 
1339,yet  she reflected  the flowered paduasoy  the pleasure of being rescued by a blue jacket  if these were only to be obtained by roundabout ways  roundabout one must go  she supposed 
1340,she remembered how  as a young man  she had insisted that women must be obedient  chaste  scented  and exquisitely apparelled 
1341, now i shall have to pay in my own person for those desires   she reflected   for women are not  judging by my own short experience of the sex  obedient  chaste  scented  and exquisitely apparelled by nature  they can only attain these graces  without which they may enjoy none of the delights of life  by the most tedious discipline  there is the hairdressing   she thought   that alone will take an hour of my morning  there is looking in the looking glass  another hour  there is staying and lacing  there is washing and powdering  there is changing from silk to lace and from lace to paduasoy  there is being chaste year in year out    
1342,here she tossed her foot impatiently  and showed an inch or two of calf 
1343,a sailor on the mast  who happened to look down at the moment  started so violently that he missed his footing and only saved himself by the skin of his teeth 
1344, if the sight of my ankles means death to an honest fellow who  no doubt  has a wife and family to support  i must  in all humanity  keep them covered   orlando thought 
1345,yet her legs were among her chiefest beauties 
1346,and she fell to thinking what an odd pass we have come to when all a woman own beauty has to be kept covered lest a sailor may fall from a mast head 
1347, a pox on them   she said  realizing for the first time what  in other circumstances  she would have been taught as a child  that is to say  the sacred responsibilities of womanhood 
1348, and that is the last oath i shall ever be able to swear   she thought   once i set foot on english soil  and i shall never be able to crack a man over the head  or tell him he lies in his teeth  or draw my sword and run him through the body  or sit among my peers  or wear a coronet  or walk in procession  or sentence a man to death  or lead an army  or prance down whitehall on a charger  or wear seventy two different medals on my breast  all i can do  once i set foot on english soil  is to pour out tea and ask my lords how they like it  d you take sugar  d you take cream  
1349,and mincing out the words  she was horrified to perceive how low an opinion she was forming of the other sex  the manly  to which it had once been her pride to belong   to fall from a mast head   she thought   because you see a woman own ankles  to dress up like a guy fawkes and parade the streets  so that women may praise you  to deny a woman teaching lest she may laugh at you  to be the slave of the frailest chit in petticoats  and yet to go about as if you were the lords of creation   heavens   she thought   what fools they make of us  what fools we are  
1350,and here it would seem from some ambiguity in her terms that she was censuring both sexes equally  as if she belonged to neither  and indeed  for the time being  she seemed to vacillate  she was man  she was woman  she knew the secrets  shared the weaknesses of each 
1351,it was a most bewildering and whirligig state of mind to be in 
1352,the comforts of ignorance seemed utterly denied her 
1353,she was a feather blown on the gale 
1354,thus it is no great wonder  as she pitted one sex against the other  and found each alternately full of the most deplorable infirmities  and was not sure to which she belonged  it was no great wonder that she was about to cry out that she would return to turkey and become a gipsy again when the anchor fell with a great splash into the sea  the sails came tumbling on deck  and she perceived  so sunk had she been in thought that she had seen nothing for several days  that the ship was anchored off the coast of italy 
1355,the captain at once sent to ask the honour of her company ashore with him in the longboat 
1356,when she returned the next morning  she stretched herself on her couch under the awning and arranged her draperies with the greatest decorum about her ankles 
1357, ignorant and poor as we are compared with the other sex   she thought  continuing the sentence which she had left unfinished the other day   armoured with every weapon as they are  while they debar us even from a knowledge of the alphabet   and from these opening words it is plain that something had happened during the night to give her a push towards the female sex  for she was speaking more as a woman speaks than as a man  yet with a sort of content after all    owntill  they fall from the mast head  
1358,here she gave a great yawn and fell asleep 
1359,when she woke  the ship was sailing before a fair breeze so near the shore that towns on the cliffs  edge seemed only kept from slipping into the water by the interposition of some great rock or the twisted roots of some ancient olive tree 
1360,the scent of oranges wafted from a million trees  heavy with the fruit  reached her on deck 
1361,a score of blue dolphins  twisting their tails  leapt high now and again into the air 
1362,stretching her arms out  arms  she had learnt already  have no such fatal effects as legs   she thanked heaven that she was not prancing down whitehall on a warhorse  nor even sentencing a man to death 
1363, better is it   she thought   to be clothed with poverty and ignorance  which are the dark garments of the female sex  better to leave the rule and discipline of the world to others  better be quit of martial ambition  the love of power  and all the other manly desires if so one can more fully enjoy the most exalted raptures known to the humane spirit  which are   she said aloud  as her habit was when deeply moved   contemplation  solitude  love  
1364, praise god that I am a woman   she cried  and was about to run into extreme folly  than which none is more distressing in woman or man either  of being proud of her sex  when she paused over the singular word  which  for all we can do to put it in its place  has crept in at the end of the last sentence  love 
1365, love   said orlando 
1366,instantly  such is its impetuosity  love took a human shape  such is its pride 
1367,for where other thoughts are content to remain abstract  nothing will satisfy this one but to put on flesh and blood  mantilla and petticoats  hose and jerkin 
1368,and as all orlando own loves had been women  now  through the culpable laggardry of the human frame to adapt itself to convention  though she herself was a woman  it was still a woman she loved  and if the consciousness of being of the same sex had any effect at all  it was to quicken and deepen those feelings which she had had as a man 
1369,for now a thousand hints and mysteries became plain to her that were then dark 
1370,now  the obscurity  which divides the sexes and let us linger innumerable impurities in its gloom  was removed  and if there is anything in what the poet says about truth and beauty  this affection gained in beauty what it lost in falsity 
1371,at last  she cried  she knew sasha as she was  and in the ardour of this discovery  and in the pursuit of all those treasures which were now revealed  she was so rapt and enchanted that it was as if a cannon ball had exploded at her ear when a man own voice said   permit me  madam   a man own hand raised her to her feet  and the fingers of a man with a three masted sailing ship tattooed on the middle finger pointed to the horizon 
1372, the cliffs of england  madam   said the captain  and he raised the hand which had pointed at the sky to the salute 
1373,orlando now gave a second start  even more violent than the first 
1374, christ jesus   she cried 
1375,happily  the sight of her native land after long absence excused both start and exclamation  or she would have been hard put to it to explain to captain bartolus the raging and conflicting emotions which now boiled within her 
1376,how tell him that she  who now trembled on his arm  had been a duke and an ambassador 
1377,how explain to him that she  who had been lapped like a lily in folds of paduasoy  had hacked heads off  and lain with loose women among treasure sacks in the holds of pirate ships on summer nights when the tulips were abloom and the bees buzzing off wapping old stairs 
1378,not even to herself could she explain the giant start she gave  as the resolute right hand of the sea captain indicated the cliffs of the british islands 
1379, to refuse and to yield   she murmured   how delightful  to pursue and conquer  how august  to perceive and to reason  how sublime  
1380,not one of these words so coupled together seemed to her wrong  nevertheless  as the chalky cliffs loomed nearer  she felt culpable  dishonoured  unchaste  which  for one who had never given the matter a thought  was strange 
1381,closer and closer they drew  till the samphire gatherers  hanging half way down the cliff  were plain to the naked eye 
1382,and watching them  she felt  scampering up and down within her  like some derisive ghost who in another instant will pick up her skirts and flaunt out of sight  sasha the lost  sasha the memory  whose reality she had proved just now so surprisingly  sasha  she felt  mopping and mowing and making all sorts of disrespectful gestures towards the cliffs and the samphire gatherers  and when the sailors began chanting   owno good bye and adieu to you  ladies of spain   the words echoed in orlando own sad heart  and she felt that however much landing there meant comfort  meant opulence  meant consequence and state  for she would doubtless pick up some noble prince and reign  his consort  over half yorkshire   still  if it meant conventionality  meant slavery  meant deceit  meant denying her love  fettering her limbs  pursing her lips  and restraining her tongue  then she would turn about with the ship and set sail once more for the gipsies 
1383,among the hurry of these thoughts  however  there now rose  like a dome of smooth  white marble  something which  whether fact or fancy  was so impressive to her fevered imagination that she settled upon it as one has seen a swarm of vibrant dragonflies alight  with apparent satisfaction  upon the glass bell which shelters some tender vegetable 
1384,the form of it  by the hazard of fancy  recalled that earliest  most persistent memory  the man with the big forehead in twitchett own sitting room  the man who sat writing  or rather looking  but certainly not at her  for he never seemed to see her poised there in all her finery  lovely boy though she must have been  she could not deny it  and whenever she thought of him  the thought spread round it  like the risen moon on turbulent waters  a sheet of silver calm 
1385,now her hand went to her bosom  the other was still in the captain own keeping   where the pages of her poem were hidden safe 
1386,it might have been a talisman that she kept there 
1387,the distraction of sex  which hers was  and what it meant  subsided  she thought now only of the glory of poetry  and the great lines of marlowe  shakespeare  ben jonson  milton began booming and reverberating  as if a golden clapper beat against a golden bell in the cathedral tower which was her mind 
1388,the truth was that the image of the marble dome which her eyes had first discovered so faintly that it suggested a poet own forehead and thus started a flock of irrelevant ideas  was no figment  but a reality  and as the ship advanced down the thames before a favouring gale  the image with all its associations gave place to the truth  and revealed itself as nothing more and nothing less than the dome of a vast cathedral rising among a fretwork of white spires 
1389, ownt paul own   said captain bartolus  who stood by her side 
1390, the tower of london   he continued 
1391, greenwich hospital  erected in memory of queen mary by her husband  his late majesty  william the third  westminster abbey  the houses of parliament  
1392,as he spoke  each of these famous buildings rose to view 
1393,it was a fine september morning 
1394,a myriad of little water craft plied from bank to bank 
1395,rarely has a gayer  or more interesting  spectacle presented itself to the gaze of a returned traveller 
1396,orlando hung over the prow  absorbed in wonder 
1397,her eyes had been used too long to savages and nature not to be entranced by these urban glories 
1398,that  then  was the dome of st paul own which mr wren had built during her absence 
1399,near by  a shock of golden hair burst from a pillar  captain bartolus was at her side to inform her that that was the monument  there had been a plague and a fire during her absence  he said 
1400,do what she could to restrain them  the tears came to her eyes  until  remembering that it is becoming in a woman to weep  she let them flow 
1401,here  she thought  had been the great carnival 
1402,here  where the waves slapped briskly  had stood the royal pavilion 
1403,here she had first met sasha 
1404,about here  she looked down into the sparkling waters  one had been used to see the frozen bumboat woman with her apples on her lap 
1405,all that splendour and corruption was gone 
1406,gone  too  was the dark night  the monstrous downpour  the violent surges of the flood 
1407,here  where yellow icebergs had raced circling with a crew of terror stricken wretches on top  a covey of swans floated  orgulous  undulant  superb 
1408,london itself had completely changed since she had last seen it 
1409,then  she remembered  it had been a huddle of little black  beetle browed houses 
1410,the heads of rebels had grinned on pikes at temple bar 
1411,the cobbled pavements had reeked of garbage and ordure 
1412,now  as the ship sailed past wapping  she caught glimpses of broad and orderly thoroughfares 
1413,stately coaches drawn by teams of well fed horses stood at the doors of houses whose bow windows  whose plate glass  whose polished knockers  testified to the wealth and modest dignity of the dwellers within 
1414,ladies in flowered silk  she put the captain own glass to her eye  walked on raised footpaths 
1415,citizens in broidered coats took snuff at street corners under lamp posts 
1416,she caught sight of a variety of painted signs swinging in the breeze and could form a rapid notion from what was painted on them of the tobacco  of the stuff  of the silk  of the gold  of the silver ware  of the gloves  of the perfumes  and of a thousand other articles which were sold within 
1417,nor could she do more as the ship sailed to its anchorage by london bridge than glance at coffee house windows where  on balconies  since the weather was fine  a great number of decent citizens sat at ease  with china dishes in front of them  clay pipes by their sides  while one among them read from a news sheet  and was frequently interrupted by the laughter or the comments of the others 
1418,were these taverns  were these wits  were these poets 
1419,she asked of captain bartolus  who obligingly informed her that even now  if she turned her head a little to the left and looked along the line of his first finger  so  they were passing the cocoa tree  where   yes  there he was  one might see mr addison taking his coffee  the other two gentlemen   there  madam  a little to the right of the lamp post  one of  them humped  t other much the same as you or me   were mr dryden and mr pope 
1420,   ownad dogs   said the captain  by which he meant that they were papists   but men of parts  none the less   he added  hurrying aft to superintend the arrangements for landing 
1421, the captain must have been mistaken  as a reference to any textbook of literature will show  but the mistake was a kindly one  and so we let it stand  
1422, addison  dryden  pope   orlando repeated as if the words were an incantation 
1423,for one moment she saw the high mountains above broussa  the next  she had set her foot upon her native shore 
1424,but now orlando was to learn how little the most tempestuous flutter of excitement avails against the iron countenance of the law  how harder than the stones of london bridge it is  and than the lips of a cannon more severe 
1425,no sooner had she returned to her home in blackfriars than she was made aware by a succession of bow street runners and other grave emissaries from the law courts that she was a party to three major suits which had been preferred against her during her absence  as well as innumerable minor litigations  some arising out of  others depending on them 
1426,the chief charges against her were     that she was dead  and therefore could not hold any property whatsoever      that she was a woman  which amounts to much the same thing      that she was an english duke who had married one rosina pepita  a dancer  and had had by her three sons  which sons now declaring that their father was deceased  claimed that all his property descended to them 
1427,such grave charges as these would  of course  take time and money to dispose of 
1428,all her estates were put in chancery and her titles pronounced in abeyance while the suits were under litigation 
1429,thus it was in a highly ambiguous condition  uncertain whether she was alive or dead  man or woman  duke or nonentity  that she posted down to her country seat  where  pending the legal judgment  she had the law own permission to reside in a state of incognito or incognita  as the case might turn out to be 
1430,it was a fine evening in december when she arrived and the snow was falling and the violet shadows were slanting much as she had seen them from the hill top at broussa 
1431,the great house lay more like a town than a house  brown and blue  rose and purple in the snow  with all its chimneys smoking busily as if inspired with a life of their own 
1432,she could not restrain a cry as she saw it there tranquil and massive  couched upon the meadows 
1433,as the yellow coach entered the park and came bowling along the drive between the trees  the red deer raised their heads as if expectantly  and it was observed that instead of showing the timidity natural to their kind  they followed the coach and stood about the courtyard when it drew up 
1434,some tossed their antlers  others pawed the ground as the step was let down and orlando alighted 
1435,one  it is said  actually knelt in the snow before her 
1436,she had not time to reach her hand towards the knocker before both wings of the great door were flung open  and there  with lights and torches held above their heads  were mrs grimsditch  mr dupper  and a whole retinue of servants come to greet her 
1437,but the orderly procession was interrupted first by the impetuosity of canute  the elk hound  who threw himself with such ardour upon his mistress that he almost knocked her to the ground  next  by the agitation of mrs grimsditch  who  making as if to curtsey  was overcome with emotion and could do no more than gasp milord 
1438,milady 
1439,milady 
1440,milord  until orlando comforted her with a hearty kiss upon both her cheeks 
1441,after that  mr dupper began to read from a parchment  but the dogs barking  the huntsmen winding their horns  and the stags  who had come into the courtyard in the confusion  baying the moon  not much progress was made  and the company dispersed within after crowding about their mistress  and testifying in every way to their great joy at her return 
1442,no one showed an instant own suspicion that orlando was not the orlando they had known 
1443,if any doubt there was in the human mind the action of the deer and the dogs would have been enough to dispel it  for the dumb creatures  as is well known  are far better judges both of identity and character than we are 
1444,moreover  said mrs grimsditch  over her dish of china tea  to mr dupper that night  if her lord was a lady now  she had never seen a lovelier one  nor was there a penny piece to choose between them  one was as well favoured as the other  they were as like as two peaches on one branch  which  said mrs grimsditch  becoming confidential  she had always had her suspicions  here she nodded her head very mysteriously   which it was no surprise to her  here she nodded her head very knowingly   and for her part  a very great comfort  for what with the towels wanting mending and the curtains in the chaplain own parlour being moth eaten round the fringes  it was time they had a mistress among them 
1445, and some little masters and mistresses to come after her   mr dupper added  being privileged by virtue of his holy office to speak his mind on such delicate matters as these 
1446,so  while the old servants gossiped in the servants  hall  orlando took a silver candle in her hand and roamed once more through the halls  the galleries  the courts  the bedrooms  saw loom down at her again the dark visage of this lord keeper  that lord chamberlain  among her ancestors  sat now in this chair of state  now reclined on that canopy of delight  observed the arras  how it swayed  watched the huntsmen riding and daphne flying  bathed her hand  as she had loved to do as a child  in the yellow pool of light which the moonlight made falling through the heraldic leopard in the window  slid along the polished planks of the gallery  the other side of which was rough timber  touched this silk  that satin  fancied the carved dolphins swam  brushed her hair with king james  silver brush  buried her face in the potpourri  which was made as the conqueror had taught them many hundred years ago and from the same roses  looked at the garden and imagined the sleeping crocuses  the dormant dahlias  saw the frail nymphs gleaming white in the snow and the great yew hedges  thick as a house  black behind them  saw the orangeries and the giant medlars   all this she saw  and each sight and sound  rudely as we write it down  filled her heart with such a lust and balm of joy  that at length  tired out  she entered the chapel and sank into the old red arm chair in which her ancestors used to hear service 
1447,there she lit a cheroot  it was a habit she had brought back from the east  and opened the prayer book 
1448,it was a little book bound in velvet  stitched with gold  which had been held by mary queen of scots on the scaffold  and the eye of faith could detect a brownish stain  said to be made of a drop of the royal blood 
1449,but what pious thoughts it roused in orlando  what evil passions it soothed asleep  who dare say  seeing that of all communions this with the deity is the most inscrutable 
1450,novelist  poet  historian all falter with their hand on that door  nor does the believer himself enlighten us  for is he more ready to die than other people  or more eager to share his goods 
1451,does he not keep as many maids and carriage horses as the rest 
1452,and yet with it all  holds a faith he says which should make goods a vanity and death desirable 
1453,in the queen own prayerbook  along with the blood stain  was also a lock of hair and a crumb of pastry  orlando now added to these keepsakes a flake of tobacco  and so  reading and smoking  was moved by the humane jumble of them all  the hair  the pastry  the blood stain  the tobacco  to such a mood of contemplation as gave her a reverent air suitable in the circumstances  though she had  it is said  no traffic with the usual god 
1454,nothing  however  can be more arrogant  though nothing is commoner than to assume that of gods there is only one  and of religions none but the speaker own 
1455,orlando  it seemed  had a faith of her own 
1456,with all the religious ardour in the world  she now reflected upon her sins and the imperfections that had crept into her spiritual state 
1457,the letter s  she reflected  is the serpent in the poet own eden 
1458,do what she would there were still too many of these sinful reptiles in the first stanzas of  the oak tree  
1459,but  own  was nothing  in her opinion  compared with the termination  ing  
1460,the present participle is the devil himself  she thought  now that we are in the place for believing in devils 
1461,to evade such temptations is the first duty of the poet  she concluded  for as the ear is the antechamber to the soul  poetry can adulterate and destroy more surely than lust or gunpowder 
1462,the poet own  then  is the highest office of all  she continued 
1463,his words reach where others fall short 
1464,a silly song of shakespeare own has done more for the poor and the wicked than all the preachers and philanthropists in the world 
1465,no time  no devotion  can be too great  therefore  which makes the vehicle of our message less distorting 
1466,we must shape our words till they are the thinnest integument for our thoughts 
1467,thoughts are divine  etc 
1468,thus it is obvious that she was back in the confines of her own religion which time had only strengthened in her absence  and was rapidly acquiring the intolerance of belief 
1469, i am growing up   she thought  taking her taper at last 
1470, i am losing some illusions   she said  shutting queen mary own book   perhaps to acquire others   and she descended among the tombs where the bones of her ancestors lay 
1471,but even the bones of her ancestors  sir miles  sir gervase  and the rest  had lost something of their sanctity since rustum el sadi had waved his hand that night in the asian mountains 
1472,somehow the fact that only three or four hundred years ago these skeletons had been men with their way to make in the world like any modern upstart  and that they had made it by acquiring houses and offices  garters and ribbands  as any other upstart does  while poets  perhaps  and men of great mind and breeding had preferred the quietude of the country  for which choice they paid the penalty by extreme poverty  and now hawked broadsheets in the strand  or herded sheep in the fields  filled her with remorse 
1473,she thought of the egyptian pyramids and what bones lie beneath them as she stood in the crypt  and the vast  empty hills which lie above the sea of marmara seemed  for the moment  a finer dwelling place than this many roomed mansion in which no bed lacked its quilt and no silver dish its silver cover 
1474, i am growing up   she thought  taking her taper 
1475, i am losing my illusions  perhaps to acquire new ones   and she paced down the long gallery to her bedroom 
1476,it was a disagreeable process  and a troublesome 
1477,but it was interesting  amazingly  she thought  stretching her legs out to her log fire  for no sailor was present   and she reviewed  as if it were an avenue of great edifices  the progress of her own self along her own past 
1478,how she had loved sound when she was a boy  and thought the volley of tumultuous syllables from the lips the finest of all poetry 
1479,then  it was the effect of sasha and her disillusionment perhaps  into this high frenzy was let fall some black drop  which turned her rhapsody into sluggishness 
1480,slowly there had opened within her something intricate and many chambered  which one must take a torch to explore  in prose not verse  and she remembered how passionately she had studied that doctor at norwich  browne  whose book was at her hand there 
1481,she had formed here in solitude after her affair with greene  or tried to form  for heaven knows these growths are agelong in coming  a spirit capable of resistance 
1482, i will write   she had said   what i enjoy writing   and so had scratched out twenty six volumes 
1483,yet still  for all her travels and adventures and profound thinkings and turnings this way and that  she was only in process of fabrication 
1484,what the future might bring  heaven only knew 
1485,change was incessant  and change perhaps would never cease 
1486,high battlements of thought  habits that had seemed durable as stone  went down like shadows at the touch of another mind and left a naked sky and fresh stars twinkling in it 
1487,here she went to the window  and in spite of the cold could not help unlatching it 
1488,she leant out into the damp night air 
1489,she heard a fox bark in the woods  and the clutter of a pheasant trailing through the branches 
1490,she heard the snow slither and flop from the roof to the ground 
1491, by my life   she exclaimed   this is a thousand times better than turkey  rustum   she cried  as if she were arguing with the gipsy  and in this new power of bearing an argument in mind and continuing it with someone who was not there to contradict she showed again the development of her soul    you were wrong  this is better than turkey  hair  pastry  tobacco  of what odds and ends are we compounded   she said  thinking of queen mary own prayer book  
1492, what a phantasmagoria the mind is and meeting place of dissemblables  at one moment we deplore our birth and state and aspire to an ascetic exaltation  the next we are overcome by the smell of some old garden path and weep to hear the thrushes sing  
1493,and so bewildered as usual by the multitude of things which call for explanation and imprint their message without leaving any hint as to their meaning  she threw her cheroot out of the window and went to bed 
1494,next morning  in pursuance of these thoughts  she had out her pen and paper 
1495,and started afresh upon  the oak tree   for to have ink and paper in plenty when one has made do with berries and margins is a delight not to be conceived 
1496,thus she was now striking out a phrase in the depths of despair  now in the heights of ecstasy writing one in  when a shadow darkened the page 
1497,she hastily hid her manuscript 
1498,as her window gave on to the most central of the courts  as she had given orders that she would see no one  as she knew no one and was herself legally unknown  she was first surprised at the shadow  then indignant at it  then  when she looked up and saw what caused it  overcome with merriment 
1499,for it was a familiar shadow  a grotesque shadow  the shadow of no less a personage than the archduchess harriet griselda of finster aarhorn and scand op boom in the roumanian territory 
1500,she was loping across the court in her old black riding habit and mantle as before 
1501,not a hair of her head was changed 
1502,this then was the woman who had chased her from england 
1503,this was the eyrie of that obscene vulture  this the fatal fowl herself 
1504,at the thought that she had fled all the way to turkey to avoid her seductions  now become excessively flat   orlando laughed aloud 
1505,there was something inexpressibly comic in the sight 
1506,she resembled  as orlando had thought before  nothing so much as a monstrous hare 
1507,she had the staring eyes  the lank cheeks  the high headdress of that animal 
1508,she stopped now  much as a hare sits erect in the corn when thinking itself unobserved  and stared at orlando  who stared back at her from the window 
1509,after they had stared like this for a certain time  there was nothing for it but to ask her in  and soon the two ladies were exchanging compliments while the archduchess struck the snow from her mantle 
1510, a plague on women   said orlando to herself  going to the cupboard to fetch a glass of wine   they never leave one a moment own peace  a more ferreting  inquisiting  busybodying set of people do not exist  it was to escape this maypole that i left england  and now   here she turned to present the archduchess with the salver  and behold  in her place stood a tall gentleman in black 
1511,a heap of clothes lay in the fender 
1512,she was alone with a man 
1513,recalled thus suddenly to a consciousness of her sex  which she had completely forgotten  and of his  which was now remote enough to be equally upsetting  orlando felt seized with faintness 
1514, la   she cried  putting her hand to her side   how you frighten me  
1515, gentle creature   cried the archduchess  falling on one knee and at the same time pressing a cordial to orlando own lips   forgive me for the deceit i have practised on you  
1516,orlando sipped the wine and the archduke knelt and kissed her hand 
1517,in short  they acted the parts of man and woman for ten minutes with great vigour and then fell into natural discourse 
1518,the archduchess  but she must in future be known as the archduke  told his story  that he was a man and always had been one  that he had seen a portrait of orlando and fallen hopelessly in love with him  that to compass his ends  he had dressed as a woman and lodged at the baker own shop  that he was desolated when he fled to turkey  that he had heard of her change and hastened to offer his services  here he teed and heed intolerably  
1519,for to him  said the archduke harry  she was and would ever be the pink  the pearl  the perfection of her sex 
1520,the three p own would have been more persuasive if they had not been interspersed with tee hees and haw haws of the strangest kind 
1521, if this is love   said orlando to herself  looking at the archduke on the other side of the fender  and now from the woman own point of view   there is something highly ridiculous about it  
1522,falling on his knees  the archduke harry made the most passionate declaration of his suit 
1523,he told her that he had something like twenty million ducats in a strong box at his castle 
1524,he had more acres than any nobleman in england 
1525,the shooting was excellent  he could promise her a mixed bag of ptarmigan and grouse such as no english moor  or scotch either  could rival 
1526,true  the pheasants had suffered from the gape in his absence  and the does had slipped their young  but that could be put right  and would be with her help when they lived in roumania together 
1527,as he spoke  enormous tears formed in his rather prominent eyes and ran down the sandy tracts of his long and lanky cheeks 
1528,that men cry as frequently and as unreasonably as women  orlando knew from her own experience as a man  but she was beginning to be aware that women should be shocked when men display emotion in their presence  and so  shocked she was 
1529,the archduke apologized 
1530,he commanded himself sufficiently to say that he would leave her now  but would return on the following day for his answer 
1531,that was a tuesday 
1532,he came on wednesday  he came on thursday  he came on friday  and he came on saturday 
1533,it is true that each visit began  continued  or concluded with a declaration of love  but in between there was much room for silence 
1534,they sat on either side of the fireplace and sometimes the archduke knocked over the fire irons and orlando picked them up again 
1535,then the archduke would bethink him how he had shot an elk in sweden  and orlando would ask  was it a very big elk  and the archduke would say that it was not as big as the reindeer which he shot in norway  and orlando would ask  had he ever shot a tiger  and the archduke would say he had shot an albatross  and orlando would say  half hiding her yawn  was an albatross as big as an elephant  and the archduke would say  something very sensible  no doubt  but orlando heard it not  for she was looking at her writing table  out of the window  at the door 
1536,upon which the archduke would say   i adore you   at the very same moment that orlando said  look  it is beginning to rain   at which they were both much embarrassed  and blushed scarlet  and could neither of them think what to say next 
1537,indeed  orlando was at her wit own end what to talk about and had she not bethought her of a game called fly loo  at which great sums of money can be lost with very little expense of spirit  she would have had to marry him  she supposed  for how else to get rid of him she knew not 
1538,by this device  however  and it was a simple one  needing only three lumps of sugar and a sufficiency of flies  the embarrassment of conversation was overcome and the necessity of marriage avoided 
1539,for now  the archduke would bet her five hundred pounds to a tester that a fly would settle on this lump and not on that 
1540,thus  they would have occupation for a whole morning watching the flies  who were naturally sluggish at this season and often spent an hour or so circling round the ceiling  until at length some fine bluebottle made his choice and the match was won 
1541,many hundreds of pounds changed hands between them at this game  which the archduke  who was a born gambler  swore was every bit as good as horse racing  and vowed he could play at for ever 
1542,but orlando soon began to weary 
1543,what is the good of being a fine young woman in the prime of life   she asked   if i have to pass all my mornings watching blue bottles with an archduke  
1544,she began to detest the sight of sugar  flies made her dizzy 
1545,some way out of the difficulty there must be  she supposed  but she was still awkward in the arts of her sex  and as she could no longer knock a man over the head or run him through the body with a rapier  she could think of no better method than this 
1546,she caught a blue bottle  gently pressed the life out of it  it was half dead already  or her kindness for the dumb creatures would not have permitted it  and secured it by a drop of gum arabic to a lump of sugar 
1547,while the archduke was gazing at the ceiling  she deftly substituted this lump for the one she had laid her money on  and crying  loo loo   declared that she had won her bet 
1548,her reckoning was that the archduke  with all his knowledge of sport and horseracing  would detect the fraud and  as to cheat at loo is the most heinous of crimes  and men have been banished from the society of mankind to that of apes in the tropics for ever because of it  she calculated that he would be manly enough to refuse to have anything further to do with her 
1549,but she misjudged the simplicity of the amiable nobleman 
1550,he was no nice judge of flies 
1551,a dead fly looked to him much the same as a living one 
1552,she played the trick twenty times on him and he paid her over   pounds  which is about   pounds shillings and pence of our own money  before orlando cheated so grossly that even he could be deceived no longer 
1553,when he realized the truth at last  a painful scene ensued 
1554,the archduke rose to his full height 
1555,he coloured scarlet 
1556,tears rolled down his cheeks one by one 
1557,that she had won a fortune from him was nothing  she was welcome to it  that she had deceived him was something  it hurt him to think her capable of it  but that she had cheated at loo was everything 
1558,to love a woman who cheated at play was  he said  impossible 
1559,here he broke down completely 
1560,happily  he said  recovering slightly  there were no witnesses 
1561,she was  after all  only a woman  he said 
1562,in short  he was preparing in the chivalry of his heart to forgive her and had bent to ask her pardon for the violence of his language  when she cut the matter short  as he stooped his proud head  by dropping a small toad between his skin and his shirt 
1563,in justice to her  it must be said that she would infinitely have preferred a rapier 
1564,toads are clammy things to conceal about one own person a whole morning 
1565,but if rapiers are forbidden  one must have recourse to toads 
1566,moreover toads and laughter between them sometimes do what cold steel cannot 
1567,she laughed 
1568,the archduke blushed 
1569,she laughed 
1570,the archduke cursed 
1571,she laughed 
1572,the archduke slammed the door 
1573, heaven be praised   cried orlando still laughing 
1574,she heard the sound of chariot wheels driven at a furious pace down the courtyard 
1575,she heard them rattle along the road 
1576,fainter and fainter the sound became 
1577,now it faded away altogether 
1578, i am alone   said orlando  aloud since there was no one to hear 
1579,that silence is more profound after noise still wants the confirmation of science 
1580,but that loneliness is more apparent directly after one has been made love to  many women would take their oath 
1581,as the sound of the archduke own chariot wheels died away  orlando felt drawing further from her and further from her an archduke  she did not mind that   a fortune  she did not mind that   a title  she did not mind that   the safety and circumstance of married life  she did not mind that   but life she heard going from her  and a lover 
1582, life and a lover   she murmured  and going to her writing table she dipped her pen in the ink and wrote 
1583, life and a lover   a line which did not scan and made no sense with what went before  something about the proper way of dipping sheep to avoid the scab 
1584,reading it over she blushed and repeated 
1585, life and a lover  
1586,then laying her pen aside she went into her bedroom  stood in front of her mirror  and arranged her pearls about her neck 
1587,then since pearls do not show to advantage against a morning gown of sprigged cotton  she changed to a dove grey taffeta  thence to one of peach bloom  thence to a wine coloured brocade 
1588,perhaps a dash of powder was needed  and if her hair were disposed  so  about her brow  it might become her 
1589,then she slipped her feet into pointed slippers  and drew an emerald ring upon her finger 
1590, now   she said when all was ready and lit the silver sconces on either side of the mirror 
