,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,char_len,sent_clean,token_len,nlptown_medianiqr,nlptown_lnorm_medianiqr,roberta15lg_medianiqr,roberta15lg_lnorm_medianiqr,yelp_medianiqr,yelp_lnorm_medianiqr,hinglish_medianiqr,hinglish_lnorm_medianiqr,imdb2way_medianiqr,imdb2way_lnorm_medianiqr,huggingface_medianiqr,huggingface_lnorm_medianiqr,t5imdb50k_medianiqr,t5imdb50k_lnorm_medianiqr,robertaxml8lang_medianiqr,robertaxml8lang_lnorm_medianiqr,nlptown_roll100,nlptown_roll100_stdscale,roberta15lg_roll100,roberta15lg_roll100_stdscale,yelp_roll100,yelp_roll100_stdscale,hinglish_roll100,hinglish_roll100_stdscale,imdb2way_roll100,imdb2way_roll100_stdscale,huggingface_roll100,huggingface_roll100_stdscale,t5imdb50k_roll100,t5imdb50k_roll100_stdscale,robertaxml8lang_roll100,robertaxml8lang_roll100_stdscale,mean_lnorm_medianiqr_roll100
2045,2045,"What then have I to do with men, that they should hear my confessionsâas if they could heal all my infirmitiesâa race, curious to know the lives of others, slothful to amend their own?",-0.9916738867759703,0.6236924529075623,0.2954101860523224,-0.9166664481163024,0.897314727306366,0.9955013394355774,-1,-1.446323186159134,188,what then have i to do with men that they should hear my confessionsâas if they could heal all my infirmitiesâa race curious to know the lives of others slothful to amend their own,34,-0.5787024685685146,-0.5286710105108506,-0.9963410128487704,-0.6120615901785287,-0.4386823127266501,-0.4082068939150301,0.08585551113537024,-0.0427737904222199,0.1364793886845802,-0.18427055494231306,-0.17355343995370665,-0.24187192227666168,0.0,-0.3372810372540891,-0.37797604263609724,-0.4379094128385872,2.801832867109909,1.508174661880785,0.42190796120206736,1.4756431692730367,2.5985607039495555,1.1580669778274804,0.668927408213722,1.3475396579134504,0.92876506600966,1.1311437984383879,0.14269669478832012,1.3350017754236587,0.12849162011173185,1.4631377772715715,0.22426249877700594,1.0109242965298524,1.3037040143197778
2046,2046,Why seek they to hear from me what I am; who will not hear from Thee what themselves are?,-0.9981772303581238,0.7349386215209961,0.2748826742172241,-0.9806118607521056,0.7895804047584534,0.9979111552238464,-1,-1.6293009519577026,89,why seek they to hear from me what i am who will not hear from thee what themselves are,19,-0.5844398149376381,-0.4897059002754681,-0.9996154405164297,-0.9082854078360341,-0.4092991180614603,-0.26395476962032177,0.03158378616144907,0.14365537923054864,0.20883150350307358,0.38335575617391,-0.20595470577113922,-0.560130572958435,0.0,-0.6438227555059756,-0.4407949651427299,-0.9034301410464606,2.7923186614110485,1.4561777860798328,0.42126726038629114,1.4713043176959055,2.5975712540262905,1.1535922203430955,0.6594006861221857,1.2968206971456546,0.9288055790203243,1.1319910050705582,0.1371760315069273,1.2941082596699183,0.12290502793296089,1.4211417177156849,0.2215224432878654,0.9999911543650316,1.2781408947607102
2047,2047,"And how know they, when from myself they hear of myself, whether I say true; seeing no man knows what is in man, but the spirit of man which is in him?",-0.9906399846076964,0.4132972359657288,0.27045971155166626,-0.8437181115150452,0.9049043655395508,0.9973626136779784,1,0.5097683072090149,151,and how know they when from myself they hear of myself whether i say true seeing no man knows what is in man but the spirit of man which is in him,32,-0.5856760129237291,-0.5302687414662771,-0.9958204440332553,-0.6347642329263367,-0.4942535174978335,-0.44672923417791566,0.0896788308453891,-0.019572476749255413,0.19236213638274885,-0.13814797768939438,-0.1365903749310644,-0.23418527596327396,1.0,0.4639731112061654,0.2935785552763576,0.19223745110455032,2.7894123343532313,1.4402941766808515,0.4212488080869174,1.4711793579857442,2.588505974195523,1.11259476527542,0.6629277202170655,1.315598142542515,0.928808867931366,1.1320597826608036,0.1371695266089626,1.2940600755779283,0.12290502793296089,1.4211417177156849,0.21861897933416527,0.9884059932972923,1.27191675146703
2048,2048,"But if they hear from Thee of themselves, they cannot say, ""The Lord lieth.""",-0.9896478056907654,0.6035066843032837,1.2854565680027008,-0.9807710051536559,0.8570774793624878,0.932461142539978,-1,0.5750278830528259,76,but if they hear from thee of themselves they cannot say the lord lieth,14,-0.30198899932892465,0.031902772968546864,-0.9953208828374139,-1.138298369378026,-0.4440139333636449,-0.23260722268778578,0.06558578833513212,0.3853318782269469,-1.7562343972297534,0.7270824868469098,-0.20603534455108355,-0.798148847867214,0.0,-0.8918713835751323,0.31598311475852475,0.46303449779493,2.789151135145286,1.4388666751946824,0.42126937934806225,1.4713186673898593,2.588520132962552,1.1126587978729705,0.6567728019959433,1.2828302027635827,0.928775563752851,1.1313633268690908,0.1371855943895585,1.2941790953415753,0.11731843575418995,1.3791456581597983,0.21264074667871996,0.9645521451634139,1.2593643210943715
2049,2049,"For what is it to hear from Thee of themselves, but to know themselves?",0.9975081086158752,0.425940603017807,2.3407914638519287,-0.6642473340034485,0.9055916666984558,0.997930943965912,-1,-0.4605269432067871,71,for what is it to hear from thee of themselves but to know themselves,14,-0.0070276868450034205,0.5402464457604941,0.005210339842364224,0.6611209860364177,-0.4909140540363494,-0.3225724867640289,0.09002506237669855,0.42794062895214136,0.20942563909842046,0.8413029506825869,-0.04565218047865005,-0.5062290309586981,0.0,-0.8918713835751323,-0.03953788583006676,-0.33382114191989587,2.794454630235387,1.4678512467121945,0.42125406844655894,1.4712149813518536,2.588688406531371,1.1134198100210262,0.6559830078199589,1.2786254469785916,0.9288514642742093,1.132950555861099,0.13686897085365637,1.2918337522381373,0.12290502793296089,1.4211417177156849,0.2064569277803325,0.9398779838533514,1.2646144368414924
2050,2050,"and who knoweth and saith, ""It is false,"" unless himself lieth?",-0.9963530898094176,0.7702643871307373,0.520979106426239,-0.9984257817268372,0.6696534752845764,0.9354447722434998,-1,-1.5942108035087583,63,and who knoweth and saith it is false unless himself lieth,11,-0.515656979339684,-0.26795916297845596,-0.9986969873842941,-1.3902074005675946,-0.39996860483529467,-0.04178008103491556,-0.028830027927171636,0.3809781710425187,-1.6666541397113432,1.1769753749607683,-0.21498105441698162,-1.0653350160327197,0.0,-1.1488416516729343,-0.4287480079261515,-1.5404481206021186,2.788109380564543,1.4331732957088408,0.4156834623001141,1.433490613489457,2.585140795847557,1.097375847526495,0.6619529357835567,1.3104085240184151,0.928855856537153,1.1330424067069165,0.13135076018685068,1.2509584038726516,0.11731843575418995,1.3791456581597983,0.2006469830121408,0.9166956240901476,1.2442862966965902
2051,2051,"But because charity believeth all things (that is, among those whom knitting unto itself it maketh one), I also, O Lord, will in such wise confess unto Thee, that men may hear, to whom I cannot demonstrate whether I confess truly; yet they believe me, whose ears charity openeth unto me.",0.9923315048217772,4.679198384284972,4.264097601175308,0.9818190932273864,0.8263088464736938,0.977899968624115,1,1.4652509689331057,287,but because charity believeth all things that is among those whom knitting unto itself it maketh one i also o lord will in such wise confess unto thee that men may hear to whom i cannot demonstrate whether i confess truly yet they believe me whose ears charity openeth unto me,51,0.5305276473001619,-0.023160837373858663,0.002603924469444256,0.004649548412281041,0.632489141829892,0.11275344613208033,0.05008592958564649,-0.16809500359824797,-0.39198274859295446,-0.43113943975864794,0.7884129019631768,0.35508301577734713,1.0,0.31022857863637693,0.6216096197137304,0.3302242546532872,2.7818488364196354,1.3989582759108008,0.4156157694049388,1.433032194493008,2.579093777101133,1.0700283873291274,0.6585603747620928,1.2923469948065103,0.9288470770060683,1.132858809466417,0.13133771526080937,1.2508617754674425,0.11173184357541899,1.3371495986039117,0.20364639629198852,0.9286636342014731,1.2304874587848365
2052,2052,"But do Thou, my inmost Physician, make plain unto me what fruit I may reap by doing it.",0.9880214929580688,4.4136866331100455,2.3893878757953644,0.9850791096687316,0.803314208984375,0.9934885501861572,-1,1.6105898618698118,87,but do thou my inmost physician make plain unto me what fruit i may reap by doing it,18,0.0065547896799583285,0.30803174741256295,0.00043383735714781107,0.4538236421809746,0.5623601336320654,1.2011867499307722,0.03850226142696544,0.18141560251294298,0.07604756663892841,0.44859578517544996,0.7900647586786355,0.8131143776247471,0.0,-0.6824142189068515,0.6715065709238656,0.984639008391957,2.7746307773713292,1.3595102618843993,0.41007014409789827,1.3954769978752528,2.567361600405677,1.016969971494516,0.6577436322939463,1.2879987700129982,0.9288532815499013,1.1329885586654704,0.12590847534840333,1.210645465112648,0.10614525139664804,1.295153539048025,0.20039288874445016,0.9156817582166505,1.2018031652887449
2053,2053,"For the confessions of my past sins, which Thou hast forgiven and covered, that Thou mightest bless me in Thee, changing my soul by Faith and Thy Sacrament, when read and heard, stir up the heart, that it sleep not in despair and say ""I cannot,"" but awake in the love of Thy mercy and the sweetness of Thy grace, whereby whoso is weak, is strong, when by it he became conscious of his own weakness.",0.9986819624900818,4.532792031764983,4.704243719577789,0.999031901359558,1.7564805150032043,0.9986119866371156,1,1.520931839942932,398,for the confessions of my past sins which thou hast forgiven and covered that thou mightest bless me in thee changing my soul by faith and thy sacrament when read and heard stir up the heart that it sleep not in despair and say i cannot but awake in the love of thy mercy and the sweetness of thy grace whereby whoso is weak is strong when by it he became conscious of his own weakness,76,0.6535464892614411,-0.1696266785452112,0.0058013742164420455,-0.07546310495746156,0.5938191686529843,-0.11507889072522993,0.5186647425309465,-0.08307516539156239,0.22987320931647898,-0.5785957550386769,0.7971346655544354,0.27621135825989407,1.0,0.2250361439920619,0.6407256708131773,0.23626932166526166,2.768573800903126,1.3264077767043516,0.404508781166716,1.3578152254366986,2.5633511593221954,0.9988328724538916,0.6610911460229139,1.3058204736228896,0.9289053691832047,1.1340778133929033,0.12033326882223844,1.1693479281524586,0.10335195530726257,1.2741555092700818,0.20342457502580888,0.9277785413820269,1.1867795175519127
2054,2054,"And the good delight to hear of the past evils of such as are now freed from them, not because they are evils, but because they have been and are not.",0.998317003250122,1.2668268978595734,4.451328247785568,0.9992142319679259,-1.5858678817749023,0.9957731366157532,1,1.72818124294281,150,and the good delight to hear of the past evils of such as are now freed from them not because they are evils but because they have been and are not,31,0.5828577630563885,0.38142042823167616,0.005617617566067332,0.1662708405145594,-0.268812690901025,-0.24839837385807612,-1.1650606354821382,-0.9966817741457275,0.14463980529532297,-0.11484203809986564,0.7972270528307835,0.5227294243515019,1.0,0.4772837726335231,0.7118773986188792,0.6213558135731677,2.7666500691095544,1.3158942302969339,0.4044970726833663,1.3577359351186644,2.550545358125058,0.9409190221386095,0.6645733843968568,1.3243594327501882,0.9289171287800346,1.134323729661841,0.11475236006289222,1.128008152723711,0.1005586592178771,1.2531574794921387,0.19425014002696095,0.891171471736231,1.1681961817397895
2055,2055,"With what fruit then, O Lord my God, to Whom my conscience daily confesseth, trusting more in the hope of Thy mercy than in her own innocency, with what fruit, I pray, do I by this book confess to men also in Thy presence what I now am, not what I have been?",-0.9971439242362976,0.6978403329849243,4.579922676086426,0.8411644101142883,0.6743910312652588,0.9915475845336914,1,-0.3957200348377228,258,with what fruit then o lord my god to whom my conscience daily confesseth trusting more in the hope of thy mercy than in her own innocency with what fruit i pray do i by this book confess to men also in thy presence what i now am not what i have been,53,0.6187993219860948,-0.0042383462837488235,-0.9990951718097671,-0.4807850045846982,-0.419097803691602,-0.44493471062482187,-0.02644345947664091,-0.21087815530534568,0.017772170473966304,-0.4425254780442883,0.7171428985624552,0.31141593589945976,1.0,0.30045611765571006,-0.017288733661423646,-0.05992493139069723,2.766639511428732,1.3158365306385653,0.40446558994287884,1.3575227327395618,2.5505417665289767,0.9409027792534786,0.6616224117119219,1.308648859229101,0.9283028826034269,1.1214786355532047,0.11016083562840297,1.0939970987570038,0.1005586592178771,1.2531574794921387,0.18573981789903268,0.8572142901894276,1.1560948007315601
2056,2056,For that other fruit I have seen and spoken of.,0.9803320169448853,2.426899939775467,3.3255898058414464,0.9960800409317015,0.7555907368659973,0.9977788925170898,1,-0.4712134301662445,47,for that other fruit i have seen and spoken of,10,0.2682189790500635,1.6547338788206032,-0.003437806926950474,1.000298933422247,0.03759473365397534,1.1825813318010772,0.014461314286305371,0.5613798149875328,0.20486045866552136,1.5366433613602097,0.7956389520945244,1.3921328463015306,1.0,1.3711458823322398,-0.04320671189341104,-0.48693826283940067,2.760352275558024,1.2814756356728783,0.398947614031797,1.3201547789382788,2.5537091175604134,0.9552270289202304,0.6549199288450805,1.2729657604356384,0.9281312943170856,1.1178903874371726,0.10458880313281907,1.0527230729698294,0.09497206703910614,1.2111614199362521,0.1828911099686969,0.845847612064897,1.1321807120468972
2057,2057,"But what I now am, at the very time of making these confessions, divers desire to know, who have or have not known me, who have heard from me or of me; but their ear is not at my heart where I am, whatever I am.",0.985748291015625,0.5185912251472473,2.347251772880554,-0.9356098771095276,0.6102781891822815,0.998885691165924,1,0.5287466645240784,211,but what i now am at the very time of making these confessions divers desire to know who have or have not known me who have heard from me or of me but their ear is not at my heart where i am whatever i am,46,-0.005222059799380418,-0.2430073596833884,-0.000710717784447597,0.029654289433381782,-0.46644245829681275,-0.4583720547222113,-0.058740636926996534,-0.2042081293859738,0.23809089200869396,-0.36906991937378963,-0.18315211252462202,-0.15636181927692527,1.0,0.33837670711850854,0.30009410077050575,0.14444374777916558,2.7633094502893907,1.297637136915909,0.3988876510931793,1.319748707517134,2.547537189705412,0.9273146710404923,0.6581197286118342,1.2900010551860712,0.9281270792031421,1.1178022411249195,0.10462373944634167,1.0529818586654232,0.09217877094972067,1.1901633901583086,0.18265862937746102,0.8449199872906481,1.1300711309873632
2058,2058,"They wish then to hear me confess what I am within; whither neither their eye, nor ear, nor understanding can reach; they wish it, as ready to believeâbut will they know?",0.9612957835197448,0.6906648278236389,1.3355838656425476,-0.9981722235679626,0.8942065834999084,0.9904589653015136,1,-1.5396293997764587,172,they wish then to hear me confess what i am within whither neither their eye nor ear nor understanding can reach they wish it as ready to believeâbut will they know,31,-0.28797864720158084,-0.29663518135319306,-0.01302253340309069,0.15112520377370053,-0.42099305336719095,-0.3802835191641034,0.08428976753709923,-0.012600132294189907,-0.01491244553011724,-0.11903069526562989,-0.21485257600129506,-0.309524503294362,1.0,0.4772837726335231,-0.4100094198993576,-0.5147003585813513,2.769660436824047,1.3323464409301795,0.3989280280787186,1.3200221420798395,2.5497023034528645,0.9371063327690499,0.6609497593101843,1.3050677501712011,0.9280622310145608,1.1164461381212314,0.10458837074940432,1.0527198701521459,0.09217877094972067,1.1901633901583086,0.17616452484823472,0.8190077499901148,1.1341099767965088
2059,2059,"For charity, whereby they are good, telleth them that in my confessions I lie not; and she in them, believeth me.",0.9967122077941896,0.5875287652015686,3.33134663105011,0.9916316866874696,-0.3980453014373779,0.9594193100929259,1,1.5570990443229675,113,for charity whereby they are good telleth them that in my confessions i lie not and she in them believeth me,21,0.269827985561614,0.4827495010717121,0.0048096044916452205,0.3596941979802763,-0.44823414438899484,-0.33988070481581184,-0.5666888364742413,-0.6005343765093518,-0.9468445494322638,0.21643668998839252,0.7933849622870245,0.7162309276112432,1.0,0.6800797137519056,0.6531423969619277,0.8195307498938592,2.763704005399896,1.2997934528215052,0.3988967832573299,1.3198105508984,2.546963262491386,0.9247191024967288,0.6576061991339955,1.2872670947336355,0.9280523243230149,1.116238969741422,0.10443164716219769,1.051558962819866,0.08659217877094973,1.148167330602422,0.17250419861777536,0.8044026198364231,1.1189947604938006
2060,2060,But for what fruit would they hear this?,-0.9993857741355896,1.3846145570278168,2.4325146675109863,-0.9915240406990052,0.8804635405540466,0.9393288493156432,-1,-1.6627547740936282,40,but for what fruit would they hear this,8,0.018608532181692033,1.4621188984138278,-1.000223941225722,-1.824995595046753,-0.23770170738010954,0.6886348838516991,0.07736663821839121,0.9851133908914221,-1.5500389230397584,1.9666143655387738,-0.21148392872135893,-1.4930483613321035,0.0,-1.598299011978828,-0.45228014778847747,-2.2173458027307915,2.75443511194024,1.2491372533143095,0.39887269365720907,1.3196474151618702,2.546648880123426,0.9232973177040785,0.648048146393712,1.2363813338923861,0.9280523759359754,1.1162400490698101,0.09885371264132707,1.0102412186329743,0.08100558659217877,1.1061712710465355,0.16264929634898734,0.7650804061250245,1.0907745331183736
2061,2061,"Do they desire to joy with me, when they hear how near, by Thy gift, I approach unto Thee?",0.9950379133224488,0.38975828886032093,2.2426556944847107,0.9931291937828064,0.7129895091056824,0.968629002571106,1,1.5888069868087769,90,do they desire to joy with me when they hear how near by thy gift i approach unto thee,19,-0.03445618887599233,0.2088451400102896,0.003966598725023609,0.42189528698409534,-0.5004708054604886,-0.39284408300223883,-0.006999275634153406,0.09408032399782426,-0.6703334854463623,0.34570602197121353,0.7941437520650474,0.7814092743467433,1.0,0.7462417561935788,0.6640281937863002,0.9215711614855118,2.76546339798906,1.3094088553931396,0.3933094098914269,1.2819726347544982,2.5404576982199814,0.8952978839700199,0.6504814312611212,1.2493358085313222,0.9277946787506508,1.1108510947334456,0.09390039950109727,0.9735502670917143,0.07541899441340782,1.064175211490649,0.15438319867549663,0.7320977087414338,1.0770861830882776
2062,2062,"and to pray for me, when they shall hear how much I am held back by my own weight?",-0.9964056611061096,0.4611915647983551,4.2533409893512735,-0.9805609583854676,0.922739565372467,0.9875057935714722,1,-1.5747178196907043,82,and to pray for me when they shall hear how much i am held back by my own weight,19,0.5275212231271563,0.92262985498996,-0.998723456985083,-0.9071031434798569,-0.4816032985735502,-0.3661711094370704,0.09866340546650375,0.22984542422115203,-0.10357823530990792,0.3699769890750314,-0.20592891344227326,-0.5600959749279537,1.0,0.7462417561935788,-0.4220557836848882,-0.8724758382763274,2.7537907039819483,1.245615445857859,0.38773544690462464,1.2442255342347983,2.5362695649515983,0.8763571773737147,0.6567645529961453,1.282786286220924,0.9267010828636212,1.087981856599493,0.08832192470907499,0.932228520924313,0.06983240223463687,1.0221791519347625,0.15723508771238381,0.743477079853499,1.0543563816249204
2063,2063,To such will I discover myself.,0.9942969679832458,2.3314529359340668,4.736502468585968,0.99832022190094,-0.4904771447181702,0.9965972304344176,1,1.7557939887046814,31,to such will i discover myself,6,0.6625626631641196,4.73120446650228,0.0035935334105033235,1.8566967586702017,0.012384536044146749,2.215248666864284,-0.6132518579768528,-1.3715991181155094,0.1693823316242954,3.1533743367038647,0.796774056178954,2.252687793261869,1.0,2.249639314604079,0.7213572549754155,3.170068330406388,2.75259967223226,1.2391062393172707,0.38771930053913395,1.2441161904012192,2.5325702837559096,0.8596272895562197,0.6566302708074367,1.282071386279949,0.9267011797627923,1.0879838829514992,0.09246305946531243,0.9629033784116969,0.06424581005586592,0.9801830923788759,0.15984373427303145,0.7538858850103163,1.0512346680383808
2064,2064,"For it is no mean fruit, O Lord my God, that by many thanks should be given to Thee on our behalf, and Thou be by many entreated for us.",0.9959203004837036,0.5490806102752686,4.4223021268844604,0.9835212230682372,1.842149794101715,0.9312549829483032,1,1.6706554293632507,136,for it is no mean fruit o lord my god that by many thanks should be given to thee on our behalf and thou be by many entreated for us,30,0.574745094034468,0.4071727317686476,0.004410879870237734,0.1788670697744036,-0.4583893671242831,-0.40850441006220173,0.5618210871757159,0.3878962703926398,-1.7924480355049706,-0.14123639949578626,0.7892753744870981,0.5298462176539169,1.0,0.4914815157954598,0.6921279519600787,0.6207106242390649,2.7529707426964904,1.2411342073319098,0.38770684067097455,1.2440318116751694,2.5222436060619087,0.8129252006343464,0.6457631764465204,1.2242164675308318,0.9211220847827762,0.9713140479757285,0.08693387588309176,0.9219467497603986,0.06424581005586592,0.9801830923788759,0.1498727909180039,0.7141006537805334,1.0137315288834743
2065,2065,"Let the brotherly mind love in me what Thou teachest is to be loved, and lament in me what Thou teachest is to be lamented.",0.9956812858581544,4.4005783796310425,4.462736755609511,-0.5413219332695007,1.9464558959007263,0.9955989718437196,1,1.5914248824119568,123,let the brotherly mind love in me what thou teachest is to be loved and lament in me what thou teachest is to be lamented,25,0.5860463892019548,0.6168958781905487,0.004290536220392554,0.26291508348129666,0.5588978807878116,0.7105828321206902,0.6143658281278874,0.5902158732314178,0.13941069623028457,0.07328207519723638,0.01663436081837187,-0.17327919791497712,1.0,0.5795007112076266,0.6649269553396993,0.7065416348464019,2.740479392046369,1.1728666893804836,0.3821278076265111,1.2062503765219905,2.5195132990123175,0.8005774692155474,0.6426493249125986,1.2076387493746545,0.9168666592856359,0.8823247419536223,0.08137016372973692,0.8807343557063473,0.061452513966480445,0.9591850626009325,0.14753555727071602,0.7047748179208311,0.9767940328343012
2066,2066,"Let a brotherly, not a stranger, mind, not that of the strange children, whose mouth talketh of vanity, and their right hand is a right hand of iniquity, but that brotherly mind which when it approveth, rejoiceth for me, and when it disapproveth me, is sorry for me; because whether it approveth or disapproveth, it loveth me.",0.9966325163841248,2.260967582464218,4.30900102853775,-0.9817042946815492,1.6199051141738892,0.9944186210632324,1,-1.3933252394199371,326,let a brotherly not a stranger mind not that of the strange children whose mouth talketh of vanity and their right hand is a right hand of iniquity but that brotherly mind which when it approveth rejoiceth for me and when it disapproveth me is sorry for me because whether it approveth or disapproveth it loveth me,57,0.5430779513997853,-0.07721686367601142,0.004769479938068337,-0.020367434000000604,-0.0062325982613593315,-0.2568670838920058,0.44986417446021654,-0.01778860526518367,0.10397193962007534,-0.47337244710163146,-0.20650824418268224,-0.11611214416682702,1.0,0.28296819502375714,-0.35978107837532863,-0.24292643700805175,2.7278547669922175,1.1038708024140163,0.37657788012946786,1.1686660453012834,2.50672008546704,0.7427205461767719,0.6414431634894963,1.2012173115169986,0.9168659360382144,0.8823096174293731,0.0762919374018408,0.8431181277721403,0.055865921787709494,0.9171890030450459,0.14175630373328757,0.6817149197612254,0.9426007966771067
2067,2067,"To such will I discover myself: they will breathe freely at my good deeds, sigh for my ill.",0.9969177842140198,4.428978025913239,4.606379449367523,0.9996299743652344,1.546099066734314,0.9875305891036988,1,1.649411916732788,91,to such will i discover myself they will breathe freely at my good deeds sigh for my ill,18,0.6261938700122949,1.1387535110608413,0.004913112034866166,0.46009026937981745,0.5663990140451016,1.2072135434941,0.4126839944273268,0.6888939351899731,-0.10283377625067894,0.44050994821212336,0.7974377103177168,0.8235536591232595,1.0,0.7848332195944547,0.6848347457725532,1.0078775834825382,2.7279514145085266,1.1043989987827996,0.37100267127239506,1.1309105076982284,2.494270441252426,0.6864174050906156,0.6504281209833795,1.2490519919300482,0.9168584150309004,0.8821523383930197,0.07071538893870136,0.8018106506076652,0.05027932960893855,0.8751929434891594,0.13583061215597825,0.6580707166798032,0.9235006940839173
2068,2068,"My good deeds are Thine appointments, and Thy gifts; my evil ones are my offences, and Thy judgments.",0.9838570952415466,0.5610610246658325,4.771723151206969,-0.5990756154060364,0.6332538723945618,0.9732500910758972,1,-0.4926022291183472,101,my good deeds are thine appointments and thy gifts my evil ones are my offences and thy judgments,18,0.6724066840652861,1.2007089164117442,-0.0016629331624873657,0.450890203150446,-0.4552250078245861,-0.3172478045745113,-0.04716651708389578,0.06522861355288152,-0.5315902969783194,0.4211291940900665,-0.012629543028792574,-0.323411695374089,1.0,0.7848332195944547,-0.05054979698365755,-0.2743151481783545,2.7337300287944646,1.1359801836801906,0.37107025045256375,1.1313681566120994,2.499430035246151,0.7097515135653771,0.6570601276845239,1.2843598852909701,0.9173045706149586,0.8914823280332829,0.07552477334464729,0.8374354708413536,0.055865921787709494,0.9171890030450459,0.1384684397688125,0.6685959576509097,0.9470203123399037
2069,2069,"Let them breathe freely at the one, sigh at the other; and let hymns and weeping go up into Thy sight, out of the hearts of my brethren, Thy censers.",0.9981058239936828,4.521233260631561,4.655567348003388,0.99929016828537,0.8088085055351257,0.9926113486289978,1,1.584253966808319,149,let them breathe freely at the one sigh at the other and let hymns and weeping go up into thy sight out of the hearts of my brethren thy censers,30,0.6399416643826173,0.45962801731911596,0.005511288999633001,0.17979097636790864,0.5907661770170756,0.5310304936094302,0.041270041873117086,-0.03579153330679174,0.04971053785377464,-0.0912634868533452,0.7972655299115511,0.5366356297226532,1.0,0.4914815157954598,0.6624650759433663,0.5896721912330551,2.7274716150161273,1.101776806725439,0.3710800003073069,1.1314341830187897,2.4938890955634623,0.6846927806950756,0.6572291611293175,1.2852597961493488,0.9173632920121347,0.8927103077939113,0.07549903645861748,0.8372448285759833,0.055865921787709494,0.9171890030450459,0.13847164951223234,0.6686087649029018,0.9398645588633119
2070,2070,"And do Thou, O Lord, be pleased with the incense of Thy holy temple, have mercy upon me according to Thy great mercy for Thine own name's sake; and no ways forsaking what Thou hast begun, perfect my imperfections.",0.995542287826538,4.783810615539551,4.943637669086456,-0.8058639168739319,1.907390832901001,0.9938704371452332,-1,1.7494912147521973,213,and do thou o lord be pleased with the incense of thy holy temple have mercy upon me according to thy great mercy for thine own name own sake and no ways forsaking what thou hast begun perfect my imperfections,40,0.720456011371922,0.24655310300671096,0.0042205508359936675,0.07351986307221539,0.6601201298776183,0.31032955153218117,0.5946865995861466,0.21917928243271798,0.08751330989003123,-0.29255680481968777,-0.11740958037028602,-0.15386339252980774,0.0,-0.27902202136837695,0.719193421207034,0.4919508336023031,2.7158398251959732,1.0382069460597427,0.36551189605750184,1.0937267581006096,2.482953797422308,0.6352382241272778,0.6591294706700235,1.295376783305651,0.9173079537612766,0.8915530762682621,0.0700276705472829,0.7967164759695567,0.05027932960893855,0.8751929434891594,0.13840992407425823,0.6683624731795291,0.9117967100624738
2071,2071,"This is the fruit of my confessions of what I am, not of what I have been, to confess this, not before Thee only, in a secret exultation with trembling, and a secret sorrow with hope; but in the ears also of the believing sons of men, sharers of my joy, and partners in my mortality, my fellow-citizens, and fellow-pilgrims, who are gone before, or are to follow on, companions of my way.",0.9973928332328796,4.853913605213165,4.800381481647492,0.9984291195869446,0.5601019859313965,0.9994555711746216,1,-0.3520486354827881,388,this is the fruit of my confessions of what i am not of what i have been to confess this not before thee only in a secret exultation with trembling and a secret sorrow with hope but in the ears also of the believing sons of men sharers of my joy and partners in my mortality my fellow citizens and fellow pilgrims who are gone before or are to follow on companions of my way,75,0.6804165573231322,-0.15540931939755578,0.005152298790294227,-0.07345897189563481,0.6786362713130084,-0.07904756321530536,-0.08401716012466677,-0.27553804089190664,0.25520092341556383,-0.5740398439793313,0.7968292348497249,0.27837156960398723,1.0,0.22735352359009234,-0.0022957084713909077,-0.030044747246525193,2.7104314638915676,1.0086492614843992,0.35996043165968783,1.0561320189263477,2.483130825215212,0.6360388269901561,0.6586141941767165,1.2926335219826595,0.9173054323849066,0.8915003493356581,0.06446209216917027,0.7554902581252031,0.0446927374301676,0.8331968839332728,0.1299410568102778,0.6345707013927693,0.8885264777713082
2072,2072,"These are Thy servants, my brethren, whom Thou willest to be Thy sons; my masters, whom Thou commandest me to serve, if I would live with Thee, of Thee.",0.9830465912818908,4.634685754776001,4.796838402748109,0.9829574227333068,0.6377846598625183,0.9614662528038024,1,1.607224702835083,152,these are thy servants my brethren whom thou willest to be thy sons my masters whom thou commandest me to serve if i would live with thee of thee,29,0.679426282855277,0.5285793938496594,-0.002071021180092287,0.18774999015319327,0.6207321233705287,0.5956539500905714,-0.04488410934640924,-0.09690004088753092,-0.8853873066151305,-0.08963659593290739,0.7889896957532054,0.54419216700815,1.0,0.5066580761350551,0.6703512629895789,0.6178265813831092,2.7048444040327766,0.9781149565970412,0.3599135366232036,1.0558144438616697,2.486036335040071,0.6491789076845296,0.6616665325517761,1.3088837525244132,0.9173037513008331,0.8914651945655496,0.06431198569649425,0.7543783661129145,0.03910614525139665,0.7912008243773863,0.1297060598374745,0.6336330359614876,0.882833685210624
