,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale
871,0.8631623660332833,1.3000088066191504,0.7575851791512614,1.1134810276199605,0.16328627053485242,0.8042385554398549,0.9657515267066059,0.6095705856015835,0.407810426403177,0.7274489230526116,-0.133602052934929,0.8610716506566857,1.114135561019896,0.6471290884806032,-0.006321040556822538,0.9876158103718393,0.7374969685172473,0.5065668389841127,1.2319068995256506,0.5886778281623248,0.9044589088739561,0.5964499730118094
872,0.8095003986498926,1.2392152520098592,0.643136021221876,1.1214768799606458,0.12117524351611023,0.7427989343896755,0.9346342794655199,0.5931523556094178,0.38085430133527787,0.7100738734329866,-0.11069853012677222,0.8643314547605357,1.1388524117428311,0.6441771473879803,0.0487404065497938,0.9986460603670773,0.800295697529447,0.5593758508952433,1.2560905135033316,0.6034507374716439,0.9127071099391276,0.636561713373963
873,0.8216637779234612,1.2529951243879651,0.615356014576224,1.0915113513147965,0.08317738657826862,0.7305376577490409,0.9322607927709211,0.6171988669894531,0.3836940122689082,0.6936303360198384,-0.08385079129815723,0.860930340962317,1.135091617282814,0.6618987608527015,0.004234877839965015,1.0498580682088892,0.7762270612102322,0.5593758508952433,1.2543631125049257,0.6182236467809631,0.9127071099391276,0.6098205531325271
874,0.7672863176416252,1.1913909890505503,0.549086699448884,1.0186642431304151,0.06497416065476015,0.6580969879118443,0.906878418832899,0.599038136172647,0.3716252408009789,0.6866809411747506,-0.1088206092940708,0.8632020796588835,1.1376036009480264,0.7296305779924807,0.03581920904871164,1.1979044939383623,0.7640579703407153,0.6061625606628525,1.2431350060152881,0.6477694653996016,0.8632179035480982,0.5830793928910917
875,0.777303218219858,1.202739119244285,0.5671147694424158,1.0413654011954523,0.08632347202705216,0.6535640677107701,0.9213624967714826,0.6524167447674598,0.40317265445427836,0.7178722635880916,-0.0766771115038827,0.8510663393615846,1.1367257132332316,0.7189228605358621,0.056309217180930835,1.223313017099901,0.7965376461581424,0.538638837715756,1.2405439045176796,0.6329965560902825,0.8632179035480982,0.6098205531325271
876,0.7343736443131456,1.1378926609943747,0.5283184435590625,1.0011951614956052,0.034566081842388505,0.6031426928873416,0.8086307250336391,0.5406837196674729,0.3690172423914469,0.715098014260422,-0.05247792344931152,0.794924756736314,1.0746469456764718,0.6840442018005727,-0.03625507993522604,1.1188117344941635,0.7501610919271973,0.3336327317215153,1.2137691890423894,0.6182236467809631,0.805480496091897,0.5964499730118094
877,0.7787342040167488,1.188148666138055,0.5680899551387383,0.9680575243628022,0.07283325348790905,0.6744729986416936,0.8574236713833274,0.6338623378384202,0.39881392354503914,0.7321715569185323,-0.039758232120611414,0.8359527996775422,1.1200138595032085,0.7607650748586415,0.014038032329367177,1.1140794738307538,0.7767676989031319,0.3336327317215153,1.25868161500094,0.6920881933275592,0.8384733003525834,0.636561713373963
878,0.8123623702436737,1.2262459603598774,0.6152451865580616,1.0733152272576905,0.01370643357496619,0.6612277199055427,0.9128004559058283,0.6890996139795157,0.4986297628621458,0.7617406295252189,-0.05438151127615148,0.8841053389419531,1.1732587121147844,0.8378312723361385,-0.041556270715911586,1.1332329522852898,0.8311639523950407,0.48227933097886666,1.2707734219897804,0.7068611026368784,0.8219768982222403,0.6231911332532448
879,0.7994834980716599,1.2116555072536472,0.6014731470422908,1.0996485706131334,0.02460143765830295,0.649004734067205,0.9128004559058283,0.6380314324040408,0.5345698543659045,0.7767249890422658,-0.009717073274474231,0.9191629015473356,1.2120237447041309,0.9069903763014134,0.08051773172942453,1.1178862788538992,0.8960434944306404,0.5722729334294356,1.290638533471447,0.7511798305648361,0.8467215014177549,0.6633028736153984
880,0.8109313844467834,1.2246247989036296,0.6385309533893369,1.1197012602372491,0.00832013942140501,0.6628762392860721,0.9128004559058283,0.667486150047219,0.572905951969914,0.7830106833327174,-0.014949250727137074,0.8599532482742859,1.1828400574888491,0.8392882050235079,0.07013161586154965,1.0748129501428456,0.8628940641124274,0.6182170075276151,1.2647275184953601,0.7216340119461978,0.8137286971570687,0.6499322934946806
881,0.7866046258996462,1.2051708614286563,0.6401487134698908,1.087162933677363,0.015909917546876182,0.6491315728814518,0.8622746881836693,0.6096996597367422,0.5249858299649022,0.7693405197270886,-0.0003888886462033207,0.8807443994314323,1.2058299516023967,0.8433621405287162,0.14402008255206264,1.155140748124645,0.899184048827826,0.549908098623001,1.2794104269818092,0.7216340119461978,0.8137286971570687,0.6766734537361161
882,0.7930440619856531,1.212466087981771,0.6533366998110899,1.0920815179247878,-0.023973142344711935,0.6852129472687372,0.8554305959966111,0.5837622122766343,0.5484134451673525,0.7762868185546387,0.052213892100200304,0.8533848522049486,1.1755770286652618,0.8043280491053761,0.13065572259131278,1.1104350823990132,0.899184048827826,0.41315693005698073,1.2638638179961572,0.7068611026368784,0.805480496091897,0.6499322934946806
883,0.7823116685089749,1.2003073770599126,0.6811291622125983,1.0437064310957205,-0.024352631250985343,0.6371810279455205,0.8354839297566039,0.573120049832813,0.5517187580560099,0.7864438544205334,0.0454203357990767,0.7585764261086428,1.0707422525361399,0.7242158073317418,0.07994367212877684,1.0461449965465333,0.812126100732632,0.2109041653229191,1.205995884549563,0.6625423747089207,0.7394948875705243,0.5964499730118094
884,0.8159398347358996,1.2384046712817347,0.7499631668474127,1.039544552117131,-0.05269188344528435,0.6757456011978872,0.885622993166714,0.5843817681253954,0.6479849587060783,0.8027549998607915,0.01282056865478082,0.7701555200122079,1.0835458794619288,0.7242158073317418,0.06595862940555067,1.0725947014676331,0.8244072780353289,0.15984018190677093,1.2189513920376063,0.6625423747089207,0.7477430886356958,0.6098205531325271
885,0.8116468773452284,1.2335411869129915,0.7357664578310006,1.0285723257190296,-0.041735671473838276,0.6642730224365396,0.8482211786990812,0.5560758102851284,0.6208786270668797,0.7873132942417935,-0.01349739155665929,0.7802622308363916,1.1053889681763747,0.741130580281856,0.05523128987912474,1.0194225635238567,0.831716040429117,0.19022933047699775,1.2560905135033311,0.7068611026368784,0.7724876918312107,0.6231911332532448
886,0.8066384270561118,1.2278671218161243,0.7461073462147945,1.0197945446005487,0.01898255352992867,0.6759347465604452,0.8369366617552317,0.5431167671152115,0.6436977327835518,0.7932246835518801,-0.03551629923292212,0.7499368323903298,1.0718565440235894,0.7456859516261216,0.08208213516525265,1.0228303118727498,0.8395983162246454,0.1237525503642763,1.2301794985272443,0.7068611026368784,0.7477430886356958,0.6098205531325271
887,0.8188018063296805,1.2416469941942303,0.7490468260286874,1.0602026059563148,0.04948856496327305,0.7034088126320941,0.841428420395538,0.5326036788065486,0.6053616351795423,0.7977438108374302,-0.026333165827362136,0.7635825303232365,1.0740943659059738,0.7240548374944241,0.10856048450927926,1.0087725270501584,0.9201852009741267,-0.09809978121290529,1.2431350060152877,0.7068611026368784,0.7394948875705243,0.6766734537361161
888,0.8059229341576665,1.227056541088,0.7317937401331753,0.9908127328041848,0.020573958620752755,0.6773776266031605,0.8313751789954474,0.5192896817649457,0.6138807679804333,0.8143900551129596,-0.031215209228157594,0.7989710882283316,1.1132253978012254,0.7240548374944241,0.10041558194180539,1.0322534640379748,0.9764866470638015,-0.09809978121290529,1.234498001023259,0.7068611026368784,0.7477430886356958,0.6633028736153984
889,0.7508299809773854,1.1646418250224617,0.6709279869367998,0.95976420757758,0.02048826757740056,0.6266737718658655,0.7738130309209404,0.41345534464170386,0.5443965910731663,0.7813704835819327,-0.028920803838842064,0.7989710882283316,1.1132253978012254,0.7240548374944241,0.014060572553397746,1.0130339612833343,0.9860560633226528,-0.09809978121290529,1.234498001023259,0.7068611026368784,0.7394948875705243,0.6766734537361161
890,0.7472525164851596,1.1605889213818426,0.6709279869367998,0.9380900066631039,0.003313334174116637,0.6136911049240924,0.7648876569202108,0.36489120128830443,0.4962102461681266,0.778143427899262,-0.021612926792024697,0.8661839171544252,1.1200161395939139,0.7817120116422942,0.01330818369166955,1.0541497545260086,0.9682915719606134,-0.06116823670583792,1.2526357115065196,0.7364069212555169,0.7642394907660391,0.6766734537361161
891,0.7579849099618378,1.1727476323037007,0.6709279869367998,0.900633095855793,-0.0172035499198981,0.6265536396695218,0.7735049733369278,0.35826324444791374,0.4443855216293732,0.770578035332389,-0.0070054966471862256,0.9038870108174502,1.1617064781670232,0.8965907046476005,0.04156340324718099,1.055036404241016,0.9901473985709545,0.0345987400077766,1.2837289294778242,0.8102714678021129,0.7972322950267254,0.6766734537361161
892,0.7658553318447352,1.1816640203130635,0.6678734486444103,0.8461267072953164,-0.005586292756879148,0.6016357007931697,0.7715914618224928,0.37714033671484953,0.4596962964131965,0.7719490418240559,0.015319883101132284,0.8756424942107814,1.1304749969869894,0.9210334050301904,0.10618278567530427,1.013977656011567,1.0028293450225922,0.06728122742970932,1.2517720110073172,0.8102714678021129,0.7972322950267254,0.6900440338568339
893,0.7057539283753375,1.1135752391506575,0.6435850473114451,0.8994744287481533,-0.006981832605755959,0.5776954045632062,0.6810799212360011,0.36425873802602754,0.4382280817549513,0.7295246395951898,-0.001316483000579363,0.881311476996324,1.1367434961665719,0.9525978512604988,0.15571735490554114,1.1955656419510057,1.0446979403380328,0.16965098374195578,1.2560905135033316,0.8398172864207514,0.7972322950267254,0.7301557742189875
894,0.7622778673525089,1.1613995021099663,0.7001845338445066,0.881994537038075,0.03654921741710593,0.650349231111596,0.7497878169335244,0.4169338925842261,0.4054446332086653,0.7196542284939678,0.025516826521447104,0.7967616205151207,1.04325217223137,0.8665544821963242,0.1315466608764221,1.162747598505009,0.9971151154904914,-0.02838311895827569,1.175766367077462,0.7511798305648361,0.7147502843750095,0.7034146139775517
895,0.7694327963369609,1.169505309391205,0.7001845338445066,0.8483968231018202,0.03213000789566179,0.66510388097374,0.7497878169335244,0.44287134004433404,0.4054446332086653,0.7196542284939678,0.014086011710775009,0.7640007948587644,1.0070267652195442,0.8324041412368954,0.09257493402596528,1.0937367000489722,0.9628938323978683,-0.03627075234710142,1.1869944735671,0.7659527398741552,0.7312466865053527,0.7167851940982694
896,0.755122938368057,1.169505309391205,0.6789701302729391,0.8294791913809555,0.010327758151365315,0.677524752236409,0.7345713761567865,0.4088796665503336,0.37167235674799004,0.7132164088898858,0.044196011863888766,0.70819287294503,0.9627369885507963,0.8020084121993216,0.031962158151062375,1.1144475437571912,0.8753349547440968,0.05663337218874313,1.1550375550965923,0.7511798305648361,0.7724876918312107,0.636561713373963
897,0.775872232422968,1.1930121505067977,0.7516940059811543,0.7985063366812339,0.023707802491913954,0.6636780364815409,0.7725889726440849,0.48716958323074394,0.4227871535533359,0.7256585874019054,0.06086266653548402,0.645350843503641,0.8784677788195234,0.7678833120402296,0.00831740258328275,1.0490615182154175,0.8095073861503511,0.019191711484418696,1.0868052156595633,0.7068611026368784,0.7642394907660391,0.5563382326496561
898,0.7529764596727215,1.1670735672068335,0.7383914701015508,0.8203751189505529,0.028996164024499987,0.6636780364815409,0.7725889726440849,0.4843686744978037,0.4743012847087236,0.7381449398500913,0.027174496186752554,0.6877062772225719,0.9253024600246047,0.805891938501176,0.05215229532786091,1.0883956816421472,0.8546070900296594,0.019191711484418696,1.1239443371252882,0.7364069212555169,0.7807358928963822,0.5964499730118094
899,0.7680018105400709,1.1840957624974353,0.7779554291251484,0.8979374090060965,0.12605963298717576,0.6629953348221654,0.779433064831143,0.49391370679277735,0.48411350016689286,0.7483429188206767,0.057583695689393,0.6350037907540459,0.8670264860646142,0.794634754886523,0.0054768874787966245,0.8741668532456767,0.8356368848740213,0.019191711484418696,1.0928511191539836,0.7216340119461978,0.7724876918312107,0.5697088127703739
900,0.7086158999691187,1.1168175620631533,0.7859755174128399,0.8442113349188419,0.1966323279764338,0.6612833356430441,0.7504580514364092,0.4535844932624927,0.4493270412299212,0.733759978162491,0.08027416396435835,0.5610567063031857,0.8092378109203076,0.7031361081168556,0.0175862500895696,0.8560455580448608,0.777468152642461,0.019191711484418696,0.9995714652400708,0.6182236467809631,0.7147502843750095,0.47611475192534936
901,0.7086158999691187,1.1168175620631533,0.8015558383193004,0.9046720858987243,0.20441797134385223,0.6868551502286089,0.7311413758399203,0.4559400962291359,0.4253669802274155,0.7267739905352201,0.08675669092335579,0.5202000125767896,0.7764071703960853,0.6664936465376585,-0.006667614910908728,0.7904883535175969,0.764859175442586,-0.002550744809453456,0.9667508462703605,0.5886778281623248,0.6735092790491516,0.4360030115631958
902,0.6985989993908854,1.1054694318694187,0.7749495528907269,0.9328971924262539,0.18918944878242352,0.6617172096004996,0.7112221847942122,0.45841186591742183,0.4035012060384619,0.7279643519576164,0.0918940045423949,0.5966932669801865,0.8414678660181387,0.7742136944166033,0.05427211977561536,0.8108743948260279,0.8105023819625615,0.131575333837094,0.9883433587504332,0.6329965560902825,0.6735092790491516,0.4627441718046316
903,0.6585313970779538,1.0600769110944817,0.7591306136511747,1.0195399457078123,0.20489539287110017,0.6362385321146992,0.725322105742197,0.45151930709995597,0.4169898329732062,0.7522628638269676,0.09909331162428259,0.5492623559778436,0.7890209565896453,0.6709626151161081,0.06765943460050965,0.6839111421207681,0.7284173309492086,0.1417881305203236,0.9494768362863026,0.5886778281623248,0.6735092790491516,0.39589127120104256
904,0.6291961882417004,1.0268431012414025,0.7119500592044987,0.9514364715127009,0.16486543404805176,0.6107959685218747,0.725322105742197,0.4211675242174261,0.4744939793792206,0.7655079631825905,0.10345551611098809,0.5223274236254201,0.7592375531572221,0.6326119283321273,0.052849003285187275,0.6639825579953691,0.6816013735258023,0.1417881305203236,0.9693419477679696,0.5886778281623248,0.7229984854401812,0.3825206910803248
905,0.6249032308510288,1.021979616872659,0.7144363097167061,0.9238727686304337,0.12347666010899114,0.5860174102286936,0.7529289938067106,0.45416532687070604,0.5695355546891608,0.7760496467016249,0.0809456085527391,0.5098514289272624,0.745442174781877,0.6219042108755088,0.084172809811423,0.6655439384736689,0.6816013735258023,0.0667617716902164,0.9589775417775349,0.5886778281623248,0.6900056811794947,0.3825206910803248
906,0.6034384438976728,0.9976621950289428,0.682390253857947,0.9903635525566044,0.13537547355731078,0.5640937159819039,0.7446473872551786,0.4280407219146182,0.5702201278606613,0.7765425802169376,0.044087729423110227,0.5034783125602876,0.7458168320733444,0.6366959178450297,0.07484228370929345,0.6362218507064804,0.6578249372262842,0.03177475115690843,1.0177091757233316,0.7068611026368784,0.7807358928963822,0.42263243144247803
907,0.5490609836158368,0.936058059691528,0.6415142265036464,0.8617236568547275,0.09190563142255699,0.5032197871402219,0.37521169574582597,0.3589860596048011,0.4925083956144381,-1.509243918293835,0.017110669896986796,0.5118373182228202,0.7550598342343919,0.6421520804720644,0.06648977673379762,0.5830361850439213,0.6451657894197945,-0.006039743776665294,1.0125269727281145,0.6920881933275592,0.7724876918312107,0.4092618513217603
908,0.5297426753578162,0.8979607654697056,0.6178757855391247,0.8079975827674729,0.1266227455577759,0.49304366473591005,0.34700011659474067,0.32603343289882686,0.48782287257394796,-1.5083890550563852,0.04888153155229458,0.49657223668945466,0.7486850944854047,0.6517294973836845,0.12156706651495636,0.5843904882660791,0.6737474897612641,-0.035964908633478475,0.9779789527599985,0.6920881933275592,0.7477430886356958,0.42263243144247803
909,0.48180465116198723,0.8598634712478835,0.5522213971237272,0.7315703506151817,0.14963691148662306,0.4398696941480108,0.3272058234359494,0.2984438365086898,0.4560624806006265,-1.5407708282999435,0.06347937269213497,0.5450836941074007,0.7557681140821596,0.6867120990169061,0.15437007429250843,0.635808717059258,0.6595534867070647,-0.06121919786841889,0.9866159577520275,0.7364069212555169,0.8384733003525834,0.4360030115631958
910,0.49110605884177505,0.870401020713494,0.5702461391455633,0.7213548294859151,0.15184039545853426,0.41445004123773627,0.31071044718544355,0.32104471757494935,0.48800922860396784,-1.5285735512413103,0.05817113611797086,0.585594561747048,0.8005631593609928,0.7035918580117723,0.13085082632236264,0.6520011449364428,0.709094376223699,-0.09998315843268231,1.0306646832113753,0.7511798305648361,0.8467215014177549,0.4894853320460671
911,0.49110605884177505,0.870401020713494,0.5734835856604519,0.6964592261412574,0.17968998454796356,0.41445004123773627,0.2899244598646159,0.31890208693131755,0.4397341427322519,-1.5486142945110906,0.028954793777372735,0.5096858185864264,0.7166267791978708,0.6166055451639133,0.11704345982777413,0.594756230328202,0.6421866653806665,-0.15031236996720565,0.9572501407791291,0.6773152840182399,0.805480496091897,0.42263243144247803
912,0.5390440830376041,0.9084983149353161,0.6141439530118683,0.6962322145606072,0.21086928275050376,0.4020868328633141,0.3241553665985986,0.3038068668245268,0.45413975965598086,-1.5324451359592417,0.0366456301375229,0.5226929126480684,0.7455292776348649,0.6303429044935975,0.07712448846872186,0.6464636139759206,0.6917364347533596,-0.07096759360079616,1.0220276782193465,0.7216340119461978,0.8137286971570687,0.5028559121667848
913,0.5275961966624808,0.8955290232853342,0.5860251965301491,0.6190482771394809,0.19784424416098625,0.4020868328633141,0.3218530906626556,0.2825354493504,0.4404736507878849,-1.5412127573352254,0.006944820570986251,0.48695819915012956,0.6969284817279342,0.6008606866200318,0.04711113319092884,0.46495037872456085,0.6773546919547241,-0.09814847439334322,0.9693419477679696,0.6773152840182399,0.7312466865053527,0.47611475192534936
914,0.5769652066552001,0.9514590935258813,0.6791326756055232,0.6628975457892329,0.2917126613643909,0.46262260703016017,0.3928023728799357,0.33384887178267625,0.44706583688381224,-1.5090113218066543,0.07134553058089442,0.39798933713057033,0.6099692035313338,0.4982420608902529,0.0019254327282998177,0.3819249590451377,0.6542094586794803,-0.18563223915267182,0.8933363038381146,0.5886778281623248,0.7394948875705243,0.4092618513217603
915,0.5841201356396525,0.9433532862446427,0.708407695510041,0.7230035533390857,0.30985467939979006,0.4497021633586851,0.45800137495794363,0.41857313410073965,0.4523286536637317,-1.506632433900134,0.03616538397347256,0.4037412941391441,0.6073902165820713,0.498053777066734,-0.0029963881194070186,0.3939296771130922,0.6345996089319256,-0.1755963141985052,0.9477494352878969,0.6625423747089207,0.805480496091897,0.4627441718046316
916,0.5318891540531521,0.8841808930915996,0.694210986493629,0.6810064109187668,0.30329319379454406,0.42542258688565726,0.42890454647110243,0.30882785068219415,0.45019887046350926,-1.5089320526103633,0.05870185012930342,0.4094682587177104,0.5896737298549682,0.48455693376764497,-0.0020584111040824393,0.3650388443050081,0.5772114722091731,-0.2671349167024568,0.8812444968492741,0.6034507374716439,0.7394948875705243,0.3691501109596071
917,0.5211567605764739,0.8720221821697414,0.6874069166641276,0.7213327481054987,0.35360607781984393,0.3862342739510148,0.4300788375746031,0.233345296441482,0.4257063636609478,-1.5159823972831312,0.08647799522295992,0.4655836778258096,0.6493904031079228,0.5599784076070765,0.0928265005843424,0.27999124528235475,0.6131147739874611,-0.20415574728955152,0.8622430858668105,0.6329965560902825,0.805480496091897,0.31566779047673577
918,0.6091623870852347,0.9717236117289778,0.7309429752633289,0.8782734208617884,0.3320486596279817,0.5086284070325074,0.4637626827227091,0.3133131768789532,0.4495776836967776,-1.4900429415525303,0.032734878899833765,0.518970178452296,0.7084227283129612,0.6155665214322934,0.19807333072562677,0.296679482309301,0.6591126451224925,-0.016274629811421276,0.9373850292974626,0.6920881933275592,0.9292035120694709,0.3691501109596071
919,0.5569314054987344,0.896339604013457,0.654697492882081,0.8010374221181665,0.33258728904333773,0.47140647247136286,0.3950902174367938,0.26270966219004893,0.42372017947952756,-1.5172126897201015,-0.03840293807688556,0.49433317588456543,0.6811802694406132,0.6361607271789034,0.26583198524973617,0.31044302216806713,0.5796651707106213,-0.1576152099326657,0.9347939277998535,0.7216340119461978,0.9539481152649857,0.3424089507181713
920,0.565517320280077,0.8736433436259892,0.6573772768000713,0.7574511986332952,0.3028280138449184,0.4475465961397659,0.38184250229097993,0.23547501967159767,0.4156021097488085,-1.5260975476468037,-0.059336527437628676,0.5049525773141448,0.6929227127796087,0.6235865999278839,0.2725631532760856,0.342579483789907,0.6043887398458071,-0.10866514335097067,0.9460220342894915,0.7068611026368784,0.9704445173953288,0.3691501109596071
921,0.5490609836158369,0.8549999868791396,0.6388483736265483,0.707508650890214,0.2990453663598043,0.420552295976079,0.3215430618821849,0.1783080852098821,0.3133725161381168,-1.566051415492061,-0.07305091873610386,0.5448573737165311,0.737047592493073,0.6497566418633297,0.34751162459069435,0.40400405320563376,0.6392229447989137,-0.07537549900039275,1.0021625667376794,0.7364069212555169,0.9786927184605005,0.4092618513217603
922,0.471072257685309,0.7504350729511595,0.5472661545962643,0.6617279821257223,0.27704725137355996,0.31164830039349056,0.26979645480311903,0.13852098304726332,0.2860783302447859,-1.603754001619251,-0.05563853288096917,0.4808557100421779,0.6867033257978044,0.6140101395293892,0.35762277978318946,0.3362107506321771,0.5811844884028394,-0.07537549900039275,0.9425672322926795,0.7364069212555169,0.9292035120694709,0.35577953083888936
923,0.5662328131785219,0.8096074661042025,0.6519548862641709,0.668212038233312,0.3395037803996137,0.3939153393222727,0.3889289723888188,0.2505637860716308,0.343075385412652,-1.5668359405740377,-0.010804993230558635,0.5071441231696524,0.7030266488947263,0.6031283014288413,0.42335165266620095,0.40402291101774057,0.5791695794416023,-0.037252309190308586,0.9650234452719552,0.7364069212555169,0.9292035120694709,0.35577953083888936
924,0.5841201356396521,0.8298719843072995,0.6539336914351928,0.690913196298349,0.4149731064375626,0.36922695719013426,0.46901309117475437,0.3558882803609967,0.3588966320428782,-1.5744698590903656,0.009930715771948567,0.5499947169864147,0.7504088552528093,0.6366204880200932,0.4672883772069987,0.47321474551632814,0.6127507895524185,0.09915825817792548,0.9961166632432592,0.7511798305648361,0.9209553110042994,0.42263243144247803
925,0.5841201356396521,0.813660369744822,0.7103501270794923,0.5404549653450759,0.47222696497438194,0.31157900767076296,0.478128445142469,0.3041295521624235,0.35955331519628014,-1.5696352215291431,0.09261373903391022,0.5747177083605377,0.7777463965734053,0.6591789765036625,0.5268319548750403,0.5206031681918724,0.6334230913553331,0.1268485973934851,1.0367105867057953,0.7807256491834745,1.0116855227211867,0.4627441718046316
926,0.6556694254841731,0.8947184425572101,0.7530956968255708,0.595618779443116,0.5690700855398663,0.4234685248611325,0.5444886611334699,0.411583769681905,0.360085760996336,-1.5631038249185527,0.12529156458222676,0.5569632217631412,0.7581143057945235,0.6817153196945004,0.4966451381653043,0.4635119069326896,0.6004954647061446,0.13386667063647073,1.01425437372652,0.7807256491834745,0.9786927184605005,0.4360030115631958
927,0.6449370320074949,0.8825597316353518,0.7539704394294573,0.576701147722252,0.6010450862878179,0.3843006889642457,0.5254227777166663,0.3843684882837278,0.38117061467854096,-1.5558785755819435,0.13200767701643007,0.5369096487750246,0.7466121331591233,0.6849504987554824,0.4451069043168855,0.46086357068107137,0.5690604108483693,0.16578899620767545,1.0280735817137663,0.7807256491834745,0.9869409195256721,0.4092618513217603
928,0.634920131429262,0.8387883723166626,0.7626258227846614,0.6255086375620816,0.5806383763923989,0.3349470716752544,0.5457548845858148,0.3818709037684102,0.33190289770815,-1.57978285524217,0.0979755366031544,0.5298564590940902,0.7388130419639386,0.6833916597625439,0.401009120012337,0.4008122675510336,0.5607914901272036,0.1892479892714693,1.0151180742257229,0.7807256491834745,0.9621963163301572,0.3691501109596071
929,0.6921595633048788,0.8874232160040951,0.7619152413501434,0.7874435650926798,0.6727929727287615,0.3956658892731709,0.5666714243314454,0.42982194497980647,0.3559615597847405,-1.5579739279337004,0.11320408970561294,0.49370265813664826,0.6988358396661154,0.6909933850547333,0.3288411274850035,0.40395795281312347,0.5398611864409367,0.20303701144805578,0.9797063537584039,0.7954985584927937,0.9621963163301572,0.32903837059745356
930,0.648514496499721,0.8379777915885389,0.708583963161181,0.7125297434780571,0.6373413639362392,0.38410959057892163,0.47619077989062253,0.4438652108850553,0.3362610651826801,-1.5874613657506773,0.1214159552967125,0.5025294728465793,0.708596123452589,0.6823614506834432,0.3648968971224114,0.3575021469027518,0.518011709413399,0.3263001795511233,0.9969803637424617,0.8102714678021129,0.9869409195256721,0.30229721035601803
931,0.6742722408437486,0.8671586978009982,0.7292686841178964,0.7284205541235832,0.6820598469884095,0.3853352533595039,0.5003692128597766,0.46142574697337424,0.4129332603906995,-1.5738666889961674,0.1463622999912591,0.4995805030449522,0.7187576791760374,0.6816409478188367,0.34844976841118064,0.3364971039661284,0.5012236311709685,0.3263001795511233,0.9805700542576068,0.7659527398741552,0.9786927184605005,0.27555605011458256
932,0.6921595633048788,0.8874232160040951,0.7555354348207068,0.7303123172956699,0.7185519898787787,0.40802237649839074,0.5207997897657004,0.5189282741865021,0.42695433312549874,-1.5614579357037475,0.19265541625157231,0.5232552081930533,0.7333644225138752,0.721362756345558,0.3709171242759428,0.28145596823434327,0.5011668072736405,0.36114937200634883,0.9848885567536212,0.7954985584927937,0.9869409195256721,0.24881488987314673
933,0.6835736485235364,0.8939078618290864,0.7559727909309412,0.8150633074051415,0.7124924089560234,0.39629057364777837,0.591702203981541,0.6003869608850545,0.47224180645245784,-1.5360172481277168,0.18716648791320903,0.4789273290123244,0.6843487022711406,0.6661597854260369,0.38784974904879294,0.3204912917318843,0.494559495465041,0.26445094114385115,0.8976548063341286,0.7068611026368784,0.887962506743613,0.1685914091488403
934,0.656384918382618,0.8712116014416181,0.7824728425985522,0.706324760273614,0.5864164010298534,0.3481143868271071,0.5884529273830965,0.5858983892135088,0.4871502888540166,-1.5417662699835126,0.16758307457069166,0.4924487260882079,0.6993000382838629,0.6793926457801228,0.41781811004909997,0.3486545225993687,0.5379564824092017,0.2555195602928457,0.8432416748843464,0.6920881933275592,0.8632179035480982,0.10173850854525125
935,0.6757032266406386,0.8930972811009628,0.7967175088186512,0.7173490479942108,0.5504384043995962,0.34777851488368616,0.5884529273830965,0.5772762369849185,0.4856318323131169,-1.5495502289583503,0.1769430291908106,0.5126590570497711,0.7387191908347036,0.7339893389481787,0.47789707504139034,0.37541496124374263,0.5011129505011106,0.46776695371498267,0.8544697813739837,0.6920881933275592,0.9374517131346425,0.061626768183097695
936,0.6742722408437486,0.8914761196447146,0.7976101212343152,0.534226372936245,0.5198222187676556,0.323189549245012,0.546576995913725,0.5651497219867742,0.4633401014841185,-1.5478380927674713,0.19050647237401686,0.5200490352789471,0.7468906872422885,0.7366452724637436,0.46605730663437867,0.38955709665718763,0.47973657048441093,0.46776695371498267,0.8337409693931142,0.6773152840182399,0.9374517131346425,0.021515027820944468
937,0.622041259257248,0.8323037264916716,0.8105071728646035,0.5047905379785802,0.48981811201680264,0.262211176141325,0.5320072937064336,0.5275246115880609,0.472285190925054,-1.5420192273978477,0.1968547666735746,0.5070514379748386,0.7325185448104695,0.7366304776259591,0.4746555399039898,0.4863246950846488,0.45905180281447205,0.46776695371498267,0.8207854619050708,0.6920881933275592,0.9374517131346425,0.008144447700226725
938,0.6256187237494742,0.8201450155698135,0.796916781279209,0.4176417002132253,0.48363611531783,0.23721294194987547,0.5491052529464505,0.525653036628262,0.4924697271635286,-1.5286537353060166,0.17375922500554056,0.5496898486089751,0.7824007883630695,0.7735507668748303,0.4647297890216695,0.46577368157128735,0.48828499944378617,0.6285532442518053,0.8769259943532588,0.7659527398741552,0.9951891205908436,0.048256188062379954
