,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale
954,954,"I was so provoked, that I could not have patience to stay till more came on, knowing that every grain that they ate now was, as it might be said, a peck-loaf to me in the consequence; but coming up to the hedge, I fired again, and killed three of them.",-131.95,-229,-208,-52,252,51,i was so provoked  that i could not have patience to stay till more came on  knowing that every grain that they ate now was  as it might be said  a peck loaf to me in the consequence  but coming up to the hedge  i fired again  and killed three of them ,0.0,0.0,0.26762831439982143,0.09132102746580682,0.0,0.0,0.2676283143998214,0.0913210274658068,0.0,0.0,0.2676283143998215,0.09132102746580673,0.0,0.0,0.2676283143998215,0.09132102746580673,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
955,955,"This was what I wished for; so I took them up, and served them as we serve notorious thieves in England hanged them in chains, for a terror to others.",-131.95,-229,-208,-52,150,30,this was what i wished for  so i took them up  and served them as we serve notorious thieves in england hanged them in chains  for a terror to others ,0.0,0.0,0.17693186380185977,-0.49678638941398845,0.0,0.0,0.1769318638018597,-0.49678638941398867,0.0,0.0,0.17693186380185977,-0.4967863894139888,0.0,0.0,0.17693186380185977,-0.4967863894139888,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
956,956,"It is impossible to imagine that this should have such an effect as it had, for the fowls would not only not come at the corn, but, in short, they forsook all that part of the island, and I could never see a bird near the place as long as my scarecrows hung there.",-131.95,-229,-208,-52,264,54,it is impossible to imagine that this should have such an effect as it had  for the fowls would not only not come at the corn  but  in short  they forsook all that part of the island  and i could never see a bird near the place as long as my scarecrows hung there ,0.0,0.0,0.2748264453996596,0.13799621928166353,0.0,0.0,0.2748264453996596,0.13799621928166364,0.0,0.0,0.2748264453996597,0.1379962192816635,0.0,0.0,0.2748264453996597,0.1379962192816635,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
957,957,"This I was very glad of, you may be sure, and about the latter end of December, which was our second harvest of the year, I reaped my corn.",-131.95,-229,-208,-52,139,29,this i was very glad of  you may be sure  and about the latter end of december  which was our second harvest of the year  i reaped my corn ,0.0,0.0,0.16933659453996147,-0.5460367642265823,0.0,0.0,0.16933659453996147,-0.5460367642265822,0.0,0.0,0.1693365945399615,-0.5460367642265825,0.0,0.0,0.1693365945399615,-0.5460367642265825,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
958,958,"I was sadly put to it for a scythe or sickle to cut it down, and all I could do was to make one, as well as I could, out of one of the broadswords, or cutlasses, which I saved among the arms out of the ship.",-131.95,-229,-208,-52,207,47,i was sadly put to it for a scythe or sickle to cut it down  and all i could do was to make one  as well as i could  out of one of the broadswords  or cutlasses  which i saved among the arms out of the ship ,0.0,0.0,0.2566013903149629,0.01981860596066448,0.0,0.0,0.2566013903149628,0.0198186059606645,0.0,0.0,0.2566013903149629,0.019818605960664336,0.0,0.0,0.2566013903149629,0.019818605960664336,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
959,959,"However, as my first crop was but small, I had no great difficulty to cut it down; in short, I reaped it in my way, for I cut nothing off but the ears, and carried it away in a great basket which I had made, and so rubbed it out with my hands; and at the end of all my harvesting, I found that out of my half-peck of seed I had near two bushels of rice, and about two bushels and a half of barley; that is to say, by my guess, for I had no measure at that time.",-131.95,-229,-208,-52,461,101,however  as my first crop was but small  i had no great difficulty to cut it down  in short  i reaped it in my way  for i cut nothing off but the ears  and carried it away in a great basket which i had made  and so rubbed it out with my hands  and at the end of all my harvesting  i found that out of my half peck of seed i had near two bushels of rice  and about two bushels and a half of barley  that is to say  by my guess  for i had no measure at that time ,0.0,0.0,0.3317700757845185,0.5072385783001742,0.0,0.0,0.3317700757845185,0.5072385783001742,0.0,0.0,0.33177007578451856,0.507238578300174,0.0,0.0,0.33177007578451856,0.507238578300174,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
960,960,"However, this was a great encouragement to me, and I foresaw that, in time, it would please God to supply me with bread.",-131.95,-229,-208,-52,120,23,however  this was a great encouragement to me  and i foresaw that  in time  it would please god to supply me with bread ,0.0,0.0,0.10989535683814895,-0.9314744801512287,0.0,0.0,0.10989535683814892,-0.9314744801512288,0.0,0.0,0.10989535683814901,-0.9314744801512287,0.0,0.0,0.10989535683814901,-0.9314744801512287,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
961,961,"And yet here I was perplexed again, for I neither knew how to grind or make meal of my corn, or indeed how to clean it and part it; nor, if made into meal, how to make bread of it; and if how to make it, yet I knew not how to bake it.",-131.95,-229,-208,-52,234,54,and yet here i was perplexed again  for i neither knew how to grind or make meal of my corn  or indeed how to clean it and part it  nor  if made into meal  how to make bread of it  and if how to make it  yet i knew not how to bake it ,0.0,0.0,0.2748264453996596,0.13799621928166353,0.0,0.0,0.2748264453996596,0.13799621928166364,0.0,0.0,0.2748264453996597,0.1379962192816635,0.0,0.0,0.2748264453996597,0.1379962192816635,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
962,962,"These things being added to my desire of having a good quantity for store, and to secure a constant supply, I resolved not to taste any of this crop but to preserve it all for seed against the next season; and in the meantime to employ all my study and hours of working to accomplish this great work of providing myself with corn and bread.",-131.95,-229,-208,-52,340,65,these things being added to my desire of having a good quantity for store  and to secure a constant supply  i resolved not to taste any of this crop but to preserve it all for seed against the next season  and in the meantime to employ all my study and hours of working to accomplish this great work of providing myself with corn and bread ,0.0,0.0,0.2955349145838096,0.27227715573651307,0.0,0.0,0.2955349145838096,0.2722771557365131,0.0,0.0,0.2955349145838097,0.2722771557365129,0.0,0.0,0.2955349145838097,0.2722771557365129,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
963,963,"It might be truly said, that now I worked for my bread.",-131.95,-229,-208,-52,55,12,it might be truly said  that now i worked for my bread ,0.0,0.0,-0.15346234909071485,-2.6391776937618143,0.0,0.0,-0.15346234909071482,-2.6391776937618143,0.0,0.0,-0.15346234909071485,-2.6391776937618148,0.0,0.0,-0.15346234909071485,-2.6391776937618148,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
964,964,"I believe few people have thought much upon the strange multitude of little things necessary in the providing, producing, curing, dressing, making, and finishing this one article of bread.",-131.95,-229,-208,-52,188,29,i believe few people have thought much upon the strange multitude of little things necessary in the providing  producing  curing  dressing  making  and finishing this one article of bread ,0.0,0.0,0.16933659453996147,-0.5460367642265823,0.0,0.0,0.16933659453996147,-0.5460367642265822,0.0,0.0,0.1693365945399615,-0.5460367642265825,0.0,0.0,0.1693365945399615,-0.5460367642265825,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
965,965,"I, that was reduced to a mere state of nature, found this to my daily discouragement; and was made more sensible of it every hour, even after I had got the first handful of seed-corn, which, as I have said, came up unexpectedly, and indeed to a surprise.",-131.95,-229,-208,-52,254,48,i  that was reduced to a mere state of nature  found this to my daily discouragement  and was made more sensible of it every hour  even after i had got the first handful of seed corn  which  as i have said  came up unexpectedly  and indeed to a surprise ,0.0,0.0,0.2595304170250034,0.038811436672967964,0.0,0.0,0.25953041702500335,0.038811436672967985,0.0,0.0,0.2595304170250035,0.03881143667296785,0.0,0.0,0.2595304170250035,0.03881143667296785,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
966,966,"First, I had no plough to turn up the earth no spade or shovel to dig it.",-131.95,-229,-208,-52,73,17,first  i had no plough to turn up the earth no spade or shovel to dig it ,0.0,0.0,0.008495598405645257,-1.5889858779050372,0.0,0.0,0.008495598405645233,-1.5889858779050374,0.0,0.0,0.008495598405645266,-1.5889858779050372,0.0,0.0,0.008495598405645266,-1.5889858779050372,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
967,967,"Well, this I conquered by making me a wooden spade, as I observed before; but this did my work but in a wooden manner; and though it cost me a great many days to make it, yet, for want of iron, it not only wore out soon, but made my work the harder, and made it be performed much worse.",-131.95,-229,-208,-52,286,60,well  this i conquered by making me a wooden spade  as i observed before  but this did my work but in a wooden manner  and though it cost me a great many days to make it  yet  for want of iron  it not only wore out soon  but made my work the harder  and made it be performed much worse ,0.0,0.0,0.28706326809938465,0.21734404536862015,0.0,0.0,0.2870632680993846,0.21734404536862006,0.0,0.0,0.28706326809938465,0.21734404536861995,0.0,0.0,0.28706326809938465,0.21734404536861995,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
968,968,"However, this I bore with, and was content to work it out with patience, and bear with the badness of the performance.",-131.95,-229,-208,-52,118,22,however  this i bore with  and was content to work it out with patience  and bear with the badness of the performance ,0.0,0.0,0.09683629704002349,-1.0161539783467948,0.0,0.0,0.0968362970400235,-1.0161539783467948,0.0,0.0,0.09683629704002349,-1.0161539783467952,0.0,0.0,0.09683629704002349,-1.0161539783467952,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
969,969,"When the corn was sown, I had no harrow, but was forced to go over it myself, and drag a great heavy bough of a tree over it, to scratch it, as it may be called, rather than rake or harrow it.",-131.95,-229,-208,-52,192,42,when the corn was sown  i had no harrow  but was forced to go over it myself  and drag a great heavy bough of a tree over it  to scratch it  as it may be called  rather than rake or harrow it ,0.0,0.0,0.23986409482901683,-0.08871185525249799,0.0,0.0,0.2398640948290168,-0.08871185525249795,0.0,0.0,0.23986409482901686,-0.08871185525249808,0.0,0.0,0.23986409482901686,-0.08871185525249808,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
970,970,"When it was growing, and grown, I have observed already how many things I wanted to fence it, secure it, mow or reap it, cure and carry it home, thrash, part it from the chaff, and save it.",-131.95,-229,-208,-52,189,38,when it was growing  and grown  i have observed already how many things i wanted to fence it  secure it  mow or reap it  cure and carry it home  thrash  part it from the chaff  and save it ,0.0,0.0,0.2233029814008176,-0.19609989055815336,0.0,0.0,0.22330298140081759,-0.19609989055815333,0.0,0.0,0.22330298140081764,-0.19609989055815352,0.0,0.0,0.22330298140081764,-0.19609989055815352,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
971,971,"Then I wanted a mill to grind it sieves to dress it, yeast and salt to make it into bread, and an oven to bake it; but all these things I did without, as shall be observed; and yet the corn was an inestimable comfort and advantage to me too.",-131.95,-229,-208,-52,241,50,then i wanted a mill to grind it sieves to dress it  yeast and salt to make it into bread  and an oven to bake it  but all these things i did without  as shall be observed  and yet the corn was an inestimable comfort and advantage to me too ,0.0,0.0,0.2650369872398796,0.07451795841209835,0.0,0.0,0.2650369872398796,0.07451795841209835,0.0,0.0,0.2650369872398797,0.0745179584120982,0.0,0.0,0.2650369872398797,0.0745179584120982,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
972,972,"All this, as I said, made everything laborious and tedious to me; but that there was no help for.",-131.95,-229,-208,-52,97,19,all this  as i said  made everything laborious and tedious to me  but that there was no help for ,0.0,0.0,0.04941129040472569,-1.3236742612675354,0.0,0.0,0.04941129040472569,-1.3236742612675354,0.0,0.0,0.04941129040472569,-1.3236742612675358,0.0,0.0,0.04941129040472569,-1.3236742612675358,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
973,973,"Neither was my time so much loss to me, because, as I had divided it, a certain part of it was every day appointed to these works; and as I had resolved to use none of the corn for bread till I had a greater quantity by me, I had the next six months to apply myself wholly, by labour and invention, to furnish myself with utensils proper for the performing all the operations necessary for making the corn, when I had it, fit for my use.",-131.95,-229,-208,-52,437,87,neither was my time so much loss to me  because  as i had divided it  a certain part of it was every day appointed to these works  and as i had resolved to use none of the corn for bread till i had a greater quantity by me  i had the next six months to apply myself wholly  by labour and invention  to furnish myself with utensils proper for the performing all the operations necessary for making the corn  when i had it  fit for my use ,0.0,0.0,0.32124197977792684,0.4389707320252917,0.0,0.0,0.3212419797779268,0.4389707320252918,0.0,0.0,0.32124197977792684,0.43897073202529163,0.0,0.0,0.32124197977792684,0.43897073202529163,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
974,974,A BOAT,-131.95,-229,-208,-52,6,2,a boat,0.0,0.0,-2.9067474565288367,-20.49243856332703,0.0,0.0,-2.9067474565288367,-20.49243856332703,0.0,0.0,-2.906747456528837,-20.492438563327035,0.0,0.0,-2.906747456528837,-20.492438563327035,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
975,975,"But first I was to prepare more land, for I had now seed enough to sow above an acre of ground.",-131.95,-229,-208,-52,95,21,but first i was to prepare more land  for i had now seed enough to sow above an acre of ground ,0.0,0.0,0.08253351726112414,-1.1088981906562247,0.0,0.0,0.08253351726112412,-1.1088981906562247,0.0,0.0,0.08253351726112415,-1.108898190656225,0.0,0.0,0.08253351726112415,-1.108898190656225,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
976,976,"Before I did this, I had a week's work at least to make me a spade, which, when it was done, was but a sorry one indeed, and very heavy, and required double labour to work with it.",-131.95,-229,-208,-52,180,38,before i did this  i had a week own work at least to make me a spade  which  when it was done  was but a sorry one indeed  and very heavy  and required double labour to work with it ,0.0,0.0,0.2233029814008176,-0.19609989055815336,0.0,0.0,0.22330298140081759,-0.19609989055815333,0.0,0.0,0.22330298140081764,-0.19609989055815352,0.0,0.0,0.22330298140081764,-0.19609989055815352,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
977,977,"However, I got through that, and sowed my seed in two large flat pieces of ground, as near my house as I could find them to my mind, and fenced them in with a good hedge, the stakes of which were all cut off that wood which I had set before, and knew it would grow; so that, in a year's time, I knew I should have a quick or living hedge, that would want but little repair.",-131.95,-229,-208,-52,373,78,however  i got through that  and sowed my seed in two large flat pieces of ground  as near my house as i could find them to my mind  and fenced them in with a good hedge  the stakes of which were all cut off that wood which i had set before  and knew it would grow  so that  in a year own time  i knew i should have a quick or living hedge  that would want but little repair ,0.0,0.0,0.3124782075526596,0.382143376472299,0.0,0.0,0.31247820755265954,0.38214337647229907,0.0,0.0,0.31247820755265965,0.38214337647229896,0.0,0.0,0.31247820755265965,0.38214337647229896,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
978,978,"This work did not take me up less than three months, because a great part of that time was the wet season, when I could not go abroad.",-131.95,-229,-208,-52,134,28,this work did not take me up less than three months  because a great part of that time was the wet season  when i could not go abroad ,0.0,0.0,0.1611988060450705,-0.5988050229543612,0.0,0.0,0.16119880604507048,-0.5988050229543613,0.0,0.0,0.1611988060450705,-0.5988050229543614,0.0,0.0,0.1611988060450705,-0.5988050229543614,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
979,979,"Within-doors, that is when it rained and I could not go out, I found employment in the following occupations always observing, that all the while I was at work I diverted myself with talking to my parrot, and teaching him to speak; and I quickly taught him to know his own name, and at last to speak it out pretty loud, ""Poll,"" which was the first word I ever heard spoken in the island by any mouth but my own.",-131.95,-229,-208,-52,411,80,within doors  that is when it rained and i could not go out  i found employment in the following occupations always observing  that all the while i was at work i diverted myself with talking to my parrot  and teaching him to speak  and i quickly taught him to know his own name  and at last to speak it out pretty loud   poll   which was the first word i ever heard spoken in the island by any mouth but my own ,0.0,0.0,0.31459611917376584,0.39587665406427225,0.0,0.0,0.31459611917376584,0.3958766540642723,0.0,0.0,0.3145961191737659,0.39587665406427214,0.0,0.0,0.3145961191737659,0.39587665406427214,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
980,980,"This, therefore, was not my work, but an assistance to my work; for now, as I said, I had a great employment upon my hands, as follows: I had long studied to make, by some means or other, some earthen vessels, which, indeed, I wanted sorely, but knew not where to come at them.",-131.95,-229,-208,-52,277,54,this  therefore  was not my work  but an assistance to my work  for now  as i said  i had a great employment upon my hands  as follows  i had long studied to make  by some means or other  some earthen vessels  which  indeed  i wanted sorely  but knew not where to come at them ,0.0,0.0,0.2748264453996596,0.13799621928166353,0.0,0.0,0.2748264453996596,0.13799621928166364,0.0,0.0,0.2748264453996597,0.1379962192816635,0.0,0.0,0.2748264453996597,0.1379962192816635,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
981,981,"However, considering the heat of the climate, I did not doubt but if I could find out any clay, I might make some pots that might, being dried in the sun, be hard enough and strong enough to bear handling, and to hold anything that was dry, and required to be kept so; and as this was necessary in the preparing corn, meal, & c.",-131.95,-229,-208,-52,328,65,however  considering the heat of the climate  i did not doubt but if i could find out any clay  i might make some pots that might  being dried in the sun  be hard enough and strong enough to bear handling  and to hold anything that was dry  and required to be kept so  and as this was necessary in the preparing corn  meal    c ,0.0,0.0,0.2955349145838096,0.27227715573651307,0.0,0.0,0.2955349145838096,0.2722771557365131,0.0,0.0,0.2955349145838097,0.2722771557365129,0.0,0.0,0.2955349145838097,0.2722771557365129,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
982,982,", which was the thing I was doing, I resolved to make some as large as I could, and fit only to stand like jars, to hold what should be put into them.",-131.95,-229,-208,-52,150,33,  which was the thing i was doing  i resolved to make some as large as i could  and fit only to stand like jars  to hold what should be put into them ,0.0,0.0,0.19695575549231883,-0.36694449218078695,0.0,0.0,0.1969557554923188,-0.366944492180787,0.0,0.0,0.19695575549231886,-0.3669444921807871,0.0,0.0,0.19695575549231886,-0.3669444921807871,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
983,983,"It would make the reader pity me, or rather laugh at me, to tell how many awkward ways I took to raise this paste; what odd, misshapen, ugly things I made; how many of them fell in and how many fell out, the clay not being stiff enough to bear its own weight; how many cracked by the over-violent heat of the sun, being set out too hastily; and how many fell in pieces with only removing, as well before as after they were dried; and, in a word, how, after having laboured hard to find the clay to dig it, to temper it, to bring it home, and work it I could not make above two large earthen ugly things (I cannot call them jars) in about two months' labour.",-131.95,-229,-208,-52,657,131,it would make the reader pity me  or rather laugh at me  to tell how many awkward ways i took to raise this paste  what odd  misshapen  ugly things i made  how many of them fell in and how many fell out  the clay not being stiff enough to bear its own weight  how many cracked by the over violent heat of the sun  being set out too hastily  and how many fell in pieces with only removing  as well before as after they were dried  and  in a word  how  after having laboured hard to find the clay to dig it  to temper it  to bring it home  and work it i could not make above two large earthen ugly things  i cannot call them jars  in about two months  labour ,0.0,0.0,0.34675280783315765,0.6043918382660645,0.0,0.0,0.3467528078331576,0.6043918382660645,0.0,0.0,0.3467528078331577,0.6043918382660645,0.0,0.0,0.3467528078331577,0.6043918382660645,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
984,984,"However, as the sun baked these two very dry and hard, I lifted them very gently up, and set them down again in two great wicker baskets, which I had made on purpose for them, that they might not break; and as between the pot and the basket there was a little room to spare, I stuffed it full of the rice and barley straw; and these two pots being to stand always dry I thought would hold my dry corn, and perhaps the meal, when the corn was bruised.",-131.95,-229,-208,-52,450,90,however  as the sun baked these two very dry and hard  i lifted them very gently up  and set them down again in two great wicker baskets  which i had made on purpose for them  that they might not break  and as between the pot and the basket there was a little room to spare  i stuffed it full of the rice and barley straw  and these two pots being to stand always dry i thought would hold my dry corn  and perhaps the meal  when the corn was bruised ,0.0,0.0,0.3237737361985596,0.45538752362948964,0.0,0.0,0.32377373619855954,0.4553875236294897,0.0,0.0,0.3237737361985597,0.4553875236294896,0.0,0.0,0.3237737361985597,0.4553875236294896,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
985,985,"Though I miscarried so much in my design for large pots, yet I made several smaller things with better success; such as little round pots, flat dishes, pitchers, and pipkins, and any things my hand turned to; and the heat of the sun baked them quite hard.",-131.95,-229,-208,-52,255,47,though i miscarried so much in my design for large pots  yet i made several smaller things with better success  such as little round pots  flat dishes  pitchers  and pipkins  and any things my hand turned to  and the heat of the sun baked them quite hard ,0.0,0.0,0.2566013903149629,0.01981860596066448,0.0,0.0,0.2566013903149628,0.0198186059606645,0.0,0.0,0.2566013903149629,0.019818605960664336,0.0,0.0,0.2566013903149629,0.019818605960664336,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
986,986,"But all this would not answer my end, which was to get an earthen pot to hold what was liquid, and bear the fire, which none of these could do.",-131.95,-229,-208,-52,143,30,but all this would not answer my end  which was to get an earthen pot to hold what was liquid  and bear the fire  which none of these could do ,0.0,0.0,0.17693186380185977,-0.49678638941398845,0.0,0.0,0.1769318638018597,-0.49678638941398867,0.0,0.0,0.17693186380185977,-0.4967863894139888,0.0,0.0,0.17693186380185977,-0.4967863894139888,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
987,987,"It happened after some time, making a pretty large fire for cooking my meat, when I went to put it out after I had done with it, I found a broken piece of one of my earthenware vessels in the fire, burnt as hard as a stone, and red as a tile.",-131.95,-229,-208,-52,242,52,it happened after some time  making a pretty large fire for cooking my meat  when i went to put it out after i had done with it  i found a broken piece of one of my earthenware vessels in the fire  burnt as hard as a stone  and red as a tile ,0.0,0.0,0.27011997513053465,0.10747782463283417,0.0,0.0,0.2701199751305346,0.10747782463283409,0.0,0.0,0.2701199751305347,0.10747782463283402,0.0,0.0,0.2701199751305347,0.10747782463283402,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
988,988,"I was agreeably surprised to see it, and said to myself, that certainly they might be made to burn whole, if they would burn broken.",-131.95,-229,-208,-52,132,25,i was agreeably surprised to see it  and said to myself  that certainly they might be made to burn whole  if they would burn broken ,0.0,0.0,0.13287930208284982,-0.782438563327032,0.0,0.0,0.1328793020828498,-0.7824385633270321,0.0,0.0,0.13287930208284982,-0.7824385633270323,0.0,0.0,0.13287930208284982,-0.7824385633270323,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
989,989,"This set me to study how to order my fire, so as to make it burn some pots.",-131.95,-229,-208,-52,75,18,this set me to study how to order my fire  so as to make it burn some pots ,0.0,0.0,0.03008999140515993,-1.4489603024574669,0.0,0.0,0.030089991405159937,-1.4489603024574667,0.0,0.0,0.03008999140515993,-1.448960302457467,0.0,0.0,0.03008999140515993,-1.448960302457467,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
990,990,"I had no notion of a kiln, such as the potters burn in, or of glazing them with lead, though I had some lead to do it with; but I placed three large pipkins and two or three pots in a pile, one upon another, and placed my firewood all round it, with a great heap of embers under them.",-131.95,-229,-208,-52,284,60,i had no notion of a kiln  such as the potters burn in  or of glazing them with lead  though i had some lead to do it with  but i placed three large pipkins and two or three pots in a pile  one upon another  and placed my firewood all round it  with a great heap of embers under them ,0.0,0.0,0.28706326809938465,0.21734404536862015,0.0,0.0,0.2870632680993846,0.21734404536862006,0.0,0.0,0.28706326809938465,0.21734404536861995,0.0,0.0,0.28706326809938465,0.21734404536861995,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
991,991,"I plied the fire with fresh fuel round the outside and upon the top, till I saw the pots in the inside red-hot quite through, and observed that they did not crack at all.",-131.95,-229,-208,-52,170,34,i plied the fire with fresh fuel round the outside and upon the top  till i saw the pots in the inside red hot quite through  and observed that they did not crack at all ,0.0,0.0,0.2028451354012774,-0.32875569887690415,0.0,0.0,0.20284513540127735,-0.3287556988769042,0.0,0.0,0.2028451354012774,-0.32875569887690426,0.0,0.0,0.2028451354012774,-0.32875569887690426,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
992,992,"When I saw them clear red, I let them stand in that heat about five or six hours, till I found one of them, though it did not crack, did melt or run; for the sand which was mixed with the clay melted by the violence of the heat, and would have run into glass if I had gone on; so I slacked my fire gradually till the pots began to abate of the red colour; and watching them all night, that I might not let the fire abate too fast, in the morning I had three very good (I will not say handsome) pipkins, and two other earthen pots, as hard burnt as could be desired, and one of them perfectly glazed with the running of the sand.",-131.95,-229,-208,-52,628,129,when i saw them clear red  i let them stand in that heat about five or six hours  till i found one of them  though it did not crack  did melt or run  for the sand which was mixed with the clay melted by the violence of the heat  and would have run into glass if i had gone on  so i slacked my fire gradually till the pots began to abate of the red colour  and watching them all night  that i might not let the fire abate too fast  in the morning i had three very good  i will not say handsome  pipkins  and two other earthen pots  as hard burnt as could be desired  and one of them perfectly glazed with the running of the sand ,0.0,0.0,0.34597076342131655,0.5993207895546665,0.0,0.0,0.3459707634213165,0.5993207895546666,0.0,0.0,0.3459707634213166,0.5993207895546665,0.0,0.0,0.3459707634213166,0.5993207895546665,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
993,993,"After this experiment, I need not say that I wanted no sort of earthenware for my use; but I must needs say as to the shapes of them, they were very indifferent, as any one may suppose, when I had no way of making them but as the children make dirt pies, or as a woman would make pies that never learned to raise paste.",-131.95,-229,-208,-52,319,65,after this experiment  i need not say that i wanted no sort of earthenware for my use  but i must needs say as to the shapes of them  they were very indifferent  as any one may suppose  when i had no way of making them but as the children make dirt pies  or as a woman would make pies that never learned to raise paste ,0.0,0.0,0.2955349145838096,0.27227715573651307,0.0,0.0,0.2955349145838096,0.2722771557365131,0.0,0.0,0.2955349145838097,0.2722771557365129,0.0,0.0,0.2955349145838097,0.2722771557365129,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
994,994,"No joy at a thing of so mean a nature was ever equal to mine, when I found I had made an earthen pot that would bear the fire; and I had hardly patience to stay till they were cold before I set one on the fire again with some water in it to boil me some meat, which it did admirably well; and with a piece of a kid I made some very good broth, though I wanted oatmeal, and several other ingredients requisite to make it as good as I would have had it been.",-131.95,-229,-208,-52,456,97,no joy at a thing of so mean a nature was ever equal to mine  when i found i had made an earthen pot that would bear the fire  and i had hardly patience to stay till they were cold before i set one on the fire again with some water in it to boil me some meat  which it did admirably well  and with a piece of a kid i made some very good broth  though i wanted oatmeal  and several other ingredients requisite to make it as good as i would have had it been ,0.0,0.0,0.3290721542747292,0.48974431430631615,0.0,0.0,0.32907215427472913,0.4897443143063162,0.0,0.0,0.32907215427472924,0.4897443143063161,0.0,0.0,0.32907215427472924,0.4897443143063161,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
