,sent_no,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_raw,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100,mean_roll100,jockers_rinker_roll100_stand,jockers_roll100_stand,huliu_roll100_stand,senticnet_roll100_stand,sentiword_roll100_stand,nrc_roll100_stand,lmcd_roll100_stand,jockers_rinker_roll100_stdscale,jockers_roll100_stdscale,huliu_roll100_stdscale,senticnet_roll100_stdscale,sentiword_roll100_stdscale,nrc_roll100_stdscale,lmcd_roll100_stdscale
919,920,0.0,0.0,0.136082763487954,0.0,0.0,0.0249031457182956,0.0561341399387812,"And yet here I was perplexed again, for I neither knew how to grind or make meal of my corn, or indeed how to clean it and part it; nor, if made into meal, how to make bread of it; and if how to make it, yet I knew not how to bake it.",0.045881375767819164,0.06571074352438104,0.03177015230007594,0.16816228244253997,0.023299082311153643,0.09819843450540026,-0.008072939485878814,0.06070701876649874,0.49433317588456543,0.6811802694406132,0.6361607271789034,0.26583198524973617,0.31044302216806713,0.5796651707106213,-0.1576152099326657,0.49433317588456543,0.6811802694406132,0.6361607271789034,0.26583198524973617,0.31044302216806713,0.5796651707106213,-0.1576152099326657
920,921,0.409240203303634,0.409240203303634,0.620173672946042,0.651182356593344,0.7131997238879492,0.39489223731055895,0.0503736065850423,"These things being added to my desire of having a good quantity for store, and to secure a constant supply, I resolved not to taste any of this crop but to preserve it all for seed against the next season; and in the meantime to employ all my study and hours of working to accomplish this great work of providing myself with corn and bread.",0.04641514679072006,0.06624451454728193,0.03110070190880058,0.16852062790242717,0.024030543625549437,0.09976064457528358,-0.007329052665492583,0.061249018097795746,0.5049525773141448,0.6929227127796087,0.6235865999278839,0.2725631532760856,0.342579483789907,0.6043887398458071,-0.10866514335097067,0.5049525773141448,0.6929227127796087,0.6235865999278839,0.2725631532760856,0.342579483789907,0.6043887398458071,-0.10866514335097067
921,922,0.0721687836487032,0.0721687836487032,0.288675134594813,0.0,0.0,0.33977063341809494,-0.0180421959121758,"It might be truly said, that now I worked for my bread.",0.04842091181764753,0.0682502795742094,0.03249400296768372,0.1725106403810848,0.02542863457936151,0.10196171617043107,-0.00682315493302657,0.06317757579391306,0.5448573737165311,0.737047592493073,0.6497566418633297,0.34751162459069435,0.40400405320563376,0.6392229447989137,-0.07537549900039275,0.5448573737165311,0.737047592493073,0.6497566418633297,0.34751162459069435,0.40400405320563376,0.6392229447989137,-0.07537549900039275
922,923,0.0482807879260335,0.0482807879260335,-0.185695338177052,0.0,0.222834405812462,0.226690555205047,-0.06815018911097799,"I believe few people have thought much upon the strange multitude of little things necessary in the providing, producing, curing, dressing, making, and finishing this one article of bread.",0.04520394768710218,0.0659618026401212,0.03059084822012524,0.1730489253478635,0.02388558423389621,0.098294435749604,-0.00682315493302657,0.06145176984938368,0.4808557100421779,0.6867033257978044,0.6140101395293892,0.35762277978318946,0.3362107506321771,0.5811844884028394,-0.07537549900039275,0.4808557100421779,0.6867033257978044,0.6140101395293892,0.35762277978318946,0.3362107506321771,0.5811844884028394,-0.07537549900039275
923,924,0.27,0.27,-0.0285714285714286,-0.14285714285714302,0.14285714285714302,0.129942857142857,0.22202380952381,"I, that was reduced to a mere state of nature, found this to my daily discouragement; and was made more sensible of it every hour, even after I had got the first handful of seed-corn, which, as I have said, came up unexpectedly, and indeed to a surprise.",0.046525302121110924,0.06670380467624354,0.030011495822238835,0.17654811643757154,0.025429063803966027,0.09816711954165962,-0.006243802535140163,0.062448728552521475,0.5071441231696524,0.7030266488947263,0.6031283014288413,0.42335165266620095,0.40402291101774057,0.5791695794416023,-0.037252309190308586,0.5071441231696524,0.7030266488947263,0.6031283014288413,0.42335165266620095,0.40402291101774057,0.5791695794416023,-0.037252309190308586
924,925,-0.24253562503633302,0.0,-0.24253562503633302,0.0,0.0,-0.0019402850002906602,0.0303169531295416,"First, I had no plough to turn up the earthâ""no spade or shovel to dig it.",0.04867913399620844,0.06885763655134106,0.031794630108267566,0.1788871645344065,0.027003946278687446,0.10028901805506332,-0.004170791601492447,0.06447724827464027,0.5499947169864147,0.7504088552528093,0.6366204880200932,0.4672883772069987,0.47321474551632814,0.6127507895524185,0.09915825817792548,0.5499947169864147,0.7504088552528093,0.6366204880200932,0.4672883772069987,0.47321474551632814,0.6127507895524185,0.09915825817792548
925,926,0.00968245836551854,0.138781903239099,0.477667946032248,-0.10327955589886399,-0.10327955589886399,0.157268943744996,0.17521053909630202,"Well, this I conquered by making me a wooden spade, as I observed before; but this did my work but in a wooden manner; and though it cost me a great many days to make it, yet, for want of iron, it not only wore out soon, but made my work the harder, and made it be performed much worse.",0.04992180445013613,0.07010030700526876,0.0329956509537248,0.18205707065460108,0.02808255905022668,0.10159524038354663,-0.0037499856693881243,0.06585752097544513,0.5747177083605377,0.7777463965734053,0.6591789765036625,0.5268319548750403,0.5206031681918724,0.6334230913553331,0.1268485973934851,0.5747177083605377,0.7777463965734053,0.6591789765036625,0.5268319548750403,0.5206031681918724,0.6334230913553331,0.1268485973934851
926,927,0.0,0.0,0.21320071635560997,0.0,0.0,-0.0987119316726476,0.0732877462472411,"However, this I bore with, and was content to work it out with patience, and bear with the badness of the performance.",0.04902939723349435,0.06920789978862697,0.03419549277700514,0.1804500228622958,0.02678309896988058,0.09951463989874393,-0.003643333062874316,0.06507674549531035,0.5569632217631412,0.7581143057945235,0.6817153196945004,0.4966451381653043,0.4635119069326896,0.6004954647061446,0.13386667063647073,0.5569632217631412,0.7581143057945235,0.6817153196945004,0.4966451381653043,0.4635119069326896,0.6004954647061446,0.13386667063647073
927,928,-0.266173278684609,-0.266173278684609,-0.154303349962092,-0.34718253741470695,-0.0694365074829413,-0.21892559292621602,-0.0221811065570507,"When the corn was sown, I had no harrow, but was forced to go over it myself, and drag a great heavy bough of a tree over it, to scratch it, as it may be called, rather than rake or harrow it.",0.04802142929503129,0.06868505064420816,0.03436773470242742,0.17770629517077338,0.02672281991556633,0.09752835072603497,-0.003158214268830067,0.06426763802645878,0.5369096487750246,0.7466121331591233,0.6849504987554824,0.4451069043168855,0.46086357068107137,0.5690604108483693,0.16578899620767545,0.5369096487750246,0.7466121331591233,0.6849504987554824,0.4451069043168855,0.46086357068107137,0.5690604108483693,0.16578899620767545
928,929,0.291998558035373,0.291998558035373,0.0,0.0,-0.162221421130763,0.313087342782372,0.0540738070435875,"When it was growing, and grown, I have observed already how many things I wanted to fence it, secure it, mow or reap it, cure and carry it home, thrash, part it from the chaff, and save it.",0.04766690947621928,0.06833053082539614,0.034284741636354116,0.1753586727767459,0.025355986017187606,0.09700586179464166,-0.0028017114695833337,0.06360014157956591,0.5298564590940902,0.7388130419639386,0.6833916597625439,0.401009120012337,0.4008122675510336,0.5607914901272036,0.1892479892714693,0.5298564590940902,0.7388130419639386,0.6833916597625439,0.401009120012337,0.4008122675510336,0.5607914901272036,0.1892479892714693
929,930,0.0919238815542512,0.0919238815542512,0.28284271247461895,0.14142135623731,0.28284271247461895,0.5591093318842031,0.268700576850888,"Then I wanted a mill to grind it, sieves to dress it, yeast and salt to make it into bread, and an oven to bake it; but all these things I did without, as shall be observed; and yet the corn was an inestimable comfort and advantage to me too.",0.045849683576362356,0.06651330492553922,0.034689459822326935,0.1715166839317032,0.025427585283577282,0.09568333708125519,-0.002592161767622112,0.06244112755044887,0.49370265813664826,0.6988358396661154,0.6909933850547333,0.3288411274850035,0.40395795281312347,0.5398611864409367,0.20303701144805578,0.49370265813664826,0.6988358396661154,0.6909933850547333,0.3288411274850035,0.40395795281312347,0.5398611864409367,0.20303701144805578
930,931,-0.29824045403173,-0.29824045403173,-0.22941573387056197,0.0,-0.458831467741123,-0.7358509663898269,0.0358462084172753,"All this, as I said, made everything laborious and tedious to me; but that there was no help for.",0.046293352454304305,0.06695697380348117,0.03422989298902207,0.1734361756605868,0.024370199898329295,0.09430273249105765,-0.0007189498887803881,0.06269576820114298,0.5025294728465793,0.708596123452589,0.6823614506834432,0.3648968971224114,0.3575021469027518,0.518011709413399,0.3263001795511233,0.5025294728465793,0.708596123452589,0.6823614506834432,0.3648968971224114,0.3575021469027518,0.518011709413399,0.3263001795511233
931,932,-0.11793237883215699,-0.11793237883215699,0.107211253483779,-0.19298025627080304,-0.19298025627080304,0.0576367698728798,0.217772858638927,"Neither was my time so much loss to me, because, as I had divided it, a certain part of it was every day appointed to these works; and as I had resolved to use none of the corn for bread till I had a greater quantity by me, I had the next six months to apply myself wholly, by labour and invention, to furnish myself with utensils proper for the performing all the operations necessary for making the corn, when I had it, fit for my use.",0.046145126150029386,0.06741888312134495,0.03419153319553527,0.1725605841022156,0.023892101951636838,0.0932419428962823,-0.0007189498887803881,0.06239017450403771,0.4995805030449522,0.7187576791760374,0.6816409478188367,0.34844976841118064,0.3364971039661284,0.5012236311709685,0.3263001795511233,0.4995805030449522,0.7187576791760374,0.6816409478188367,0.34844976841118064,0.3364971039661284,0.5012236311709685,0.3263001795511233
932,933,0.011000000000000001,0.011000000000000001,0.2,0.0,0.97,1.0910288000000001,0.24125,"CHAPTER IX. A BOAT   But first I was to prepare more land, for I had now seed enough to sow above an acre of ground.",0.04733510579884276,0.06808285535502791,0.036306334464006815,0.17375667294419533,0.022639304989669876,0.093238352360299,-0.00018935193766667324,0.06302418199633929,0.5232552081930533,0.7333644225138752,0.721362756345558,0.3709171242759428,0.28145596823434327,0.5011668072736405,0.36114937200634883,0.5232552081930533,0.7333644225138752,0.721362756345558,0.3709171242759428,0.28145596823434327,0.5011668072736405,0.36114937200634883
933,934,-0.164131357650214,-0.132105726889197,-0.20016019225635898,0.0,0.0,-0.5167655779597771,0.00550440528704987,"Before I did this, I had a weekâs work at least to make me a spade, which, when it was done, was but a sorry one indeed, and very heavy, and required double labour to work with it.",0.045107020009805744,0.06585476956599089,0.03336731136173628,0.17465811073145185,0.023527792010094424,0.09282085563942453,-0.0016588634888019401,0.06195385654710026,0.4789273290123244,0.6843487022711406,0.6661597854260369,0.38784974904879294,0.3204912917318843,0.494559495465041,0.26445094114385115,0.4789273290123244,0.6843487022711406,0.6661597854260369,0.38784974904879294,0.3204912917318843,0.494559495465041,0.26445094114385115
934,935,-0.0843815925694518,0.14626142712038298,-0.11813422959723299,0.0,0.225017580185205,0.21778326498225,0.0357590437844321,"However, I got through that, and sowed my seed in two large flat pieces of ground, as near my house as I could find them to my mind, and fenced them in with a good hedge, the stakes of which were all cut off that wood which I had set before, and knew it would grow; so that, in a yearâs time, I knew I should have a quick or living hedge, that would want but little repair.",0.04578665623940908,0.06653440579559422,0.03407183290544952,0.17625352865337596,0.024168818209878734,0.0955629844006914,-0.0017945923440798902,0.0629405191229027,0.4924487260882079,0.6993000382838629,0.6793926457801228,0.41781811004909997,0.3486545225993687,0.5379564824092017,0.2555195602928457,0.4924487260882079,0.6993000382838629,0.6793926457801228,0.41781811004909997,0.3486545225993687,0.5379564824092017,0.2555195602928457
935,936,0.0472455591261534,0.0472455591261534,0.0,0.188982236504614,0.0,1.04431583892449,0.147642372269229,"This work did not take me up less than three months, because a great part of that time was the wet season, when I could not go abroad.",0.046802503422704284,0.06832626467636685,0.03697857759428926,0.17945193705076443,0.02477791531132562,0.09323494930825915,0.001430899461218318,0.06442900668927541,0.5126590570497711,0.7387191908347036,0.7339893389481787,0.47789707504139034,0.37541496124374263,0.5011129505011106,0.46776695371498267,0.5126590570497711,0.7387191908347036,0.7339893389481787,0.47789707504139034,0.37541496124374263,0.5011129505011106,0.46776695371498267
936,937,0.261111111111111,0.15,0.222222222222222,-0.111111111111111,0.222222222222222,-0.0393551111111111,-0.00810185185185185,"Within-doors, that is when it rained and I could not go out, I found employment in the following occupationsâ""always observing, that all the while I was at work I diverted myself with talking to my parrot, and teaching him to speak; and I quickly taught him to know his own name, and at last to speak it out pretty loud, âPoll,â which was the first word I ever heard spoken in the island by any mouth but my own.",0.04717395149958133,0.06869771275324389,0.03711998030922139,0.17882162634715992,0.02509980591271192,0.0918842383353756,0.001430899461218318,0.06431831637407319,0.5200490352789471,0.7468906872422885,0.7366452724637436,0.46605730663437867,0.38955709665718763,0.47973657048441093,0.46776695371498267,0.5200490352789471,0.7468906872422885,0.7366452724637436,0.46605730663437867,0.38955709665718763,0.47973657048441093,0.46776695371498267
937,938,0.28747483786830397,0.28747483786830397,0.170103454359943,0.136082763487954,0.170103454359943,0.289550100011495,0.17159185958559198,"This, therefore, was not my work, but an assistance to my work; for now, as I said, I had a great employment upon my hands, as follows: I had long studied to make, by some means or other, some earthen vessels, which, indeed, I wanted sorely, but knew not where to come at them.",0.04652064341491439,0.06804440466857695,0.03711919262752023,0.17927936827889523,0.02730234319169387,0.09057722832519113,0.001430899461218318,0.0643248685668586,0.5070514379748386,0.7325185448104695,0.7366304776259591,0.4746555399039898,0.4863246950846488,0.45905180281447205,0.46776695371498267,0.5070514379748386,0.7325185448104695,0.7366304776259591,0.4746555399039898,0.4863246950846488,0.45905180281447205,0.46776695371498267
938,939,0.115406688610503,0.115406688610503,0.22463862182774105,0.10216413468858199,0.10216413468858199,0.67743496574702,0.026740263025382998,"However, considering the heat of the climate, I did not doubt but if I could find out any clay, I might make some pots that might, being dried in the sun, be hard enough and strong enough to bear handling, and to hold anything that was dry, and required to be kept so; and as this was necessary in the preparing corn, meal, &c., which was the thing I was doing, I resolved to make some as large as I could, and fit only to stand like jars, to hold what should be put into them.",0.04866381016588192,0.07031187962221298,0.03908484015042504,0.1787509536336617,0.0268345794554886,0.09242438857537523,0.003874344604025558,0.065706399458153,0.5496898486089751,0.7824007883630695,0.7735507668748303,0.4647297890216695,0.46577368157128735,0.48828499944378617,0.6285532442518053,0.5496898486089751,0.7824007883630695,0.7735507668748303,0.4647297890216695,0.46577368157128735,0.48828499944378617,0.6285532442518053
939,940,-0.182781538753483,-0.182781538753483,-0.7137183894183609,-0.0870388279778489,0.0696310623822791,-0.39393773542774396,-0.12735086115579,"It would make the reader pity me, or rather laugh at me, to tell how many awkward ways I took to raise this paste; what odd, misshapen, ugly things I made; how many of them fell in and how many fell out, the clay not being stiff enough to bear its own weight; how many cracked by the over-violent heat of the sun, being set out too hastily; and how many fell in pieces with only removing, as well before as after they were dried; and, in a word, how, after having laboured hard to find the clayâ""to dig it, to temper it, to bring it home, and work itâ""I could not make above two large earthen ugly things (I cannot call them jars) in about two monthsâ labour.",0.050794405328423595,0.07244247478475464,0.04165020987673202,0.17864378617084103,0.027502753133001816,0.09530295582766657,0.004187542130009933,0.06721773246448995,0.5920781468571373,0.8292718096457828,0.8217354954296138,0.4627167533341781,0.4951296260642154,0.5338412647913923,0.6491626156373573,0.5920781468571373,0.8292718096457828,0.8217354954296138,0.4627167533341781,0.4951296260642154,0.5338412647913923,0.6491626156373573
940,941,0.0927601446982725,0.0927601446982725,-0.0843274042711568,0.210818510677892,0.295145914949049,0.0855079879309529,-0.12820400680599303,"However, as the sun baked these two very dry and hard, I lifted them very gently up, and set them down again in two great wicker baskets, which I had made on purpose for them, that they might not break; and as between the pot and the basket there was a little room to spare, I stuffed it full of the rice and barley straw; and these two pots being to stand always dry I thought would hold my dry corn, and perhaps the meal, when the corn was bruised.",0.04674542968405878,0.06790838034634558,0.037935313972710126,0.17873824572255104,0.02592098144939668,0.09332144303125187,0.0022190738845473492,0.06468412401298021,0.5115235721400253,0.7295261420235096,0.7519594904705716,0.4644910833743963,0.42563511691621136,0.5024818019644286,0.5196312823233501,0.5115235721400253,0.7295261420235096,0.7519594904705716,0.4644910833743963,0.42563511691621136,0.5024818019644286,0.5196312823233501
941,942,0.24797048554642104,0.24797048554642104,0.0291729982995789,0.291729982995789,0.291729982995789,0.17629242872435502,-0.0202995446501237,"Though I miscarried so much in my design for large pots, yet I made several smaller things with better success; such as little round pots, flat dishes, pitchers, and pipkins, and any things my hand turned to; and the heat of the sun baked them quite hard.",0.04636870341859033,0.0670225645329468,0.03742622442477981,0.17844160676081133,0.025142498682353215,0.09383053257918218,0.0022190738845473492,0.0643501720404587,0.5040285840825367,0.7100390557049391,0.7423973827456891,0.458919011398766,0.3914327864935543,0.5105386637635564,0.5196312823233501,0.5040285840825367,0.7100390557049391,0.7423973827456891,0.458919011398766,0.3914327864935543,0.5105386637635564,0.5196312823233501
942,943,-0.0456435464587638,-0.0456435464587638,0.0,0.0,0.0,0.143868458438024,-0.370283270646722,"But all this would not answer my end, which was to get an earthen pot to hold what was liquid, and bear the fire, which none of these could do.",0.046196452845336834,0.06685031395969332,0.03862606624806015,0.17966795079444953,0.024263440183108786,0.0920325248546595,0.0022190738845473492,0.06426511753855078,0.5006016502375467,0.7062497106304424,0.764933725936527,0.48195468136687003,0.3528117013201629,0.4820833560300998,0.5196312823233501,0.5006016502375467,0.7062497106304424,0.764933725936527,0.48195468136687003,0.3528117013201629,0.4820833560300998,0.5196312823233501
943,944,-0.0901387818865997,-0.0901387818865997,-0.138675049056307,-0.138675049056307,-0.138675049056307,0.22243477868631698,-0.140408487169511,"It happened after some time, making a pretty large fire for cooking my meat, when I went to put it out after I had done with it, I found a broken piece of one of my earthenware vessels in the fire, burnt as hard as a stone, and red as a tile.",0.04580284443908827,0.06645670555344474,0.03788960610437584,0.18031497092463683,0.024242125833344046,0.09029089508334841,0.001850843812705196,0.0638354273929919,0.49277079113752664,0.6975907085306142,0.751100970466254,0.4941083199649208,0.3518752638494064,0.45452028695954655,0.49540059824603705,0.49277079113752664,0.6975907085306142,0.751100970466254,0.4941083199649208,0.3518752638494064,0.45452028695954655,0.49540059824603705
944,945,-0.174,-0.174,-0.56,-0.2,-0.2,0.22564,0.0875,"I was agreeably surprised to see it, and said to myself, that certainly they might be made to burn whole, if they would burn broken.",0.04558589680975365,0.06623975792411013,0.03788960610437584,0.18029466407221612,0.022920948224106726,0.08826730415348435,0.001850843812705196,0.06329271730010742,0.48845460710681793,0.6928180716962913,0.751100970466254,0.4937268756575947,0.29382985160506814,0.42249489471536167,0.49540059824603705,0.48845460710681793,0.6928180716962913,0.751100970466254,0.4937268756575947,0.29382985160506814,0.42249489471536167,0.49540059824603705
945,946,-0.0942809041582063,-0.0942809041582063,-0.235702260395516,0.0,0.235702260395516,-0.0747176165453785,-0.0917555227968258,"This set me to study how to order my fire, so as to make it burn some pots.",0.04599020429280932,0.06664406540716579,0.038419204055489556,0.18417800361767922,0.023001143350194302,0.08951488107228366,0.001850843812705196,0.06422833508690387,0.49649832487968804,0.7017124430795697,0.7610482826434815,0.5666716005387424,0.2973531925406046,0.44223907304196813,0.49540059824603705,0.49649832487968804,0.7017124430795697,0.7610482826434815,0.5666716005387424,0.2973531925406046,0.44223907304196813,0.49540059824603705
946,947,0.0774596669241483,0.0774596669241483,0.258198889747161,0.129099444873581,0.129099444873581,0.487899077038479,-0.0518703126724208,"I had no notion of a kiln, such as the potters burn in, or of glazing them with lead, though I had some lead to do it with; but I placed three large pipkins and two or three pots in a pile, one upon another, and placed my firewood all round it, with a great heap of embers under them.",0.04649668787120933,0.06715054898556581,0.04001752407702083,0.1866305883437108,0.02268847618469267,0.08861150733927678,0.0024844547104554263,0.0648685410731331,0.5065748412242596,0.7128545891802924,0.7910691469233558,0.6127409993110158,0.28361628511050685,0.42794226150971715,0.5370941661138721,0.5065748412242596,0.7128545891802924,0.7910691469233558,0.6127409993110158,0.28361628511050685,0.42794226150971715,0.5370941661138721
947,948,0.21974010622941398,0.050709255283711,0.811348084539376,0.0,0.338061701891407,0.157773396272719,-0.20213272592257,"I plied the fire with fresh fuel round the outside and upon the top, till I saw the pots in the inside red-hot quite through, and observed that they did not crack at all.",0.04700610045120849,0.06765996156556496,0.03991758604437391,0.1851433390145348,0.023233615321472993,0.08851156930662986,0.0026519227198674175,0.06487487063195034,0.5167096302034154,0.7240611704673441,0.7891920346591821,0.5848044792420564,0.3075667560416658,0.42636064012152247,0.5481140820289904,0.5167096302034154,0.7240611704673441,0.7891920346591821,0.5848044792420564,0.3075667560416658,0.42636064012152247,0.5481140820289904
948,949,-0.0660338179744218,0.11445861782233098,-0.0396202907846531,0.0704360725060499,-0.0176090181265125,-0.0121854405435466,-0.20860921622792497,"When I saw them clear red, I let them stand in that heat about five or six hours, till I found one of them, though it did not crack, did melt or run; for the sand which was mixed with the clay melted by the violence of the heat, and would have run into glass if I had gone on; so I slacked my fire gradually till the pots began to abate of the red colour; and watching them all night, that I might not let the fire abate too fast, in the morning I had three very good (I will not say handsome) pipkins, and two other earthen pots, as hard burnt as could be desired, and one of them perfectly glazed with the running of the sand.",0.04712079600607734,0.06777465712043382,0.03996156758782004,0.17886420116030863,0.018581558605610296,0.0878753849954552,0.0026524839630103552,0.06326152134838796,0.5189915040539688,0.7265843611174522,0.7900181295142978,0.46685703274527895,0.10318049641365584,0.4162923739495973,0.5481510135734973,0.5189915040539688,0.7265843611174522,0.7900181295142978,0.46685703274527895,0.10318049641365584,0.4162923739495973,0.5481510135734973
949,950,0.0976773534890017,0.0976773534890017,0.0558156305651438,0.0,0.279078152825719,-0.439897496547845,-0.0612421502034217,"After this experiment, I need not say that I wanted no sort of earthenware for my use; but I must needs say as to the shapes of them, they were very indifferent, as any one may suppose, when I had no way of making them but as the children make dirt pies, or as a woman would make pies that never learned to raise paste.",0.0454896761300349,0.06614353724439137,0.03716550126400929,0.17730614955178425,0.01797828366574887,0.08608797421666911,0.001040048114368278,0.061601595741000874,0.48654029182944086,0.6907013103301596,0.7375002817154381,0.43759056129618323,0.07667585212048669,0.38800477370029474,0.4420477193804893,0.48654029182944086,0.6907013103301596,0.7375002817154381,0.43759056129618323,0.07667585212048669,0.38800477370029474,0.4420477193804893
950,951,0.22337615632939603,0.350294426971099,0.258913272109073,0.28429692623741304,0.26399000293474106,0.795016047299624,0.280931053699995,"No joy at a thing of so mean a nature was ever equal to mine, when I found I had made an earthen pot that would bear the fire; and I had hardly patience to stay till they were cold before I set one on the fire again with some water in it to boil me some meat, which it did admirably well; and with a piece of a kid I made some very good broth, though I wanted oatmeal, and several other ingredients requisite to make it as good as I would have had it been.",0.04364974425541296,0.06430360536976942,0.03622314417434093,0.17661371162778747,0.017184268537089868,0.08520368435646378,0.0006867811196357772,0.060552134205785736,0.44993475435852326,0.6502245986721503,0.7198002129488543,0.424583793983696,0.04179111357435063,0.3740099839368647,0.41880165231844235,0.44993475435852326,0.6502245986721503,0.7198002129488543,0.424583793983696,0.04179111357435063,0.3740099839368647,0.41880165231844235
951,952,-0.340664984374601,-0.340664984374601,-0.32444284226152503,-0.162221421130763,-0.32444284226152503,0.0407175767038214,-0.0010138838820672599,"My next concern was to get me a stone mortar to stamp or beat some corn in; for as to the mill, there was no thought of arriving at that perfection of art with one pair of hands.",0.04314826691373112,0.06255247922551067,0.03553102825975759,0.17847110550745532,0.017505251049955622,0.08549205119127778,-0.0005885042361501269,0.060301668273076856,0.43995783734602656,0.6117015267064958,0.7068003645719684,0.4594731164243742,0.05589335248019448,0.3785736834765504,0.3348839092349327,0.43995783734602656,0.6117015267064958,0.7068003645719684,0.4594731164243742,0.05589335248019448,0.3785736834765504,0.3348839092349327
952,953,-0.0390434404721515,-0.0390434404721515,0.0,0.0,-0.312347523777212,0.41183021010025395,0.078086880944303,"To supply this want, I was at a great loss; for, of all the trades in the world, I was as perfectly unqualified for a stone-cutter as for any whatever; neither had I any tools to go about it with.",0.04411449385019536,0.06351870616197493,0.03567865522848801,0.17916739197853612,0.01782292161100204,0.08549205119127778,-0.00044087726741970633,0.060764763250579217,0.45918097099352595,0.6329575795217671,0.7095732067641467,0.47255217491947615,0.06985008210148588,0.3785736834765504,0.3445982229592382,0.45918097099352595,0.6329575795217671,0.7095732067641467,0.47255217491947615,0.06985008210148588,0.3785736834765504,0.3445982229592382
953,954,-0.13558153613666,-0.13558153613666,0.108465228909328,0.216930457818656,-0.108465228909328,0.7296998274875051,0.19591531971747397,"I spent many a day to find out a great stone big enough to cut hollow, and make fit for a mortar, and could find none at all, except what was in the solid rock, and which I had no way to dig or cut out; nor indeed were the rocks in the island of hardness sufficient, but were all of a sandy, crumbling stone, which neither would bear the weight of a heavy pestle, nor would break the corn without filling it with sand.",0.04308156787632995,0.0628776468866545,0.03468965832263635,0.17885852018647877,0.017479238759178218,0.08572561653015479,-6.76708878530443e-05,0.06037779681051136,0.4386308566319365,0.6188548989819406,0.6909971134387667,0.46675032122334675,0.05475051284149847,0.3822700933990264,0.36915636356322995,0.4386308566319365,0.6188548989819406,0.6909971134387667,0.46675032122334675,0.05475051284149847,0.3822700933990264,0.36915636356322995
954,955,0.29350306236741,0.29350306236741,0.08728715609439701,0.414613991448386,0.109108945117996,0.29132088346505,0.15411638497917002,"So, after a great deal of time lost in searching for a stone, I gave it over, and resolved to look out for a great block of hard wood, which I found, indeed, much easier; and getting one as big as I had strength to stir, I rounded it, and formed it on the outside with my axe and hatchet, and then with the help of fire and infinite labour, made a hollow place in it, as the Indians in Brazil make their canoes.",0.04288842559633471,0.06128768355119992,0.03647878844870499,0.17907872055699375,0.019494979809942862,0.08712243758561414,-0.001619694282807877,0.06067590589514036,0.43478828122732444,0.5838772520572549,0.7246019184654114,0.47088656922790456,0.14331129335382697,0.4043762125438811,0.2670283967309336,0.43478828122732444,0.5838772520572549,0.7246019184654114,0.47088656922790456,0.14331129335382697,0.4043762125438811,0.2670283967309336
955,956,0.16774474022257901,0.16774474022257901,0.11669199319831598,0.11669199319831598,0.26255698469620997,0.133962408191666,0.0364662478744736,"After this, I made a great heavy pestle or beater of the wood called the iron-wood; and this I prepared and laid by against I had my next crop of corn, which I proposed to myself to grind, or rather pound into meal to make bread.",0.04358816241660582,0.06062311564487481,0.03678822348272166,0.1766165887594137,0.019599061604449377,0.08805072291508415,-0.0015353047074015138,0.06053293858796399,0.4487095805686263,0.5692574045006624,0.730413963008752,0.42463783807962546,0.14788408555604174,0.41906727552111867,0.272581493279677,0.4487095805686263,0.5692574045006624,0.730413963008752,0.42463783807962546,0.14788408555604174,0.41906727552111867,0.272581493279677
956,957,0.0904194430179465,-0.0821994936526786,0.00821994936526787,-0.16439898730535699,-0.16439898730535699,-0.345895469290472,0.0863094683353126,"My next difficulty was to make a sieve or searce, to dress my meal, and to part it from the bran and the husk; without which I did not see it possible I could have any bread.",0.04439136713057715,0.06057299200080038,0.03947011260800835,0.1772757495071338,0.01936300645815605,0.08868454107801162,-0.0006606738527302378,0.06129958498999387,0.4646893788750916,0.5681547330830773,0.7807872476822226,0.437019526271447,0.13751309668732825,0.4290980949815541,0.33013492398615846,0.4646893788750916,0.5681547330830773,0.7807872476822226,0.437019526271447,0.13751309668732825,0.4290980949815541,0.33013492398615846
957,958,0.075,0.075,0.3,-0.3,0.0,0.251166666666667,0.4420833333333329,"This was a most difficult thing even to think on, for to be sure I had nothing like the necessary thing to make itâ""I mean fine thin canvas or stuff to searce the meal through.",0.045096285389177655,0.06127791025940089,0.04054412315841003,0.17682715897186038,0.019442336424541472,0.08922154635321246,-0.0001236685775294008,0.06175509885415336,0.47871376319336256,0.58366224914353,0.8009601320448122,0.42859319300938786,0.1409984271758078,0.4375967516624569,0.3654715414062041,0.47871376319336256,0.58366224914353,0.8009601320448122,0.42859319300938786,0.1409984271758078,0.4375967516624569,0.3654715414062041
958,959,-0.0917662935482247,-0.0917662935482247,0.0,0.0,0.22941573387056197,0.165408744120675,-0.0430154501007303,And here I was at a full stop for many months; nor did I really know what to do.,0.044124476129092656,0.06030610099931589,0.03903451654080225,0.17920623076310946,0.019269863868479783,0.0867684355995998,-0.0008784718863332922,0.06111873600200951,0.4593795689357977,0.5622833906381703,0.7726055505012582,0.4732817233975973,0.13342091409396356,0.3987737697329267,0.3158031359317655,0.4593795689357977,0.5622833906381703,0.7726055505012582,0.4732817233975973,0.13342091409396356,0.3987737697329267,0.3158031359317655
