,sent_clean
1326, i  sorry about the clock   he said 
1327,my own face had now assumed a deep tropical burn 
1328,i could not muster up a single commonplace out of the thousand in my head 
1329, it is an old clock   i told them idiotically 
1330,i think we all believed for a moment that it had smashed in pieces on the floor 
1331, we have not met for many years   said daisy  her voice as matter of fact as it could ever be 
1332, five years next november  
1333,the automatic quality of gatsby own answer set us all back at least another minute 
1334,i had them both on their feet with the desperate suggestion that they help me make tea in the kitchen when the demoniac finn brought it in on a tray 
1335,amid the welcome confusion of cups and cakes a certain physical decency established itself 
1336,gatsby got himself into a shadow and while daisy and i talked looked conscientiously from one to the other of us with tense unhappy eyes 
1337,however  as calmness was not an end in itself i made an excuse at the first possible moment and got to my feet 
1338, where are you going   demanded gatsby in immediate alarm 
1339, i  be back  
1340, I have got to speak to you about something before you go  
1341,he followed me wildly into the kitchen  closed the door and whispered   oh  god   in a miserable way 
1342, what is the matter  
1343, this is a terrible mistake   he said  shaking his head from side to side   a terrible  terrible mistake  
1344, you are just embarrassed  that is all   and luckily i added   daisy own embarrassed too  
1345, she is embarrassed   he repeated incredulously 
1346, just as much as you are  
1347, do not talk so loud  
1348, you are acting like a little boy   i broke out impatiently 
1349, not only that but you are rude  daisy own sitting in there all alone  
1350,he raised his hand to stop my words  looked at me with unforgettable reproach and opening the door cautiously went back into the other room 
1351,i walked out the back way just as gatsby had when he had made his nervous circuit of the house half an hour before and ran for a huge black knotted tree whose massed leaves made a fabric against the rain 
1352,once more it was pouring and my irregular lawn  well shaved by gatsby own gardener  abounded in small muddy swamps and prehistoric marshes 
1353,there was nothing to look at from under the tree except gatsby own enormous house  so i stared at it  like kant at his church steeple  for half an hour 
1354,a brewer had built it early in the  period  craze  a decade before  and there was a story that he would agreed to pay five years  taxes on all the neighboring cottages if the owners would have their roofs thatched with straw 
1355,perhaps their refusal took the heart out of his plan to found a family he went into an immediate decline 
1356,his children sold his house with the black wreath still on the door 
1357,americans  while occasionally willing to be serfs  have always been obstinate about being peasantry 
1358,after half an hour the sun shone again and the grocer own automobile rounded gatsby own drive with the raw material for his servants  dinner i felt sure he would not eat a spoonful 
1359,a maid began opening the upper windows of his house  appeared momentarily in each  and  leaning from a large central bay  spat meditatively into the garden 
1360,it was time i went back 
1361,while the rain continued it had seemed like the murmur of their voices  rising and swelling a little  now and then  with gusts of emotion 
1362,but in the new silence i felt that silence had fallen within the house too 
1363,i went in after making every possible noise in the kitchen short of pushing over the stove but i do not believe they heard a sound 
1364,they were sitting at either end of the couch looking at each other as if some question had been asked or was in the air  and every vestige of embarrassment was gone 
1365,daisy own face was smeared with tears and when i came in she jumped up and began wiping at it with her handkerchief before a mirror 
1366,but there was a change in gatsby that was simply confounding 
1367,he literally glowed  without a word or a gesture of exultation a new well being radiated from him and filled the little room 
1368, oh  hello  old sport   he said  as if he had not seen me for years 
1369,i thought for a moment he was going to shake hands 
1370, it is stopped raining  
1371, has it  
1372,when he realized what i was talking about  that there were twinkle bells of sunshine in the room  he smiled like a weather man  like an ecstatic patron of recurrent light  and repeated the news to daisy 
1373, what do you think of that  it is stopped raining  
1374, i  glad  jay  
1375,her throat  full of aching  grieving beauty  told only of her unexpected joy 
1376, i want you and daisy to come over to my house   he said   I would like to show her around  
1377, you are sure you want me to come  
1378, absolutely  old sport  
1379,daisy went upstairs to wash her face too late i thought with humiliation of my towels while gatsby and i waited on the lawn 
1380, my house looks well  does not it   he demanded 
1381, see how the whole front of it catches the light  
1382,i agreed that it was splendid 
1383, yes  
1384,his eyes went over it  every arched door and square tower 
1385, it took me just three years to earn the money that bought it  
1386, i thought you inherited your money  
1387, i did  old sport   he said automatically   but i lost most of it in the big panic the panic of the war  
1388,i think he hardly knew what he was saying  for when i asked him what business he was in he answered  that is my affair   before he realized that it was not the appropriate reply 
1389, oh  I have been in several things   he corrected himself 
1390, i was in the drug business and then i was in the oil business  but i  not in either one now  
1391,he looked at me with more attention 
1392, do you mean you have been thinking over what i proposed the other night  
1393,before i could answer  daisy came out of the house and two rows of brass buttons on her dress gleamed in the sunlight 
1394, that huge place there   she cried pointing 
1395, do you like it  
1396, i love it  but i do not see how you live there all alone  
1397, i keep it always full of interesting people  night and day  people who do interesting things  celebrated people  
1398,instead of taking the short cut along the sound we went down the road and entered by the big postern 
1399,with enchanting murmurs daisy admired this aspect or that of the feudal silhouette against the sky  admired the gardens  the sparkling odor of jonquils and the frothy odor of hawthorn and plum blossoms and the pale gold odor of kiss me at the gate 
1400,it was strange to reach the marble steps and find no stir of bright dresses in and out the door  and hear no sound but bird voices in the trees 
1401,and inside as we wandered through marie antoinette music rooms and restoration salons i felt that there were guests concealed behind every couch and table  under orders to be breathlessly silent until we had passed through 
1402,as gatsby closed the door of  the merton college library  i could have sworn i heard the owl eyed man break into ghostly laughter 
1403,we went upstairs  through period bedrooms swathed in rose and lavender silk and vivid with new flowers  through dressing rooms and poolrooms  and bathrooms with sunken baths intruding into one chamber where a dishevelled man in pajamas was doing liver exercises on the floor 
1404,it was mr  klipspringer  the  boarder  
1405,i had seen him wandering hungrily about the beach that morning 
1406,finally we came to gatsby own own apartment  a bedroom and a bath and an adam study  where we sat down and drank a glass of some chartreuse he took from a cupboard in the wall 
1407,he had not once ceased looking at daisy and i think he revalued everything in his house according to the measure of response it drew from her well loved eyes 
1408,sometimes  too  he stared around at his possessions in a dazed way as though in her actual and astounding presence none of it was any longer real 
1409,once he nearly toppled down a flight of stairs 
1410,his bedroom was the simplest room of all except where the dresser was garnished with a toilet set of pure dull gold 
1411,daisy took the brush with delight and smoothed her hair  whereupon gatsby sat down and shaded his eyes and began to laugh 
1412, it is the funniest thing  old sport   he said hilariously 
1413, i cannot when i try to  
1414,he had passed visibly through two states and was entering upon a third 
1415,after his embarrassment and his unreasoning joy he was consumed with wonder at her presence 
1416,he had been full of the idea so long  dreamed it right through to the end  waited with his teeth set  so to speak  at an inconceivable pitch of intensity 
1417,now  in the reaction  he was running down like an overwound clock 
1418,recovering himself in a minute he opened for us two hulking patent cabinets which held his massed suits and dressing gowns and ties  and his shirts  piled like bricks in stacks a dozen high 
1419, I have got a man in england who buys me clothes  he sends over a selection of things at the beginning of each season  spring and fall  
1420,he took out a pile of shirts and began throwing them  one by one before us  shirts of sheer linen and thick silk and fine flannel which lost their folds as they fell and covered the table in many colored disarray 
1421,while we admired he brought more and the soft rich heap mounted higher shirts with stripes and scrolls and plaids in coral and apple green and lavender and faint orange with monograms of indian blue 
1422,suddenly with a strained sound  daisy bent her head into the shirts and began to cry stormily 
1423, they are such beautiful shirts   she sobbed  her voice muffled in the thick folds 
1424, it makes me sad because I have never seen such such beautiful shirts before  
1425,after the house  we were to see the grounds and the swimming pool  and the hydroplane and the midsummer flowers but outside gatsby own window it began to rain again so we stood in a row looking at the corrugated surface of the sound 
1426, if it was not for the mist we could see your home across the bay   said gatsby 
1427, you always have a green light that burns all night at the end of your dock  
1428,daisy put her arm through his abruptly but he seemed absorbed in what he had just said 
1429,possibly it had occurred to him that the colossal significance of that light had now vanished forever 
1430,compared to the great distance that had separated him from daisy it had seemed very near to her  almost touching her 
1431,it had seemed as close as a star to the moon 
1432,now it was again a green light on a dock 
1433,his count of enchanted objects had diminished by one 
1434,i began to walk about the room  examining various indefinite objects in the half darkness 
1435,a large photograph of an elderly man in yachting costume attracted me  hung on the wall over his desk 
1436, who is this  
1437, that  that is mr  dan cody  old sport  
1438,the name sounded faintly familiar 
1439, he is dead now  he used to be my best friend years ago  
1440,there was a small picture of gatsby  also in yachting costume  on the bureau gatsby with his head thrown back defiantly taken apparently when he was about eighteen 
1441, i adore it   exclaimed daisy 
1442, the pompadour  you never told me you had a pompadour or a yacht  
1443, look at this   said gatsby quickly 
1444, here is a lot of clippings about you  
1445,they stood side by side examining it 
1446,i was going to ask to see the rubies when the phone rang and gatsby took up the receiver 
1447, yes        well  i cannot talk now        i cannot talk now  old sport        i said a small town        he must know what a small town is        well  he is no use to us if detroit is his idea of a small town        
1448,he rang off 
1449, come here quick   cried daisy at the window 
1450,the rain was still falling  but the darkness had parted in the west  and there was a pink and golden billow of foamy clouds above the sea 
1451, look at that   she whispered  and then after a moment   I would like to just get one of those pink clouds and put you in it and push you around  
1452,i tried to go then  but they would not hear of it  perhaps my presence made them feel more satisfactorily alone 
1453, i know what we  do   said gatsby   we  have klipspringer play the piano  
1454,he went out of the room calling  ewing   and returned in a few minutes accompanied by an embarrassed  slightly worn young man with she will rimmed glasses and scanty blonde hair 
1455,he was now decently clothed in a  sport shirt  open at the neck  sneakers and duck trousers of a nebulous hue 
1456, did we interrupt your exercises   inquired daisy politely 
1457, i was asleep   cried mr  klipspringer  in a spasm of embarrassment 
1458, that is  I would been asleep  then i got up        
1459, klipspringer plays the piano   said gatsby  cutting him off 
1460, do not you  ewing  old sport  
1461, i do not play well  i do not i hardly play at all  i  all out of prac  
1462, we  go downstairs   interrupted gatsby 
1463,he flipped a switch 
1464,the grey windows disappeared as the house glowed full of light 
1465,in the music room gatsby turned on a solitary lamp beside the piano 
1466,he lit daisy own cigarette from a trembling match  and sat down with her on a couch far across the room where there was no light save what the gleaming floor bounced in from the hall 
1467,when klipspringer had played  the love nest  he turned around on the bench and searched unhappily for gatsby in the gloom 
1468, i  all out of practice  you see  i told you i could not play  i  all out of prac  
1469, do not talk so much  old sport   commanded gatsby 
1470, play  
1471,in the morning  in the evening  are not we got fun
1472,outside the wind was loud and there was a faint flow of thunder along the sound 
1473,all the lights were going on in west egg now  the electric trains  men carrying  were plunging home through the rain from new york 
1474,it was the hour of a profound human change  and excitement was generating on the air 
1475,one thing own sure and nothing own surer the rich get richer and the poor get children 
1476,in the meantime  in between time
1477,as i went over to say goodbye i saw that the expression of bewilderment had come back into gatsby own face  as though a faint doubt had occurred to him as to the quality of his present happiness 
1478,almost five years 
1479,there must have been moments even that afternoon when daisy tumbled short of his dreams not through her own fault but because of the colossal vitality of his illusion 
1480,it had gone beyond her  beyond everything 
1481,he had thrown himself into it with a creative passion  adding to it all the time  decking it out with every bright feather that drifted his way 
1482,no amount of fire or freshness can challenge what a man will store up in his ghostly heart 
1483,as i watched him he adjusted himself a little  visibly 
1484,his hand took hold of hers and as she said something low in his ear he turned toward her with a rush of emotion 
1485,i think that voice held him most with its fluctuating  feverish warmth because it could not be over dreamed that voice was a deathless song 
1486,they had forgotten me  but daisy glanced up and held out her hand  gatsby did not know me now at all 
1487,i looked once more at them and they looked back at me  remotely  possessed by intense life 
1488,then i went out of the room and down the marble steps into the rain  leaving them there together 
1489,about this time an ambitious young reporter from new york arrived one morning at gatsby own door and asked him if he had anything to say 
1490, anything to say about what   inquired gatsby politely 
1491, why  any statement to give out  
1492,it transpired after a confused five minutes that the man had heard gatsby own name around his office in a connection which he either would not reveal or did not fully understand 
1493,this was his day off and with laudable initiative he had hurried out  to see  
1494,it was a random shot  and yet the reporter own instinct was right 
1495,gatsby own notoriety  spread about by the hundreds who had accepted his hospitality and so become authorities on his past  had increased all summer until he fell just short of being news 
1496,contemporary legends such as the  underground pipe line to canada  attached themselves to him  and there was one persistent story that he did not live in a house at all  but in a boat that looked like a house and was moved secretly up and down the long island shore 
1497,just why these inventions were a source of satisfaction to james gatz of north dakota  is not easy to say 
1498,james gatz that was really  or at least legally  his name 
1499,he had changed it at the age of seventeen and at the specific moment that witnessed the beginning of his career when he saw dan cody own yacht drop anchor over the most insidious flat on lake superior 
1500,it was james gatz who had been loafing along the beach that afternoon in a torn green jersey and a pair of canvas pants  but it was already jay gatsby who borrowed a row boat  pulled out to the tuolomee and informed cody that a wind might catch him and break him up in half an hour 
1501,i suppose he would had the name ready for a long time  even then 
1502,his parents were shiftless and unsuccessful farm people his imagination had never really accepted them as his parents at all 
1503,the truth was that jay gatsby  of west egg  long island  sprang from his platonic conception of himself 
1504,he was a son of god a phrase which  if it means anything  means just that and he must be about his father own business  the service of a vast  vulgar and meretricious beauty 
1505,so he invented just the sort of jay gatsby that a seventeen year old boy would be likely to invent  and to this conception he was faithful to the end 
1506,for over a year he had been beating his way along the south shore of lake superior as a clam digger and a salmon fisher or in any other capacity that brought him food and bed 
1507,his brown  hardening body lived naturally through the half fierce  half lazy work of the bracing days 
1508,he knew women early and since they spoiled him he became contemptuous of them  of young virgins because they were ignorant  of the others because they were hysterical about things which in his overwhelming self absorption he took for granted 
1509,but his heart was in a constant  turbulent riot 
1510,the most grotesque and fantastic conceits haunted him in his bed at night 
1511,a universe of ineffable gaudiness spun itself out in his brain while the clock ticked on the wash stand and the moon soaked with wet light his tangled clothes upon the floor 
1512,each night he added to the pattern of his fancies until drowsiness closed down upon some vivid scene with an oblivious embrace 
1513,for a while these reveries provided an outlet for his imagination  they were a satisfactory hint of the unreality of reality  a promise that the rock of the world was founded securely on a fairy own wing 
1514,an instinct toward his future glory had led him  some months before  to the small lutheran college of st  olaf in southern minnesota 
1515,he stayed there two weeks  dismayed at its ferocious indifference to the drums of his destiny  to destiny itself  and despising the janitor own work with which he was to pay his way through 
1516,then he drifted back to lake superior  and he was still searching for something to do on the day that dan cody own yacht dropped anchor in the shallows along shore 
1517,cody was fifty years old then  a product of the nevada silver fields  of the yukon  of every rush for metal since seventy five 
1518,the transactions in montana copper that made him many times a millionaire found him physically robust but on the verge of soft mindedness  and  suspecting this an infinite number of women tried to separate him from his money 
1519,the none too savory ramifications by which ella kaye  the newspaper woman  played madame de maintenon to his weakness and sent him to sea in a yacht  were common knowledge to the turgid journalism of  
1520,he had been coasting along all too hospitable shores for five years when he turned up as james gatz own destiny at little girl bay 
1521,to the young gatz  resting on his oars and looking up at the railed deck  the yacht represented all the beauty and glamor in the world 
1522,i suppose he smiled at cody he had probably discovered that people liked him when he smiled 
1523,at any rate cody asked him a few questions  one of them elicited the brand new name  and found that he was quick  and extravagantly ambitious 
1524,a few days later he took him to duluth and bought him a blue coat  six pair of white duck trousers and a yachting cap 
1525,and when the tuolomee left for the west indies and the barbary coast gatsby left too 
1526,he was employed in a vague personal capacity while he remained with cody he was in turn steward  mate  skipper  secretary  and even jailor  for dan cody sober knew what lavish doings dan cody drunk might soon be about and he provided for such contingencies by reposing more and more trust in gatsby 
1527,the arrangement lasted five years during which the boat went three times around the continent 
1528,it might have lasted indefinitely except for the fact that ella kaye came on board one night in boston and a week later dan cody inhospitably died 
1529,i remember the portrait of him up in gatsby own bedroom  a grey  florid man with a hard empty face the pioneer debauchee who during one phase of american life brought back to the eastern seaboard the savage violence of the frontier brothel and saloon 
1530,it was indirectly due to cody that gatsby drank so little 
1531,sometimes in the course of gay parties women used to rub champagne into his hair  for himself he formed the habit of letting liquor alone 
1532,and it was from cody that he inherited money a legacy of twenty five thousand dollars 
1533,he did not get it 
1534,he never understood the legal device that was used against him but what remained of the millions went intact to ella kaye 
1535,he was left with his singularly appropriate education  the vague contour of jay gatsby had filled out to the substantiality of a man 
1536,he told me all this very much later  but I have put it down here with the idea of exploding those first wild rumors about his antecedents  which were not even faintly true 
1537,moreover he told it to me at a time of confusion  when i had reached the point of believing everything and nothing about him 
1538,so i take advantage of this short halt  while gatsby  so to speak  caught his breath  to clear this set of misconceptions away 
1539,it was a halt  too  in my association with his affairs 
1540,for several weeks i did not see him or hear his voice on the phone mostly i was in new york  trotting around with jordan and trying to ingratiate myself with her senile aunt but finally i went over to his house one sunday afternoon 
1541,i had not been there two minutes when somebody brought tom buchanan in for a drink 
1542,i was startled  naturally  but the really surprising thing was that it had not happened before 
1543,they were a party of three on horseback tom and a man named sloane and a pretty woman in a brown riding habit who had been there previously 
1544, i  delighted to see you   said gatsby standing on his porch 
1545, i  delighted that you dropped in  
1546,as though they cared 
1547, sit right down  have a cigarette or a cigar  
1548,he walked around the room quickly  ringing bells 
1549, i  have something to drink for you in just a minute  
1550,he was profoundly affected by the fact that tom was there 
1551,but he would be uneasy anyhow until he had given them something  realizing in a vague way that that was all they came for 
1552,mr  sloane wanted nothing 
1553,a lemonade 
1554,no  thanks 
1555,a little champagne 
1556,nothing at all  thanks 
1557,      i  sorry
1558, did you have a nice ride  
1559, very good roads around here  
1560, i suppose the automobiles  
1561, yeah  
1562,moved by an irresistible impulse  gatsby turned to tom who had accepted the introduction as a stranger 
1563, i believe we have met somewhere before  mr  buchanan  
1564, oh  yes   said tom  gruffly polite but obviously not remembering 
1565, so we did  i remember very well  
1566, about two weeks ago  
1567, that is right  you were with nick here  
1568, i know your wife   continued gatsby  almost aggressively 
1569, that so  
1570,tom turned to me 
1571, you live near here  nick  
1572, next door  
1573, that so  
1574,mr  sloane did not enter into the conversation but lounged back haughtily in his chair  the woman said nothing either until unexpectedly  after two highballs  she became cordial 
1575, we  all come over to your next party  mr  gatsby   she suggested 
1576, what do you say  
1577, certainly  I would be delighted to have you  
1578, be ver  nice   said mr  sloane  without gratitude 
1579, well think ought to be starting home  
1580, please do not hurry   gatsby urged them 
1581,he had control of himself now and he wanted to see more of tom 
1582, why do not you why do not you stay for supper  i would not be surprised if some other people dropped in from new york  
1583, you come to supper with me   said the lady enthusiastically 
1584, both of you  
1585,this included me 
1586,mr  sloane got to his feet 
1587, come along   he said but to her only 
1588, i mean it   she insisted 
1589, I would love to have you  lots of room  
1590,gatsby looked at me questioningly 
1591,he wanted to go and he did not see that mr  sloane had determined he should not 
1592, i  afraid i will not be able to   i said 
1593, well  you come   she urged  concentrating on gatsby 
1594,mr  sloane murmured something close to her ear 
1595, we will not be late if we start now   she insisted aloud 
1596, i have not got a horse   said gatsby 
1597, i used to ride in the army but I have never bought a horse  i  have to follow you in my car  excuse me for just a minute  
1598,the rest of us walked out on the porch  where sloane and the lady began an impassioned conversation aside 
1599, my god  i believe the man own coming   said tom 
1600, does not he know she does not want him  
1601, she says she does want him  
1602, she has a big dinner party and he will not know a soul there  
1603,he frowned 
1604, i wonder where in the devil he met daisy  by god  i may be old fashioned in my ideas  but women run around too much these days to suit me  they meet all kinds of crazy fish  
1605,suddenly mr  sloane and the lady walked down the steps and mounted their horses 
1606, come on   said mr  sloane to tom   we are late  we have got to go  
1607,and then to me   tell him we could not wait  will you  
1608,tom and i shook hands  the rest of us exchanged a cool nod and they trotted quickly down the drive  disappearing under the august foliage just as gatsby with hat and light overcoat in hand came out the front door 
1609,tom was evidently perturbed at daisy own running around alone  for on the following saturday night he came with her to gatsby own party 
1610,perhaps his presence gave the evening its peculiar quality of oppressiveness it stands out in my memory from gatsby own other parties that summer 
1611,there were the same people  or at least the same sort of people  the same profusion of champagne  the same many colored  many keyed commotion  but i felt an unpleasantness in the air  a pervading harshness that had not been there before 
1612,or perhaps i had merely grown used to it  grown to accept west egg as a world complete in itself  with its own standards and its own great figures  second to nothing because it had no consciousness of being so  and now i was looking at it again  through daisy own eyes 
1613,it is invariably saddening to look through new eyes at things upon which you have expended your own powers of adjustment 
1614,they arrived at twilight and as we strolled out among the sparkling hundreds daisy own voice was playing murmurous tricks in her throat 
1615, these things excite me so   she whispered 
1616, if you want to kiss me any time during the evening  nick  just let me know and i  be glad to arrange it for you  just mention my name  or present a green card  i  giving out green  
1617, look around   suggested gatsby 
1618, i  looking around  i  having a marvelous  
1619, you must see the faces of many people you have heard about  
1620,tom own arrogant eyes roamed the crowd 
1621, we do not go around very much   he said 
1622, in fact i was just thinking i do not know a soul here  
1623, perhaps you know that lady  
1624,gatsby indicated a gorgeous  scarcely human orchid of a woman who sat in state under a white plum tree 
1625,tom and daisy stared  with that peculiarly unreal feeling that accompanies the recognition of a hitherto ghostly celebrity of the movies 
1626, she is lovely   said daisy 
1627, the man bending over her is her director  
1628,he took them ceremoniously from group to group 
1629, mrs  buchanan       and mr  buchanan  
1630,after an instant own hesitation he added   the polo player  
1631, oh no   objected tom quickly   not me  
1632,but evidently the sound of it pleased gatsby for tom remained  the polo player  for the rest of the evening 
1633, I have never met so many celebrities  
1634,daisy exclaimed 
1635, i liked that man what was his name  with the sort of blue nose  
1636,gatsby identified him  adding that he was a small producer 
1637, well  i liked him anyhow  
1638, I would a little rather not be the polo player   said tom pleasantly   I would rather look at all these famous people in in oblivion  
1639,daisy and gatsby danced 
1640,i remember being surprised by his graceful  conservative fox trot i had never seen him dance before 
1641,then they sauntered over to my house and sat on the steps for half an hour while at her request i remained watchfully in the garden   in case there is a fire or a flood   she explained   or any act of god  
1642,tom appeared from his oblivion as we were sitting down to supper together 
1643, do you mind if i eat with some people over here   he said 
1644, a fellow own getting off some funny stuff  
1645, go ahead   answered daisy genially   and if you want to take down any addresses here is my little gold pencil        
1646,she looked around after a moment and told me the girl was  common but pretty   and i knew that except for the half hour she would been alone with gatsby she was not having a good time 
1647,we were at a particularly tipsy table 
1648,that was my fault gatsby had been called to the phone and I would enjoyed these same people only two weeks before 
1649,but what had amused me then turned septic on the air now 
1650, how do you feel  miss baedeker  
1651,the girl addressed was trying  unsuccessfully  to slump against my shoulder 
1652,at this inquiry she sat up and opened her eyes 
1653, wha  
1654,a massive and lethargic woman  who had been urging daisy to play golf with her at the local club tomorrow  spoke in miss baedeker own defence 
1655, oh  she is all right now  when she is had five or six cocktails she always starts screaming like that  i tell her she ought to leave it alone  
1656, i do leave it alone   affirmed the accused hollowly 
1657, we heard you yelling  so i said to doc civet here   there is somebody that needs your help  doc    
1658, she is much obliged  i  sure   said another friend  without gratitude 
1659, but you got her dress all wet when you stuck her head in the pool  
1660, anything i hate is to get my head stuck in a pool   mumbled miss baedeker 
1661, they almost drowned me once over in new jersey  
1662, then you ought to leave it alone   countered doctor civet 
1663, speak for yourself   cried miss baedeker violently 
1664, your hand shakes  i would not let you operate on me  
1665,it was like that 
1666,almost the last thing i remember was standing with daisy and watching the moving picture director and his star 
1667,they were still under the white plum tree and their faces were touching except for a pale thin ray of moonlight between 
1668,it occurred to me that he had been very slowly bending toward her all evening to attain this proximity  and even while i watched i saw him stoop one ultimate degree and kiss at her cheek 
1669, i like her   said daisy   i think she is lovely  
1670,but the rest offended her and inarguably  because it was not a gesture but an emotion 
1671,she was appalled by west egg  this unprecedented  place  that broadway had begotten upon a long island fishing village appalled by its raw vigor that chafed under the old euphemisms and by the too obtrusive fate that herded its inhabitants along a short cut from nothing to nothing 
1672,she saw something awful in the very simplicity she failed to understand 
1673,i sat on the front steps with them while they waited for their car 
1674,it was dark here in front  only the bright door sent ten square feet of light volleying out into the soft black morning 
1675,sometimes a shadow moved against a dressing room blind above  gave way to another shadow  an indefinite procession of shadows  who rouged and powdered in an invisible glass 
1676, who is this gatsby anyhow   demanded tom suddenly 
1677, some big bootlegger  
1678, where did you hear that  
1679,i inquired 
1680, i did not hear it  i imagined it  a lot of these newly rich people are just big bootleggers  you know  
1681, not gatsby   i said shortly 
1682,he was silent for a moment 
1683,the pebbles of the drive crunched under his feet 
1684, well  he certainly must have strained himself to get this menagerie together  
1685,a breeze stirred the grey haze of daisy own fur collar 
1686, at least they are more interesting than the people we know   she said with an effort 
1687, you did not look so interested  
1688, well  i was  
1689,tom laughed and turned to me 
1690, did you notice daisy own face when that girl asked her to put her under a cold shower  
1691,daisy began to sing with the music in a husky  rhythmic whisper  bringing out a meaning in each word that it had never had before and would never have again 
1692,when the melody rose  her voice broke up sweetly  following it  in a way contralto voices have  and each change tipped out a little of her warm human magic upon the air 
1693, lots of people come who have not been invited   she said suddenly 
1694, that girl had not been invited  they simply force their way in and he is too polite to object  
1695, I would like to know who he is and what he does   insisted tom 
1696, and i think i  make a point of finding out  
1697, i can tell you right now   she answered 
1698, he owned some drug stores  a lot of drug stores  he built them up himself  
1699,the dilatory limousine came rolling up the drive 
1700, good night  nick   said daisy 
1701,her glance left me and sought the lighted top of the steps where  three of the clock in the morning   a neat  sad little waltz of that year  was drifting out the open door 
1702,after all  in the very casualness of gatsby own party there were romantic possibilities totally absent from her world 
1703,what was it up there in the song that seemed to be calling her back inside 
1704,what would happen now in the dim incalculable hours 
1705,perhaps some unbelievable guest would arrive  a person infinitely rare and to be marvelled at  some authentically radiant young girl who with one fresh glance at gatsby  one moment of magical encounter  would blot out those five years of unwavering devotion 
1706,i stayed late that night 
1707,gatsby asked me to wait until he was free and i lingered in the garden until the inevitable swimming party had run up  chilled and exalted  from the black beach  until the lights were extinguished in the guest rooms overhead 
1708,when he came down the steps at last the tanned skin was drawn unusually tight on his face  and his eyes were bright and tired 
1709, she did not like it   he said immediately 
1710, of course she did  
1711, she did not like it   he insisted 
1712, she did not have a good time  
1713,he was silent and i guessed at his unutterable depression 
1714, i feel far away from her   he said 
1715, it is hard to make her understand  
1716, you mean about the dance  
1717, the dance  
1718,he dismissed all the dances he had given with a snap of his fingers 
1719, old sport  the dance is unimportant  
1720,he wanted nothing less of daisy than that she should go to tom and say   i never loved you  
1721,after she had obliterated three years with that sentence they could decide upon the more practical measures to be taken 
1722,one of them was that  after she was free  they were to go back to louisville and be married from her house just as if it were five years ago 
1723, and she does not understand   he said 
1724, she used to be able to understand  we would sit for hours  
1725,he broke off and began to walk up and down a desolate path of fruit rinds and discarded favors and crushed flowers 
1726, i would not ask too much of her   i ventured 
1727, you cannot repeat the past  
1728, cannot repeat the past   he cried incredulously 
1729, why of course you can  
1730,he looked around him wildly  as if the past were lurking here in the shadow of his house  just out of reach of his hand 
1731, i  going to fix everything just the way it was before   he said  nodding determinedly 
1732, she  see  
1733,he talked a lot about the past and i gathered that he wanted to recover something  some idea of himself perhaps  that had gone into loving daisy 
1734,his life had been confused and disordered since then  but if he could once return to a certain starting place and go over it all slowly  he could find out what that thing was       
1735,one autumn night  five years before  they had been walking down the street when the leaves were falling  and they came to a place where there were no trees and the sidewalk was white with moonlight 
1736,they stopped here and turned toward each other 
1737,now it was a cool night with that mysterious excitement in it which comes at the two changes of the year 
1738,the quiet lights in the houses were humming out into the darkness and there was a stir and bustle among the stars 
1739,out of the corner of his eye gatsby saw that the blocks of the sidewalk really formed a ladder and mounted to a secret place above the trees he could climb to it  if he climbed alone  and once there he could suck on the pap of life  gulp down the incomparable milk of wonder 
1740,his heart beat faster and faster as daisy own white face came up to his own 
1741,he knew that when he kissed this girl  and forever wed his unutterable visions to her perishable breath  his mind would never romp again like the mind of god 
1742,so he waited  listening for a moment longer to the tuning fork that had been struck upon a star 
1743,then he kissed her 
1744,at his lips  touch she blossomed for him like a flower and the incarnation was complete 
1745,through all he said  even through his appalling sentimentality  i was reminded of something an elusive rhythm  a fragment of lost words  that i had heard somewhere a long time ago 
1746,for a moment a phrase tried to take shape in my mouth and my lips parted like a dumb man own  as though there was more struggling upon them than a wisp of startled air 
1747,but they made no sound and what i had almost remembered was uncommunicable forever 
1748,it was when curiosity about gatsby was at its highest that the lights in his house failed to go on one saturday night and  as obscurely as it had begun  his career as trimalchio was over 
1749,only gradually did i become aware that the automobiles which turned expectantly into his drive stayed for just a minute and then drove sulkily away 
1750,wondering if he were sick i went over to find out an unfamiliar butler with a villainous face squinted at me suspiciously from the door 
1751, is mr  gatsby sick  
1752, nope  
1753,after a pause he added  sir  in a dilatory  grudging way 
1754, i had not seen him around  and i was rather worried  tell him mr  carraway came over  
1755, who   he demanded rudely 
1756, carraway  
1757, carraway  all right  i  tell him  
1758,abruptly he slammed the door 
1759,my finn informed me that gatsby had dismissed every servant in his house a week ago and replaced them with half a dozen others  who never went into west egg village to be bribed by the tradesmen  but ordered moderate supplies over the telephone 
1760,the grocery boy reported that the kitchen looked like a pigsty  and the general opinion in the village was that the new people were not servants at all 
1761,next day gatsby called me on the phone 
1762, going away  
1763,i inquired 
1764, no  old sport  
1765, i hear you fired all your servants  
1766, i wanted somebody who would not gossip  daisy comes over quite often in the afternoons  
1767,so the whole caravansary had fallen in like a card house at the disapproval in her eyes 
1768, they are some people wolfshiem wanted to do something for  they are all brothers and sisters  they used to run a small hotel  
1769, i see  
1770,he was calling up at daisy own request would i come to lunch at her house tomorrow 
1771,miss baker would be there 
