,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
1443,1443,"As to my own activities, they were I am afraid most unsatisfactory from all points of view emotional, creative, and social.",-0.025065287201464944,-0.0187473257443089,-0.05033433184910526,0.05470980508037152,0.018203973998984536,0.02366456672178594,-0.017818418290455385,0.005456720981612922,-0.03204829366715475,-0.03469460431823869,-0.049379520596636736,0.057770485460347264,0.7426648669841305,0.40835609004818235,0.15335949861940726,1.3270425884697303,1.485382469966272,0.06989853096171156,-0.6611138953235185,-0.2209715791406598,-0.9377967386095318,-1.1229314772604577,0.12668132681786795,-1.4445005154683004,0.0748932589215924,-0.7574750159879219,-1.9095656677067832,-0.08584457240186708,-0.5028958896115139,-0.5048689118915206,-1.7545567729345788
1444,1444,"That jinxy streak had started on the eve when I had been kind enough to offer a young friend a candidate for my third ping-pong table who after a sensational series of traffic violations had been deprived of his driving license to take him, in my powerful Kramler, all the way to his parents estate, a little matter of two hundred miles.",-0.034541759433698076,-0.028569395637235696,-0.06241448045366487,0.04725880620979216,0.015188244352937795,0.01506232131416287,-0.02169274580192059,0.0005957199025270358,-0.050572163985093475,-0.04071488769812438,-0.05882014732385967,0.05876737226957128,0.6069494023192973,0.2751872309693211,-0.017039100423575187,1.314613529758628,1.3599939422677583,0.0025394997902030746,-0.8424160497746312,-0.325125044037544,-1.1414382317923193,-1.196282602618851,0.0430056323341877,-1.4444676114685622,0.00590082417637569,-0.8438513367824756,-1.9132396776777842,-0.08602910504327356,-0.5997542963733852,-0.6297959554731132,-1.8762667991548658
1445,1445,"In the course of an all-night party, among crowds of strangers young people, old people, cloyingly perfumed girls in an atmosphere of fireworks, barbecue smoke, horseplay, jazz music, and auroral swimming, I lost all contact with the silly boy, was made to dance, was made to sing, got involved in the most boring bibble-babble imaginable with various relatives of the child, and finally, in some inconceivable manner, found myself transported to a different party on a different estate, where, after some indescribable parlor games, in which my beard was nearly snipped off, I had a fruit-and-rice breakfast and was taken by my anonymous host, a drunken old fool in tuxedo and riding breeches, on a stumbling round of his stables.",-0.035354028482175205,-0.026604981658650335,-0.06548085345824943,0.044603193791816445,0.015985135876216524,0.01506232131416287,-0.02169274580192059,0.0005957199025270358,-0.05698427294130303,-0.04064479002425637,-0.0607941906594825,0.06252153270120189,0.5887427722506734,0.30907067035491703,-0.07004095700013503,1.2911158148281043,1.3274509543442543,0.0025394997902030746,-0.8424160497746312,-0.30429435105816705,-1.1821665304288769,-1.196282602618851,0.0430056323341877,-1.4442926531650944,0.025065079211428237,-0.7866743474552637,-1.95596885953972,-0.08631718379204875,-0.6086460780300039,-0.6297959554731132,-1.904825022138687
1446,1446,"Upon locating my car (off the road, in a pine grove), I tossed out of the driver s seat a pair of soggy swimming trunks and a girl s silver slipper.",-0.03332335586098239,-0.02450025239588031,-0.06548085345824943,0.03638798990886997,0.01583907489620856,0.01305237461553016,-0.024043922691266317,0.00450303442008959,-0.05627181639061308,-0.03370954753283026,-0.05976960458200714,0.07052169241049268,0.6216532903648072,0.34136364566010374,-0.07004095700013503,1.25739013399359,1.2653946950977248,-0.032473769328682525,-0.8424160497746312,-0.28197575143740616,-1.1821665304288769,-1.2512959466376463,0.02208670871326764,-1.4444578410762463,0.06788725879958601,-0.8378211942061253,-1.9254543347046993,-0.0865930147383824,-0.6125333997378333,-0.6297959554731132,-1.9763744100296747
1447,1447,"The brakes had aged overnight, and I soon ran out of gas on a desolate stretch of road.",-0.02858511974486582,-0.01958921744941691,-0.06251230522785392,0.04011348934415965,0.014960561060572438,0.015331672506341069,-0.020392926891189073,0.0072933066029478195,-0.05294701915405997,-0.03295655094143752,-0.056217396594427683,0.0630826008060484,0.6459574110663907,0.3652117165688826,-0.08740157284726788,1.2283530487703067,1.3121743378613806,-0.032509254901128735,-0.8052258642461977,-0.229899018988964,-1.1414382317923193,-1.177944821279253,0.0430056323341877,-1.4442414622684294,0.10755130191647803,-0.8487736930929815,-1.918474291748819,0.0046120311371553695,-0.6041475716093739,-0.6297959554731132,-1.8959723769264876
1448,1448,"Six o clock was being chimed by the clocks of Wordsmith College, when I reached Arcady, swearing to myself never to be caught like that again and innocently looking forward to the solace of a quiet evening with my poet.",-0.028314363395373448,-0.01930858688104757,-0.06652058130345899,0.03662680397523469,0.013349594369308155,0.011348996129674934,-0.02125825915904674,0.003979518061276213,-0.05239288628130112,-0.025842374914085166,-0.054957148587883274,0.05949182962624528,0.6184677621004249,0.3382378916012063,-0.1793976524765826,1.21529025433034,1.3063016426778746,-0.09462772703078375,-1.0023857523117874,-0.22692320570619592,-1.2228948290654347,-1.196282602618851,0.0011677850923475766,-1.4439151833069435,0.1476625016853133,-0.8486575191945268,-1.926803718215349,0.09204559692687964,-0.5818570517366641,-0.6297959554731132,-1.9003066284612489
1449,1449,Only when I saw the beribboned flat carton I had placed on a chair in my hallway did I realize that I had almost missed his birthday.,-0.024929909026718756,-0.015800704776430856,-0.06423839893961683,0.038957629262954395,0.022061702235665396,0.013458021423575823,-0.018640002517426462,0.010193260519227573,-0.048919660596687606,-0.02583720982232647,-0.05146492869024397,0.05411499456096738,0.6538993512750967,0.3730046318352292,-0.14879701631455577,1.2982018733164418,1.3645481257712053,-0.07303189537006037,-1.0368171735882812,-0.18972553967159436,-1.1821665304288769,-1.1412692586000561,0.02208670871326764,-1.3609502408445744,0.18907061097041605,-0.7777690257677502,-1.9323798334694584,0.17612108166307078,-0.5801071375647595,-0.5048689118915206,-1.8280012408097603
1450,1450,"Some time ago I had noticed that date on the jacket of one of his books; had pondered the awful decrepitude of his breakfast attire; had playfully measured my arm against his; and had bought for him in Washington an utterly gorgeous silk dressing gown, a veritable dragon skin of oriental chromas, fit for a samurai; and this was what the carton contained.",-0.016536462192455123,-0.007101157156981411,-0.06230756470316917,0.04125024430005573,0.03079314170231781,0.015284123110700527,-0.015599873180582731,0.013002979817940682,-0.043810946178666675,-0.01984496551198799,-0.04136110460233164,0.0613341052368525,0.7234058889024579,0.44122713921083095,-0.08878550738384075,1.3729535363496754,1.3427926312264709,-0.06233149577921742,-1.0012377245160986,-0.09747532790578256,-1.1414382317923193,-1.0679181332416627,0.0430056323341877,-1.360844715641671,0.21377873809483897,-0.6949256446066446,-1.8963506666701462,0.17485306887319985,-0.5038653320831465,-0.379941868309928,-1.8935873084306567
1451,1451,"Hurriedly I shed my clothes and, roaring my favorite hymn, took a shower.",-0.01342276417329281,-0.0038739056207340345,-0.05978752709657298,0.0422246056908238,0.03168883918266076,0.01963485197727585,-0.015599873180582731,0.013002979817940682,-0.043810946178666675,-0.01949816649390412,-0.04136110460233164,0.06271557481384547,0.7767768501828964,0.49359663180484437,-0.03444244769273557,1.36179054119171,1.3541410600375237,0.0024694951920550337,-0.9223454273738758,-0.0632534751539493,-1.100709933155762,-1.0679181332416627,0.08484347957602782,-1.3607407795241757,0.2757117675597522,-0.7067200635773031,-1.8739652693502526,0.2666361423703835,-0.49742809014958417,-0.379941868309928,-1.778960338481234
1452,1452,"My versatile gardener, while administering to me a much-needed rubdown, informed me that the Shades were giving that night a big buffet dinner, and that Senator Blank (an outspoken statesman very much in the news and a cousin of John s) was expected.",-0.015588814969231812,-0.006118950167688731,-0.06213404620131166,0.048242720163214826,0.033443718898344646,0.017403147299745167,-0.016345620849606054,0.012818621159636416,-0.044523402729356634,-0.018896064368890426,-0.04199764265650595,0.06444158673500588,0.754416212032097,0.47165557535876323,-0.06689932370092266,1.363917886929223,1.4418613766343018,-0.028653410691398856,-0.8465481600289165,-0.08705998141609432,-1.1414382317923193,-1.0862559145812611,0.06392455595510776,-1.3609884285532956,0.3600019276500724,-0.7594151364188867,-1.8754963490899625,0.2681087621146312,-0.5140957428945996,-0.379941868309928,-1.7735161148555219
1453,1453,"Now there is nothing a lonesome man relishes more than an impromptu birthday party, and thinking nay, feeling certain that my unattended telephone had been ringing all day, I blithely dialed the Shades number, and of course it was Sybil who answered.",-0.017213353066186064,-0.007802733577904751,-0.0627563032558183,0.04910245080212783,0.03653462698998372,0.015141371761480452,-0.016345620849606054,0.014392281774613333,-0.044523402729356634,-0.01890418094165409,-0.04199764265650595,0.060852677677300265,0.7589011596560988,0.47605636608362156,-0.036850095516717495,1.4251331758577503,1.441235041572643,-0.028653410691398856,-0.8465481600289165,-0.10491486111270322,-1.1414382317923193,-1.0862559145812611,0.0430056323341877,-1.3613091407499602,0.35905087717860124,-0.7515668950437241,-1.876329482748359,0.2788727103367663,-0.5136877805049376,-0.5048689118915206,-1.847482729657444
1454,1454,"Bon soir, Sybil.",-0.012745873299561873,-0.00317232919981069,-0.05764107368022476,0.052541373357779836,0.040156080111945824,0.023783868744704808,-0.012199827321011072,0.02293812236588194,-0.044523402729356634,-0.013193065197038913,-0.04199764265650595,0.058725372205194776,0.8182332834646558,0.5342751641684549,0.040278934960574754,1.4875171305155097,1.4923472882544986,0.07314961515016934,-0.7311808718123487,-0.05581394194702913,-1.0599816345192041,-1.0129047892228678,0.12668132681786795,-1.2783017001846997,0.3605440836449062,-0.6317610471862685,-1.8535334471016502,0.279947781792164,-0.4265916691307299,-0.5048689118915206,-1.7741040935538317
1455,1455,"Oh, hullo, Charles.",-0.01409965504702375,-0.004575482041657374,-0.05764107368022476,0.051968219598504506,0.03678378983823259,0.019393019424526307,-0.011174201312628838,0.029456017715803633,-0.04398906031633917,-0.013193803067290155,-0.04287501114416098,0.059464552538416086,0.798874100994094,0.5152792431901713,0.040278934960574754,1.4382060094421227,1.4868741003582835,0.017041998648053273,-0.6628581383242731,-0.07069300836086971,-1.0599816345192041,-0.9945670078832695,0.08484347957602782,-1.3604950026363027,0.3577697522864912,-0.6038208657422081,-1.7655240587711831,0.264133213318674,-0.5007799297234122,-0.5048689118915206,-1.7655103669592807
1456,1456,Had a nice trip?,-0.017754865765170817,-0.008363994714643424,-0.06261206356513349,0.051777168345412725,0.03290673000125655,0.017071616058548886,-0.015345825124401948,0.024595016636717745,-0.04541397341771907,-0.014371812923398439,-0.043561881848238,0.061008996219164384,0.7482292989974898,0.46558475541150446,-0.03267782397750772,1.3574536702907278,1.4823127587854137,-0.020363079020024176,-0.7255553784971117,-0.11086648767823935,-1.1414382317923193,-1.0679181332416627,0.06392455595510776,-1.360857150234992,0.35930575703580764,-0.5513815655790847,-1.8812221562600782,0.1915490891700354,-0.5006077478894865,-0.5048689118915206,-1.8574090162831685
1457,1457,"Well, to tell the truth Look, I know you want John but he is resting right now, and I frightfully busy.",-0.012068982425830939,-0.0024707527788873454,-0.0581899113660378,0.048147194536668936,0.03889737813717133,0.025420963375068904,-0.014447388499980776,0.02723982439298147,-0.04612642996840902,-0.008658852503155155,-0.04415111678474701,0.06473010256376736,0.7077891692246553,0.42590345633369253,-0.09073844885077853,1.2788060879761973,1.4169558663036912,-0.061338288628101874,-0.7255553784971117,-0.04837440874010896,-1.0599816345192041,-1.0495803519020646,0.14760025043878802,-1.3607589149613994,0.3132168194846225,-0.46482914838699063,-1.8967748838150638,0.1943862788749283,-0.4228497167670409,-0.5048689118915206,-1.8306831433302544
1458,1458,"He call you back later, okay?",-0.011527469726846188,-0.0019094916421486712,-0.06026983779864517,0.04107829817227313,0.04111621625993934,0.0250503602256311,-0.01611252736674887,0.022577183895615367,-0.04698137782923697,-0.009497442043691995,-0.04578609326331595,0.07104751912952337,0.6545194982756359,0.41945686308404306,-0.16250436803010215,1.304517070814807,1.3312750205272992,-0.09399739137031245,-0.7255553784971117,-0.042422782174572585,-1.100709933155762,-1.0862559145812611,0.14760025043878802,-1.3613264046731552,0.22533905130945217,-0.5162971484696018,-1.8935389873394906,0.21682627411008812,-0.44178049190829577,-0.5673324336823169,-1.9115193676469184
1459,1459,Later when tonight?,-0.012475116950069502,-0.002891698631441351,-0.06315511893488925,0.038117003749350564,0.04011741691135549,0.02513593670191344,-0.01865471844202821,0.01791454339824926,-0.04698137782923697,-0.015777824687140583,-0.04578609326331595,0.07184040907604079,0.6426617137734013,0.4078215815981387,-0.21044635115465138,1.2867931004050748,1.2692189937786076,-0.08541818574947342,-0.7255553784971117,-0.05283812866426106,-1.1414382317923193,-1.1229314772604577,0.14760025043878802,-1.4422011039164113,0.31082331441520844,-0.5439860042608811,-1.8942154470611163,0.21764059094996127,-0.44257208884337407,-0.6922594772639096,-1.8698724442464967
1460,1460,"No, tomorrow, I guess.",-0.011121335202607626,-0.0014885457895946654,-0.060461046749284354,0.03295861991587255,0.03985321837398815,0.027354555980447618,-0.01865471844202821,0.020559351154512986,-0.04698137782923697,-0.022637804412939975,-0.04578609326331595,0.07320443972464032,0.663803959628057,0.42856710802567255,-0.1679503251177047,1.2718086695927584,1.178009805594065,-0.05542740321526994,-0.7255553784971117,-0.037959062250420485,-1.100709933155762,-1.1229314772604577,0.16851917405970843,-1.3594994381449756,0.3098117045806643,-0.5473125492044058,-1.8947927628263364,0.3036054639814225,-0.4454044529088919,-0.5673324336823169,-1.7546161197693424
1461,1461,There goes that doorbell.,-0.008007637183445313,0.0017387057466527103,-0.05589668202160003,0.037543849990075234,0.04285391233091642,0.027354555980447618,-0.01584975725570261,0.02352931468787031,-0.04703226758285768,-0.015450210295589014,-0.03973519779664948,0.07768784870676364,0.6591971297142755,0.4240467220467881,-0.16801152639002856,1.315582311357762,1.2631693283996135,-0.05542740321526994,-0.7782028381233554,-0.003737209498586974,-1.0192533358826468,-1.0679181332416627,0.16851917405970843,-1.276443686900353,0.39887110241775786,-0.4871094065880897,-1.8508515031443082,0.3884912863947639,-0.3473442307172501,-0.5048689118915206,-1.743704054034497
1462,1462,Bye-bye.,-0.007601502659206749,0.0021596515992067153,-0.05213959583578887,0.037543849990075234,0.04725722128703879,0.027354555980447618,-0.013992384424755974,0.026339033986583417,-0.04346998482940792,-0.014490978968974064,-0.03730713563112328,0.07876202855682668,0.6698104529009231,0.4344608936615825,-0.09690207384669924,1.4175211454841004,1.2631693283996135,-0.05542740321526994,-0.6559834169330045,0.0007265104255651263,-0.9785250372460893,-1.0495803519020646,0.16851917405970843,-1.2758823995875819,0.35695695192049404,-0.4340121979917947,-1.8506184269715062,0.3864391396342215,-0.35034444606703735,-0.379941868309928,-1.7371217315149339
1463,1463,Strange.,-0.003404779242074934,0.006509425408931438,-0.05213959583578887,0.037658480741930296,0.0426111933494326,0.031491853839091026,-0.01659820757593205,0.023369070453226094,-0.04293564241639046,-0.020492077722327452,-0.03688025215156373,0.0832876347074913,0.6866585811424183,0.4509928785836783,-0.09690207384669924,1.3406399038153052,1.195624498339315,-0.032665999626738794,-0.6652223367573457,0.0468516163084709,-0.9785250372460893,-1.1045936959208595,0.21035702130154854,-1.2759467923078667,0.3613114424930655,-0.4817543559719879,-1.9477915852499943,0.3238686100549459,-0.3508201355577146,-0.379941868309928,-1.7792615680905466
1464,1464,"Why should Sybil have to listen to doorbells when, besides the maid and the cook, two white-coated hired boys were around?",-0.00029108122291261843,0.009736676945178815,-0.046202499374997846,0.040524249538306974,0.04317180975799256,0.03152513924133766,-0.012633648471652565,0.02895739366528451,-0.04364809896708041,-0.020463669717654624,-0.03769363632445255,0.08323602737664748,0.7459387049477152,0.5091606524088712,0.003661878353003042,1.3559411495364202,1.2498887434290902,-0.02957417467183655,-0.6652223367573457,0.08107346906030416,-0.8970684399729744,-1.0495803519020646,0.21035702130154854,-1.2756627259104882,0.34107970833683926,-0.5091821070185754,-1.9494555387647368,0.32864477243199003,-0.3508278151048386,-0.25501482472833487,-1.7410057341019647
1465,1465,False pride prevented me from doing what I should have done taken my royal gift under my arm and serenely marched over to that inhospitable house.,0.008102365611351012,0.018436224564628262,-0.04042910712769662,0.046160261504514445,0.05259274296850609,0.03550421838619462,-0.004306793497273801,0.036024475566948023,-0.0412354620113349,-0.020627107978304787,-0.028484848078844733,0.09338067500584422,0.768447440643335,0.5312470274531299,0.024230464198479875,1.4197405145419428,1.2848771914466102,-0.0440176381861807,-0.6299053471872584,0.17332368082611596,-0.7748835440633017,-0.8478647571664828,0.2521948685433887,-1.3588317565982186,0.27831041178416066,-0.5520653454853631,-1.9986358665867476,0.39920197864543017,-0.3684501430885588,-0.31747834651913115,-1.7370505840277808
1466,1466,Who knows I might have been rewarded at the back door with a drop of kitchen sherry.,0.010945307281020953,0.0213828455325063,-0.04042910712769662,0.04859616498143462,0.052051458160241294,0.03550421838619462,-0.002924663266703602,0.03542394862934932,-0.0412354620113349,-0.013390445489246216,-0.028484848078844733,0.09433434796450096,0.7710843419891706,0.5855828839931964,0.024230464198479875,1.4050012026546546,1.3386205007709322,-0.0440176381861807,-0.6299053471872584,0.20456972029518114,-0.7341552454267444,-0.8295269758268845,0.2521948685433887,-1.4416243950263408,0.3439638382623506,-0.5807307008693724,-2.0079473986414045,0.3996465134588931,-0.2703299202231293,-0.19255130293753855,-1.6299796423437312
1467,1467,"I still hoped there had been a mistake, and Shade would telephone.",0.016495812445614644,0.029380816731032402,-0.03834918069508925,0.04238699925595182,0.05136840828314524,0.037294794432072675,-0.00375723270008765,0.03583933902400957,-0.04009368099373568,-0.01381767236471549,-0.026301340530626036,0.10006199997305124,0.8711398998092038,0.6837609693889832,0.0689289605731451,1.4297210037889574,1.244675477612931,0.009707674559024854,-0.7067309190289455,0.2893803988540725,-0.6934269467901869,-0.8478647571664828,0.27311379216430876,-1.4414812954023657,0.4024989327942828,-0.5871405719134528,-2.0963922162107713,0.4721913210632365,-0.270293734642444,-0.19255130293753855,-1.6370814888263567
1468,1468,"It was a bitter wait, and the only effect that the bottle of champagne I drank all alone now at this window, now at that, had on me was a bad crapula (hangover).",0.02123404856173121,0.034291851677495794,-0.041677144766458486,0.0443834848507609,0.06155616163870056,0.03885380516298347,-0.0016199625811171563,0.042342454565881545,-0.03958362687221901,-0.013712894789039087,-0.023227820155246968,0.11197123279290765,0.8358659838791729,0.6605746888056847,0.007930312430204905,1.4575048905951664,1.1494836036880247,-0.03270569684702789,-0.7067309190289455,0.3414571313025147,-0.7341552454267444,-0.7928514131476877,0.29403271578522877,-1.441994406114856,0.3743600735092801,-0.5366089342283119,-2.1453876934023084,0.4742013254972614,-0.27057645390284263,-0.19255130293753855,-1.7497036051311652
1469,1469,"From behind a drapery, from behind a box tree, through the golden veil of evening and through the black lacery of night, I kept watching that lawn, that drive, that fanlight, those jewel-bright windows.",0.01744345966883796,0.03036302372032508,-0.041677144766458486,0.046198471755132794,0.06430984070296832,0.03421099843102863,-0.0016199625811171563,0.042342454565881545,-0.03958362687221901,-0.013995868030390499,-0.023227820155246968,0.1142232497345088,0.7204073781615782,0.583732183563564,-0.029402150155042914,1.4636264865884479,1.1091920170037215,-0.1120538490567491,-0.7067309190289455,0.299795745343761,-0.7341552454267444,-0.7928514131476877,0.2521948685433887,-1.4425510056256716,0.36683186608553825,-0.5846251549168012,-2.142531309692978,0.4739723437683386,-0.2728900105015393,-0.19255130293753855,-1.747410780566744
1470,1470,"The sun had not yet set when, at a quarter past seven, I heard the first guest s car.",0.01744345966883796,0.03036302372032508,-0.041677144766458486,0.048300035539142354,0.06578333823657805,0.03421099843102863,-0.0031718701935855263,0.04154356704656306,-0.03958362687221901,-0.015103780212630768,-0.023227820155246968,0.11539911245557168,0.7204073781615782,0.583732183563564,-0.029402150155042914,1.488201431289247,1.1445036937815725,-0.1120538490567491,-0.7067309190289455,0.299795745343761,-0.7341552454267444,-0.8111891944872862,0.2521948685433887,-1.4427107186410029,0.30270118984744493,-0.506992334025191,-2.1427982141440682,0.4707465884117679,-0.3517528621174795,-0.13008778114674172,-1.7483843714303964
1471,1471,"Oh, I saw them all.",0.014735896173914206,0.027556718036631712,-0.04497808414682671,0.05064041338951665,0.06939619953618674,0.03418858169731235,-0.007542343281335352,0.040041471817932106,-0.03958362687221901,-0.015017080458109804,-0.023486955120990444,0.11593098071940369,0.6628707045867245,0.5272751453470377,-0.08883421018076994,1.5619249987335044,1.1881381680401522,-0.11432284749353237,-0.8033538553461845,0.2700376125160799,-0.7748835440633017,-0.8662025385060811,0.2521948685433887,-1.442752625802758,0.3263563473622839,-0.5529700727346745,-2.192660325893916,0.4706563446261537,-0.3519902190167307,-0.13008778114674172,-1.7630706617971912
1472,1472,"I saw ancient Dr. Sutton, a snowy-headed, perfectly oval little gentleman arrive in a tottering Ford with his tall daughter, Mrs. Starr, a war widow.",0.018661863241553646,0.0316258612779871,-0.04185657784343405,0.05665852786190768,0.07451477770323045,0.040450592184702365,-0.0047285255045029445,0.04315845554715233,-0.03337507693049229,-0.015433977150061687,-0.018240396060174642,0.12048179447259795,0.6224337511874866,0.4875969630403975,-0.12518971882190574,1.5170076591774808,1.2247159163866534,-0.05385949504634206,-0.8033538553461845,0.31318690511621783,-0.6934269467901869,-0.7928514131476877,0.31495163940614884,-1.4424557821655175,0.26202362265604445,-0.508414607933802,-2.191477616129434,0.4705068637673405,-0.4495803451001668,-0.25501482472833487,-1.7242277134106518
1473,1473,"I saw a couple, later identified for me as Mr. Colt, a local lawyer, and his wife, whose blundering Cadillac half entered my driveway before retreating in a flurry of luminous nictitation.",0.01839110689206127,0.03134523070961776,-0.04185657784343405,0.052646451546980326,0.0763706113315669,0.0383009346263014,-0.005738237979966763,0.04235956802783385,-0.032900105896698985,-0.022781320176806598,-0.01757603113140198,0.11726338894860579,0.6189812368967947,0.48420923276087224,-0.12518971882190574,1.5314979821730466,1.1337894769594956,-0.07834686644486573,-0.8033538553461845,0.31021109183344947,-0.6934269467901869,-0.8111891944872862,0.29403271578522877,-1.3633917538761664,0.2191322658543102,-0.5068052598917725,-2.2334563138345436,0.46956726234383683,-0.5467519197503297,-0.13008778114674172,-1.6890817437515138
1474,1474,"I saw a world-famous old writer, bent under the incubus of literary honors and his own prolific mediocrity, arrive in a taxi out of the dim times of yore when Shade and he had been joint editors of a little review.",0.01270522355272139,0.025451988773861685,-0.04719905706618399,0.048634375232052975,0.07787418024341357,0.04230317976169069,-0.010490092419192278,0.0394253871876495,-0.037103599545769694,-0.02932844291607927,-0.024822881669487953,0.11985315478380419,0.5555908145755977,0.4220082872909608,-0.2088307477397742,1.5592672134643901,1.066361309692479,-0.049479662764588726,-0.9103847392069195,0.2477190128953191,-0.7748835440633017,-0.8845403198456794,0.31495163940614884,-1.4460944078600906,0.21520421213997953,-0.620792615144694,-2.276241878621784,0.49025398465947156,-0.6419079311862526,-0.13008778114674172,-1.6138372764465705
1475,1475,"I saw Frank, the Shades handyman, depart in the station wagon.",0.020963292212238836,0.034011221109126466,-0.05075690816893251,0.05049712494969782,0.06705063203370594,0.05433680470716847,-0.0063248786949804976,0.047858434506959806,-0.03959719747318453,-0.02935279263437026,-0.029358379621885457,0.12386245958759326,0.5896303368614971,0.45540908179582856,-0.17775983969039683,1.53572044912115,1.2141675719018408,-0.002144581450418086,-0.899353554883836,0.33848131801974685,-0.856340141336417,-0.7928514131476877,0.4404651811316696,-1.4469916452088252,0.19698214777501305,-0.6157514112241821,-2.3667666836221724,0.3986410924549143,-0.6420348590692723,-0.13008778114674172,-1.6090923448152497
1476,1476,I saw a retired professor of ornithology walk up from the highway where he had illegally parked his car.,0.021640183085969773,0.034712797530049806,-0.05511757386314995,0.05446143845135222,0.06222417582667815,0.054408794681842586,-0.009729258892035074,0.041603464163396095,-0.04719673401387734,-0.03666766937006052,-0.038482224434229884,0.12114099969514891,0.5776054703511017,0.44360985347855664,-0.2331184734152825,1.4456850330439772,1.2408442496565546,0.002808625224206137,-1.0541382162642519,0.34592085122666705,-0.9377967386095318,-0.8662025385060811,0.4404651811316696,-1.4514733303714888,0.2373991074719672,-0.6719612241940779,-2.408129511220009,0.306962795337632,-0.739552558321213,-0.13008778114674172,-1.5079074893070605
1477,1477,"I saw, ensconced in their tiny Pulex, manned by her boy-handsome tousle-haired girl friend, the patroness of the arts who had sponsored Aunt Maud s last exhibition.",0.020286401338507898,0.03330964468820312,-0.05793081511141537,0.048729900858598865,0.05654712920666282,0.05216278219327831,-0.009729258892035074,0.041603464163396095,-0.052285709375948425,-0.03673518449804919,-0.044292111383435744,0.12201588299248017,0.5547692348234329,0.42120212390708794,-0.2790194276583228,1.3199594490753936,1.1222796711401002,-0.029585122266878688,-1.0541382162642519,0.3310417848128265,-0.9785250372460893,-0.8662025385060811,0.41954625751074953,-1.4515476672903058,0.21968313459466862,-0.7192984789502894,-2.4196058709347317,0.2161988735646539,-0.7417668199285051,-0.13008778114674172,-1.602128164736969
1478,1478,"I saw Frank return with the New Wye antiquarian, purblind Mr. Kaplun, and his wife, a dilapidated eagle.",0.018120350542568896,0.031064600141248424,-0.05793081511141537,0.043705252902285094,0.04885959615594966,0.04999650397147863,-0.009729258892035074,0.041603464163396095,-0.052285709375948425,-0.044053381649870035,-0.044292111383435744,0.1193391816780589,0.5257317952682755,0.39270955155594545,-0.2790194276583228,1.2116272927647826,1.0221936915389669,-0.055329062298000775,-1.0541382162642519,0.30723527855068167,-0.9785250372460893,-0.8662025385060811,0.3986273338898291,-1.5346991361013271,0.1598072796200134,-0.8277330525955306,-2.387601543111702,0.12607143383546754,-0.8207830632464733,-0.25501482472833487,-1.6955922713639082
1479,1479,"I saw a Korean graduate student in dinner jacket come on a bicycle, and the college president in baggy suit come on foot.",0.018797241416299834,0.03176617656217177,-0.05793081511141537,0.04479424504490823,0.046795410835543026,0.05237454232335986,-0.008050893546761636,0.041603464163396095,-0.05584799212939818,-0.037006720750506344,-0.04710785568287055,0.1193391816780589,0.5418794522666635,0.40855420908692547,-0.2790194276583228,1.1563126677378592,0.9924248279620949,-0.009517385260018527,-1.0541382162642519,0.31467481175760187,-0.9785250372460893,-0.8478647571664828,0.41954625751074953,-1.5347655623543455,0.09317097638850272,-0.908758521665007,-2.423437020064406,0.2127605501821185,-0.814481000094328,-0.25501482472833487,-1.7737565868342169
1480,1480,"I saw, in the performance of their ceremonial duties, in light and shadow, and from window to window, where like Martians the martinis and highballs cruised, the two white-coated youths from the hotel school, and realized that I knew well, quite well, the slighter of the two.",0.01784959419307652,0.030783969572879082,-0.05793081511141537,0.04578771156098549,0.03942577521190602,0.052396959057076135,-0.007901505282735484,0.042840300731766486,-0.05584799212939818,-0.03708198351613306,-0.04710785568287055,0.11953865063220293,0.5239010075116295,0.39091311724854927,-0.2790194276583228,1.0725643841435288,0.9782788360012824,-0.0072483868232354875,-1.0541382162642519,0.30425946526791336,-0.9785250372460893,-0.8478647571664828,0.41954625751074953,-1.6084807440565985,0.12089178162776665,-0.857319542829964,-2.3798063636928473,0.21239970410843267,-0.9076712496370561,-0.25501482472833487,-1.7836158488465195
