,sent_raw
1850,"Their panes, woven thickly with green branches, held circles of impenetrable darkness."
1851,"Sharp-edged wedges of light lay upon the window-sill and showed inside the room plates with blue rings, cups with curved handles, the bulge of a great bowl, the crisscross pattern in the rug, and the formidable corners and lines of cabinets and bookcases."
1852,Behind their conglomeration hung a zone of shadow in which might be a further shape to be disencumbered of shadow or still denser depths of darkness.
1853,The waves broke and spread their waters swiftly over the shore.
1854,One after another they massed themselves and fell; the spray tossed itself back with the energy of their fall.
1855,The waves were steeped deep-blue save for a pattern of diamond-pointed light on their backs which rippled as the backs of great horses ripple with muscles as they move.
1856,"The waves fell; withdrew and fell again, like the thud of a great beast stamping."
1857,"'He is dead,' said Neville."
1858,'He fell.
1859,His horse tripped.
1860,He was thrown.
1861,The sails of the world have swung round and caught me on the head.
1862,All is over.
1863,The lights of the world have gone out.
1864,There stands the tree which I cannot pass.
1865,"'Oh, to crumple this telegram in my fingers--to let the light of the world flood back--to say this has not happened!"
1866,But why turn one's head hither and thither?
1867,This is the truth.
1868,This is the fact.
1869,His horse stumbled; he was thrown.
1870,The flashing trees and white rails went up in a shower.
1871,There was a surge; a drumming in his ears.
1872,Then the blow; the world crashed; he breathed heavily.
1873,He died where he fell.
1874,"'Barns and summer days in the country, rooms where we sat--all now lie in the unreal world which is gone."
1875,My past is cut from me.
1876,They came running.
1877,"They carried him to some pavilion, men in riding-boots, men in sun helmets; among unknown men he died."
1878,Loneliness and silence often surrounded him.
1879,He often left me.
1880,"And then, returning, ""See where he comes!"""
1881,I said.
1882,"'Women shuffle past the window as if there were no gulf cut in the street, no tree with stiff leaves which we cannot pass."
1883,We deserve then to be tripped by molehills.
1884,"We are infinitely abject, shuffling past with our eyes shut."
1885,But why should I submit?
1886,Why try to lift my foot and mount the stair?
1887,"This is where I stand; here, holding the telegram."
1888,"The past, summer days and rooms where we sat, stream away like burnt paper with red eyes in it."
1889,Why meet and resume?
1890,Why talk and eat and make up other combinations with other people?
1891,From this moment I am solitary.
1892,No one will know me now.
1893,"I have three letters, ""I am about to play quoits with a colonel, so no more,"" thus he ends our friendship, shouldering his way through the crowd with a wave of his hand."
1894,This farce is worth no more formal celebration.
1895,"Yet if someone had but said: ""Wait""; had pulled the strap three holes tighter--he would have done justice for fifty years, and sat in Court and ridden alone at the head of troops and denounced some monstrous tyranny, and come back to us."
1896,"'Now I say there is a grinning, there is a subterfuge."
1897,There is something sneering behind our backs.
1898,That boy almost lost his footing as he leapt on the bus.
1899,Percival fell; was killed; is buried; and I watch people passing; holding tight to the rails of omnibuses; determined to save their lives.
1900,'I will not lift my foot to climb the stair.
1901,"I will stand for one moment beneath the immitigable tree, alone with the man whose throat is cut, while downstairs the cook shoves in and out the dampers."
1902,I will not climb the stair.
1903,"We are doomed, all of us."
1904,Women shuffle past with shopping-bags.
1905,People keep on passing.
1906,Yet you shall not destroy me.
1907,"For this moment, this one moment, we are together."
1908,I press you to me.
1909,"Come, pain, feed on me."
1910,Bury your fangs in my flesh.
1911,Tear me asunder.
1912,"I sob, I sob."
1913,"'Such is the incomprehensible combination,' said Bernard, 'such is the complexity of things, that as I descend the staircase I do not know which is sorrow, which joy."
1914,My son is born; Percival is dead.
1915,"I am upheld by pillars, shored up on either side by stark emotions; but which is sorrow, which is joy?"
1916,"I ask, and do not know, only that I need silence, and to be alone and to go out, and to save one hour to consider what has happened to my world, what death has done to my world."
1917,'This then is the world that Percival sees no longer.
1918,Let me look.
1919,The butcher delivers meat next door; two old men stumble along the pavement; sparrows alight.
1920,"The machine then works; I note the rhythm, the throb, but as a thing in which I have no part, since he sees it no longer."
1921,(He lies pale and bandaged in some room.)
1922,"Now then is my chance to find out what is of great importance, and I must be careful, and tell no lies."
1923,About him my feeling was: he sat there in the centre.
1924,Now I go to that spot no longer.
1925,The place is empty.
1926,"'Oh yes, I can assure you, men in felt hats and women carrying baskets--you have lost something that would have been very valuable to you."
1927,You have lost a leader whom you would have followed; and one of you has lost happiness and children.
1928,He is dead who would have given you that.
1929,"He lies on a camp-bed, bandaged, in some hot Indian hospital while coolies squatted on the floor agitate those fans--I forget how they call them."
1930,"But this is important; ""You are well out of it,"" I said, while the doves descended over the roofs and my son was born, as if it were a fact."
1931,"I remember, as a boy, his curious air of detachment."
1932,"And I go on to say (my eyes fill with tears and then are dry), ""But this is better than one had dared to hope."""
1933,"I say, addressing what is abstract, facing me eyeless at the end of the avenue, in the sky, ""Is this the utmost you can do?"""
1934,Then we have triumphed.
1935,"You have done your utmost, I say, addressing that blank and brutal face (for he was twenty-five and should have lived to be eighty) without avail."
1936,I am not going to lie down and weep away a life of care.
1937,(An entry to be made in my pocket-book; contempt for those who inflict meaningless death.)
1938,"Further, this is important; that I should be able to place him in trifling and ridiculous situations, so that he may not feel himself absurd, perched on a great horse."
1939,"I must be able to say, ""Percival, a ridiculous name."""
1940,"At the same time let me tell you, men and women, hurrying to the tube station, you would have had to respect him."
1941,You would have had to form up and follow behind him.
1942,"How strange to oar one's way through crowds seeing life through hollow eyes, burning eyes."
1943,"'Yet already signals begin, beckonings, attempts to lure me back."
1944,Curiosity is knocked out for only a short time.
1945,One cannot live outside the machine for more perhaps than half an hour.
1946,"Bodies, I note, already begin to look ordinary; but what is behind them differs--the perspective."
1947,Behind that newspaper placard is the hospital; the long room with black men pulling ropes; and then they bury him.
1948,"Yet since it says a famous actress has been divorced, I ask instantly Which?"
1949,Yet I cannot take out my penny; I cannot buy a paper; I cannot suffer interruption yet.
1950,"'I ask, if I shall never see you again and fix my eyes on that solidity, what form will our communication take?"
1951,"You have gone across the court, further and further, drawing finer and finer the thread between us."
1952,But you exist somewhere.
1953,Something of you remains.
1954,A judge.
1955,"That is, if I discover a new vein in myself I shall submit it to you privately."
1956,"I shall ask, What is your verdict?"
1957,You shall remain the arbiter.
1958,But for how long?
1959,Things will become too difficult to explain: there will be new things; already my son.
1960,I am now at the zenith of an experience.
1961,It will decline.
1962,"Already I no longer cry with conviction, ""What luck!"""
1963,"Exaltation, the flight of doves descending, is over."
1964,"Chaos, detail return."
1965,I am no longer amazed by names written over shop-windows.
1966,I do not feel Why hurry?
1967,Why catch trains?
1968,The sequence returns; one thing leads to another--the usual order.
1969,"'Yes, but I still resent the usual order."
1970,I will not let myself be made yet to accept the sequence of things.
1971,"I will walk; I will not change the rhythm of my mind by stopping, by looking; I will walk."
1972,I will go up these steps into the gallery and submit myself to the influence of minds like mine outside the sequence.
1973,There is little time left to answer the question; my powers flag; I become torpid.
1974,Here are pictures.
1975,Here are cold madonnas among their pillars.
1976,"Let them lay to rest the incessant activity of the mind's eye, the bandaged head, the men with ropes, so that I may find something unvisual beneath."
1977,Here are gardens; and Venus among her flowers; here are saints and blue madonnas.
1978,Mercifully these pictures make no reference; they do not nudge; they do not point.
1979,Thus they expand my consciousness of him and bring him back to me differently.
1980,I remember his beauty.
1981,"""Look, where he comes,"" I said."
1982,"'Lines and colours almost persuade me that I too can be heroic, I, who make phrases so easily, am so soon seduced, love what comes next, and cannot clench my fist, but vacillate weakly making phrases according to my circumstances."
1983,"Now, through my own infirmity I recover what he was to me: my opposite."
1984,"Being naturally truthful, he did not see the point of these exaggerations, and was borne on by a natural sense of the fitting, was indeed a great master of the art of living so that he seems to have lived long, and to have spread calm round him, indifference one might almost say, certainly to his own advancement, save that he had also great compassion."
1985,"A child playing--a summer evening--doors will open and shut, will keep opening and shutting, through which I see sights that make me weep."
1986,For they cannot be imparted.
1987,Hence our loneliness; hence our desolation.
1988,I turn to that spot in my mind and find it empty.
1989,My own infirmities oppress me.
1990,There is no longer him to oppose them.
1991,"'Behold, then, the blue madonna streaked with tears."
1992,This is my funeral service.
1993,"We have no ceremonies, only private dirges and no conclusions, only violent sensations, each separate."
1994,Nothing that has been said meets our case.
1995,We sit in the Italian room at the National Gallery picking up fragments.
1996,I doubt that Titian ever felt this rat gnaw.
1997,"Painters live lives of methodical absorption, adding stroke to stroke."
1998,"They are not like poets--scapegoats; they are not chained to the rock. Hence the silence, the sublimity. Yet that crimson must have burnt in Titian's gizzard. No doubt he rose with the great arms holding the cornucopia, and fell, in that descent. But the silence weighs on me--the perpetual solicitation of the eye."
1999,The pressure is intermittent and muffled.
2000,I distinguish too little and too vaguely.
2001,The bell is pressed and I do not ring or give out irrelevant clamours all jangled.
2002,"I am titillated inordinately by some splendour; the ruffled crimson against the green lining; the march of pillars: the orange light behind the black, pricked ears of the olive trees."
2003,"Arrows of sensation strike from my spine, but without order."
2004,'Yet something is added to my interpretation.
2005,Something lies deeply buried.
2006,For one moment I thought to grasp it.
2007,"But bury it, bury it; let it breed, hidden in the depths of my mind some day to fructify."
2008,"After a long lifetime, loosely, in a moment of revelation, I may lay hands on it, but now the idea breaks in my hand."
2009,Ideas break a thousand times for once that they globe themselves entire.
2010,They break: they fall over me.
2011,"""Line and colours they survive, therefore . . ."""
2012,'I am yawning.
2013,I am glutted with sensations.
2014,"I am exhausted with the strain and the long, long time--twenty-five minutes, half an hour--that I have held myself alone outside the machine. I grow numb; I grow stiff. How shall I break up this numbness which discredits my sympathetic heart? There are others suffering--multitudes of people suffering."
2015,Neville suffers.
2016,He loved Percival.
2017,"But I can no longer endure extremities; I want someone with whom to laugh, with whom to yawn, with whom to remember how he scratched his head; someone he was at ease with and liked (not Susan, whom he loved, but Jinny rather)."
2018,In her room also I could do penance.
2019,"I could ask, Did he tell you how I refused him when he asked me to go to Hampton Court that day?"
2020,Those are the thoughts that will wake me leaping in anguish in the middle of the night--the crimes for which one would do penance in all the markets of the world bareheaded; that one did not go to Hampton Court that day.
2021,"'But now I want life round me, and books and little ornaments, and the usual sounds of tradesmen calling on which to pillow my head after this exhaustion, and shut my eyes after this revelation."
2022,"I will go straight, then, down the stairs, and hail the first taxi and drive to Jinny."
2023,"'There is the puddle,' said Rhoda, 'and I cannot cross it."
2024,I hear the rush of the great grindstone within an inch of my head.
2025,Its wind roars in my face.
2026,All palpable forms of life have failed me.
2027,"Unless I can stretch and touch something hard, I shall be blown down the eternal corridors for ever."
2028,"What, then, can I touch?"
2029,"What brick, what stone?"
2030,and so draw myself across the enormous gulf into my body safely?
2031,'Now the shadow has fallen and the purple light slants downwards.
2032,The figure that was robed in beauty is now clothed in ruin.
2033,"The figure that stood in the grove where the steep-backed hills come down falls in ruin, as I told them when they said they loved his voice on the stair, and his old shoes and moments of being together."
2034,'Now I will walk down Oxford Street envisaging a world rent by lightning; I will look at oaks cracked asunder and red where the flowering branch has fallen.
2035,I will go to Oxford Street and buy stockings for a party.
2036,I will do the usual things under the lightning flash.
2037,"On the bare ground I will pick violets and bind them together and offer them to Percival, something given him by me."
2038,Look now at what Percival has given me.
2039,Look at the street now that Percival is dead.
2040,The houses are lightly founded to be puffed over by a breath of air.
2041,Reckless and random the cars race and roar and hunt us to death like bloodhounds.
2042,I am alone in a hostile world.
2043,The human face is hideous.
2044,This is to my liking.
2045,I want publicity and violence and to be dashed like a stone on the rocks.
2046,I like factory chimneys and cranes and lorries.
2047,"I like the passing of face and face and face, deformed, indifferent."
2048,I am sick of prettiness; I am sick of privacy.
2049,I ride rough waters and shall sink with no one to save me.
2050,"'Percival, by his death, has made me this present, has revealed this terror, has left me to undergo this humiliation--faces and faces, served out like soup-plates by scullions; coarse, greedy, casual; looking in at shop-windows with pendent parcels; ogling, brushing, destroying everything, leaving even our love impure, touched now by their dirty fingers."
2051,'Here is the shop where they sell stockings.
2052,And I could believe that beauty is once more set flowing.
2053,"Its whisper comes down these aisles, through these laces, breathing among baskets of coloured ribbons."
2054,There are then warm hollows grooved in the heart of the uproar; alcoves of silence where we can shelter under the wing of beauty from truth which I desire.
2055,Pain is suspended as a girl silently slides open a drawer.
2056,"And then, she speaks; her voice wakes me. I shoot to the bottom among the weeds and see envy, jealousy, hatred and spite scuttle like crabs over the sand as she speaks."
2057,These are our companion's.
2058,I will pay my bill and take my parcel.
2059,'This is Oxford Street.
2060,"Here are hate, jealousy, hurry, and indifference frothed into the wild semblance of life."
2061,These are our companions.
2062,Consider the friends with whom we sit and eat.
2063,"I think of Louis, reading the sporting column of an evening newspaper, afraid of ridicule; a snob."
2064,"He says, looking at the people passing, he will shepherd us if we will follow."
2065,If we submit he will reduce us to order.
2066,"Thus he will smooth out the death of Percival to his satisfaction, looking fixedly over the cruet, past the houses at the sky."
2067,"Bernard, meanwhile, flops red-eyed into some arm-chair."
2068,"He will have out his notebook; under D, he will enter ""Phrases to be used on the deaths of friends""."
2069,"Jinny, pirouetting across the room, will perch on the arm of his chair and ask, ""Did he love me?"" ""More than he loved Susan?"""
2070,"Susan, engaged to her farmer in the country, will stand for a second with the telegram before her, holding a plate; and then, with a kick of her heel, slam to the oven door."
2071,"Neville, after staring at the window through his tears, will see through his tears, and ask, ""Who passes the window?""--""What lovely boy?"""
2072,"This is my tribute to Percival; withered violets, blackened violets."
2073,'Where shall I go then?
2074,"To some museum, where they keep rings under glass cases, where there are cabinets, and the dresses that queens have worn?"
2075,Or shall I go to Hampton Court and look at the red walls and courtyards and the seemliness of herded yew trees making black pyramids symmetrically on the grass among flowers?
2076,"There shall I recover beauty, and impose order upon my raked, my dishevelled soul?"
2077,But what can one make in loneliness?
2078,"Alone I should stand on the empty grass and say, Rooks fly; somebody passes with a bag; there is a gardener with a wheelbarrow."
2079,"I should stand in a queue and smell sweat, and scent as horrible as sweat; and be hung with other people like a joint of meat among other joints of meat."
2080,"'Here is a hall where one pays money and goes in, where one hears music among somnolent people who have come here after lunch on a hot afternoon."
2081,We have eaten beef and pudding enough to live for a week without tasting food.
2082,Therefore we cluster like maggots on the back of something that will carry us on.
2083,"Decorous, portly--we have white hair waved under our hats; slim shoes; little bags; clean-shaven cheeks; here and there a military moustache; not a speck of dust has been allowed to settle anywhere on our broadcloth."
2084,"Swaying and opening programmes, with a few words of greeting to friends, we settle down, like walruses stranded on rocks, like heavy bodies incapable of waddling to the sea, hoping for a wave to lift us, but we are too heavy, and too much dry shingle lies between us and the sea."
2085,"We lie gorged with food, torpid in the heat."
2086,"Then, swollen but contained in slippery satin, the seagreen woman comes to our rescue."
2087,"She sucks in her lips, assumes an air of intensity, inflates herself and hurls herself precisely at the right moment as if she saw an apple and her voice was the arrow into the note, ""Ah!"""
2088,'An axe has split a tree to the core; the core is warm; sound quivers within the bark.
2089,"""Ah!"" cried a woman to her lover, leaning from her window in Venice."
2090,"""Ah, ah!"" she cried, and again she cries ""Ah!"""
2091,She has provided us with a cry.
2092,But only a cry.
2093,And what is a cry?
2094,Then the beetle-shaped men come with their violins; wait; count; nod; down come their bows.
2095,"And there is ripple and laughter like the dance of olive trees and their myriad-tongued grey leaves when a seafarer, biting a twig between his lips where the many-backed steep hills come down, leaps on shore."
2096,"'""Like"" and ""like"" and ""like""--but what is the thing that lies beneath the semblance of the thing?"
2097,"Now that lightning has gashed the tree and the flowering branch has fallen and Percival, by his death, has made me this gift, let me see the thing."
2098,There is a square; there is an oblong.
2099,The players take the square and place it upon the oblong.
2100,They place it very accurately; they make a perfect dwelling-place.
2101,Very little is left outside.
2102,The structure is now visible; what is inchoate is here stated; we are not so various or so mean; we have made oblongs and stood them upon squares.
2103,This is our triumph; this is our consolation.
2104,"The sweetness of this content overflowing runs down the walls of my mind, and liberates understanding."
2105,"Wander no more, I say; this is the end."
2106,The oblong has been set upon the square; the spiral is on top.
2107,"We have been hauled over the shingle, down to the sea."
2108,The players come again.
2109,But they are mopping their faces.
2110,They are no longer so spruce or so debonair.
2111,I will go.
2112,I will set aside this afternoon.
2113,I will make a pilgrimage.
2114,I will go to Greenwich.
2115,"I will fling myself fearlessly into trams, into omnibuses."
2116,"As we lurch down Regent Street, and I am flung upon this woman, upon this man, I am not injured, I am not outraged by the collision."
2117,A square stands upon an oblong.
2118,"Here are mean streets where chaffering goes on in street markets, and every sort of iron rod, bolt and screw is laid out, and people swarm off the pavement, pinching raw meat with thick fingers."
2119,The structure is visible.
2120,We have made a dwelling-place.
2121,"'These, then, are the flowers that grow among the rough grasses of the field which the cows trample, wind-bitten, almost deformed, without fruit or blossom."
2122,"These are what I bring, torn up by the roots from the pavement of Oxford Street, my penny bunch, my penny bunch of violets."
2123,Now from the window of the tram I see masts among chimneys; there is the river; there are ships that sail to India.
2124,I will walk by the river.
2125,"I will pace this embankment, where an old man reads a newspaper in a glass shelter."
2126,I will pace this terrace and watch the ships bowling down the tide.
2127,"A woman walks on deck, with a dog barking round her."
2128,Her skirts are blown; her hair is blown; they are going out to sea; they are leaving us; they are vanishing this summer evening.
2129,Now I will relinquish; now I will let loose.
2130,"Now I will at last free the checked, the jerked-back desire to be spent, to be consumed."
2131,We will gallop together over desert hills where the swallow dips her wings in dark pools and the pillars stand entire.
2132,"Into the wave that dashes upon the shore, into the wave that flings its white foam to the uttermost corners of the earth, I throw my violets, my offering to Percival."
2133,The sun no longer stood in the middle of the sky.
2134,"Its light slanted, falling obliquely."
2135,"Here it caught on the edge of a cloud and burnt it into a slice of light, a blazing island on which no foot could rest."
2136,"Then another cloud was caught in the light and another and another, so that the waves beneath were arrow-struck with fiery feathered darts that shot erratically across the quivering blue."
2137,The topmost leaves of the tree were crisped in the sun.
2138,They rustled stiffly in the random breeze.
2139,The birds sat still save that they flicked their heads sharply from side to side.
2140,"Now they paused in their song as if glutted with sound, as if the fullness of midday had gorged them."
2141,"The dragon-fly poised motionless over a reed, then shot its blue stitch further through the air."
2142,The far hum in the distance seemed made of the broken tremor of fine wings dancing up and down on the horizon.
2143,The river water held the reeds now fixed as if glass had hardened round them; and then the glass wavered and the reeds swept low.
2144,"Pondering, sunken headed, the cattle stood in the fields and cumbrously moved one foot and then another."
2145,"In the bucket near the house the tap stopped dripping, as if the bucket were full, and then the tap dripped one, two, three separate drops in succession."
2146,"The windows showed erratically spots of burning fire, the elbow of one branch, and then some tranquil space of pure clarity."
2147,The blind hung red at the window's edge and within the room daggers of light fell upon chairs and tables making cracks across their lacquer and polish.
2148,"The green pot bulged enormously, with its white window elongated in its side."
2149,Light driving darkness before it spilt itself profusely upon the corners and bosses; and yet heaped up darkness in mounds of unmoulded shape.
2150,"The waves massed themselves, curved their backs and crashed."
2151,Up spurted stones and shingle.
2152,"They swept round the rocks, and the spray, leaping high, spattered the walls of a cave that had been dry before, and left pools inland, where some fish stranded lashed its tail as the wave drew back."
2153,"'I have signed my name,' said Louis, 'already twenty times."
2154,"I, and again I, and again I. Clear, firm, unequivocal, there it stands, my name."
2155,Clear-cut and unequivocal am I too.
2156,Yet a vast inheritance of experience is packed in me. I have lived thousands of years.
2157,I am like a worm that has eaten its way through the wood of a very old oak beam.
2158,But now I am compact; now I am gathered together this fine morning.
2159,'The sun shines from a clear sky.
2160,But twelve o'clock brings neither rain nor sunshine.
2161,It is the hour when Miss Johnson brings me my letters in a wire tray.
2162,Upon these white sheets I indent my name.
2163,"The whisper of leaves, water running down gutters, green depths flecked with dahlias or zinnias; I, now a duke, now Plato, companion of Socrates; the tramp of dark men and yellow men migrating east, west, north and south; the eternal procession, women going with attach cases down the Strand as they went once with pitchers to the Nile; all the furled and close-packed leaves of my many-folded life are now summed in my name; incised cleanly and barely on the sheet."
2164,Now a full-grown man; now upright standing in sun or rain.
2165,"I must drop heavy as a hatchet and cut the oak with my sheer weight, for if I deviate, glancing this way, or that way, I shall fall like snow and be wasted."
2166,'I am half in love with the typewriter and the telephone.
2167,"With letters and cables and brief but courteous commands on the telephone to Paris, Berlin, New York, I have fused my many lives into one; I have helped by my assiduity and decision to score those lines on the map there by which the different parts of the world are laced together."
2168,I love punctually at ten to come into my room; I love the purple glow of the dark mahogany; I love the table and its sharp edge; and the smooth-running drawers.
2169,"I love the telephone with its lip stretched to my whisper, and the date on the wall; and the engagement book."
2170,Mr Prentice at four; Mr Eyres sharp at four-thirty.
2171,'I like to be asked to come to Mr Burchard's private room and report on our commitments to China.
2172,I hope to inherit an arm-chair and a Turkey carpet.
2173,"My shoulder is to the wheel; I roll the dark before me, spreading commerce where there was chaos in the far parts of the world."
2174,"If I press on,--from chaos making order, I shall find myself where Chatham stood, and Pitt, Burke and Sir Robert Peel."
2175,"Thus I expunge certain stains, and erase old defilements; the woman who gave me a flag from the top of the Christmas tree; my accent; beatings and other tortures; the boasting boys; my father, a banker at Brisbane."
2176,"'I have read my poet in an eating-house, and, stirring my coffee, listened to the clerks making bets at the little tables, watched the women hesitating at the counter."
2177,"I said that nothing should be irrelevant, like a piece of brown paper dropped casually on the floor."
2178,"I said their journeys should have an end in view; they should earn their two pound ten a week at the command of an august master; some hand, some robe, should fold us about in the evening."
2179,"When I have healed these fractures and comprehended these monstrosities so that they need neither excuse nor apology, which both waste our strength, I shall give back to the street and the eating-shop what they lost when they fell on these hard times and broke on these stony beaches."
2180,I shall assemble a few words and forge round us a hammered ring of beaten steel.
2181,'But now I have not a moment to spare.
2182,"There is no respite here, no shadow made of quivering leaves, or alcove to which one can retreat from the sun, to sit, with a lover, in the cool of the evening."
2183,"The weight of the world is on our shoulders; its vision is through our eyes; if we blink or look aside, or turn back to finger what Plato said or remember Napoleon and his conquests, we inflict on the world the injury of some obliquity."
2184,This is life; Mr Prentice at four; Mr Eyres at four-thirty.
2185,I like to hear the soft rush of the lift and the thud with which it stops on my landing and the heavy male tread of responsible feet down the corridors.
2186,So by dint of our united exertions we send ships to the remotest parts of the globe; replete with lavatories and gymnasiums.
2187,The weight of the world is on our shoulders.
2188,This is life.
2189,"If I press on, I shall inherit a chair and a rug; a place in Surrey with glass houses, and some rare conifer, melon or flowering tree which other merchants will envy."
2190,'Yet I still keep my attic room.
2191,There I open the usual little book; there I watch the rain glisten on the tiles till they shine like a policeman's waterproof; there I see the broken windows in poor people's houses; the lean cats; some slattern squinting in a cracked looking-glass as she arranges her face for the street corner; there Rhoda sometimes comes.
2192,For we are lovers.
2193,'Percival has died (he died in Egypt; he died in Greece; all deaths are one death).
2194,Susan has children; Neville mounts rapidly to the conspicuous heights.
2195,Life passes.
2196,The clouds change perpetually over our houses.
2197,"I do this, do that, and again do this and then that."
2198,"Meeting and parting, we assemble different forms, make different patterns."
2199,"But if I do not nail these impressions to the board and out of the many men in me make one; exist here and now and not in streaks and patches, like scattered snow wreaths on far mountains; and ask Miss Johnson as I pass through the office about the movies and take my cup of tea and accept also my favourite biscuit, then I shall fall like snow and be wasted."
2200,"'Yet when six o'clock comes and I touch my hat to the commissionaire, being always too effusive in ceremony since I desire so much to be accepted; and struggle, leaning against the wind, buttoned up, with my jaws blue and my eyes running water, I wish that a little typist would cuddle on my knees; I think that my favourite dish is liver and bacon; and so am apt to wander to the river, to the narrow streets where there are frequent public-houses, and the shadows of ships passing at the end of the street, and women fighting."
2201,"But I say to myself, recovering my sanity, Mr Prentice at four; Mr Eyres at four-thirty."
2202,The hatchet must fall on the block; the oak must be cleft to the centre.
2203,The weight of the world is on my shoulders.
2204,"Here is the pen and the paper; on the letters in the wire basket I sign my name, I, I, and again I."
2205,"'Summer comes, and winter,' said Susan."
2206,'The seasons pass.
2207,The pear fills itself and drops from the tree.
2208,The dead leaf rests on its edge.
2209,But steam has obscured the window.
2210,I sit by the fire watching the kettle boil.
2211,I see the pear tree through the streaked steam on the window-pane.
2212,"'Sleep, sleep, I croon, whether it is summer or winter, May or November."
2213,"Sleep I sing--I, who am unmelodious and hear no music save rustic music when a dog barks, a bell tinkles, or wheels crunch upon the gravel."
2214,I sing my song by the fire like an old shell murmuring on the beach.
2215,"Sleep, sleep, I say, warning off with my voice all who rattle milk-cans, fire at rooks, shoot rabbits, or in any way bring the shock of destruction near this wicker cradle, laden with soft limbs, curled under a pink coverlet."
2216,"'I have lost my indifference, my blank eyes, my pear-shaped eyes that saw to the root."
2217,"I am no longer January, May or any other season, but am all spun to a fine thread round the cradle, wrapping in a cocoon made of my own blood the delicate limbs of my baby."
2218,"Sleep, I say, and feel within me uprush some wilder, darker violence, so that I would fell down with one blow any intruder, any snatcher, who should break into this room and wake the sleeper."
2219,"'I pad about the house all day long in apron and slippers, like my mother who died of cancer."
2220,"Whether it is summer, whether it is winter, I no longer know by the moor grass, and the heath flower; only by the steam on the window-pane, or the frost on the window-pane."
2221,"When the lark peels high his ring of sound and it falls through the air like an apple paring, I stoop; I feed my baby."
2222,"I, who used to walk through beech woods noting the jay's feather turning blue as it falls, past the shepherd and the tramp, who stared at the woman squatted beside a tilted cart in a ditch, go from room to room with a duster."
2223,"Sleep, I say, desiring sleep to fall like a blanket of down and cover these weak limbs; demanding that life shall sheathe its claws and gird its lightning and pass by, making of my own body a hollow, a warm shelter for my child to sleep in."
2224,"Sleep, I say, sleep."
2225,"Or I go to the window, I look at the rook's high nest; and the pear tree."
2226,"""His eyes will see when mine are shut,"" I think."
2227,"""I shall go mixed with them beyond my body and shall see India. He will come home, bringing trophies to be laid at my feet. He will increase my possessions."""
2228,'But I never rise at dawn and see the purple drops in the cabbage leaves; the red drops in the roses.
2229,"I do not watch the setter nose in a circle, or lie at night watching the leaves hide the stars and the stars move and the leaves hang still."
2230,The butcher calls; the milk has to be stood under a shade lest it should sour.
2231,"'Sleep, I say, sleep, as the kettle boils and its breath comes thicker and thicker issuing in one jet from the spout."
2232,So life fills my veins.
2233,So life pours through my limbs.
2234,"So I am driven forward, till I could cry, as I move from dawn to dusk opening and shutting, ""No more. I am glutted with natural happiness."""
2235,"Yet more will come, more children; more cradles, more baskets in the kitchen and hams ripening; and onions glistening; and more beds of lettuce and potatoes."
2236,"I am blown like a leaf by the gale; now brushing the wet grass, now whirled up."
2237,"I am glutted with natural happiness; and wish sometimes that the fullness would pass from me and the weight of the sleeping house rise, when we sit reading, and I stay the thread at the eye of my needle."
2238,The lamp kindles a fire in the dark pane.
2239,A fire burns in the heart of the ivy.
2240,I see a lit-up street in the evergreens.
2241,"I hear traffic in the brush of the wind down the lane, and broken voices, and laughter, and Jinny who cries as the door opens, ""Come! Come!"""
2242,"'But no sound breaks the silence of our house, where the fields sigh close to the door."
2243,"The wind washes through the elm trees; a moth hits the lamp; a cow lows; a crack of sound starts in the rafter, and I push my head through the needle and murmur, ""Sleep""."
2244,"'Now is the moment,' said Jinny."
2245,"'Now we have met, and have come together."
2246,"Now let us talk, let us tell stories."
2247,Who is he?
2248,Who is she?
2249,I am infinitely curious and do not know what is to come.
2250,"If you, whom I meet for the first time, were to say to me, ""The coach starts at four from Piccadilly,"" I would not stay to fling a few necessaries in a bandbox, but would come at once."
2251,"'Let us sit here under the cut flowers, on the sofa by the picture."
2252,Let us decorate our Christmas tree with facts and again with facts.
2253,People are so soon gone; let us catch them.
2254,"That man there, by the cabinet; he lives you say, surrounded by china pots."
2255,Break one and you shatter a thousand pounds.
2256,And he loved a girl in Rome and she left him.
2257,"Hence the pots, old junk found in lodging-houses or dug from the desert sands."
2258,"And since beauty must be broken daily to remain beautiful, and he is static, his life stagnates in a china sea."
2259,"It is strange though; for once as a young man, he sat on damp ground and drank rum with soldiers."
2260,"'One must be quick and add facts deftly, like toys to a tree, fixing them with a twist of the fingers."
2261,"He stoops, how he stoops, even over an azalea."
2262,"He stoops over the old woman even, because she wears diamonds in her ears, and, bundling about her estate in a pony carriage, directs who is to be helped, what tree felled, and who turned out tomorrow."
2263,"(I have lived my life, I must tell you, all these years, and I am now past thirty, perilously, like a mountain goat, leaping from crag to crag; I do not settle long anywhere; I do not attach myself to one person in particular; but you will find that if I raise my arm, some figure at once breaks off and will come.)"
2264,"And that man is a judge; and that man is a millionaire, and that man, with the eyeglass, shot his governess through the heart with an arrow when he was ten years old."
2265,"Afterwards he rode through deserts with despatches, took part in revolutions and now collects materials for a history of his mother's family, long settled in Norfolk."
2266,That little man with a blue chin has a right hand that is withered.
2267,But why?
2268,We do not know.
