,sent_clean
1625,that was the number  it seemed  on his watch 
1626,what did it all mean 
1627,to this day she had no notion 
1628,a square root 
1629,what was that 
1630,her sons knew 
1631,she leant on them  on cubes and square roots  that was what they were talking about now  on voltaire and madame de stael  on the character of napoleon  on the french system of land tenure  on lord rosebery  on creevey own memoirs  she let it uphold her and sustain her  this admirable fabric of the masculine intelligence  which ran up and down  crossed this way and that  like iron girders spanning the swaying fabric  upholding the world  so that she could trust herself to it utterly  even shut her eyes  or flicker them for a moment  as a child staring up from its pillow winks at the myriad layers of the leaves of a tree 
1632,then she woke up 
1633,it was still being fabricated 
1634,william bankes was praising the waverly novels 
1635,he read one of them every six months  he said 
1636,and why should that make charles tansley angry 
1637,he rushed in  all  thought mrs  ramsay  because prue will not be nice to him  and denounced the waverly novels when he knew nothing about it  nothing about it whatsoever  mrs  ramsay thought  observing him rather than listening to what he said 
1638,she could see how it was from his manner   he wanted to assert himself  and so it would always be with him till he got his professorship or married his wife  and so need not be always saying   i   i   i  
1639,for that was what his criticism of poor sir walter  or perhaps it was jane austen  amounted to 
1640, i    i    i  
1641,he was thinking of himself and the impression he was making  as she could tell by the sound of his voice  and his emphasis and his uneasiness 
1642,success would be good for him 
1643,at any rate they were off again 
1644,now she need not listen 
1645,it could not last  she knew  but at the moment her eyes were so clear that they seemed to go round the table unveiling each of these people  and their thoughts and their feelings  without effort like a light stealing under water so that its ripples and the reeds in it and the minnows balancing themselves  and the sudden silent trout are all lit up hanging  trembling 
1646,so she saw them  she heard them  but whatever they said had also this quality  as if what they said was like the movement of a trout when  at the same time  one can see the ripple and the gravel  something to the right  something to the left  and the whole is held together  for whereas in active life she would be netting and separating one thing from another  she would be saying she liked the waverly novels or had not read them  she would be urging herself forward  now she said nothing 
1647,for the moment  she hung suspended 
1648, ah  but how long do you think it will last   said somebody 
1649,it was as if she had antennae trembling out from her  which  intercepting certain sentences  forced them upon her attention 
1650,this was one of them 
1651,she scented danger for her husband 
1652,a question like that would lead  almost certainly  to something being said which reminded him of his own failure 
1653,how long would he be read   he would think at once 
1654,william bankes  who was entirely free from all such vanity  laughed  and said he attached no importance to changes in fashion 
1655,who could tell what was going to last   in literature or indeed in anything else 
1656, let us enjoy what we do enjoy   he said 
1657,his integrity seemed to mrs  ramsay quite admirable 
1658,he never seemed for a moment to think  but how does this affect me 
1659,but then if you had the other temperament  which must have praise  which must have encouragement  naturally you began  and she knew that mr  ramsay was beginning  to be uneasy  to want somebody to say  oh  but your work will last  mr  ramsay  or something like that 
1660,he showed his uneasiness quite clearly now by saying  with some irritation  that  anyhow  scott  or was it shakespeare    would last him his lifetime 
1661,he said it irritably 
1662,everybody  she thought  felt a little uncomfortable  without knowing why 
1663,then minta doyle  whose instinct was fine  said bluffly  absurdly  that she did not believe that any one really enjoyed reading shakespeare 
1664,mr  ramsay said grimly  but his mind was turned away again  that very few people liked it as much as they said they did 
1665,but  he added  there is considerable merit in some of the plays nevertheless  and mrs  ramsay saw that it would be all right for the moment anyhow  he would laugh at minta  and she  mrs  ramsay saw  realising his extreme anxiety about himself  would  in her own way  see that he was taken care of  and praise him  somehow or other 
1666,but she wished it was not necessary  perhaps it was her fault that it was necessary 
1667,anyhow  she was free now to listen to what paul rayley was trying to say about books one had read as a boy 
1668,they lasted  he said 
1669,he had read some of tolstoi at school 
1670,there was one he always remembered  but he had forgotten the name 
1671,russian names were impossible  said mrs  ramsay 
1672, vronsky   said paul 
1673,he remembered that because he always thought it such a good name for a villain 
1674, vronsky   said mrs  ramsay   oh  anna karenina   but that did not take them very far  books were not in their line 
1675,no  charles tansley would put them both right in a second about books  but it was all so mixed up with  am i saying the right thing 
1676,am i making a good impression 
1677,that  after all  one knew more about him than about tolstoi  whereas  what paul said was about the thing  simply  not himself  nothing else 
1678,like all stupid people  he had a kind of modesty too  a consideration for what you were feeling  which  once in a way at least  she found attractive 
1679,now he was thinking  not about himself  or about tolstoi  but whether she was cold  whether she felt a draught  whether she would like a pear 
1680,no  she said  she did not want a pear 
1681,indeed she had been keeping guard over the dish of fruit  without realising it  jealously  hoping that nobody would touch it 
1682,her eyes had been going in and out among the curves and shadows of the fruit  among the rich purples of the lowland grapes  then over the horny ridge of the she will  putting a yellow against a purple  a curved shape against a round shape  without knowing why she did it  or why  every time she did it  she felt more and more serene  until  oh  what a pity that they should do it   a hand reached out  took a pear  and spoilt the whole thing 
1683,in sympathy she looked at rose 
1684,she looked at rose sitting between jasper and prue 
1685,how odd that one own child should do that 
1686,how odd to see them sitting there  in a row  her children  jasper  rose  prue  andrew  almost silent  but with some joke of their own going on  she guessed  from the twitching at their lips 
1687,it was something quite apart from everything else  something they were hoarding up to laugh over in their own room 
1688,it was not about their father  she hoped 
1689,no  she thought not 
1690,what was it  she wondered  sadly rather  for it seemed to her that they would laugh when she was not there 
1691,there was all that hoarded behind those rather set  still  mask like faces  for they did not join in easily  they were like watchers  surveyors  a little raised or set apart from the grown up people 
1692,but when she looked at prue tonight  she saw that this was not now quite true of her 
1693,she was just beginning  just moving  just descending 
1694,the faintest light was on her face  as if the glow of minta opposite  some excitement  some anticipation of happiness was reflected in her  as if the sun of the love of men and women rose over the rim of the table cloth  and without knowing what it was she bent towards it and greeted it 
1695,she kept looking at minta  shyly  yet curiously  so that mrs  ramsay looked from one to the other and said  speaking to prue in her own mind  you will be as happy as she is one of these days 
1696,you will be much happier  she added  because you are my daughter  she meant  her own daughter must be happier than other people own daughters 
1697,but dinner was over 
1698,it was time to go 
1699,they were only playing with things on their plates 
1700,she would wait until they had done laughing at some story her husband was telling 
1701,he was having a joke with minta about a bet 
1702,then she would get up 
1703,she liked charles tansley  she thought  suddenly  she liked his laugh 
1704,she liked him for being so angry with paul and minta 
1705,she liked his awkwardness 
1706,there was a lot in that young man after all 
1707,and lily  she thought  putting her napkin beside her plate  she always has some joke of her own 
1708,one need never bother about lily 
1709,she waited 
1710,she tucked her napkin under the edge of her plate 
1711,well  were they done now 
1712,that story had led to another story 
1713,her husband was in great spirits tonight  and wishing  she supposed  to make it all right with old augustus after that scene about the soup  had drawn him in   they were telling stories about some one they had both known at college 
1714,she looked at the window in which the candle flames burnt brighter now that the panes were black  and looking at that outside the voices came to her very strangely  as if they were voices at a service in a cathedral  for she did not listen to the words 
1715,the sudden bursts of laughter and then one voice  minta own  speaking alone  reminded her of men and boys crying out the latin words of a service in some roman catholic cathedral 
1716,she waited 
1717,her husband spoke 
1718,he was repeating something  and she knew it was poetry from the rhythm and the ring of exultation  and melancholy in his voice 
1719,come out and climb the garden path  luriana lurilee 
1720,the china rose is all abloom and buzzing with the yellow bee 
1721,the words  she was looking at the window  sounded as if they were floating like flowers on water out there  cut off from them all  as if no one had said them  but they had come into existence of themselves 
1722,and all the lives we ever lived and all the lives to be are full of trees and changing leaves 
1723,she did not know what they meant  but  like music  the words seemed to be spoken by her own voice  outside her self  saying quite easily and naturally what had been in her mind the whole evening while she said different things 
1724,she knew  without looking round  that every one at the table was listening to the voice saying 
1725,i wonder if it seems to you  luriana  lurilee
1726,with the same sort of relief and pleasure that she had  as if this were  at last  the natural thing to say  this were their own voice speaking 
1727,but the voice had stopped 
1728,she looked round 
1729,she made herself get up 
1730,augustus carmichael had risen and  holding his table napkin so that it looked like a long white robe he stood chanting 
1731,to see the kings go riding by over lawn and daisy lea with their palm leaves and cedar luriana  lurilee 
1732,and as she passed him  he turned slightly towards her repeating the last words 
1733,luriana  lurilee
1734,and bowed to her as if he did her homage 
1735,without knowing why  she felt that he liked her better than he ever had done before  and with a feeling of relief and gratitude she returned his bow and passed through the door which he held open for her 
1736,it was necessary now to carry everything a step further 
1737,with her foot on the threshold she waited a moment longer in a scene which was vanishing even as she looked  and then  as she moved and took minta own arm and left the room  it changed  it shaped itself differently  it had become  she knew  giving one last look at it over her shoulder  already the past 
1738,as usual  lily thought 
1739,there was always something that had to be done at that precise moment  something that mrs  ramsay had decided for reasons of her own to do instantly  it might be with every one standing about making jokes  as now  not being able to decide whether they were going into the smoking room  into the drawing room  up to the attics 
1740,then one saw mrs  ramsay in the midst of this hubbub standing there with minta own arm in hers  bethink her   yes  it is time for that now   and so make off at once with an air of secrecy to do something alone 
1741,and directly she went a sort of disintegration set in  they wavered about  went different ways  mr  bankes took charles tansley by the arm and went off to finish on the terrace the discussion they had begun at dinner about politics  thus giving a turn to the whole poise of the evening  making the weight fall in a different direction  as if  lily thought  seeing them go  and hearing a word or two about the policy of the labour party  they had gone up on to the bridge of the ship and were taking their bearings  the change from poetry to politics struck her like that  so mr  bankes and charles mrs  ramsay going upstairs in the lamplight alone 
1742,where  lily wondered  was she going so quickly 
1743,not that she did in fact run or hurry  she went indeed rather slowly 
1744,she felt rather inclined just for a moment to stand still after all that chatter  and pick out one particular thing  the thing that mattered  to detach it  separate it off  clean it of all the emotions and odds and ends of things  and so hold it before her  and bring it to the tribunal where  ranged about in conclave  sat the judges she had set up to decide these things 
1745,is it good  is it bad  is it right or wrong 
1746,where are we all going to 
1747,and so on 
1748,so she righted herself after the shock of the event  and quite unconsciously and incongruously  used the branches of the elm trees outside to help her to stabilise her position 
1749,her world was changing  they were still 
1750,the event had given her a sense of movement 
1751,all must be in order 
1752,she must get that right and that right  she thought  insensibly approving of the dignity of the trees  stillness  and now again of the superb upward rise  like the beak of a ship up a wave  of the elm branches as the wind raised them 
1753,for it was windy  she stood a moment to look out  
1754,it was windy  so that the leaves now and then brushed open a star  and the stars themselves seemed to be shaking and darting light and trying to flash out between the edges of the leaves 
1755,yes  that was done then  accomplished  and as with all things done  became solemn 
1756,now one thought of it  cleared of chatter and emotion  it seemed always to have been  only was shown now and so being shown  struck everything into stability 
1757,they would  she thought  going on again  however long they lived  come back to this night  this moon  this wind  this house  and to her too 
1758,it flattered her  where she was most susceptible of flattery  to think how  wound about in their hearts  however long they lived she would be woven  and this  and this  and this  she thought  going upstairs  laughing  but affectionately  at the sofa on the landing  her mother own   at the rocking chair  her father own   at the map of the hebrides 
1759,all that would be revived again in the lives of paul and minta   the rayleys    she tried the new name over  and she felt  with her hand on the nursery door  that community of feeling with other people which emotion gives as if the walls of partition had become so thin that practically  the feeling was one of relief and happiness  it was all one stream  and chairs  tables  maps  were hers  were theirs  it did not matter whose  and paul and minta would carry it on when she was dead 
1760,she turned the handle  firmly  lest it should squeak  and went in  pursing her lips slightly  as if to remind herself that she must not speak aloud 
1761,but directly she came in she saw  with annoyance  that the precaution was not needed 
1762,the children were not asleep 
1763,it was most annoying 
1764,mildred should be more careful 
1765,there was james wide awake and cam sitting bolt upright  and mildred out of bed in her bare feet  and it was almost eleven and they were all talking 
1766,what was the matter 
1767,it was that horrid skull again 
1768,she had told mildred to move it  but mildred  of course  had forgotten  and now there was cam wide awake  and james wide awake quarreling when they ought to have been asleep hours ago 
1769,what had possessed edward to send them this horrid skull 
1770,she had been so foolish as to let them nail it up there 
1771,it was nailed fast  mildred said  and cam could not go to sleep with it in the room  and james screamed if she touched it 
1772,then cam must go to sleep  it had great horns said cam    must go to sleep and dream of lovely palaces  said mrs  ramsay  sitting down on the bed by her side 
1773,she could see the horns  cam said  all over the room 
1774,it was true 
1775,wherever they put the light  and james could not sleep without a light  there was always a shadow somewhere 
1776, but think  cam  it is only an old pig   said mrs  ramsay   a nice black pig like the pigs at the farm  
1777,but cam thought it was a horrid thing  branching at her all over the room 
1778, well then   said mrs  ramsay   we will cover it up   and they all watched her go to the chest of drawers  and open the little drawers quickly one after another  and not seeing anything that would do  she quickly took her own shawl off and wound it round the skull  round and round and round  and then she came back to cam and laid her head almost flat on the pillow beside cam own and said how lovely it looked now  how the fairies would love it  it was like a bird own nest  it was like a beautiful mountain such as she had seen abroad  with valleys and flowers and bells ringing and birds singing and little goats and antelopes and   she could see the words echoing as she spoke them rhythmically in cam own mind  and cam was repeating after her how it was like a mountain  a bird own nest  a garden  and there were little antelopes  and her eyes were opening and shutting  and mrs  ramsay went on speaking still more monotonously  and more rhythmically and more nonsensically  how she must shut her eyes and go to sleep and dream of mountains and valleys and stars falling and parrots and antelopes and gardens  and everything lovely  she said  raising her head very slowly and speaking more and more mechanically  until she sat upright and saw that cam was asleep 
1779,now  she whispered  crossing over to his bed  james must go to sleep too  for see  she said  the boar own skull was still there  they had not touched it  they had done just what he wanted  it was there quite unhurt 
1780,he made sure that the skull was still there under the shawl 
1781,but he wanted to ask her something more 
1782,would they go to the lighthouse tomorrow 
1783,no  not tomorrow  she said  but soon  she promised him  the next fine day 
1784,he was very good 
1785,he lay down 
1786,she covered him up 
1787,but he would never forget  she knew  and she felt angry with charles tansley  with her husband  and with herself  for she had raised his hopes 
1788,then feeling for her shawl and remembering that she had wrapped it round the boar own skull  she got up  and pulled the window down another inch or two  and heard the wind  and got a breath of the perfectly indifferent chill night air and murmured good night to mildred and left the room and let the tongue of the door slowly lengthen in the lock and went out 
1789,she hoped he would not bang his books on the floor above their heads  she thought  still thinking how annoying charles tansley was 
1790,for neither of them slept well  they were excitable children  and since he said things like that about the lighthouse  it seemed to her likely that he would knock a pile of books over  just as they were going to sleep  clumsily sweeping them off the table with his elbow 
1791,for she supposed that he had gone upstairs to work 
1792,yet he looked so desolate  yet she would feel relieved when he went  yet she would see that he was better treated tomorrow  yet he was admirable with her husband  yet his manners certainly wanted improving  yet she liked his laugh   thinking this  as she came downstairs  she noticed that she could now see the moon itself through the staircase window   the yellow harvest moon   and turned  and they saw her  standing above them on the stairs 
1793, that is my mother   thought prue 
1794,yes  minta should look at her  paul rayley should look at her 
1795,that is the thing itself  she felt  as if there were only one person like that in the world  her mother 
1796,and  from having been quite grown up  a moment before  talking with the others  she became a child again  and what they had been doing was a game  and would her mother sanction their game  or condemn it  she wondered 
1797,and thinking what a chance it was for minta and paul and lily to see her  and feeling what an extraordinary stroke of fortune it was for her  to have her  and how she would never grow up and never leave home  she said  like a child   we thought of going down to the beach to watch the waves  
1798,instantly  for no reason at all  mrs  ramsay became like a girl of twenty  full of gaiety 
1799,a mood of revelry suddenly took possession of her 
1800,of course they must go  of course they must go  she cried  laughing  and running down the last three or four steps quickly  she began turning from one to the other and laughing and drawing minta own wrap round her and saying she only wished she could come too  and would they be very late  and had any of them got a watch 
1801, yes  paul has   said minta 
1802,paul slipped a beautiful gold watch out of a little wash leather case to show her 
1803,and as he held it in the palm of his hand before her  he felt   she knows all about it  i need not say anything  
1804,he was saying to her as he showed her the watch   I have done it  mrs  ramsay  i owe it all to you  
1805,and seeing the gold watch lying in his hand  mrs  ramsay felt  how extraordinarily lucky minta is 
1806,she is marrying a man who has a gold watch in a wash  leather bag 
1807, how i wish i could come with you   she cried 
1808,but she was withheld by something so strong that she never even thought of asking herself what it was 
1809,of course it was impossible for her to go with them 
1810,but she would have liked to go  had it not been for the other thing  and tickled by the absurdity of her thought  how lucky to marry a man with a wash leather bag for his watch  she went with a smile on her lips into the other room  where her husband sat reading 
1811,of course  she said to herself  coming into the room  she had to come here to get something she wanted 
1812,first she wanted to sit down in a particular chair under a particular lamp 
1813,but she wanted something more  though she did not know  could not think what it was that she wanted 
1814,she looked at her husband  taking up her stocking and beginning to knit   and saw that he did not want to be interrupted   that was clear 
1815,he was reading something that moved him very much 
1816,he was half smiling and then she knew he was controlling his emotion 
1817,he was tossing the pages over 
1818,he was acting it   perhaps he was thinking himself the person in the book 
1819,she wondered what book it was 
1820,oh  it was one of old sir walter own she saw  adjusting the shade of her lamp so that the light fell on her knitting 
1821,for charles tansley had been saying  she looked up as if she expected to hear the crash of books on the floor above   had been saying that people do not read scott any more 
1822,then her husband thought   that is what they will say of me   so he went and got one of those books 
1823,and if he came to the conclusion  that is true  what charles tansley said  he would accept it about scott 
1824, she could see that he was weighing  considering  putting this with that as he read  
1825,but not about himself 
1826,he was always uneasy about himself 
1827,that troubled her 
1828,he would always be worrying about his own books   will they be read  are they good  why are not they better  what do people think of me 
1829,not liking to think of him so  and wondering if they had guessed at dinner why he suddenly became irritable when they talked about fame and books lasting  wondering if the children were laughing at that  she twitched the stockings out  and all the fine gravings came drawn with steel instruments about her lips and forehead  and she grew still like a tree which has been tossing and quivering and now  when the breeze falls  settles  leaf by leaf  into quiet 
1830,it did not matter  any of it  she thought 
1831,a great man  a great book  fame   who could tell 
1832,she knew nothing about it 
1833,but it was his way with him  his truthfulness   for instance at dinner she had been thinking quite instinctively  if only he would speak 
1834,she had complete trust in him 
1835,and dismissing all this  as one passes in diving now a weed  now a straw  now a bubble  she felt again  sinking deeper  as she had felt in the hall when the others were talking  there is something i want   something i have come to get  and she fell deeper and deeper without knowing quite what it was  with her eyes closed 
1836,and she waited a little  knitting  wondering  and slowly rose those words they had said at dinner   the china rose is all abloom and buzzing with the honey bee   began washing from side to side of her mind rhythmically  and as they washed  words  like little shaded lights  one red  one blue  one yellow  lit up in the dark of her mind  and seemed leaving their perches up there to fly across and across  or to cry out and to be echoed  so she turned and felt on the table beside her for a book 
1837,and all the lives we ever lived and all the lives to be  are full of trees and changing leaves 
1838,she murmured  sticking her needles into the stocking 
1839,and she opened the book and began reading here and there at random  and as she did so  she felt that she was climbing backwards  upwards  shoving her way up under petals that curved over her  so that she only knew this is white  or this is red 
1840,she did not know at first what the words meant at all 
1841,steer  hither steer your winged pines  all beaten mariners
1842,she read and turned the page  swinging herself  zigzagging this way and that  from one line to another as from one branch to another  from one red and white flower to another  until a little sound roused her   her husband slapping his thighs 
1843,their eyes met for a second  but they did not want to speak to each other 
1844,they had nothing to say  but something seemed  nevertheless  to go from him to her 
1845,it was the life  it was the power of it  it was the tremendous humour  she knew  that made him slap his thighs 
1846,do not interrupt me  he seemed to be saying  do not say anything  just sit there 
1847,and he went on reading 
1848,his lips twitched 
1849,it filled him 
1850,it fortified him 
1851,he clean forgot all the little rubs and digs of the evening  and how it bored him unutterably to sit still while people ate and drank interminably  and his being so irritable with his wife and so touchy and minding when they passed his books over as if they did not exist at all 
1852,but now  he felt  it did not matter a damn who reached z  if thought ran like an alphabet from a to z  
1853,somebody would reach it   if not he  then another 
1854,this man own strength and sanity  his feeling for straight forward simple things  these fishermen  the poor old crazed creature in mucklebackit own cottage made him feel so vigorous  so relieved of something that he felt roused and triumphant and could not choke back his tears 
1855,raising the book a little to hide his face  he let them fall and shook his head from side to side and forgot himself completely  but not one or two reflections about morality and french novels and english novels and scott own hands being tied but his view perhaps being as true as the other view   forgot his own bothers and failures completely in poor steenie own drowning and mucklebackit own sorrow  that was scott at his best  and the astonishing delight and feeling of vigour that it gave him 
1856,well  let them improve upon that  he thought as he finished the chapter 
1857,he felt that he had been arguing with somebody  and had got the better of him 
1858,they could not improve upon that  whatever they might say  and his own position became more secure 
1859,the lovers were fiddlesticks  he thought  collecting it all in his mind again 
1860,that is fiddlesticks  that is first rate  he thought  putting one thing beside another 
1861,but he must read it again 
1862,he could not remember the whole shape of the thing 
1863,he had to keep his judgement in suspense 
1864,so he returned to the other thought   if young men did not care for this  naturally they did not care for him either 
1865,one ought not to complain  thought mr  ramsay  trying to stifle his desire to complain to his wife that young men did not admire him 
1866,but he was determined  he would not bother her again 
1867,here he looked at her reading 
1868,she looked very peaceful  reading 
1869,he liked to think that every one had taken themselves off and that he and she were alone 
1870,the whole of life did not consist in going to bed with a woman  he thought  returning to scott and balzac  to the english novel and the french novel 
1871,mrs  ramsay raised her head and like a person in a light sleep seemed to say that if he wanted her to wake she would  she really would  but otherwise  might she go on sleeping  just a little longer  just a little longer 
1872,she was climbing up those branches  this way and that  laying hands on one flower and then another 
1873,nor praise the deep vermilion in the rose 
1874,she read  and so reading she was ascending  she felt  on to the top  on to the summit 
1875,how satisfying 
1876,how restful 
1877,all the odds and ends of the day stuck to this magnet  her mind felt swept  felt clean 
1878,and then there it was  suddenly entire  she held it in her hands  beautiful and reasonable  clear and complete  here   the sonnet 
1879,but she was becoming conscious of her husband looking at her 
1880,he was smiling at her  quizzically  as if he were ridiculing her gently for being asleep in broad daylight  but at the same time he was thinking  go on reading 
1881,you do not look sad now  he thought 
1882,and he wondered what she was reading  and exaggerated her ignorance  her simplicity  for he liked to think that she was not clever  not book learned at all 
1883,he wondered if she understood what she was reading 
1884,probably not  he thought 
1885,she was astonishingly beautiful 
1886,her beauty seemed to him  if that were possible  to increase
1887,yet seem d it winter still  and  you away 
1888,as with your shadow i with these did play  she finished 
1889, well   she said  echoing his smile dreamily  looking up from her book 
1890,as with your shadow i with these did play 
1891,she murmured  putting the book on the table 
1892,what had happened  she wondered  as she took up her knitting  since she had seen him alone 
1893,she remembered dressing  and seeing the moon  andrew holding his plate too high at dinner  being depressed by something william had said  the birds in the trees  the sofa on the landing  the children being awake  charles tansley waking them with his books falling   oh  no  that she had invented  and paul having a wash  leather case for his watch 
1894,which should she tell him about 
1895, they are engaged   she said  beginning to knit   paul and minta  
1896, so i guessed   he said 
1897,there was nothing very much to be said about it 
1898,her mind was still going up and down  up and down with the poetry  he was still feeling very vigorous  very forthright  after reading about steenie own funeral 
1899,so they sat silent 
1900,then she became aware that she wanted him to say something 
1901,anything  anything  she thought  going on with her knitting 
1902,anything will do 
1903, how nice it would be to marry a man with a wash leather bag for his watch   she said  for that was the sort of joke they had together 
1904,he snorted 
1905,he felt about this engagement as he always felt about any engagement  the girl is much too good for that young man 
1906,slowly it came into her head  why is it then that one wants people to marry 
1907,what was the value  the meaning of things 
1908, every word they said now would be true  
1909,do say something  she thought  wishing only to hear his voice 
1910,for the shadow  the thing folding them in was beginning  she felt  to close round her again 
1911,say anything  she begged  looking at him  as if for help 
1912,he was silent  swinging the compass on his watch chain to and fro  and thinking of scott own novels and balzac own novels 
1913,but through the crepuscular walls of their intimacy  for they were drawing together  involuntarily  coming side by side  quite close  she could feel his mind like a raised hand shadowing her mind  and he was beginning  now that her thoughts took a turn he disliked   towards this  pessimism  as he called it   to fidget  though he said nothing  raising his hand to his forehead  twisting a lock of hair  letting it fall again 
1914, you will not finish that stocking tonight   he said  pointing to her stocking 
1915,that was what she wanted   the asperity in his voice reproving her 
1916,if he says it is wrong to be pessimistic probably it is wrong  she thought  the marriage will turn out all right 
1917, no   she said  flattening the stocking out upon her knee   i shall not finish it  
1918,and what then 
1919,for she felt that he was still looking at her  but that his look had changed 
1920,he wanted something   wanted the thing she always found it so difficult to give him  wanted her to tell him that she loved him 
1921,and that  no  she could not do 
1922,he found talking so much easier than she did 
1923,he could say things   she never could 
1924,so naturally it was always he that said the things  and then for some reason he would mind this suddenly  and would reproach her 
1925,a heartless woman he called her  she never told him that she loved him 
1926,but it was not so   it was not so 
1927,it was only that she never could say what she felt 
1928,was there no crumb on his coat 
1929,nothing she could do for him 
1930,getting up  she stood at the window with the reddish brown stocking in her hands  partly to turn away from him  partly because she remembered how beautiful it often is   the sea at night 
1931,but she knew that he had turned his head as she turned  he was watching her 
1932,she knew that he was thinking  you are more beautiful than ever 
1933,and she felt herself very beautiful 
1934,will you not tell me just for once that you love me 
1935,he was thinking that  for he was roused  what with minta and his book  and its being the end of the day and their having quarrelled about going to the lighthouse 
1936,but she could not do it  she could not say it 
1937,then  knowing that he was watching her  instead of saying anything she turned  holding her stocking  and looked at him 
1938,and as she looked at him she began to smile  for though she had not said a word  he knew  of course he knew  that she loved him 
1939,he could not deny it 
1940,and smiling she looked out of the window and said  thinking to herself  nothing on earth can equal this happiness   
1941, yes  you were right  it is going to be wet tomorrow  you will not be able to go  
1942,and she looked at him smiling 
1943,for she had triumphed again 
1944,she had not said it  yet he knew 
1945, well  we must wait for the future to show   said mr  bankes  coming in from the terrace 
1946, it is almost too dark to see   said andrew  coming up from the beach 
1947, one can hardly tell which is the sea and which is the land   said prue 
1948, do we leave that light burning   said lily as they took their coats off indoors 
1949, no   said prue   not if every one own in  
1950, andrew   she called back   just put out the light in the hall  
1951,one by one the lamps were all extinguished  except that mr  carmichael  who liked to lie awake a little reading virgil  kept his candle burning rather longer than the rest 
1952,so with the lamps all put out  the moon sunk  and a thin rain drumming on the roof a downpouring of immense darkness began 
1953,nothing  it seemed  could survive the flood  the profusion of darkness which  creeping in at keyholes and crevices  stole round window blinds  came into bedrooms  swallowed up here a jug and basin  there a bowl of red and yellow dahlias  there the sharp edges and firm bulk of a chest of drawers 
1954,not only was furniture confounded  there was scarcely anything left of body or mind by which one could say   this is he  or  this is she  
1955,sometimes a hand was raised as if to clutch something or ward off something  or somebody groaned  or somebody laughed aloud as if sharing a joke with nothingness 
1956,nothing stirred in the drawing room or in the dining room or on the staircase 
1957,only through the rusty hinges and swollen sea moistened woodwork certain airs  detached from the body of the wind  the house was ramshackle after all  crept round corners and ventured indoors 
1958,almost one might imagine them  as they entered the drawing room questioning and wondering  toying with the flap of hanging wall paper  asking  would it hang much longer  when would it fall 
1959,then smoothly brushing the walls  they passed on musingly as if asking the red and yellow roses on the wall paper whether they would fade  and questioning  gently  for there was time at their disposal  the torn letters in the wastepaper basket  the flowers  the books  all of which were now open to them and asking  were they allies 
1960,were they enemies 
1961,how long would they endure 
1962,so some random light directing them with its pale footfall upon stair and mat  from some uncovered star  or wandering ship  or the lighthouse even  with its pale footfall upon stair and mat  the little airs mounted the staircase and nosed round bedroom doors 
1963,but here surely  they must cease 
1964,whatever else may perish and disappear  what lies here is steadfast 
1965,here one might say to those sliding lights  those fumbling airs that breathe and bend over the bed itself  here you can neither touch nor destroy 
1966,upon which  wearily  ghostlily  as if they had feather light fingers and the light persistency of feathers  they would look  once  on the shut eyes  and the loosely clasping fingers  and fold their garments wearily and disappear 
1967,and so  nosing  rubbing  they went to the window on the staircase  to the servants  bedrooms  to the boxes in the attics  descending  blanched the apples on the dining room table  fumbled the petals of roses  tried the picture on the easel  brushed the mat and blew a little sand along the floor 
1968,at length  desisting  all ceased together  gathered together  all sighed together  all together gave off an aimless gust of lamentation to which some door in the kitchen replied  swung wide  admitted nothing  and slammed to 
1969,here mr  carmichael  who was reading virgil  blew out his candle 
1970,it was past midnight 
1971,but what after all is one night 
1972,a short space  especially when the darkness dims so soon  and so soon a bird sings  a cock crows  or a faint green quickens  like a turning leaf  in the hollow of the wave 
1973,night  however  succeeds to night 
1974,the winter holds a pack of them in store and deals them equally  evenly  with indefatigable fingers 
1975,they lengthen  they darken 
1976,some of them hold aloft clear planets  plates of brightness 
1977,the autumn trees  ravaged as they are  take on the flash of tattered flags kindling in the gloom of cool cathedral caves where gold letters on marble pages describe death in battle and how bones bleach and burn far away in indian sands 
1978,the autumn trees gleam in the yellow moonlight  in the light of harvest moons  the light which mellows the energy of labour  and smooths the stubble  and brings the wave lapping blue to the shore 
1979,it seemed now as if  touched by human penitence and all its toil  divine goodness had parted the curtain and displayed behind it  single  distinct  the hare erect  the wave falling  the boat rocking  which  did we deserve them  should be ours always 
1980,but alas  divine goodness  twitching the cord  draws the curtain  it does not please him  he covers his treasures in a drench of hail  and so breaks them  so confuses them that it seems impossible that their calm should ever return or that we should ever compose from their fragments a perfect whole or read in the littered pieces the clear words of truth 
1981,for our penitence deserves a glimpse only  our toil respite only 
1982,the nights now are full of wind and destruction  the trees plunge and bend and their leaves fly helter skelter until the lawn is plastered with them and they lie packed in gutters and choke rain pipes and scatter damp paths 
1983,also the sea tosses itself and breaks itself  and should any sleeper fancying that he might find on the beach an answer to his doubts  a sharer of his solitude  throw off his bedclothes and go down by himself to walk on the sand  no image with semblance of serving and divine promptitude comes readily to hand bringing the night to order and making the world reflect the compass of the soul 
1984,the hand dwindles in his hand  the voice bellows in his ear 
1985,almost it would appear that it is useless in such confusion to ask the night those questions as to what  and why  and wherefore  which tempt the sleeper from his bed to seek an answer 
1986,mr  ramsay  stumbling along a passage one dark morning  stretched his arms out  but mrs  ramsay having died rather suddenly the night before  his arms  though stretched out  remained empty 
