,sent_clean
1645,then she woke up
1646,it was still being fabricated
1647,william bankes was praising the waverly novels
1648,he read one of them every six months he said
1649,and why should that make charles tansley angry
1650,he rushed in all thought mrs ramsay because prue will not be nice to him and denounced the waverly novels when he knew nothing about it nothing about it whatsoever mrs ramsay thought observing him rather than listening to what he said
1651,she could see how it was from his manner   ”he wanted to assert himself and so it would always be with him till he got his professorship or married his wife and so need not be always saying i   ”i   ”i
1652,for that was what his criticism of poor sir walter or perhaps it was jane austen amounted to
1653,i   ” i   ” i
1654,he was thinking of himself and the impression he was making as she could tell by the sound of his voice and his emphasis and his uneasiness
1655,success would be good for him
1656,at any rate they were off again
1657,now she need not listen
1658,it could not last she knew but at the moment her eyes were so clear that they seemed to go round the table unveiling each of these people and their thoughts and their feelings without effort like a light stealing under water so that its ripples and the reeds in it and the minnows balancing themselves and the sudden silent trout are all lit up hanging trembling
1659,so she saw them she heard them but whatever they said had also this quality as if what they said was like the movement of a trout when at the same time one can see the ripple and the gravel something to the right something to the left and the whole is held together for whereas in active life she would be netting and separating one thing from another she would be saying she liked the waverly novels or had not read them she would be urging herself forward now she said nothing
1660,for the moment she hung suspended
1661,ah but how long do you think it will last said somebody
1662,it was as if she had antennae trembling out from her which intercepting certain sentences forced them upon her attention
1663,this was one of them
1664,she scented danger for her husband
1665,a question like that would lead almost certainly to something being said which reminded him of his own failure
1666,how long would he be read   ”he would think at once
1667,william bankes who was entirely free from all such vanity laughed and said he attached no importance to changes in fashion
1668,who could tell what was going to last   ”in literature or indeed in anything else
1669,let us enjoy what we do enjoy he said
1670,his integrity seemed to mrs ramsay quite admirable
1671,he never seemed for a moment to think but how does this affect me
1672,but then if you had the other temperament which must have praise which must have encouragement naturally you began and she knew that mr ramsay was beginning to be uneasy to want somebody to say oh but your work will last mr ramsay or something like that
1673,he showed his uneasiness quite clearly now by saying with some irritation that anyhow scott or was it shakespeare  would last him his lifetime
1674,he said it irritably
1675,everybody she thought felt a little uncomfortable without knowing why
1676,then minta doyle whose instinct was fine said bluffly absurdly that she did not believe that any one really enjoyed reading shakespeare
1677,mr ramsay said grimly but his mind was turned away again that very few people liked it as much as they said they did
1678,but he added there is considerable merit in some of the plays nevertheless and mrs ramsay saw that it would be all right for the moment anyhow he would laugh at minta and she mrs ramsay saw realising his extreme anxiety about himself would in her own way see that he was taken care of and praise him somehow or other
1679,but she wished it was not necessary perhaps it was her fault that it was necessary
1680,anyhow she was free now to listen to what paul rayley was trying to say about books one had read as a boy
1681,they lasted he said
1682,he had read some of tolstoi at school
1683,there was one he always remembered but he had forgotten the name
1684,russian names were impossible said mrs ramsay
1685,vronsky said paul
1686,he remembered that because he always thought it such a good name for a villain
1687,vronsky said mrs ramsay oh anna karenina but that did not take them very far books were not in their line
1688,no charles tansley would put them both right in a second about books but it was all so mixed up with am i saying the right thing
1689,am i making a good impression
1690,that after all one knew more about him than about tolstoi whereas what paul said was about the thing simply not himself nothing else
1691,like all stupid people he had a kind of modesty too a consideration for what you were feeling which once in a way at least she found attractive
1692,now he was thinking not about himself or about tolstoi but whether she was cold whether she felt a draught whether she would like a pear
1693,no she said she did not want a pear
1694,indeed she had been keeping guard over the dish of fruit without realising it jealously hoping that nobody would touch it
1695,her eyes had been going in and out among the curves and shadows of the fruit among the rich purples of the lowland grapes then over the horny ridge of the she will putting a yellow against a purple a curved shape against a round shape without knowing why she did it or why every time she did it she felt more and more serene until oh what a pity that they should do it   ”a hand reached out took a pear and spoilt the whole thing
1696,in sympathy she looked at rose
1697,she looked at rose sitting between jasper and prue
1698,how odd that one own child should do that
1699,how odd to see them sitting there in a row her children jasper rose prue andrew almost silent but with some joke of their own going on she guessed from the twitching at their lips
1700,it was something quite apart from everything else something they were hoarding up to laugh over in their own room
1701,it was not about their father she hoped
1702,no she thought not
1703,what was it she wondered sadly rather for it seemed to her that they would laugh when she was not there
1704,there was all that hoarded behind those rather set still mask like faces for they did not join in easily they were like watchers surveyors a little raised or set apart from the grown up people
1705,but when she looked at prue tonight she saw that this was not now quite true of her
1706,she was just beginning just moving just descending
1707,the faintest light was on her face as if the glow of minta opposite some excitement some anticipation of happiness was reflected in her as if the sun of the love of men and women rose over the rim of the table cloth and without knowing what it was she bent towards it and greeted it
1708,she kept looking at minta shyly yet curiously so that mrs ramsay looked from one to the other and said speaking to prue in her own mind you will be as happy as she is one of these days
1709,you will be much happier she added because you are my daughter she meant her own daughter must be happier than other people own daughters
1710,but dinner was over
1711,it was time to go
1712,they were only playing with things on their plates
1713,she would wait until they had done laughing at some story her husband was telling
1714,he was having a joke with minta about a bet
1715,then she would get up
1716,she liked charles tansley she thought suddenly she liked his laugh
1717,she liked him for being so angry with paul and minta
1718,she liked his awkwardness
1719,there was a lot in that young man after all
1720,and lily she thought putting her napkin beside her plate she always has some joke of her own
1721,one need never bother about lily
1722,she waited
1723,she tucked her napkin under the edge of her plate
1724,well were they done now
1725,no
1726,that story had led to another story
1727,her husband was in great spirits tonight and wishing she supposed to make it all right with old augustus after that scene about the soup had drawn him in   ” they were telling stories about some one they had both known at college
1728,she looked at the window in which the candle flames burnt brighter now that the panes were black and looking at that outside the voices came to her very strangely as if they were voices at a service in a cathedral for she did not listen to the words
1729,the sudden bursts of laughter and then one voice minta own speaking alone reminded her of men and boys crying out the latin words of a service in some roman catholic cathedral
1730,she waited
1731,her husband spoke
1732,he was repeating something and she knew it was poetry from the rhythm and the ring of exultation and melancholy in his voice
1733,come out and climb the garden path luriana lurilee
1734,the china rose is all abloom and buzzing with the yellow bee
1735,the words she was looking at the window sounded as if they were floating like flowers on water out there cut off from them all as if no one had said them but they had come into existence of themselves
1736,and all the lives we ever lived and all the lives to be are full of trees and changing leaves
1737,she did not know what they meant but like music the words seemed to be spoken by her own voice outside her self saying quite easily and naturally what had been in her mind the whole evening while she said different things
1738,she knew without looking round that every one at the table was listening to the voice saying
1739,i wonder if it seems to you luriana lurilee
1740,with the same sort of relief and pleasure that she had as if this were at last the natural thing to say this were their own voice speaking
1741,but the voice had stopped
1742,she looked round
1743,she made herself get up
1744,augustus carmichael had risen and holding his table napkin so that it looked like a long white robe he stood chanting
1745,to see the kings go riding by over lawn and daisy lea with their palm leaves and cedar luriana lurilee
1746,and as she passed him he turned slightly towards her repeating the last words
1747,luriana lurilee
1748,and bowed to her as if he did her homage
1749,without knowing why she felt that he liked her better than he ever had done before and with a feeling of relief and gratitude she returned his bow and passed through the door which he held open for her
1750,it was necessary now to carry everything a step further
1751,with her foot on the threshold she waited a moment longer in a scene which was vanishing even as she looked and then as she moved and took minta own arm and left the room it changed it shaped itself differently it had become she knew giving one last look at it over her shoulder already the past
1752,as usual lily thought
1753,there was always something that had to be done at that precise moment something that mrs ramsay had decided for reasons of her own to do instantly it might be with every one standing about making jokes as now not being able to decide whether they were going into the smoking room into the drawing room up to the attics
1754,then one saw mrs ramsay in the midst of this hubbub standing there with minta own arm in hers bethink her yes it is time for that now and so make off at once with an air of secrecy to do something alone
1755,and directly she went a sort of disintegration set in they wavered about went different ways mr bankes took charles tansley by the arm and went off to finish on the terrace the discussion they had begun at dinner about politics thus giving a turn to the whole poise of the evening making the weight fall in a different direction as if lily thought seeing them go and hearing a word or two about the policy of the labour party they had gone up on to the bridge of the ship and were taking their bearings the change from poetry to politics struck her like that so mr bankes and charles mrs ramsay going upstairs in the lamplight alone
1756,where lily wondered was she going so quickly
1757,not that she did in fact run or hurry she went indeed rather slowly
1758,she felt rather inclined just for a moment to stand still after all that chatter and pick out one particular thing the thing that mattered to detach it separate it off clean it of all the emotions and odds and ends of things and so hold it before her and bring it to the tribunal where ranged about in conclave sat the judges she had set up to decide these things
1759,is it good is it bad is it right or wrong
1760,where are we all going to
1761,and so on
1762,so she righted herself after the shock of the event and quite unconsciously and incongruously used the branches of the elm trees outside to help her to stabilise her position
1763,her world was changing they were still
1764,the event had given her a sense of movement
1765,all must be in order
1766,she must get that right and that right she thought insensibly approving of the dignity of the trees stillness and now again of the superb upward rise like the beak of a ship up a wave of the elm branches as the wind raised them
1767,for it was windy she stood a moment to look out
1768,it was windy so that the leaves now and then brushed open a star and the stars themselves seemed to be shaking and darting light and trying to flash out between the edges of the leaves
1769,yes that was done then accomplished and as with all things done became solemn
1770,now one thought of it cleared of chatter and emotion it seemed always to have been only was shown now and so being shown struck everything into stability
1771,they would she thought going on again however long they lived come back to this night this moon this wind this house and to her too
1772,it flattered her where she was most susceptible of flattery to think how wound about in their hearts however long they lived she would be woven and this and this and this she thought going upstairs laughing but affectionately at the sofa on the landing her mother own at the rocking chair her father own at the map of the hebrides
1773,all that would be revived again in the lives of paul and minta the rayleys   ”she tried the new name over and she felt with her hand on the nursery door that community of feeling with other people which emotion gives as if the walls of partition had become so thin that practically the feeling was one of relief and happiness it was all one stream and chairs tables maps were hers were theirs it did not matter whose and paul and minta would carry it on when she was dead
1774,she turned the handle firmly lest it should squeak and went in pursing her lips slightly as if to remind herself that she must not speak aloud
1775,but directly she came in she saw with annoyance that the precaution was not needed
1776,the children were not asleep
1777,it was most annoying
1778,mildred should be more careful
1779,there was james wide awake and cam sitting bolt upright and mildred out of bed in her bare feet and it was almost eleven and they were all talking
1780,what was the matter
1781,it was that horrid skull again
1782,she had told mildred to move it but mildred of course had forgotten and now there was cam wide awake and james wide awake quarreling when they ought to have been asleep hours ago
1783,what had possessed edward to send them this horrid skull
1784,she had been so foolish as to let them nail it up there
1785,it was nailed fast mildred said and cam could not go to sleep with it in the room and james screamed if she touched it
1786,then cam must go to sleep it had great horns said cam   ”must go to sleep and dream of lovely palaces said mrs ramsay sitting down on the bed by her side
1787,she could see the horns cam said all over the room
1788,it was true
1789,wherever they put the light and james could not sleep without a light there was always a shadow somewhere
1790,but think cam it is only an old pig said mrs ramsay a nice black pig like the pigs at the farm
1791,but cam thought it was a horrid thing branching at her all over the room
1792,well then said mrs ramsay we will cover it up and they all watched her go to the chest of drawers and open the little drawers quickly one after another and not seeing anything that would do she quickly took her own shawl off and wound it round the skull round and round and round and then she came back to cam and laid her head almost flat on the pillow beside cam own and said how lovely it looked now how the fairies would love it it was like a bird own nest it was like a beautiful mountain such as she had seen abroad with valleys and flowers and bells ringing and birds singing and little goats and antelopes andshe could see the words echoing as she spoke them rhythmically in cam own mind and cam was repeating after her how it was like a mountain a bird own nest a garden and there were little antelopes and her eyes were opening and shutting and mrs ramsay went on speaking still more monotonously and more rhythmically and more nonsensically how she must shut her eyes and go to sleep and dream of mountains and valleys and stars falling and parrots and antelopes and gardens and everything lovely she said raising her head very slowly and speaking more and more mechanically until she sat upright and saw that cam was asleep
1793,now she whispered crossing over to his bed james must go to sleep too for see she said the boar own skull was still there they had not touched it they had done just what he wanted it was there quite unhurt
1794,he made sure that the skull was still there under the shawl
1795,but he wanted to ask her something more
1796,would they go to the lighthouse tomorrow
1797,no not tomorrow she said but soon she promised him the next fine day
1798,he was very good
1799,he lay down
1800,she covered him up
1801,but he would never forget she knew and she felt angry with charles tansley with her husband and with herself for she had raised his hopes
1802,then feeling for her shawl and remembering that she had wrapped it round the boar own skull she got up and pulled the window down another inch or two and heard the wind and got a breath of the perfectly indifferent chill night air and murmured good night to mildred and left the room and let the tongue of the door slowly lengthen in the lock and went out
1803,she hoped he would not bang his books on the floor above their heads she thought still thinking how annoying charles tansley was
1804,for neither of them slept well they were excitable children and since he said things like that about the lighthouse it seemed to her likely that he would knock a pile of books over just as they were going to sleep clumsily sweeping them off the table with his elbow
1805,for she supposed that he had gone upstairs to work
1806,yet he looked so desolate yet she would feel relieved when he went yet she would see that he was better treated tomorrow yet he was admirable with her husband yet his manners certainly wanted improving yet she liked his laugh   ”thinking this as she came downstairs she noticed that she could now see the moon itself through the staircase window   ”the yellow harvest moon   ” and turned and they saw her standing above them on the stairs
1807,that is my mother thought prue
1808,yes minta should look at her paul rayley should look at her
1809,that is the thing itself she felt as if there were only one person like that in the world her mother
1810,and from having been quite grown up a moment before talking with the others she became a child again and what they had been doing was a game and would her mother sanction their game or condemn it she wondered
1811,and thinking what a chance it was for minta and paul and lily to see her and feeling what an extraordinary stroke of fortune it was for her to have her and how she would never grow up and never leave home she said like a child we thought of going down to the beach to watch the waves
1812,instantly for no reason at all mrs ramsay became like a girl of twenty full of gaiety
1813,a mood of revelry suddenly took possession of her
1814,of course they must go of course they must go she cried laughing and running down the last three or four steps quickly she began turning from one to the other and laughing and drawing minta own wrap round her and saying she only wished she could come too and would they be very late and had any of them got a watch
1815,yes paul has said minta
1816,paul slipped a beautiful gold watch out of a little wash leather case to show her
1817,and as he held it in the palm of his hand before her he felt she knows all about it i need not say anything
1818,he was saying to her as he showed her the watch I have done it mrs ramsay i owe it all to you
1819,and seeing the gold watch lying in his hand mrs ramsay felt how extraordinarily lucky minta is
1820,she is marrying a man who has a gold watch in a wash  leather bag
1821,how i wish i could come with you she cried
1822,but she was withheld by something so strong that she never even thought of asking herself what it was
1823,of course it was impossible for her to go with them
1824,but she would have liked to go had it not been for the other thing and tickled by the absurdity of her thought how lucky to marry a man with a wash leather bag for his watch she went with a smile on her lips into the other room where her husband sat reading
1825,of course she said to herself coming into the room she had to come here to get something she wanted
1826,first she wanted to sit down in a particular chair under a particular lamp
1827,but she wanted something more though she did not know could not think what it was that she wanted
1828,she looked at her husband taking up her stocking and beginning to knit and saw that he did not want to be interrupted   ” that was clear
1829,he was reading something that moved him very much
1830,he was half smiling and then she knew he was controlling his emotion
1831,he was tossing the pages over
1832,he was acting it   ”perhaps he was thinking himself the person in the book
1833,she wondered what book it was
1834,oh it was one of old sir walter own she saw adjusting the shade of her lamp so that the light fell on her knitting
1835,for charles tansley had been saying she looked up as if she expected to hear the crash of books on the floor above had been saying that people do not read scott any more
1836,then her husband thought that is what they will say of me so he went and got one of those books
1837,and if he came to the conclusion that is true what charles tansley said he would accept it about scott
1838,she could see that he was weighing considering putting this with that as he read
1839,but not about himself
1840,he was always uneasy about himself
1841,that troubled her
1842,he would always be worrying about his own books   ”will they be read are they good why are not they better what do people think of me
1843,not liking to think of him so and wondering if they had guessed at dinner why he suddenly became irritable when they talked about fame and books lasting wondering if the children were laughing at that she twitched the stockings out and all the fine gravings came drawn with steel instruments about her lips and forehead and she grew still like a tree which has been tossing and quivering and now when the breeze falls settles leaf by leaf into quiet
1844,it did not matter any of it she thought
1845,a great man a great book fame   ”who could tell
1846,she knew nothing about it
1847,but it was his way with him his truthfulness   ”for instance at dinner she had been thinking quite instinctively if only he would speak
1848,she had complete trust in him
1849,and dismissing all this as one passes in diving now a weed now a straw now a bubble she felt again sinking deeper as she had felt in the hall when the others were talking there is something i want   ”something i have come to get and she fell deeper and deeper without knowing quite what it was with her eyes closed
1850,and she waited a little knitting wondering and slowly rose those words they had said at dinner the china rose is all abloom and buzzing with the honey bee began washing from side to side of her mind rhythmically and as they washed words like little shaded lights one red one blue one yellow lit up in the dark of her mind and seemed leaving their perches up there to fly across and across or to cry out and to be echoed so she turned and felt on the table beside her for a book
1851,and all the lives we ever lived
1852,and all the lives to be
1853,are full of trees and changing leaves
1854,she murmured sticking her needles into the stocking
1855,and she opened the book and began reading here and there at random and as she did so she felt that she was climbing backwards upwards shoving her way up under petals that curved over her so that she only knew this is white or this is red
1856,she did not know at first what the words meant at all
1857,steer hither steer your winged pines all beaten mariners
1858,she read and turned the page swinging herself zigzagging this way and that from one line to another as from one branch to another from one red and white flower to another until a little sound roused her   ”her husband slapping his thighs
1859,their eyes met for a second but they did not want to speak to each other
1860,they had nothing to say but something seemed nevertheless to go from him to her
1861,it was the life it was the power of it it was the tremendous humour she knew that made him slap his thighs
1862,do not interrupt me he seemed to be saying do not say anything just sit there
1863,and he went on reading
1864,his lips twitched
1865,it filled him
1866,it fortified him
1867,he clean forgot all the little rubs and digs of the evening and how it bored him unutterably to sit still while people ate and drank interminably and his being so irritable with his wife and so touchy and minding when they passed his books over as if they did not exist at all
1868,but now he felt it did not matter a damn who reached z if thought ran like an alphabet from a to z
1869,somebody would reach it   ”if not he then another
1870,this man own strength and sanity his feeling for straight forward simple things these fishermen the poor old crazed creature in mucklebackit own cottage made him feel so vigorous so relieved of something that he felt roused and triumphant and could not choke back his tears
1871,raising the book a little to hide his face he let them fall and shook his head from side to side and forgot himself completely but not one or two reflections about morality and french novels and english novels and scott own hands being tied but his view perhaps being as true as the other view forgot his own bothers and failures completely in poor steenie own drowning and mucklebackit own sorrow that was scott at his best and the astonishing delight and feeling of vigour that it gave him
1872,well let them improve upon that he thought as he finished the chapter
1873,he felt that he had been arguing with somebody and had got the better of him
1874,they could not improve upon that whatever they might say and his own position became more secure
1875,the lovers were fiddlesticks he thought collecting it all in his mind again
1876,that is fiddlesticks that is first rate he thought putting one thing beside another
1877,but he must read it again
1878,he could not remember the whole shape of the thing
1879,he had to keep his judgement in suspense
1880,so he returned to the other thought   ”if young men did not care for this naturally they did not care for him either
1881,one ought not to complain thought mr ramsay trying to stifle his desire to complain to his wife that young men did not admire him
1882,but he was determined he would not bother her again
1883,here he looked at her reading
1884,she looked very peaceful reading
1885,he liked to think that every one had taken themselves off and that he and she were alone
1886,the whole of life did not consist in going to bed with a woman he thought returning to scott and balzac to the english novel and the french novel
1887,mrs ramsay raised her head and like a person in a light sleep seemed to say that if he wanted her to wake she would she really would but otherwise might she go on sleeping just a little longer just a little longer
1888,she was climbing up those branches this way and that laying hands on one flower and then another
1889,nor praise the deep vermilion in the rose
1890,she read and so reading she was ascending she felt on to the top on to the summit
1891,how satisfying
1892,how restful
1893,all the odds and ends of the day stuck to this magnet her mind felt swept felt clean
1894,and then there it was suddenly entire she held it in her hands beautiful and reasonable clear and complete here   ”the sonnet
1895,but she was becoming conscious of her husband looking at her
1896,he was smiling at her quizzically as if he were ridiculing her gently for being asleep in broad daylight but at the same time he was thinking go on reading
1897,you do not look sad now he thought
1898,and he wondered what she was reading and exaggerated her ignorance her simplicity for he liked to think that she was not clever not book learned at all
1899,he wondered if she understood what she was reading
1900,probably not he thought
1901,she was astonishingly beautiful
1902,her beauty seemed to him if that were possible to increase
1903,yet seemd it winter still and you away
1904,as with your shadow i with these did play she finished
1905,well she said echoing his smile dreamily looking up from her book
1906,as with your shadow i with these did play
1907,she murmured putting the book on the table
1908,what had happened she wondered as she took up her knitting since she had seen him alone
1909,she remembered dressing and seeing the moon andrew holding his plate too high at dinner being depressed by something william had said the birds in the trees the sofa on the landing the children being awake charles tansley waking them with his books falling   ”oh no that she had invented and paul having a wash  leather case for his watch
1910,which should she tell him about
1911,they are engaged she said beginning to knit paul and minta
1912,so i guessed he said
1913,there was nothing very much to be said about it
1914,her mind was still going up and down up and down with the poetry he was still feeling very vigorous very forthright after reading about steenie own funeral
1915,so they sat silent
1916,then she became aware that she wanted him to say something
1917,anything anything she thought going on with her knitting
1918,anything will do
1919,how nice it would be to marry a man with a wash leather bag for his watch she said for that was the sort of joke they had together
1920,he snorted
1921,he felt about this engagement as he always felt about any engagement the girl is much too good for that young man
1922,slowly it came into her head why is it then that one wants people to marry
1923,what was the value the meaning of things
1924,every word they said now would be true
1925,do say something she thought wishing only to hear his voice
1926,for the shadow the thing folding them in was beginning she felt to close round her again
1927,say anything she begged looking at him as if for help
1928,he was silent swinging the compass on his watch chain to and fro and thinking of scott own novels and balzac own novels
1929,but through the crepuscular walls of their intimacy for they were drawing together involuntarily coming side by side quite close she could feel his mind like a raised hand shadowing her mind and he was beginning now that her thoughts took a turn he disliked   ”towards this pessimism as he called it   ”to fidget though he said nothing raising his hand to his forehead twisting a lock of hair letting it fall again
1930,you will not finish that stocking tonight he said pointing to her stocking
1931,that was what she wanted   ”the asperity in his voice reproving her
1932,if he says it is wrong to be pessimistic probably it is wrong she thought the marriage will turn out all right
1933,no she said flattening the stocking out upon her knee i shall not finish it
1934,and what then
1935,for she felt that he was still looking at her but that his look had changed
1936,he wanted something   ”wanted the thing she always found it so difficult to give him wanted her to tell him that she loved him
1937,and that no she could not do
1938,he found talking so much easier than she did
1939,he could say things   ”she never could
1940,so naturally it was always he that said the things and then for some reason he would mind this suddenly and would reproach her
1941,a heartless woman he called her she never told him that she loved him
1942,but it was not so   ”it was not so
1943,it was only that she never could say what she felt
1944,was there no crumb on his coat
1945,nothing she could do for him
1946,getting up she stood at the window with the reddish brown stocking in her hands partly to turn away from him partly because she remembered how beautiful it often is   ”the sea at night
1947,but she knew that he had turned his head as she turned he was watching her
1948,she knew that he was thinking you are more beautiful than ever
1949,and she felt herself very beautiful
1950,will you not tell me just for once that you love me
1951,he was thinking that for he was roused what with minta and his book and its being the end of the day and their having quarrelled about going to the lighthouse
1952,but she could not do it she could not say it
1953,then knowing that he was watching her instead of saying anything she turned holding her stocking and looked at him
1954,and as she looked at him she began to smile for though she had not said a word he knew of course he knew that she loved him
1955,he could not deny it
1956,and smiling she looked out of the window and said thinking to herself nothing on earth can equal this happiness   ”
1957,yes you were right it is going to be wet tomorrow you will not be able to go
1958,and she looked at him smiling
1959,for she had triumphed again
1960,she had not said it yet he knew
1961,well we must wait for the future to show said mr bankes coming in from the terrace
1962,it is almost too dark to see said andrew coming up from the beach
1963,one can hardly tell which is the sea and which is the land said prue
1964,do we leave that light burning said lily as they took their coats off indoors
1965,no said prue not if every one own in
1966,andrew she called back just put out the light in the hall
1967,one by one the lamps were all extinguished except that mr carmichael who liked to lie awake a little reading virgil kept his candle burning rather longer than the rest
1968,so with the lamps all put out the moon sunk and a thin rain drumming on the roof a downpouring of immense darkness began
1969,nothing it seemed could survive the flood the profusion of darkness which creeping in at keyholes and crevices stole round window blinds came into bedrooms swallowed up here a jug and basin there a bowl of red and yellow dahlias there the sharp edges and firm bulk of a chest of drawers
1970,not only was furniture confounded there was scarcely anything left of body or mind by which one could say this is he or this is she
1971,sometimes a hand was raised as if to clutch something or ward off something or somebody groaned or somebody laughed aloud as if sharing a joke with nothingness
1972,nothing stirred in the drawing room or in the dining room or on the staircase
1973,only through the rusty hinges and swollen sea moistened woodwork certain airs detached from the body of the wind the house was ramshackle after all crept round corners and ventured indoors
1974,almost one might imagine them as they entered the drawing room questioning and wondering toying with the flap of hanging wall paper asking would it hang much longer when would it fall
1975,then smoothly brushing the walls they passed on musingly as if asking the red and yellow roses on the wall paper whether they would fade and questioning gently for there was time at their disposal the torn letters in the wastepaper basket the flowers the books all of which were now open to them and asking were they allies
1976,were they enemies
1977,how long would they endure
1978,so some random light directing them with its pale footfall upon stair and mat from some uncovered star or wandering ship or the lighthouse even with its pale footfall upon stair and mat the little airs mounted the staircase and nosed round bedroom doors
1979,but here surely they must cease
1980,whatever else may perish and disappear what lies here is steadfast
1981,here one might say to those sliding lights those fumbling airs that breathe and bend over the bed itself here you can neither touch nor destroy
1982,upon which wearily ghostlily as if they had feather light fingers and the light persistency of feathers they would look once on the shut eyes and the loosely clasping fingers and fold their garments wearily and disappear
1983,and so nosing rubbing they went to the window on the staircase to the servants bedrooms to the boxes in the attics descending blanched the apples on the dining room table fumbled the petals of roses tried the picture on the easel brushed the mat and blew a little sand along the floor
1984,at length desisting all ceased together gathered together all sighed together all together gave off an aimless gust of lamentation to which some door in the kitchen replied swung wide admitted nothing and slammed to
1985,here mr carmichael who was reading virgil blew out his candle
1986,it was past midnight
1987,but what after all is one night
1988,a short space especially when the darkness dims so soon and so soon a bird sings a cock crows or a faint green quickens like a turning leaf in the hollow of the wave
1989,night however succeeds to night
1990,the winter holds a pack of them in store and deals them equally evenly with indefatigable fingers
1991,they lengthen they darken
1992,some of them hold aloft clear planets plates of brightness
1993,the autumn trees ravaged as they are take on the flash of tattered flags kindling in the gloom of cool cathedral caves where gold letters on marble pages describe death in battle and how bones bleach and burn far away in indian sands
1994,the autumn trees gleam in the yellow moonlight in the light of harvest moons the light which mellows the energy of labour and smooths the stubble and brings the wave lapping blue to the shore
1995,it seemed now as if touched by human penitence and all its toil divine goodness had parted the curtain and displayed behind it single distinct the hare erect the wave falling the boat rocking which did we deserve them should be ours always
1996,but alas divine goodness twitching the cord draws the curtain it does not please him he covers his treasures in a drench of hail and so breaks them so confuses them that it seems impossible that their calm should ever return or that we should ever compose from their fragments a perfect whole or read in the littered pieces the clear words of truth
1997,for our penitence deserves a glimpse only our toil respite only
1998,the nights now are full of wind and destruction the trees plunge and bend and their leaves fly helter skelter until the lawn is plastered with them and they lie packed in gutters and choke rain pipes and scatter damp paths
1999,also the sea tosses itself and breaks itself and should any sleeper fancying that he might find on the beach an answer to his doubts a sharer of his solitude throw off his bedclothes and go down by himself to walk on the sand no image with semblance of serving and divine promptitude comes readily to hand bringing the night to order and making the world reflect the compass of the soul
2000,the hand dwindles in his hand the voice bellows in his ear
2001,almost it would appear that it is useless in such confusion to ask the night those questions as to what and why and wherefore which tempt the sleeper from his bed to seek an answer
2002,mr ramsay stumbling along a passage one dark morning stretched his arms out but mrs ramsay having died rather suddenly the night before his arms though stretched out remained empty
2003,so with the house empty and the doors locked and the mattresses rolled round those stray airs advance guards of great armies blustered in brushed bare boards nibbled and fanned met nothing in bedroom or drawing room that wholly resisted them but only hangings that flapped wood that creaked the bare legs of tables saucepans and china already furred tarnished cracked
2004,what people had she would and left   ”a pair of shoes a shooting cap some faded skirts and coats in wardrobes   ”those alone kept the human shape and in the emptiness indicated how once they were filled and animated how once hands were busy with hooks and buttons how once the looking glass had held a face had held a world hollowed out in which a figure turned a hand flashed the door opened in came children rushing and tumbling and went out again
2005,now day after day light turned like a flower reflected in water its sharp image on the wall opposite
2006,only the shadows of the trees flourishing in the wind made obeisance on the wall and for a moment darkened the pool in which light reflected itself or birds flying made a soft spot flutter slowly across the bedroom floor
2007,so loveliness reigned and stillness and together made the shape of loveliness itself a form from which life had parted solitary like a pool at evening far distant seen from a train window vanishing so quickly that the pool pale in the evening is scarcely robbed of its solitude though once seen
2008,loveliness and stillness clasped hands in the bedroom and among the shrouded jugs and sheeted chairs even the prying of the wind and the soft nose of the clammy sea airs rubbing snuffling iterating and reiterating their questions   ”will you fade will you perish   ”scarcely disturbed the peace the indifference the air of pure integrity as if the question they asked scarcely needed that they should answer we remain
2009,nothing it seemed could break that image corrupt that innocence or disturb the swaying mantle of silence which week after week in the empty room wove into itself the falling cries of birds ships hooting the drone and hum of the fields a dog own bark a man own shout and folded them round the house in silence
2010,once only a board sprang on the landing once in the middle of the night with a roar with a rupture as after centuries of quiescence a rock rends itself from the mountain and hurtles crashing into the valley one fold of the shawl loosened and swung to and fro
2011,then again peace descended and the shadow wavered light bent to its own image in adoration on the bedroom wall and mrs mcnab tearing the veil of silence with hands that had stood in the wash tub grinding it with boots that had crunched the shingle came as directed to open all windows and dust the bedrooms
2012,as she lurched for she rolled like a ship at sea and leered for her eyes fell on nothing directly but with a sidelong glance that deprecated the scorn and anger of the world   ”she was witless she knew it as she clutched the banisters and hauled herself upstairs and rolled from room to room she sang
2013,rubbing the glass of the long looking glass and leering sideways at her swinging figure a sound issued from her lips   ”something that had been gay twenty years before on the stage perhaps had been hummed and danced to but now coming from the toothless bonneted care taking woman was robbed of meaning was like the voice of witlessness humour persistency itself trodden down but springing up again so that as she lurched dusting wiping she seemed to say how it was one long sorrow and trouble how it was getting up and going to bed again and bringing things out and putting them away again
2014,it was not easy or snug this world she had known for close on seventy years
2015,bowed down she was with weariness
2016,how long she asked creaking and groaning on her knees under the bed dusting the boards how long shall it endure
2017,but hobbled to her feet again pulled herself up and again with her sidelong leer which slipped and turned aside even from her own face and her own sorrows stood and gaped in the glass aimlessly smiling and began again the old amble and hobble taking up mats putting down china looking sideways in the glass as if after all she had her consolations as if indeed there twined about her dirge some incorrigible hope
2018,visions of joy there must have been at the wash  tub say with her children yet two had been base born and one had deserted her at the public house drinking turning over scraps in her drawers
2019,some cleavage of the dark there must have been some channel in the depths of obscurity through which light enough issued to twist her face grinning in the glass and make her turning to her job again mumble out the old music hall song
