,sent_no,parag_no,chap_no,sect_no,sent_raw,sent_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,flair,flair_lnorm_meanstd,flair_medianiqr,flair_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr
1052,1052,98,9,9,Mr. Hopkins was even worse than Mr. Weeden.,mr hopkins was even worse than mr weeden,8,43,-0.75,-1.3815883817004688,-0.5555555555555555,-1.3028941714443283,-0.75,-1.3887654998737038,-0.6,-1.40625,-32.47342047137871,-1.5678055162965938,-0.6938815973549359,-2.3919060864384427,-0.0668333333333333,-0.3364133289858581,-0.11989310101743414,-0.21589905661223707,-0.07,-0.39121119291238904,-0.3399880810488677,-0.35716961171389094,-8.278528411677998,-1.6322223704970178,-0.5403278320097401,-1.546473877551735,-1.3764994117198055,-2.375166877604756,-1.407629189708192,-4.305821534563456,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,-2.1067172398233693,-0.7495283018867924,-2.1576613386425882,-0.4,-2.431960612933238,-2.121546961325967,-6.492622020431328,-1.0,-1.4244533488803517,-0.16237664315793518,-1.0176644720861654,-0.1914387131780746,-1.9773213149565183,-1.3308404325668248,-4.044851495365158,3.2118319606795462,0.08936881323293475,-0.7656109725814252,0.5901036896010281
1053,1053,98,9,9,His chief boast was his ability to manage slaves.,his chief boast was his ability to manage slaves,9,49,-0.09999999999999998,-0.190036463023041,-0.07407407407407406,-0.1544170869859944,-0.09999999999999998,-0.14093874221722255,-0.07999999999999999,-0.16666666666666663,-31.2771272649591,-1.3362240618146217,-0.6683195891363402,-2.04781359949584,-0.25,-0.8342879746899486,-0.35115684479656567,-0.6604578860186621,2.114,2.684650238230019,0.9615613825983312,2.336437181518891,16.39717287583783,2.5429831471438074,1.070220265064542,2.722738283604706,-0.4353078971319228,-0.5856499843088886,-0.4451524623231113,-1.2103863542403208,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",0.3182,1.2445505696657257,0.500314465408805,1.2802234584174934,0.0,-0.17697320951266374,0.0,0.0,0.9364,1.2863742087816015,0.8290347767097163,1.2197241196710054,0.0,-0.23192994533661754,0.0,0.0,3.9177710741873053,0.18621784870655775,-0.5730990133785592,0.9096699044669273
1054,1054,98,9,9,The peculiar feature of his government was that of whipping slaves in advance of deserving it.,the peculiar feature of his government was that of whipping slaves in advance of deserving it,16,94,-0.7,-0.6606494056939578,-0.5185185185185185,-0.6080172800073531,-0.7,-0.6337778817958327,-0.5599999999999999,-0.65625,-26.50699754534338,-0.6150174934252679,-0.5663929925108175,-0.9762175933668107,0.5,0.6787382993482243,0.5957829613964204,0.6905432044191685,-0.833,-0.9380173651286472,-0.7946960667461263,-0.8360210986992078,7.829266421604793,0.5953708898417418,0.5110051378026144,0.7312746540994601,-1.0443541662521307,-0.8302118535704038,-1.0679724206878929,-1.6334197532061272,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}",0.1531,0.3343366434105249,0.2407232704402516,0.34648411049525935,0.6,1.514267343052767,3.18232044198895,4.869466515323495,-0.9796,-0.669652122816017,-0.15193211053797026,-0.3946873124112736,0.2156265477555173,0.7510288023105558,1.4989890149382266,2.277954520405805,5.918006942095407,-0.001109276061435198,-0.02762799692580461,0.291559255134509
1055,1055,98,9,9,He always managed to have one or more of his slaves to whip every Monday morning.,he always managed to have one or more of his slaves to whip every monday morning,16,81,-1.25,-1.1562949516984342,-0.9259259259259258,-1.0857451428702736,-1.25,-1.152831869224369,-1.0,-1.171875,-26.50699754534338,-0.6150174934252679,-0.5663929925108175,-0.9762175933668107,-1.125,-1.92455690745275,-1.455919952021716,-1.633973377657687,-0.12400000000000011,-0.3785865193835866,-0.3721692491060787,-0.34611387752663975,-7.829266421604793,-0.8349735650376789,-0.5110051378026144,-0.7312746540994601,-1.0443541662521307,-0.8302118535704038,-1.0679724206878929,-1.6334197532061272,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.5,1.2323939176251952,2.6519337016574585,4.05788876276958,0.9928,0.7893540887571835,0.8579108374825605,0.8095072678932705,0.17968878979626443,0.5872023443693604,1.2491575124485224,1.8982954336715043,5.56988888667803,-0.06339864967771638,-0.12256095587362258,0.08602722009071033
1056,1056,98,9,9,"He did this to alarm their fears, and strike terror into those who escaped.",he did this to alarm their fears and strike terror into those who escaped,14,75,-3.5,-3.634522681720816,-2.5925925925925926,-3.474384457184875,-3.5,-3.7481018063670506,-2.8,-3.75,-109.91857609516975,-3.071709432410624,-2.348704757699283,-4.626463425133628,-0.625,-1.2665811958437123,-0.8246267478930587,-1.0464581975723282,-2.46,-2.499080791024949,-1.76430274135876,-2.2030823733352944,-23.735947403059384,-2.597725936407616,-1.5492116911624783,-2.533716193602925,-2.190534654067569,-2.149541481668047,-2.240073983235747,-3.915543694341159,"{'neg': 0.502, 'neu': 0.498, 'pos': 0.0, 'compound': -0.8442}",-0.8442,-2.131866823437347,-1.3273584905660376,-2.183460939293443,0.0,-0.17697320951266374,0.0,0.0,0.9854,0.888010417459326,0.8541221344733574,0.8909335259814823,0.0,-0.23192994533661754,0.0,0.0,4.381069308135138,-0.16412873306603634,-0.44675603420951393,-0.2463450262007747
1057,1057,98,9,9,"His plan was to whip for the smallest offences, to prevent the commission of large ones.",his plan was to whip for the smallest offences to prevent the commission of large ones,16,88,-0.5,-0.48041466169233016,-0.37037037037037035,-0.4342980571481094,-0.5,-0.44503097727636504,-0.4,-0.46875,0.0,0.041997404434118826,0.0,0.0,-0.25,-0.5227825653291484,-0.35115684479656567,-0.3823106026932264,0.809,0.35758975576470914,0.18384982121573307,0.29857362226744516,-7.829266421604793,-0.8349735650376789,-0.5110051378026144,-0.7312746540994601,-1.0443541662521307,-0.8302118535704038,-1.0679724206878929,-1.6334197532061272,"{'neg': 0.137, 'neu': 0.8, 'pos': 0.063, 'compound': -0.3182}",-0.3182,-0.7054000896831347,-0.500314465408805,-0.7201256953598401,0.21428571428571427,0.42704127354641863,1.1365430149960536,1.7390951840441056,-0.9912,-0.6782327717991082,-0.15787115849834243,-0.40176937341894575,0.07700948134125618,0.11912675025165868,0.5353532196207953,0.8135551858592162,5.56988888667803,-0.06339864967771638,-0.12256095587362258,0.08602722009071033
1058,1058,98,9,9,Mr. Hopkins could always find some excuse for whipping a slave.,mr hopkins could always find some excuse for whipping a slave,11,63,-1.5,-1.996025008978745,-1.111111111111111,-1.8951187948281136,-1.5,-2.032220856190071,-1.2,-2.0454545454545454,-58.85996593276049,-2.080083724680658,-1.2577008085020787,-3.1530684304770737,0.25,0.46027996031597473,0.2801363593320917,0.4954788758532785,-1.5990000000000002,-2.1159137515858397,-1.25119189511323,-1.8675336617040477,-16.13177040128823,-2.2631799794866656,-1.0528978212010753,-2.191637782919165,-1.601348160413,-1.9919988078428432,-1.637562932676132,-3.6430326402194244,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",0.0772,0.24430755182906852,0.12138364779874214,0.25412812379534727,-0.05,-0.38197206436907954,-0.2651933701657459,-0.5902383654937571,-0.9964,-1.0171011601658266,-0.16053349034264722,-0.6814552811764842,-0.02076502270046478,-0.36961689223439875,-0.144353936224178,-0.3190821627432685,4.40370744113575,0.08609950114063857,-0.44058253956492943,0.5793161615121712
1059,1059,98,9,9,"It would astonish one, unaccustomed to a slaveholding life, to see with what wonderful ease a slaveholder can find things, of which to make occasion to whip a slave.",it would astonish one unaccustomed to a slaveholding life to see with what wonderful ease a slaveholder can find things of which to make occasion to whip a slave,29,165,0.1499999999999999,0.044752092381378186,0.11111111111111104,0.07188381635554911,0.1499999999999999,0.1049384514096702,0.11999999999999993,0.07758620689655168,22.89746421879319,0.3551269539861956,0.48926564608483797,0.4652597319660528,-0.8125,-0.8404260123128215,-1.061361699441305,-0.6659386206654688,1.4449999999999998,0.3483117090549641,0.5628724672228843,0.29044861072034883,0.0,-0.11980133759796854,0.0,0.0,0.8652275857326264,0.545727060554146,0.8847948608247621,0.7466246804132917,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.7351}",0.7351,0.8913170013853008,1.155817610062893,0.9178602027075028,1.0,1.378190516984284,5.303867403314917,4.477670358918157,0.9876,0.45802472481318307,0.8552485056382556,0.5360437135970184,0.26283171455184773,0.5127779241539108,2.058387408990629,1.7258208055508764,9.22909424781468,-0.14892352151774324,0.875316594355509,-0.19617341760435597
1060,1060,98,9,9,"A mere look, word, or motion,—a mistake, accident, or want of power,—are all matters for which a slave may be whipped at any time.",a mere look word or motion—a mistake accident or want of power—are all matters for which a slave may be whipped at any time,24,130,-2.8,-1.7120187457034528,-2.074074074074074,-1.6213794133529416,-2.8,-1.7348014914927277,-2.2399999999999998,-1.7499999999999998,-47.86917740199248,-0.7490078800530604,-1.022853176462785,-1.175305579338274,0.41666666666666674,0.32273211722159545,0.4905674273749776,0.3726605949043849,-0.6970000000000001,-0.6473868599343398,-0.7136471990464839,-0.5815088845968629,-15.176747839610192,-1.0440248832244439,-0.990564850338288,-0.9450328574113331,-1.5252952693181612,-0.8053548285216351,-1.5597900919794265,-1.590423059460241,"{'neg': 0.212, 'neu': 0.695, 'pos': 0.093, 'compound': -0.6249}",-0.6249,-0.922480706140627,-0.9825471698113207,-0.942816985188276,-0.5,-1.1165512942712363,-2.6519337016574585,-2.7052591751797195,-0.9311,-0.4041944591609593,-0.1271007462208968,-0.17559113767391937,-0.15683549482143774,-0.7085651994553847,-1.090286360083511,-1.1045768037605779,7.016358238863542,-0.22306244520437404,0.2718960781508459,-0.44080461192555287
1061,1061,98,9,9,Does a slave look dissatisfied?,does a slave look dissatisfied,5,31,-1.5,-4.355461657727327,-1.111111111111111,-4.16926134862185,-1.5,-4.503089424444921,-1.2,-4.5,-76.64485866745099,-6.037220148917352,-1.6377226725496297,-9.032731447675886,0.0416666666666667,0.09132809883928672,0.017097524278484513,0.16603689871977556,-1.379,-3.7626302587790956,-1.1200834326579259,-3.30960342641932,-8.613681450752807,-2.637642644453201,-0.5622027964948908,-2.57453164441164,-2.924938053398153,-8.34903239932504,-2.991086045512662,-14.639176624827522,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",-0.3818,-2.6987472625117084,-0.600314465408805,-2.7649929904551795,0.0,-0.17697320951266374,0.0,0.0,-0.9998,-2.3116332768424455,-0.16227424577930807,-1.7499007384794214,0.0,-0.23192994533661754,0.0,0.0,2.3399504427185223,0.27978395708925624,-1.003375980928141,1.2184036667534386
1062,1062,98,9,9,"It is said, he has the devil in him, and it must be whipped out.",it is said he has the devil in him and it must be whipped out,15,64,-1.3,-1.2794553600995464,-0.9629629629629629,-1.2044532784907567,-1.3,-1.2818089206460055,-1.04,-1.3,-26.968351175578803,-0.6710161696959751,-0.5762510483991833,-1.0594225452770742,-0.125,-0.33587931971266816,-0.19333354376440134,-0.215422232697965,-1.23,-1.315968528897172,-1.0312872467222882,-1.1670021409300404,-7.869027775112714,-0.8865258904792197,-0.513600305067898,-0.7839877035005062,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.6597}",-0.6597,-1.555808992447709,-1.0372641509433962,-1.592514297017009,0.0,-0.17697320951266374,0.0,0.0,-0.7832,-0.5629956422376855,-0.051377884726151034,-0.3066581081159086,0.0,-0.23192994533661754,0.0,0.0,4.985665852592218,-0.10846177237440269,-0.28188053280490744,-0.06266451937570566
1063,1063,98,9,9,Does he speak loudly when spoken to by his master?,does he speak loudly when spoken to by his master,10,50,1.0,1.412050150324761,0.7407407407407407,1.3897537828739501,0.0,0.026836284022304282,0.0,0.0,30.279310656411386,1.2428249618604188,0.6469985649831683,1.784235018077376,0.125,0.19812995347727524,0.12231305829992738,0.2614016815742105,-0.674,-1.1316482953766556,-0.6999404052443385,-1.005588421796173,8.128372959350388,1.0681897270581815,0.5305273981661877,1.2147392216134563,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.1,0.2740242711714511,0.5303867403314918,1.2985244040862656,-0.9694,-1.092352644789952,-0.1467098442279878,-0.7435642901892235,0.043241652081451636,0.0834654314840247,0.30060659103706383,0.7309119798398289,4.1621834869283365,0.13156622710248428,-0.5064469303165001,0.7293396433870043
1064,1064,98,9,9,"Then he is getting high-minded, and should be taken down a button-hole lower.",then he is getting high minded and should be taken down a button hole lower,15,77,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,-0.34375,-0.7096858109456285,-0.46952432057068894,-0.5491989726884878,0.346,0.010463836529010409,-0.09207389749702023,-0.005413002322848968,-7.869027775112714,-0.8865258904792197,-0.513600305067898,-0.7839877035005062,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.6999583669128588,-0.4654088050314465,-0.7145433256283684,0.0022222222222222088,-0.1702917653543806,0.011786372007366411,0.019237398579055667,-0.9929,-0.7284542253874997,-0.15874153621667286,-0.44321978106385046,0.0016351590719855466,-0.22397894459472265,0.01136727138701873,0.018426020547762125,5.341784842063091,-0.040492711291273145,-0.1847656923596358,0.161608396426749
1065,1065,98,9,9,Does he forget to pull off his hat at the approach of a white person?,does he forget to pull off his hat at the approach of a white person,15,69,-0.09999999999999998,-0.12595299848912894,-0.07407407407407406,-0.09265025219159666,-0.09999999999999998,-0.07382873172141183,-0.07999999999999999,-0.09999999999999998,0.0,0.041997404434118826,0.0,0.0,-1.541666666666667,-2.7567213581737455,-1.9819976221289308,-2.3770239773984945,-0.4810000000000002,-0.6855764973589674,-0.5849225268176401,-0.6149524805132979,7.869027775112714,0.6469232152832827,0.513600305067898,0.7839877035005062,-0.3561189894708727,-0.2293770330372115,-0.3641726834901285,-0.5941195666534398,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.2263}",-0.2263,-0.5359419011449758,-0.3558176100628931,-0.5462876844246614,0.0,-0.17697320951266374,0.0,0.0,-0.998,-0.7324782538761218,-0.1613526693716641,-0.4465410234674484,0.0,-0.23192994533661754,0.0,0.0,4.6295468631213454,-0.17643083345753208,-0.37899537325017907,-0.2869374351781598
1066,1066,98,9,9,"Then he is wanting in reverence, and should be whipped for it.",then he is wanting in reverence and should be whipped for it,12,62,-0.050000000000000044,-0.08990604968880346,-0.03703703703703707,-0.05790640761974797,-0.050000000000000044,-0.03607935081751835,-0.040000000000000036,-0.06250000000000006,28.6951732282652,0.9903334692977709,0.6131492262588837,1.4090736054242115,0.0625,0.011226707860795025,0.0434014077838452,0.09451331157894906,0.30600000000000005,0.04118387544909656,-0.1159117997616209,0.02148928419946232,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.9496,-0.8816040155132931,-0.13657250374390417,-0.5696223596007866,0.0,-0.23192994533661754,0.0,0.0,4.642333989501776,0.04751931230052174,-0.3755082810846246,0.4520157206130408
1067,1067,98,9,9,"Does he ever venture to vindicate his conduct, when censured for it?",does he ever venture to vindicate his conduct when censured for it,12,68,0.25,0.27056343831445206,0.18518518518518517,0.28953203809873956,0.25,0.3414144582214172,0.2,0.3125,0.0,0.041997404434118826,0.0,0.0,0.25,0.4117336627532525,0.2801363593320917,0.4521312472830807,1.988,1.8107422817362462,0.886471990464839,1.5711346927791703,0.0,-0.11980133759796854,0.0,0.0,0.7737223315836295,1.0468910344102722,0.7912201991466546,1.6135181987681988,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}",0.0772,0.22366376815018407,0.12138364779874214,0.23295078014573498,0.0,-0.17697320951266374,0.0,0.0,-0.9888,-0.9202662500118192,-0.15664238995481716,-0.6015323356353557,0.0,-0.23192994533661754,0.0,0.0,4.642333989501776,0.04751931230052174,-0.3755082810846246,0.4520157206130408
1068,1068,98,9,9,"Then he is guilty of impudence,—one of the greatest crimes of which a slave can be guilty.",then he is guilty of impudence—one of the greatest crimes of which a slave can be guilty,17,90,-1.75,-1.5141139287604892,-1.2962962962962963,-1.4306288941349485,-1.75,-1.5275499884909594,-1.4,-1.5441176470588234,-52.175546218975825,-1.1751768148259447,-1.1148702793781227,-1.808523506705153,1.75,2.516358445325382,2.174015971718064,2.3313784388263605,-1.7799999999999998,-1.6026228807864518,-1.3590584028605481,-1.4180323407111555,-23.376841945742836,-2.1295718545343867,-1.525773386240917,-2.0550214105117344,-3.0683073286289777,-2.497070859463414,-3.1376976422950196,-4.516686196126825,"{'neg': 0.246, 'neu': 0.57, 'pos': 0.184, 'compound': -0.1027}",-0.1027,-0.21665725270190128,-0.16147798742138364,-0.218750793547397,0.0,-0.17697320951266374,0.0,0.0,-0.8987,-0.5707048825140423,-0.11051237088330543,-0.3130209496757429,0.0,-0.23192994533661754,0.0,0.0,5.454768584229294,-0.14141093301254654,-0.15395464768694517,-0.17138463720287608
1069,1069,98,9,9,Does he ever venture to suggest a different mode of doing things from that pointed out by his master?,does he ever venture to suggest a different mode of doing things from that pointed out by his master,19,101,1.0,0.7290553309501717,0.7407407407407407,0.7314493594073421,0.0,0.026836284022304282,0.0,0.0,25.3521478030654,0.5711681408022083,0.541716534895795,0.7862619012452868,0.33333333333333304,0.3274164090916822,0.3853518933535342,0.3768432608190527,0.1820000000000001,-0.1598142162594695,-0.18980929678188307,-0.1545296416765105,7.725325150124005,0.47445348960180517,0.5042210381314306,0.6076347438199186,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.8829,-0.49500243434892444,-0.10242297797176395,-0.2505397367287979,0.0,-0.23192994533661754,0.0,0.0,5.912419372888319,-0.16914899980919662,-0.02915174575152579,-0.26291006097766534
1070,1070,98,9,9,"He is indeed presumptuous, and getting above himself; and nothing less than a flogging will do for him.",he is indeed presumptuous and getting above himself and nothing less than a flogging will do for him,18,103,-0.5,-0.4303494550252113,-0.37037037037037035,-0.3860427174649861,-0.5,-0.39260128157651286,-0.4,-0.41666666666666663,-25.704484358604844,-0.5243345323479037,-0.5492451490182194,-0.8414774188125544,-0.4375,-0.7452864291582915,-0.5878917963448123,-0.5809872336399663,-1.471,-1.3124616751391713,-1.1749106078665077,-1.1639311036558038,-7.757728161621382,-0.749701331396572,-0.5063359368286757,-0.64408247749128,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,-0.08333333333333333,-0.3857683394590132,-0.4419889502762431,-0.6011687055954933,0.9612,0.6869780698554744,0.8417320516594775,0.7250109538017329,-0.05746389793409148,-0.46477961265335355,-0.39947656100490786,-0.5396166965386606,5.3505053202002495,-0.20902836805882768,-0.1823875887820789,-0.39449731634324714
1071,1071,98,9,9,"Does he, while ploughing, break a plough,—or, while hoeing, break a hoe?",does he while ploughing break a plough—or while hoeing break a hoe,12,72,-0.5,-0.6306102816936866,-0.37037037037037035,-0.5790640761974791,-0.5,-0.6023200643759214,-0.4,-0.625,-57.3903464565304,-1.8546747252931854,-1.2262984525177674,-2.818147210848423,-0.1041666666666666,-0.3447794742658338,-0.16702966025904054,-0.2233692979358345,-0.06,-0.3438686671793797,-0.3340286054827175,-0.31571060851169896,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.9804,-0.9119814854764209,-0.15234170005247868,-0.5946944836279481,0.0,-0.23192994533661754,0.0,0.0,4.642333989501776,0.04751931230052174,-0.3755082810846246,0.4520157206130408
1072,1072,98,9,9,"It is owing to his carelessness, and for it a slave must always be whipped.",it is owing to his carelessness and for it a slave must always be whipped,15,75,-2.3,-2.2407073281082277,-1.7037037037037035,-2.1309558004067233,-2.3,-2.2884590780831666,-1.8399999999999999,-2.3,-53.93670235115761,-1.3840297438260691,-1.1525020967983666,-2.1188450905541485,-0.125,-0.33587931971266816,-0.19333354376440134,-0.215422232697965,-0.8089999999999999,-0.9616360251887817,-0.7803933253873657,-0.8567045347411902,-23.60708332533814,-2.419974996241722,-1.540800915203694,-2.351963110501518,-1.0683569684126182,-0.9163156631350727,-1.0925180504703855,-1.7823586999603191,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.34}",-0.34,-0.8034981731364866,-0.5345911949685535,-0.8207592253839368,0.0,-0.17697320951266374,0.0,0.0,-0.9956,-0.7305845934108879,-0.16012390082813882,-0.44497808586575527,0.0,-0.23192994533661754,0.0,0.0,4.985665852592218,-0.10846177237440269,-0.28188053280490744,-0.06266451937570566
1073,1073,98,9,9,"Mr. Hopkins could always find something of this sort to justify the use of the lash, and he seldom failed to embrace such opportunities.",mr hopkins could always find something of this sort to justify the use of the lash and he seldom failed to embrace such opportunities,24,136,1.0,0.570954678317165,0.7407407407407407,0.5790640761974791,1.0,0.6559926324205301,0.8,0.625,-23.93458870099624,-0.3535052378094708,-0.5114265882313925,-0.587652789669137,0.5,0.4117336627532525,0.5957829613964204,0.4521312472830807,0.398,-0.07138613018272574,-0.061084624553039285,-0.07709101230352747,0.0,-0.11980133759796854,0.0,0.0,0.30505905386363225,0.2979817041183899,0.31195801839588533,0.3180846118920482,"{'neg': 0.069, 'neu': 0.743, 'pos': 0.188, 'compound': 0.5171}",0.5171,0.757099673225607,0.8130503144654088,0.7801738886875619,-0.25,-0.64676225189195,-1.3259668508287292,-1.3526295875898597,0.9947,0.5454959897837002,0.858883612579518,0.6082383501752292,-0.15683549482143774,-0.7085651994553847,-1.090286360083511,-1.1045768037605779,7.016358238863542,-0.22306244520437404,0.2718960781508459,-0.44080461192555287
1074,1074,98,9,9,"There was not a man in the whole county, with whom the slaves who had the getting their own home, would not prefer to live, rather than with this Rev. Mr. Hopkins.",there was not a man in the whole county with whom the slaves who had the getting their own home would not prefer to live rather than with this rev mr hopkins,32,163,-0.9,-0.43535597569192325,-0.6666666666666666,-0.39086825143329845,-0.9,-0.39784425114649813,-0.72,-0.421875,0.0,0.041997404434118826,0.0,0.0,0.875,0.5786115606251099,1.0692528644929136,0.6011387204931355,0.7149999999999999,0.0013372496238135572,0.12783075089392126,-0.013405376829049345,7.426255848312643,0.2193780727436649,0.48470120810458095,0.3468161884070733,-0.8413410532295662,-0.26627764500779566,-0.8603681301585921,-0.6579487782675456,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.31212121212121213,0.2629201665333953,1.6554495228528379,1.266553159288687,0.7362,0.3272565525729519,0.7265350007039819,0.42811386173009436,0.26283171455184773,0.3821159548837111,1.8728111658832622,1.423018654131382,8.413410532295662,-0.3073154834225079,0.6528769148423926,-0.7188086662008677
1075,1075,98,9,9,"And yet there was not a man any where round, who made higher professions of religion, or was more active in revivals,—more attentive to the class, love-feast, prayer and preaching meetings, or more devotional in his family,—that prayed earlier, later, louder, and longer,—than this same reverend slave-driver, Rigby Hopkins.",and yet there was not a man any where round who made higher professions of religion or was more active in revivals—more attentive to the class love feast prayer and preaching meetings or more devotional in his family—that prayed earlier later louder and longer—than this same reverend slave driver rigby hopkins,51,324,1.7000000000000002,0.4507981823160799,1.2592592592592593,0.46325126095798347,1.7000000000000002,0.530161362740885,1.36,0.5000000000000001,0.0,0.041997404434118826,0.0,0.0,0.171875,-0.03589175742067056,0.181496796186989,0.05244061326081594,2.7369999999999997,0.3967788465103668,1.3328367103694871,0.3328924638070373,21.533430571750266,0.4972944758862567,1.4054565350229589,0.6309900052570818,0.7440797974124899,0.3251656343224361,0.760907293815234,0.36510629367012637,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.8653}",0.8653,0.5954657995895745,1.3605345911949684,0.6143624201770937,0.1816666666666667,-0.016323780118648948,0.9635359116022101,0.4625462746581796,-0.9608,-0.1680003475483032,-0.14230675694702216,0.01935228809609288,0.26283171455184773,0.427184313545296,3.2038638979586036,1.5274621738479166,13.393436353424818,-0.30818202856236127,2.0109466256176662,-0.7216679466159915
1076,1076,99,9,9,"But to return to Mr. Freeland, and to my experience while in his employment.",but to return to mr freeland and to my experience while in his employment,14,76,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,0.09375,0.049370227374362405,0.08285723304188629,0.12857216259839016,0.959,0.5840448371876037,0.2732419547079857,0.49688585425126325,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,0.8871,0.8049091568644623,0.8037938228781343,0.8223456839071789,0.0,-0.23192994533661754,0.0,0.0,5.111247526157661,-0.014812083987339695,-0.2476339900713145,0.2463450262007747
1077,1077,99,9,9,"He, like Mr. Covey, gave us enough to eat; but, unlike Mr. Covey, he also gave us sufficient time to take our meals.",he like mr covey gave us enough to eat but unlike mr covey he also gave us sufficient time to take our meals,23,116,1.85,1.1299435944961265,1.3703703703703702,1.117845434050786,1.85,1.2413815826693142,1.48,1.2065217391304348,72.5427202496031,1.2928342425825061,1.5500694990733064,1.858540699473005,0.40625,0.3304713820504351,0.47741548562229713,0.37957108641557574,3.0490000000000004,1.3928472913045813,1.5187723480333732,1.2051738683779862,7.612960605527276,0.3639646135620281,0.4968871633462613,0.4946581606868195,0.6181435868911458,0.5029096021174345,0.6321230135883388,0.6725607430045114,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.1901}",0.1901,0.2883249910092085,0.29889937106918235,0.2992832392816234,0.0,-0.17697320951266374,0.0,0.0,0.973,0.555656833244687,0.8477734969984768,0.6166246288147491,0.0,-0.23192994533661754,0.0,0.0,8.035866629584895,-0.059770056268669255,0.5499194288422246,0.09800024445120953
