,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,sent_clean,char_len,token_len,nlptown_medianiqr,nlptown_lnorm_medianiqr,roberta15lg_medianiqr,roberta15lg_lnorm_medianiqr,yelp_medianiqr,yelp_lnorm_medianiqr,hinglish_medianiqr,hinglish_lnorm_medianiqr,imdb2way_medianiqr,imdb2way_lnorm_medianiqr,huggingface_medianiqr,huggingface_lnorm_medianiqr,t5imdb50k_medianiqr,t5imdb50k_lnorm_medianiqr,robertaxml8lang_medianiqr,robertaxml8lang_lnorm_medianiqr,nlptown_roll100,nlptown_roll100_stdscale,roberta15lg_roll100,roberta15lg_roll100_stdscale,yelp_roll100,yelp_roll100_stdscale,hinglish_roll100,hinglish_roll100_stdscale,imdb2way_roll100,imdb2way_roll100_stdscale,huggingface_roll100,huggingface_roll100_stdscale,t5imdb50k_roll100,t5imdb50k_roll100_stdscale,robertaxml8lang_roll100,robertaxml8lang_roll100_stdscale,mean_lnorm_medianiqr_roll100,robertaxml8lang_roll100_stdscale_stand
2564,2564,That reputation was at stake; and had he sent meâa,-0.9938561320304872,0.6974851489067078,4.290377825498581,-0.9925865530967712,-1.5915586352348328,0.9569944143295288,-1,-1.624236226081848,that reputation was at stake and had he sent meâa,52,10,0.5556304257487054,0.20129482537403204,-0.9885078311679663,-0.7096764829814213,-0.43900333363512356,-0.4047508086082848,-2.6197036146788175,-1.8399290860094197,0.021998036808583817,0.12190514972833703,-0.8353891148641888,-0.7145789691629554,-0.5,-0.5,-0.9668129707796472,-0.7444714877317612,2.6103440454451863,-0.7829384583815695,-0.0260064547215033,-1.6761075071419167,1.831187631080457,-0.8357084366763995,0.5087724312319668,-2.758729332680205,0.5711778925919752,0.4333242735680095,-0.01987690840839246,-0.8705504500915405,-0.05504587155963303,-0.9398352153311816,-0.21088403148935475,-0.7320987328491987,-1.0203304824480002,-0.7320987328491986
2565,2565,"boy about sixteen years oldâto the public whipping-post, his reputation",-0.9904310703277588,0.584786057472229,4.426322430372238,-0.957816481590271,1.4669383168220518,0.9823532700538636,1,0.5250312089920044,boy about sixteen years oldâto the public whipping post his reputation,73,11,0.5997663368807856,0.14828319257237926,-0.9867877206807343,-0.670843152624153,-0.5001628471102569,-0.4490254406661291,0.7130830989285574,0.15536192145944003,0.09828975686767356,0.04209299996040472,-0.8178138179985056,-0.660796193022997,0.5,0.4545867393278837,0.007780536911373071,0.03230154781962311,2.6175301730837846,-0.7290492314721163,-0.025946127028640256,-1.6752087995775338,1.828840340769619,-0.8602959988314358,0.5085485969251449,-2.7627072757029856,0.5711816737958051,0.433392985767766,-0.015309983573922324,-0.8018020759011149,-0.05504587155963303,-0.9398352153311816,-0.2138218223501783,-0.7681761096939547,-1.0129602150928196,-0.7681761096939546
2566,2566,"would have been lost; so, to save his reputation, he suffered me to go",0.9919872879981996,0.2872147560119629,1.4394346475601196,-0.9994608759880066,-1.7982918620109558,0.9114694595336914,-1,-1.8206917643547056,would have been lost so to save his reputation he suffered me to go,70,14,-0.36995963250365294,-0.44857614386823963,0.008808535445492392,-0.0016374366866303764,-0.6616487631884082,-0.5361952120682237,-2.8449769310368023,-1.630733603835556,-0.1149630762929753,-0.26020280578283217,-0.8388638924625448,-0.5915755230927903,-0.5,-0.3572448251249108,-1.0558964831551525,-0.6249492043715987,2.6131131815459203,-0.7621725311422471,-0.02594981253693957,-1.6752637029565625,1.8290406813452003,-0.8581974572358196,0.508485355303375,-2.7638311944250105,0.5711759343880032,0.43328868900062356,-0.015704765779162765,-0.8077449446264199,-0.05963302752293578,-1.0125775641996657,-0.21911522998995736,-0.8331815070351679,-1.0349600265775338,-0.8331815070351678
2567,2567,unpunished.,-0.9921968579292296,0.7092187404632568,0.6696515679359436,-0.9050273299217224,-1.733015239238739,-0.9822757244110109,1,-1.6090449690818789,unpunished,11,1,-0.6198781756105828,0.6687807377654287,-0.9876745221561923,-4.385687030312355,-0.43263575123689557,1.2858569163295837,-2.773846220594833,-12.469735353376644,-5.812265786135508,-13.24020103151512,-0.7911303810176852,-4.23797776719043,0.5,4.955445544554455,-0.9599244374104496,-6.038387044236377,2.6133025022343213,-0.7607528032931211,-0.025912182866980178,-1.6747031300681792,1.829433218259877,-0.8540856838675253,0.5083004000400184,-2.7671181860834486,0.5711889476130861,0.4335251658904168,-0.015703117492002084,-0.8077201320738593,-0.05504587155963303,-0.9398352153311816,-0.21723076229521987,-0.8100394065945142,-1.0225911739276765,-0.8100394065945141
2568,2568,"My term of actual service to Mr. Edward Covey ended on Christmas day,",0.9897510409355164,4.374238103628159,0.3503694236278534,0.5340660214424133,0.9334102869033812,0.981615960597992,-1,0.5812286138534546,my term of actual service to mr edward covey ended on christmas day,69,13,-0.7235366353217156,-0.5997684567070224,0.007685463116167944,0.020302051225726408,1.556295998567191,0.30766949012621725,0.13170762027907207,-0.2644836064363404,0.09607157292373891,-0.13019888402153432,-0.06370901626934787,-0.09466301845325094,-0.5,-0.38470407378939275,0.03326346427223506,0.021160496223164415,2.62274623959573,-0.6899336178936375,-0.021334933441713316,-1.606515395922717,1.837526249434423,-0.7693122299372493,0.5109120994259458,-2.7207035345612613,0.5712464263132953,0.43456967131994384,-0.01113781264615715,-0.7389961444429296,-0.05045871559633028,-0.8670928664626977,-0.21027037911458846,-0.7245628090803036,-0.9603183658726067,-0.7245628090803035
2569,2569,The days between Christmas and New Yearâs day are allowed as,0.9966395497322084,3.417664766311645,3.4731404185295105,0.9815540313720704,0.9193181991577148,0.9787066578865052,1,0.7691925764083862,the days between christmas and new yearâs day are allowed as,62,11,0.29030531335222254,-0.024370897615034883,0.011144961732832534,0.0804325423075193,1.037183029962865,0.23869299228879004,0.11635173680364112,-0.1842382636068095,0.08731898130664517,0.037949729527491,0.16248363383426853,0.11800666759993036,0.5,0.4545867393278837,0.11849643928337869,0.11435026243406972,2.62536153214377,-0.670321373212798,-0.016754432282316576,-1.5382792203746218,1.837972935801799,-0.7646332480614437,0.5187177305374671,-2.581983263038378,0.5712787040056438,0.435156222943207,-0.007410390934812913,-0.6828852619859072,-0.045871559633027525,-0.7943505175942137,-0.20497823841528062,-0.6595729703308981,-0.9071087039568816,-0.659572970330898
2570,2570,"holidays; and, accordingly, we were not required to perform any labor,",0.9966602325439452,2.4747922122478485,0.4277726709842682,-0.9854126572608948,-1.6347214579582214,0.990437388420105,-1,0.6937917470932007,holidays and accordingly we were not required to perform any labor,70,11,-0.6984068197631496,-0.5759918799728864,0.011155348909608252,0.08044036210697879,0.5255051988321326,0.009798322942848353,-2.6667373323346606,-1.768095963945633,0.1226107002898164,0.05127815238841485,-0.8317629115365527,-0.6718781293579503,-0.5,-0.4545867393278837,0.08430564593402823,0.08901234271467363,2.6299271571595186,-0.6360834616656085,-0.012183163280880779,-1.470180577190211,1.841434989773899,-0.7283686808581172,0.521521779101923,-2.5321502165278225,0.575575477076233,0.5132373692695577,-0.002879236952974162,-0.6146753656664664,-0.04128440366972477,-0.7216081687257297,-0.1996263072851601,-0.5938488785300228,-0.8479597474868025,-0.5938488785300227
2571,2571,more than to feed and take care of the stock.,0.9980075359344482,1.437581866979599,4.587496519088745,-0.8599309325218201,0.9120758175849916,0.9876202344894408,1,0.5137236714363098,more than to feed and take care of the stock,45,10,0.6520932774239346,0.2604897199895212,0.011831982177161176,0.11864492970396719,-0.03736784016535911,-0.20713376203597142,0.10845984956006734,-0.13222473555158737,0.11413533683580421,0.16017834079804835,-0.7683354157635027,-0.6559859809931414,0.5,0.5,0.0026530909221429535,0.04574780665169002,2.625323217977351,-0.6706086935766773,-0.012174274669874698,-1.4700481626792474,1.8453143248590855,-0.6877331480112296,0.5241711242209881,-2.4850665318105065,0.5801382520056646,0.5961523128949839,0.0014761602933253714,-0.5491112299538432,-0.04128440366972477,-0.7216081687257297,-0.19483945881008008,-0.5350642527633692,-0.8153859843282025,-0.5350642527633691
2572,2572,This time we regarded as,0.9901784658432008,2.3659149706363682,4.4053429663181305,0.9889580607414246,1.7710331082344055,0.9915016889572144,-1,0.7977595329284668,this time we regarded as,24,5,0.5929551231371338,1.1001230081200155,0.007900121458126132,0.5263354531292013,0.46641972581974345,0.6712194794170736,1.0444494845692938,1.6592545726013894,0.12581263177752028,1.4016388032095672,0.16622616321458084,0.5965977953168589,-0.5,-0.999001996007984,0.13145023456479535,0.44500566966098143,2.630000876963412,-0.6355306321808674,-0.007627976460194369,-1.4023215118315933,1.8452672695211314,-0.6882260465851007,0.5240547095143467,-2.487135433028591,0.5800084108059559,0.5937928329906251,0.006017062778866619,-0.4807545841684865,-0.04357798165137615,-0.7579793431599717,-0.19480293346654384,-0.5346157053188546,-0.7990963029103548,-0.5346157053188545
2573,2573,"our own, by the grace of our masters; and we therefore used or abused",-0.991241455078125,4.373490393161774,4.681025683879851,-0.9799604415893556,1.7326303720474243,0.8180260062217712,-1,-0.4155689477920532,our own by the grace of our masters and we therefore used or abused,69,14,0.6824585494353866,0.01285663236943101,-0.9871947064312938,-0.5908988845515825,1.5558902312467777,0.24338270161764902,1.0026027438543599,0.09004841925719255,-0.39608624127027164,-0.3436384776953687,-0.8290069692893497,-0.5854214844411164,-0.5,-0.3572448251249108,-0.4187381881087168,-0.2538771036788497,2.630387061745475,-0.6326346080081543,-0.0076271098688108115,-1.4023086021346587,1.851616299822243,-0.6217207760474041,0.5240087747027021,-2.4879517782353595,0.5845311050294736,0.6759794282923416,0.010338843552344436,-0.41569649528962455,-0.0389908256880734,-0.6852369942914878,-0.19021368177112088,-0.4782576557860856,-0.7559784351875543,-0.4782576557860855
2574,2574,it nearly as we pleased.,0.9985275268554688,3.4578965306282043,4.45784068107605,0.9857176542282104,0.7102019190788269,0.9898138642311096,1,1.5312023758888245,it nearly as we pleased,24,5,0.6099990836190242,1.1210203489182786,0.012093128373680874,0.5332724782089641,1.059015993303812,1.2537887628330089,-0.11151834800295442,0.21353388067899742,0.12073483753819957,1.3974244528086188,0.16458822852052693,0.5937381258427148,0.5,0.999001996007984,0.46403268630935784,0.9866456346282384,2.63039501165168,-0.632574991157337,-0.0121803561208445,-1.4701387586515051,1.8490695312209087,-0.648397847473413,0.5259377371280565,-2.4536706051207817,0.5845099336236989,0.6755947005896973,0.010423619539365856,-0.4144203167911038,-0.034403669724770644,-0.6124946454230038,-0.19248291453637115,-0.506124842219313,-0.7577784132808449,-0.5061248422193129
2575,2575,"Those of us who had families at a distance,",0.981750190258026,2.3647966086864467,2.2904480397701263,-0.6010883450508118,0.9050197005271912,0.9355400204658508,1,0.7087988257408142,those of us who had families at a distance,43,9,-0.09366877502020723,-0.14650420663182973,0.0036673319548620677,0.15719650718379172,0.4658128134491493,0.11052838285101316,0.10077093126179004,-0.06852432420279281,-0.042547170927839266,0.22485462310332,-0.6374977407407731,-0.5711239963592086,0.5,0.5554938956714761,0.09111066292758357,0.1469270360984491,2.634830598471635,-0.5993122442874873,-0.007612184647026412,-1.402086259640173,1.8536712484895637,-0.6001954547652996,0.5309394543324042,-2.3647809870034617,0.5845877530924771,0.6770088393465952,0.010267498843166807,-0.4167704855436419,-0.02981651376146789,-0.5397522965545198,-0.19214381974771483,-0.5019606075763414,-0.7184811870030412,-0.5019606075763413
2576,2576,were generally allowed to spend the whole six days in their society.,0.9980091452598572,2.3286237716674805,2.363378405570984,-0.9012420773506165,0.7509691119194031,0.9346048831939696,1,0.628212034702301,were generally allowed to spend the whole six days in their society,68,12,-0.06999112965275593,-0.2610314170488193,0.011832790401290708,0.04953243302513102,0.446182547712877,-0.07275541862803359,-0.06709510325890834,-0.3274143823859904,-0.04536051675616543,-0.10057618628957651,-0.7892170419083209,-0.6079427382201458,0.5,0.4167360532889259,0.05456827547495412,0.049397201132275075,2.641684744096951,-0.5479125715500942,-0.003036275779435394,-1.3339184959140422,1.8509541655625772,-0.6286565467057422,0.5389840535887884,-2.2218138166114034,0.5846124428127883,0.6774575020133701,0.014834479864584197,-0.34802126554089957,-0.02522935779816514,-0.4670099476860359,-0.18409246671090432,-0.40308641557965313,-0.6591201946968127,-0.403086415579653
2577,2577,"This time, however, was spent in various ways.",0.9975526332855223,2.5625243782997127,2.4895927906036377,-0.9580832719802856,0.7606284022331238,0.9022448658943176,-1,0.7005555033683777,this time however was spent in various ways,46,8,-0.02901424140795581,-0.033629742323716585,0.011603524156546915,0.2220349632407958,0.5731156677680879,0.26408760811818205,-0.0565695559312267,-0.1059831692624476,-0.14271512170244632,0.3350171533060282,-0.8179486730650113,-0.8050015925052463,-0.5,-0.6248439450686641,0.08737269698864275,0.17945632753886898,2.648236170376933,-0.4987830103819645,0.0015131567322879756,-1.2661451530610839,1.85270732224261,-0.6102924574242433,0.539135359706135,-2.2191248315208303,0.5882332156830972,0.7432543434235444,0.019396581097480353,-0.2793455036175843,-0.020642201834862386,-0.39426759881755197,-0.18342203503354973,-0.3948532167515368,-0.6149446785189064,-0.3948532167515367
2578,2578,"The staid, sober,",0.9917559027671814,2.5538071990013123,4.478431433439255,-0.9692875146865844,0.901062786579132,-0.9993818402290344,-1,-1.5096627473831177,the staid sober,17,3,0.6166840978370558,2.313730355499804,0.008692330776201934,1.0751710681422235,0.5683850311854883,1.6767414865398664,0.09645915641300015,1.2895797419443111,-5.863729267511549,-5.22747526277493,-0.8236121038026086,-1.69993212814743,-0.5,-1.6627906976744187,-0.914859190309549,-1.999779494571416,2.645788883978347,-0.5171353662930174,0.001508912908921548,-1.2662083737144905,1.8523740931798558,-0.6137829887209066,0.5372656578317695,-2.2523528367869265,0.5919979418363046,0.8116671101249802,0.016795668580116482,-0.31849843769494995,-0.020642201834862386,-0.39426759881755197,-0.1812863181080293,-0.3686256641427972,-0.6149005195057075,-0.36862566414279707
2579,2579,thinking and industrious ones of our number would employ themselves in,0.9898274540901184,4.565838396549225,0.2767232656478882,0.9084065556526184,1.9076159596443176,0.9819290637969972,-1,-0.4618309438228607,thinking and industrious ones of our number would employ themselves in,70,11,-0.7474466704926129,-0.6033521294611086,0.0077238387952071755,0.07785701135467489,1.6602735954368,0.5174271884558557,1.193281253775222,0.4286429866169669,0.09701353899144212,0.04161101801089431,0.12550963449968605,0.08863246449799762,-0.5,-0.4545867393278837,-0.43971586647888367,-0.2993265553357026,2.6504202748589014,-0.4824042723547454,0.006025954807570221,-1.1989175570050619,1.8514436142296966,-0.6235296352755993,0.5378111789532758,-2.2426579335797885,0.591927487915809,0.8103868184304663,0.017125261759539264,-0.31353689441345245,-0.01834862385321101,-0.35789642438331,-0.17541851328873853,-0.29656641426900443,-0.588140289106312,-0.2965664142690043
2580,2580,"making corn-brooms, mats, horse-collars, and baskets; and another class",0.9954124093055724,4.34169539809227,4.4347019493579865,-0.9251750111579896,0.9221569895744324,0.9731140732765198,1,0.7230643630027771,making corn brooms mats horse collars and baskets and another class,71,11,0.6024868398799909,0.14980101205356688,0.010528675866951229,0.07996858256321392,1.538635731635078,0.463013538067066,0.11944511343008811,-0.182477821066836,0.07049377814645896,0.03159545070795125,-0.8013144693310023,-0.6476881920620207,0.5,0.4545867393278837,0.09757942515435394,0.0988491999300383,2.657315601483671,-0.43069578069073133,0.010579935317739434,-1.1310764621726712,1.851570493652733,-0.6222005897435234,0.5377206909000327,-2.2442660709790734,0.5920858254673285,0.8132641352740704,0.021660386695774324,-0.24526722118315247,-0.013761467889908258,-0.285154075514826,-0.17485563545872312,-0.2896540244655547,-0.5543812611844328,-0.2896540244655546
2581,2581,"of us would spend the time in hunting opossums, hares, and coons.",0.9979839920997621,3.4837430119514465,2.304583460092545,-0.9901430010795592,0.8724911212921143,0.9736836552619934,-1,-1.6033999919891355,of us would spend the time in hunting opossums hares and coons,65,12,-0.08907955534690953,-0.2707944630798455,0.011820158157488459,0.049523714903909985,1.0730423550308952,0.1843160116541901,0.06532514910585846,-0.2583287435969492,0.07220735662408542,-0.05987201431481418,-0.8341539677894636,-0.6406705775978064,-0.5,-0.4167360532889259,-0.9573647010389437,-0.6380792684045222,2.662100330712872,-0.3948147927511689,0.006034780943065608,-1.1987860731979156,1.8510460362111756,-0.6276942135541048,0.5382749549019228,-2.2344157908750004,0.5921654926800947,0.8147118513147402,0.021765112466768387,-0.24369072786376636,-0.011467889908256881,-0.248782901080584,-0.1745509008338692,-0.2859117478981144,-0.5524230494882393,-0.2859117478981143
2582,2582,But,-0.7377551794052124,2.5301527976989746,2.3981026709079742,-0.9100987315177916,-1.5253754854202268,-0.8053666949272156,-1,-0.4301318824291229,but,3,1,-0.05871751500313802,4.081684771377048,-0.8598906053673566,-3.3370136743304912,0.555548266871043,6.1047007082276235,-2.547585078736362,-11.066065494069374,-5.280037743197778,-11.0490634424835,-0.7936938324204053,-4.260178162007379,-0.5,-4.955445544554455,-0.42534180630838914,-1.719791154817337,2.6691226440080262,-0.34215401999238465,0.010588210520394352,-1.1309531856661477,1.850116342306137,-0.6374326368627805,0.5380075809058793,-2.239167513419839,0.5914579863668582,0.8018550159494371,0.026217023987288868,-0.17667371090624542,-0.009174311926605505,-0.21241172664634203,-0.1721188733610538,-0.2560453701366408,-0.524122893460118,-0.2560453701366407
2583,2583,by far the larger part engaged in such sports and merriments as playing,0.9980866312980652,2.2706258893012996,3.397728681564331,0.9498092532157898,0.8059908151626587,0.9904922246932985,1,0.5602039694786072,by far the larger part engaged in such sports and merriments as playing,71,13,0.2658220635454042,-0.1326417337714988,0.011871704896416294,0.022969108996895925,0.4147082720736109,-0.12450426607579347,-0.007138986119132442,-0.3313540719722986,0.12277567435840363,-0.1216640723627305,0.1464375379863614,0.04662390228810206,0.5,0.38470407378939275,0.02372975917120619,0.015181427927101572,2.678473693139236,-0.2720299095094948,0.015142818656536418,-1.0631027410280105,1.8520982110308946,-0.616672818519006,0.538233941711417,-2.2351446699165143,0.596005006530963,0.8844836632970269,0.030714193752052588,-0.10897539727246837,-0.009174311926605505,-0.21241172664634203,-0.1668597463894328,-0.19146095462913146,-0.47691431927799255,-0.19146095462913135
2584,2584,"ball, wrestling, running foot-races, fiddling, dancing, and drinking",0.9986438155174256,3.516419470310211,4.4773125648498535,0.9772062301635742,0.8835241198539734,0.9570160508155824,1,0.5051894783973694,ball wrestling running foot races fiddling dancing and drinking,68,9,0.6163208448438517,0.3375404618920737,0.012151530050596326,0.1650014804714787,1.0907752069099572,0.45215798114332595,0.0773476005238612,-0.08481354212549992,0.022063129837820064,0.254672055351236,0.16028594215169575,0.2033687269443132,0.5,0.5554938956714761,-0.0012167714288154523,0.06331764261448657,2.6878594878138204,-0.2016452399932611,0.010578000080694845,-1.1311052915889526,1.861111462731427,-0.5222601736993218,0.5407502754429064,-2.190424839644344,0.6005111413264493,0.9663693399553903,0.030395503847970875,-0.11377280768990135,-0.009174311926605505,-0.21241172664634203,-0.1695405026094629,-0.22438183190078248,-0.45370407140093943,-0.22438183190078237
2585,2585,whisky; and this latter mode of spending the time was by far the most,0.9984570741653442,3.4281628727912903,4.362545162439346,0.9893662929534912,0.7774296402931213,0.9921613335609436,-1,1.471854954957962,whisky and this latter mode of spending the time was by far the most,69,14,0.5790603454047057,-0.03247831258178596,0.012057746117343612,0.0002848809368600205,1.0428801396425693,0.06303352267819538,-0.03826156221527515,-0.37546516011116765,0.12779716223083673,-0.18815302071258488,0.16643251315883864,0.03606789340523818,-0.5,-0.3572448251249108,0.43712137215945673,0.2445635623153648,2.687463810923723,-0.2046124460861169,0.01057951097641516,-1.1310827836270465,1.8654347053908427,-0.4769747664751322,0.5409797910566724,-2.1863459294568823,0.604780610411539,1.0439543170747434,0.030408259788784413,-0.1135807856566984,-0.0045871559633027525,-0.13966937777785807,-0.16716162306726526,-0.19516813433754396,-0.4254349882928169,-0.19516813433754385
2586,2586,agreeable to the feelings of our masters.,0.9986881017684937,2.4819303154945374,3.4920674860477448,0.9998520612716676,1.9350513815879824,0.9973918795585632,1,-0.4490472376346588,agreeable to the feelings of our masters,41,7,0.29645019398762573,0.339989651277771,0.012173771181271895,0.29666271233895536,0.5293789028358297,0.3553378165067549,1.223177118041023,1.1303924847324944,0.14353317789906958,0.7058182467803763,0.1717327752253769,0.3544649241543313,0.5,0.7139800285306704,-0.43391904619866434,-0.3811357726697348,2.6944454062490837,-0.15225701996516816,0.015154006967850782,-1.062936067655738,1.8632698827380434,-0.49965100353220593,0.5434959449489182,-2.141629295255388,0.6047386321999612,1.0431914871959302,0.031422409716002436,-0.09831424171112309,-0.0045871559633027525,-0.13966937777785807,-0.1645176638293704,-0.16269914035307517,-0.4017455823818283,-0.16269914035307506
2587,2587,A slave who would work during,-0.9857041835784912,0.6984890103340149,4.244673788547516,-0.9391945600509644,0.8685182332992554,0.8503855466842651,-1,0.5497944355010986,a slave who would work during,29,6,0.5407921074857318,0.7550281302417534,-0.9844138167411655,-0.9791034553237438,-0.43845855837820635,-0.28035154264044093,0.06099596764032005,0.23234640721793495,-0.29873307088110856,0.6959833043071249,-0.8084009584591862,-0.9670927412103192,-0.5,-0.8327787021630616,0.019009516326127067,0.19432901558525914,2.689753776399094,-0.1874398497556193,0.019719100326573084,-0.9949294236272396,1.867497571154472,-0.4553665146340446,0.5425854541976517,-2.157810373047847,0.604767114607566,1.043709070740462,0.03164999022943164,-0.09488834992118397,-0.006880733944954129,-0.17604055221210005,-0.1645070269977281,-0.16256851533523928,-0.3981668134741015,-0.16256851533523917
2588,2588,the holidays was considered by our masters as scarcely deserving them.,-0.9980825185775756,2.299018055200577,4.276259422302246,-0.999464988708496,-1.6792628169059751,0.9220842123031616,1,-1.4412902891635897,the holidays was considered by our masters as scarcely deserving them,70,11,0.5510467308725503,0.12110161360088482,-0.9906303774032507,-0.6737360277152965,0.43011612524086207,-0.03287315729431488,-2.7152732150358867,-1.7957177646316167,-0.08302875892518677,-0.026384533031250542,-0.8388659713275111,-0.6775211954232876,0.5,0.4545867393278837,-0.8838554386134099,-0.6284669969734907,2.687472029187537,-0.20455081680457016,0.019821275674968684,-0.9934073074292102,1.8626749082169403,-0.5058832846227643,0.5405407488482807,-2.1941485085805867,0.6048498500924592,1.0452125435551052,0.036186533100014434,-0.02659733176302805,-0.0045871559633027525,-0.13966937777785807,-0.16224045914794327,-0.1347340552477801,-0.39422226733383653,-0.13473405524777998
2589,2589,He was regarded as one who rejected the favor of his master.,-0.9979267120361328,0.4846835732460022,1.2507112324237823,-0.9992002844810486,-1.7648179531097412,0.9110031127929688,1,-1.7333084344863892,he was regarded as one who rejected the favor of his master,60,12,-0.43123076486481743,-0.44579255153497166,-0.9905521293338213,-0.6422617863686917,-0.5544864370789268,-0.4831237404703449,-2.8085010408897007,-1.7576471224625798,-0.11636607315452296,-0.12515962303725467,-0.8387321707577273,-0.6440049109649792,0.5,0.4167360532889259,-1.0162721792736031,-0.678099216470246,2.6949981945575376,-0.14811162538197667,0.024346919781571136,-0.9259883427832112,1.8622452424616989,-0.5103839777897367,0.5405961407023833,-2.1931640945170123,0.609418504555291,1.1282343303161158,0.036194731199413264,-0.02647392136641562,0.0,-0.06692702890937412,-0.15978886487833951,-0.10462738852946073,-0.355930256120134,-0.10462738852946062
2590,2590,It was,0.9970932602882384,2.5172473788261414,2.2554003894329067,0.9947158098220824,0.5572701096534729,-0.5548001527786255,0,0.5021476745605469,it was,6,2,-0.10504738016683556,1.5842963264385956,0.011372821068906235,1.7685878635673367,0.5485447575311814,2.756350204210245,-0.27816526985062257,1.1386352128499155,-4.52621222766278,-4.526934423575684,0.1691365440388411,1.9118879754422309,0.0,0.0,-0.002596088968670602,0.7801782782664021,2.6952155396137214,-0.14648174102152867,0.024322775935907977,-0.9263480160228298,1.862273572781764,-0.5100872213543441,0.5377030141583277,-2.244580218851799,0.6054538134314599,1.0561877915082858,0.03647356227450414,-0.02227652732533537,0.0022935779816513763,-0.030555854475132135,-0.16229483416867913,-0.13540180465778368,-0.36994294902505837,-0.13540180465778356
2591,2591,deemed a disgrace not to get drunk at Christmas; and he was regarded as,-0.9990623593330384,0.7760239243507385,0.8119356036186218,-0.9962145090103148,-1.8472554683685305,0.7676547765731812,-1,-1.9208859205245967,deemed a disgrace not to get drunk at christmas and he was regarded as,71,14,-0.5736840985433781,-0.5378991407201628,-0.9911224661612273,-0.5932226494631957,-0.3963819315106683,-0.4429404085548066,-2.8983316537247164,-1.654595838124716,-0.547627296322477,-0.3886149553600128,-0.8372229449207137,-0.5905510193586778,-0.5,-0.3572448251249108,-1.1013299050356642,-0.6514089953370962,2.7045098829228396,-0.07678287109481459,0.024346269872210443,-0.9259980245467744,1.8526516253931806,-0.6108758747121954,0.5391966331442561,-2.218035891004444,0.6046020271034416,1.0407090934657888,0.032176725634741124,-0.08695911875227136,-0.0022935779816513763,-0.1032982033436161,-0.16769181725082047,-0.2016791544431947,-0.3978650055539402,-0.2016791544431946
2592,2592,"lazy indeed, who had not provided himself with the necessary means,",-0.9994434714317322,1.4937160909175873,1.4727943241596222,-0.9996365904808044,-1.4869244396686554,-0.9993835687637328,-1,-1.7651130557060242,lazy indeed who had not provided himself with the necessary means,67,11,-0.3591290465958198,-0.3867024677583929,-0.9913138656087911,-0.6742505795339153,-0.006904934194661764,-0.2283707630351223,-2.5056856959957763,-1.676441378687789,-5.863734467781103,-2.2095507924851487,-0.8389527112150156,-0.6775901064179988,-0.5,-0.4545867393278837,-1.0306941059493606,-0.7372853659023917,2.7052415981205233,-0.07129569242166092,0.024331973780185805,-0.9262109948334523,1.8526641046372028,-0.6107451562464711,0.5392077893292139,-2.2178376252928844,0.6002990904204343,0.9625159417076382,0.032149692741009074,-0.08736605943141582,-0.0022935779816513763,-0.1032982033436161,-0.1699060949437115,-0.22887146817480344,-0.41038865725458323,-0.22887146817480333
2593,2593,"during the year, to get whisky enough to last him through Christmas.",0.9983739256858826,3.589005827903748,3.462719768285752,0.9143560528755188,0.9118303060531616,0.9885393381118774,1,0.6262586712837219,during the year to get whisky enough to last him through christmas,68,12,0.28692213464112576,-0.07848306632484069,0.012015987870651156,0.0496588664418913,1.130166352471532,0.20774221884448882,0.10819232025265052,-0.23596429519220308,0.11690044568103268,-0.0443984403634209,0.12851693863693764,0.06044856175773031,0.5,0.4167360532889259,0.053682515389986876,0.04879544268561622,2.704902414950209,-0.07383924852700481,0.02434828795424295,-0.9259679609805731,1.8520204642907194,-0.6174872055582151,0.5391276432286709,-2.2192619673697744,0.6047131833406764,1.0427290294228502,0.03215266422394219,-0.08732132810169382,-0.0022935779816513763,-0.1032982033436161,-0.16962021999402876,-0.22536079679662077,-0.40122596015683104,-0.22536079679662066
2594,2594,"From what I know of the effect of these holidays upon the slave, I",-0.9917901158332824,2.4397914707660675,4.421558469533919,-0.5852090716362,0.7693992853164673,0.9960011839866638,1,0.6606581807136536,from what i know of the effect of these holidays upon the slave i,66,14,0.5982196645991444,-0.024077908637391135,-0.98747025099101,-0.5910619038866438,0.5065110055955424,-0.12552754954429393,-0.047012089285032296,-0.3793787242077059,0.13934929206399416,-0.18472441775584103,-0.629471212977637,-0.46084399355912026,0.5,0.3572448251249108,0.06928110401188883,0.030338522663398183,2.702782471450644,-0.08973683927806045,0.028900879512139415,-0.8581475575065758,1.85720278725985,-0.5632030432956082,0.5419716781705891,-2.1687182901543425,0.6047804315976046,1.0439510676601846,0.03612188639443949,-0.027570493368732553,0.0022935779816513763,-0.030555854475132135,-0.16503023069112674,-0.1689936891163367,-0.3578718374418255,-0.16899368911633658
