,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_medianiqr,jockers_rinker_lnorm_medianiqr,jockers_medianiqr,jockers_lnorm_medianiqr,huliu_medianiqr,huliu_lnorm_medianiqr,lmcd_medianiqr,lmcd_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,senticnet_medianiqr,senticnet_lnorm_medianiqr,sentiword_medianiqr,sentiword_lnorm_medianiqr,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100,mean_roll100,jockers_rinker_roll100_stdscale,jockers_roll100_stdscale,huliu_roll100_stdscale,senticnet_roll100_stdscale,sentiword_roll100_stdscale,nrc_roll100_stdscale,lmcd_roll100_stdscale
889,890,"Those beautiful vessels, robed in purest white, so delightful to the eye of freemen, were to me so many shrouded ghosts, to terrify and torment me with thoughts of my wretched condition.",0.0441941738241592,0.0441941738241592,-0.176776695296637,0.353553390593274,0.176776695296637,-0.20099510255227598,-0.0957540432856783,those beautiful vessels robed in purest white so delightful to the eye of freemen were to me so many shrouded ghosts to terrify and torment me with thoughts of my wretched condition,181,32,0.13031584966596418,0.08424573426555025,0.1393802435923184,0.0900746905308936,-0.4963046685529766,-0.4154256842773796,0.353553390593274,0.011045091864832053,0.39625712089942816,0.3017802032065914,-0.6415740227079558,-0.4325211756521278,-0.46245940959347415,-0.2758108098764304,-0.019608014850897023,-0.012857902361625933,-0.048873911611757706,0.07309115581174817,-0.006799989414398423,-0.006150209463930673,-0.023135521001761455,-0.006333484698946149,-0.25113924503487894,0.16250095715177054,-0.14243270793106658,-0.20690759245521684,-1.3053175135392772,-0.5170878186280221,-0.44425372491011245
890,891,"I have often, in the deep stillness of a summer's Sabbath, stood all alone upon the lofty banks of that noble bay, and traced, with saddened heart and tearful eye, the countless number of sails moving off to the mighty ocean.",0.0234260642832909,0.0234260642832909,0.312347523777212,0.0,0.437286533288097,0.0652493977170596,-0.132096973597446,i have often in the deep stillness of a summer own sabbath stood all alone upon the lofty banks of that noble bay and traced with saddened heart and tearful eye the countless number of sails moving off to the mighty ocean,221,42,0.069076695121693,0.03402633893161114,0.07388147042200116,0.03638061886318526,0.8769229111420167,0.5592930117807691,0.0,0.0,0.980207840168453,0.568806867724487,-0.0172647536060766,-0.08872035907061424,-0.6379833824531211,-0.28992123268208286,-0.017952991526073485,-0.011202879036802395,-0.047647968408184714,0.07217738095519072,-0.007429210460568508,-0.0036983230567846897,-0.021909577798188463,-0.005380509904487361,-0.20752852101507122,0.20334375396880286,-0.10682042821717984,-0.23401152621014606,-1.359666168704457,-0.45348445629253764,-0.3515581224276855
891,892,The sight of these always affected me powerfully.,0.0883883476483184,0.0883883476483184,0.353553390593274,0.0,0.353553390593274,0.0360624458405139,0.132582521472478,the sight of these always affected me powerfully,48,8,0.26063169933192837,0.673334819935147,0.2787604871846368,0.7199228074641459,0.9926093371059532,3.320293671340554,0.0,0.0,0.7925142417988563,2.411981099786015,-0.08570441930780841,0.04072598118555757,0.6403284132832736,1.526137255686182,-0.01963978661308571,-0.012889674123814619,-0.05174683636239782,0.07122665994310733,-0.007697049828068277,-0.0077971910109977905,-0.023107334631646947,-0.007378744660986264,-0.2519764474668033,0.16171689108567452,-0.22588796060391392,-0.2622113383914602,-1.3828006609667673,-0.5598114798028074,-0.4421225066351204
892,893,"My thoughts would compel utterance; and there, with no audience but the Almighty, I would pour out my soul's complaint, in my rude way, with an apostrophe to the moving multitude of ships:  ""You are loosed from your moorings, and are free; I am fast in my chains, and am a slave!",-0.38135638490484497,-0.520031433961152,-0.138675049056307,-0.138675049056307,-0.589368958489306,-0.17949113757000099,-0.10633487199096801,my thoughts would compel utterance and there with no audience but the almighty i would pour out my soul own complaint in my rude way with an apostrophe to the moving multitude of ships  you are loosed from your moorings and are free i am fast in my chains and am a slave,271,53,-1.1245097944844507,-0.4389770263711836,-1.6400828812766475,-0.6400224751372785,-0.3893334137905877,-0.19678615093001728,-0.138675049056307,-0.0026160167714828716,-1.321111056220259,-0.607548375485299,-0.5911499777143671,-0.30552604375379094,-0.5135612077855284,-0.18495145174598196,-0.02065829563096672,-0.013908183141695625,-0.053534465865397514,0.06625168362480836,-0.00821915990033895,-0.010873672951472554,-0.023107334631646947,-0.009149918356672851,-0.2788146889732969,0.13658204479698885,-0.27781659946750964,-0.40977660306892866,-1.4278976589912666,-0.6396172142806773,-0.4421225066351204
893,894,"You move merrily before the gentle gale, and I sadly before the bloody whip!",0.0,0.0,0.0,0.0,-0.801783725737273,0.00641426980589821,-0.18931004635463397,you move merrily before the gentle gale and i sadly before the bloody whip,74,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7972533665228705,-3.1273069610122404,-0.1552255966153218,-0.1368009886624941,-0.9143030337223538,-1.2458775574651952,-0.01681820262452292,-0.011392260137473829,-0.05088612586095352,0.06776875729525435,-0.008777199022939641,-0.006901162944806555,-0.023107334631646947,-0.0071590754181555805,-0.17762624419275572,0.19867019215266712,-0.20088528263255306,-0.3647779209865334,-1.4760980108827164,-0.5365679895698884,-0.4421225066351204
894,895,"You are freedom's swift-winged angels, that fly round the world; I am confined in bands of iron!",0.058925565098879,0.058925565098879,0.0,-0.235702260395516,0.235702260395516,0.211660629835173,-0.117851130197758,you are freedom own swift winged angels that fly round the world i am confined in bands of iron,95,19,0.1737544662212858,0.18914297414275058,0.1858403247897581,0.20222976285421057,0.0,0.0,-0.235702260395516,-0.012398856412178642,0.5283428278659043,0.6775370369730309,0.3260508424700784,0.33183828630648565,-0.5691808118073532,-0.5715990142285952,-0.015859997157756135,-0.010434054670707042,-0.04968836902749504,0.07005731842333433,-0.007722887534128883,-0.008098919778265039,-0.023107334631646947,-0.006407749196666394,-0.1523770325721927,0.22231686262620756,-0.16609178546398448,-0.29689576296429,-1.3850323799874427,-0.5676384998701344,-0.4421225066351204
895,896,O that I were free!,0.22360679774997896,0.22360679774997896,0.4472135954999579,0.0,0.0,0.34972103168096697,-0.10062305898749101,o that i were free,18,5,0.6593518402632635,2.7234277026338143,0.705214448929305,2.911861468555284,1.255562532801879,6.714772129473071,0.0,0.0,0.0,0.0,0.6497848106123922,2.9071843574637293,-0.4859750967592238,-1.8518236501823655,-0.015139418002548083,-0.009713475515498995,-0.04968836902749504,0.07508797501008589,-0.0070119513114383965,-0.005216603157432841,-0.02154918801303675,-0.0047472900024806,-0.13338939765438562,0.24009937214454863,-0.16609178546398448,-0.14767893795249432,-1.3236256170594969,-0.492869526941339,-0.3243084519977768
896,897,"O, that I were on one of your gallant decks, and under your protecting wing!",0.40020827910810003,0.40020827910810003,0.258198889747161,0.0,0.516397779494322,-0.18771059284618602,0.0322748612183951,o that i were on one of your gallant decks and under your protecting wing,73,15,1.1800985836466789,1.626949043328653,1.262182830969819,1.739517530055973,0.7248993662975728,1.2939803622555857,0.0,0.0,1.1575411396728978,1.8799880288869875,-0.6104235481006084,-0.7058371916535894,0.15587658496299478,0.1982547162429393,-0.014704251334434893,-0.009278308847385801,-0.0495433134714573,0.07408014091777734,-0.005833853453812886,-0.005071547601395111,-0.02067885467681036,-0.0044328554953598585,-0.12192252997883364,0.2508384496794149,-0.1618780837030761,-0.17757280981585583,-1.2218680000747364,-0.48910670128083783,-0.2585011024183538
897,898,Alas!,-0.4,-0.4,0.0,0.0,0.0,0.0,-0.875,alas,4,1,-1.179484428734592,-24.166134708297353,-1.2615259572167838,-25.838187822263304,0.0,0.0,0.0,0.0,0.0,0.0,-0.1702662381695758,-0.15689772146317768,-4.225951923377555,-79.8778773348319,-0.015199569167656477,-0.009773626680607387,-0.05059820415349005,0.07662454568020888,-0.0054891783949404084,-0.006126438283427857,-0.02067885467681036,-0.004463046525246238,-0.13497441208993247,0.23861495692333612,-0.1925214788674151,-0.10210194559610423,-1.1920968631543818,-0.5164711803521802,-0.2585011024183538
898,899,"betwixt me and you, the turbid waters roll.",0.0,0.0,0.0,0.0,0.0,0.0148492424049175,0.0147313912747197,betwixt me and you the turbid waters roll,41,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1354466656970833,-0.07552325566663959,0.0711476014759189,0.16957080618735265,-0.014905107134869422,-0.010068088713394444,-0.05106934340594934,0.07700464911231807,-0.0049217237088843456,-0.006126438283427857,-0.02173891799484376,-0.004546424304150157,-0.12721518461949363,0.23134819953383867,-0.20620754751551526,-0.09082750729220798,-1.1430832466486338,-0.5164711803521802,-0.33865425115170444
899,900,"Go on, go on.",0.0,0.0,0.0,0.0,0.0,-0.55,0.125,go on go on,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4599458283908837,-6.1774271919278805,0.603707417625365,2.8741238371279025,-0.016127931269059998,-0.011290912847585021,-0.051788651720179095,0.07645498243121145,-0.005688915078183355,-0.008859809877500919,-0.02375298127468707,-0.005864888519426287,-0.15943723553628752,0.20117124860715954,-0.22710265000657387,-0.1071314460634417,-1.209349019908327,-0.5873764324832178,-0.4909409220339195
900,901,O that I could also go!,0.0,0.0,0.0,0.0,0.0,-0.22453655975512501,0.0,o that i could also go,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.696775726123561,-1.7968415092598742,0.0,0.0,-0.016403375279085537,-0.01156635685761056,-0.052890427760281244,0.07861225991773148,-0.005326202120131763,-0.008859809877500919,-0.024854757314789228,-0.00589838132738111,-0.16669532823139424,0.19437381949108276,-0.25910801241473547,-0.04314335789704043,-1.178019868410493,-0.5873764324832178,-0.5742480389870673
901,902,Could I but swim!,0.0,0.0,0.0,0.0,1.125,0.361125,0.0,could i but swim,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5217648755329876,15.33061438197457,0.6765256564098237,3.7961271967578503,0.0,0.0,-0.014989844363557865,-0.010152825942082888,-0.05189730025861475,0.08071914314087253,-0.005771040480253216,-0.007083249394260256,-0.023861629813122724,-0.004719535301574167,-0.12944805459728023,0.22925704748646222,-0.23025876860162678,0.019349960779425263,-1.2164425606990623,-0.5412914181868227,-0.49915601854065444
902,903,If I could fly!,0.0,0.0,0.0,0.0,0.0,-0.015,-0.25,if i could fly,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2054393179028842,-0.3210939797485786,-1.20741483525073,-5.748247674255805,-0.014843149709662613,-0.010006131288187637,-0.05287526461791642,0.07826934242082183,-0.005628420677855055,-0.009039178112863604,-0.02288366545382105,-0.005286638205640649,-0.12558257429240952,0.2328771897849567,-0.25866754007828147,-0.05331480554954092,-1.2041238461432742,-0.5920293490424839,-0.4252105084814588
903,904,"O, why was I born a man, of whom to make a brute!",-0.138675049056307,-0.138675049056307,-0.27735009811261496,0.0,-0.27735009811261496,-0.0931896329658385,-0.0208012573584461,o why was i born a man of whom to make a brute,46,13,-0.40891265253979947,-0.6504135886503082,-0.43735543500710533,-0.6954156578432403,-0.7786668275811781,-1.6036331838278632,0.0,0.0,-0.6216993205742403,-1.1649369945101324,-0.38878399754458787,-0.4713151955413839,-0.10046298690582493,-0.14741854718569095,-0.014292261689611535,-0.009455243268136557,-0.05177348857781427,0.0762780998253531,-0.005933564017191318,-0.009039178112863604,-0.02178188941371889,-0.0051425036077118675,-0.1110663889021961,0.24647204801711028,-0.22666217767011987,-0.11237804964109507,-1.2304804504343758,-0.5920293490424839,-0.34190339152831073
904,905,The glad ship is gone; she hides in the dim distance.,-0.0753778361444409,0.22613350843332297,0.0,0.0,0.30151134457776396,-0.18331889750328,-0.086684511566107,the glad ship is gone she hides in the dim distance,51,11,-0.22226746001018888,-0.41775814071512013,0.7131832267128435,1.3399883888387005,0.0,0.0,0.0,0.0,0.6758584162941588,1.496469081732127,-0.6001255847365795,-0.8877612451846703,-0.41865666100552434,-0.7259287950719486,-0.016579005033319293,-0.011741986611844316,-0.05482247970275795,0.07748742543693803,-0.004693151343577127,-0.012088169237807285,-0.02178188941371889,-0.006317036558012404,-0.171323263455432,0.1900396144925161,-0.31523196171084333,-0.07650763689191661,-1.123340422186571,-0.6711219557441138,-0.34190339152831073
905,906,I am left in the hottest hell of unending slavery.,-0.758946638440411,-0.758946638440411,0.0,0.0,-0.6324555320336761,-0.0844328135264957,-0.171290039925787,i am left in the hottest hell of unending slavery,49,10,-2.237914355702318,-4.626427264727777,-2.3935772113374996,-4.9465294328196014,0.0,0.0,0.0,0.0,-1.417692574239158,-3.452608442239801,-0.36825037698790863,-0.5271464310923081,-0.8272725413483404,-1.5777488392577912,-0.018588953777139327,-0.013751935355664349,-0.05482247970275795,0.07456654530199837,-0.00372316382315059,-0.016158751786192527,-0.02178188941371889,-0.007751518365232181,-0.22428645656936635,0.14043794004768992,-0.31523196171084333,-0.16314532572234391,-1.0395582321548356,-0.776715239342766,-0.34190339152831073
906,907,"O God, save me!",0.25,0.25,0.0,0.0,1.0,0.3625,0.0,o god save me,13,4,0.73717776795912,3.8042076146166344,0.7884537232604898,4.067420464539579,0.0,0.0,0.0,0.0,2.2415687782515445,13.627212783977395,0.6797498553853769,3.8111785204340123,0.0,0.0,-0.016015117634232162,-0.011178099212757187,-0.05290186678104077,0.07276270137179468,-0.003665259014000062,-0.012483377494940447,-0.020738657176769162,-0.006317096563135017,-0.15646453767737808,0.20395527243108685,-0.2594403031813501,-0.21665004413040384,-1.034556733040839,-0.6813738882574454,-0.26302286879992853
907,908,"God, deliver me!",0.0,0.0,0.0,0.0,0.577350269189626,0.669726312259966,0.0,god deliver me,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2941703375305902,10.481520473829232,1.400156227204716,9.609788518602151,0.0,0.0,-0.019817901994093085,-0.014980883572618108,-0.05637045944284252,0.07220154045411113,-0.005331907573918826,-0.016519451697789324,-0.019288101616391853,-0.008586737920506082,-0.2566698802470475,0.1101098585210756,-0.3601990428404212,-0.2332949192105202,-1.1785126741459675,-0.7860720052617763,-0.15334395283422372
908,909,Let me be free!,0.25,0.25,0.5,0.0,0.0,0.4635,-0.2375,let me be free,14,4,0.73717776795912,3.8042076146166344,0.7884537232604898,4.067420464539579,1.4037615866734054,9.37949894563133,0.0,0.0,0.0,0.0,0.9165819255896536,4.916766659555712,-1.1470440934881934,-5.460835290543015,-0.021573519971621175,-0.016736501550146197,-0.05917944820688746,0.07228255165772211,-0.005507469371671635,-0.019328440461834268,-0.019288101616391853,-0.009904418502975782,-0.3029313256018155,0.06678457888965154,-0.4417970265698343,-0.23089200531950851,-1.1936767371796557,-0.8589388108507915,-0.15334395283422372
909,910,Is there any God?,0.0,0.0,0.0,0.0,0.5,0.28800000000000003,0.0,is there any god,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1207843891257723,6.8136063919886976,0.5050568927099454,2.9956704376165213,0.0,0.0,-0.02030947502780095,-0.015472456606325973,-0.05665135831924702,0.07671906851165469,-0.005956907573918826,-0.017923946079811796,-0.019288101616391853,-0.00841188238740596,-0.26962308494638254,0.09797878022427686,-0.36835884121336265,-0.09929825654354316,-1.2324967385458978,-0.822505408056284,-0.15334395283422372
910,911,Why am I a slave?,-0.335410196624968,-0.335410196624968,-0.4472135954999579,0.0,-0.4472135954999579,-0.250439613479976,0.0,why am i a slave,16,5,-0.9890277603948939,-4.085141553950716,-1.057821673393956,-4.36779220283292,-1.255562532801879,-6.714772129473071,0.0,0.0,-1.002460032882321,-4.877852704854241,-0.7575150710569178,-2.3511252971653076,0.0,0.0,-0.018846804583647424,-0.014009786162172449,-0.05412326843160657,0.07590595310869946,-0.004120427808288478,-0.017526695079145196,-0.019288101616391853,-0.007429875796078929,-0.23108095921609395,0.13407467740277154,-0.29492065585689103,-0.12341647982212967,-1.073871711446766,-0.8122004855852051,-0.15334395283422372
911,912,I will run away.,0.0,0.0,0.0,0.0,0.0,-0.2355,-0.21875,i will run away,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7224835899825175,-2.7347789765439727,-1.0564879808443888,-5.029716714973829,-0.01776294841862415,-0.012925929997149171,-0.05231086819820815,0.07731712813467198,-0.0029053767535989162,-0.01681607088584893,-0.018186325576289693,-0.0062271988135781465,-0.20252078644932225,0.16082216576922914,-0.24227245496374467,-0.0815589104809616,-0.9689222804298632,-0.7937664798666471,-0.07003683588107565
912,913,I will not stand it.,0.0,0.0,0.0,0.0,0.0,0.0134164078649987,0.167705098312484,i will not stand it,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13880647926489678,-0.0393498156219923,0.8099584945987014,3.086372750303924,-0.01723141335662646,-0.01239439493515148,-0.054087428681448814,0.07575903818907519,-0.0051906985124580505,-0.015782132408916065,-0.018186325576289693,-0.006730479325973623,-0.18851456155330498,0.17393943016827626,-0.29387955117620596,-0.12777419684676833,-1.166315811637564,-0.7669455132063246,-0.07003683588107565
913,914,"Get caught, or get clear, I'll try it.",0.176776695296637,0.176776695296637,0.353553390593274,0.0,0.0,0.894490078200982,0.0101015254455221,get caught or get clear I will try it,37,9,0.5212633986638574,1.1972057508724823,0.5575209743692743,1.2800403302525671,0.9926093371059532,2.9517816101484837,0.0,0.0,0.0,0.0,1.9271984845781842,4.200900390968995,0.04878692672634449,0.10337178303934276,-0.016747345695471778,-0.0119103272739968,-0.05339590345122785,0.07517488149857608,-0.00584531833011016,-0.015782132408916065,-0.018186325576289693,-0.006670353033919467,-0.17575912731809176,0.18588529028619616,-0.2737915162198845,-0.14510116106357251,-1.2228582730673272,-0.7669455132063246,-0.07003683588107565
914,915,I had as well die with ague as the fever.,-0.23717082451262803,-0.23717082451262803,-0.31622776601683805,0.0,-0.31622776601683805,-0.297570327821844,0.0465698090087463,i had as well die with ague as the fever,40,10,-0.6993482361569731,-1.445758520227428,-0.7479928785429673,-1.5457904477561228,-0.887816781147966,-2.3764021122310637,0.0,0.0,-0.708846287119579,-1.7263042211199005,-0.8680305626192049,-1.4617817505306354,0.2249163130878135,0.4289534998055954,-0.017855619592750855,-0.013018601171275875,-0.05038652222007401,0.07141860622360544,-0.008448272001780494,-0.018401976985417352,-0.018186325576289693,-0.00783981590342612,-0.20496272000929924,0.15853521918733954,-0.18637235531812057,-0.2565179236145143,-1.4476871028937046,-0.834905808339175,-0.07003683588107565
915,916,I have only one life to lose.,-0.0188982236504614,-0.0188982236504614,-0.0755928946018454,-0.0755928946018454,-0.0755928946018454,0.0178399231260355,-0.078742598543589,i have only one life to lose,28,7,-0.055725401316157545,-0.16450213575942474,-0.05960149920086294,-0.17588402664395067,-0.21222880333504401,-0.8111794966085788,-0.0755928946018454,-0.01078357982907923,-0.16944667239715636,-0.5892700489845157,-0.12843390226636656,-0.04518790702826724,-0.38029992659088757,-1.0356942398639695,-0.016015058899517563,-0.010360013503272229,-0.04723127531738837,0.07635513657587771,-0.008811429489137029,-0.017583950010647,-0.016589225292214245,-0.0057479737051855315,-0.15646298998714897,0.22414405642600393,-0.09471595970588642,-0.11009302399398925,-1.4790546503893398,-0.8136857118759456,0.0507225701222012
916,917,I had as well be killed running as die standing.,-0.142302494707577,-0.142302494707577,-0.31622776601683805,0.0,0.0,0.432915811677051,0.0663340443847987,i had as well be killed running as die standing,47,10,-0.4196089416941844,-0.8674551121364579,-0.4487957271257809,-0.9274742686536749,-0.887816781147966,-2.3764021122310637,0.0,0.0,0.0,0.0,0.8448659192922132,1.741493602440491,0.32037083708954534,0.6110014427968794,-0.014139256641691952,-0.00848421124544662,-0.04597505735250085,0.07357514375862748,-0.010152191678426174,-0.017583950010647,-0.01562575009478442,-0.005483610466409933,-0.10703462643796023,0.27043525325458667,-0.05822423201670857,-0.1925517835201567,-1.5948623181838621,-0.8136857118759456,0.1235725305790482
917,918,"Only think of it; one hundred miles straight north, and I am free!",0.30508510792387605,0.30508510792387605,0.27735009811261496,0.0,0.0,0.13168582658386901,-0.0624037720753383,only think of it one hundred miles straight north and i am free,63,13,0.8996078355875607,1.4309098950306807,0.9621819570156338,1.5299144472551316,0.7786668275811781,1.6036331838278632,0.0,0.0,0.0,0.0,0.13852016704249398,0.28740411393066717,-0.3013889607174748,-0.4422556415570728,-0.011731050433899501,-0.00848421124544662,-0.043566851144708395,0.07605217453494069,-0.009865500463212789,-0.017583950010647,-0.01562575009478442,-0.004400734122536863,-0.04357714234357614,0.27043525325458667,0.011731466445236595,-0.11907933285211536,-1.5700995069439045,-0.8136857118759456,0.1235725305790482
918,919,Try it?,0.0,0.0,0.0,0.0,0.0,0.0318198051533946,0.0883883476483184,try it,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09565286858566342,0.5379951047951054,0.42688560885551446,4.054513903166263,-0.011731050433899501,-0.00848421124544662,-0.043566851144708395,0.07837465117013864,-0.008461006081190317,-0.017583950010647,-0.01562575009478442,-0.003868309691505374,-0.04357714234357614,0.27043525325458667,0.011731466445236595,-0.050191189984049665,-1.4487870026743983,-0.8136857118759456,0.1235725305790482
919,920,Yes!,0.8,0.8,0.0,0.0,0.0,-0.76,0.25,yes,3,1,2.358968857469184,48.332269416594706,2.5230519144335677,51.67637564452661,0.0,0.0,0.0,0.0,0.0,0.0,-1.952368944657201,-33.18689882711255,1.20741483525073,22.822250667094828,-0.011731050433899501,-0.007286454411988136,-0.042608645677941606,0.08009311858987853,-0.008082664079081103,-0.018542155477413787,-0.01562575009478442,-0.003397657369318575,-0.04357714234357614,0.29999359134651227,0.0395662641800915,0.0007811329797364181,-1.4161079002630987,-0.8385421201161424,0.1235725305790482
920,921,"God helping me, I will.",0.22360679774997896,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.257595031007976,0.0,god helping me i will,21,5,0.6593518402632635,2.7234277026338143,0.705214448929305,2.911861468555284,1.255562532801879,6.714772129473071,0.0,0.0,1.002460032882321,4.877852704854241,0.4337611328002633,2.10002207068759,0.0,0.0,-0.012026633173808332,-0.008258684681571376,-0.04427485673317816,0.07863067100748561,-0.0062268577331197235,-0.01619929689250283,-0.01562575009478442,-0.0034259154716398906,-0.051365901028627946,0.2760008156772082,-0.008835304496594396,-0.04259725734122957,-1.2558135493924139,-0.7777670030297251,0.1235725305790482
921,922,It cannot be that I shall live and die a slave.,-0.452267016866645,-0.452267016866645,-0.6030226891555269,0.0,-0.6030226891555269,-0.4127690307269579,-0.175881617670362,it cannot be that i shall live and die a slave,46,11,-1.3336047600611323,-2.5065488442907187,-1.426366453425684,-2.6799767776773957,-1.6930001738580525,-4.120029648551388,0.0,0.0,-1.3517168325883153,-2.992938163464249,-1.1381567734495566,-1.802542728000552,-0.8494482976923681,-1.4728990044938086,-0.010542932991948277,-0.00677498449971132,-0.043385821393493534,0.08373737286231404,-0.004109493836328353,-0.01619929689250283,-0.01562575009478442,-0.00184298669235067,-0.01226963078957471,0.3126156863900215,0.01699017836436107,0.1088751844601291,-1.0729272950524582,-0.7777670030297251,0.1235725305790482
922,923,I will take to the water.,0.0,0.0,0.0,0.0,0.0,0.0142886901662352,-0.0382732772309872,i will take to the water,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13676108893614045,-0.05253766223975176,-0.1848468908894317,-0.5871661564625431,-0.011311967151183535,-0.005250488937239482,-0.04398546715689858,0.08207340603894378,-0.002803845912835911,-0.015105058697605844,-0.01562575009478442,-0.0017155959873719991,-0.032534080224926105,0.3502373087397509,-0.0004288607831210216,0.05951943098608737,-0.9601526045157365,-0.7493818265433596,0.1235725305790482
923,924,This very bay shall yet bear me into freedom.,0.25,0.25,0.33333333333333304,0.0,0.33333333333333304,0.628866666666667,-0.22083333333333302,this very bay shall yet bear me into freedom,44,9,0.73717776795912,1.6931046098349283,0.7884537232604898,1.810250395427715,0.9358410577822694,2.7829663908236473,0.0,0.0,0.7471895927505142,2.021647179568972,1.3043455890495277,2.9068299148267793,-1.0665497711381433,-2.2598503111535044,-0.011701503805836084,-0.005640025591892031,-0.04398546715689858,0.08043479869109964,-0.0028860800451249806,-0.013546912078995646,-0.01562575009478442,-0.0018501342974903002,-0.042798573351307115,0.3406242922945253,-0.0004288607831210216,0.01091587761887415,-0.9672555368251213,-0.7089625951848272,0.1235725305790482
924,925,The steamboats steered in a north-east course from North Point.,0.0,0.0,0.0,0.0,0.0,-0.15949950128163698,0.0942222951805511,the steamboats steered in a north east course from north point,62,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5442721499030385,-0.7927970702274378,0.45506158804948305,0.7890530381216834,-0.011993283816330738,-0.005931805602386683,-0.044374507170891454,0.08166849171816909,-0.0016916698424975086,-0.013935952092988518,-0.018138186024559463,-0.002056701833069325,-0.05048712814163654,0.33342372206378534,-0.011730038323670791,0.04750906448503743,-0.8640889491474013,-0.7190545198763112,-0.06639692439262963
925,926,"I will do the same; and when I get to the head of the bay, I will turn my canoe adrift, and walk straight through Delaware into Pennsylvania.",-0.0377964473009227,-0.0377964473009227,0.0,0.0,-0.188982236504614,0.169517066144638,-0.21260501606769,i will do the same and when i get to the head of the bay i will turn my canoe adrift and walk straight through delaware into pennsylvania,137,28,-0.11145080263231481,-0.08233916256148263,-0.11920299840172557,-0.08803620326841063,0.0,0.0,0.0,0.0,-0.423616680992892,-0.36868824021612506,0.22722958074121516,0.10875647962128783,-1.0268098017953948,-0.6998423733632745,-0.010826248896502839,-0.0047647706825587844,-0.04375132110916176,0.07853848844991333,-0.000954310030735027,-0.014115847389812893,-0.017104720893537508,-0.0018541043646279252,-0.01973515199319194,0.3622239023355616,0.006372820176977558,-0.045331530358121035,-0.8003998618448315,-0.7237211087170596,0.01174509122886045
926,927,"When I get there, I shall not be required to have a pass; I can travel without being disturbed.",-0.172061800402921,-0.172061800402921,-0.22941573387056197,-0.22941573387056197,-0.22941573387056197,-0.11424903546753999,-0.0554421356853858,when i get there i shall not be required to have a pass i can travel without being disturbed,92,19,-0.5073605358882116,-0.5522947571220478,-0.5426510686343452,-0.5905079914526468,-0.6440899891719676,-0.9078102664008622,-0.22941573387056197,-0.012068160645479324,-0.5142511462839171,-0.6594661260389466,-0.4381656004331333,-0.42070501301958446,-0.26776662849807487,-0.26890425277480645,-0.009261505921620158,-0.0032000277076761046,-0.04277335674986008,0.07851243676303035,0.0014425425888163926,-0.012159918671209545,-0.016126756534235835,-0.0005095123189649975,0.021496637925428917,0.40083875351950254,0.034781591653632454,-0.046104262492752776,-0.5933729079712234,-0.6729831778613984,0.0856906012880561
927,928,"Let but the first opportunity offer, and, come what will, I am off.",0.37442263245203006,0.37442263245203006,0.0,0.6240377207533829,1.2480754415067699,0.0617506125942831,0.5546308587007011,let but the first opportunity offer and come what will i am off,63,13,1.104064161857462,1.756116689355837,1.180859674519188,1.8776222761767545,0.0,0.0,0.6240377207533829,0.04796600466974504,2.797646942584087,5.242216475295606,-0.02546895681228535,0.05144596459676948,2.6786781075323116,3.9306698631278056,-0.011354569630319326,-0.0052930914163752734,-0.045498476132290785,0.08086111866963341,-0.0009434323995003492,-0.010601772052599349,-0.016126756534235835,-0.0012795684993839296,-0.033656677672517184,0.34918596138219593,-0.04438008028843834,0.02356116805739014,-0.799460311852685,-0.632563946502866,0.0856906012880561
