,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,sent_clean,char_len,token_len,nlptown_medianiqr,nlptown_lnorm_medianiqr,roberta15lg_medianiqr,roberta15lg_lnorm_medianiqr,yelp_medianiqr,yelp_lnorm_medianiqr,hinglish_medianiqr,hinglish_lnorm_medianiqr,imdb2way_medianiqr,imdb2way_lnorm_medianiqr,huggingface_medianiqr,huggingface_lnorm_medianiqr,t5imdb50k_medianiqr,t5imdb50k_lnorm_medianiqr,robertaxml8lang_medianiqr,robertaxml8lang_lnorm_medianiqr,nlptown_roll100,nlptown_roll100_stdscale,roberta15lg_roll100,roberta15lg_roll100_stdscale,yelp_roll100,yelp_roll100_stdscale,hinglish_roll100,hinglish_roll100_stdscale,imdb2way_roll100,imdb2way_roll100_stdscale,huggingface_roll100,huggingface_roll100_stdscale,t5imdb50k_roll100,t5imdb50k_roll100_stdscale,robertaxml8lang_roll100,robertaxml8lang_roll100_stdscale,mean_lnorm_medianiqr_roll100,robertaxml8lang_roll100_stdscale_stand
685,685,"He had been a poor man, master only of a Bay craft.",-0.9954074621200562,0.4044022560119629,1.4020664393901825,-0.9957807064056396,-1.5449163913726809,0.9113669395446776,-1,-1.945364773273468,he had been a poor man master only of a bay craft,51,12,-0.31173643384219446,-0.0121590240552297,-0.027254122208428933,-0.5812685530835491,-0.3417054303347344,-0.29064857399638055,-1.1850689537928092,-1.5287425673304242,-0.3067364875047729,0.6865683991596712,-0.06936809879338807,-0.5680095246084365,0.0,-0.5875556545454369,-0.6330264823603262,-1.0623799033710093,2.528928319553295,0.3626658208629263,-0.14329303172697505,-0.9645340524469727,2.0456120579178076,0.5037971201006444,0.3385035411780139,-0.5243318677004886,0.5610192313969854,-0.7063108290758471,-0.2988019488662122,-1.731493705042197,-0.22289156626506024,-1.6368350589669542,-0.4703762184783637,-1.383477767536154,-0.7600650424756303,-1.3834777675361538
686,686,"He came into possession of all his slaves by marriage; and of all men, adopted slaveholders are the worst.",-0.9898234009742736,0.9758318066596984,0.6429446935653687,-0.999435007572174,-1.890933096408844,-0.999520778656006,-1,-1.916853129863739,he came into possession of all his slaves by marriage and of all men adopted slaveholders are the worst,106,19,-0.5628514772402305,-0.4693355321326194,-0.02445278826095599,-0.30869087752504215,-0.13279408497641063,-0.1745313967850879,-1.3603985291752216,-1.266734613259542,-9.470418075385034,-2.0261130263873652,-0.07121424349008638,-0.2737646075458443,0.0,-0.31146186806818515,-0.6209931457267176,-0.6126912081853796,2.5412761059152076,0.43643452329635435,-0.13273193247346993,-0.8797139215114025,2.058038879679628,0.587484213327737,0.3583800650863762,-0.33358897222512274,0.5610495177378138,-0.7059837441413398,-0.2868639169687248,-1.6101562027082321,-0.21084337349397592,-1.4997904569757134,-0.4492985600807581,-1.1954535271942779,-0.6500960110164996,-1.1954535271942777
687,687,"He was cruel, but cowardly.",-0.9993550181388856,0.8546645641326904,0.5051478743553162,-0.9929362535476683,1.4590744376182556,0.9371457099914552,-1,-1.9214366078376768,he was cruel but cowardly,27,5,-0.6084342239160572,-0.09989826137779621,-0.02923447707854888,-1.6126507429267782,-0.17709212945272815,0.6095969613211368,0.337078470981369,2.2431530548215983,-0.18311413028759266,3.034110444618642,-0.06793108763326731,-1.6860634934258683,0.0,-1.6351690040329734,-0.6229276022089526,-2.691704101289712,2.5346139234950744,0.3966330124746288,-0.12075919307858111,-0.7835563815853496,2.082139758909323,0.7497889896903561,0.3552770474589015,-0.36336674270976055,0.5604267522513148,-0.7127094562212289,-0.28525206877524595,-1.593773465954161,-0.19879518072289157,-1.3627458549844724,-0.43599354071789476,-1.076765477922139,-0.5933119221515158,-1.0767654779221387
688,688,He commanded without firmness.,-0.9994648694992064,0.7090651392936707,0.4080009460449219,-0.9955521225929259,0.5698801875114441,0.9868596792221068,-1,1.3669721484184263,he commanded without firmness,30,4,-0.6405701168117934,-0.09483717255469452,-0.029289585777542124,-2.052935089912594,-0.23032243875689104,0.6505755768202923,-0.1134837360872643,0.9035512931101918,0.055289717390245886,4.2809260926943145,-0.06925261876742382,-2.1717425197423657,0.0,-2.083399724636654,0.7649450287819832,2.635967456622408,2.5485560669597374,0.4799267950510207,-0.1087374256317874,-0.6870050790705479,2.1057431407901177,0.9087434237196218,0.3553558228963829,-0.36261078280918546,0.5614022328911057,-0.7021745083717216,-0.27324366641331865,-1.4717207220739728,-0.18674698795180722,-1.2257012529932316,-0.42992703347321015,-1.0226489155083611,-0.5103988802570473,-1.022648915508361
689,689,"In the enforcement of his rules, he was at times rigid, and at times lax.",-0.9794895052909852,1.4597463011741638,2.498327761888504,-0.9966680407524108,0.8263847231864929,0.9772428274154664,1,-1.5395566225051882,in the enforcement of his rules he was at times rigid and at times lax,73,15,0.0509033022592187,0.26187408090698705,-0.019268623540785696,-0.42534769005742556,0.04412226100677344,0.12738596890684226,0.016489270039329953,0.1214535385811091,0.009172006237199153,0.4589771584519685,-0.06981637810147896,-0.4078603687313841,1.0,0.7621695633359533,-0.4617551874482056,-0.6254497173970326,2.547202278691602,0.4718389320946309,-0.1207533643906375,-0.7835095692164196,2.113029650087098,0.9578136360815586,0.3337116528706378,-0.5703167016059244,0.5494182985949229,-0.8315980127369845,-0.28500484343034677,-1.591260681089678,-0.19879518072289157,-1.3627458549844724,-0.43111765851457434,-1.033269942033772,-0.5928810241863827,-1.0332699420337719
690,690,"At times, he spoke to his slaves with the firmness of Napoleon and the fury of a demon; at other times, he might well be mistaken for an inquirer who had lost his way.",-0.9243993759155272,1.357285350561142,2.3564192056655884,0.7701762318611145,-1.719616949558258,0.9935334324836732,-1,-1.801826298236847,at times he spoke to his slaves with the firmness of napoleon and the fury of a demon at other times he might well be mistaken for an inquirer who had lost his way,167,34,0.003960406142139397,-0.2738027421402649,0.008368224545432528,-0.08852379170508476,0.0066631288792949874,-0.24964499449752914,-1.2735911963317827,-0.8273654445808897,0.08729376938271834,-0.2989600129579988,0.8227893582972945,0.45577243210076646,0.0,-0.10253888056922726,-0.5724460813932917,-0.26074499935951034,2.542721755353801,0.4450711874022061,-0.1326611469309014,-0.8791454163922962,2.0902988022889,0.8047351888905703,0.3195312759244298,-0.7063971435444614,0.5494059345808374,-0.8317315410083693,-0.2866405690290842,-1.6078861064829795,-0.19879518072289157,-1.3627458549844724,-0.4336540883923151,-1.0558962837244041,-0.6492494962305257,-1.055896283724404
691,691,He did nothing of himself.,-0.9994637370109558,0.78947913646698,0.6067600250244141,-0.999197781085968,1.6329134702682495,-0.9992930293083192,-1,-1.686546802520752,he did nothing of himself,26,5,-0.5748212497582508,0.01192483835492876,-0.029289017646624723,-1.6128427086343837,-0.2009235455493665,0.5240492996624947,0.42516417128369205,2.5548669721076425,-9.469325901059891,-5.127724563546494,-0.07109439720499192,-1.6981850393037823,0.0,-1.6351690040329734,-0.5237923802028839,-2.3468949412417732,2.5366570375051842,0.40883907638210426,-0.13253694916345987,-0.8781479377545682,2.088134572358735,0.7901604154366646,0.3356184772698276,-0.5520180690713135,0.5494868062346815,-0.8308581472976204,-0.28882945373833896,-1.6301338107778458,-0.19879518072289157,-1.3627458549844724,-0.42804245704627897,-1.0058374630995777,-0.6325927238958287,-1.0058374630995774
692,692,"He might have passed for a lion, but for his ears.",-0.9963616728782654,1.3503355383872986,2.407074362039566,-0.9779434800148009,0.8841215968132019,0.9950827956199646,-1,0.53343665599823,he might have passed for a lion but for his ears,50,11,0.020716969712011396,0.5495768729721359,-0.02773281735882754,-0.648627990713781,0.004122317663670062,0.29435592476760625,0.04574502962995699,0.34825222815058865,0.09472375614214068,0.9926709676563469,-0.060356772303162116,-0.6253346486347935,0.0,-0.6556566391170284,0.41315144634224354,0.4852169199001076,2.5183141833866935,0.2992543696511457,-0.13254258000707053,-0.8781931611617979,2.0634598285857453,0.6239910100920836,0.33592692125274476,-0.5490581200045239,0.549480550260429,-0.8309257102607484,-0.28904721356299984,-1.6323471097085174,-0.19879518072289157,-1.3627458549844724,-0.44687105445976716,-1.1737988494448603,-0.6879779282277114,-1.1737988494448601
693,693,"In all things noble which he attempted, his own meanness shone most conspicuous.",-0.9994808435440063,2.4508482813835144,2.3822823166847233,-0.9328816533088684,-1.811124622821808,0.994088888168335,1,-1.5240801572799685,in all things noble which he attempted his own meanness shone most conspicuous,80,13,0.01251584047358733,0.3537690454258147,-0.02929759941364105,-0.5276826688174643,0.4064634242142642,0.7265671034309481,-1.3199589042025746,-1.6237375405693606,0.08995746279700809,0.6976670396858649,-0.03759163921600807,-0.45930929238018153,1.0,0.8543960626054642,-0.45522334663927283,-0.7326641065432193,2.497102850083127,0.17253266514275137,-0.14160486409463077,-0.9509757479391243,2.0403108272746384,0.4680965530887108,0.32973636094346104,-0.6084651573442306,0.5492314850709524,-0.8336155522475923,-0.30091475435050136,-1.7529681442615384,-0.21084337349397592,-1.4997904569757134,-0.45035011563674515,-1.2048339778526018,-0.7762524772986674,-1.2048339778526016
694,694,"His airs, words, and actions, were the airs, words, and actions of born slaveholders, and, being assumed, were awkward enough.",-0.999453902244568,1.4573399424552915,2.2971790730953217,-0.9957393407821656,-1.4707803726196291,0.6534051299095154,1,-1.661456823348999,his airs words and actions were the airs words and actions of born slaveholders and being assumed were awkward enough,126,20,-0.015636040071009882,-0.022855299935328297,-0.02928408387813107,-0.28992949219376457,0.043242510148938915,-0.0331819808441863,-1.1475036094052986,-1.0334489564246587,-1.5437949827866773,-0.226299218535239,-0.0693472009738264,-0.24649090988452124,1.0,0.6122611730940324,-0.5132031566647938,-0.4817621479012876,2.4771481258682457,0.053318251352012146,-0.1416183799864298,-0.9510842991121211,2.0241236213639557,0.3590855576710859,0.32646820236401386,-0.6398276849768489,0.548223789556917,-0.8444984127119697,-0.3127834969256298,-1.8736013937181746,-0.22289156626506024,-1.6368350589669542,-0.4639508232294795,-1.326159727847979,-0.8574503460388687,-1.3261597278479789
695,695,He was not even a good imitator.,-0.9994866847991944,0.8451678156852722,1.4474301040172577,-0.99980890750885,-1.3701089024543762,-0.9995920062065125,-1,-1.8365540504455569,he was not even a good imitator,32,7,-0.296730278802933,0.4826136023092486,-0.029300529773110096,-1.1093736842617654,-0.1805640858687567,0.28067824525589535,-1.0964925285519846,-2.128974701948789,-9.470759647831656,-3.926945040712048,-0.07140313689370394,-1.1471550189121393,0.0,-1.1223572523580065,-0.5871029262075529,-1.7979156500561606,2.4776261727134865,0.05617422038501893,-0.14164210371224276,-0.9512748332110282,2.029958208551608,0.3983779569082613,0.3126718326505408,-0.7722230433568602,0.5364860307021313,-0.9712632836496082,-0.31276887439819706,-1.873452771150256,-0.22289156626506024,-1.6368350589669542,-0.47870788947645443,-1.4578008294552336,-0.9010372053120825,-1.4578008294552334
696,696,"He possessed all the disposition to deceive, but wanted the power.",0.9935322999954224,0.8496748208999634,2.333241581916809,0.996219038963318,0.7870365977287292,0.909713625907898,1,-0.4191117286682129,he possessed all the disposition to deceive but wanted the power,66,11,-0.0037066775971284715,0.5126038030678823,0.9705294495744341,0.9501901214865135,-0.17891635077722912,-0.004630553883878251,-0.0034487561547596594,0.2690364971818286,-0.31466496995198606,0.8289382337755007,0.936985673965032,1.113711166847191,1.0,0.9801290102925994,0.011128483029642915,-0.15106865627161398,2.4846951564751474,0.09840606213676788,-0.14165819050317788,-0.9514040322347943,2.0287689833217355,0.39036924763505587,0.2994688196354602,-0.8989243188467816,0.5363253189856747,-0.9729989301428467,-0.3104025513292795,-1.849401593086464,-0.23493975903614459,-1.773879660958195,-0.46101255122437534,-1.2999487346125886,-0.9072227450137309,-1.2999487346125884
697,697,"Having no resources within himself, he was compelled to be the copyist of many, and being such, he was forever the victim of inconsistency; and of consequence he was an object of contempt, and was held as such even by his slaves.",-0.996952474117279,0.9701479077339172,0.4116964042186737,-0.9992128014564514,-1.8244234919548037,0.8647416830062866,-1,-1.7810356020927431,having no resources within himself he was compelled to be the copyist of many and being such he was forever the victim of inconsistency and of consequence he was an object of contempt and was held as such even by his slaves,229,42,-0.6393476710779158,-0.601776545896168,-0.02802920228797683,-0.0580140713024784,-0.13487208561554395,-0.360204556534301,-1.3266975530718847,-0.7632789464256899,-0.5303283818905717,-0.48116984811384317,-0.07110198546223911,0.00545302159027824,0.0,-0.052117539715713763,-0.5636713698849505,-0.182906632884694,2.4673931133675286,-0.004960584490132001,-0.14168014799255924,-0.9515803810295209,2.0338775444641173,0.424772302637607,0.3069961744259639,-0.8266888789564601,0.5247644013669117,-1.0978539597949208,-0.3104317346251155,-1.8496982105069077,-0.23493975903614459,-1.773879660958195,-0.4601074338677418,-1.2918745927799928,-0.9214704957348153,-1.2918745927799926
698,698,The luxury of having slaves of his own to wait upon him was something new and unprepared for.,0.994698166847229,0.5642904043197632,4.453313082456589,-0.9884181618690492,1.9217278361320496,0.9716203808784484,-1,1.5903134942054749,the luxury of having slaves of his own to wait upon him was something new and unprepared for,93,18,0.6976061879519065,0.7074971378923115,0.9711143254031427,0.6404958787377562,-0.2832512462065756,-0.30603450461321613,0.5715088401803816,0.5854323731527106,-0.017790493610058987,0.22337666892147673,-0.06564855792059174,-0.29614405320103754,0.0,-0.3377638144122146,0.8592062244428996,0.7783042174832675,2.471604640584394,0.020200111439102546,-0.14163687322513166,-0.9512328252163138,2.0384841474244393,0.4557949743061668,0.3285080813858883,-0.6202522082563905,0.5147258097148804,-1.2062682483238232,-0.31269960805594205,-1.872748751841445,-0.23493975903614459,-1.773879660958195,-0.46060739260122,-1.2963344981115648,-0.9055901383703078,-1.2963344981115645
699,699,He was a slaveholder without the ability to hold slaves.,-0.9966585040092468,0.8520920872688293,0.551600456237793,-0.9986450672149658,0.7823467850685121,0.7780706882476807,-1,-1.773768961429596,he was a slaveholder without the ability to hold slaves,56,10,-0.5930678585345799,-0.3519897142552146,-0.027881727462455815,-0.7288649076427443,-0.17803261214551713,0.04764772432129458,-0.0058251236837580135,0.32898107292372913,-0.9459600233041012,0.7255353208467635,-0.07081516740557448,-0.7314538073425793,0.0,-0.7373642140126144,-0.560604484821942,-1.1743221565701882,2.4471133827085954,-0.12611666644369093,-0.1414501695747835,-0.9497333384973131,2.0601261824548964,0.6015409291393158,0.3152340835476496,-0.7476346818655804,0.5144275663846947,-1.2094892019766226,-0.31529328442481624,-1.8991107363933593,-0.24096385542168675,-1.8424019619538154,-0.44768804096313847,-1.1810868158673262,-0.9192540592322991,-1.181086815867326
700,700,"He found himself incapable of managing his slaves either by force, fear, or fraud.",-0.9984302520751952,0.98424631357193,0.6435600519180298,-0.9997379779815674,-1.848747968673706,-0.8601988554000854,-1,-1.897887885570526,he found himself incapable of managing his slaves either by force fear or fraud,82,14,-0.5626479186670719,-0.40254353174775004,-0.02877055333200405,-0.4785110680699758,-0.129717789818821,-0.050128728449748944,-1.3390229700602896,-1.5585978078043776,-8.802298368105475,-2.212365454278617,-0.07136730345670338,-0.4559527071570523,0.0,-0.48051898928730397,-0.6129888660140657,-0.8673970942200022,2.4474835675883004,-0.12390509123207634,-0.15341530183711685,-1.0458297827018024,2.075445005423333,0.7047038931264237,0.3284153462533491,-0.6211421308492121,0.5143845907176834,-1.2099533284721096,-0.30341081446911916,-1.778337962592502,-0.24096385542168675,-1.8424019619538154,-0.4480684959744833,-1.1844806826405203,-0.8876683809144519,-1.18448068264052
701,701,"We seldom called him âmaster;â we generally called him âCaptain Auld,â and were hardly disposed to title him at all.",-0.9983418583869934,0.6080307960510254,0.3519107699394226,-0.9817584156990052,-0.4840964674949646,0.5342171788215637,-1,-1.680760622024536,we seldom called him âmasterâ we generally called him âcaptain auldâ and were hardly disposed to title him at all,124,20,-0.6591245675101224,-0.5588444898857493,-0.028726209218815205,-0.28943787023949824,-0.2672600114643051,-0.3122525655518531,-0.647542573986249,-0.5904756284632565,-2.1153620207025763,-0.3520779007272902,-0.06228406919542084,-0.23971442833225734,0.0,-0.2877888019184615,-0.5213503232252061,-0.4888570767322373,2.4233230119010054,-0.2682461731785468,-0.165447855211166,-1.1424677110251593,2.0516713718513406,0.5446029174128537,0.30708864708262756,-0.8258014751847721,0.5023766967905573,-1.3396355908815452,-0.3154519832277872,-1.900723742334476,-0.25301204819277107,-1.9794465639450562,-0.47057930389082575,-1.385289400483343,-1.0371259674525055,-1.3852894004833427
702,702,"I doubt not that our conduct had much to do with making him appear awkward, and of consequence fretful.",-0.9989099502563475,1.4679972529411316,2.4372017085552216,-0.9984519481658936,-1.8377858400344849,0.8840673565864563,-1,-1.81152606010437,i doubt not that our conduct had much to do with making him appear awkward and of consequence fretful,103,19,0.03068299949492374,0.051051115992026,-0.029011201627988058,-0.3129192507236821,0.047138761347314075,-0.004306000984795567,-1.3334683672575112,-1.2416189093142538,-0.43765191666804204,0.06619491819320732,-0.0707176040981106,-0.2732630588717487,0.0,-0.31146186806818515,-0.5765398650500386,-0.5719428384858299,2.405455191989979,-0.374992909113038,-0.17692453494991164,-1.2346412106561688,2.0440921895654807,0.49356173031780554,0.28635731716471985,-1.0247474233710718,0.5036841774561319,-1.325515125477926,-0.32726474986018905,-2.020788055375164,-0.26506024096385544,-2.1164911659362975,-0.47103741010987615,-1.3893759584969514,-1.1241237647636013,-1.3893759584969512
703,703,Our want of reverence for him must have perplexed him greatly.,-0.993342936038971,0.4225340783596039,2.2300408333539963,-0.997436821460724,-1.4713779985904694,0.9669344425201416,1,-1.9179899096488957,our want of reverence for him must have perplexed him greatly,62,11,-0.0378451548527137,0.46092420378366006,-0.02621841954590432,-0.646202529256827,-0.3350765407434453,-0.2597120932178545,-1.1478064315123815,-1.5736988869147583,-0.04026195891226467,0.9386841850412412,-0.07020476437915471,-0.6425063928784445,1.0,0.9801290102925994,-0.6214729235366633,-1.152292932485658,2.4047269568026786,-0.37934356462803925,-0.1888646558824792,-1.330536779533698,2.025440812380199,0.3679560387552271,0.2884990632174963,-1.0041943907903776,0.4918096356363182,-1.453757218355695,-0.3364917398935341,-2.114570676691674,-0.27710843373493976,-2.2535357679275383,-0.4655897123626916,-1.340779515229663,-1.1885952343001822,-1.3407795152296629
704,704,"He wished to have us call him master, but lacked the firmness necessary to command us to do so.",-0.9994027614593506,1.4305197298526764,2.4364616572856903,-0.9996050596237184,0.603995680809021,-0.7807245254516602,-1,-1.726889431476593,he wished to have us call him master but lacked the firmness necessary to command us to do so,95,19,0.030438192904034697,0.05083647962924489,-0.029258428281963733,-0.3131485775691193,0.03343719523084036,-0.017268362015112195,-0.09619712862939442,-0.08771058063957476,-8.421178406361589,-1.7830720291233926,-0.07130015340249218,-0.27385136667803356,0.0,-0.31146186806818515,-0.5408189832623466,-0.5391990752602194,2.381449262061751,-0.5184102188727512,-0.17688268889863806,-1.2343051293957845,2.0240226943629334,0.35840587564895854,0.296779579785933,-0.9247313159802565,0.47991573846483804,-1.5822083442086938,-0.3361027872706034,-2.1106173835359914,-0.26506024096385544,-2.1164911659362975,-0.4527295946356762,-1.2260602318673401,-1.1693022392685195,-1.22606023186734
705,705,"His wife used to insist upon our calling him so, but to no purpose.",-0.9991018176078796,0.7100354433059692,0.5558061003684998,-0.999397039413452,0.5263224244117737,-0.9983090162277222,-1,-1.4859566986560822,his wife used to insist upon our calling him so but to no purpose,67,14,-0.5916766449193624,-0.4370779508808253,-0.02910745496605627,-0.4789351079519779,-0.2299677012107034,-0.17881786342238906,-0.13555482108899786,-0.03565016591125634,-9.464607056272198,-2.4205312018615968,-0.07119506206204487,-0.45571668463974574,0.0,-0.48051898928730397,-0.43913334422635913,-0.6511556713121597,2.3619377345564856,-0.6349768668832225,-0.17689148058374243,-1.2343757387011038,2.0223796916115715,0.3473412505130261,0.3033597799668829,-0.8615851420763848,0.46794319763241043,-1.7115088020043066,-0.3360573929476451,-2.110155998123789,-0.26506024096385544,-2.1164911659362975,-0.43974416460617477,-1.110223094233164,-1.1789969446806552,-1.1102230942331637
706,706,"In August, 1832, my master attended a Methodist camp-meeting held in the Bay-side, Talbot county, and there experienced religion.",0.9961140155792236,2.2883394956588745,4.380244970321654,0.9874508380889891,0.8226238489151001,0.9844761490821838,1,0.7597857117652893,in august  my master attended a methodist camp meeting held in the bay side talbot county and there experienced religion,129,20,0.6734354903652627,0.5511019279989047,0.9718246086564732,0.5922884104089333,0.34705115017313587,0.23987233887692394,0.014583603406844597,-0.003821438333533022,0.04385947423711257,0.12307902082042513,0.9325559986848527,0.7147510381134957,1.0,0.6122611730940324,0.5086820457399289,0.40814267124054343,2.3617011032190667,-0.636390560496381,-0.16488086674586835,-1.1379140149835711,2.0223508145974343,0.34714678137034904,0.3096260642071804,-0.801451428285356,0.46782399157443677,-1.7127961977278825,-0.32432918232607555,-1.9909511077458835,-0.25301204819277107,-1.9794465639450562,-0.4191453505352319,-0.9264704071665324,-1.1047841873725393,-0.9264704071665323
707,707,"I indulged a faint hope that his conversion would lead him to emancipate his slaves, and that, if he did not do this, it would, at any rate, make him more kind and humane.",-0.979446291923523,1.347357600927353,1.2865153849124908,-0.8954020142555237,1.8102610707283018,0.9209917783737184,-1,1.5563117861747742,i indulged a faint hope that his conversion would lead him to emancipate his slaves and that if he did not do this it would at any rate make him more kind and humane,171,34,-0.34996035275829235,-0.4472477145373459,-0.01924694486104056,-0.10284180636309177,0.0030336009173187383,-0.251564279784759,0.5150276924119594,0.10502902364489147,-0.26058047450415295,-0.34400045011824465,-0.018657010207824527,-0.019205955070171754,0.0,-0.10253888056922726,0.8448558065111336,0.46543497885159296,2.3396482148084297,-0.7681399214976264,-0.17683147306901864,-1.2338937959474363,2.0128159475434257,0.2829352457620799,0.30967866422900237,-0.8009466579084711,0.45619153617376307,-1.8384238175995435,-0.33550853757973176,-2.1045774622263265,-0.26506024096385544,-2.1164911659362975,-0.4258695040122572,-0.9864535336415061,-1.195748888624391,-0.986453533641506
708,708,I was disappointed in both these respects.,-0.9994695782661438,1.6117506623268127,1.5694668889045715,-0.9991822242736816,-1.7878411412239077,-0.999573051929474,-1,-1.9415776133537288,i was disappointed in both these respects,42,7,-0.25636090102962555,0.5785970506574768,-0.029291948006093714,-1.1093520968574937,0.09969417805715439,0.9996907258872233,-1.3081609681995787,-2.664310884566436,-9.470668752402347,-3.9268879440156375,-0.07108653793855733,-1.1462879662035985,0.0,-1.1223572523580065,-0.6314281118439504,-1.908100296413083,2.3182113707424645,-0.8962088825781158,-0.16507003932114106,-1.1394333305603777,2.0118995681405067,0.27676398733467683,0.3233043901532529,-0.6701888640543925,0.45610119097204094,-1.8393995232668543,-0.3354668969131378,-2.1041542287718156,-0.26506024096385544,-2.1164911659362975,-0.40730199989784194,-0.8208212423166702,-1.1637416562687308,-0.8208212423166701
709,709,"It neither made him to be humane to his slaves, nor to emancipate them.",-0.999467134475708,0.8165603280067444,0.4639881253242493,-0.9994114637374878,0.5702098608016968,-0.998373568058014,-1,-1.6593073606491089,it neither made him to be humane to his slaves nor to emancipate them,71,14,-0.6220497371338459,-0.4732117132714418,-0.029290722039377094,-0.47916577631416757,-0.19102281823824727,-0.12882496834894858,-0.11331668785764519,-0.007508571475422607,-9.464916615234284,-2.4206284972374768,-0.07120234919797279,-0.45572667020778573,0.0,-0.48051898928730397,-0.512295976118325,-0.7421553212589702,2.341531916734684,-0.7568862244544258,-0.15304544208997703,-1.04285930099084,2.017167351960418,0.31223931031641494,0.33815096677785894,-0.5277153095068173,0.4579107201243021,-1.8198570593022994,-0.33301500204097795,-2.0792333035868236,-0.25301204819277107,-1.9794465639450562,-0.39056732765881413,-0.6715388137015957,-1.0706621581464304,-0.6715388137015956
710,710,"If it had any effect on his character, it made him more cruel and hateful in all his ways; for I believe him to have been a much worse man after his conversion than before.",-0.9989257454872132,0.8250235319137573,0.47890305519104,-0.9983475804328918,-1.8835920095443728,-0.9863851070404052,-1,-1.9283913373947144,if it had any effect on his character it made him more cruel and hateful in all his ways for i believe him to have been a much worse man after his conversion than before,172,35,-0.6171159260799834,-0.5803894563634318,-0.029019125559205338,-0.10048703600782903,-0.1879287197404504,-0.3571004583064726,-1.3566787387025083,-0.8564670672098784,-9.407425827864776,-1.5107797759222787,-0.0706648777550954,-0.040431257781304845,0.0,-0.0949760394907636,-0.6258628452166209,-0.2762030186677223,2.3304345115839715,-0.8231848430368821,-0.14108725771846542,-0.9468186578914325,2.0408076693315103,0.47144248242844916,0.3385021907378392,-0.5243448270524493,0.4691687150892005,-1.698273518832811,-0.33252338508525525,-2.074236535775793,-0.24096385542168675,-1.8424019619538154,-0.3824595814368811,-0.5992132832509811,-1.0046288931707144,-0.599213283250981
711,711,"Prior to his conversion, he relied upon his own depravity to shield and sustain him in his savage barbarity; but after his conversion, he found religious sanction and support for his slaveholding cruelty.",0.9902584552764891,0.8715431690216064,3.2342315912246704,-0.8475693464279175,-1.7431200742721558,0.9239152669906616,-1,-1.807109653949737,prior to his conversion he relied upon his own depravity to shield and sustain him in his savage barbarity but after his conversion he found religious sanction and support for his slaveholding cruelty,204,33,0.2943379332086248,-0.11561485962325233,0.9688870727969467,0.4172923980309381,-0.1709214089306305,-0.338447001021169,-1.2855004273494497,-0.8475219588507034,-0.24656085495440458,-0.3248072044776698,0.005507945556512662,-0.012887505378233322,0.0,-0.11055993679937003,-0.5746759212146824,-0.27372567122661284,2.3306520568678177,-0.8218851741861682,-0.12912103138774275,-0.8507134268152542,2.0522321176277587,0.5483791994717124,0.33823932168713533,-0.5268674212491653,0.4705084924956402,-1.683804256675219,-0.32077506507735654,-1.9548272546966725,-0.2289156626506024,-1.7053573599625744,-0.3822218124047819,-0.5970922534480526,-0.9490209934451742,-0.5970922534480525
712,712,He made the greatest pretensions to piety.,-0.998069941997528,4.357604503631592,4.40369388461113,-0.955074667930603,1.96411007642746,0.9039521217346193,1,-1.5772348046302795,he made the greatest pretensions to piety,42,7,0.6811923161469304,2.8077518149422716,-0.02858979799537093,-1.10758584101391,1.1035624930472727,3.5751503654254493,0.592984277887856,2.143925243297434,-0.3422943221155361,1.8071740162301329,-0.04880350008365527,-1.0852625963704388,1.0,1.4468296235335774,-0.47765726095333816,-1.5258528995409912,2.343501797641616,-0.7451176730563384,-0.12912821231118168,-0.8507710994922841,2.0768034785806413,0.7138523843449458,0.33836236398622216,-0.525686659235547,0.4707626639360405,-1.6810592684507215,-0.3207901145320341,-1.9549802165297236,-0.2289156626506024,-1.7053573599625744,-0.3765865479966244,-0.5468226129841101,-0.9119928131707942,-0.54682261298411
713,713,His house was the house of prayer.,0.9981889128684998,4.491680860519409,3.3377710878849034,0.8531402945518494,0.7785394191741943,0.9130151271820068,1,0.6594521403312683,his house was the house of prayer,34,7,0.3285884672504272,1.9693902848737563,0.9728655142021366,1.4115714191788875,1.1525800352209776,3.700906602187422,-0.0077543480127002865,0.6245814843695541,-0.2988325868403282,1.8344748554837227,0.8647026154080393,1.4165079838231456,1.0,1.4468296235335774,0.46633627059931354,0.8207496458060708,2.34446666542306,-0.7393533164201984,-0.12902399825762553,-0.8499341175213945,2.1019063835223037,0.882905194982185,0.3332764770252159,-0.5744928191795708,0.46960151985467197,-1.69359933520756,-0.3206337435417865,-1.9533908703496277,-0.2289156626506024,-1.7053573599625744,-0.38362940625253933,-0.6096487603873884,-0.9053589230057663,-0.6096487603873882
