,sent_clean
3780,so  goddess  now weave me a strategy to pay them back 
3781,stand by me  give me courage and the drive to fight as when i broke the shining crown of troy 
3782,if you will join me with that zeal and help me  goddess queen  i could do battle
3783,against three hundred men at once 
3784,athena looked straight at him  clear eyed 
3785,she said  i will be with you  truly 
3786,know i stand beside you as we begin our work 
3787,i do believe the suitors who devour your livelihood will spatter your broad floors with blood and brains 
3788,but now i will disguise you  so no human can recognize you 
3789,i will shrivel up the fine skin of your supple arms and legs  ruin your hair  and dress you up in rags 
3790,so everyone will shudder  seeing you 
3791,and i will cloud your eyes  to make you seem ugly to all the suitors  and your wife and to the son you left at home 
3792,now visit the swineherd who  though he is just a slave  adores your son and wise penelope and is your friend 
3793,go look for him among the sows who root beside the corax rock and near the spring of arethusa  drinking black water  eating good nutritious acorns 
3794,which fatten pigs 
3795,stay there and sit with him  and ask him everything 
3796,and i will go to sparta  where the girls are beautiful  to fetch telemachus  the boy you love 
3797,he went to menelaus  to find out if you are still alive 
3798,he asked her sharply  but why did you not tell him 
3799,you must know everything 
3800,did you want him suffering like me  lost out at sea  while others eat his whole inheritance 
3801,with shining eyes
3802,athena answered  come now  do not worry about the boy 
3803,i guided him myself so that he might win glory by his journey 
3804,he is not suffering 
3805,he is away  sitting and banqueting with menelaus 
3806,the suitors do indeed desire to kill him  and wait in ambush for him in their ship 
3807,but they will not succeed  i think 
3808,the earth will cover one or more of those who eat your property 
3809,then with her wand athena
3810,tapped him  his handsome body withered up  his limbs became arthritic 
3811,she bleached out his hair  and made his skin look old and wrinkled  and dimmed his fine bright eyes 
3812,she turned his clothes into a tattered cloak and ragged tunic  dirty with soot 
3813,she wrapped around his shoulders a massive leather deerskin  and she gave him a threadbare tote bag and a walking stick 
3814,their plans were set  they parted 
3815,she went off to sparta  to go fetch telemachus 
3816,a loyal slave leaving the bay  he hiked the rugged path through woodland and across the cliffs  athena had shown him where to go to find the swineherd 
3817,of all those in odysseus household  this noble slave cared most about preserving the master s property 
3818,odysseus found him as he was sitting out on his porch 
3819,his yard was high and visible for miles  of fieldstones topped with twigs of thorny pear 
3820,he built it in the absence of his master 
3821,with no help from laertes or the mistress 
3822,around the yard  he set a ring of stakes  of wood with bark stripped off 
3823,inside the yard  he made twelve sties all next to one another  for breeding sows  with fifty in each one 
3824,the boars slept outside  there were fewer of them  because the suitors kept on eating them 
3825,the swineherd let them have the fattest boars  just three hundred and sixty still remained 
3826,their captain kept four fierce half wild dogs
3827,to guard the gate 
3828,now he was cutting oxhide to make himself some sandals 
3829,of his men  three herded up the pigs  and ran around in all directions  he had sent the fourth to town to take a pig to those proud suitors 
3830,he had no choice  he had to satisfy their cravings for fresh meat 
3831,then suddenly the guard dogs saw odysseus  and rushed towards him with loud barks 
3832,he kept his head  and sank down to the ground and dropped his stick 
3833,they would have hurt him terribly  and shamed him on his own property but acting fast the swineherd dropped his leatherwork and rushed to chase the dogs away 
3834,he yelled at them and pelted them with stones to make them scatter 
3835,and then he told his master  my dogs almost ripped you apart  old man  you would have brought me shame  when the gods are hurting me already 
3836,i am in mourning for an absent master  raising his pigs for other men to eat 
3837,my lord is lost and maybe even hungry  in lands where the people speak in foreign tongues if he is even still alive  still seeing the sunlight 
3838,well now  follow me  old man  fill up on food and wine  then tell me where you come from  and the troubles you have borne 
3839,the noble swineherd heaped up cushy brushwood  and spread a furry goatskin over it his own bed blanket  thick and warm 
3840,odysseus sat down and was delighted at this welcome 
3841,he said  may zeus and all the deathless gods reward you with your heart s desire  because you welcomed me so willingly 
3842,and you  eumaeus  answered  one must honor guests and foreigners and strangers  even those much poorer than oneself 
3843,zeus watches over beggars and guests and strangers 
3844,what i have to give is small  but i will give it gladly 
3845,life is like this for slaves  we live in fear  when younger men have power over us 
3846,my real lord is kept from home by gods 
3847,he would have taken care of me  and given what kindly owners give to loyal slaves  a house with land  and wife whom many men would want as recompense for years of labor which gods have blessed and made to prosper 
3848,master would have been good to me  if he had stayed here till old age 
3849,he must be dead by now 
3850,damn helen and her family  so many have died for her sake 
3851,master went to troy 
3852,to win back agamemnon s honor  fighting the trojans 
3853,then he belted up his tunic and hurried to the pen  and chose two piglets 
3854,inside he butchered them  singed off the bristles  chopped up the meat and roasted it on skewers 
3855,he set it  piping hot  before his guest  sprinkling barley on the top 
3856,he mixed wine in an ivy bowl  as sweet as honey  and then sat down across from him  and urged  now  guest  eat up  this is a poor slave s meal 
3857,a suckling pig 
3858,the suitors eat the hogs 
3859,their hearts have no compassion  they ignore the gods  who watch and hate such crimes and bless good deeds and justice 
3860,even cutthroat pirates  who go to plunder other people s lands  seizing the spoils that zeus has granted them  and sail home in a ship filled full of treasure even they feel the watchful eyes of gods 
3861,these suitors must have heard some god s voice saying  odysseus has died 
3862,so they refuse
3863,to go back to their own homes or to arrange suitable marriages 
3864,instead they sit  wasting his wealth on feasts 
3865,each night and day they butcher sheep  not one but dozens of them  and pour out yet more wine for reckless drinking 
3866,those selfish oafs  my lord was very rich  no others on the mainland or back here in ithaca  nor twenty all combined  possessed as much 
3867,i will list all of it 
3868,twelve herds of cattle on the mainland  twelve
3869,of sheep  and twelve of pigs  and twelve of goats 
3870,he had to hire more laborers to help us 
3871,and out here on the far end of the island  eleven herds of goats are grazing  watched by good men 
3872,every day  a herdsman takes whichever goat seems fattest and most healthy up to the palace 
3873,i  who watch these pigs  must choose the best for them 
3874,odysseus gratefully wolfed the meat and drank the wine in silence 
3875,he was hatching plots to ruin
3876,the suitors 
3877,after he had had enough to eat  he took the wine cup he had drunk from  filled it again and gave it to eumaeus  who took it gladly 
3878,then odysseus said  friend  who bought you 
3879,this rich  noble man that you describe who is he 
3880,you say he died in the war for agamemnon s honor 
3881,perhaps i know him  since he must be famous 
3882,zeus and the other gods will be aware if i have seen him and can bring you news 
3883,he traveled widely 
3884,but the swineherd said  his wife and son will not trust travelers who claim to bring them news 
3885,tramps always lie to get a meal they have no because to tell the truth 
3886,all those who pass through ithaca go to my mistress spinning foolish tales 
3887,she welcomes them and questions them  while tears stream from her eyes  and rightly so  a wife should mourn for her dead husband 
3888,sir  you also would weave tall tales if you got clothes for it 
3889,but in reality  my master s skin has been ripped off his bones by birds of prey and dogs  his life is gone 
3890,or he has been eaten at sea by fish  his bones are lying upon the beach  heaped high with sand 
3891,his death is ruin for us all  especially me  since i will never have so kind a master  however far i go  not even if i go back to the home of my own parents who gave me birth and brought me up 
3892,i wish
3893,that i could see them  in my native land 
3894,but i grieve less for my own family than for odysseus 
3895,i miss him so 
3896,i hesitate to call him by his name  stranger  i would prefer to call him brother  even when he is far away  because he loved and cared for me with so much kindness 
3897,odysseus was self restrained 
3898,he said  my friend  you are so adamant  insisting that he will not come back 
3899,you have no faith 
3900,but this is no tall tale  i swear to you odysseus is on his way 
3901,and when he is in his own house  then i will claim my prize as messenger some better clothes 
3902,till then  i will take nothing  though i need them 
3903,i hate like hades gates the man who caves to poverty  and starts to lie 
3904,i swear by zeus  and by the welcome that you gave me  and by the hearth of great odysseus  where i am going  all this will turn out
3905,as i say now 
3906,odysseus will come  within this very cycle of the moon  between the waning and the waxing time  he will come home  and pay back all those here who disrespect his wife and noble son 
3907,you answered him  swineherd eumaeus  sir  i will not give you this reward  since he will not come home 
3908,relax and drink 
3909,let us think about other things 
3910,do not remind me  my heart is troubled when a person mentions
3911,my faithful master 
3912,never mind your oath 
3913,i hope he comes  as do penelope and old laertes and telemachus 
3914,may it come true 
3915,but i cannot forget my grief for that poor boy  my master s son 
3916,thanks to the gods  he grew up like a tree  handsome and strong  as if to match his father when he becomes a man  but somebody or some god ruined his good sense 
3917,he went to pylos  seeking news about his father 
3918,the suitors lie in wait for when he comes back home  and soon arcesius line will be wiped out on ithaca 
3919,no more 
3920,they may catch him  or he may get away  kept safe by zeus 
3921,now tell me  sir  the truth about your own adventures 
3922,where are you from 
3923,where do your parents live 
3924,where is your town 
3925,on what boat did you sail here 
3926,how did sailors bring you to ithaca 
3927,and who were they 
3928,i know you did not reach this land by foot 
3929,odysseus said cunningly  i will tell you the truth  the whole truth 
3930,how i wish we two could sit at ease here in this cottage  and we had food and sweet strong wine to last as long as we desired  while all the work was done by others  even if i talked a whole year  i would not complete the story of everything the gods have made me suffer 
3931,proudly i say  i come from spacious crete  the son of wealthy castor hylacides 
3932,whose sons by his main wife were numerous  raised in his house 
3933,my mother was a slave  bought as a concubine  and yet my father respected me like all his other sons 
3934,the cretan people held him in high honor as if he were a god  since he was rich and had such noble sons 
3935,but fate arrived to take him down to hades 
3936,then my brothers selfishly seized his property  and gave only a tiny part to me  with barely
3937,a place to live 
3938,but i was not a weakling  or cowardly in fighting 
3939,my great skill and talent helped me win a wife who had a decent dowry all lost now 
3940,but you can see in stubble how the grain once grew  though i am crushed by grief 
3941,i have the gift of courage from athena and from ares 
3942,whenever i chose warriors to ambush our enemies  i never thought of death 
3943,i leapt out far in front  and ran to catch them
3944,and spear them 
3945,that was how i was in war 
3946,i did not like farmwork or housekeeping  or raising children 
3947,i liked sailing better  and war with spears and arrows  deadly weapons 
3948,others may shudder at such things  but gods made my heart love them 
3949,people s preferences are different 
3950,before the greeks went off to march on troy  i led my troops and fleet on nine forays  with great success 
3951,i had my pick of all the spoils  and got much more
3952,when we shared out the winnings 
3953,soon my house grew rich  i was a fine  important man among the cretans 
3954,but far seeing zeus arranged that expedition of disaster  which made so many men collapse and fall 
3955,the people wanted me to sail to troy with idomeneus 
3956,we had no choice  their will was strong  constraining us 
3957,we greeks fought for nine years  and in the tenth we sacked the town of priam  and sailed home 
3958,some god
3959,scattered the greeks  and i was cursed by zeus 
3960,i stayed for just one month at home  enjoying my children and my wife and my possessions 
3961,some impulse made me want to sail to egypt  with nine ships and a godlike crew 
3962,i rushed to get the fleet prepared and gather up the men 
3963,i paid for many animals  to kill as sacrifices for the gods and for the men to cook and eat 
3964,we feasted six days  then on the seventh we embarked
3965,and sailed from crete 
3966,a fair north wind was blowing so we could drift on easily  like floating downstream 
3967,no one got sick  and all our ships came through undamaged 
3968,we sat tight  and let the wind and pilot guide us over seas 
3969,in five days we had reached the river valley of egypt  my fleet docked inside the nile 
3970,i told the loyal men to wait and guard the ships while i sent scouts to check around from points of higher ground 
3971,but they indulged
3972,their own aggressive impulses  and started willfully doing damage to the fields of egypt and enslaved the little children and women  and they killed the men 
3973,the news soon reached the city  people heard the screaming  and right away at dawn  they all arrived 
3974,the plain was filled with warriors on foot  and chariots and gleaming bronze  and zeus  the lord of lightning  caused my men to panic 
3975,they dared not keep on fighting  danger lurked
3976,on every side 
3977,then many of my men were killed with sharp bronze spears  the rest were taken as slaves to work for them 
3978,i wish i too had died in egypt  but more pain remained 
3979,zeus put another plan into my mind 
3980,i took my helmet off my head and dropped my shield and sword  and unarmed i approached the king 
3981,beside his chariot i grasped his knees and kissed them 
3982,he was merciful  he kept me safe  and took me home with him 
3983,riding his chariot 
3984,my eyes were wet 
3985,many egyptians were enraged with me  and tried to kill me with their spears  the king protected me he feared the wrath of zeus  the god of strangers  who hates wickedness 
3986,i stayed there seven years and gained great wealth  all the egyptian people gave me gifts 
3987,but in the eighth  an avaricious man came from phoenicia 
3988,he was good at lying  skilled and well practiced at exploiting people 
3989,he tricked me into going off with him back to phoenicia  where he lived 
3990,i stayed a year  but when the hours and days and months had rolled around again  he made me sail over the seas to libya  pretending that i would go with him to do some trading 
3991,his true plan was to sell me for a profit 
3992,i had suspicions  but i climbed on board 
3993,the ship sailed out with fair north wind behind her from crete out into open sea 
3994,but zeus
3995,planned to destroy the crew 
3996,on leaving crete  no other land was visible  but only the sea and sky 
3997,zeus set a dark blue cloud across our ship that cast a shadow over the sea 
3998,he thundered and then hurled a bolt of lightning at the ship 
3999,the impact whirled the ship right round and filled her up with sulfur 
4000,the men fell overboard and all were swept away by waves  like cormorants beside the dark ship  and gods took away their chance
4001,of getting home 
4002,but in my desperation zeus rescued me  he put the sturdy mast into my hands 
4003,i clung to it and drifted  propelled by storm winds for nine days 
4004,and on the tenth black night  the rolling waters swept me towards thesprotia 
4005,there the king  named pheidon  helped me without expecting recompense because his son had found me all worn out  chilled by the morning air 
4006,he took my hand  raised me and led me to his father s house 
4007,and dressed me  that was where i heard about odysseus the king said he had been a guest there on his journey home 
4008,the king showed me the treasure that odysseus had gathered  gold and bronze and hard worked iron 
4009,the royal stores contained enough to feed his family for ten more generations 
4010,odysseus  the king said  had gone off to dodona  to ask the holy oak what zeus intended 
4011,he had been too long
4012,away from fertile ithaca 
4013,he wondered how best to get back home in some disguise or openly 
4014,the king then swore to me  pouring libations  that he had a boat prepared and crew picked out  to take him back to his dear homeland 
4015,but he sent me first  it happened some thesprotians were already sailing towards grain rich dulichium 
4016,the king told them to treat me well and take me to king acastus 
4017,but their hearts preferred
4018,to bring me once again to misery 
4019,after the ship was out upon the sea  they plotted to enslave me  they stripped off my cloak and tunic  and tossed me these rags in which you see me now 
4020,and when night fell they came to ithaca s bright fields  and tied me tightly with rope and left me on the ship  and quickly went ashore to get some dinner 
4021,the gods themselves unloosed my bonds  they slipped easily off 
4022,i pulled my ragged clothes
4023,over my head  slid down the smooth ship s plank and plunged chest forward in the sea 
4024,i swam fast with both arms  and quickly got away 
4025,i came ashore beside a flowering thicket and huddled there in fear 
4026,they stomped around  shouting  but in a while they gave up looking  and got back on the ship 
4027,the gods themselves hid me with ease  and brought me to this cottage a wise man s home because it is my fate to stay alive 
4028,eumaeus  you replied 
4029,poor guest  your tale of woe is very moving  but pointless  i will not believe a word about odysseus 
4030,why did you stoop to tell those silly lies 
4031,i know about my master s homecoming 
4032,the gods detest him  they loathe him  since they did not let him die at troy or in his friends arms  when the war was winding up  so that the greeks could build a mound to glorify him and his son in times to come 
4033,the robber winds have snatched him 
4034,he has no glory now 
4035,i am a loner  i live here with the pigs  and do not go to town  except when wise penelope calls me to share some news 
4036,the people cluster around her  asking questions some in sorrow about their absent master  others glad to eat at his expense 
4037,i ask no questions  since an aetolian fooled me with his lies 
4038,he came to my house  saying he had killed a man in distant parts and run away 
4039,i welcomed him 
4040,he said that he had seen odysseus with idomeneus in crete  repairing ships that storms had wrecked 
4041,he promised that my lord would come in summer or harvesttime  made rich by heaps of treasure  his crew complete 
4042,a god has brought you here  but do not try to trick me or make nice with lies 
4043,i will be kind to you  old man  not for your stories  but in fear of zeus  the god of strangers  and because i feel
4044,pity for you 
4045,but sly odysseus answered  you are too skeptical  despite my oath  i see you will not trust me  may the gods of mount olympus be our witness that if your master ever comes back home to this house  you will give me clothes to wear  and help me to dulichium i want to go there 
4046,but if he does not arrive  and i am wrong  your slaves can drive me over the cliff tops  so no other beggar tries
4047,to trick you 
4048,but the upright swineherd answered  yes  guest  i would be praised enormously among all men  now and in times to come  if i took you inside and welcomed you  then murdered you  and doing this  with what clean conscience could i pray to zeus 
4049,in any case  now it is dinnertime 
4050,my men should come inside  so we can cook delicious food 
4051,that was their conversation 
4052,in came the herdsmen  and they drove the pigs
4053,into their usual pens to rest  there rose a mighty din of grunting pigs 
4054,the noble swineherd addressed his men 
4055,bring out the best pig for our guest  who comes from distant lands 
4056,and let us all enjoy ourselves 
4057,we suffer in bitter toil for these white tusked pigs  while others eat the food we labor for  and give us nothing 
4058,with a keen bronze axe he chopped the wood 
4059,they brought a fattened pig of five years old and put it on the altar 
4060,the swineherd s heart was good  he kept in mind the gods 
4061,he shaved the bristles off its head  and threw them in the fire  and prayed to all the gods  that through his ingenuity  his master would come home 
4062,he stretched up tall  and used a piece of oaken firewood to strike 
4063,the life departed  and they slit the throat and singed the hide  and chopped it up 
4064,the swineherd made an offering of meat  laid flesh across the fine rich fat  and put it
4065,upon the fire with barley grain on top  and sliced the rest and put it all on skewers  and roasted it with care  then drew the meat off and heaped it high on platters 
4066,next he stood and served it out in seven equal parts  the first with prayers  for hermes and the nymphs  and then he served the others to the men 
4067,he gave odysseus the piece of honor  cut from the spine 
4068,his master was delighted  and said  eumaeus  may zeus bless and love you
4069,as i do  since you give me such good things 
4070,you answered him  swineherd eumaeus  eat  dear guest  enjoy it  simple though it is  gods give  gods take away  as is their will  to gods all things are possible 
4071,with that  he made the sacrifices to the gods  poured a libation from the bright red wine  then gave odysseus  the city sacker  the cup 
4072,at last the swineherd sat to eat 
4073,mesaulius served the food that was the slave
4074,bought by eumaeus in his master s absence  with no help from his mistress or laertes 
4075,he traded him from taphians 
4076,they all reached out to take the good things set before them 
4077,when they had had enough of food and drink  mesaulius cleared things away  the men were full of bread and meat  and wanting sleep 
4078,night fell  a moonless  bitter night 
4079,zeus rained continually  wet zephyr blew his hardest 
4080,odysseus to test out if eumaeus
4081,was kind enough to take his own cloak off  or tell another man to do it said  eumaeus and you others  all of you 
4082,i want to brag a little 
4083,i am dizzy  under the influence of wine  which makes even the wisest people sing and giggle  and dance  and say things best not spoken 
4084,since i have begun this blabbering  here goes  i will be honest 
4085,i wish i was young and strong again  as when we planned an ambush
4086,under the walls of troy the leading men were menelaus and odysseus  and i was chosen as the third commander 
4087,when we had reached the city wall  we lay in bushes  reeds  and marshes  hiding under our shields 
4088,night fell  harsh and icy cold  with north wind and a sleetlike snow  so cold the ice grew on our weapons 
4089,all the others had cloaks  they slept in comfort  tucked beneath their shields 
4090,but i had foolishly forgotten
4091,my cloak and left it  not expecting cold 
4092,i carried just my shield and shining belt 
4093,in the last part of night  as stars were setting  i went near to odysseus and nudged him 
4094,he listened to me carefully 
4095,i said  your majesty  odysseus  great general  i am about to die from this cold weather  i have no cloak 
4096,some spirit tricked me into wearing my tunic only  now there is no way to fix it 
4097,instantly he thought
4098,of this solution 
4099,what a strategist and fighter  very quietly he whispered  hush now  do not let any of the others hear you 
4100,he propped his head up on his elbow  and told them  listen  friends 
4101,i had a dream sent by the gods 
4102,we moved too far away from where the ships are 
4103,someone needs to speak to agamemnon  shepherd of the people  and tell him to send more troops here 
4104,at that  thoas the son of andraimon leapt up 
4105,took off his purple cloak and sprinted down towards the ships 
4106,i snuggled down in comfort under his cloak till golden dawn shone bright 
4107,if only i was young and strong again  then one of these pig keepers on this farm would give a cloak to me  both from respect and friendship 
4108,as it is  they all despise me for wearing dirty rags 
4109,eumaeus  you replied  that was a splendid tale  old man  it worked 
4110,you will get all the clothes and things
4111,a poor old beggar needs at least for now 
4112,but in the morning  you will have to put your old rags on again 
4113,we only have one outfit each  no spares 
4114,my master s son will give you clothes when he arrives  and help you to travel on wherever you desire 
4115,with that  he stood and set a bed for him beside the fire  and threw on it some skins of sheep and goats 
4116,odysseus lay down 
4117,eumaeus tucked him in a big thick cloak 
4118,his extra one  for really bitter weather 
4119,odysseus went to sleep  the young men slept beside him 
4120,but the swineherd did not like to sleep so distant from the pigs  he started to leave 
4121,odysseus was glad the slave took good care of his absent master s things 
4122,eumaeus slung his sharp sword belt across his well toned back  and wrapped around himself his windproof cloak and fine big furry goatskin 
4123,he took a sharpened knife to ward away
4124,humans or dogs  and he went off to sleep out where the pigs with silver tusks were sleeping  a hanging rock protected them from wind 
4125,the prince returns athena went to sparta  to ensure the safe return of prince telemachus 
4126,she found him with pisistratus  both lying on menelaus porch  and nestor s son was fast asleep  but no sweet slumber held telemachus 
4127,his worries for his father kept him awake all through god given night 
4128,owl eyed athena stood by him and said  telemachus  you should no longer travel so far from home  abandoning your wealth 
4129,with greedy men at home 
4130,you must watch out  they may divide and eat up all your wealth  and make your journey useless 
4131,quickly ask for help from menelaus to get home  so you may find your mother safe and blameless 
4132,her father and her brothers are already telling her she should wed eurymachus 
4133,he is the one most generous with gifts to her and to her father 
4134,do not let her take any items from the house  without
4135,your full consent 
4136,you know how women are they want to help the house of any man they marry 
4137,when one darling husband dies  his wife forgets him  and her children by him 
4138,she does not even ask how they are doing 
4139,let your best slave girl watch your property  until the gods give you your own wife 
4140,also  i have more news  take note 
4141,there is a gang of suitors lurking in the stream between your ithaca and rocky same  who
4142,have plans to kill you on your journey home 
4143,but i suspect that some of those who waste your wealth will soon be lying under earth 
4144,now steer your ship far distant from the islands  and sail both day and night 
4145,some god who guards and watches over you will send fair wind behind your sails 
4146,when you first reach the shore of ithaca  your men must drag the ship up to the town  while you first go and visit the swineherd  who is better than most slaves 
4147,spend the night there 
4148,tell him to go to town to tell penelope that you have come safely back home from pylos 
4149,with these words the goddess went back up to mount olympus 
4150,he woke the son of nestor with a kick  and said to him  pisistratus  go fetch the horses  get them harnessed to the carriage  and let us hurry on our way 
4151,he answered  telemachus  this is impossible  for us to drive when it is pitch black night 
4152,however eager we may be to travel 
4153,dawn will come soon 
4154,wait till great menelaus comes out to bring us presents in his carriage  and sends us on our way with friendly words 
4155,a generous host is sure to be remembered as long as his guests live 
4156,then all at once dawn on her golden throne lit up the sky 
4157,king menelaus got up from the bed he shared with fair haired helen and approached them 
4158,seeing him on his way  telemachus
4159,put on his bright white tunic  and then slung his mighty sword across his sturdy shoulders 
4160,so in a warlike guise  the well loved son of godlike king odysseus stood near and spoke to menelaus 
4161,royal son of atreus  now  please  send me home now  to my beloved country 
4162,my heart yearns to go back home 
4163,and menelaus answered  telemachus  i will not keep you here if you are truly desperate for home 
4164,i disapprove of too much friendliness and of too much standoffishness 
4165,a balance is best 
4166,to force a visitor to stay is just as bad as pushing him to go 
4167,be kind to guests while they are visiting  then help them on their way 
4168,so friend  remain just till i fetch some splendid gifts to pile onto your carriage 
4169,wait till you see them  i will instruct the women to prepare a banquet in the hall from our rich stores 
4170,feasting before a long trip brings you honor  it also makes good sense 
4171,and if you want to have me travel with you all through greece  i shall yoke up my horses and escort you through every town  and everywhere we go we will be given gifts a fine bronze tripod  a cauldron  or two mules  or golden cups 
4172,telemachus replied  king menelaus  i want to go home right away 
4173,i have no one back there to watch my property 
4174,i would not want to die while i am searching for father  or to lose my wealth at home 
4175,so general menelaus shouted out to tell his wife and female slaves to make a feast from his rich stores 
4176,eteoneus got out of bed and came he lived nearby 
4177,the general boomed out orders  light the fire and roast the meat  the slave obeyed 
4178,meanwhile  his master went inside the fragrant room containing treasures 
4179,helen went with him 
4180,and megapenthes 
4181,there he took a goblet  two handled  and he told his son to bring a silver bowl 
4182,and helen stood beside the chests in which she kept the special clothes that she had worked with her own hands 
4183,she lifted the most elaborate and largest robe that shone like starlight under all the rest 
4184,then they went through the palace till they reached telemachus 
4185,and fair haired menelaus said to him  may great zeus  the lord of thunder 
4186,husband of hera  make your wish come true may you go back home safely 
4187,i will give you the best of all my treasure  as a mark of deep respect  a bowl of solid silver  circled with gold  hephaestus fashioned it 
4188,the king of sidon  phaedimus  bestowed it on me when i was at his house  en route for home 
4189,now take it  it is yours 
4190,he gave the goblet first  and megapenthes brought the shining silver bowl and put it down
4191,in front of him 
4192,then helen s lovely cheeks flushed as she moved in close 
4193,she held the robe and said  sweet boy  i also have a gift  crafted by my own hands 
4194,remember helen when your own wedding day at last arrives  and let your bride wear this 
4195,until that time  your mother should take care of it 
4196,i wish you great joy 
4197,i hope you reach your well built home  and fatherland 
4198,she handed it to him  he took it gladly 
4199,prince pisistratus
4200,took all the gifts and packed them in the luggage  and marveled at them in his heart 
4201,the king led them inside  they sat on chairs 
4202,a slave girl brought out a beautiful gold water pitcher and silver bowl so she could wash their hands 
4203,she set a polished table at their side 
4204,another lowly girl brought bread and food of every kind 
4205,boethoedes began to carve and serve the meat 
4206,the king s son poured the wine for everyone 
4207,they helped themselves
4208,to all the delicacies spread before them 
4209,when they were satisfied  telemachus and nestor s son strapped on the horses harness  and yoked them to the chariot and drove off from the echoing portico and gate 
4210,but menelaus ran up just behind them  holding a golden cup of honeyed wine in his right hand  so they could pour libations before they left 
4211,he stopped in front of them and spreading wide his arms said  boys  good luck 
4212,give nestor my best wishes he was always as kind as any father while we greeks were making war in troy 
4213,telemachus said carefully  yes  king  when we go there we will pass on what you have said 
4214,i hope i may go back to ithaca and meet odysseus good luck to match my fortune in all your generosity and kindness 
4215,then on the right an eagle flew  it held a big white goose clutched in its claws a tame one 
4216,caught from the yard 
4217,the people  men and women  were running round and yelling after it 
4218,it darted on the right beside the boys  and flew before their horses 
4219,they were all delighted 
4220,nestor s son was first to speak 
4221,my lord  king menelaus  what do you think 
4222,was this a sign sent by some god for us 
4223,or sent for you 
4224,and menelaus  favorite of ares  wondered how he ought to answer 
4225,but helen cut in first and said  now listen 
4226,and i will make a prophecy 
4227,the gods have put it in my heart and i believe it will come true 
4228,just as the eagle flew down from the mountains where he has his home with chicks and parents  seizing this tame goose so will odysseus  who has been gone so long and has endured so much  come back and take revenge 
4229,indeed  he is already at home and planting ruin for the suitors 
4230,telemachus replied  may thundering zeus
4231,fulfill your prophecy at once  if so  i would bow down to you as to a goddess 
4232,he whipped the horses and they galloped off through the town center to the open plain 
4233,all day the harness rattled as they ran 
4234,but when the sun went down and it grew dark  they came to pherae  home of diocles  son of ortilochus  who was the son of alpheus 
4235,he welcomed them and there they spent the night 
4236,when rosy fingered dawn
4237,the early born appeared  they yoked the horses  climbed in the chariot  and drove away from the resounding portico and gate 
4238,the horses flew with gusto at the whip 
4239,soon they were near the rocky town of pylos 
4240,telemachus then asked pisistratus  would you do me a favor 
4241,we are friends because our fathers have been friends forever  and we are age mates  and this trip has made us even more intimate 
4242,please do not bring me
4243,beyond my ship  but leave me here  in case the old man forces me to visit him and be his guest 
4244,i long to get back home 
4245,i have to go  and fast 
4246,the son of nestor wondered how he should best respond 
4247,he thought upon reflection he should turn the horses back to the ship and shore beside the sea 
4248,there he took out the splendid gifts and clothes and gold from menelaus  and he packed them inside the stern  and told telemachus 
4249,hurry  embark now  get your crew in too  before i get back home and tell my father that you are here 
4250,i know him  he is stubborn 
4251,he will not let you go  he will come here to fetch you  and he surely will not leave without you 
4252,he will be in such a rage  with that  he spurred the horses 
4253,long manes flowing  they galloped to the citadel of pylos 
4254,telemachus gave orders  make it all shipshape  my friends  and get on board  so we
4255,can start our journey 
4256,quickly they obeyed and sat along the benches 
4257,as he worked  with prayers and sacrifices to athena  a foreigner approached him  who had killed a man in argos and had run away 
4258,he was a prophet and descended from melampus  who once lived in pylos  land of sheep 
4259,melampus had been rich  and owned a palace  but he left his home  escaping from neleus  a proud  important man 
4260,who seized all his great wealth while he was trapped and tortured in the house of phylacus  because a fury put inside his mind a dangerous obsession with the daughter of neleus 
4261,he managed to escape  and drove the cattle  lowing loudly  off from phylace to pylos 
4262,he avenged the wrong that neleus had done to him  and brought the woman to his brother s house as wife  then went to argos  home of horses 
4263,since there it was his destiny to rule the multitude of argives  and he had two strong sons  mantius  and antiphates  who fathered the heroic o cles  whose son was amphiaraus  the warlord  whom zeus who holds the aegis and apollo adored wholeheartedly 
4264,but he did not live to old age  since he was killed at thebes  because his wife took bribes 
4265,he had two sons  amphilochus and alcmaeon 
4266,the sons
4267,of mantius were clitus  snatched by dawn to join the gods  because he was so handsome  and polypheides  whom apollo gave the best prophetic skill of any mortal after amphiaraus had died 
4268,this prophet grew angry with his father  and migrated to hyperisia  and there he told fortunes for everyone 
4269,it was his son  named theoclymenus  who had approached telemachus while he was pouring wine
4270,and praying to the gods 
4271,the stranger said  my friend  i find you making sacrifices 
4272,i beg you  by religion  by the gods  and by your life and your men s lives  who are you 
4273,who are your parents 
4274,what is your home town 
4275,telemachus said  stranger  i will tell you 
4276,i come from ithaca  my father is odysseus he was 
4277,he must have died some dreadful death by now 
4278,it was for him i got this ship and crew 
4279,i sailed to seek
4280,news of my absent father 
4281,and the stranger replied  i too am far from home 
4282,i killed a man of my own tribe  and i have many brothers and kinsmen  powerful in argos  so i am on the run 
4283,they want to kill me  i have been doomed to homelessness 
4284,but please  let me on board your ship 
4285,i come to you in desperation otherwise i will surely be killed 
4286,those men are after me  telemachus said  yes  you can join us
4287,on board our ship 
4288,and what we have is yours  you are our guest 
4289,he took the stranger s spear  laid it on deck  then climbed on board himself  sat at the stern  and had his guest sit down beside him at the stern 
