,sent_no,sent_raw,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,roberta15lg
2539,2539,"""Be quiet, Miss Patil ""But Malfoy --""",2.3052710890769963,2.3121113479137416,-0.9828311800956726,1.7644183039665222,0.7386231422424316,-1,-0.4540325105190277,-0.9896055459976196
2540,2540,"""That's enough, Mr. Weasley. Potter, follow me, now.""",2.275634407997132,4.412374258041382,0.9954487681388856,0.5932084321975708,0.8964747786521912,0,-0.4593552649021149,0.976330041885376
2541,2541,"Harry caught sight of Malfoy, Crabbe, and Goyle's triumphant faces as he left, walking numbly in Professor McGonagall's wake as she strode toward the castle.",4.751370668411255,3.3583657443523407,0.632360577583313,0.8578581809997559,0.9932454228401184,1,0.50025874376297,-0.9960508346557617
2542,2542,"He was going to be expelled, he just knew it.",0.5862317681312561,0.3668934404850006,-0.9914170503616332,0.6647561192512512,0.8977376818656921,1,-1.6416149735450745,-0.998555064201355
2543,2543,"He wanted to say something to defend himself, but there seemed to be something wrong with his voice.",0.4033668637275696,1.4288212656974792,-0.9995816349983216,-1.7508870363235474,-0.5849992036819458,-1,-1.7645971179008484,-0.9994798302650452
2544,2544,Professor McGonagall was sweeping along without even looking at him; he had to jog to keep up.,0.3152419924736023,1.3764977157115936,-0.9854301214218141,0.8723446726799011,-0.9928024411201476,-1,-1.5035611987113953,-0.9987823963165283
2545,2545,Now he'd done it.,0.34839102625846863,3.3000588417053223,0.996286153793335,1.5542532801628113,-0.9433093070983888,0,0.5093742609024048,0.9971334934234619
2546,2546,He hadn't even lasted two weeks.,0.8427070379257202,1.4220367968082428,-0.9962236881256104,-1.6841437220573423,-0.6952523589134216,-1,-1.4825666844844818,-0.9994903802871704
2547,2547,He'd be packing his bags in ten minutes.,0.4653030335903168,2.322992622852325,-0.9936096072196959,0.9141663908958436,-0.9560406804084778,-1,0.7242766618728638,-0.9989097714424133
2548,2548,What would the Dursleys say when he turned up on the doorstep?,0.3801209330558777,1.2677238881587982,-0.9941722750663756,0.8986672759056091,0.9831287264823914,-1,0.6239914894104004,-0.9969286918640137
2549,2549,"Up the front steps, up the marble staircase inside, and still Professor McGonagall didn't say a word to him.",0.4509406387805938,0.33828407526016235,-0.9980798363685608,-1.4930207133293152,-0.7141726016998291,-1,-1.530611872673035,-0.9992250800132751
2550,2550,She wrenched open doors and marched along corridors with Harry trotting miserably behind her.,0.8179741501808167,0.5639047622680664,-0.9779964089393616,0.5281003713607788,-0.9995392560958862,-1,-1.5005334615707395,-0.9994910359382629
2551,2551,Maybe she was taking him to Dumbledore.,1.3771530091762545,1.3149689435958862,-0.9923180937767028,0.8666155338287354,-0.6979429125785828,-1,0.6893995404243469,-0.9919047355651855
2552,2552,"He thought of Hagrid, expelled but allowed to stay on as gamekeeper.",0.5196282863616943,0.3738857209682465,-0.9643281698226928,-0.4877313673496246,0.7803083062171936,1,0.6252852082252502,-0.9883586168289185
2553,2553,Perhaps he could be Hagrid's assistant.,0.4500008523464203,2.4375822842121124,-0.9483585953712464,0.8483258485794067,0.6615920662879944,0,0.5904858708381653,-0.9930377006530762
2554,2554,"His stomach twisted as he imagined it, watching Ron and the others becoming wizards, while he stumped around the grounds carrying Hagrid's bag.",0.7291815876960754,1.3450102508068085,-0.9917203783988952,0.5876216888427734,0.9765294194221495,1,-1.5631378293037417,-0.9960660338401794
2555,2555,Professor McGonagall stopped outside a classroom.,3.387069702148437,0.4467638432979584,-0.9919211268424988,0.9219295978546144,0.7861096262931824,-1,0.555067241191864,-0.9956892132759094
2556,2556,She opened the door and poked her head inside.,0.7219286561012268,0.6609773635864258,-0.7139254808425903,0.8170837163925171,0.7136318683624268,1,-0.491848886013031,-0.9902998805046082
2557,2557,"""Excuse me, Professor Flitwick, could I borrow Wood for a moment?""",2.315069228410721,0.286797434091568,-0.9990490078926086,-1.6850471496582031,0.7278478741645813,0,0.5470494031906128,-0.9822433590888977
2558,2558,Wood?,1.4110196232795715,1.3188363909721377,-0.9840562343597412,0.6689853668212891,0.524963915348053,0,-0.4776199162006378,-0.9826404452323914
2559,2559,"thought Harry, bewildered; was Wood a cane she was going to use on him?",0.4939413964748383,1.334501415491104,-0.9982741475105286,0.5965229868888855,0.7737460732460022,-1,-1.5069575905799866,-0.9994255900382996
2560,2560,"But Wood turned out to be a person, a burly fifth-year boy who came out of Flitwicles class looking confused.",1.400219976902008,2.3563582003116608,-0.9917423129081726,0.7013925313949585,-0.9969106316566468,-1,-1.7003327012062073,0.8620947003364563
2561,2561,"""Follow me, you two,"" said Professor McGonagall, and they marched on up the corridor, Wood looking curiously at Harry.",1.3292156457901,3.2725908160209656,0.9841029644012452,0.7374050617218018,-0.922230899333954,1,1.469500571489334,0.9886518716812134
2562,2562,"""In here.""",2.3300222158432007,4.304239213466643,0.9961543679237366,0.6735676527023315,0.7655231952667236,0,0.591735303401947,0.9815683364868164
2563,2563,"Professor McGonagall pointed them into a classroom that was empty except for Peeves, who was busy writing rude words on the blackboard.",0.7869826555252075,0.27686572074890137,-0.9984149932861328,0.6601487398147583,-0.9991042017936708,-1,-1.764843225479126,-0.9989482164382935
2564,2564,"""Out, Peeves!"" she barked.",0.6744830012321472,0.6243976950645447,-0.9831776022911072,-0.4820002019405365,-0.8773629069328308,-1,-1.4268129467964172,-0.9979685544967651
2565,2565,"Peeves threw the chalk into a bin, which clanged loudly, and he swooped out cursing.",0.6685516834259033,0.686071515083313,-0.9990297555923462,-1.7382000088691711,-0.9625173807144164,-1,-1.6179842948913574,-0.9994619488716125
2566,2566,Professor McGonagall slammed the door behind him and turned to face the two boys.,0.5657017230987549,0.4402937889099121,0.9813709259033204,0.863336980342865,0.9424560070037842,-1,0.6088926196098328,-0.9981550574302673
2567,2567,"""Potter, this is Oliver Wood. Wood -- I've found you a Seeker.""",2.3422912061214447,4.4536505341529855,0.9988008737564088,1.8807966709136963,0.9464596509933472,1,-0.43570247292518616,0.9927763342857361
2568,2568,Wood's expression changed from puzzlement to delight.,4.6349029541015625,2.26836422085762,0.999472677707672,0.7315655350685121,0.9985057711601256,1,1.3992959260940552,0.9988333582878113
2569,2569,"""Are you serious, Professor?""",0.29240912199020386,0.3829348087310791,0.9866323471069336,-0.4955430924892426,0.6643368601799011,0,-0.4979687929153442,-0.9986427426338196
2570,2570,"""Absolutely,"" said Professor McGonagall crisply.",4.658529460430144,0.4896458089351654,0.9998186826705932,1.965669631958008,0.9862720370292664,1,-0.4875688254833221,0.9982927441596985
2571,2571,"""The boy's a natural.",2.294601172208786,4.37568062543869,0.9998409748077391,1.9255929589271543,0.912283182144165,1,0.5040594339370728,0.9985442757606506
2572,2572,I've never seen anything like it.,0.6413124799728394,1.335534930229187,0.994904398918152,1.52596116065979,0.9935181736946106,-1,-1.6089003086090088,0.9971700310707092
2573,2573,"Was that your first time on a broomstick, Potter?""",2.3845594823360443,0.33971530199050903,-0.989529013633728,0.8264454007148743,0.960018754005432,1,0.7218157052993774,-0.9932509660720825
2574,2574,Harry nodded silently.,2.5019890666008,0.4781696498394013,0.9938600063323976,0.8856714963912964,0.8815943002700806,1,-0.4863708317279816,-0.9845792055130005
2575,2575,"He didn't have a clue what was going on, but he didn't seem to be being expelled, and some of the feeling started coming back to his legs.",2.401667088270188,2.478405088186264,0.7844937443733215,-1.6716285347938538,0.9761042594909668,-1,0.5297196507453918,-0.9974985122680664
2576,2576,"""He caught that thing in his hand after a fifty-foot dive,"" Professor McGonagall told Wood.",0.5168395042419434,0.2726421356201172,-0.9836474657058716,0.8579007983207703,0.9736960530281068,1,0.7242951989173889,-0.9975495338439941
2577,2577,"""Didn't even scratch himself. Charlie Weasley couldn't have done it.""",0.7982929944992065,0.28150811791419983,-0.991191565990448,-1.579540491104126,-0.8086894154548645,-1,-1.6912123560905457,-0.9994940161705017
2578,2578,Wood was now looking as though all his dreams had come true at once.,2.254234462976456,2.318893730640412,0.9337986707687378,1.7381671071052551,0.9535970091819764,1,1.4478388130664823,0.998486340045929
2579,2579,"""Ever seen a game of Quidditch, Potter?"" he asked excitedly.",3.338296353816986,0.277372807264328,0.99403977394104,1.961574375629425,0.995332896709442,1,0.5402095913887024,0.9978588223457336
2580,2580,"""Wood's captain of the Gryffindor team,"" Professor McGonagall explained.",4.435971409082414,3.360228151082993,0.9947335720062256,0.5279560089111328,0.9656078219413756,1,0.7231428027153015,0.9964912533760071
2581,2581,"""He's just the build for a Seeker, too,"" said Wood, now walking around Harry and staring at him.",0.6637558937072754,3.349351406097412,0.9914599061012268,0.7162862420082092,0.503209114074707,1,0.5621073246002197,-0.9964362978935242
2582,2582,"""Light -- speedy -- we' have to get him a decent broom, Professor -- a Nimbus Two Thousand or a Cleansweep Seven, I'd say.""",2.5372687578201294,2.3864894807338715,-0.997212052345276,0.8471553325653076,0.8505232930183411,1,-0.43986642360687256,-0.9867145419120789
2583,2583,I shall speak to Professor Dumbledore and see if we can't bend the first-year rule.,0.3327213525772095,4.3922546207904825,0.8503547906875609,0.677006721496582,0.9863399863243104,1,-1.5722076892852783,0.9087870121002197
2584,2584,"Heaven knows, we need a better team than last year.",1.384789764881134,2.279386430978775,-0.9974732995033264,1.9706227183341982,0.9771994352340698,1,1.4458592236042025,0.9609209895133972
2585,2585,"Flattened in that last match by Slytherin, I couldn't look Severus Snape in the face for weeks....",0.34923654794692993,1.3921033442020416,-0.9887248277664183,-1.5650777816772459,0.9929173588752748,-1,-1.7021658420562744,-0.9994288682937622
2586,2586,Professor McGonagall peered sternly over her glasses at Harry.,0.38970011472702026,0.2978590130805969,-0.9822649359703064,0.9204131960868835,0.7982354164123535,-1,-0.4569752216339111,-0.995717465877533
2587,2587,"""I want to hear you're training hard, Potter, or I may change my mind about punishing you.""",1.3860215842723846,1.2410647124052048,-0.9958720207214355,-1.446786791086197,0.9747342467308044,1,-1.4692609310150146,-0.9922188520431519
2588,2588,Then she suddenly smiled.,2.3531928658485413,1.2876453101634981,0.999767005443573,1.7503005266189575,0.9947817921638488,-1,1.6437504291534424,0.9976194500923157
2589,2589,"""Your father would have been proud,"" she said.",0.38304436206817627,2.2832226753234863,0.99971342086792,1.9689977765083315,0.5903370976448059,0,1.5631807446479795,0.9986005425453186
2590,2590,"""He was an excellent Quidditch player himself.""",4.370340257883072,4.65676349401474,0.9996887445449828,1.9714546799659731,0.8813229203224182,1,1.9012803435325625,0.9978954792022705
2591,2591,"""You're joking.""",0.5532095432281494,2.2997201681137085,0.985589861869812,1.9636883735656736,-0.5091645717620851,0,-1.5740262269973757,-0.9985844492912292
2592,2592,It was dinnertime.,2.6531857848167415,3.2985509634017944,0.9914894700050354,0.6663779616355896,0.7772532105445862,-1,0.5797168016433716,0.9921526312828064
2593,2593,Harry had just finished telling Ron what had happened when he'd left the grounds with Professor McGonagall.,0.4163203835487366,3.347031891345978,-0.9958598613739014,0.8822879195213318,-0.9391019344329834,-1,0.6932334899902344,-0.9733789563179016
2594,2594,"Ron had a piece of steak and kidney pie halfway to his mouth, but he'd forgotten all about it.",0.4948234260082245,2.3248724937438965,-0.9995831847190856,-1.7816986441612244,-0.9372876286506652,-1,0.5176609158515929,-0.9978979825973511
2595,2595,"""Seeker?"" he said.",0.5216870307922363,0.3643458187580109,-0.8224482536315918,0.7714621424674988,0.6480678915977478,0,0.6695612668991089,-0.9842624664306641
2596,2596,"""But first years never -- you must be the youngest house player in about a century, said Harry, shoveling pie into his mouth. He felt particularly hungry after the excitement of the afternoon. ""Wood told me.",2.414038807153702,1.2354901283979416,-0.9647915959358216,0.658428966999054,0.992379069328308,1,-0.3626950979232788,0.9969911575317383
2597,2597,"Ron was so amazed, so impressed, he just sat and gaped at Harry.",4.794868230819702,4.690256059169768,0.9991688132286072,1.9626699090003967,0.9964476227760316,1,1.6846248507499697,0.9973180890083313
2598,2598,"""I start training next week,"" said Harry.",2.2730524837970734,3.265700876712799,0.9894221425056458,0.7317216992378235,0.9852967858314514,1,0.6318057179450989,0.9978657364845276
2599,2599,"""Only don't tell anyone, Wood wants to keep it a secret.""",0.5240576863288879,4.387369185686112,-0.9931759238243104,1.579987406730652,0.5569180250167847,-1,0.5943319797515869,-0.9597686529159546
2600,2600,"Fred and George Weasley now came into the hall, spotted Harry, and hurried over.",3.334020882844925,4.2784458696842185,-0.5575237274169922,0.9189828038215636,0.6432307362556458,1,0.7237449884414673,0.9977716207504272
2601,2601,"""Well done,"" said George in a low voice.",1.2290657609701157,3.4413951337337494,0.9995469450950624,1.9173663258552551,-0.6082490086555481,1,1.7719269990921018,0.9979556798934937
2602,2602,"""Wood told us. We're on the team too -- Beaters.""",0.5134531259536743,1.2105580121278765,-0.9872393608093262,0.830257773399353,0.9823824763298036,1,0.6401233077049255,0.9969310760498047
2603,2603,"""I tell you, we're going to win that Quidditch cup for sure this year,""",3.395616888999939,4.470257908105849,0.9997831583023072,1.7158223390579224,0.9908907413482666,1,1.8371691107749941,0.9977668523788452
2604,2604,said Fred.,0.3144164979457855,0.29482802748680115,0.9978710412979126,0.7673898339271545,0.8335075974464417,1,-0.4136092662811279,0.9853053689002991
2605,2605,"""We haven't won since Charlie left, but this year's team is going to be brilliant. You must be good, Harry, Wood was almost skipping when he told us.""",4.481729298830032,4.520376801490785,0.9997771382331848,1.9379380345344543,0.9964242577552797,1,1.8895629048347475,0.9977372288703918
2606,2606,"""Anyway, we've got to go, Lee Jordan reckons he's found a new secret passageway out of the school.""",4.290316343307495,2.2855771183967595,-0.9949449300765992,0.8392015099525452,-0.7004475593566895,1,0.5089130997657776,0.9898485541343689
2607,2607,"""Bet it's that one behind the statue of Gregory the Smarmy that we found in our first week. See you.""",4.630315601825714,2.2350406795740128,0.9986297488212584,0.5613521337509155,0.993551790714264,1,0.6741252541542053,0.9922581911087036
2608,2608,"Fred and George had hardly disappeared when someone far less welcome turned up: Malfoy, flanked by Crabbe and Goyle.",3.303678780794144,3.301803559064865,-0.9674167037010192,-1.4877909123897552,0.9717794060707092,-1,-1.4979752898216248,-0.9981681108474731
2609,2609,"""Having a last meal, Potter? When are you getting the train back to the Muggles?""",2.37861368060112,0.28103235363960266,-0.9815858602523804,0.9045280814170836,0.9605364203453064,-1,0.7975893020629883,0.9918327331542969
2610,2610,"""You're a lot braver now that you're back on the ground and you've got your little friends with you,"" said Harry coolly.",3.425335109233856,4.529685616493224,0.9998643398284912,1.9617096781730647,0.9614887833595276,1,1.7922292351722715,0.9969604015350342
2611,2611,"There was of course nothing at all little about Crabbe and Goyle, but as the High Table was full of teachers, neither of them could do more than crack their knuckles and scowl.",1.4751877784729004,1.4302487075328827,-0.9994441270828248,-0.4437933266162872,0.9852017164230348,-1,-1.7760565280914309,-0.9993417859077454
2612,2612,"""I'd take you on anytime on my own,"" said Malfoy.",2.264509528875351,1.2964868545532229,0.9974955320358276,0.810969352722168,0.988961696624756,1,0.5703114867210388,0.9971185326576233
2613,2613,"""Tonight, if you want.",0.3014178574085236,4.3061474561691275,0.9987581968307496,1.6247844099998474,0.9859327673912048,0,0.6588360667228699,0.9944726228713989
2614,2614,Wizard's duel.,2.4097135365009312,4.5200098752975455,0.9886397719383241,0.6064484715461731,0.9871734380722046,-1,0.6092619895935059,0.9941065907478333
2615,2615,Wands only -- no contact.,0.6831894516944885,0.3798898458480835,-0.9993945360183716,1.896967351436615,-0.9816463589668274,-1,0.6650893688201904,-0.9983173608779907
2616,2616,What's the matter?,1.4366566240787506,0.2478398382663727,-0.993909239768982,0.6560114622116089,0.5781903266906738,0,0.8233121037483215,-0.9949619174003601
2617,2617,"Never heard of a wizard's duel before, I suppose?""",2.3807418644428253,2.2168115228414536,0.941577672958374,-1.6377358436584473,0.97686505317688,-1,0.5312336683273315,-0.9918736815452576
2618,2618,"""Of course he has,"" said Ron, wheeling around.",2.3177295327186584,2.2973385453224178,0.9989340901374816,0.8717665076255798,0.5922117829322815,1,0.5856705904006958,-0.9930184483528137
2619,2619,"""I' his second, who's yours?""",0.3258245885372162,0.2720956802368164,0.9817010760307312,0.8080785274505615,0.9002386927604675,0,0.7605085372924805,-0.9792782068252563
2620,2620,"Malfoy looked at Crabbe and Goyle, sizing them up.",2.2599046230316158,1.3509581089019775,0.9988456964492798,1.941878855228424,0.9133415818214417,-1,0.6777180433273315,0.991065263748169
2621,2621,"""Crabbe,"" he said.",1.3752811253070831,0.3909099698066712,0.9762825965881348,0.8588731288909912,0.8228774666786194,-1,0.5695862770080566,-0.9979739785194397
2622,2622,"""Midnight all right? We' meet you in the trophy room; that's always unlocked.""",2.5749882459640503,0.27857744693756104,0.9981160759925842,1.8135666847229004,0.9869323968887328,1,0.5893111228942871,0.9977297782897949
2623,2623,"When Malfoy had gone, Ron and Harry looked at each other.",1.4613613188266754,2.2346488684415817,0.9975823163986206,0.8841034173965454,0.8891974687576294,-1,0.6696388125419617,-0.9927437901496887
2624,2624,"""What is a wizard's duel?"" said Harry.",0.33096954226493835,0.24701908230781555,-0.9613050222396852,0.817424476146698,0.9478839635849,-1,0.679119348526001,-0.8163132667541504
2625,2625,"""And what do you mean, you're my second?""",0.247346505522728,1.2727529406547546,0.9961867332458496,0.7580333352088928,0.6837521195411682,0,0.7679062485694885,-0.9993305802345276
2626,2626,"""Well, a second's there to take over if you die,"" said Ron casually, getting started at last on his cold pie.",1.4449770748615265,3.2856976687908173,-0.9841741919517516,0.8150551915168762,0.8829367756843567,1,0.569067656993866,0.9887725710868835
2627,2627,"Catching the look on Harry's face, he added quickly, ""But people only die in proper duels, you know, with real wizards. The most you and Malfoy' be able to do is send sparks at each other. Neither of you knows enough magic to do any real damage. I bet he expected you to refuse, anyway.""",0.7895631194114685,1.2642079293727877,-0.9857299327850342,0.5552747845649719,0.9922609329223632,-1,-1.5767768621444702,-0.9987727403640747
2628,2628,"""And what if I wave my wand and nothing happens?""",0.6686686873435974,0.4630006849765778,-0.9983313083648682,0.6464235186576843,0.9106122851371764,-1,0.5689728856086731,-0.9994660019874573
2629,2629,"""Throw it away and punch him on the nose,"" Ron suggested.",0.6196826100349426,0.4893628358840942,-0.9944687485694884,-1.6743456721305847,-0.7383555173873901,-1,-1.5903061032295227,-0.9993306994438171
2630,2630,"""Excuse me.""",0.5537437200546265,4.255506604909897,-0.9966882467269896,-1.7873026132583618,0.6365512609481812,1,-1.6009594798088074,-0.9896638989448547
2631,2631,They both looked up.,0.3796763420104981,1.2975197434425354,0.9990202784538268,0.7195311188697815,-0.5682662129402161,0,0.6617125272750854,0.995756983757019
2632,2632,It was Hermione Granger.,2.517281115055084,4.368500173091888,0.9884324073791504,1.9611531496047971,0.9493377804756165,1,0.7169694900512695,0.9939908385276794
2633,2633,"""Can't a person eat in peace in this place?"" said Ron.",0.2835847735404968,0.28212910890579224,-0.9292784333229064,0.5999681949615479,0.9359353184700012,1,-1.8314582109451292,-0.9994874000549316
2634,2634,Hermione ignored him and spoke to Harry.,0.6672307848930359,2.223961964249611,0.8224813938140869,0.8408370614051819,0.9376853108406068,-1,0.5841674208641052,-0.9961142539978027
2635,2635,"""I couldn't help overhearing what you and Malfoy were saying --""",0.44753554463386536,1.2754272818565369,-0.9887650609016418,-1.4417764842510223,0.9765893220901488,-1,-1.7843933701515198,0.9960403442382812
2636,2636,"""Bet you could,"" Ron muttered.",0.5269659161567688,0.2669411301612854,-0.9293458461761476,1.517193615436554,-0.638869047164917,-1,-0.43843436241149897,0.9841262698173523
2637,2637,"""--and you mustn't go wandering around the school at night, think of the points you' lose Gryffindor if you're caught, and you're bound to be.",2.456197500228882,4.415961802005769,0.997322916984558,-1.5970141291618347,0.8010822534561157,-1,-1.4327169954776764,-0.9966637492179871
2638,2638,It's really very selfish of you.,0.4476351439952849,0.4541550576686859,-0.998732328414917,1.9696746468544009,-0.9823375344276428,-1,-1.9372418522834776,-0.9994984269142151
2639,2639,"""And it's really none of your business,"" said Harry.",0.841480016708374,0.7720592617988586,-0.9996848702430724,1.4370249807834623,-0.5293251872062683,-1,-1.4768849313259125,-0.9986997842788696
2640,2640,"""Good-bye,"" said Ron.",0.5359928011894226,3.300470918416977,0.9996742010116576,1.9676130414009092,0.940298855304718,1,0.511059582233429,-0.9161558747291565
2641,2641,"All the same, it wasn't what you'd call the perfect end to the day, Harry thought, as he lay awake much later listening to Dean and Seamus falling asleep (Neville wasn't back from the hospital wing).",2.3356446027755737,2.3931127190589905,-0.9984540939331056,-0.3658760786056519,0.9714395403862,-1,-0.4791725873947144,-0.998026430606842
2642,2642,"Ron had spent all evening giving him advice such as ""If he tries to curse you, you'd better dodge it, because I can't remember how to block them.""",0.8138075470924377,3.302962303161621,-0.9991594552993774,1.7936030626296997,-0.9982766509056092,-1,-1.7295895814895632,-0.9994378685951233
2643,2643,"There was a very good chance they were going to get caught by Filch or Mrs. Norris, and Harry felt he was pushing his luck, breaking another school rule today.",0.6003155708312988,3.424068331718445,0.9858389496803284,1.5278673171997068,0.9538857340812684,1,-1.473524123430252,-0.9990308880805969
2644,2644,"On the other hand, Malfoys sneering face kept looming up out of the darkness - this was his big chance to beat Malfoy face-to-face.",2.327668696641922,2.285725235939026,0.9423467516899108,1.4543766677379608,0.9886838793754578,1,1.556385159492493,-0.986592173576355
2645,2645,He couldn't miss it.,4.641410231590272,3.3071643114089966,0.999565362930298,1.6602525115013125,0.9965562224388124,1,1.5604930520057678,0.9983683824539185
2646,2646,"""Half-past eleven,"" Ron muttered at last, ""we'd better go.""",1.4345499873161316,1.3398576080799105,-0.9914677143096924,1.96917062997818,-0.9981390237808228,1,-0.44442465901374817,-0.998554527759552
2647,2647,"They pulled on their bathrobes, picked up their wands, and crept across the tower room, down the spiral staircase, and into the Gryffindor common room.",3.401752769947052,4.426430404186249,-0.6252732276916504,0.93158757686615,0.7852782607078552,1,0.6433107852935791,0.9902310371398926
2648,2648,"A few embers were still glowing in the fireplace, turning all the armchairs into hunched black shadows.",1.4035612046718595,1.4461063146591189,-0.9952210783958436,-1.520465850830078,-0.999505341053009,-1,-0.4230534434318543,-0.999423623085022
2649,2649,"They had almost reached the portrait hole when a voice spoke from the chair nearest them, ""I can't believe you're going to do this, Harry.""",0.5405088067054749,0.4462035596370697,-0.9940498471260072,-0.4536542892456055,0.968695342540741,-1,-1.524792730808258,-0.9990467429161072
2650,2650,A lamp flickered on.,2.3045156598091125,0.4942238330841065,0.7419866323471069,0.8582687973976135,-0.9353493452072144,-1,0.6221267580986023,-0.9900262951850891
2651,2651,"It was Hermione Granger, wearing a pink bathrobe and a frown.",2.4062421023845677,3.269168317317962,-0.9652502536773682,1.859461486339569,-0.9990298748016356,-1,0.5534976720809937,-0.9977722764015198
2652,2652,"""You!"" said Ron furiously.",0.511762797832489,0.3774254024028778,0.9896321892738342,1.8835591077804563,0.547993540763855,-1,-0.433428019285202,-0.9970187544822693
2653,2653,"""Go back to bed!""",3.417970061302185,4.31891930103302,-0.927175998687744,0.6577082872390747,-0.6475434899330139,0,-0.4281236231327057,0.9933233261108398
2654,2654,"""I almost told your brother,"" Hermione snapped, ""Percy -- he's a prefect, he'd put a stop to this.""",4.3271018266677865,0.28752002120018005,-0.9947892427444458,0.6588404774665833,0.8572883009910583,-1,1.805987298488617,-0.9988696575164795
2655,2655,Harry couldn't believe anyone could be so interfering.,0.8925759196281433,1.3187887370586395,0.811248779296875,-0.3975503742694855,0.9349274039268494,-1,-1.7645069956779482,-0.9994032979011536
2656,2656,"""Come on,"" he said to Ron.",0.4682186543941498,3.274365901947021,0.9954121112823486,0.8865745067596436,0.7976300120353699,1,-0.4792315363883972,0.9958048462867737
2657,2657,He pushed open the portrait of the Fat Lady and climbed through the hole.,3.2454506456851964,0.5965467095375061,-0.9940691590309144,0.9100684523582458,0.7378079891204834,1,0.5896248817443848,-0.9922846555709839
2658,2658,Hermione wasn't going to give up that easily.,2.4016407132148743,2.426630049943924,0.9957284331321716,-1.4603318870067596,0.9697755575180054,-1,-1.5351881384849548,0.9666310548782349
2659,2659,"She followed Ron through the portrait hole, hissing at them like an angry goose.",0.549831748008728,0.2711557447910309,-0.9943640828132628,0.8757243156433105,-0.9994165301322936,1,-1.6313205361366272,-0.9981561899185181
2660,2660,"""Don't you care about Gryffindor, do you only care about yourselves, I don't want Slytherin to win the house cup, and you' lose all the points I got from Professor McGonagall for knowing about Switching Spells.""",4.534258782863617,1.2469884008169174,-0.999756395816803,-0.3919573128223419,0.6924024820327759,-1,-1.7908326387405396,-0.999077558517456
2661,2661,"""Go away."" ""All right, but I warned you, you just remember what I said when you're on the train home tomorrow, you're so --""",0.7841345071792603,0.4233964085578919,0.9926881194114684,1.5930955410003662,0.7195807099342346,1,0.5006686449050903,-0.9987885355949402
2662,2662,"But what they were, they didn't find out.",2.4889208376407623,2.4775258600711823,-0.9942232966423036,-1.6007786989212036,0.6653452515602112,-1,0.522619366645813,-0.9960361123085022
2663,2663,Hermione had turned to the portrait of the Fat Lady to get back inside and found herself facing an empty painting.,0.5343957543373108,1.3346218168735504,-0.9991676807403564,0.844269335269928,-0.995695412158966,-1,-1.5654094815254211,-0.9994702339172363
2664,2664,The Fat Lady had gone on a nighttime visit and Hermione was locked out of Gryffindor tower.,0.4872667491436005,1.2735012769699097,-0.975624680519104,0.8882352113723755,-0.5074425935745239,-1,-1.5951350331306458,-0.996811032295227
2665,2665,"""Now what am I going to do?"" she asked shrilly.",0.4466609954833984,0.3016824424266815,-0.9965999722480774,-1.42438805103302,-0.8696995973587036,-1,0.7411998510360718,-0.9992032647132874
2666,2666,"""That's your problem,"" said Ron.",1.3463529348373413,0.3199442923069,-0.9977179765701294,-1.5778293013572693,0.6011258959770203,1,-1.5777168869972231,-0.9982379674911499
2667,2667,"""We've got to go, we re going to be late.""",2.2948167622089386,2.2898472249507904,-0.979578137397766,0.8234907388687134,-0.9681152701377868,0,-1.6324250102043152,-0.9976498484611511
2668,2668,They hadn't even reached the end of the corridor when Hermione caught up with them.,0.4656930565834045,2.3255037069320683,-0.98514324426651,-1.5417231917381289,0.9088125824928284,-1,0.5141808390617371,-0.9971761703491211
2669,2669,"""I' coming with you,"" she said.",0.4226805865764618,2.2535087466239934,0.9990167617797852,0.6057147979736328,0.9690183401107788,0,0.5135140419006348,0.9966142177581787
2670,2670,"""You are not.""",0.5923900604248047,0.5276212692260742,-0.9933707118034364,-1.450115591287613,0.5099851489067078,-1,-0.4811916053295136,-0.9991791844367981
2671,2671,"""D'you think I' going to stand out here and wait for Filch to catch me? If he finds all three of us I' tell him the truth, that I was trying to stop you, and you can back me up.""",0.4212501049041748,0.29877346754074097,-0.9959350228309632,0.7161697149276733,0.95047265291214,-1,0.5343050360679626,-0.9981397390365601
2672,2672,"""You've got some nerve --"" said Ron loudly.",0.4512537121772766,1.2543559074401855,0.982679545879364,1.628479301929474,0.5989190340042114,1,-1.6043588519096377,0.9972819685935974
2673,2673,"""Shut up, both of you!"" said Harry sharply.",0.6226534247398376,0.5664756298065186,-0.9837304353713988,0.5554229617118835,0.6365325450897217,1,-1.6761000752449036,-0.998677134513855
2674,2674,I heard something.,2.3404177129268646,0.35380953550338745,0.9820104241371156,0.8525654673576355,0.8693373203277588,-1,0.6929351091384888,-0.9802587032318115
2675,2675,It was a sort of snuffling.,1.4922385811805725,1.4396663010120392,-0.9989094734191896,1.6764956712722778,-0.8879756927490234,-1,-1.7566040754318235,-0.9883856177330017
2676,2676,"""Mrs. Norris?"" breathed Ron, squinting through the dark.",2.2828116416931152,0.363116443157196,0.8243144750595093,0.8937491178512573,0.5751736760139465,0,0.5844485759735107,-0.9945198893547058
2677,2677,It wasn't Mrs. Norris.,1.351065844297409,0.4272768199443817,-0.9705249071121216,-1.4361417591571808,0.9139194488525392,-1,0.5644307732582092,-0.999357283115387
2678,2678,It was Neville.,2.335504412651062,4.265955090522766,-0.975067973136902,0.7711912989616394,0.9871008396148682,0,0.7085172533988953,0.9939901232719421
