,parag_no,sect_no,parag_raw,parag_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr
969,969,18,"This did not hurt the Scarecrow, but it surprised him, and he looked
rather dizzy when Dorothy picked him up.",this did not hurt the scarecrow but it surprised him and he looked rather dizzy when dorothy picked him up,109,20,-1.5,-1.2014168104871736,-1.254901960784314,-1.2014168104871736,-1.5088714545625899,-1.5,-1.172958371048574,-1.111111111111111,-1.172958371048574,-1.529595991230817,-50.05340355851987,-1.4414015294711413,-1.1320565511363112,-1.4414015294711413,-2.4258032157598866,-1.3715277777777781,-1.3858592820777411,-1.5451784358390295,-1.3858592820777411,-1.9141317888260543,-1.537,-1.4575469558275618,-1.2327075098814226,-1.4575469558275618,-1.6094215264064329,-15.389667607033987,-1.2746636665317428,-1.893326952884297,-1.2746636665317428,-1.9393211829160053,-0.9690760488651405,-1.1469570070124966,-0.9467257780545218,-1.1469570070124966,-1.7181361134253954,"{'neg': 0.098, 'neu': 0.67, 'pos': 0.232, 'compound': 0.2924}",0.2924,0.3679567445192967,0.3841555540957761,0.3679567445192967,0.6056333850950312,0.1,0.008222860595800904,0.46666666666666673,0.008222860595800904,0.846056348782164,0.033269762872712404,-0.2868865125446843,0.13498223685216088,-0.2868865125446843,0.2576595157639881,-0.9813,-1.0805126711244006,-0.7631336876533116,-1.0805126711244006,-0.786229044706526,6.137481642812557,-0.536363057715786,-0.23349589404178567,-0.536363057715786,0.01402571252771645
970,970,18,"Here is another space between the trees, called the Lion.",here is another space between the trees called the lion,57,10,0.1,-0.1798456918818067,0.0,-0.1798456918818067,0.11776557694147043,0.1,-0.1439484050193402,0.07407407407407407,-0.1439484050193402,0.20394613216410895,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.125,0.06498210212223503,0.09111617312072864,0.06498210212223503,0.31504413481924987,1.179,-0.05510425616942304,0.10918972332015812,-0.05510425616942304,1.1014639881791979,8.128372959350388,0.2738121205807786,1.0,0.2738121205807786,2.048585617990216,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20550890683432718,0.0,-0.20550890683432718,0.0,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,0.7505,0.8051323944259766,0.12188266557645132,0.8051323944259766,0.9060584952659987,4.1621834869283365,-0.8663753901860152,-0.5130990339574437,-0.8663753901860152,0.8589884432207361
971,971,18,"Let me try it first, said the Scarecrow, for it doesnt hurt me to
get thrown about. He walked up to another tree, as he spoke, but its
branches immediately seized him and tossed him back again.",let me try it first said the scarecrow for it does not hurt me to get thrown about he walked up to another tree as he spoke but its branches immediately seized him and tossed him back again,193,37,-1.35,-1.1056445181179206,-1.1372549019607845,-1.1056445181179206,-0.7718419569812589,-1.35,-1.0764886867333334,-1.0,-1.0764886867333334,-0.7441277795176949,-21.56294170196073,-0.6904456616041209,-0.4876885022800805,-0.6904456616041209,-0.5648826469880328,0.17847222222222198,0.11682191028158426,0.14958238420652947,0.11682191028158426,0.10398262598866238,2.669,0.7142770481349314,0.8453557312252963,0.7142770481349314,0.46442517308738274,-7.3326759463719,-0.7441748926780463,-0.9021086978959096,-0.7441748926780463,-0.4994721363171462,-0.5351047212103366,-0.7177762033448265,-0.5227633415579375,-0.7177762033448265,-0.5128221330569923,"{'neg': 0.036, 'neu': 0.916, 'pos': 0.048, 'compound': 0.125}",0.125,0.0396456978825093,0.1642251855744597,0.0396456978825093,0.13994929777217233,0.125,0.1012839463523469,0.5833333333333334,0.1012839463523469,0.5716596951230838,0.06853847696876696,-0.13649162725657182,0.3014801121473907,-0.13649162725657182,0.2914417338534053,-0.927,-1.0213889114180918,-0.7353843008994277,-1.0213889114180918,-0.4588437597105293,10.166989702996394,0.13684536385214277,0.3368803312316667,0.13684536385214277,-0.23395565983196942
972,972,18,"This is strange, exclaimed Dorothy. What shall we do?",this is strange exclaimed dorothy what shall we do,53,9,-0.5,-0.5629348613588193,-0.47058823529411764,-0.5629348613588193,-1.1367649440878047,-0.5,-0.5298271422803029,-0.37037037037037035,-0.5298271422803029,-1.133034067578383,-31.2771272649591,-0.9464936220341924,-0.7073939892943439,-0.9464936220341924,-3.3684980221114427,0.125,0.06498210212223503,0.09111617312072864,0.06498210212223503,0.3532313026761287,-0.503,-0.9236273124378286,-0.7218379446640314,-0.9236273124378286,-1.3176465714347714,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,-0.4353078971319228,-0.6190810167459463,-0.4252681800237629,-0.6190810167459463,-1.7150774570788123,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.2023}",-0.2023,-0.6022671191080554,-0.2657820403337056,-0.6022671191080554,-0.9311417677817663,-0.05,-0.5501436539434752,-0.23333333333333336,-0.5501436539434752,-0.94006260975796,-0.022652882952373752,-0.5253550850297934,-0.12901949809643778,-0.5253550850297934,-0.48994972706840073,-0.8835,-0.9740245735318224,-0.7131541291905151,-0.9740245735318224,-1.4557221655370804,3.9177710741873053,-0.9072092816028975,-0.547695572122166,-0.9072092816028975,1.0065037861407813
973,973,18,"The trees seem to have made up their minds to fight us, and stop our
journey, remarked the Lion.",the trees seem to have made up their minds to fight us and stop our journey remarked the lion,96,19,-0.4,-0.49908666644598393,-0.3921568627450981,-0.49908666644598393,-0.47648572249344945,-0.4,-0.46551401940347586,-0.2962962962962963,-0.46551401940347586,-0.4293602782402294,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,-0.46875,-0.5106417417250871,-0.5580865603644652,-0.5106417417250871,-0.7069650680872188,1.047,-0.12326421064470819,0.04397233201581025,-0.12326421064470819,0.22737237073385885,7.725325150124005,0.24727463027098312,0.9504147003044758,0.24727463027098312,1.0247399400895951,-0.6569354858764799,-0.8382621022023046,-0.6417842642240211,-0.8382621022023046,-1.2260235800969332,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.5859}",-0.5859,-1.354597570063083,-0.7697562898246075,-1.354597570063083,-1.2774159418503088,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,0.9813,1.0564355940616315,0.2398303352412101,1.0564355940616315,0.5869674762624927,6.569354858764799,-0.46421015922638337,-0.17236430898663424,-0.46421015922638337,0.3144837612071544
974,974,18,"I believe I will try it myself, said the Woodman, and shouldering his
axe, he marched up to the first tree that had handled the Scarecrow so
roughly. When a big branch bent down to seize him the Woodman chopped
at it so fiercely that he cut it in two. At once the tree began shaking
all its branches as if in pain, and the Tin Woodman passed safely under
it.",i believe i will try it myself said the woodman and shouldering his axe he marched up to the first tree that had handled the scarecrow so roughly when a big branch bent down to seize him the woodman chopped at it so fiercely that he cut it in two at once the tree began shaking all its branches as if in pain and the tin woodman passed safely under it,358,71,-2.05,-1.5525818825077684,-1.6862745098039216,-1.5525818825077684,-0.6261479619071139,-2.05,-1.526680546871123,-1.5185185185185184,-1.526680546871123,-0.5888585506146807,-19.001725800623866,-0.6229367486329386,-0.4297615475907153,-0.6229367486329386,-0.2594099601630021,1.229166666666667,1.1354404783997114,1.2984054669703877,1.1354404783997114,0.4473546037318161,0.43500000000000016,-0.43927854503012076,-0.25839920948616585,-0.43927854503012076,-0.4543997124988187,-7.011305088672035,-0.7230151795451791,-0.8625717746632989,-0.7230151795451791,-0.2488805819802157,-0.45843381966323904,-0.6419516567745923,-0.4478607381902023,-0.6419516567745923,-0.22895387715111723,"{'neg': 0.136, 'neu': 0.821, 'pos': 0.042, 'compound': -0.6249}",-0.6249,-1.431085806734736,-0.820994547723839,-1.431085806734736,-0.3645982758963074,0.09888888888888889,0.004086812339954386,0.4614814814814815,0.004086812339954386,0.23567766836185475,0.1157223238514256,0.06471245463999922,0.5242273955561996,0.06471245463999922,0.25165137734038034,-0.9986,-1.0993495227435375,-0.7719746524938677,-1.0993495227435375,-0.3090069408143697,16.274400598044984,1.1572082436660254,1.2013833724175043,1.1572082436660254,-0.5860735742582933
975,975,18,"Come on! he shouted to the others. Be quick! They all ran forward
and passed under the tree without injury, except Toto, who was caught
by a small branch and shaken until he howled. But the Woodman promptly
chopped off the branch and set the little dog free.",come on he shouted to the others be quick they all ran forward and passed under the tree without injury except toto who was caught by a small branch and shaken until he howled but the woodman promptly chopped off the branch and set the little dog free,258,48,2.1,1.0971182063749023,1.5686274509803924,1.0971182063749023,0.7636361629798474,1.1,0.499182823748931,0.8148148148148149,0.499182823748931,0.46737655287608304,41.05763641289854,0.9601169309342811,0.9285995151369282,0.9601169309342811,0.829095687148302,-2.3875,-2.370815637105381,-2.65603644646925,-2.370815637105381,-1.3962183247671345,1.1470000000000002,-0.07162788149676479,0.09337944664031632,-0.07162788149676479,-0.20705736600493574,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.023, 'neu': 0.865, 'pos': 0.112, 'compound': 0.6755}",0.6755,1.119306577055457,0.8874729028443802,1.119306577055457,0.5829704623114649,0.07395833333333333,-0.08871577040060122,0.34513888888888894,-0.08871577040060122,0.2607204894250592,0.0762221107595074,-0.10372663277996441,0.3377533002545814,-0.10372663277996441,0.2441526637143713,0.9514,1.0238794169857819,0.22455028618152087,1.0238794169857819,0.15301792327175234,12.087023514588171,0.4576247027572951,0.6086608119991264,0.4576247027572951,-0.4114613507847297
976,976,18,"The other trees of the forest did nothing to keep them back, so they
made up their minds that only the first row of trees could bend down
their branches, and that probably these were the policemen of the
forest, and given this wonderful power in order to keep strangers out
of it.",the other trees of the forest did nothing to keep them back so they made up their minds that only the first row of trees could bend down their branches and that probably these were the policemen of the forest and given this wonderful power in order to keep strangers out of it,280,53,0.75,0.23516757505162367,0.5098039215686275,0.23516757505162367,0.19720179157651888,0.75,0.274086893680036,0.5555555555555555,0.274086893680036,0.28860301721336173,20.119542622303026,0.40822751358607434,0.4550431821247742,0.40822751358607434,0.3679545545203818,-0.5,-0.5409377335065251,-0.5922551252847386,-0.5409377335065251,-0.28802491227900695,-2.603999999999999,-2.008506587836116,-1.7598814229249005,-2.008506587836116,-1.223592925132228,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.9827304981939787,0.783303932108742,0.9600653081975782,0.783303932108742,0.6574886599122097,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.657}",0.657,1.0830236955573653,0.8631675753793602,1.0830236955573653,0.5135135818179226,0.16157407407407406,0.23742886810729383,0.7540123456790123,0.23742886810729383,0.5158519666753585,0.2435611421221831,0.6098501184866447,1.1277337089523898,0.6098501184866447,0.782000420375901,0.9825,1.0577421964860803,0.2404435813573181,1.0577421964860803,0.1355231008472944,12.775496476521724,0.5726476259213545,0.7061140503015154,0.5726476259213545,-0.49465522267283
977,977,18,"The four travelers walked with ease through the trees until they came
to the farther edge of the wood. Then, to their surprise, they found
before them a high wall which seemed to be made of white china. It was
smooth, like the surface of a dish, and higher than their heads.",the four travelers walked with ease through the trees until they came to the farther edge of the wood then to their surprise they found before them a high wall which seemed to be made of white china it was smooth like the surface of a dish and higher than their heads,274,52,3.45,1.9590688376981809,2.6274509803921573,1.9590688376981809,1.196056640811809,3.45,2.010541211354368,2.5555555555555554,2.010541211354368,1.3531041460887998,60.59083677786569,1.4749759566021037,1.3703814093884594,1.4749759566021037,1.129420211919531,1.989583333333333,1.872642945081369,2.129840546697039,1.872642945081369,1.0233426617030894,0.16699999999999995,-0.5776639071466088,-0.3908102766798418,-0.5776639071466088,-0.4949790879426332,28.671278924562596,1.6263989738209477,3.527308486943982,1.6263989738209477,1.3896141224169754,0.9873511143389391,0.7878735421824089,0.964579356831895,0.7878735421824089,0.6732835118736004,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.7269}",0.7269,1.2201141505150204,0.955002299152598,1.2201141505150204,0.5790735920572164,0.2025,0.3897733121976396,0.9450000000000001,0.3897733121976396,0.6589477331861086,0.20448123305325722,0.4432033157287162,0.9432438007298828,0.4432033157287162,0.6634048285585138,-0.9997,-1.1005472416326159,-0.7725367947669666,-1.1005472416326159,-0.3793655697616753,13.576077822160412,0.7064004552951618,0.8194362124934191,0.7064004552951618,-0.33986232610707867
978,978,18,What shall we do now? asked Dorothy.,what shall we do now asked dorothy,36,7,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,0.0,-0.20826152789616734,0.0,-0.20826152789616734,0.0,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.0625,0.004390118559359005,0.022779043280181918,0.004390118559359005,0.21684856033013275,0.517,-0.3969367551288074,-0.21788537549407108,-0.3969367551288074,0.48839521565269883,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20550890683432718,0.0,-0.20550890683432718,0.0,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,-0.6551,-0.7253345787450652,-0.5964329517579723,-0.7253345787450652,-1.393261635903328,3.421460127773553,-0.9901277678924728,-0.6179483076792841,-0.9901277678924728,1.4197120036667505
979,979,18,"I will make a ladder, said the Tin Woodman, for we certainly must
climb over the wall.",i will make a ladder said the tin woodman for we certainly must climb over the wall,86,17,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,0.0,-0.20826152789616734,0.0,-0.20826152789616734,0.0,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.050000000000000044,-0.007728278153216154,0.009111617312072622,-0.007728278153216154,0.052226567804260056,0.7130000000000002,-0.2957295499988385,-0.12104743083003938,-0.2957295499988385,0.04413061508113126,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}",0.34,0.4613116179954681,0.4466925047625304,0.4613116179954681,0.8284998428112602,0.21428571428571427,0.4336449669114398,1.0,0.4336449669114398,2.1329151649970517,0.07536744111506162,-0.1073711643834014,0.3337185435721576,-0.1073711643834014,0.7530089328595192,0.9432,1.0149509670853818,0.22035977105478335,1.0149509670853818,0.6392568572349223,6.136614657257955,-0.5365079046717961,-0.23361861570919878,-0.5365079046717961,0.43211101174808925
980,980,19,The Dainty China Country,the dainty china country,24,4,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,0.0,-0.20826152789616734,0.0,-0.20826152789616734,0.0,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.875,0.7920859048767471,0.9111617312072894,0.7920859048767471,5.985838561565761,1.262,-0.012246102976630162,0.15019762845849802,-0.012246102976630162,3.8520209981002282,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20550890683432718,0.0,-0.20550890683432718,0.0,0.9,2.9861776048052735,4.2,2.9861776048052735,38.07253569519738,0.6445632275404735,2.3198263447966445,3.0207994733934753,2.3198263447966445,28.777555835609984,0.9996,1.0763612810344758,0.24918233851185612,1.0763612810344758,3.2901093864894286,2.691256930414569,-1.112122546057892,-0.721308454171514,-1.112122546057892,2.8418446604724137
981,981,19,"While the Woodman was making a ladder from wood which he found in the
forest Dorothy lay down and slept, for she was tired by the long walk.
The Lion also curled himself up to sleep and Toto lay beside him.",while the woodman was making a ladder from wood which he found in the forest dorothy lay down and slept for she was tired by the long walk the lion also curled himself up to sleep and toto lay beside him,206,41,-0.05000000000000002,-0.2756179842510599,-0.11764705882352944,-0.2756179842510599,-0.09694117614084456,-0.05000000000000002,-0.24041808933458086,-0.03703703703703705,-0.24041808933458086,-0.024871479532208418,-21.215332784742845,-0.6812833336144264,-0.47982664026884214,-0.6812833336144264,-0.5015542798712834,0.0,-0.05620186500351701,-0.04555808656036481,-0.05620186500351701,-0.028640375892659966,-0.14000000000000007,-0.7361874376307946,-0.542490118577075,-0.7361874376307946,-0.5872142373128297,7.292046121432775,0.21874665477497235,0.8971101791096392,0.21874665477497235,0.4482456123601546,-0.5244426917906396,-0.7072318699673144,-0.5123472156926623,-0.7072318699673144,-0.45356954195535737,"{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.4404}",-0.4404,-1.0692376101726855,-0.5785981738159365,-1.0692376101726855,-0.4449650375293646,-0.20185185185185187,-1.1154035822424955,-0.9419753086419754,-1.1154035822424955,-0.8330636135253467,-0.1626275911161634,-1.122243310673528,-0.7898173780777773,-1.122243310673528,-0.7491760542961254,0.5992,0.6403916054100556,0.04456255110384298,0.6403916054100556,0.08203225663386465,10.226632489917472,0.14680986220810816,0.3453227582378262,0.14680986220810816,-0.429875542872779
982,982,19,"The Scarecrow watched the Woodman while he worked, and said to him:",the scarecrow watched the woodman while he worked and said to him,67,12,0.25,-0.08407339951255353,0.11764705882352941,-0.08407339951255353,0.32508206134885065,0.25,-0.04747872070409954,0.18518518518518517,-0.04747872070409954,0.42488777534189365,28.6951732282652,0.6342652716480658,0.6489980007267564,0.6342652716480658,2.317819187278299,0.0,-0.05620186500351701,-0.04555808656036481,-0.05620186500351701,-0.028640375892659966,-0.12,-0.725860171801206,-0.5326086956521737,-0.725860171801206,-0.6788813638901328,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.2023}",-0.2023,-0.6022671191080554,-0.2657820403337056,-0.6022671191080554,-0.6983563258363247,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,0.9714,1.045656124059929,0.23477105478331975,1.045656124059929,0.9865040214782851,5.029195155293592,-0.7215240713591405,-0.3903736701452539,-0.7215240713591405,0.8812534133114757
983,983,19,"I cannot think why this wall is here, nor what it is made of.",i cannot think why this wall is here nor what it is made of,61,14,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,0.0,-0.20826152789616734,0.0,-0.20826152789616734,0.0,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,-0.08333333333333304,-0.13699117642068473,-0.13667425968109345,-0.13699117642068473,-0.1922996667078545,-0.13800000000000004,-0.7351547110478357,-0.5415019762845849,-0.7351547110478357,-0.6768928177580327,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20550890683432718,0.0,-0.20550890683432718,0.0,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,-0.9617,-1.0591714981917366,-0.7531173344235487,-1.0591714981917366,-1.0538516372958011,5.111247526157661,-0.7078156121005217,-0.37875917009483084,-0.7078156121005217,0.4638849472457333
984,984,19,"Rest your brains and do not worry about the wall, replied the
Woodman. When we have climbed over it, we shall know what is on the
other side.",rest your brains and do not worry about the wall replied the woodman when we have climbed over it we shall know what is on the other side,141,28,-0.15000000000000002,-0.3394661791638953,-0.19607843137254904,-0.3394661791638953,-0.17612262622943126,-0.15000000000000002,-0.30473121221140803,-0.11111111111111112,-0.30473121221140803,-0.10925685651648696,-23.082936127582716,-0.7305099027102441,-0.5220661774206784,-0.7305099027102441,-0.7990702601986773,-0.5625,-0.6015297170694011,-0.6605922551252853,-0.6015297170694011,-0.5809904823939437,0.528,-0.39125675892253364,-0.2124505928853754,-0.39125675892253364,-0.27719504520588745,7.500635016788072,0.23248057333874503,0.922772005455261,0.23248057333874503,0.6751348068070131,-0.8740737887576691,-1.053003458137484,-0.8539146011375899,-1.053003458137484,-1.1069290058164194,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3412}",0.3412,0.4636651022007497,0.4482690665440452,0.4636651022007497,0.5047931185128607,-0.125,-0.8293269112131133,-0.5833333333333334,-0.8293269112131133,-0.7554074542697892,-0.037400464160539146,-0.5882425716004274,-0.19864043551468297,-0.5882425716004274,-0.27870149018503243,-0.7142,-0.7896847481491691,-0.6266353229762879,-0.7896847481491691,-0.46502155075889773,7.8666640988190215,-0.2474691842145237,0.011269607685749727,-0.2474691842145237,-0.18628610629387476
985,985,19,"After a time the ladder was finished. It looked clumsy, but the Tin
Woodman was sure it was strong and would answer their purpose. The
Scarecrow waked Dorothy and the Lion and Toto, and told them that the
ladder was ready. The Scarecrow climbed up the ladder first, but he was
so awkward that Dorothy had to follow close behind and keep him from
falling off. When he got his head over the top of the wall the
Scarecrow said, Oh, my!",after a time the ladder was finished it looked clumsy but the tin woodman was sure it was strong and would answer their purpose the scarecrow waked dorothy and the lion and toto and told them that the ladder was ready the scarecrow climbed up the ladder first but he was so awkward that dorothy had to follow close behind and keep him from falling off when he got his head over the top of the wall the scarecrow said oh my,432,82,0.4,0.011698892856699644,0.23529411764705888,0.011698892856699644,0.019747276621283148,-0.6,-0.59414026515713,-0.4444444444444444,-0.59414026515713,-0.14922887719325045,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,-1.2937499999999997,-1.3104559247550502,-1.4601366742596817,-1.3104559247550502,-0.4624372888034241,-1.894,-1.6418886508857191,-1.4090909090909087,-1.6418886508857191,-0.8611970934161021,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.22189090225823083,0.030863094575740074,0.216773324786688,0.030863094575740074,0.09595229038057025,"{'neg': 0.116, 'neu': 0.75, 'pos': 0.134, 'compound': 0.5684}",0.5684,0.9092581117340717,0.7467647638441832,0.9092581117340717,0.28714592113043924,0.07291666666666666,-0.09259331564045735,0.34027777777777773,-0.09259331564045735,0.15046733845211246,0.13207389935293126,0.1344397862101616,0.6014205297123095,0.1344397862101616,0.24821158967019588,-0.9971,-1.0977162697129765,-0.7712080948487328,-1.0977162697129765,-0.2830321352617002,17.751272180658468,1.4039486328500075,1.4104343101307986,1.4039486328500075,-0.6845068929770922
986,986,19,"Go on, exclaimed Dorothy.",go on exclaimed dorothy,25,4,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,0.0,-0.20826152789616734,0.0,-0.20826152789616734,0.0,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.125,0.06498210212223503,0.09111617312072864,0.06498210212223503,0.8305709008871145,-0.55,-0.9478963871373619,-0.7450592885375492,-0.9478963871373619,-2.453658786789583,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20550890683432718,0.0,-0.20550890683432718,0.0,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,0.9908,1.0667795299218512,0.24468520032706462,1.0667795299218512,3.2601127495967117,2.691256930414569,-1.112122546057892,-0.721308454171514,-1.112122546057892,2.8418446604724137
987,987,19,"So the Scarecrow climbed farther up and sat down on the top of the
wall, and Dorothy put her head over and cried, Oh, my! just as the
Scarecrow had done.",so the scarecrow climbed farther up and sat down on the top of the wall and dorothy put her head over and cried oh my just as the scarecrow had done,153,31,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,-1.0,-0.8513927566644385,-0.7407407407407407,-0.8513927566644385,-0.6578907489164805,22.553064631951624,0.4723706518029943,0.5100820873240226,0.4723706518029943,0.7051732339525996,-1.09375,-1.1165615773538473,-1.2414578587699325,-1.1165615773538473,-0.9987176238698249,0.01300000000000004,-0.6571838540344414,-0.4668972332015809,-0.6571838540344414,-0.5338457895456615,7.443806405190966,0.22873886157390008,0.9157806171563598,0.22873886157390008,0.6051790327550719,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.19, 'neu': 0.759, 'pos': 0.051, 'compound': -0.6068}",-0.6068,-1.3955874199717382,-0.7972147408526572,-1.3955874199717382,-0.8108608138997946,0.17222222222222222,0.2770659972258227,0.8037037037037037,0.2770659972258227,0.94006260975796,0.10001327647090857,-0.002274971449421966,0.45006753237987884,-0.002274971449421966,0.5371310470303872,-0.8874,-0.978271031411281,-0.715147179067866,-0.978271031411281,-0.5075440141379218,8.771961585106043,-0.09622146794493662,0.13941432293775954,-0.09622146794493662,-0.17072118099544792
988,988,19,"Then Toto came up, and immediately began to bark, but Dorothy made him
be still.",then toto came up and immediately began to bark but dorothy made him be still,80,15,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,0.0,-0.20826152789616734,0.0,-0.20826152789616734,0.0,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.799107142857143,0.7185099248361122,0.8281809306866256,0.7185099248361122,1.436110276903337,-1.169,-1.2675252645631305,-1.0508893280632408,-1.2675252645631305,-1.6245013345748593,-7.869027775112714,-0.7794893916829416,-0.9680938380245779,-0.7794893916829416,-1.3221487422947333,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20550890683432718,0.0,-0.20550890683432718,0.0,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,-0.9907,-1.0907477234492495,-0.767937448896157,-1.0907477234492495,-1.0177712669034142,5.341784842063091,-0.6692998279811767,-0.3461266496812066,-0.6692998279811767,0.3945679456279944
