,sent_no,parag_no,sect_no,sent_raw,sent_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,sentimentr_stdscaler_roll10,syuzhet_stdscaler_roll10,bing_stdscaler_roll10,sentiword_stdscaler_roll10,senticnet_stdscaler_roll10,nrc_stdscaler_roll10,afinn_stdscaler_roll10,vader_stdscaler_roll10,textblob_stdscaler_roll10,flair_stdscaler_roll10,pattern_stdscaler_roll10,stanza_stdscaler_roll10,stanza_stdscaler_roll10_mean,sentimentr_roll100,syuzhet_roll100,bing_roll100,sentiword_roll100,senticnet_roll100,nrc_roll100,afinn_roll100,vader_roll100,textblob_roll100,flair_roll100,pattern_roll100,stanza_roll100
1875,1875,926,17,"I have wasted the charm of the Golden Cap to no purpose, she said, for the Winged Monkeys cannot help me.",i have wasted the charm of the golden cap to no purpose she said for the winged monkeys cannot help me,105,21,0.6,0.4155359680835843,0.6,0.2051947335387243,0.5158553496224202,0.6,0.45245320537839967,0.6,0.23328266700999103,0.5246679120821516,24.724797930973505,0.7462549691046945,1.0528057647315898,0.23953968235196474,1.36546025478673,-0.41666666666666696,-0.6420691757449564,-0.5979073243647238,-0.4853349162577842,-0.43681018475459754,2.14,1.2240897032735416,1.2001499250374816,0.647725155084367,0.7821325323033531,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.6360266271300528,0.6118954356872575,1.153230926614593,0.08692504837106003,1.1913174156501563,"{'neg': 0.291, 'neu': 0.607, 'pos': 0.102, 'compound': -0.607}",-0.607,-1.581246338597999,-1.004634227077127,-0.8443777693996039,-0.9799824322018099,0.04999999999999999,-0.12190596689641775,0.24999999999999994,-0.10081410432932238,0.26867606359240426,0.03273834193031214,-0.15689138064573105,0.22339701753249266,-0.10588569765488122,0.22312942958038187,-0.9998,-1.0952699049518344,-0.773129607428003,-0.28202276762789197,-0.5720692425133711,6.99629289843058,0.4128157195402457,0.3488343300887024,-0.181020042535614,-0.1293593390104673,0.7221468303982366,0.8282165963232514,0.9083010721981497,0.9447918565654957,0.37507573058512805,0.6335355901515236,0.916794427424786,0.6518079022460356,1.6411135497311422,1.1883542049430722,1.253828958260358,-0.7952001991329409,,0.31659192825112104,0.30762331838564994,6.539977347747621,0.08119049398533712,0.6869417040358731,3.171905435577376,0.22953305734047444,0.11020941704035858,0.1244481476628339,0.1485457399103135,0.07704968533127973,5.651421491777284
1876,1876,927,17,It is certainly too bad! said the tender-hearted Woodman.,it is certainly too bad said the tender hearted woodman,57,9,0.6,0.4155359680835843,0.6,0.7010830571529402,1.202899100506887,0.6,0.45245320537839967,0.6,0.7404575214878525,1.2234487050883471,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,-0.7678571428571429,-1.1478080287305856,-1.1018577834721333,-1.7966888130387983,-1.877092556902707,0.040000000000000036,-0.4981944587268999,-0.3740629685157421,-0.3862509916051654,-0.3660088325486861,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,-0.41621834869283364,-0.6368456917368865,-0.7546788946603084,-0.32538735210149194,-1.8179196178784298,"{'neg': 0.252, 'neu': 0.576, 'pos': 0.173, 'compound': -0.2732}",-0.2732,-0.8039862540393936,-0.4521681562396558,-0.8805338979508787,-1.0285171925085983,-0.24285714285714277,-1.174106359275868,-1.2142857142857137,-0.8399239606979001,-3.0430642027366104,-0.2100308815384793,-1.6143539087421634,-1.4331902521298272,-0.9783433391926096,-3.3379866198177197,-0.9997,-1.0951617376599638,-0.773078590924164,-0.7225719409511305,-1.1352335774799585,4.57840183562117,-0.5489766055193613,-0.30077327261436315,0.048432514600955004,1.0154875767109248,0.7477241009708135,0.8282165963232514,0.9359939262334144,0.8310015588203943,0.3594010138627524,0.6552769438638364,0.9403202568657598,0.6518079022460356,1.7243495013737133,1.188566845253823,1.302674715431479,-0.7668142288653249,,0.3210762331838565,0.30762331838564994,6.658842807592211,0.07446403658623398,0.6852242152466353,3.207014253611478,0.23265519236663926,0.11020941704035858,0.1266903001292016,0.14857174887892335,0.07785546465772038,5.66199573808221
1877,1877,928,17,"The Scarecrow was thinking again, and his head bulged out so horribly that Dorothy feared it would burst.",the scarecrow was thinking again and his head bulged out so horribly that dorothy feared it would burst,105,18,-0.75,-0.9600831853387936,-0.75,-0.7100721756920984,-0.7522293792037097,-0.75,-0.9455085161635127,-0.75,-0.7028159249356353,-0.7650800133846478,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,-2.0,-2.9221799366632175,-2.8699551569506725,-2.314617981406585,-2.445943004560334,-1.791,-1.9998622209282368,-1.746626686656672,-1.4888730210814145,-1.5903755318115387,-7.757728161621382,-0.9763895225842683,-0.9908627122732723,-0.6996554634287016,-1.0,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.8543}",-0.8543,-2.1570894150250304,-1.4139357828533599,-1.3129562566472992,-1.60898629613133,-1.0,-3.8944293249398143,-5.0,-1.5597972443795733,-6.268610878485745,-0.34478338760454885,-2.4233391884748343,-2.3527025482707837,-0.8321612902668929,-2.7413143966874958,-1.0,-1.0954862395355756,-0.7732316404356809,-0.33720884617798685,-0.6426149003150596,5.3505053202002495,-0.2418481260596261,-0.09333452511623615,-0.2280677060527205,-0.36410229913097114,0.7349354656845251,0.8155139554385266,0.9359939262334144,0.7551413603236601,0.252174492158777,0.63363829719077,0.9288004619503268,0.5991563596610594,1.7181068050005204,1.256894043037647,1.2919187614343948,-0.8082889790790272,,0.31883408071748875,0.3053811659192822,6.658842807592211,0.06997973165349855,0.6734753363228686,3.172071291061788,0.2311263895123149,0.10676188340807159,0.12652213869422402,0.1569291479820624,0.07767803009904142,5.646545703432688
1878,1878,929,17,"Let us call in the soldier with the green whiskers, he said, and ask his advice.",let us call in the soldier with the green whiskers he said and ask his advice,80,16,0.0,-0.19585032232636143,0.0,-0.167134749441616,0.0,0.0,-0.16886311530689474,0.0,-0.14752111956046984,0.0,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,-0.5,-0.7620750052669698,-0.7174887892376681,-0.7139242273175828,-0.6878737275473393,1.8490000000000002,0.9854303265391947,0.9820089955022492,0.7924363349523543,0.9428218210214117,15.658532843209587,1.3395969078117733,2.0,0.9797716615820484,2.270590889865642,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.16783450118915105,0.0,-0.11433664891787874,0.0,-0.2,-1.0201258140496074,-1.0,-0.4755346131616122,-1.4103395617929828,-0.07187551591850577,-0.7849395967898151,-0.4904578223290094,-0.3180490744760059,-0.6428592102354711,-0.9587,-1.0508131479930183,-0.7521618243501772,-0.36749723452958166,-0.6813332571208739,5.918006942095407,-0.016106481701405596,0.05913444827955738,-0.13301187145549975,0.11017604589169613,0.6901752421825158,0.77105471234199,0.9117122798200126,0.710099367466224,0.24906410450629485,0.6335351667940834,0.8995644078405131,0.5722827055112875,1.5803050628367072,1.2603109528586764,1.2386168590069675,-0.7999045567292317,,0.3109865470852018,0.29753363228699525,6.5546192030826385,0.06731717559968689,0.6731345291479807,3.1719047519226446,0.22724644518167533,0.10500224215246622,0.12281013072212635,0.15734708520179333,0.07679874040177023,5.649669040285908
1879,1879,930,17,"So the soldier was summoned and entered the Throne Room timidly, for while Oz was alive he never was allowed to come farther than the door.",so the soldier was summoned and entered the throne room timidly for while oz was alive he never was allowed to come farther than the door,139,26,0.5,0.31363825301526,0.5,0.08349457381280379,0.3472421150700708,0.5,0.348900485264184,0.5,0.10881258401012428,0.3531741904666797,-23.48467187323678,-0.8931627481795003,-1.0,-0.3324974989076246,-1.0476507043856054,1.364583333333333,1.9230554302880878,1.958146487294469,0.9644858464307158,1.155552710113346,1.3950000000000002,0.6130888934210041,0.6416791604197905,0.13588837710991394,0.2137819192582021,22.627682574166055,2.028880999963099,2.89014083257215,0.8509217562986328,2.0196628679800286,0.2977877463252377,0.2104938504484422,0.5399428639941267,-0.014571394506064974,0.4505517866581274,"{'neg': 0.06, 'neu': 0.848, 'pos': 0.092, 'compound': 0.2263}",0.2263,0.35910964840824977,0.3745448526977822,0.10551457418418198,0.2951208230516291,0.1,0.05773800253422025,0.5,-0.06390507007446078,0.4340549093484363,0.030598851299704993,-0.169735790570386,0.2087977495874715,-0.11928001649803735,0.16845775094272494,-0.9763,-1.0698505913622436,-0.7611407290258397,-0.21214336924847255,-0.4827407695546065,8.040269150781418,0.8280901553904909,0.6293163257417942,-0.21229870879699414,-0.28542334214949666,0.6556459269095369,0.7367575819532329,0.8897695455762422,0.6806358082286532,0.18771580067642424,0.591503954285165,0.8645597303782887,0.5384577876097268,1.497069111194136,1.1885595128293147,1.2025759041745752,-0.869659758591756,,0.30493273542600896,0.2914798206278024,6.4604348625010575,0.06557550359456198,0.6664125560538102,3.1040310485988,0.22260094140215422,0.10278744394618819,0.12056797825575864,0.14857085201793685,0.07620419426325131,5.623684066772931
1880,1880,931,17,"This little girl, said the Scarecrow to the soldier, wishes to cross the desert.",this little girl said the scarecrow to the soldier wishes to cross the desert,80,14,0.30000000000000004,0.10984282287861145,0.30000000000000004,0.11204592284307179,0.38679946094100826,0.30000000000000004,0.14179504503575252,0.30000000000000004,0.1380137682284447,0.393407310237188,-27.47964402379244,-1.029016308699386,-1.1701097708377328,-0.6236489476718058,-2.275858895756506,-1.125,-1.662118726682073,-1.6143497757847534,-1.6979630255667058,-1.7686603390845135,-1.511,-1.7702243326615115,-1.5367316341829085,-1.5781021525701493,-1.6894567892854595,-7.911982467686462,-0.9916460522071308,-1.0105649803733099,-0.8593885903284527,-1.3110713777739742,0.3650891090112615,0.2903630647937075,0.6619723664428627,0.06420655177415277,1.025507846917436,"{'neg': 0.117, 'neu': 0.779, 'pos': 0.104, 'compound': -0.0516}",-0.0516,-0.28798614997052924,-0.08540218470705065,-0.20740376376667063,-0.1249301375069699,-0.09375,-0.6383823790095018,-0.46875,-0.32938204789542214,-0.755471640267186,-0.07077989513621888,-0.7783620487284475,-0.4829816216212732,-0.33778916970496875,-0.7234324857616119,0.9616,1.0263233577980904,0.22750809886998447,0.5259952729055206,0.46083915907413725,5.111247526157661,-0.33702044939559794,-0.15761520525384287,-0.13932090746357528,0.07869729270124273,0.6492516092663927,0.7304062615108705,0.9150322453565148,0.6837966498326838,0.1484676196405023,0.6335303793866549,0.8655459644582534,0.4791015285587394,1.5053927063583932,1.1880095809911662,1.2112179580906388,-0.8558001734934638,,0.3038116591928251,0.29035874439461856,6.568869421917505,0.06576234963342595,0.6621121076233168,3.1718970210233417,0.22273182545760403,0.09890089686098638,0.12079219350239541,0.14850358744394582,0.0763467570729372,5.628846992863945
1881,1881,931,17,How can she do so?,how can she do so,18,5,0.0,-0.19585032232636143,0.0,-0.167134749441616,0.0,0.0,-0.16886311530689474,0.0,-0.14752111956046984,0.0,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.125,0.13796871614813352,0.17937219730941703,0.4127245250654445,0.549543831239167,0.517,-0.10698991335822819,-0.016491754122938462,0.6619197573417802,0.7978944142979595,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.16783450118915105,0.0,-0.11433664891787874,0.0,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,-0.8434,-0.926096260466218,-0.6933397954238195,-1.1215547630743066,-1.645262671370074,2.924938053398153,-1.2066939030299986,-0.7450044707222755,0.14756797026094706,1.5101210733575763,0.6364629739801043,0.6922983388566963,0.8888859118017025,0.6586679590806407,0.08728302042392054,0.6121623361408571,0.8543049220793997,0.43766103894093356,1.4879170100297332,1.11500796258308,1.163547104623684,-0.8544667824497005,,0.3015695067264574,0.28363228699551546,6.456642059678671,0.06427692362445735,0.6554080717488774,3.1373910398416514,0.22124001611546465,0.09618744394618818,0.12032144528781312,0.13957443946188303,0.07556035943223968,5.6293437032171445
1882,1882,932,17,"I cannot tell, answered the soldier, for nobody has ever crossed the desert, unless it is Oz himself.",i cannot tell answered the soldier for nobody has ever crossed the desert unless it is oz himself,101,18,-0.5,-0.7053388976679829,-0.5,-0.5290930336086042,-0.501486252802473,-0.5,-0.6866267158779734,-0.5,-0.5177176564772468,-0.5100533422564318,-25.704484358604844,-0.9686499902574714,-1.0945217585900262,-0.47671554839408614,-1.6560275147179924,-0.625,-0.9420837495499904,-0.8968609865470851,-0.78356118674759,-0.7643571889251044,-0.2599999999999999,-0.7442350532983915,-0.5989505247376311,-0.5865991655597139,-0.5884782063599358,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.16783450118915105,0.0,-0.11433664891787874,0.0,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,-0.835,-0.9170102079490876,-0.6890544091013442,-0.2735150481296147,-0.5611936252532425,6.019318485225281,0.024193375525842196,0.08635351934154137,-0.1794182884187117,-0.12136743304365705,0.6083279763502697,0.6643525289103015,0.8631085366220771,0.603353231010105,0.11621781082266494,0.5909533737410902,0.8224319372463861,0.41744416150716,1.4407499707656097,1.113446156162738,1.1420259620722084,-0.8593949672923955,,0.2966367713004484,0.27869955156950643,6.345998369779072,0.06100711794433775,0.6585784753363213,3.103141948849501,0.2170101222201082,0.09486367713004468,0.1190508922235381,0.13938340807174848,0.075205337977897,5.627507872351701
1883,1883,933,17,Is there no one who can help me?,is there no one who can help me,32,8,0.0,-0.19585032232636143,0.0,-0.167134749441616,0.0,0.0,-0.16886311530689474,0.0,-0.14752111956046984,0.0,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.208333333333333,0.2579745456701468,0.29895366218236125,0.4339628863327285,0.5728702859983816,0.06299999999999994,-0.4793313464764189,-0.3568215892053973,-0.3498912525900444,-0.32563447719035116,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.4588331372399352,0.40161284615570336,0.8319471881363454,0.23256226895906415,2.2542418320667057,"{'neg': 0.202, 'neu': 0.55, 'pos': 0.248, 'compound': 0.128}",0.128,0.1302161004390739,0.21185038066865278,0.2894594676516263,0.5420422073873233,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,-0.9875,-1.0819653280517507,-0.7668545774558069,-0.80828584402014,-1.2448036689526576,3.6706650979194815,-0.9100574833657378,-0.5446522029491068,-0.01692095862670529,0.6894083070349928,0.5993759316498679,0.6554606802909941,0.891283384090166,0.717301570835408,0.010464630638286159,0.5478679803253403,0.8238992624106696,0.43323688486836665,1.5082635759868064,1.1835258034041287,1.2066108685346295,-0.8592385722108473,,0.295067264573991,0.27713004484304904,6.466932679983461,0.0677429176453841,0.646991031390133,3.0335659115255424,0.21720485232735806,0.09589775784753347,0.12086952700181412,0.14795515695067227,0.07627075666401145,5.627566132122199
1884,1884,933,17,asked Dorothy earnestly.,asked dorothy earnestly,24,3,0.5,0.31363825301526,0.5,1.9986023594778057,3.000587180389549,0.5,0.348900485264184,0.5,2.067508657805362,3.0518474066572554,47.650535804050435,1.5258706961304496,2.029005815420958,4.270174928388904,18.36849852446909,0.25,0.31797746043115416,0.35874439461883406,1.5779933437034788,1.8293784681117782,0.635,-0.010213946160108163,0.07196401799100458,1.8057831018934052,2.068056038260514,9.010135447483094,0.6820368409331933,1.1508275440237545,3.3822823077407898,6.949346707913835,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.16783450118915105,0.0,-0.11433664891787874,0.0,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,0.6178,0.6544442083469717,0.052113358671530274,1.4757627519838181,1.6749491906359817,2.5028944124489,-1.3745750540664547,-0.8583936808691384,0.4720747646531057,3.1292383642116395,0.5993759316498679,0.6554606802909941,0.891283384090166,0.6129937979023984,-0.003859523024458673,0.5261266266130276,0.8356621771311564,0.44709147262193166,1.503269418888252,1.117072040082264,1.1978186322438273,-0.8162047940418419,,0.295067264573991,0.27713004484304904,6.466932679983461,0.06157699836287288,0.6454215246636756,2.9984570934914405,0.21876591984044047,0.09680493273542586,0.12073499785383206,0.13982690582959603,0.07612571638525213,5.643596930629367
1885,1885,934,17,"Glinda might, he suggested.",glinda might he suggested,27,4,0.0,-0.19585032232636143,0.0,-0.167134749441616,0.0,0.0,-0.16886311530689474,0.0,-0.14752111956046984,0.0,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.0,-0.042040028134887136,0.0,-0.0876262800844104,0.0,0.0,-0.5309998713364321,-0.404047976011994,-0.4333717309185369,-0.4183323509599249,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.16783450118915105,0.0,-0.11433664891787874,0.0,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,-0.9993,-1.0947290684924815,-0.7728745249088079,-1.6837065186108653,-2.3638744376093057,2.691256930414569,-1.299647929807274,-0.8077868832276366,0.26195649817754185,2.080859334083425,0.5725197975486623,0.6541904162025216,0.8415010830028243,0.7836792445200507,0.1349619890441997,0.5674685402244088,0.8452236198335675,0.45476868115962155,1.5344829007542165,1.0455552376371786,1.2422169852527165,-0.7473754671549382,,0.29035874439461884,0.27690582959641225,6.253253147229873,0.0716666844615276,0.6606322869955141,3.065217689053691,0.22003482792450035,0.09730762331838551,0.12157580502871995,0.13107937219730903,0.07685812953747834,5.669237000306136
1886,1886,935,17,Who is Glinda?,who is glinda,14,3,0.0,-0.19585032232636143,0.0,-0.167134749441616,0.0,0.0,-0.16886311530689474,0.0,-0.14752111956046984,0.0,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.0,-0.042040028134887136,0.0,-0.0876262800844104,0.0,0.0,-0.5309998713364321,-0.404047976011994,-0.4333717309185369,-0.4183323509599249,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.16783450118915105,0.0,-0.11433664891787874,0.0,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,0.6415,0.6800798565203036,0.06420427008137133,1.5305032526937203,1.7449252558399702,2.5028944124489,-1.3745750540664547,-0.8583936808691384,0.4720747646531057,3.1292383642116395,0.5648466163768894,0.6465688316716869,0.7840830544546912,0.8041159819950708,0.03371068572525378,0.546100496978611,0.8452236198335675,0.4817793060237145,1.5761008765755016,1.0471573723923182,1.1969975043862726,-0.7597291346180972,,0.28901345291479824,0.27556053811659165,6.006798940738461,0.07287475621040652,0.6495381165919266,3.0307117078720007,0.22003482792450035,0.09907623318385636,0.1226968812619038,0.13127533632286958,0.07611217072867311,5.664635053594679
1887,1887,935,17,inquired the Scarecrow.,inquired the scarecrow,23,3,0.0,-0.19585032232636143,0.0,-0.167134749441616,0.0,0.0,-0.16886311530689474,0.0,-0.14752111956046984,0.0,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.0,-0.042040028134887136,0.0,-0.0876262800844104,0.0,0.0,-0.5309998713364321,-0.404047976011994,-0.4333717309185369,-0.4183323509599249,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.2023}",-0.2023,-0.6388941629812598,-0.33482290632240985,-1.8126353267623223,-2.279738527359813,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,-0.9563,-1.048217132988124,-0.7509374282580416,-2.159976579976407,-2.9727016210770283,2.5028944124489,-1.3745750540664547,-0.8583936808691384,0.4720747646531057,3.1292383642116395,0.6492516092663927,0.7304062615108705,0.8811410550106488,0.7448502019194972,0.27161441498678507,0.64645052510555,0.8798686218905593,0.5004621114570933,1.5700123208534988,1.1037820206603417,1.2609383236321012,-0.6197996743602683,,0.3038116591928251,0.29035874439461856,6.423398972392443,0.06937139298170697,0.6756053811659176,3.192760995319564,0.22463259884157152,0.1002995515695066,0.1225328719611232,0.13820134529147943,0.07716696429208271,5.716761106152751
1888,1888,936,17,The Witch of the South.,the witch of the south,23,5,-0.4,-0.6034411825996585,-0.4,-1.2080718668623682,-1.442198389297013,-0.4,-0.5830739957637576,-0.4,-1.2121502021746262,-1.466836038968198,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.0,-0.042040028134887136,0.0,-0.0876262800844104,0.0,0.573,-0.06106233570488314,0.025487256371814117,0.7805586806349673,0.9296327099545194,-8.613681450752807,-1.0610476241604447,-1.100190105548513,-2.2357434021172846,-3.9914457992782597,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.3612}",-0.3612,-1.0088960426587983,-0.5978152929493546,-1.9361114898801588,-2.4454887395825424,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,0.9964,1.0639655753690587,0.24526184220595362,1.431498079344619,1.6183646220137682,2.924938053398153,-1.2066939030299986,-0.7450044707222755,0.14756797026094706,1.5101210733575763,0.6556459269095369,0.7367575819532329,0.8948256693443193,0.8949901781109505,0.3763035151847889,0.6728285556881008,0.8702176332477258,0.4801904457375915,1.5387988389875344,1.0305164349699443,1.2609383236321012,-0.5548331646102197,,0.30493273542600896,0.2914798206278024,6.482137157105951,0.07824657982774584,0.6870762331838548,3.235357306849893,0.22335180703125473,0.0989721973094169,0.1216920647862353,0.12923991031390095,0.07716696429208271,5.740962212163635
1889,1889,936,17,"She is the most powerful of all the Witches, and rules over the Quadlings.",she is the most powerful of all the witches and rules over the quadlings,74,14,0.75,0.5683825406860707,0.75,0.5308169312701033,0.9669986523525206,0.75,0.6077822855497234,0.75,0.5663160999118164,0.9835182755929699,27.47964402379244,0.8399366360323833,1.1701097708377328,0.45535316180403795,2.275858895756506,0.708333333333333,0.9780095228022293,1.0164424514200294,0.92628944855259,1.113600954238397,1.145,0.4080550646114276,0.454272863568216,0.4340778606043592,0.5448956317553214,7.911982467686462,0.5734239672048352,1.0105649803733099,0.487064640175887,1.3110713777739742,0.730178218022523,0.7236288879357666,1.3239447328857255,0.20471711885638846,2.051015693834872,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.4754}",0.4754,0.9391440614206782,0.7868255544521682,0.7431072735456034,1.1510036312173155,0.4,1.135601819118048,2.0,0.5586051886085145,3.2233456651399943,0.30199421924786723,1.4595835005309374,2.060721585584099,0.5956629865881216,3.0866452725828784,0.9994,1.0672105941251766,0.24679233732112338,0.5447530158370953,0.4848176215550638,5.476336635168923,-0.19179475729932827,-0.05952779985922759,-0.10518218320205988,0.24903147273915185,0.6658768351385678,0.7469196946610129,0.8948256693443193,0.8459971332484764,0.3411479494810802,0.6931146112533472,0.8612994249552848,0.4599187800180896,1.5520274098735856,1.0251784299276496,1.2959779058026424,-0.4612787240194879,,0.30672645739910315,0.2932735426008966,6.482137157105951,0.07535046622535421,0.683224215246635,3.2681160505276874,0.22216826319275484,0.09764484304932722,0.12204840687464016,0.1285869955156947,0.07774499138297676,5.7758127981538046
1890,1890,936,17,"Besides, her castle stands on the edge of the desert, so she may know a way to cross it.",besides her castle stands on the edge of the desert so she may know a way to cross it,88,19,-0.5,-0.7053388976679829,-0.5,-0.5100526188707301,-0.4751061237755151,-0.5,-0.6866267158779734,-0.5,-0.4982438775757856,-0.4832225509751888,-25.3521478030654,-0.9566683859389812,-1.0795189279164168,-0.45096701924235616,-1.547408599874393,-0.8125,-1.2120968659745215,-1.1659192825112108,-0.9447501080541645,-0.9413937329986044,-1.193,-1.5094213024157306,-1.2983508245877062,-1.099465271722953,-1.1579717996134185,-15.45065030024801,-1.7372583598199325,-1.9734480177621843,-1.1550614984832075,-1.886877916438063,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.16783450118915105,0.0,-0.11433664891787874,0.0,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,0.9677,1.0329215626021968,0.23062010560416296,0.4027182277603368,0.3032512225853881,6.569354858764799,0.24298766725842566,0.23413015639123938,-0.16454568493086477,-0.047161006912286946,0.6582036539667949,0.7392981101301782,0.8640790628622332,0.8394086750090352,0.34139350640101296,0.7155130396254104,0.8883542150697511,0.47210232505693894,1.5833564972279428,1.0233086616779448,1.3474808521091282,-0.47907994985512253,,0.30538116591928255,0.291928251121076,6.350164139319492,0.07496100434194615,0.6832511210762314,3.3042859393198136,0.22575872992013823,0.09844260089686085,0.1228923281501758,0.12835829596412518,0.07859460477394462,5.7691815452939945
