,sent_clean
1148,his first thought was that oz had by accident caught on fire and was burning up but when he tried to go nearer the heat was so intense that it singed his whiskers and he crept back tremblingly to a spot nearer the door
1149,then a low quiet voice came from the ball of fire and these were the words it spoke
1150,i am oz the great and terrible
1151,who are you and why do you seek me
1152,and the lion answered i am a cowardly lion afraid of everything
1153,i came to you to beg that you give me courage so that in reality i may become the king of beasts as men call me
1154,why should i give you courage
1155,demanded oz
1156,because of all wizards you are the greatest and alone have power to grant my request answered the lion
1157,the ball of fire burned fiercely for a time and the voice said bring me proof that the wicked witch is dead and that moment i will give you courage
1158,but as long as the witch lives you must remain a coward
1159,the lion was angry at this speech but could say nothing in reply and while he stood silently gazing at the ball of fire it became so furiously hot that he turned tail and rushed from the room
1160,he was glad to find his friends waiting for him and told them of his terrible interview with the wizard
1161,what shall we do now
1162,asked dorothy sadly
1163,there is only one thing we can do returned the lion and that is to go to the land of the winkies seek out the wicked witch and destroy her
1164,but suppose we cannot
1165,said the girl
1166,then i shall never have courage declared the lion
1167,and i shall never have brains added the scarecrow
1168,and i shall never have a heart spoke the tin woodman
1169,and i shall never see aunt them and uncle henry said dorothy beginning to cry
1170,be careful cried the green girl
1171,the tears will fall on your green silk gown and spot it
1172,so dorothy dried her eyes and said i suppose we must try it but i am sure i do not want to kill anybody even to see aunt them again
1173,i will go with you but I am too much of a coward to kill the witch said the lion
1174,i will go too declared the scarecrow but i shall not be of much help to you i am such a fool
1175,i have not the heart to harm even a witch remarked the tin woodman but if you go i certainly shall go with you
1176,therefore it was decided to start upon their journey the next morning and the woodman sharpened his axe on a green grindstone and had all his joints properly oiled
1177,the scarecrow stuffed himself with fresh straw and dorothy put new paint on his eyes that he might see better
1178,the green girl who was very kind to them filled dorothys basket with good things to eat and fastened a little bell around totos neck with a green ribbon
1179,they went to bed quite early and slept soundly until daylight when they were awakened by the crowing of a green cock that lived in the back yard of the palace and the cackling of a hen that had laid a green egg
1180,the search for the wicked witch
1181,the soldier with the green whiskers led them through the streets of the emerald city until they reached the room where the guardian of the gates lived
1182,this officer unlocked their spectacles to put them back in his great box and then he politely opened the gate for our friends
1183,which road leads to the wicked witch of the west
1184,asked dorothy
1185,there is no road answered the guardian of the gates
1186,no one ever wishes to go that way
1187,how then are we to find her
1188,inquired the girl
1189,that will be easy replied the man for when she knows you are in the country of the winkies she will find you and make you all her slaves
1190,perhaps not said the scarecrow for we mean to destroy her
1191,oh that is different said the guardian of the gates
1192,no one has ever destroyed her before so i naturally thought she would make slaves of you as she has of the rest
1193,but take care for she is wicked and fierce and may not allow you to destroy her
1194,keep to the west where the sun sets and you cannot fail to find her
1195,they thanked him and bade him good bye and turned toward the west walking over fields of soft grass dotted here and there with daisies and buttercups
1196,dorothy still wore the pretty silk dress she had put on in the palace but now to her surprise she found it was no longer green but pure white
1197,the ribbon around totos neck had also lost its green color and was as white as dorothys dress
1198,the emerald city was soon left far behind
1199,as they advanced the ground became rougher and hillier for there were no farms nor houses in this country of the west and the ground was untilled
1200,in the afternoon the sun shone hot in their faces for there were no trees to offer them shade so that before night dorothy and toto and the lion were tired and lay down upon the grass and fell asleep with the woodman and the scarecrow keeping watch
1201,now the wicked witch of the west had but one eye yet that was as powerful as a telescope and could see everywhere
1202,so as she sat in the door of her castle she happened to look around and saw dorothy lying asleep with her friends all about her
1203,they were a long distance off but the wicked witch was angry to find them in her country so she blew upon a silver whistle that hung around her neck
1204,at once there came running to her from all directions a pack of great wolves
1205,they had long legs and fierce eyes and sharp teeth
1206,go to those people said the witch and tear them to pieces
1207,are you not going to make them your slaves
1208,asked the leader of the wolves
1209,no she answered one is of tin and one of straw one is a girl and another a lion
1210,none of them is fit to work so you may tear them into small pieces
1211,very well said the wolf and he dashed away at full speed followed by the others
1212,it was lucky the scarecrow and the woodman were wide awake and heard the wolves coming
1213,this is my fight said the woodman so get behind me and i will meet them as they come
1214,he seized his axe which he had made very sharp and as the leader of the wolves came on the tin woodman swung his arm and chopped the wolfs head from its body so that it immediately died
1215,as soon as he could raise his axe another wolf came up and he also fell under the sharp edge of the tin woodmans weapon
1216,there were forty wolves and forty times a wolf was killed so that at last they all lay dead in a heap before the woodman
1217,then he put down his axe and sat beside the scarecrow who said it was a good fight friend
1218,they waited until dorothy awoke the next morning
1219,the little girl was quite frightened when she saw the great pile of shaggy wolves but the tin woodman told her all
1220,she thanked him for saving them and sat down to breakfast after which they started again upon their journey
1221,now this same morning the wicked witch came to the door of her castle and looked out with her one eye that could see far off
1222,she saw all her wolves lying dead and the strangers still traveling through her country
1223,this made her angrier than before and she blew her silver whistle twice
1224,straightway a great flock of wild crows came flying toward her enough to darken the sky
1225,and the wicked witch said to the king crow fly at once to the strangers peck out their eyes and tear them to pieces
1226,the wild crows flew in one great flock toward dorothy and her companions
1227,when the little girl saw them coming she was afraid
1228,but the scarecrow said this is my battle so lie down beside me and you will not be harmed
1229,so they all lay upon the ground except the scarecrow and he stood up and stretched out his arms
1230,and when the crows saw him they were frightened as these birds always are by scarecrows and did not dare to come any nearer
1231,but the king crow said
1232,it is only a stuffed man i will peck his eyes out
1233,the king crow flew at the scarecrow who caught it by the head and twisted its neck until it died
1234,and then another crow flew at him and the scarecrow twisted its neck also
1235,there were forty crows and forty times the scarecrow twisted a neck until at last all were lying dead beside him
1236,then he called to his companions to rise and again they went upon their journey
1237,when the wicked witch looked out again and saw all her crows lying in a heap she got into a terrible rage and blew three times upon her silver whistle
1238,forthwith there was heard a great buzzing in the air and a swarm of black bees came flying toward her
1239,go to the strangers and sting them to death commanded the witch and the bees turned and flew rapidly until they came to where dorothy and her friends were walking
1240,but the woodman had seen them coming and the scarecrow had decided what to do
1241,take out my straw and scatter it over the little girl and the dog and the lion he said to the woodman and the bees cannot sting them
1242,this the woodman did and as dorothy lay close beside the lion and held toto in her arms the straw covered them entirely
1243,the bees came and found no one but the woodman to sting so they flew at him and broke off all their stings against the tin without hurting the woodman at all
1244,and as bees cannot live when their stings are broken that was the end of the black bees and they lay scattered thick about the woodman like little heaps of fine coal
1245,then dorothy and the lion got up and the girl helped the tin woodman put the straw back into the scarecrow again until he was as good as ever
1246,so they started upon their journey once more
1247,the wicked witch was so angry when she saw her black bees in little heaps like fine coal that she stamped her foot and tore her hair and gnashed her teeth
1248,and then she called a dozen of her slaves who were the winkies and gave them sharp spears telling them to go to the strangers and destroy them
1249,the winkies were not a brave people but they had to do as they were told
1250,so they marched away until they came near to dorothy
1251,then the lion gave a great roar and sprang towards them and the poor winkies were so frightened that they ran back as fast as they could
1252,when they returned to the castle the wicked witch beat them well with a strap and sent them back to their work after which she sat down to think what she should do next
1253,she could not understand how all her plans to destroy these strangers had failed but she was a powerful witch as well as a wicked one and she soon made up her mind how to act
1254,there was in her cupboard a golden cap with a circle of diamonds and rubies running round it
1255,this golden cap had a charm
1256,whoever owned it could call three times upon the winged monkeys who would obey any order they were given
1257,but no person could command these strange creatures more than three times
1258,twice already the wicked witch had used the charm of the cap
1259,once was when she had made the winkies her slaves and set herself to rule over their country
1260,the winged monkeys had helped her do this
1261,the second time was when she had fought against the great oz himself and driven him out of the land of the west
1262,the winged monkeys had also helped her in doing this
1263,only once more could she use this golden cap for which reason she did not like to do so until all her other powers were exhausted
1264,but now that her fierce wolves and her wild crows and her stinging bees were gone and her slaves had been scared away by the cowardly lion she saw there was only one way left to destroy dorothy and her friends
1265,so the wicked witch took the golden cap from her cupboard and placed it upon her head
1266,then she stood upon her left foot and said slowly
1267,ep pe pep pe kak ke
1268,next she stood upon her right foot and said
1269,hil lo hol lo hel lo
1270,after this she stood upon both feet and cried in a loud voice
1271,ziz zy zuz zy zik
1272,now the charm began to work
1273,the sky was darkened and a low rumbling sound was heard in the air
1274,there was a rushing of many wings a great chattering and laughing and the sun came out of the dark sky to show the wicked witch surrounded by a crowd of monkeys each with a pair of immense and powerful wings on his shoulders
1275,one much bigger than the others seemed to be their leader
1276,he flew close to the witch and said you have called us for the third and last time
1277,what do you command
1278,go to the strangers who are within my land and destroy them all except the lion said the wicked witch
1279,bring that beast to me for i have a mind to harness him like a horse and make him work
1280,your commands shall be obeyed said the leader
1281,then with a great deal of chattering and noise the winged monkeys flew away to the place where dorothy and her friends were walking
1282,some of the monkeys seized the tin woodman and carried him through the air until they were over a country thickly covered with sharp rocks
1283,here they dropped the poor woodman who fell a great distance to the rocks where he lay so battered and dented that he could neither move nor groan
1284,others of the monkeys caught the scarecrow and with their long fingers pulled all of the straw out of his clothes and head
1285,they made his hat and boots and clothes into a small bundle and threw it into the top branches of a tall tree
1286,the remaining monkeys threw pieces of stout rope around the lion and wound many coils about his body and head and legs until he was unable to bite or scratch or struggle in any way
1287,then they lifted him up and flew away with him to the witchs castle where he was placed in a small yard with a high iron fence around it so that he could not escape
1288,but dorothy they did not harm at all
1289,she stood with toto in her arms watching the sad fate of her comrades and thinking it would soon be her turn
1290,the leader of the winged monkeys flew up to her his long hairy arms stretched out and his ugly face grinning terribly but he saw the mark of the good witchs kiss upon her forehead and stopped short motioning the others not to touch her
1291,we dare not harm this little girl he said to them for she is protected by the power of good and that is greater than the power of evil
1292,all we can do is to carry her to the castle of the wicked witch and leave her there
1293,so carefully and gently they lifted dorothy in their arms and carried her swiftly through the air until they came to the castle where they set her down upon the front doorstep
1294,then the leader said to the witch
1295,we have obeyed you as far as we were able
1296,the tin woodman and the scarecrow are destroyed and the lion is tied up in your yard
1297,the little girl we dare not harm nor the dog she carries in her arms
1298,your power over our band is now ended and you will never see us again
1299,then all the winged monkeys with much laughing and chattering and noise flew into the air and were soon out of sight
1300,the wicked witch was both surprised and worried when she saw the mark on dorothys forehead for she knew well that neither the winged monkeys nor she herself dare hurt the girl in any way
1301,she looked down at dorothys feet and seeing the silver shoes began to tremble with fear for she knew what a powerful charm belonged to them
1302,at first the witch was tempted to run away from dorothy but she happened to look into the childs eyes and saw how simple the soul behind them was and that the little girl did not know of the wonderful power the silver shoes gave her
1303,so the wicked witch laughed to herself and thought i can still make her my slave for she does not know how to use her power
1304,then she said to dorothy harshly and severely
1305,come with me and see that you mind everything i tell you for if you do not i will make an end of you as i did of the tin woodman and the scarecrow
1306,dorothy followed her through many of the beautiful rooms in her castle until they came to the kitchen where the witch bade her clean the pots and kettles and sweep the floor and keep the fire fed with wood
1307,dorothy went to work meekly with her mind made up to work as hard as she could for she was glad the wicked witch had decided not to kill her
1308,with dorothy hard at work the witch thought she would go into the courtyard and harness the cowardly lion like a horse it would amuse her she was sure to make him draw her chariot whenever she wished to go to drive
1309,but as she opened the gate the lion gave a loud roar and bounded at her so fiercely that the witch was afraid and ran out and shut the gate again
1310,if i cannot harness you said the witch to the lion speaking through the bars of the gate i can starve you
1311,you shall have nothing to eat until you do as i wish
1312,so after that she took no food to the imprisoned lion but every day she came to the gate at noon and asked are you ready to be harnessed like a horse
1313,and the lion would answer no
1314,if you come in this yard i will bite you
1315,the reason the lion did not have to do as the witch wished was that every night while the woman was asleep dorothy carried him food from the cupboard
1316,after he had eaten he would lie down on his bed of straw and dorothy would lie beside him and put her head on his soft shaggy mane while they talked of their troubles and tried to plan some way to escape
1317,but they could find no way to get out of the castle for it was constantly guarded by the yellow winkies who were the slaves of the wicked witch and too afraid of her not to do as she told them
1318,the girl had to work hard during the day and often the witch threatened to beat her with the same old umbrella she always carried in her hand
1319,but in truth she did not dare to strike dorothy because of the mark upon her forehead
1320,the child did not know this and was full of fear for herself and toto
1321,once the witch struck toto a blow with her umbrella and the brave little dog flew at her and bit her leg in return
1322,the witch did not bleed where she was bitten for she was so wicked that the blood in her had dried up many years before
1323,dorothys life became very sad as she grew to understand that it would be harder than ever to get back to kansas and aunt them again
1324,sometimes she would cry bitterly for hours with toto sitting at her feet and looking into her face whining dismally to show how sorry he was for his little mistress
1325,toto did not really care whether he was in kansas or the land of oz so long as dorothy was with him but he knew the little girl was unhappy and that made him unhappy too
1326,now the wicked witch had a great longing to have for her own the silver shoes which the girl always wore
1327,her bees and her crows and her wolves were lying in heaps and drying up and she had used up all the power of the golden cap but if she could only get hold of the silver shoes they would give her more power than all the other things she had lost
1328,she watched dorothy carefully to see if she ever took off her shoes thinking she might steal them
1329,but the child was so proud of her pretty shoes that she never took them off except at night and when she took her bath
1330,the witch was too much afraid of the dark to dare go in dorothys room at night to take the shoes and her dread of water was greater than her fear of the dark so she never came near when dorothy was bathing
1331,indeed the old witch never touched water nor ever let water touch her in any way
1332,but the wicked creature was very cunning and she finally thought of a trick that would give her what she wanted
1333,she placed a bar of iron in the middle of the kitchen floor and then by her magic arts made the iron invisible to human eyes
1334,so that when dorothy walked across the floor she stumbled over the bar not being able to see it and fell at full length
1335,she was not much hurt but in her fall one of the silver shoes came off and before she could reach it the witch had snatched it away and put it on her own skinny foot
1336,the wicked woman was greatly pleased with the success of her trick for as long as she had one of the shoes she owned half the power of their charm and dorothy could not use it against her even had she known how to do so
1337,the little girl seeing she had lost one of her pretty shoes grew angry and said to the witch give me back my shoe
1338,i will not retorted the witch for it is now my shoe and not yours
1339,you are a wicked creature cried dorothy
1340,you have no right to take my shoe from me
1341,i shall keep it just the same said the witch laughing at her and someday i shall get the other one from you too
1342,this made dorothy so very angry that she picked up the bucket of water that stood near and dashed it over the witch wetting her from head to foot
1343,instantly the wicked woman gave a loud cry of fear and then as dorothy looked at her in wonder the witch began to shrink and fall away
1344,see what you have done she screamed
1345,in a minute i shall melt away
1346,I am very sorry indeed said dorothy who was truly frightened to see the witch actually melting away like brown sugar before her very eyes
1347,did not you know water would be the end of me
1348,asked the witch in a wailing despairing voice
1349,of course not answered dorothy
1350,how should i
1351,well in a few minutes i shall be all melted and you will have the castle to yourself
1352,i have been wicked in my day but i never thought a little girl like you would ever be able to melt me and end my wicked deeds
1353,look outhere i go
1354,with these words the witch fell down in a brown melted shapeless mass and began to spread over the clean boards of the kitchen floor
1355,seeing that she had really melted away to nothing dorothy drew another bucket of water and threw it over the mess
1356,she then swept it all out the door
1357,after picking out the silver shoe which was all that was left of the old woman she cleaned and dried it with a cloth and put it on her foot again
1358,then being at last free to do as she chose she ran out to the courtyard to tell the lion that the wicked witch of the west had come to an end and that they were no longer prisoners in a strange land
1359,the rescue
1360,the cowardly lion was much pleased to hear that the wicked witch had been melted by a bucket of water and dorothy at once unlocked the gate of his prison and set him free
1361,they went in together to the castle where dorothys first act was to call all the winkies together and tell them that they were no longer slaves
1362,there was great rejoicing among the yellow winkies for they had been made to work hard during many years for the wicked witch who had always treated them with great cruelty
1363,they kept this day as a holiday then and ever after and spent the time in feasting and dancing
1364,if our friends the scarecrow and the tin woodman were only with us said the lion i should be quite happy
1365,do not you suppose we could rescue them
1366,asked the girl anxiously
1367,we can try answered the lion
1368,so they called the yellow winkies and asked them if they would help to rescue their friends and the winkies said that they would be delighted to do all in their power for dorothy who had set them free from bondage
1369,so she chose a number of the winkies who looked as if they knew the most and they all started away
1370,they traveled that day and part of the next until they came to the rocky plain where the tin woodman lay all battered and bent
1371,his axe was near him but the blade was rusted and the handle broken off short
1372,the winkies lifted him tenderly in their arms and carried him back to the yellow castle again dorothy shedding a few tears by the way at the sad plight of her old friend and the lion looking sober and sorry
1373,when they reached the castle dorothy said to the winkies
1374,are any of your people tinsmiths
1375,oh yes
1376,some of us are very good tinsmiths they told her
1377,then bring them to me she said
1378,and when the tinsmiths came bringing with them all their tools in baskets she inquired can you straighten out those dents in the tin woodman and bend him back into shape again and solder him together where he is broken
1379,the tinsmiths looked the woodman over carefully and then answered that they thought they could mend him so he would be as good as ever
1380,so they set to work in one of the big yellow rooms of the castle and worked for three days and four nights hammering and twisting and bending and soldering and polishing and pounding at the legs and body and head of the tin woodman until at last he was straightened out into his old form and his joints worked as well as ever
1381,to be sure there were several patches on him but the tinsmiths did a good job and as the woodman was not a vain man he did not mind the patches at all
1382,when at last he walked into dorothys room and thanked her for rescuing him he was so pleased that he wept tears of joy and dorothy had to wipe every tear carefully from his face with her apron so his joints would not be rusted
1383,at the same time her own tears fell thick and fast at the joy of meeting her old friend again and these tears did not need to be wiped away
1384,as for the lion he wiped his eyes so often with the tip of his tail that it became quite wet and he was obliged to go out into the courtyard and hold it in the sun till it dried
1385,if we only had the scarecrow with us again said the tin woodman when dorothy had finished telling him everything that had happened i should be quite happy
1386,we must try to find him said the girl
1387,so she called the winkies to help her and they walked all that day and part of the next until they came to the tall tree in the branches of which the winged monkeys had tossed the scarecrows clothes
1388,it was a very tall tree and the trunk was so smooth that no one could climb it but the woodman said at once ill chop it down and then we can get the scarecrows clothes
1389,now while the tinsmiths had been at work mending the woodman himself another of the winkies who was a goldsmith had made an axe handle of solid gold and fitted it to the woodmans axe instead of the old broken handle
1390,others polished the blade until all the rust was removed and it glistened like burnished silver
1391,as soon as he had spoken the tin woodman began to chop and in a short time the tree fell over with a crash whereupon the scarecrows clothes fell out of the branches and rolled off on the ground
1392,dorothy picked them up and had the winkies carry them back to the castle where they were stuffed with nice clean straw and behold here was the scarecrow as good as ever thanking them over and over again for saving him
1393,now that they were reunited dorothy and her friends spent a few happy days at the yellow castle where they found everything they needed to make them comfortable
1394,but one day the girl thought of aunt them and said we must go back to oz and claim his promise
1395,yes said the woodman at last i shall get my heart
1396,and i shall get my brains added the scarecrow joyfully
1397,and i shall get my courage said the lion thoughtfully
1398,and i shall get back to kansas cried dorothy clapping her hands
1399,oh let us start for the emerald city tomorrow
1400,this they decided to do
1401,the next day they called the winkies together and bade them good bye
1402,the winkies were sorry to have them go and they had grown so fond of the tin woodman that they begged him to stay and rule over them and the yellow land of the west
1403,finding they were determined to go the winkies gave toto and the lion each a golden collar and to dorothy they presented a beautiful bracelet studded with diamonds and to the scarecrow they gave a gold headed walking stick to keep him from stumbling and to the tin woodman they offered a silver oil can inlaid with gold and set with precious jewels
1404,every one of the travelers made the winkies a pretty speech in return and all shook hands with them until their arms ached
1405,dorothy went to the witchs cupboard to fill her basket with food for the journey and there she saw the golden cap
1406,she tried it on her own head and found that it fitted her exactly
1407,she did not know anything about the charm of the golden cap but she saw that it was pretty so she made up her mind to wear it and carry her sunbonnet in the basket
1408,then being prepared for the journey they all started for the emerald city and the winkies gave them three cheers and many good wishes to carry with them
1409,the winged monkeys
1410,you will remember there was no roadnot even a pathwaybetween the castle of the wicked witch and the emerald city
1411,when the four travelers went in search of the witch she had seen them coming and so sent the winged monkeys to bring them to her
1412,it was much harder to find their way back through the big fields of buttercups and yellow daisies than it was being carried
1413,they knew of course they must go straight east toward the rising sun and they started off in the right way
1414,but at noon when the sun was over their heads they did not know which was east and which was west and that was the reason they were lost in the great fields
1415,they kept on walking however and at night the moon came out and shone brightly
1416,so they lay down among the sweet smelling yellow flowers and slept soundly until morningall but the scarecrow and the tin woodman
1417,the next morning the sun was behind a cloud but they started on as if they were quite sure which way they were going
1418,if we walk far enough said dorothy i am sure we shall sometime come to some place
1419,but day by day passed away and they still saw nothing before them but the scarlet fields
1420,the scarecrow began to grumble a bit
1421,we have surely lost our way he said and unless we find it again in time to reach the emerald city i shall never get my brains
1422,nor i my heart declared the tin woodman
1423,it seems to me i can scarcely wait till i get to oz and you must admit this is a very long journey
1424,you see said the cowardly lion with a whimper i have not the courage to keep tramping forever without getting anywhere at all
1425,then dorothy lost heart
1426,she sat down on the grass and looked at her companions and they sat down and looked at her and toto found that for the first time in his life he was too tired to chase a butterfly that flew past his head
1427,so he put out his tongue and panted and looked at dorothy as if to ask what they should do next
1428,suppose we call the field mice she suggested
1429,they could probably tell us the way to the emerald city
1430,to be sure they could cried the scarecrow
1431,why did not we think of that before
1432,dorothy blew the little whistle she had always carried about her neck since the queen of the mice had given it to her
1433,in a few minutes they heard the pattering of tiny feet and many of the small gray mice came running up to her
1434,among them was the queen herself who asked in her squeaky little voice
1435,what can i do for my friends
1436,we have lost our way said dorothy
1437,can you tell us where the emerald city is
1438,certainly answered the queen but it is a great way off for you have had it at your backs all this time
1439,then she noticed dorothys golden cap and said why do not you use the charm of the cap and call the winged monkeys to you
1440,they will carry you to the city of oz in less than an hour
1441,i did not know there was a charm answered dorothy in surprise
1442,what is it
1443,it is written inside the golden cap replied the queen of the mice
1444,but if you are going to call the winged monkeys we must run away for they are full of mischief and think it great fun to plague us
1445,will not they hurt me
1446,asked the girl anxiously
1447,oh no
1448,they must obey the wearer of the cap
1449,good bye
1450,and she scampered out of sight with all the mice hurrying after her
1451,dorothy looked inside the golden cap and saw some words written upon the lining
1452,these she thought must be the charm so she read the directions carefully and put the cap upon her head
1453,ep pe pep pe kak ke she said standing on her left foot
1454,what did you say
1455,asked the scarecrow who did not know what she was doing
1456,hil lo hol lo hel lo
1457,dorothy went on standing this time on her right foot
1458,hello replied the tin woodman calmly
1459,ziz zy zuz zy zik said dorothy who was now standing on both feet
1460,this ended the saying of the charm and they heard a great chattering and flapping of wings as the band of winged monkeys flew up to them
1461,the king bowed low before dorothy and asked what is your command
1462,we wish to go to the emerald city said the child and we have lost our way
1463,we will carry you replied the king and no sooner had he spoken than two of the monkeys caught dorothy in their arms and flew away with her
1464,others took the scarecrow and the woodman and the lion and one little monkey seized toto and flew after them although the dog tried hard to bite him
1465,the scarecrow and the tin woodman were rather frightened at first for they remembered how badly the winged monkeys had treated them before but they saw that no harm was intended so they rode through the air quite cheerfully and had a fine time looking at the pretty gardens and woods far below them
1466,dorothy found herself riding easily between two of the biggest monkeys one of them the king himself
1467,they had made a chair of their hands and were careful not to hurt her
1468,why do you have to obey the charm of the golden cap
1469,she asked
1470,that is a long story answered the king with a winged laugh but as we have a long journey before us i will pass the time by telling you about it if you wish
1471,i shall be glad to hear it she replied
1472,once began the leader we were a free people living happily in the great forest flying from tree to tree eating nuts and fruit and doing just as we pleased without calling anybody master
1473,perhaps some of us were rather too full of mischief at times flying down to pull the tails of the animals that had no wings chasing birds and throwing nuts at the people who walked in the forest
1474,but we were careless and happy and full of fun and enjoyed every minute of the day
1475,this was many years ago long before oz came out of the clouds to rule over this land
1476,there lived here then away at the north a beautiful princess who was also a powerful sorceress
1477,all her magic was used to help the people and she was never known to hurt anyone who was good
1478,her name was gayelette and she lived in a handsome palace built from great blocks of ruby
1479,everyone loved her but her greatest sorrow was that she could find no one to love in return since all the men were much too stupid and ugly to mate with one so beautiful and wise
1480,at last however she found a boy who was handsome and manly and wise beyond his years
1481,gayelette made up her mind that when he grew to be a man she would make him her husband so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish
1482,when he grew to manhood quelala as he was called was said to be the best and wisest man in all the land while his manly beauty was so great that gayelette loved him dearly and hastened to make everything ready for the wedding
1483,my grandfather was at that time the king of the winged monkeys which lived in the forest near gayelettes palace and the old fellow loved a joke better than a good dinner
1484,one day just before the wedding my grandfather was flying out with his band when he saw quelala walking beside the river
1485,he was dressed in a rich costume of pink silk and purple velvet and my grandfather thought he would see what he could do
1486,at his word the band flew down and seized quelala carried him in their arms until they were over the middle of the river and then dropped him into the water
1487,swim out my fine fellow cried my grandfather and see if the water has spotted your clothes
1488,quelala was much too wise not to swim and he was not in the least spoiled by all his good fortune
1489,he laughed when he came to the top of the water and swam in to shore
1490,but when gayelette came running out to him she found his silks and velvet all ruined by the river
1491,the princess was angry and she knew of course who did it
1492,she had all the winged monkeys brought before her and she said at first that their wings should be tied and they should be treated as they had treated quelala and dropped in the river
1493,but my grandfather pleaded hard for he knew the monkeys would drown in the river with their wings tied and quelala said a kind word for them also so that gayelette finally spared them on condition that the winged monkeys should ever after do three times the bidding of the owner of the golden cap
1494,this cap had been made for a wedding present to quelala and it is said to have cost the princess half her kingdom
1495,of course my grandfather and all the other monkeys at once agreed to the condition and that is how it happens that we are three times the slaves of the owner of the golden cap whosoever he may be
1496,and what became of them
1497,asked dorothy who had been greatly interested in the story
1498,quelala being the first owner of the golden cap replied the monkey he was the first to lay his wishes upon us
1499,as his bride could not bear the sight of us he called us all to him in the forest after he had married her and ordered us always to keep where she could never again set eyes on a winged monkey which we were glad to do for we were all afraid of her
1500,this was all we ever had to do until the golden cap fell into the hands of the wicked witch of the west who made us enslave the winkies and afterward drive oz himself out of the land of the west
1501,now the golden cap is yours and three times you have the right to lay your wishes upon us
1502,as the monkey king finished his story dorothy looked down and saw the green shining walls of the emerald city before them
1503,she wondered at the rapid flight of the monkeys but was glad the journey was over
1504,the strange creatures set the travelers down carefully before the gate of the city the king bowed low to dorothy and then flew swiftly away followed by all his band
1505,that was a good ride said the little girl
1506,yes and a quick way out of our troubles replied the lion
1507,how lucky it was you brought away that wonderful cap
1508,the discovery of oz the terrible
1509,the four travelers walked up to the great gate of emerald city and rang the bell
1510,after ringing several times it was opened by the same guardian of the gates they had met before
1511,what are you back again
1512,he asked in surprise
1513,do you not see us
1514,answered the scarecrow
1515,but i thought you had gone to visit the wicked witch of the west
1516,we did visit her said the scarecrow
1517,and she let you go again
1518,asked the man in wonder
1519,she could not help it for she is melted explained the scarecrow
1520,melted
1521,well that is good news indeed said the man
1522,who melted her
1523,it was dorothy said the lion gravely
1524,good gracious exclaimed the man and he bowed very low indeed before her
1525,then he led them into his little room and locked the spectacles from the great box on all their eyes just as he had done before
1526,afterward they passed on through the gate into the emerald city
1527,when the people heard from the guardian of the gates that dorothy had melted the wicked witch of the west they all gathered around the travelers and followed them in a great crowd to the palace of oz
1528,the soldier with the green whiskers was still on guard before the door but he let them in at once and they were again met by the beautiful green girl who showed each of them to their old rooms at once so they might rest until the great oz was ready to receive them
1529,the soldier had the news carried straight to oz that dorothy and the other travelers had come back again after destroying the wicked witch but oz made no reply
1530,they thought the great wizard would send for them at once but he did not
1531,they had no word from him the next day nor the next nor the next
1532,the waiting was tiresome and wearing and at last they grew vexed that oz should treat them in so poor a fashion after sending them to undergo hardships and slavery
1533,so the scarecrow at last asked the green girl to take another message to oz saying if he did not let them in to see him at once they would call the winged monkeys to help them and find out whether he kept his promises or not
1534,when the wizard was given this message he was so frightened that he sent word for them to come to the throne room at four minutes after nine of the clock the next morning
1535,he had once met the winged monkeys in the land of the west and he did not wish to meet them again
1536,the four travelers passed a sleepless night each thinking of the gift oz had promised to bestow on him
1537,dorothy fell asleep only once and then she dreamed she was in kansas where aunt them was telling her how glad she was to have her little girl at home again
1538,promptly at nine of the clock the next morning the green whiskered soldier came to them and four minutes later they all went into the throne room of the great oz
1539,of course each one of them expected to see the wizard in the shape he had taken before and all were greatly surprised when they looked about and saw no one at all in the room
1540,they kept close to the door and closer to one another for the stillness of the empty room was more dreadful than any of the forms they had seen oz take
1541,presently they heard a solemn voice that seemed to come from somewhere near the top of the great dome and it said
1542,i am oz the great and terrible
1543,why do you seek me
1544,they looked again in every part of the room and then seeing no one dorothy asked where are you
1545,i am everywhere answered the voice but to the eyes of common mortals i am invisible
1546,i will now seat myself upon my throne that you may converse with me
1547,indeed the voice seemed just then to come straight from the throne itself so they walked toward it and stood in a row while dorothy said
1548,we have come to claim our promise o oz
1549,what promise
1550,asked oz
1551,you promised to send me back to kansas when the wicked witch was destroyed said the girl
1552,and you promised to give me brains said the scarecrow
1553,and you promised to give me a heart said the tin woodman
1554,and you promised to give me courage said the cowardly lion
1555,is the wicked witch really destroyed
1556,asked the voice and dorothy thought it trembled a little
1557,yes she answered i melted her with a bucket of water
1558,dear me said the voice how sudden
1559,well come to me tomorrow for i must have time to think it over
1560,you have had plenty of time already said the tin woodman angrily
1561,we shall not wait a day longer said the scarecrow
1562,you must keep your promises to us exclaimed dorothy
1563,the lion thought it might be as well to frighten the wizard so he gave a large loud roar which was so fierce and dreadful that toto jumped away from him in alarm and tipped over the screen that stood in a corner
1564,as it fell with a crash they looked that way and the next moment all of them were filled with wonder
1565,for they saw standing in just the spot the screen had hidden a little old man with a bald head and a wrinkled face who seemed to be as much surprised as they were
1566,the tin woodman raising his axe rushed toward the little man and cried out who are you
1567,i am oz the great and terrible said the little man in a trembling voice
