,sent_clean
3647,the age of property holds bitter moments even for a proprietor 
3648,when a move is imminent  furniture becomes ridiculous  and margaret now lay awake at nights wondering where  where on earth they and all their belongings would be deposited in september next 
3649,chairs  tables  pictures  books  that had rumbled down to them through the generations  must rumble forward again like a slide of rubbish to which she longed to give the final push  and send toppling into the sea 
3650,but there were all their father s books  they never read them  but they were their father s  and must be kept 
3651,there was the marble topped chiffonier  their mother had set store by it  they could not remember why 
3652,round every knob and cushion in the house gathered a sentiment that was at times personal  but more often a faint piety to the dead  a prolongation of rites that might have ended at the grave 
3653,it was absurd  if you came to think of it  helen and tibby came to think of it  margaret was too busy with the house agents 
3654,the feudal ownership of land did bring dignity  whereas the modern ownership of movables is reducing us again to a nomadic horde 
3655,we are reverting to the civilisation of luggage  and historians of the future will note how the middle classes accreted possessions without taking root in the earth  and may find in this the secret of their imaginative poverty 
3656,the schlegels were certainly the poorer for the loss of wickham place 
3657,it had helped to balance their lives  and almost to counsel them 
3658,nor is their ground landlord spiritually the richer 
3659,he has built flats on its site  his motor cars grow swifter  his exposures of socialism more trenchant 
3660,but he has spilt the precious distillation of the years  and no chemistry of his can give it back to society again 
3661,margaret grew depressed  she was anxious to settle on a house before they left town to pay their annual visit to mrs  munt 
3662,she enjoyed this visit  and wanted to have her mind at ease for it 
3663,swanage  though dull  was stable  and this year she longed more than usual for its fresh air and for the magnificent downs that guard it on the north 
3664,but london thwarted her  in its atmosphere she could not concentrate 
3665,london only stimulates  it cannot sustain  and margaret  hurrying over its surface for a house without knowing what sort of a house she wanted  was paying for many a thrilling sensation in the past 
3666,she could not even break loose from culture  and her time was wasted by concerts which it would be a sin to miss  and invitations which it would never do to refuse 
3667,at last she grew desperate  she resolved that she would go nowhere and be at home to no one until she found a house  and broke the resolution in half an hour 
3668,once she had humorously lamented that she had never been to simpson s restaurant in the strand 
3669,now a note arrived from miss wilcox  asking her to lunch there 
3670,mr cahill was coming and the three would have such a jolly chat  and perhaps end up at the hippodrome 
3671,margaret had no strong regard for evie  and no desire to meet her fiance  and she was surprised that helen  who had been far funnier about simpson s  had not been asked instead 
3672,but the invitation touched her by its intimate tone 
3673,she must know evie wilcox better than she supposed  and declaring that she simply must  she accepted 
3674,but when she saw evie at the entrance of the restaurant  staring fiercely at nothing after the fashion of athletic women  her heart failed her anew 
3675,miss wilcox had changed perceptibly since her engagement 
3676,her voice was gruffer  her manner more downright  and she was inclined to patronise the more foolish virgin 
3677,margaret was silly enough to be pained at this 
3678,depressed at her isolation  she saw not only houses and furniture  but the vessel of life itself slipping past her  with people like evie and mr  cahill on board 
3679,there are moments when virtue and wisdom fail us  and one of them came to her at simpson s in the strand 
3680,as she trod the staircase  narrow  but carpeted thickly  as she entered the eating room  where saddles of mutton were being trundled up to expectant clergymen  she had a strong  if erroneous  conviction of her own futility  and wished she had never come out of her backwater  where nothing happened except art and literature  and where no one ever got married or succeeded in remaining engaged 
3681,then came a little surprise 
3682,father might be of the party  yes  father was 
3683,with a smile of pleasure she moved forward to greet him  and her feeling of loneliness vanished 
3684,i thought i d get round if i could  said he 
3685,evie told me of her little plan  so i just slipped in and secured a table 
3686,always secure a table first 
3687,evie  don t pretend you want to sit by your old father  because you don t 
3688,miss schlegel  come in my side  out of pity 
3689,my goodness  but you look tired 
3690,been worrying round after your young clerks 
3691,no  after houses  said margaret  edging past him into the box 
3692,i m hungry  not tired  i want to eat heaps 
3693,that s good 
3694,what ll you have 
3695,fish pie  said she  with a glance at the menu 
3696,fish pie 
3697,fancy coming for fish pie to simpson s 
3698,it s not a bit the thing to go for here 
3699,go for something for me  then  said margaret  pulling off her gloves 
3700,her spirits were rising  and his reference to leonard bast had warmed her curiously 
3701,saddle of mutton  said he after profound reflection  and cider to drink 
3702,that s the type of thing 
3703,i like this place  for a joke  once in a way 
3704,it is so thoroughly old english 
3705,don t you agree 
3706,yes  said margaret  who didn t 
3707,the order was given  the joint rolled up  and the carver  under mr  wilcox s direction  cut the meat where it was succulent  and piled their plates high 
3708,mr  cahill insisted on sirloin  but admitted that he had made a mistake later on 
3709,he and evie soon fell into a conversation of the no  i didn t  yes  you did type  conversation which  though fascinating to those who are engaged in it  neither desires nor deserves the attention of others 
3710,it s a golden rule to tip the carver 
3711,tip everywhere s my motto 
3712,perhaps it does make life more human 
3713,then the fellows know one again 
3714,especially in the east  if you tip  they remember you from year s end to year s end 
3715,have you been in the east 
3716,oh  greece and the levant 
3717,i used to go out for sport and business to cyprus  some military society of a sort there 
3718,a few piastres  properly distributed  help to keep one s memory green 
3719,but you  of course  think this shockingly cynical 
3720,how s your discussion society getting on 
3721,any new utopias lately 
3722,no  i m house hunting  mr  wilcox  as i ve already told you once 
3723,do you know of any houses 
3724,afraid i don t 
3725,well  what s the point of being practical if you can t find two distressed females a house 
3726,we merely want a small house with large rooms  and plenty of them 
3727,evie  i like that 
3728,miss schlegel expects me to turn house agent for her 
3729,what s that  father 
3730,i want a new home in september  and some one must find it 
3731,i can t 
3732,percy  do you know of anything 
3733,i can t say i do  said mr  cahill 
3734,how like you 
3735,you re never any good 
3736,never any good 
3737,just listen to her 
3738,never any good 
3739,oh  come 
3740,well  you aren t 
3741,miss schlegel  is he 
3742,the torrent of their love  having splashed these drops at margaret  swept away on its habitual course 
3743,she sympathised with it now  for a little comfort had restored her geniality 
3744,speech and silence pleased her equally  and while mr  wilcox made some preliminary inquiries about cheese  her eyes surveyed the restaurant  and aired its well calculated tributes to the solidity of our past 
3745,though no more old english than the works of kipling  it had selected its reminiscences so adroitly that her criticism was lulled  and the guests whom it was nourishing for imperial purposes bore the outer semblance of parson adams or tom jones 
3746,scraps of their talk jarred oddly on the ear 
3747,right you are 
3748,i ll cable out to uganda this evening  came from the table behind 
3749,their emperor wants war  well  let him have it  was the opinion of a clergyman 
3750,she smiled at such incongruities 
3751,next time  she said to mr  wilcox  you shall come to lunch with me at mr  eustace miles s 
3752,with pleasure 
3753,no  you d hate it  she said  pushing her glass towards him for some more cider 
3754,it s all proteids and body buildings  and people come up to you and beg your pardon  but you have such a beautiful aura 
3755,a what 
3756,never heard of an aura 
3757,oh  happy  happy man 
3758,i scrub at mine for hours 
3759,nor of an astral plane 
3760,he had heard of astral planes  and censured them 
3761,just so 
3762,luckily it was helen s aura  not mine  and she had to chaperone it and do the politenesses 
3763,i just sat with my handkerchief in my mouth till the man went 
3764,funny experiences seem to come to you two girls 
3765,no one s ever asked me about my  what d ye call it 
3766,perhaps i ve not got one 
3767,you re bound to have one  but it may be such a terrible colour that no one dares mention it 
3768,tell me  though  miss schlegel  do you really believe in the supernatural and all that 
3769,too difficult a question 
3770,why s that 
3771,gruyere or stilton 
3772,gruyere  please 
3773,better have stilton 
3774,stilton 
3775,because  though i don t believe in auras  and think theosophy s only a halfway house  
3776,  yet there may be something in it all the same  he concluded  with a frown 
3777,not even that 
3778,it may be halfway in the wrong direction 
3779,i can t explain 
3780,i don t believe in all these fads  and yet i don t like saying that i don t believe in them 
3781,he seemed unsatisfied  and said  so you wouldn t give me your word that you don t hold with astral bodies and all the rest of it 
3782,i could  said margaret  surprised that the point was of any importance to him 
3783,indeed  i will 
3784,when i talked about scrubbing my aura  i was only trying to be funny 
3785,but why do you want this settled 
3786,i don t know 
3787,now  mr  wilcox  you do know 
3788,yes  i am  no  you re not  burst from the lovers opposite 
3789,margaret was silent for a moment  and then changed the subject 
3790,how s your house 
3791,much the same as when you honoured it last week 
3792,i don t mean ducie street 
3793,howards end  of course 
3794,why of course  
3795,can t you turn out your tenant and let it to us 
3796,we re nearly demented 
3797,let me think 
3798,i wish i could help you 
3799,but i thought you wanted to be in town 
3800,one bit of advice  fix your district  then fix your price  and then don t budge 
3801,that s how i got both ducie street and oniton 
3802,i said to myself  i mean to be exactly here  and i was  and oniton s a place in a thousand 
3803,but i do budge 
3804,gentlemen seem to mesmerise houses  cow them with an eye  and up they come  trembling 
3805,ladies can t 
3806,it s the houses that are mesmerising me  i ve no control over the saucy things 
3807,houses are alive 
3808,i m out of my depth  he said  and added  didn t you talk rather like that to your office boy 
3809,did i   i mean i did  more or less  i talk the same way to every one  or try to 
3810,yes  i know 
3811,and how much of it do you suppose he understood 
3812,that s his lookout 
3813,i don t believe in suiting my conversation to my company 
3814,one can doubtless hit upon some medium of exchange that seems to do well enough  but it s no more like the real thing than money is like food 
3815,there s no nourishment in it 
3816,you pass it to the lower classes  and they pass it back to you  and this you call social intercourse or mutual endeavour  when it s mutual priggishness if it s anything 
3817,our friends at chelsea don t see this 
3818,they say one ought to be at all costs intelligible  and sacrifice  
3819,lower classes  interrupted mr  wilcox  as it were thrusting his hand into her speech 
3820,well  you do admit that there are rich and poor 
3821,that s something 
3822,margaret could not reply 
3823,was he incredibly stupid  or did he understand her better than she understood herself 
3824,you do admit that  if wealth was divided up equally  in a few years there would be rich and poor again just the same 
3825,the hard working man would come to the top  the wastrel sink to the bottom 
3826,every one admits that 
3827,your socialists don t 
3828,my socialists do 
3829,yours mayn t  but i strongly suspect yours of being not socialists  but ninepins  which you have constructed for your own amusement 
3830,i can t imagine any living creature who would bowl over quite so easily 
3831,he would have resented this had she not been a woman 
3832,but women may say anything  it was one of his holiest beliefs  and he only retorted  with a gay smile  i don t care 
3833,you ve made two damaging admissions  and i m heartily with you in both 
3834,in time they finished lunch  and margaret  who had excused herself from the hippodrome  took her leave 
3835,evie had scarcely addressed her  and she suspected that the entertainment had been planned by the father 
3836,he and she were advancing out of their respective families towards a more intimate acquaintance 
3837,it had begun long ago 
3838,she had been his wife s friend and  as such  he had given her that silver vinaigrette as a memento 
3839,it was pretty of him to have given that vinaigrette  and he had always preferred her to helen  unlike most men 
3840,but the advance had been astonishing lately 
3841,they had done more in a week than in two years  and were really beginning to know each other 
3842,she did not forget his promise to sample eustace miles  and asked him as soon as she could secure tibby as his chaperon 
3843,he came  and partook of body building dishes with humility 
3844,next morning the schlegels left for swanage 
3845,they had not succeeded in finding a new home 
3846,as they were seated at aunt juley s breakfast table at the bays  parrying her excessive hospitality and enjoying the view of the bay  a letter came for margaret and threw her into perturbation 
3847,it was from mr  wilcox 
3848,it announced an important change in his plans 
3849,owing to evie s marriage  he had decided to give up his house in ducie street  and was willing to let it on a yearly tenancy 
3850,it was a businesslike letter  and stated frankly what he would do for them and what he would not do 
3851,also the rent 
3852,if they approved  margaret was to come up at once  the words were underlined  as is necessary when dealing with women  and to go over the house with him 
3853,if they disapproved  a wire would oblige  as he should put it into the hands of an agent 
3854,the letter perturbed  because she was not sure what it meant 
3855,if he liked her  if he had manoeuvred to get her to simpson s  might this be a manoeuvre to get her to london  and result in an offer of marriage 
3856,she put it to herself as indelicately as possible  in the hope that her brain would cry  rubbish  you re a self conscious fool 
3857,but her brain only tingled a little and was silent  and for a time she sat gazing at the mincing waves  and wondering whether the news would seem strange to the others 
3858,as soon as she began speaking  the sound of her own voice reassured her 
3859,there could be nothing in it 
3860,the replies also were typical  and in the burr of conversation her fears vanished 
3861,you needn t go though   began her hostess 
3862,i needn t  but hadn t i better 
3863,it s really getting rather serious 
3864,we let chance after chance slip  and the end of it is we shall be bundled out bag and baggage into the street 
3865,we don t know what we want  that s the mischief with us  
3866,no  we have no real ties  said helen  helping herself to toast 
3867,shan t i go up to town to day  take the house if it s the least possible  and then come down by the afternoon train to morrow  and start enjoying myself 
3868,i shall be no fun to myself or to others until this business is off my mind 
3869,but you won t do anything rash  margaret 
3870,there s nothing rash to do 
3871,who are the wilcoxes 
3872,said tibby  a question that sounds silly  but was really extremely subtle as his aunt found to her cost when she tried to answer it 
3873,i don t manage the wilcoxes  i don t see where they come in 
3874,no more do i  agreed helen 
3875,it s funny that we just don t lose sight of them 
3876,out of all our hotel acquaintances  mr  wilcox is the only one who has stuck 
3877,it is now over three years  and we have drifted away from far more interesting people in that time 
3878,interesting people don t get one houses 
3879,meg  if you start in your honest english vein  i shall throw the treacle at you 
3880,it s a better vein than the cosmopolitan  said margaret  getting up 
3881,now  children  which is it to be 
3882,you know the ducie street house 
3883,shall i say yes or shall i say no 
3884,tibby love  which 
3885,i m specially anxious to pin you both 
3886,it all depends on what meaning you attach to the word possible
3887,it depends on nothing of the sort 
3888,say yes 
3889,say no 
3890,then margaret spoke rather seriously 
3891,i think  she said  that our race is degenerating 
3892,we cannot settle even this little thing  what will it be like when we have to settle a big one 
3893,it will be as easy as eating  returned helen 
3894,i was thinking of father 
3895,how could he settle to leave germany as he did  when he had fought for it as a young man  and all his feelings and friends were prussian 
3896,how could he break loose with patriotism and begin aiming at something else 
3897,it would have killed me 
3898,when he was nearly forty he could change countries and ideals  and we  at our age  can t change houses 
3899,it s humiliating 
3900,your father may have been able to change countries  said mrs  munt with asperity  and that may or may not be a good thing 
3901,but he could change houses no better than you can  in fact  much worse 
3902,never shall i forget what poor emily suffered in the move from manchester 
3903,i knew it  cried helen 
3904,i told you so 
3905,it is the little things one bungles at 
3906,the big  real ones are nothing when they come 
3907,bungle  my dear 
3908,you are too little to recollect  in fact  you weren t there  but the furniture was actually in the vans and on the move before the lease for wickham place was signed  and emily took train with baby  who was margaret then  and the smaller luggage for london  without so much as knowing where her new home would be 
3909,getting away from that house may be hard  but it is nothing to the misery that we all went through getting you into it 
3910,helen  with her mouth full  cried 
3911,and that s the man who beat the austrians  and the danes  and the french  and who beat the germans that were inside himself 
3912,and we re like him 
3913,speak for yourself  said tibby 
3914,remember that i am cosmopolitan  please 
3915,helen may be right 
3916,of course she s right  said helen 
3917,helen might be right  but she did not go up to london 
3918,margaret did that 
3919,an interrupted holiday is the worst of the minor worries  and one may be pardoned for feeling morbid when a business letter snatches one away from the sea and friends 
3920,she could not believe that her father had ever felt the same 
3921,her eyes had been troubling her lately  so that she could not read in the train and it bored her to look at the landscape  which she had seen but yesterday 
3922,at southampton she waved to frieda  frieda was on her way down to join them at swanage  and mrs  munt had calculated that their trains would cross 
3923,but frieda was looking the other way  and margaret travelled on to town feeling solitary and old maidish 
3924,how like an old maid to fancy that mr  wilcox was courting her 
3925,she had once visited a spinster  poor  silly  and unattractive  whose mania it was that every man who approached her fell in love 
3926,how margaret s heart had bled for the deluded thing 
3927,how she had lectured  reasoned  and in despair acquiesced 
3928,i may have been deceived by the curate  my dear  but the young fellow who brings the midday post really is fond of me  and has  as a matter of fact   it had always seemed to her the most hideous corner of old age  yet she might be driven into it herself by the mere pressure of virginity 
3929,mr  wilcox met her at waterloo himself 
3930,she felt certain that he was not the same as usual  for one thing  he took offence at everything she said 
3931,this is awfully kind of you  she began  but i m afraid it s not going to do 
3932,the house has not been built that suits the schlegel family 
3933,what 
3934,have you come up determined not to deal 
3935,not exactly 
3936,not exactly 
3937,in that case let s be starting 
3938,she lingered to admire the motor  which was new  and a fairer creature than the vermilion giant that had borne aunt juley to her doom three years before 
3939,presumably it s very beautiful  she said 
3940,how do you like it  crane 
3941,come  let s be starting  repeated her host 
3942,how on earth did you know that my chauffeur was called crane 
3943,why  i know crane  i ve been for a drive with evie once 
3944,i know that you ve got a parlourmaid called milton 
3945,i know all sorts of things 
3946,evie  he echoed in injured tones 
3947,you won t see her 
3948,she s gone out with cahill 
3949,it s no fun  i can tell you  being left so much alone 
3950,i ve got my work all day  indeed  a great deal too much of it  but when i come home in the evening  i tell you  i can t stand the house 
3951,in my absurd way  i m lonely too  margaret replied 
3952,it s heart breaking to leave one s old home 
3953,i scarcely remember anything before wickham place  and helen and tibby were born there 
3954,helen says  
3955,you  too  feel lonely 
3956,horribly 
3957,hullo  parliament s back 
3958,mr  wilcox glanced at parliament contemptuously 
3959,the more important ropes of life lay elsewhere 
3960,yes  they are talking again  said he 
3961,but you were going to say  
3962,only some rubbish about furniture 
3963,helen says it alone endures while men and houses perish  and that in the end the world will be a desert of chairs and sofas  just imagine it   rolling through infinity with no one to sit upon them 
3964,your sister always likes her little joke 
3965,she says yes  my brother says  no  to ducie street 
3966,it s no fun helping us  mr  wilcox  i assure you 
3967,you are not as unpractical as you pretend 
3968,i shall never believe it 
3969,margaret laughed 
3970,but she was  quite as unpractical 
3971,she could not concentrate on details 
3972,parliament  the thames  the irresponsive chauffeur  would flash into the field of house hunting  and all demand some comment or response 
3973,it is impossible to see modern life steadily and see it whole  and she had chosen to see it whole 
3974,mr  wilcox saw steadily 
3975,he never bothered over the mysterious or the private 
3976,the thames might run inland from the sea  the chauffeur might conceal all passion and philosophy beneath his unhealthy skin 
3977,they knew their own business  and he knew his 
3978,yet she liked being with him 
3979,he was not a rebuke  but a stimulus  and banished morbidity 
3980,some twenty years her senior  he preserved a gift that she supposed herself to have already lost  not youth s creative power  but its self confidence and optimism 
3981,he was so sure that it was a very pleasant world 
3982,his complexion was robust  his hair had receded but not thinned  the thick moustache and the eyes that helen had compared to brandy balls had an agreeable menace in them  whether they were turned towards the slums or towards the stars 
3983,some day  in the millennium  there may be no need for his type 
3984,at present  homage is due to it from those who think themselves superior  and who possibly are 
3985,at all events you responded to my telegram promptly  he remarked 
3986,oh  even i know a good thing when i see it 
3987,i m glad you don t despise the goods of this world 
3988,heavens  no 
3989,only idiots and prigs do that 
3990,i am glad  very glad  he repeated  suddenly softening and turning to her  as if the remark had pleased him 
3991,there is so much cannot talked in would be intellectual circles 
3992,i am glad you don t share it 
3993,self denial is all very well as a means of strengthening the character 
3994,but i can t stand those people who run down comforts 
3995,they have usually some axe to grind 
3996,can you 
3997,comforts are of two kinds  said margaret  who was keeping herself in hand   those we can share with others  like fire  weather  or music  and those we can t  food  food  for instance 
3998,it depends 
3999,i mean reasonable comforts  of course 
4000,i shouldn t like to think that you   he bent nearer  the sentence died unfinished 
4001,margaret s head turned very stupid  and the inside of it seemed to revolve like the beacon in a lighthouse 
4002,he did not kiss her  for the hour was half past twelve  and the car was passing by the stables of buckingham palace 
4003,but the atmosphere was so charged with emotion that people only seemed to exist on her account  and she was surprised that crane did not realise this  and turn round 
4004,idiot though she might be  surely mr  wilcox was more  how should one put it   more psychological than usual 
4005,always a good judge of character for business purposes  he seemed this afternoon to enlarge his field  and to note qualities outside neatness  obedience  and decision 
4006,i want to go over the whole house  she announced when they arrived 
4007,as soon as i get back to swanage  which will be to morrow afternoon  i ll talk it over once more with helen and tibby  and wire you yes or no 
4008,right 
4009,the dining room 
4010,and they began their survey 
4011,the dining room was big  but over furnished 
4012,chelsea would have moaned aloud 
4013,mr  wilcox had eschewed those decorative schemes that wince  and relent  and refrain  and achieve beauty by sacrificing comfort and pluck 
4014,after so much self colour and self denial  margaret viewed with relief the sumptuous dado  the frieze  the gilded wall paper  amid whose foliage parrots sang 
4015,it would never do with her own furniture  but those heavy chairs  that immense sideboard loaded with presentation plate  stood up against its pressure like men 
4016,the room suggested men  and margaret  keen to derive the modern capitalist from the warriors and hunters of the past  saw it as an ancient guest hall  where the lord sat at meat among his thanes 
4017,even the bible  the dutch bible that charles had brought back from the boer war  fell into position 
4018,such a room admitted loot 
4019,now the entrance hall 
4020,the entrance hall was paved 
4021,here we fellows smoke 
4022,we fellows smoked in chairs of maroon leather 
4023,it was as if a motor car had spawned 
4024,oh  jolly  said margaret  sinking into one of them 
4025,you do like it 
4026,he said  fixing his eyes on her upturned face  and surely betraying an almost intimate note 
4027,it s all rubbish not making oneself comfortable 
4028,isn t it 
4029,ye  es 
4030,semi rubbish 
4031,are those cruikshanks 
4032,gillrays 
4033,shall we go on upstairs 
4034,does all this furniture come from howards end 
4035,the howards end furniture has all gone to oniton 
4036,does  however  i m concerned with the house  not the furniture 
4037,how big is this smoking room 
4038,thirty by fifteen 
4039,no  wait a minute 
4040,fifteen and a half 
4041,ah  well 
4042,mr  wilcox  aren t you ever amused at the solemnity with which we middle classes approach the subject of houses 
4043,they proceeded to the drawing room 
4044,chelsea managed better here 
4045,it was sallow and ineffective 
4046,one could visualise the ladies withdrawing to it  while their lords discussed life s realities below  to the accompaniment of cigars 
4047,had mrs  wilcox s drawing room at howards end looked thus 
4048,just as this thought entered margaret s brain  mr  wilcox did ask her to be his wife  and the knowledge that she had been right so overcame her that she nearly fainted 
4049,but the proposal was not to rank among the world s great love scenes 
4050,miss schlegel   his voice was firm   i have had you up on false pretences 
4051,i want to speak about a much more serious matter than a house 
4052,margaret almost answered  i know  
4053,could you be induced to share my  is it probable  
4054,oh  mr  wilcox  she interrupted  taking hold of the piano and averting her eyes 
4055,i see  i see 
4056,i will write to you afterwards if i may 
4057,he began to stammer 
4058,miss schlegel  margaret you don t understand 
4059,oh yes 
4060,indeed  yes  said margaret 
4061,i am asking you to be my wife 
4062,so deep already was her sympathy  that when he said  i am asking you to be my wife  she made herself give a little start 
4063,she must show surprise if he expected it 
4064,an immense joy came over her 
4065,it was indescribable 
4066,it had nothing to do with humanity  and most resembled the all pervading happiness of fine weather 
4067,fine weather is due to the sun  but margaret could think of no central radiance here 
4068,she stood in his drawing room happy  and longing to give happiness 
4069,on leaving him she realised that the central radiance had been love 
4070,you aren t offended  miss schlegel 
4071,how could i be offended 
4072,there was a moment s pause 
4073,he was anxious to get rid of her  and she knew it 
4074,she had too much intuition to look at him as he struggled for possessions that money cannot buy 
4075,he desired comradeship and affection  but he feared them  and she  who had taught herself only to desire  and could have clothed the struggle with beauty  held back  and hesitated with him 
4076,good bye  she continued 
4077,you will have a letter from me  i am going back to swanage to morrow 
4078,thank you 
4079,good bye  and it s you i thank 
4080,i may order the motor round  mayn t i 
4081,that would be most kind 
4082,i wish i had written 
4083,ought i to have written 
4084,not at all 
4085,there s just one question  
4086,she shook her head 
4087,he looked a little bewildered as they parted 
4088,they parted without shaking hands  she had kept the interview  for his sake  in tints of the quietest grey 
4089,she thrilled with happiness ere she reached her house 
4090,others had loved her in the past  if one apply to their brief desires so grave a word  but the others had been ninnies   young men who had nothing to do  old men who could find nobody better 
4091,and she had often loved  too  but only so far as the facts of sex demanded  mere yearnings for the masculine sex to be dismissed for what they were worth  with a sigh 
4092,never before had her personality been touched 
4093,she was not young or very rich  and it amazed her that a man of any standing should take her seriously 
4094,as she sat  trying to do accounts in her empty house  amidst beautiful pictures and noble books  waves of emotion broke  as if a tide of passion was flowing through the night air 
4095,she shook her head  tried to concentrate her attention  and failed 
4096,in vain did she repeat  but i ve been through this sort of thing before 
4097,she had never been through it  the big machinery  as opposed to the little  had been set in motion  and the idea that mr  wilcox loved  obsessed her before she came to love him in return 
4098,she would come to no decision yet 
4099,oh  sir  this is so sudden   that prudish phrase exactly expressed her when her time came 
4100,premonitions are not preparation 
4101,she must examine more closely her own nature and his  she must talk it over judicially with helen 
4102,it had been a strange love scene  the central radiance unacknowledged from first to last  she  in his place  would have said ich liebe dich  but perhaps it was not his habit to open the heart  he might have done it if she had pressed him  as a matter of duty  perhaps  england expects every man to open his heart once  but the effort would have jarred him  and never  if she could avoid it  should he lose those defences that he had chosen to raise against the world 
4103,he must never be bothered with emotional talk  or with a display of sympathy 
4104,he was an elderly man now  and it would be futile and impudent to correct him 
4105,mrs  wilcox strayed in and out  ever a welcome ghost  surveying the scene  thought margaret  without one hint of bitterness 
4106,if one wanted to show a foreigner england  perhaps the wisest course would be to take him to the final section of the purbeck hills  and stand him on their summit  a few miles to the east of corfe 
4107,then system after system of our island would roll together under his feet 
4108,beneath him is the valley of the frome  and all the wild lands that come tossing down from dorchester  black and gold  to mirror their gorse in the expanses of poole 
4109,the valley of the stour is beyond  unaccountable stream  dirty at blandford  pure at wimborne  the stour  sliding out of fat fields  to marry the avon beneath the tower of christ church  the valley of the avon  invisible  but far to the north the trained eye may see clearbury ring that guards it  and the imagination may leap beyond that on to salisbury plain itself  and beyond the plain to all the glorious downs of central england 
4110,nor is suburbia absent 
4111,bournemouth s ignoble coast cowers to the right  heralding the pine trees that mean  for all their beauty  red houses  and the stock exchange  and extend to the gates of london itself 
4112,so tremendous is the city s trail 
4113,but the cliffs of freshwater it shall never touch  and the island will guard the island s purity till the end of time 
4114,seen from the west the wight is beautiful beyond all laws of beauty 
4115,it is as if a fragment of england floated forward to greet the foreigner  chalk of our chalk  turf of our turf  epitome of what will follow 
4116,and behind the fragment lies southampton  hostess to the nations  and portsmouth  a latent fire  and all around it  with double and treble collision of tides  swirls the sea 
4117,how many villages appear in this view 
4118,how many castles 
4119,how many churches  vanished or triumphant 
4120,how many ships  railways  and roads 
4121,what incredible variety of men working beneath that lucent sky to what final end 
4122,the reason fails  like a wave on the swanage beach  the imagination swells  spreads  and deepens  until it becomes geographic and encircles england 
4123,so frieda mosebach  now frau architect liesecke  and mother to her husband s baby  was brought up to these heights to be impressed  and  after a prolonged gaze  she said that the hills were more swelling here than in pomerania  which was true  but did not seem to mrs  munt apposite 
4124,poole harbour was dry  which led her to praise the absence of muddy foreshore at friedrich wilhelms bad  rugen  where beech trees hang over the tideless baltic  and cows may contemplate the brine 
4125,rather unhealthy mrs  munt thought this would be  water being safer when it moved about 
4126,and your english lakes  vindermere  grasmere they  then  unhealthy 
4127,no  frau liesecke  but that is because they are fresh water  and different 
4128,salt water ought to have tides  and go up and down a great deal  or else it smells 
4129,look  for instance  at an aquarium 
4130,an aquarium 
4131,oh  meesis munt  you mean to tell me that fresh aquariums stink less than salt 
4132,why  then victor  my brother in law  collected many tadpoles   you are not to say stink  interrupted helen  at least  you may say it  but you must pretend you are being funny while you say it 
4133,then smell 
4134,and the mud of your pool down there  does it not smell  or may i say stink  ha  ha 
4135,there always has been mud in poole harbour  said mrs  munt  with a slight frown 
4136,the rivers bring it down  and a most valuable oyster fishery depends upon it 
4137,yes  that is so  conceded frieda  and another international incident was closed 
4138,bournemouth is  resumed their hostess  quoting a local rhyme to which she was much attached   bournemouth is  poole was  and swanage is to be the most important town of all and biggest of the three 
4139,now  frau liesecke  i have shown you bournemouth  and i have shown you poole  so let us walk backward a little  and look down again at swanage 
4140,aunt juley  wouldn t that be meg s train 
4141,a tiny puff of smoke had been circling the harbour  and now was bearing southwards towards them over the black and the gold 
4142,oh  dearest margaret  i do hope she won t be overtired 
4143,oh  i do wonder  i do wonder whether she s taken the house 
4144,i hope she hasn t been hasty 
4145,so do i  oh  so do i 
4146,will it be as beautiful as wickham place 
4147,frieda asked 
4148,i should think it would 
4149,trust mr  wilcox for doing himself proud 
4150,all those ducie street houses are beautiful in their modern way  and i can t think why he doesn t keep on with it 
4151,but it s really for evie that he went there  and now that evie s going to be married  
4152,you ve never seen miss wilcox  frieda 
4153,how absurdly matrimonial you are 
4154,but sister to that paul 
4155,yes 
4156,and to that charles  said mrs  munt with feeling 
4157,oh  helen  helen  what a time that was 
4158,helen laughed 
4159,meg and i haven t got such tender hearts 
4160,if there s a chance of a cheap house  we go for it 
4161,now look  frau liesecke  at my niece s train 
4162,you see  it is coming towards us  coming  coming  and  when it gets to corfe  it will actually go through the downs  on which we are standing  so that  if we walk over  as i suggested  and look down on swanage  we shall see it coming on the other side 
4163,shall we 
4164,frieda assented  and in a few minutes they had crossed the ridge and exchanged the greater view for the lesser 
4165,rather a dull valley lay below  backed by the slope of the coastward downs 
4166,they were looking across the isle of purbeck and on to swanage  soon to be the most important town of all  and ugliest of the three 
4167,margaret s train reappeared as promised  and was greeted with approval by her aunt 
4168,it came to a standstill in the middle distance  and there it had been planned that tibby should meet her  and drive her  and a tea basket  up to join them 
4169,you see  continued helen to her cousin  the wilcoxes collect houses as your victor collects tadpoles 
4170,they have  one  ducie street  two  howards end  where my great rumpus was  three  a country seat in shropshire  four  charles has a house in hilton  and five  another near epsom  and six  evie will have a house when she marries  and probably a pied a terre in the country  which makes seven 
4171,oh yes  and paul a hut in africa makes eight 
4172,i wish we could get howards end 
4173,that was something like a dear little house 
4174,didn t you think so  aunt juley 
4175,i had too much to do  dear  to look at it  said mrs  munt  with a gracious dignity 
4176,i had everything to settle and explain  and charles wilcox to keep in his place besides 
4177,it isn t likely i should remember much 
4178,i just remember having lunch in your bedroom 
