,sent_raw
4267,"But it wasn t only this in Mr. Wilcox s case, I gather now."
4268,Then you love him?
4269,Margaret considered.
4270,"It is wonderful knowing that a real man cares for you, she said."
4271,The mere fact of that grows more tremendous.
4272,"Remember, I ve known and liked him steadily for nearly three years."
4273,But loved him?
4274,Margaret peered into her past.
4275,"It is pleasant to analyse feelings while they are still only feelings, and unembodied in the social fabric."
4276,"With her arm round Helen, and her eyes shifting over the view, as if this country or that could reveal the secret of her own heart, she meditated honestly, and said, No."
4277,But you will?
4278,"Yes, said Margaret, of that I m pretty sure."
4279,"Indeed, I began the moment he spoke to me."
4280,And have settled to marry him?
4281,"I had, but am wanting a long talk about it now."
4282,"What is it against him, Helen?"
4283,You must try and say.
4284,"Helen, in her turn, looked outwards."
4285,"It is ever since Paul, she said finally."
4286,But what has Mr. Wilcox to do with Paul?
4287,"But he was there, they were all there that morning when I came down to breakfast, and saw that Paul was frightened--the man who loved me frightened and all his paraphernalia fallen, so that I knew it was impossible, because personal relations are the important thing for ever and ever, and not this outer life of telegrams and anger."
4288,"She poured the sentence forth in one breath, but her sister understood it, because it touched on thoughts that were familiar between them."
4289,That s foolish.
4290,"In the first place, I disagree about the outer life."
4291,"Well, we ve often argued that."
4292,The real point is that there is the widest gulf between my love-making and yours.
4293,Yours was romance; mine will be prose.
4294,"I m not running it down--a very good kind of prose, but well considered, well thought out. For instance, I know all Mr. Wilcox s faults. He s afraid of emotion. He cares too much about success, too little about the past. His sympathy lacks poetry, and so isn t sympathy really. I d even say --she looked at the shining lagoons-- that, spiritually, he s not as honest as I am."
4295,Doesn t that satisfy you?
4296,"No, it doesn t, said Helen."
4297,It makes me feel worse and worse.
4298,You must be mad.
4299,Margaret made a movement of irritation.
4300,"I don t intend him, or any man or any woman, to be all my life--good heavens, no!"
4301,"There are heaps of things in me that he doesn t, and shall never, understand."
4302,"Thus she spoke before the wedding ceremony and the physical union, before the astonishing glass shade had fallen that interposes between married couples and the world."
4303,She was to keep her independence more than do most women as yet.
4304,"Marriage was to alter her fortunes rather than her character, and she was not far wrong in boasting that she understood her future husband."
4305,Yet he did alter her character--a little.
4306,"There was an unforeseen surprise, a cessation of the winds and odours of life, a social pressure that would have her think conjugally."
4307,"So with him, she continued."
4308,"There are heaps of things in him--more especially things that he does that will always be hidden from me. He has all those public qualities which you so despise and which enable all this-- She waved her hand at the landscape, which confirmed anything."
4309,"If Wilcoxes hadn t worked and died in England for thousands of years, you and I couldn t sit here without having our throats cut."
4310,"There would be no trains, no ships to carry us literary people about in, no fields even."
4311,Just savagery.
4312,No--perhaps not even that. Without their spirit life might never have moved out of protoplasm. More and more do I refuse to draw my income and sneer at those who guarantee it. There are times when it seems to me--
4313,"And to me, and to all women."
4314,So one kissed Paul.
4315,"That s brutal, said Margaret."
4316,Mine is an absolutely different case.
4317,I ve thought things out.
4318,It makes no difference thinking things out.
4319,They come to the same.
4320,Rubbish!
4321,"There was a long silence, during which the tide returned into Poole Harbour."
4322,"One would lose something, murmured Helen, apparently to herself."
4323,The water crept over the mud-flats towards the gorse and the blackened heather.
4324,"Branksea Island lost its immense foreshores, and became a sombre episode of trees."
4325,"Frome was forced inward towards Dorchester, Stour against Wimborne, Avon towards Salisbury, and over the immense displacement the sun presided, leading it to triumph ere he sank to rest."
4326,"England was alive, throbbing through all her estuaries, crying for joy through the mouths of all her gulls, and the north wind, with contrary motion, blew stronger against her rising seas."
4327,What did it mean?
4328,"For what end are her fair complexities, her changes of soil, her sinuous coast?"
4329,"Does she belong to those who have moulded her and made her feared by other lands, or to those who have added nothing to her power, but have somehow seen her, seen the whole island at once, lying as a jewel in a silver sea, sailing as a ship of souls, with all the brave world s fleet accompanying her towards eternity?"
4330,"Margaret had often wondered at the disturbance that takes place in the world s waters, when Love, who seems so tiny a pebble, slips in."
4331,Whom does Love concern beyond the beloved and the lover?
4332,Yet his impact deluges a hundred shores.
4333,"No doubt the disturbance is really the spirit of the generations, welcoming the new generation, and chafing against the ultimate Fate, who holds all the seas in the palm of her hand."
4334,But Love cannot understand this.
4335,"He cannot comprehend another s infinity; he is conscious only of his own--flying sunbeam, falling rose, pebble that asks for one quiet plunge below the fretting interplay of space and time. He knows that he will survive at the end of things, and be gathered by Fate as a jewel from the slime, and be handed with admiration round the assembly of the gods. Men did produce this they will say, and, saying, they will give men immortality. But meanwhile--what agitations meanwhile!"
4336,"The foundations of Property and Propriety are laid bare, twin rocks; Family Pride flounders to the surface, puffing and blowing and refusing to be comforted; Theology, vaguely ascetic, gets up a nasty ground swell."
4337,Then the lawyers are aroused--cold brood--and creep out of their holes.
4338,"They do what they can; they tidy up Property and Propriety, reassure Theology and Family Pride."
4339,"Half-guineas are poured on the troubled waters, the lawyers creep back, and, if all has gone well, Love joins one man and woman together in Matrimony."
4340,"Margaret had expected the disturbance, and was not irritated by it."
4341,"For a sensitive woman she had steady nerves, and could bear with the incongruous and the grotesque; and, besides, there was nothing excessive about her love-affair."
4342,"Good-humour was the dominant note of her relations with Mr. Wilcox, or, as I must now call him, Henry."
4343,"Henry did not encourage romance, and she was no girl to fidget for it."
4344,"An acquaintance had become a lover, might become a husband, but would retain all that she had noted in the acquaintance; and love must confirm an old relation rather than reveal a new one."
4345,In this spirit she promised to marry him.
4346,He was in Swanage on the morrow bearing the engagement ring.
4347,They greeted one another with a hearty cordiality that impressed Aunt Juley.
4348,"Henry dined at The Bays, but had engaged a bedroom in the principal hotel; he was one of those men who know the principal hotel by instinct."
4349,After dinner he asked Margaret if she wouldn t care for a turn on the Parade.
4350,"She accepted, and could not repress a little tremor; it would be her first real love scene."
4351,But as she put on her hat she burst out laughing.
4352,"Love was so unlike the article served up in books; the joy, though genuine was different; the mystery an unexpected mystery."
4353,"For one thing, Mr. Wilcox still seemed a stranger."
4354,For a time they talked about the ring; then she said: Do you remember the Embankment at Chelsea?
4355,It can t be ten days ago.
4356,"Yes, he said, laughing."
4357,And you and your sister were head and ears deep in some Quixotic scheme.
4358,Ah well!
4359,"I little thought then, certainly."
4360,Did you?
4361,I don t know about that; I shouldn t like to say.
4362,"Why, was it earlier?"
4363,she cried.
4364,Did you think of me this way earlier!
4365,"How extraordinarily interesting, Henry!"
4366,Tell me.
4367,But Henry had no intention of telling.
4368,"Perhaps he could not have told, for his mental states became obscure as soon as he had passed through them."
4369,"He misliked the very word interesting, connoting it with wasted energy and even with morbidity."
4370,Hard facts were enough for him.
4371,"I didn t think of it, she pursued."
4372,"No; when you spoke to me in the drawing-room, that was practically the first."
4373,It was all so different from what it s supposed to be.
4374,"On the stage, or in books, a proposal is--how shall I put it?--a full-blown affair, a kind of bouquet; it loses its literal meaning."
4375,But in life a proposal really is a proposal--
4376,By the way--
4377,"--a suggestion, a seed, she concluded; and the thought flew away into darkness."
4378,"I was thinking, if you didn t mind, that we ought to spend this evening in a business talk; there will be so much to settle."
4379,I think so too.
4380,"Tell me, in the first place, how did you get on with Tibby?"
4381,With your brother?
4382,"Yes, during cigarettes."
4383,"Oh, very well."
4384,"I am so glad, she answered, a little surprised."
4385,What did you talk about?
4386,"Me, presumably."
4387,About Greece too.
4388,"Greece was a very good card, Henry."
4389,"Tibby s only a boy still, and one has to pick and choose subjects a little."
4390,Well done.
4391,I was telling him I have shares in a currant-farm near Calamata.
4392,What a delightful thing to have shares in!
4393,Can t we go there for our honeymoon?
4394,What to do?
4395,To eat the currants.
4396,And isn t there marvellous scenery?
4397,"Moderately, but it s not the kind of place one could possibly go to with a lady."
4398,Why not?
4399,No hotels.
4400,Some ladies do without hotels.
4401,"Are you aware that Helen and I have walked alone over the Apennines, with our luggage on our backs?"
4402,"I wasn t aware, and, if I can manage it, you will never do such a thing again."
4403,"She said more gravely: You haven t found time for a talk with Helen yet, I suppose?"
4404,"Do, before you go."
4405,I am so anxious you two should be friends.
4406,"Your sister and I have always hit it off, he said negligently."
4407,But we re drifting away from our business.
4408,Let me begin at the beginning.
4409,You know that Evie is going to marry Percy Cahill.
4410,Dolly s uncle.
4411,Exactly.
4412,The girl s madly in love with him.
4413,"A very good sort of fellow, but he demands--and rightly--a suitable provision with her."
4414,"And in the second place you will naturally understand, there is Charles."
4415,"Before leaving town, I wrote Charles a very careful letter."
4416,"You see, he has an increasing family and increasing expenses, and the I. and W. A. is nothing particular just now, though capable of development."
4417,"Poor fellow! murmured Margaret, looking out to sea, and not understanding."
4418,"Charles being the elder son, some day Charles will have Howards End; but I am anxious, in my own happiness, not to be unjust to others."
4419,"Of course not, she began, and then gave a little cry."
4420,you mean money.
4421,How stupid I am!
4422,Of course not!
4423,"Oddly enough, he winced a little at the word."
4424,"Yes, Money, since you put it so frankly."
4425,"I am determined to be just to all--just to you, just to them."
4426,I am determined that my children shall have me.
4427,"Be generous to them, she said sharply."
4428,Bother justice!
4429,I am determined--and have already written to Charles to that effect--
4430,But how much have you got?
4431,What?
4432,How much have you a year?
4433,I ve six hundred.
4434,My income?
4435,Yes.
4436,"We must begin with how much you have, before we can settle how much you can give Charles."
4437,"Justice, and even generosity, depend on that."
4438,"I must say you re a downright young woman, he observed, patting her arm and laughing a little."
4439,What a question to spring on a fellow!
4440,Don t you know your income?
4441,Or don t you want to tell it me?
4442,That s all right --now she patted him-- don t tell me. I don t want to know.
4443,I can do the sum just as well by proportion.
4444,Divide your income into ten parts.
4445,"How many parts would you give to Evie, how many to Charles, how many to Paul?"
4446,"The fact is, my dear, I hadn t any intention of bothering you with details."
4447,"I only wanted to let you know that--well, that something must be done for the others, and you ve understood me perfectly, so let s pass on to the next point."
4448,"Yes, we ve settled that, said Margaret, undisturbed by his strategic blunderings."
4449,"Go ahead; give away all you can, bearing in mind that I ve a clear six hundred."
4450,What a mercy it is to have all this money about one.
4451,"We ve none too much, I assure you; you re marrying a poor man."
4452,"Helen wouldn t agree with me here, she continued."
4453,"Helen daren t slang the rich, being rich herself, but she would like to."
4454,"There s an odd notion, that I haven t yet got hold of, running about at the back of her brain, that poverty is somehow real."
4455,"She dislikes all organisation, and probably confuses wealth with the technique of wealth."
4456,Sovereigns in a stocking wouldn t bother her; cheques do.
4457,Helen is too relentless.
4458,One can t deal in her high-handed manner with the world.
4459,"There s this other point, and then I must go back to my hotel and write some letters."
4460,What s to be done now about the house in Ducie Street?
4461,"Keep it on--at least, it depends."
4462,When do you want to marry me?
4463,"She raised her voice, as too often, and some youths, who were also taking the evening air, overheard her."
4464,"Getting a bit hot, eh?"
4465,said one.
4466,"Mr. Wilcox turned on them, and said sharply, I say!"
4467,There was silence.
4468,Take care I don t report you to the police.
4469,"They moved away quietly enough, but were only biding their time, and the rest of the conversation was punctuated by peals of ungovernable laughter."
4470,"Lowering his voice and infusing a hint of reproof into it, he said: Evie will probably be married in September."
4471,We could scarcely think of anything before then.
4472,"The earlier the nicer, Henry."
4473,"Females are not supposed to say such things, but the earlier the nicer."
4474,How about September for us too?
4475,"he asked, rather dryly."
4476,Right.
4477,Shall we go into Ducie Street ourselves in September?
4478,Or shall we try to bounce Helen and Tibby into it?
4479,That s rather an idea.
4480,"They are so unbusinesslike, we could make them do anything by judicious management."
4481,Look here--yes.
4482,We ll do that.
4483,And we ourselves could live at Howards End or Shropshire.
4484,He blew out his cheeks.
4485,Heavens! how you women do fly round!
4486,My head s in a whirl.
4487,"Point by point, Margaret."
4488,Howards End s impossible.
4489,I let it to Hamar Bryce on a three years agreement last March.
4490,Don t you remember?
4491,Oniton.
4492,"Well, that is much, much too far away to rely on entirely."
4493,"You will be able to be down there entertaining a certain amount, but we must have a house within easy reach of Town."
4494,Only Ducie Street has huge drawbacks.
4495,There s a mews behind.
4496,Margaret could not help laughing.
4497,It was the first she had heard of the mews behind Ducie Street.
4498,"When she was a possible tenant it had suppressed itself, not consciously, but automatically."
4499,"The breezy Wilcox manner, though genuine, lacked the clearness of vision that is imperative for truth."
4500,"When Henry lived in Ducie Street he remembered the mews; when he tried to let he forgot it; and if any one had remarked that the mews must be either there or not, he would have felt annoyed, and afterwards have found some opportunity of stigmatising the speaker as academic."
4501,"So does my grocer stigmatise me when I complain of the quality of his sultanas, and he answers in one breath that they are the best sultanas, and how can I expect the best sultanas at that price?"
4502,"It is a flaw inherent in the business mind, and Margaret may do well to be tender to it, considering all that the business mind has done for England."
4503,"Yes, in summer especially, the mews is a serious nuisance."
4504,"The smoking-room, too, is an abominable little den."
4505,The house opposite has been taken by operatic people.
4506,"Ducie Street s going down, it s my private opinion."
4507,How sad!
4508,It s only a few years since they built those pretty houses.
4509,Shows things are moving.
4510,Good for trade.
4511,I hate this continual flux of London.
4512,"It is an epitome of us at our worst--eternal formlessness; all the qualities, good, bad, and indifferent, streaming away--streaming, streaming for ever."
4513,That s why I dread it so.
4514,"I mistrust rivers, even in scenery."
4515,"Now, the sea--"
4516,"High tide, yes."
4517,Hoy toid --from the promenading youths.
4518,"And these are the men to whom we give the vote, observed Mr. Wilcox, omitting to add that they were also the men to whom he gave work as clerks--work that scarcely encouraged them to grow into other men."
4519,"However, they have their own lives and interests."
4520,Let s get on.
4521,"He turned as he spoke, and prepared to see her back to The Bays."
4522,The business was over.
4523,"His hotel was in the opposite direction, and if he accompanied her his letters would be late for the post."
4524,"She implored him not to come, but he was obdurate."
4525,"A nice beginning, if your aunt saw you slip in alone!"
4526,But I always do go about alone.
4527,"Considering I ve walked over the Apennines, it s common sense."
4528,You will make me so angry.
4529,I don t the least take it as a compliment.
4530,"He laughed, and lit a cigar."
4531,"It isn t meant as a compliment, my dear."
4532,I just won t have you going about in the dark.
4533,Such people about too!
4534,It s dangerous.
4535,Can t I look after myself?
4536,I do wish--
4537,"Come along, Margaret; no wheedling."
4538,"A younger woman might have resented his masterly ways, but Margaret had too firm a grip of life to make a fuss."
4539,"She was, in her own way, as masterly."
4540,"If he was a fortress she was a mountain peak, whom all might tread, but whom the snows made nightly virginal."
4541,"Disdaining the heroic outfit, excitable in her methods, garrulous, episodical, shrill, she misled her lover much as she had misled her aunt."
4542,He mistook her fertility for Weakness.
4543,"He supposed her as clever as they make them, but no more, not realising that she was penetrating to the depths of his soul, and approving of what she found there."
4544,"And if insight were sufficient, if the inner life were the whole of life, their happiness had been assured."
4545,They walked ahead briskly.
4546,"The parade and the road after it were well lighted, but it was darker in Aunt Juley s garden."
4547,"As they were going up by the side-paths, through some rhododendrons, Mr. Wilcox, who was in front, said Margaret rather huskily, turned, dropped his cigar, and took her in his arms."
4548,"She was startled, and nearly screamed, but recovered herself at once, and kissed with genuine love the lips that were pressed against her own."
4549,"It was their first kiss, and when it was over he saw her safely to the door and rang the bell for her but disappeared into the night before the maid answered it."
4550,"On looking back, the incident displeased her."
4551,It was so isolated.
4552,"Nothing in their previous conversation had heralded it, and, worse still, no tenderness had ensued."
4553,"If a man cannot lead up to passion he can at all events lead down from it, and she had hoped, after her complaisance, for some interchange of gentle words."
4554,"But he had hurried away as if ashamed, and for an instant she was reminded of Helen and Paul."
4555,Charles had just been scolding his Dolly.
4556,"She deserved the scolding, and had bent before it, but her head, though bloody was unsubdued and her chirrupings began to mingle with his retreating thunder."
4557,You ve waked the baby.
4558,I knew you would.
4559,"(Rum-ti-foo, Rackety-tackety-Tompkin!)"
4560,"I m not responsible for what Uncle Percy does, nor for anybody else or anything, so there!"
4561,Who asked him while I was away?
4562,Who asked my sister down to meet him?
4563,Who sent them out in the motor day after day?
4564,"Charles, that reminds me of some poem."
4565,Does it indeed?
4566,We shall all be dancing to a very different music presently.
4567,Miss Schlegel has fairly got us on toast.
4568,"I could simply scratch that woman s eyes out, and to say it s my fault is most unfair."
4569,"It s your fault, and five months ago you admitted it."
4570,I didn t.
4571,You did.
4572,"Tootle, tootle, playing on the pootle! exclaimed Dolly, suddenly devoting herself to the child."
4573,"It s all very well to turn the conversation, but father would never have dreamt of marrying as long as Evie was there to make him comfortable."
4574,But you must needs start match-making.
4575,"Besides, Cahill s too old."
4576,"Of course, if you re going to be rude to Uncle Percy."
4577,"Miss Schlegel always meant to get hold of Howards End, and, thanks to you, she s got it."
4578,I call the way you twist things round and make them hang together most unfair.
4579,You couldn t have been nastier if you d caught me flirting.
4580,"Could he, diddums?"
4581,"We re in a bad hole, and must make the best of it."
4582,I shall answer the pater s letter civilly.
4583,He s evidently anxious to do the decent thing.
4584,But I do not intend to forget these Schlegels in a hurry.
4585,"As long as they re on their best behaviour--Dolly, are you listening?--we ll behave, too."
4586,"But if I find them giving themselves airs or monopolising my father, or at all ill-treating him, or worrying him with their artistic beastliness, I intend to put my foot down, yes, firmly."
4587,Taking my mother s place!
4588,Heaven knows what poor old Paul will say when the news reaches him.
4589,The interlude closes.
4590,It has taken place in Charles s garden at Hilton.
4591,"He and Dolly are sitting in deckchairs, and their motor is regarding them placidly from its garage across the lawn."
4592,A short-frocked edition of Charles also regards them placidly; a perambulator edition is squeaking; a third edition is expected shortly.
4593,"Nature is turning out Wilcoxes in this peaceful abode, so that they may inherit the earth."
4594,Margaret greeted her lord with peculiar tenderness on the morrow.
4595,"Mature as he was, she might yet be able to help him to the building of the rainbow bridge that should connect the prose in us with the passion."
4596,"Without it we are meaningless fragments, half monks, half beasts, unconnected arches that have never joined into a man."
4597,"With it love is born, and alights on the highest curve, glowing against the grey, sober against the fire."
4598,Happy the man who sees from either aspect the glory of these outspread wings.
4599,"The roads of his soul lie clear, and he and his friends shall find easy-going."
4600,It was hard-going in the roads of Mr. Wilcox s soul.
4601,From boyhood he had neglected them.
4602,I am not a fellow who bothers about my own inside.
4603,"Outwardly he was cheerful, reliable, and brave; but within, all had reverted to chaos, ruled, so far as it was ruled at all, by an incomplete asceticism."
4604,"Whether as boy, husband, or widower, he had always the sneaking belief that bodily passion is bad, a belief that is desirable only when held passionately."
4605,Religion had confirmed him.
4606,The words that were read aloud on Sunday to him and to other respectable men were the words that had once kindled the souls of St. Catherine and St. Francis into a white-hot hatred of the carnal.
4607,"He could not be as the saints and love the Infinite with a seraphic ardour, but he could be a little ashamed of loving a wife."
4608,"Amabat, amare timebat."
4609,And it was here that Margaret hoped to help him.
4610,It did not seem so difficult.
4611,She need trouble him with no gift of her own.
4612,"She would only point out the salvation that was latent in his own soul, and in the soul of every man."
4613,Only connect!
4614,That was the whole of her sermon.
4615,"Only connect the prose and the passion, and both will be exalted, and human love will be seen at its height."
4616,Live in fragments no longer.
4617,"Only connect and the beast and the monk, robbed of the isolation that is life to either, will die."
4618,Nor was the message difficult to give.
4619,It need not take the form of a good talking.
4620,By quiet indications the bridge would be built and span their lives with beauty.
4621,But she failed.
4622,"For there was one quality in Henry for which she was never prepared, however much she reminded herself of it: his obtuseness."
4623,"He simply did not notice things, and there was no more to be said."
4624,"He never noticed that Helen and Frieda were hostile, or that Tibby was not interested in currant plantations; he never noticed the lights and shades that exist in the greyest conversation, the finger-posts, the milestones, the collisions, the illimitable views."
4625,Once--on another occasion--she scolded him about it.
4626,"He was puzzled, but replied with a laugh: My motto is Concentrate."
4627,I ve no intention of frittering away my strength on that sort of thing.
4628,"It isn t frittering away the strength, she protested."
4629,It s enlarging the space in which you may be strong.
4630,"He answered: You re a clever little woman, but my motto s Concentrate."
4631,And this morning he concentrated with a vengeance.
4632,They met in the rhododendrons of yesterday.
4633,In the daylight the bushes were inconsiderable and the path was bright in the morning sun.
4634,"She was with Helen, who had been ominously quiet since the affair was settled."
4635,"Here we all are! she cried, and took him by one hand, retaining her sister s in the other."
4636,Here we are.
4637,"Good-morning, Helen."
4638,"Helen replied, Good-morning, Mr. Wilcox."
4639,"Henry, she has had such a nice letter from the queer, cross boy."
4640,Do you remember him?
4641,"He had a sad moustache, but the back of his head was young."
4642,I have had a letter too.
4643,Not a nice one--I want to talk it over with you ; for Leonard Bast was nothing to him now that she had given him her word; the triangle of sex was broken for ever.
4644,"Thanks to your hint, he s clearing out of the Porphyrion."
4645,"Not a bad business that Porphyrion, he said absently, as he took his own letter out of his pocket."
4646,"Not a BAD-- she exclaimed, dropping his hand. Surely, on Chelsea Embankment--"
4647,Here s our hostess.
4648,"Good-morning, Mrs. Munt."
4649,Fine rhododendrons.
4650,"Good-morning, Frau Liesecke; we manage to grow flowers in England, don t we?"
4651,Not a BAD business?
4652,My letter s about Howards End.
4653,"Bryce has been ordered abroad, and wants to sublet it--I am far from sure that I shall give him permission."
4654,There was no clause in the agreement.
4655,"In my opinion, subletting is a mistake."
4656,"If he can find me another tenant, whom I consider suitable, I may cancel the agreement."
4657,"Morning, Schlegel."
4658,Don t you think that s better than subletting?
4659,"Helen had dropped her hand now, and he had steered her past the whole party to the seaward side of the house."
4660,"Beneath them was the bourgeois little bay, which must have yearned all through the centuries for just such a watering-place as Swanage to be built on its margin."
4661,"The waves were colourless, and the Bournemouth steamer gave a further touch of insipidity, drawn up against the pier and hooting wildly for excursionists."
4662,When there is a sublet I find that damage--
4663,"Do excuse me, but about the Porphyrion."
4664,"I don t feel easy--might I just bother you, Henry?"
4665,"Her manner was so serious that he stopped, and asked her a little sharply what she wanted."
4666,"You said on Chelsea Embankment, surely, that it was a bad concern, so we advised this clerk to clear out."
4667,"He writes this morning that he s taken our advice, and now you say it s not a bad concern."
4668,"A clerk who clears out of any concern, good or bad, without securing a berth somewhere else first, is a fool, and I ve no pity for him."
4669,He has not done that.
4670,"He s going into a bank in Camden Town, he says."
4671,"The salary s much lower, but he hopes to manage--a branch of Dempster s Bank."
4672,Is that all right?
4673,Dempster!
4674,"Why goodness me, yes."
4675,More right than the Porphyrion?
4676,"Yes, yes, yes; safe as houses--safer."
4677,Very many thanks.
4678,I m sorry--if you sublet--?
4679,"If he sublets, I shan t have the same control."
4680,In theory there should be no more damage done at Howards End; in practice there will be.
4681,Things may be done for which no money can compensate.
4682,"For instance, I shouldn t want that fine wych-elm spoilt."
4683,"It hangs--Margaret, we must go and see the old place some time."
4684,It s pretty in its way.
4685,We ll motor down and have lunch with Charles.
4686,"I should enjoy that, said Margaret bravely."
4687,What about next Wednesday?
4688,Wednesday?
4689,"No, I couldn t well do that."
4690,Aunt Juley expects us to stop here another week at least.
4691,But you can give that up now.
4692,"Er--no, said Margaret, after a moment s thought."
4693,"Oh, that ll be all right."
4694,I ll speak to her.
4695,This visit is a high solemnity.
4696,My aunt counts on it year after year.
4697,"She turns the house upside down for us; she invites our special friends--she scarcely knows Frieda, and we can t leave her on her hands."
4698,"I missed one day, and she would be so hurt if I didn t stay the full ten."
4699,But I ll say a word to her.
4700,Don t you bother.
4701,"Henry, I won t go."
4702,Don t bully me.
4703,"You want to see the house, though?"
4704,"Very much--I ve heard so much about it, one way or the other."
4705,Aren t there pigs teeth in the wych-elm?
4706,PIGS TEETH?
4707,And you chew the bark for toothache.
4708,What a rum notion!
4709,Of course not!
4710,Perhaps I have confused it with some other tree.
4711,"There are still a great number of sacred trees in England, it seems."
4712,"But he left her to intercept Mrs. Munt, whose voice could be heard in the distance; to be intercepted himself by Helen."
4713,"Mr. Wilcox, about the Porphyrion-- she began and went scarlet all over her face."
4714,"It s all right, called Margaret, catching them up."
4715,Dempster s Bank s better.
4716,"But I think you told us the Porphyrion was bad, and would smash before Christmas."
4717,Did I?
4718,"It was still outside the Tariff Ring, and had to take rotten policies."
4719,Lately it came in--safe as houses now.
4720,"In other words, Mr. Bast need never have left it."
4721,"No, the fellow needn t."
4722,--and needn t have started life elsewhere at a greatly reduced salary.
4723,"He only says reduced, corrected Margaret, seeing trouble ahead."
4724,"With a man so poor, every reduction must be great."
4725,I consider it a deplorable misfortune.
4726,"Mr. Wilcox, intent on his business with Mrs. Munt, was going steadily on, but the last remark made him say: What?"
4727,What s that?
4728,Do you mean that I m responsible?
4729,"You re ridiculous, Helen."
4730,"You seem to think-- He looked at his watch. Let me explain the point to you. It is like this. You seem to assume, when a business concern is conducting a delicate negotiation, it ought to keep the public informed stage by stage. The Porphyrion, according to you, was bound to say, I am trying all I can to get into the Tariff Ring. I am not sure that I shall succeed, but it is the only thing that will save me from insolvency, and I am trying. My dear Helen--"
4731,Is that your point?
4732,A man who had little money has less--that s mine.
4733,I am grieved for your clerk.
4734,But it is all in the day s work.
4735,It s part of the battle of life.
4736,"A man who had little money-- she repeated, has less, owing to us."
4737,Under these circumstances I consider the battle of life a happy expression.
4738,"Oh come, come! he protested pleasantly, you re not to blame."
4739,No one s to blame.
4740,Is no one to blame for anything?
4741,"I wouldn t say that, but you re taking it far too seriously."
4742,Who is this fellow?
4743,"We have told you about the fellow twice already, said Helen."
4744,You have even met the fellow.
4745,He is very poor and his wife is an extravagant imbecile.
4746,He is capable of better things.
4747,"We--we, the upper classes--thought we would help him from the height of our superior knowledge--and here s the result!"
4748,He raised his finger.
4749,"Now, a word of advice."
4750,I require no more advice.
4751,A word of advice.
4752,Don t take up that sentimental attitude over the poor.
4753,"See that she doesn t, Margaret."
4754,"The poor are poor, and one s sorry for them, but there it is."
4755,"As civilisation moves forward, the shoe is bound to pinch in places, and it s absurd to pretend that any one is responsible personally."
4756,"Neither you, nor I, nor my informant, nor the man who informed him, nor the directors of the Porphyrion, are to blame for this clerk s loss of salary."
4757,It s just the shoe pinching--no one can help it; and it might easily have been worse.
4758,Helen quivered with indignation.
4759,By all means subscribe to charities--subscribe to them largely--but don t get carried away by absurd schemes of Social Reform.
4760,"I see a good deal behind the scenes, and you can take it from me that there is no Social Question--except for a few journalists who try to get a living out of the phrase. There are just rich and poor, as there always have been and always will be. Point me out a time when men have been equal--"
4761,I didn t say--
4762,Point me out a time when desire for equality has made them happier.
4763,"No, no."
4764,You can t.
4765,There always have been rich and poor.
4766,I m no fatalist.
4767,Heaven forbid!
4768,"But our civilisation is moulded by great impersonal forces (his voice grew complacent; it always did when he eliminated the personal), and there always will be rich and poor."
4769,"You can t deny it (and now it was a respectful voice)-- and you can t deny that, in spite of all, the tendency of civilisation has on the whole been upward."
4770,"Owing to God, I suppose, flashed Helen."
4771,He stared at her.
4772,You grab the dollars.
4773,God does the rest.
4774,It was no good instructing the girl if she was going to talk about God in that neurotic modern way.
4775,"Fraternal to the last, he left her for the quieter company of Mrs. Munt."
4776,"He thought, She rather reminds me of Dolly."
4777,Helen looked out at the sea.
4778,"Don t ever discuss political economy with Henry, advised her sister."
4779,It ll only end in a cry.
4780,"But he must be one of those men who have reconciled science with religion, said Helen slowly."
4781,I don t like those men.
4782,"They are scientific themselves, and talk of the survival of the fittest, and cut down the salaries of their clerks, and stunt the independence of all who may menace their comfort, but yet they believe that somehow good--it is always that sloppy somehow will be the outcome, and that in some mystical way the Mr. Basts of the future will benefit because the Mr. Brits of today are in pain."
4783,He is such a man in theory.
4784,"But oh, Helen, in theory!"
4785,"But oh, Meg, what a theory!"
4786,"Why should you put things so bitterly, dearie?"
4787,"Because I m an old maid, said Helen, biting her lip."
4788,I can t think why I go on like this myself.
4789,She shook off her sister s hand and went into the house.
4790,"Margaret, distressed at the day s beginning, followed the Bournemouth steamer with her eyes."
4791,She saw that Helen s nerves were exasperated by the unlucky Bast business beyond the bounds of politeness.
4792,"There might at any minute be a real explosion, which even Henry would notice."
4793,Henry must be removed.
4794,Margaret! her aunt called.
4795,Magsy!
4796,"It isn t true, surely, what Mr. Wilcox says, that you want to go away early next week?"
4797,"Not want, was Margaret s prompt reply; but there is so much to be settled, and I do want to see the Charles s."
4798,"But going away without taking the Weymouth trip, or even the Lulworth?"
4799,"said Mrs. Munt, coming nearer."
4800,Without going once more up Nine Barrows Down?
4801,I m afraid so.
4802,"Mr. Wilcox rejoined her with, Good!"
4803,I did the breaking of the ice.
4804,A wave of tenderness came over her.
4805,"She put a hand on either shoulder, and looked deeply into the black, bright eyes."
4806,What was behind their competent stare?
4807,"She knew, but was not disquieted."
4808,"Margaret had no intention of letting things slide, and the evening before she left Swanage she gave her sister a thorough scolding."
4809,"She censured her, not for disapproving of the engagement, but for throwing over her disapproval a veil of mystery."
4810,Helen was equally frank.
