,sent_no,sent_raw,nlptown,robertaxml8lang,camembert
2558,2558,"Vous y allez, vous autres?",0.34646791219711304,0.8005516529083252,-0.9763767719268799
2559,2559,"C'est de votre âge, ajouta-t-elle en englobant dans un même regard M. de Châtellerault, son ami, et Bloch.",4.3588539361953735,-1.4632185101509094,-0.7219164371490479
2560,2560,"Moi aussi j'ai été invitée, dit-elle en affectant par plaisanterie d'en tirer vanité.",0.3082733452320099,-1.5782488584518433,-0.9974632859230042
2561,2561,On est même venu 'inviter.,4.327885717153549,1.3632491528987885,-0.9971894025802612
2562,2562,(On: 'était la princesse de Sagan.),4.274073541164398,0.6392792463302612,-0.9972320199012756
2563,2563,"--Je n'ai pas de carte d'invitation, dit Bloch, pensant que Mme de Villeparisis allait lui en offrir une, et que Mme de Sagan serait heureuse de recevoir 'ami d'une femme qu'elle était venue inviter en personne.",1.3435956537723541,1.4990504086017609,0.564270555973053
2564,2564,"La marquise ne répondit rien, et Bloch n'insista pas, car il avait une affaire plus sérieuse à traiter avec elle et pour laquelle il venait de lui demander un rendez-vous pour le surlendemain.",1.4618434607982635,-1.5733221769332886,-0.5276563763618469
2565,2565,"Ayant entendu les deux jeunes gens dire qu'ils avaient donné leur démission du cercle de la rue Royale où on entrait comme dans un moulin, il voulait demander à Mme de Villeparisis de 'y faire recevoir.",1.3328047394752502,-1.6887978911399841,-0.8662258386611938
2566,2566,"--Est-ce que ce n'est pas assez faux chic, assez snob à côté, ces Sagan?",2.456170380115509,-1.7760507464408875,-0.9988588094711304
2567,2567,dit-il d'un air sarcastique.,2.3070187866687775,-1.7346866130828857,-0.9960529208183289
2568,2568,"--Mais pas du tout, 'est ce que nous faisons de mieux dans le genre, répondit M. d'Argencourt qui avait adopté toutes les plaisanteries parisiennes.",1.5304669737815857,1.6808744072914124,-0.9988393187522888
2569,2569,"--Alors, dit Bloch à demi ironiquement, 'est ce qu'on appelle une des _solennités_, des grandes _assises mondaines_ de la saison!",4.583686470985413,1.449684351682663,-0.9977100491523743
2570,2570,Mme de Villeparisis dit gaiement à Mme de Guermantes:,0.268311470746994,1.5910987257957458,-0.6491076350212097
2571,2571,"--Voyons, est-ce une grande solennité mondaine, le bal de Mme de Sagan?",4.407984793186188,1.5112872123718262,-0.9986518621444702
2572,2572,"--Ce n'est pas à moi qu'il faut demander cela, lui répondit ironiquement la duchesse, je ne suis pas encore arrivée à savoir ce que 'était qu'une solennité mondaine.",1.3900131285190582,-1.6748866438865662,-0.9921295642852783
2573,2573,"Du reste, les choses mondaines ne sont pas mon fort.",2.478397846221924,-1.668889045715332,-0.9988733530044556
2574,2574,"--Ah! je croyais le contraire, dit Bloch qui se figurait que Mme de Guermantes avait parlé sincèrement.",0.438321977853775,-1.6261606216430664,-0.8673721551895142
2575,2575,"Il continua, au grand désespoir de M. de Norpois, à lui poser nombre de questions sur les officiers dont le nom revenait le plus souvent à propos de 'affaire Dreyfus; celui-ci déclara qu'à «vue de nez» le colonel du Paty de Clam lui faisait 'effet d'un cerveau un peu fumeux et qui n'avait peut-être pas été très heureusement choisi pour conduire cette chose délicate, qui exige tant de sang-froid et de discernement, une instruction.",3.369204193353653,-1.667690396308899,-0.9959031343460083
2576,2576,"--Je sais que le parti socialiste réclame sa tête à cor et à cri, ainsi que 'élargissement immédiat du prisonnier de 'île du Diable.",4.335050702095032,-1.6159068942070007,-0.9629198908805847
2577,2577,Mais je pense que nous n'en sommes pas encore réduits à passer ainsi sous les fourches caudines de MM.,2.5493139028549194,-1.8890177011489868,-0.9987674355506897
2578,2578,Gérault-Richard et consorts.,3.3234083354473114,0.6898289918899536,-0.952839195728302
2579,2579,"Cette affaire-là, jusqu'ici, 'est la bouteille à 'encre.",4.339889764785767,-1.5651413202285767,-0.999047577381134
2580,2580,Je ne dis pas que d'un côté comme de 'autre il n'y ait à cacher d'assez vilaines turpitudes.,1.4187446236610413,-1.9220699667930603,-0.9987370371818542
2581,2581,"Que même certains protecteurs plus ou moins désintéressés de votre client puissent avoir de bonnes intentions, je ne prétends pas le contraire, mais vous savez que 'enfer en est pavé, ajouta-t-il avec un regard fin.",1.3867069780826569,-1.5571997165679932,-0.914509654045105
2582,2582,"Il est essentiel que le gouvernement donne 'impression qu'il n'est pas aux mains des factions de gauche et qu'il n'a pas à se rendre pieds et poings liés aux sommations de je ne sais quelle armée prétorienne qui, croyez-moi, n'est pas 'armée.",1.2926087975502014,-1.6773356795310974,-0.9943451881408691
2583,2583,"Il va de soi que si un fait nouveau se produisait, une procédure de révision serait entamée.",2.4192167818546295,-1.6320732235908508,0.5641467571258545
2584,2584,La conséquence saute aux yeux.,0.4468607008457184,-1.9116443991661072,-0.998515248298645
2585,2585,"Réclamer cela, 'est enfoncer une porte ouverte.",0.6229886412620544,-1.924961805343628,-0.9987725615501404
2586,2586,Ce jour-là le gouvernement saura parler haut et clair ou il laisserait tomber en quenouille ce qui est sa prérogative essentielle.,4.29864689707756,1.439177393913269,-0.9964903593063354
2587,2587,Les coqs-à-'âne ne suffiront plus.,1.4065747559070587,-1.901760756969452,-0.9968407154083252
2588,2588,Il faudra donner des juges à Dreyfus.,0.35674619674682617,-1.7323830723762512,-0.9969212412834167
2589,2589,"Et ce sera chose facile car, quoique 'on ait pris 'habitude dans notre douce France, où 'on aime à se calomnier soi-même, de croire ou de laisser croire que pour faire entendre les mots de vérité et de justice il est indispensable de traverser la Manche, ce qui n'est bien souvent qu'un moyen détourné de rejoindre la Sprée, il n'y à pas de juges qu'à Berlin.",3.3986268043518066,1.3870669305324554,-0.9985235333442688
2590,2590,"Mais une fois 'action gouvernementale mise en mouvement, le gouvernement saurez-vous 'écouter?",2.3367020785808563,0.5262098908424377,-0.8632897734642029
2591,2591,"Quand il vous conviera à remplir votre devoir civique, saurez-vous 'écouter, vous rangerez-vous autour de lui?",4.2488327622413635,-0.47466936707496643,-0.8173046112060547
2592,2592,à son patriotique appel saurez-vous ne pas rester sourds et répondre: «Présent!»?,4.495074450969696,-1.5213468074798584,-0.8538435697555542
2593,2593,"M. de Norpois posait ces questions à Bloch avec une véhémence qui, tout en intimidant mon camarade, le flattait aussi; car 'Ambassadeur avait 'air de s'adresser en lui à tout un parti, d'interroger Bloch comme s'il avait reçu les confidences de ce parti et pouvait assumer la responsabilité des décisions qui seraient prises.",1.4187316596508026,1.438100516796112,-0.5339679718017578
2594,2594,"«Si vous ne désarmiez pas, continua M. de Norpois sans attendre la réponse collective de Bloch, si, avant même que fût séchée 'encre du décret qui instituerait la procédure de révision, obéissant à je ne sais quel insidieux mot d'ordre vous ne désarmiez pas, mais vous confiniez dans une opposition stérile qui semble pour certains _l'ultima ratio_ de la politique, si vous vous retiriez sous votre tente et brûliez vos vaisseaux, ce serait à votre grand dam. Êtes-vous prisonniers des fauteurs de désordre? Leur avez-vous donné des gages?» Bloch était embarrassé pour répondre.",0.4373447597026825,-1.7047380208969116,-0.9976099729537964
2595,2595,M. de Norpois ne lui en laissa pas le temps.,1.4221023619174957,-1.7874913811683655,-0.924932599067688
2596,2596,"«Si la négative est vraie, comme je veux le croire, et si vous avez un peu de ce qui me semble malheureusement manquer à certains de vos chefs et de vos amis, quelque esprit politique, le jour même où la Chambre criminelle sera saisie, si vous ne vous laissez pas embrigader par les pêcheurs en eau trouble, vous aurez ville gagnée.",1.3401277363300323,-1.8228060007095337,-0.5682442784309387
2597,2597,"Je ne réponds pas que tout 'état-major puisse tirer son épingle du jeu, mais 'est déjà bien beau si une partie tout au moins peut sauver la face sans mettre le feu aux poudres et amener du grabuge.",2.52761971950531,1.6876869201660156,-0.8130412101745605
2598,2598,"Il va de soi d'ailleurs que 'est au gouvernement qu'il appartient de dire le droit et de clore la liste trop longue des crimes impunis, non, certes, en obéissant aux excitations socialistes ni de je ne sais quelle soldatesque, ajouta-t-il, en regardant Bloch dans les yeux et peut-être avec 'instinct qu'ont tous les conservateurs de se ménager des appuis dans le camp adverse.",1.3665038645267487,-1.6892089247703552,-0.972061038017273
2599,2599,"L'action gouvernementale doit s'exercer sans souci des surenchères, d'où qu'elles viennent.",2.375865936279297,1.4649583101272583,-0.9558165073394775
2600,2600,"Le gouvernement n'est, Dieu merci, aux ordres ni du colonel Driant, ni, à 'autre pôle, de M. Clemenceau.",0.5893125534057617,-1.4496744573116302,-0.9884829521179199
2601,2601,Il faut mater les agitateurs de profession et les empêcher de relever la tête.,2.3973447382450104,-1.73396497964859,-0.9978117346763611
2602,2602,"La France dans son immense majorité désire le travail, dans 'ordre!",4.431672036647797,1.6782374382019043,0.507102370262146
2603,2603,Là-dessus ma religion est faite.,2.293260395526886,0.559344470500946,-0.9970639944076538
2604,2604,"Mais il ne faut pas craindre d'éclairer 'opinion; et si quelques moutons, de ceux qu'a si bien connus notre Rabelais, se jetaient à 'eau tête baissée, il conviendrait de leur montrer que cette eau est trouble, qu'elle a été troublée à dessein par une engeance qui n'est pas de chez nous, pour en dissimuler les dessous dangereux.",2.434052497148514,-1.6992843747138977,-0.9904176592826843
2605,2605,"Et il ne doit pas se donner 'air de sortir de sa passivité à son corps défendant quand il exercera le droit qui est essentiellement le sien, j'entends de mettre en mouvement Dame Justice.",1.227671667933464,-1.572125256061554,-0.8761051297187805
2606,2606,Le gouvernement acceptera toutes vos suggestions.,4.462961494922638,1.786264419555664,0.8878424763679504
2607,2607,"S'il est avéré qu'il y ait eu erreur judiciaire, il sera assuré d'une majorité écrasante qui lui permettrait de se donner du champ.",2.3878493309020996,1.7583429217338562,-0.6879798769950867
2608,2608,"--Vous, monsieur, dit Bloch, en se tournant vers M. d'Argencourt à qui on 'avait nommé en même temps que les autres personnes, vous êtes certainement dreyfusard: à 'étranger tout le monde 'est.",0.539562463760376,-1.7326393127441406,-0.9810870289802551
2609,2609,"--C'est une affaire qui ne regarde que les Français entre eux, n'est-ce pas?",0.4514487683773041,-1.5713444948196411,-0.9824199080467224
2610,2610,"répondit M. d'Argencourt avec cette insolence particulière qui consiste à prêter à 'interlocuteur une opinion qu'on sait manifestement qu'il ne partage pas, puisqu'il vient d'en émettre une opposée.",1.3165308237075806,-1.939840316772461,-0.9979508519172668
2611,2611,"Bloch rougit; M. d'Argencourt sourit, en regardant autour de lui, et si ce sourire, pendant qu'il 'adressa aux autres visiteurs, fut malveillant pour Bloch, il se tempéra de cordialité en 'arrêtant finalement sur mon ami afin d'ôter à celui-ci le prétexte de se fâcher des mots qu'il venait d'entendre et qui n'en restaient pas moins cruels.",0.3447238802909851,-1.4489083886146545,-0.8150249719619751
2612,2612,"Mme de Guermantes dit à 'oreille de M. d'Argencourt quelque chose que je n'entendis pas mais qui devait avoir trait à la religion de Bloch, car il passa à ce moment dans la figure de la duchesse cette expression à laquelle la peur qu'on a d'être remarqué par la personne dont on parle donne quelque chose d'hésitant et de faux et où se mêle la gaîté curieuse et malveillante qu'inspire un groupement humain auquel nous nous sentons radicalement étrangers.",1.4139315783977509,-1.730818510055542,-0.9976848363876343
2613,2613,"Pour se rattraper Bloch se tourna vers le duc de Châtellerault: «Vous, monsieur, qui êtes français, vous savez certainement qu'on est dreyfusard à 'étranger, quoiqu'on prétende qu'en France on ne sait jamais ce qui se passe à 'étranger. Du reste je sais qu'on peut causer avec vous, Saint-Loup me 'a dit.» Mais le jeune duc, qui sentait que tout le monde se mettait contre Bloch et qui était lâche comme on 'est souvent dans le monde, usant d'ailleurs d'un esprit précieux et mordant que, par atavisme, il semblait tenir de M. de Charlus: «Excusez-moi, Monsieur, de ne pas discuter de Dreyfus avec vous, mais 'est une affaire dont j'ai pour principe de ne parler qu'entre Japhétiques.» Tout le monde sourit, excepté Bloch, non qu'il n'eût 'habitude de prononcer des phrases ironiques sur ses origines juives, sur son côté qui tenait un peu au Sinaï.",2.273947298526764,-1.488389641046524,-0.7586844563484192
2614,2614,"Mais au lieu d'une de ces phrases, lesquelles sans doute n'étaient pas prêtes, le déclic de la machine intérieure en fit monter une autre à la bouche de Bloch.",1.447699636220932,-1.6353878378868103,-0.980461061000824
2615,2615,Et on ne put recueillir que ceci: «Mais comment avez-vous pu savoir? Qui vous a dit?» comme s'il avait été le fils d'un forçat.,1.2553479075431824,-1.8515214920043945,-0.987108051776886
2616,2616,"D'autre part, étant donné son nom qui ne passe pas précisément pour chrétien, et son visage, son étonnement montrait quelque naïveté.",1.5450295805931091,-1.8795742988586426,-0.9938504695892334
2617,2617,"Ce que lui avait dit M. de Norpois ne 'ayant pas complètement satisfait, il s'approcha de 'archiviste et lui demanda si on ne voyait pas quelquefois, chez Mme de Villeparisis M. du Paty de Clam ou M. Joseph Reinach.",1.421086072921753,-1.4774441719055176,0.6134069561958313
2618,2618,L'archiviste ne répondit rien; il était nationaliste et ne cessait de prêcher à la marquise qu'il y aurait bientôt une guerre sociale et qu'elle devrait être plus prudente dans le choix de ses relations.,0.5131686925888062,-1.7626511454582214,-0.9813405275344849
2619,2619,Il se demanda si Bloch n'était pas un émissaire secret du syndicat venu pour le renseigner et alla immédiatement répéter à Mme de Villeparisis ces questions que Bloch venait de lui poser.,1.293104648590088,-1.4869026243686676,-0.7839906811714172
2620,2620,"Elle jugea qu'il était au moins mal élevé, peut-être dangereux pour la situation de M. de Norpois.",1.5273960828781128,-1.945736050605774,-0.9937304854393005
2621,2621,"Enfin elle voulait donner satisfaction à 'archiviste, la seule personne qui lui inspirât quelque crainte et par lequel elle était endoctrinée, sans grand succès (chaque matin il lui lisait 'article de M. Judet dans le _Petit Journal_).",1.3688736259937286,-1.7005784511566162,-0.9990122318267822
2622,2622,"Elle voulut donc signifier à Bloch qu'il eût à ne pas revenir et elle trouva tout naturellement dans son répertoire mondain la scène par laquelle une grande dame met quelqu'un à la porte de chez elle, scène qui ne comporte nullement le doigt levé et les yeux flambants que 'on se figure.",1.4135664403438568,-1.4059383273124695,-0.7505807280540466
2623,2623,"Comme Bloch s'approchait d'elle pour lui dire au revoir, enfoncée dans son grand fauteuil, elle parut à demi tirée d'une vague somnolence.",1.450541079044342,-1.8466030955314636,-0.9831723570823669
2624,2624,Ses regards noyés n'eurent que la lueur faible et charmante d'une perle.,1.4342563450336456,-1.50103759765625,-0.9982340335845947
2625,2625,"Les adieux de Bloch, déplissant à peine dans la figure de la marquise un languissant sourire, ne lui arrachèrent pas une parole, et elle ne lui tendit pas la main.",1.4917668104171753,-1.7541750073432922,-0.9957395792007446
2626,2626,"Cette scène mit Bloch au comble de 'étonnement, mais comme un cercle de personnes en était témoin alentour, il ne pensa pas qu'elle pût se prolonger sans inconvénient pour lui et, pour forcer la marquise, la main qu'on ne venait pas lui prendre, de lui-même il la tendit.",2.443164676427841,-1.576150357723236,0.7996609210968018
2627,2627,Mme de Villeparisis fut choquée.,0.5029173493385315,-1.7863408923149109,-0.7749860286712646
2628,2628,"Mais sans doute, tout en tenant à donner une satisfaction immédiate à 'archiviste et au clan antidreyfusard, voulait-elle pourtant ménager 'avenir, elle se contenta d'abaisser les paupières et de fermer à demi les yeux.",2.520977735519409,1.4350602328777313,-0.9947121143341064
2629,2629,"--Je crois qu'elle dort, dit Bloch à 'archiviste qui, se sentant soutenu par la marquise, prit un air indigné.",0.4491765797138214,-1.9377185702323914,-0.8775166273117065
2630,2630,"Adieu, madame, cria-t-il.",4.349069148302078,-0.38155144453048706,-0.9986105561256409
2631,2631,"La marquise fit le léger mouvement de lèvres d'une mourante qui voudrait ouvrir la bouche, mais dont le regard ne reconnaît plus.",1.3970176577568054,-1.693156123161316,-0.9709612727165222
2632,2632,"Puis elle se tourna, débordante d'une vie retrouvée, vers le marquis d'Argencourt tandis que Bloch s'éloignait persuadé qu'elle était «ramollie».",2.3178161680698395,-1.388982355594635,-0.6696563363075256
2633,2633,"Plein de curiosité et du dessein d'éclairer un incident si étrange, il revint la voir quelques jours après.",3.345244973897934,-1.5773891806602478,0.8040640354156494
2634,2634,"Elle le reçut très bien parce qu'elle était bonne femme, que 'archiviste n'était pas là, qu'elle tenait à la saynète que Bloch devait faire jouer chez elle, et qu'enfin elle avait fait le jeu de grande dame qu'elle désirait, lequel fut universellement admiré et commenté le soir même dans divers salons, mais d'après une version qui n'avait déjà plus aucun rapport avec la vérité.",2.35562601685524,-1.383880466222763,-0.7292143106460571
2635,2635,"--Vous parliez des _Sept Princesses_, duchesse, vous savez (je n'en suis pas plus fier pour ça) que 'auteur de ce ... comment dirai-je, de ce factum, est un de mes compatriotes, dit M. d'Argencourt avec une ironie mêlée de la satisfaction de connaître mieux que les autres 'auteur d'une oeuvre dont on venait de parler.",4.374592959880829,1.6670860648155212,0.784664511680603
2636,2636,"Oui, il est belge de son état, ajouta-t-il.",1.3256522417068481,0.5409819483757019,0.6940850615501404
2637,2637,"Non, nous ne vous accusons pas d'être pour quoi que ce soit dans les _Sept Princesses._ Heureusement pour vous et pour vos compatriotes, vous ne ressemblez pas à 'auteur de cette ineptie.",0.4824497401714325,-1.8361209034919739,-0.9980894923210144
2638,2638,"Je connais des Belges très aimables, vous, votre Roi qui est un peu timide mais plein d'esprit, mes cousins Ligne et bien d'autres, mais heureusement vous ne parlez pas le même langage que 'auteur des _Sept Princesses._ Du reste, si vous voulez que je vous dise, 'est trop d'en parler parce que surtout ce n'est rien.",2.4290671944618225,1.431043028831482,-0.9948607683181763
2639,2639,Ce sont des gens qui cherchent à avoir 'air obscur et au besoin qui s'arrangent d'être ridicules pour cacher qu'ils n'ont pas d'idées.,2.277153342962265,-1.9052416682243347,-0.9989457726478577
2640,2640,"S'il y avait quelque chose dessous, je vous dirais que je ne crains pas certaines audaces, ajouta-t-elle d'un ton sérieux, du moment qu'il y a de la pensée.",2.6605260372161865,1.4032265543937683,0.7915886640548706
2641,2641,Je ne sais pas si vous avez vu la pièce de Borelli.,2.3617703914642334,0.5423778295516968,0.6947149038314819
2642,2642,"Il y a des gens que cela a choqués; moi, quand je devrais me faire lapider, ajouta-t-elle sans se rendre compte qu'elle ne courait pas de grands risques, j'avoue que j'ai trouvé cela infiniment curieux.",1.4313335120677948,-1.6612449288368225,-0.8843423128128052
2643,2643,Mais les _Sept Princesses_!,2.3767861425876617,1.6086983680725098,-0.9978306889533997
2644,2644,"L'une d'elle a beau avoir des bontés pour son neveu, je ne peux pas pousser les sentiments de famille....",2.367600679397583,1.6979517936706543,-0.997654378414154
2645,2645,"La duchesse s'arrêta net, car une dame entrait qui était la vicomtesse de Marsantes, la mère de Robert.",2.4406203031539917,-1.5572126507759094,0.5728893876075745
2646,2646,"Mme de Marsantes était considérée dans le faubourg Saint-Germain comme un être supérieur, d'une bonté, d'une résignation angéliques.",4.251067727804184,1.6795795559883118,0.9372671246528625
2647,2647,"On me 'avait dit et je n'avais pas de raison particulière pour en être surpris, ne sachant pas à ce moment-là qu'elle était la propre soeur du duc de Guermantes.",1.333719164133072,-1.7640967965126038,0.5418099164962769
2648,2648,"Plus tard j'ai toujours été étonné chaque fois que j'appris, dans cette société, que des femmes mélancoliques, pures, sacrifiées, vénérées comme d'idéales saintes de vitrail, avaient fleuri sur la même souche généalogique que des frères brutaux, débauchés et vils.",4.392595797777176,1.6115601658821106,-0.9968889355659485
2649,2649,"Des frères et soeurs, quand ils sont tout à fait pareils du visage comme étaient le duc de Guermantes et Mme de Marsantes, me semblaient devoir avoir en commun une seule intelligence, un même coeur, comme aurait une personne qui peut avoir de bons ou de mauvais moments mais dont on ne peut attendre tout de même de vastes vues si elle est d'esprit borné, et une abnégation sublime si elle est de coeur dur.",2.2795784771442413,-1.4606231153011322,0.9129143357276917
2650,2650,Mme de Marsantes suivait les cours de Brunetière.,2.3235034346580505,0.5745319724082947,0.5043357610702515
2651,2651,"Elle enthousiasmait le faubourg Saint-Germain et, par sa vie de sainte, 'édifiait aussi.",4.479346603155136,1.7012880444526672,0.8327645063400269
2652,2652,Mais la connexité morphologique du joli nez et du regard pénétrant incitait pourtant à classer Mme de Marsantes dans la même famille intellectuelle et morale que son frère le duc.,1.4272014200687408,-1.7701247334480286,-0.9975677132606506
2653,2653,"Je ne pouvais croire que le seul fait d'être une femme, et peut-être d'avoir été malheureuse et d'avoir 'opinion de tous pour soi, pouvait faire qu'on fût aussi différent des siens, comme dans les chansons de geste où toutes les vertus et les grâces sont réunies en la soeur de frères farouches.",1.3424609005451202,1.5132348537445068,-0.7862980961799622
2654,2654,"Il me semblait que la nature, moins libre que les vieux poètes, devait se servir à peu près exclusivement des éléments communs à la famille et je ne pouvais lui attribuer tel pouvoir d'innovation qu'elle fît, avec des matériaux analogues à ceux qui composaient un sot et un rustre, un grand esprit sans aucune tare de sottise, une sainte sans aucune souillure de brutalité.",2.320281058549881,-1.507749855518341,-0.853799045085907
2655,2655,"Mme de Marsantes avait une robe de surah blanc à grandes palmes, sur lesquelles se détachaient des fleurs en étoffe lesquelles étaient noires.",1.4140463173389435,-0.4783872365951538,-0.6470195055007935
2656,2656,"C'est qu'elle avait perdu, il y a trois semaines, son cousin M. de Montmorency, ce qui ne 'empêchait pas de faire des visites, d'aller à de petits dîners, mais en deuil.",1.298908293247223,-1.616716742515564,0.6418209671974182
2657,2657,C'était une grande dame.,4.551088273525238,1.8646584153175354,0.9931023120880127
2658,2658,"Par atavisme son âme était remplie par la frivolité des existences de cour, avec tout ce qu'elles ont de superficiel et de rigoureux.",0.3960874378681183,1.4712380766868591,-0.9990239143371582
2659,2659,"Mme de Marsantes n'avait pas eu la force de regretter longtemps son père et sa mère, mais pour rien au monde elle n'eût porté de couleurs dans le mois qui suivait la mort d'un cousin.",2.2778564393520355,-1.8545880913734436,0.5420577526092529
2660,2660,Elle fut plus qu'aimable avec moi parce que j'étais 'ami de Robert et parce que je n'étais pas du même monde que Robert.,4.465952605009079,1.498724788427353,0.9768374562263489
2661,2661,"Cette bonté s'accompagnait d'une feinte timidité, de 'espèce de mouvement de retrait intermittent de la voix, du regard, de la pensée qu'on ramène à soi comme une jupe indiscrète, pour ne pas prendre trop de place, pour rester bien droite, même dans la souplesse, comme le veut la bonne éducation.",4.272009402513504,-1.535030484199524,-0.9983547925949097
2662,2662,"Bonne éducation qu'il ne faut pas prendre trop au pied de la lettre d'ailleurs, plusieurs de ces dames versant très vite dans le dévergondage des moeurs sans perdre jamais la correction presque enfantine des manières.",3.5164279341697693,1.6505447626113892,0.9951462745666504
2663,2663,"Mme de Marsantes agaçait un peu dans la conversation parce que, chaque fois qu'il s'agissait d'un roturier, par exemple de Bergotte, d'Elstir, elle disait en détachant le mot, en le faisant valoir, et en le psalmodiant sur deux tons différents en une modulation qui était particulière aux Guermantes: «J'ai eu _l'honneur_, le grand _hon_-neur de rencontrer Monsieur Bergotte, de faire la connaissance de Monsieur Elstir», soit pour faire admirer son humilité, soit par le même goût qu'avait M. de Guermantes de revenir aux formes désuètes pour protester contre les usages de mauvaise éducation actuelle où on ne se dit pas assez «honoré».",2.361253470182419,-1.4233807623386383,-0.9077749252319336
2664,2664,"Quelle que fût celle de ces deux raisons qui fût la vraie, de toutes façons on sentait que, quand Mme de Marsantes disait: «J'ai eu _l'honneur,_ le grand _hon_-neur», elle croyait remplir un grand rôle, et montrer qu'elle savait accueillir les noms des hommes de valeur comme elle les eût reçus eux-mêmes dans son château, s'ils s'étaient trouvés dans le voisinage.",4.240995898842812,1.444655567407608,0.775165855884552
2665,2665,"D'autre part, comme sa famille était nombreuse, qu'elle 'aimait beaucoup, que, lente de débit et amie des explications, elle voulait faire comprendre les parentés, elle se trouvait (sans aucun désir d'étonner et tout en n'aimant sincèrement parler que de paysans touchants et de gardes-chasse sublimes) citer à tout instant toutes les familles médiatisées d'Europe, ce que les personnes moins brillantes ne lui pardonnaient pas et, si elles étaient un peu intellectuelles, raillaient comme de la stupidité.",1.4316361546516418,-1.5055636167526245,-0.917193591594696
2666,2666,"A la campagne, Mme de Marsantes était adorée pour le bien qu'elle faisait, mais surtout parce que la pureté d'un sang où depuis plusieurs générations on ne rencontrait que ce qu'il y a de plus grand dans 'histoire de France avait ôté à sa manière d'être tout ce que les gens du peuple appellent «des manières» et lui avait donné la parfaite simplicité.",3.317142516374588,1.6170212626457214,0.5742740035057068
2667,2667,Elle ne craignait pas d'embrasser une pauvre femme qui était malheureuse et lui disait d'aller chercher un char de bois au château.,2.2837841510772705,-1.892108678817749,-0.9339431524276733
2668,2668,"C'était, disait-on, la parfaite chrétienne.",4.648521602153778,1.7654721140861511,0.9096478223800659
2669,2669,Elle tenait à faire faire un mariage colossalement riche à Robert.,4.475380688905716,1.5052037239074707,0.536116361618042
2670,2670,"Être grande dame, 'est jouer à la grande dame, 'est-à-dire, pour une part, jouer la simplicité.",3.3477712273597717,1.5719766020774841,-0.9850940108299255
2671,2671,"C'est un jeu qui coûte extrêmement cher, d'autant plus que la simplicité ne ravit qu'à la condition que les autres sachent que vous pourriez ne pas être simples, 'est-à-dire que vous êtes très riches.",1.5641996264457703,-1.597694456577301,-0.9987711310386658
2672,2672,"On me dit plus tard, quand je racontai que je 'avais vue: «Vous avez dû vous rendre compte qu'elle a été ravissante.» Mais la vraie beauté est si particulière, si nouvelle, qu'on ne la reconnaît pas pour la beauté.",1.4584272503852844,1.8039018511772156,-0.6573904752731323
2673,2673,"Je me dis seulement ce jour-là qu'elle avait un nez tout petit, des yeux très bleus, le cou long et 'air triste.",1.4988897740840912,-1.8843107223510742,-0.9971520304679871
2674,2674,"--Écoute, dit Mme de Villeparisis à la duchesse de Guermantes, je crois que j'aurai tout à 'heure la visite d'une femme que tu ne veux pas connaître, j'aime mieux te prévenir pour que cela ne t'ennuie pas.",4.256146311759949,1.4301482737064362,0.7123854756355286
2675,2675,"D'ailleurs, tu peux être tranquille, je ne 'aurai jamais chez moi plus tard, mais elle doit venir pour une seule fois aujourd'hui.",4.29078021645546,1.5249941945075989,-0.5839661955833435
2676,2676,C'est la femme de Swann.,4.385865807533264,0.6301632523536682,-0.6735790967941284
2677,2677,"Mme Swann, voyant les proportions que prenait 'affaire Dreyfus et craignant que les origines de son mari ne se tournassent contre elle, 'avait supplié de ne plus jamais parler de 'innocence du condamné.",1.3689425587654114,-1.8673295974731445,-0.9479655623435974
2678,2678,"Quand il n'était pas là, elle allait plus loin et faisait profession du nationalisme le plus ardent; elle ne faisait que suivre en cela d'ailleurs Mme Verdurin chez qui un antisémitisme bourgeois et latent s'était réveillé et avait atteint une véritable exaspération.",1.3848103880882263,-1.723760187625885,-0.9985033273696899
2679,2679,Mme Swann avait gagné à cette attitude d'entrer dans quelques-unes des ligues de femmes du monde antisémite qui commençaient à se former et avait noué des relations avec plusieurs personnes de 'aristocratie.,1.3140956163406372,1.5307343006134033,0.5228487253189087
2680,2680,"Il peut paraître étrange que, loin de les imiter, la duchesse de Guermantes, si amie de Swann, eût, au contraire, toujours résisté au désir qu'il ne lui avait pas caché de lui présenter sa femme.",2.493714362382889,-1.6770974397659302,0.6593987941741943
2681,2681,"Mais on verra plus tard que 'était un effet du caractère particulier de la duchesse qui jugeait qu'elle «n'avait pas» à faire telle ou telle chose, et imposait avec despotisme ce qu'avait décidé son «libre arbitre» mondain, fort arbitraire.",1.3981218039989471,-1.6560233235359192,-0.9968864321708679
2682,2682,"--Je vous remercie de me prévenir, répondit la duchesse.",4.4442301988601685,1.8914064764976501,0.611164391040802
2683,2683,Cela me serait en effet très désagréable.,1.5543822646141052,-1.9540733695030212,-0.9989434480667114
2684,2684,Mais comme je la connais de vue je me lèverai à temps.,2.5403321981430054,1.6614312529563904,-0.8440011143684387
2685,2685,"--Je t'assure, Oriane, elle est très agréable, 'est une excellente femme, dit Mme de Marsantes.",4.5061116218566895,1.9351497292518616,0.976590633392334
2686,2686,"--Je n'en doute pas, mais je n'éprouve aucun besoin de 'en assurer par moi-même.",2.4003911316394806,-1.4534576535224915,0.8036174774169922
2687,2687,--Est-ce que tu es invitée chez Lady Israël?,0.29220566153526306,0.7352801561355591,0.7859109044075012
